lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0103605261975535,2.0,1.0,0.52959082880806,0.5237634712651338,Feynman31,lambd,0.5237634712651338,0.52959082880806
1.0106737180292578,2.0,1.0,0.5297722908257163,0.6044013347121071,Feynman31,lambd,0.6044013347121071,0.5297722908257163
1.0110874732528652,2.0,1.0,0.530012048415728,0.5476826221419994,Feynman31,lambd,0.5476826221419994,0.530012048415728
1.0116508353067006,2.0,1.0,0.530338552424535,0.6696854906484834,Feynman31,lambd,0.6696854906484834,0.530338552424535
1.0119085928923635,2.0,1.0,0.5304879601216277,0.8351553952148237,Feynman31,lambd,0.8351553952148237,0.5304879601216277
1.012190556648917,2.0,1.0,0.5306514137836287,0.644145506136994,Feynman31,lambd,0.644145506136994,0.5306514137836287
1.0144708892856773,2.0,1.0,0.5319738936379853,0.4378685776531992,Feynman31,lambd,0.4378685776531992,0.5319738936379853
1.0155772690701008,2.0,1.0,0.5326159099281307,0.6894302658182795,Feynman31,lambd,0.6894302658182795,0.5326159099281307
1.0156411085798038,2.0,1.0,0.5326529624897691,0.5034422366581305,Feynman31,lambd,0.5034422366581305,0.5326529624897691
1.0159039028678918,2.0,1.0,0.5328054972722813,0.6073738570863806,Feynman31,lambd,0.6073738570863806,0.5328054972722813
1.0161929306935324,2.0,1.0,0.5329732747409834,0.5529344756278192,Feynman31,lambd,0.5529344756278192,0.5329732747409834
1.017156678714441,2.0,1.0,0.5335328399176167,0.5622270265730547,Feynman31,lambd,0.5622270265730547,0.5335328399176167
1.0175974383932966,2.0,1.0,0.533788812599485,0.5040709384457878,Feynman31,lambd,0.5040709384457878,0.533788812599485
1.0177317178564698,2.0,1.0,0.5338668035497216,0.5891989939455946,Feynman31,lambd,0.5891989939455946,0.5338668035497216
1.0180925613435383,2.0,1.0,0.5340764031283795,0.5081012475900334,Feynman31,lambd,0.5081012475900334,0.5340764031283795
1.0183612536316597,2.0,1.0,0.5342324926310004,0.5029438840533477,Feynman31,lambd,0.5029438840533477,0.5342324926310004
1.019034266308469,2.0,1.0,0.5346235243966632,0.4107820691454841,Feynman31,lambd,0.4107820691454841,0.5346235243966632
1.0198759839652638,2.0,1.0,0.5351127040890442,0.5420418677579075,Feynman31,lambd,0.5420418677579075,0.5351127040890442
1.020055603499928,2.0,1.0,0.5352171116470916,0.4636840246876439,Feynman31,lambd,0.4636840246876439,0.5352171116470916
1.020533835219287,2.0,1.0,0.5354951252171245,0.5707788280997843,Feynman31,lambd,0.5707788280997843,0.5354951252171245
1.0208593386428488,2.0,1.0,0.5356843784798923,0.585470161227302,Feynman31,lambd,0.585470161227302,0.5356843784798923
1.0209931766421794,2.0,1.0,0.535762200351702,0.3946763007249068,Feynman31,lambd,0.3946763007249068,0.535762200351702
1.0213698124859476,2.0,1.0,0.5359812195358105,0.5287392885194534,Feynman31,lambd,0.5287392885194534,0.5359812195358105
1.0221266665930493,2.0,1.0,0.5364214273233998,0.4737301637557075,Feynman31,lambd,0.4737301637557075,0.5364214273233998
1.0226431823140416,2.0,1.0,0.536721913650771,0.5096423491834384,Feynman31,lambd,0.5096423491834384,0.536721913650771
1.0232362784353972,2.0,1.0,0.5370670173917607,0.43241500468741245,Feynman31,lambd,0.43241500468741245,0.5370670173917607
1.0232880386658876,2.0,1.0,0.5370971383851423,0.49811613699849033,Feynman31,lambd,0.49811613699849033,0.5370971383851423
1.0238815255841247,2.0,1.0,0.5374425467174591,0.4076968134006097,Feynman31,lambd,0.4076968134006097,0.5374425467174591
1.0245691434972397,2.0,1.0,0.5378428280577258,0.5870829254134835,Feynman31,lambd,0.5870829254134835,0.5378428280577258
1.0252788113618716,2.0,1.0,0.5382560455287989,0.6454210322302038,Feynman31,lambd,0.6454210322302038,0.5382560455287989
1.0253274421030585,2.0,1.0,0.5382843654248035,0.47219190139183104,Feynman31,lambd,0.47219190139183104,0.5382843654248035
1.0261582128869846,2.0,1.0,0.5387682351074221,0.7437698717681424,Feynman31,lambd,0.7437698717681424,0.5387682351074221
1.0271893812435415,2.0,1.0,0.5393690180239354,0.5708371390374138,Feynman31,lambd,0.5708371390374138,0.5393690180239354
1.027895576805097,2.0,1.0,0.5397805888169439,0.5437423528500939,Feynman31,lambd,0.5437423528500939,0.5397805888169439
1.0280301772164433,2.0,1.0,0.5398590454539585,0.6593896535152575,Feynman31,lambd,0.6593896535152575,0.5398590454539585
1.0282983600930273,2.0,1.0,0.5400153763794946,0.4556976410239915,Feynman31,lambd,0.4556976410239915,0.5400153763794946
1.0283886388378893,2.0,1.0,0.5400680055548236,0.5740493342214935,Feynman31,lambd,0.5740493342214935,0.5400680055548236
1.0285644630491602,2.0,1.0,0.5401705093456595,0.6975389974106054,Feynman31,lambd,0.6975389974106054,0.5401705093456595
1.029197407041294,2.0,1.0,0.5405395616710249,0.43673739498163744,Feynman31,lambd,0.43673739498163744,0.5405395616710249
1.0292023358367284,2.0,1.0,0.540542435837478,0.5476597323542965,Feynman31,lambd,0.5476597323542965,0.540542435837478
1.0296041587847586,2.0,1.0,0.5407767706314764,0.597191817874692,Feynman31,lambd,0.597191817874692,0.5407767706314764
1.0296189434977407,2.0,1.0,0.5407853933977588,0.3289271132487331,Feynman31,lambd,0.3289271132487331,0.5407853933977588
1.0298657103191105,2.0,1.0,0.5409293197695858,0.4876950064418177,Feynman31,lambd,0.4876950064418177,0.5409293197695858
1.0299408622288977,2.0,1.0,0.5409731544779811,0.5186882231744576,Feynman31,lambd,0.5186882231744576,0.5409731544779811
1.0300390971676796,2.0,1.0,0.5410304548276923,0.44048621431474966,Feynman31,lambd,0.44048621431474966,0.5410304548276923
1.0300458816449436,2.0,1.0,0.5410344122798839,0.6320303309985225,Feynman31,lambd,0.6320303309985225,0.5410344122798839
1.0304447871616627,2.0,1.0,0.54126711433032,0.6150028133149625,Feynman31,lambd,0.6150028133149625,0.54126711433032
1.0304565503784149,2.0,1.0,0.541273976912127,0.5271691863204527,Feynman31,lambd,0.5271691863204527,0.541273976912127
1.0311984196562585,2.0,1.0,0.541706835701452,0.5324417553356608,Feynman31,lambd,0.5324417553356608,0.541706835701452
1.031421487822554,2.0,1.0,0.5418370114268645,0.6711447314192256,Feynman31,lambd,0.6711447314192256,0.5418370114268645
1.0322025039045708,2.0,1.0,0.5422928688196018,0.5185591156140392,Feynman31,lambd,0.5185591156140392,0.5422928688196018
1.032345878494636,2.0,1.0,0.5423765661860152,0.43631464761720484,Feynman31,lambd,0.43631464761720484,0.5423765661860152
1.0325183004809455,2.0,1.0,0.5424772260580917,0.648983298466667,Feynman31,lambd,0.648983298466667,0.5424772260580917
1.0331946417920668,2.0,1.0,0.5428721327806241,0.6218422996708746,Feynman31,lambd,0.6218422996708746,0.5428721327806241
1.0332220734220137,2.0,1.0,0.5428881517306982,0.6107699768177468,Feynman31,lambd,0.6107699768177468,0.5428881517306982
1.0335924240012373,2.0,1.0,0.5431044364826971,0.6089824083053411,Feynman31,lambd,0.6089824083053411,0.5431044364826971
1.0338211483541384,2.0,1.0,0.5432380256189852,0.5218038132068378,Feynman31,lambd,0.5218038132068378,0.5432380256189852
1.0343374541780705,2.0,1.0,0.5435396197091835,0.583899569744739,Feynman31,lambd,0.583899569744739,0.5435396197091835
1.035588529345775,2.0,1.0,0.5442706489353896,0.5245356351464966,Feynman31,lambd,0.5245356351464966,0.5442706489353896
1.0361951874333304,2.0,1.0,0.5446252483159005,0.553446869930019,Feynman31,lambd,0.553446869930019,0.5446252483159005
1.036277178142842,2.0,1.0,0.5446731787718411,0.583428107585862,Feynman31,lambd,0.583428107585862,0.5446731787718411
1.036513368821944,2.0,1.0,0.5448112598411031,0.5930050415660725,Feynman31,lambd,0.5930050415660725,0.5448112598411031
1.0372374413327912,2.0,1.0,0.5452346369207288,0.4275939369107007,Feynman31,lambd,0.4275939369107007,0.5452346369207288
1.0379341282310022,2.0,1.0,0.5456421038432901,0.4856832124043751,Feynman31,lambd,0.4856832124043751,0.5456421038432901
1.0391095292250112,2.0,1.0,0.5463297819164953,0.44356630174934447,Feynman31,lambd,0.44356630174934447,0.5463297819164953
1.039762150492411,2.0,1.0,0.5467117275492068,0.5881605173885214,Feynman31,lambd,0.5881605173885214,0.5467117275492068
1.0401656038866083,2.0,1.0,0.5469478924632549,0.5609362014645553,Feynman31,lambd,0.5609362014645553,0.5469478924632549
1.040353508458518,2.0,1.0,0.5470578956123807,0.5417606322943259,Feynman31,lambd,0.5417606322943259,0.5470578956123807
1.040804859255085,2.0,1.0,0.5473221556475736,0.41986109800180915,Feynman31,lambd,0.41986109800180915,0.5473221556475736
1.0408963910952589,2.0,1.0,0.5473757515423983,0.6005300415560738,Feynman31,lambd,0.6005300415560738,0.5473757515423983
1.0410487482881732,2.0,1.0,0.5474649672237997,0.6379792174560144,Feynman31,lambd,0.6379792174560144,0.5474649672237997
1.0416219140886112,2.0,1.0,0.5478006389476106,0.5289690055712625,Feynman31,lambd,0.5289690055712625,0.5478006389476106
1.0420161501036396,2.0,1.0,0.5480315612302136,0.4531669883217102,Feynman31,lambd,0.4531669883217102,0.5480315612302136
1.04234229204592,2.0,1.0,0.5482226222667879,0.6320674327165642,Feynman31,lambd,0.6320674327165642,0.5482226222667879
1.0425071725197932,2.0,1.0,0.5483192213146112,0.5307998050592372,Feynman31,lambd,0.5307998050592372,0.5483192213146112
1.043358930239386,2.0,1.0,0.5488183341401238,0.4642747513949558,Feynman31,lambd,0.4642747513949558,0.5488183341401238
1.0434629007508882,2.0,1.0,0.548879269190331,0.5482468077015077,Feynman31,lambd,0.5482468077015077,0.548879269190331
1.0454466502386452,2.0,1.0,0.55004234090195,0.6174824474935735,Feynman31,lambd,0.6174824474935735,0.55004234090195
1.045602721045932,2.0,1.0,0.5501338803447918,0.5840077896069498,Feynman31,lambd,0.5840077896069498,0.5501338803447918
1.0473304590688874,2.0,1.0,0.551147585753188,0.5894935283167827,Feynman31,lambd,0.5894935283167827,0.551147585753188
1.0473706562834426,2.0,1.0,0.5511711779396852,0.6182055347460502,Feynman31,lambd,0.6182055347460502,0.5511711779396852
1.0475304152103926,2.0,1.0,0.5512649455901573,0.4292659248356091,Feynman31,lambd,0.4292659248356091,0.5512649455901573
1.0482408662356553,2.0,1.0,0.5516819976404665,0.5391569325889165,Feynman31,lambd,0.5391569325889165,0.5516819976404665
1.0484374864013137,2.0,1.0,0.5517974373748248,0.66200517116203,Feynman31,lambd,0.66200517116203,0.5517974373748248
1.049654020406241,2.0,1.0,0.5525118719941217,0.561540683686218,Feynman31,lambd,0.561540683686218,0.5525118719941217
1.0498632669819,2.0,1.0,0.5526347880625939,0.6047351209874038,Feynman31,lambd,0.6047351209874038,0.5526347880625939
1.0510595931227038,2.0,1.0,0.5533377155679661,0.6079029060276671,Feynman31,lambd,0.6079029060276671,0.5533377155679661
1.0512004523664302,2.0,1.0,0.553420500565877,0.579128829323513,Feynman31,lambd,0.579128829323513,0.553420500565877
1.0516194214834083,2.0,1.0,0.5536667597579337,0.4764502746193768,Feynman31,lambd,0.4764502746193768,0.5536667597579337
1.0520080057131238,2.0,1.0,0.5538951930129633,0.48224145960597975,Feynman31,lambd,0.48224145960597975,0.5538951930129633
1.0525827072018663,2.0,1.0,0.55423309639945,0.6402072674628072,Feynman31,lambd,0.6402072674628072,0.55423309639945
1.0526481628373356,2.0,1.0,0.5542715863934377,0.700602518358732,Feynman31,lambd,0.700602518358732,0.5542715863934377
1.0526932573954073,2.0,1.0,0.554298103960311,0.43324900559403634,Feynman31,lambd,0.43324900559403634,0.554298103960311
1.0534400704499474,2.0,1.0,0.5547373259367934,0.5307491992708667,Feynman31,lambd,0.5307491992708667,0.5547373259367934
1.0536110604846984,2.0,1.0,0.5548379068505862,0.6423735384014186,Feynman31,lambd,0.6423735384014186,0.5548379068505862
1.054034362297033,2.0,1.0,0.5550869312838015,0.6958472378229126,Feynman31,lambd,0.6958472378229126,0.5550869312838015
1.054807633831351,2.0,1.0,0.5555419389073507,0.6295006897755486,Feynman31,lambd,0.6295006897755486,0.5555419389073507
1.0550703857845776,2.0,1.0,0.5556965763872681,0.573214876525636,Feynman31,lambd,0.573214876525636,0.5556965763872681
1.0558609982104574,2.0,1.0,0.5561619653398377,0.5465442934315666,Feynman31,lambd,0.5465442934315666,0.5561619653398377
1.0563674899511082,2.0,1.0,0.5564601792261912,0.6516205525260612,Feynman31,lambd,0.6516205525260612,0.5564601792261912
1.057612650722195,2.0,1.0,0.557193544436497,0.6136097695802933,Feynman31,lambd,0.6136097695802933,0.557193544436497
1.0576272691485498,2.0,1.0,0.5572021562741144,0.5708086595665656,Feynman31,lambd,0.5708086595665656,0.5572021562741144
1.0576296132821847,2.0,1.0,0.5572035372272055,0.5263996961122628,Feynman31,lambd,0.5263996961122628,0.5572035372272055
1.057886699848543,2.0,1.0,0.5573549967641738,0.4660401922291282,Feynman31,lambd,0.4660401922291282,0.5573549967641738
1.0589506992048996,2.0,1.0,0.5579819916493425,0.6647089296209179,Feynman31,lambd,0.6647089296209179,0.5579819916493425
1.0589631735383254,2.0,1.0,0.5579893439950199,0.3955532799318233,Feynman31,lambd,0.3955532799318233,0.5579893439950199
1.0594376379216026,2.0,1.0,0.5582690173517334,0.5478955859807421,Feynman31,lambd,0.5478955859807421,0.5582690173517334
1.0597297836479116,2.0,1.0,0.5584412471516911,0.5133074379509754,Feynman31,lambd,0.5133074379509754,0.5584412471516911
1.0599839404010662,2.0,1.0,0.5585910962413398,0.45961589414979653,Feynman31,lambd,0.45961589414979653,0.5585910962413398
1.0603573788669094,2.0,1.0,0.5588112984796294,0.45082049420676196,Feynman31,lambd,0.45082049420676196,0.5588112984796294
1.0623225043830442,2.0,1.0,0.559970557275129,0.3762017592556593,Feynman31,lambd,0.3762017592556593,0.559970557275129
1.0627730697157642,2.0,1.0,0.5602364716222026,0.58991660310498,Feynman31,lambd,0.58991660310498,0.5602364716222026
1.0630190590288457,2.0,1.0,0.5603816681496355,0.6568889377739702,Feynman31,lambd,0.6568889377739702,0.5603816681496355
1.0630424598108144,2.0,1.0,0.5603954812772538,0.37281198782938557,Feynman31,lambd,0.37281198782938557,0.5603954812772538
1.063157941282662,2.0,1.0,0.5604636499966935,0.6567702122196274,Feynman31,lambd,0.6567702122196274,0.5604636499966935
1.0643803351694265,2.0,1.0,0.5611854081437441,0.61977494409715,Feynman31,lambd,0.61977494409715,0.5611854081437441
1.064470484920125,2.0,1.0,0.561238649706415,0.6347966830788805,Feynman31,lambd,0.6347966830788805,0.561238649706415
1.0650272816646849,2.0,1.0,0.5615675279362654,0.6394776976342634,Feynman31,lambd,0.6394776976342634,0.5615675279362654
1.0650498989246242,2.0,1.0,0.5615808885119957,0.548228741041429,Feynman31,lambd,0.548228741041429,0.5615808885119957
1.066122742211446,2.0,1.0,0.5622147727244268,0.5030565176385136,Feynman31,lambd,0.5030565176385136,0.5622147727244268
1.066238867982248,2.0,1.0,0.5622834002485714,0.4665106205650963,Feynman31,lambd,0.4665106205650963,0.5622834002485714
1.0664236482527016,2.0,1.0,0.5623926070416796,0.5953111429326126,Feynman31,lambd,0.5953111429326126,0.5623926070416796
1.0672519253811936,2.0,1.0,0.562882218647324,0.6388237068454474,Feynman31,lambd,0.6388237068454474,0.562882218647324
1.0687296103595396,2.0,1.0,0.563756084476495,0.510554670926604,Feynman31,lambd,0.510554670926604,0.563756084476495
1.0695821118215556,2.0,1.0,0.5642604520837129,0.7109786650213374,Feynman31,lambd,0.7109786650213374,0.5642604520837129
1.069700849589494,2.0,1.0,0.5643307139827973,0.5337919015879209,Feynman31,lambd,0.5337919015879209,0.5643307139827973
1.0700896092805356,2.0,1.0,0.564560780552652,0.5247962151115404,Feynman31,lambd,0.5247962151115404,0.564560780552652
1.0709237602764046,2.0,1.0,0.5650545412563968,0.464895856898367,Feynman31,lambd,0.464895856898367,0.5650545412563968
1.0721398564334286,2.0,1.0,0.5657746646397657,0.6204001093979618,Feynman31,lambd,0.6204001093979618,0.5657746646397657
1.072836584304722,2.0,1.0,0.5661873873441323,0.49771017511235705,Feynman31,lambd,0.49771017511235705,0.5661873873441323
1.0732104409234178,2.0,1.0,0.566408894507161,0.5089663799380851,Feynman31,lambd,0.5089663799380851,0.566408894507161
1.0736445164693071,2.0,1.0,0.5666661200719965,0.5589896096145247,Feynman31,lambd,0.5589896096145247,0.5666661200719965
1.0741040848099286,2.0,1.0,0.5669384981091383,0.4579247662228758,Feynman31,lambd,0.4579247662228758,0.5669384981091383
1.074244725159388,2.0,1.0,0.5670218625985315,0.353298426052989,Feynman31,lambd,0.353298426052989,0.5670218625985315
1.0746549139027772,2.0,1.0,0.5672650270308901,0.6309024021026128,Feynman31,lambd,0.6309024021026128,0.5672650270308901
1.0747267192117207,2.0,1.0,0.5673075978879378,0.57890292620641,Feynman31,lambd,0.57890292620641,0.5673075978879378
1.0755099063379043,2.0,1.0,0.5677719971742997,0.6372889332665432,Feynman31,lambd,0.6372889332665432,0.5677719971742997
1.0761506371001797,2.0,1.0,0.5681520277402738,0.550851519206248,Feynman31,lambd,0.550851519206248,0.5681520277402738
1.07615630009193,2.0,1.0,0.5681553869878573,0.4627995232226497,Feynman31,lambd,0.4627995232226497,0.5681553869878573
1.0762357334124677,2.0,1.0,0.5682025070440582,0.6119637756041925,Feynman31,lambd,0.6119637756041925,0.5682025070440582
1.0763139604373226,2.0,1.0,0.5682489129078959,0.4005188752325747,Feynman31,lambd,0.4005188752325747,0.5682489129078959
1.0763556928124705,2.0,1.0,0.568273669964936,0.4997357834113341,Feynman31,lambd,0.4997357834113341,0.568273669964936
1.076554301369283,2.0,1.0,0.5683914966451455,0.6438399693667096,Feynman31,lambd,0.6438399693667096,0.5683914966451455
1.0766066129725895,2.0,1.0,0.5684225325464239,0.589791913677873,Feynman31,lambd,0.589791913677873,0.5684225325464239
1.0768636679282029,2.0,1.0,0.5685750493773708,0.7671976634039321,Feynman31,lambd,0.7671976634039321,0.5685750493773708
1.077147584300443,2.0,1.0,0.5687435210028918,0.5587573659939011,Feynman31,lambd,0.5587573659939011,0.5687435210028918
1.0776400531232777,2.0,1.0,0.5690357874945242,0.5749987027227732,Feynman31,lambd,0.5749987027227732,0.5690357874945242
1.0778044540016432,2.0,1.0,0.5691333669873997,0.5599190774549282,Feynman31,lambd,0.5599190774549282,0.5691333669873997
1.079481823262653,2.0,1.0,0.5701293114185466,0.5276403854826219,Feynman31,lambd,0.5276403854826219,0.5701293114185466
1.0811284510905523,2.0,1.0,0.5711076219732323,0.6706512497275101,Feynman31,lambd,0.6706512497275101,0.5711076219732323
1.0812500086375771,2.0,1.0,0.5711798672906678,0.45081024334934827,Feynman31,lambd,0.45081024334934827,0.5711798672906678
1.0814928447224323,2.0,1.0,0.5713242021464976,0.49251471635744304,Feynman31,lambd,0.49251471635744304,0.5713242021464976
1.0826219691889998,2.0,1.0,0.5719954976119631,0.49910826177963413,Feynman31,lambd,0.49910826177963413,0.5719954976119631
1.0827577807625182,2.0,1.0,0.5720762608587245,0.6345969918974304,Feynman31,lambd,0.6345969918974304,0.5720762608587245
1.0828353680341278,2.0,1.0,0.5721224016685005,0.6855862792859613,Feynman31,lambd,0.6855862792859613,0.5721224016685005
1.083187588172509,2.0,1.0,0.5723318826811059,0.4182484088740951,Feynman31,lambd,0.4182484088740951,0.5723318826811059
1.0846906049445812,2.0,1.0,0.5732261117611521,0.6200048914899267,Feynman31,lambd,0.6200048914899267,0.5732261117611521
1.0849550225561662,2.0,1.0,0.5733834820254965,0.45931917606782136,Feynman31,lambd,0.45931917606782136,0.5733834820254965
1.0860321314512402,2.0,1.0,0.5740246973983336,0.4957439375644983,Feynman31,lambd,0.4957439375644983,0.5740246973983336
1.0860866465982095,2.0,1.0,0.5740571579622091,0.5058663936597924,Feynman31,lambd,0.5058663936597924,0.5740571579622091
1.0862950214725733,2.0,1.0,0.5741812392259745,0.5574098109689365,Feynman31,lambd,0.5574098109689365,0.5741812392259745
1.0865875734608288,2.0,1.0,0.574355462357302,0.6685183930153493,Feynman31,lambd,0.6685183930153493,0.574355462357302
1.0877580321958016,2.0,1.0,0.5750527008760324,0.46867783844394467,Feynman31,lambd,0.46867783844394467,0.5750527008760324
1.0879683810451803,2.0,1.0,0.5751780384048504,0.4518725266891406,Feynman31,lambd,0.4518725266891406,0.5751780384048504
1.0881730630418645,2.0,1.0,0.5753000090853881,0.4701906733115612,Feynman31,lambd,0.4701906733115612,0.5753000090853881
1.0922039227628537,2.0,1.0,0.577703982848215,0.6116877119030745,Feynman31,lambd,0.6116877119030745,0.577703982848215
1.0925322009709337,2.0,1.0,0.5778999311849036,0.6191812969931408,Feynman31,lambd,0.6191812969931408,0.5778999311849036
1.0927103192690981,2.0,1.0,0.578006259974288,0.5622654395001695,Feynman31,lambd,0.5622654395001695,0.578006259974288
1.0930605182306694,2.0,1.0,0.578215334859109,0.4250737432467079,Feynman31,lambd,0.4250737432467079,0.578215334859109
1.0930645064378166,2.0,1.0,0.578217716052574,0.47104835641477927,Feynman31,lambd,0.47104835641477927,0.578217716052574
1.0934870677384811,2.0,1.0,0.5784700308932467,0.4865111380523628,Feynman31,lambd,0.4865111380523628,0.5784700308932467
1.0938720466522038,2.0,1.0,0.5786999411747351,0.5105321179183815,Feynman31,lambd,0.5105321179183815,0.5786999411747351
1.0956266728746413,2.0,1.0,0.5797482457945122,0.5265650085599061,Feynman31,lambd,0.5265650085599061,0.5797482457945122
1.096552936582695,2.0,1.0,0.5803019339636937,0.5688973626074179,Feynman31,lambd,0.5688973626074179,0.5803019339636937
1.0966425888640052,2.0,1.0,0.5803555356393605,0.6286033007586362,Feynman31,lambd,0.6286033007586362,0.5803555356393605
1.0973213163998525,2.0,1.0,0.5807613972021651,0.5449028317753472,Feynman31,lambd,0.5449028317753472,0.5807613972021651
1.0979376850006084,2.0,1.0,0.5811300634102783,0.5513691696144052,Feynman31,lambd,0.5513691696144052,0.5811300634102783
1.0981179152483824,2.0,1.0,0.5812378807095355,0.6745751356192204,Feynman31,lambd,0.6745751356192204,0.5812378807095355
1.0989481271940045,2.0,1.0,0.5817346285781744,0.6731544540220384,Feynman31,lambd,0.6731544540220384,0.5817346285781744
1.099391184545028,2.0,1.0,0.5819997933162137,0.6091039948091208,Feynman31,lambd,0.6091039948091208,0.5819997933162137
1.0999832471379145,2.0,1.0,0.5823542082256842,0.5766338538945114,Feynman31,lambd,0.5766338538945114,0.5823542082256842
1.100867854949699,2.0,1.0,0.582883897979963,0.6347051513001232,Feynman31,lambd,0.6347051513001232,0.582883897979963
1.1015055851114697,2.0,1.0,0.5832658759054156,0.5539514664231737,Feynman31,lambd,0.5539514664231737,0.5832658759054156
1.1015712428732432,2.0,1.0,0.5833052080597814,0.5324148263996415,Feynman31,lambd,0.5324148263996415,0.5833052080597814
1.1015777909354276,2.0,1.0,0.5833091307196674,0.5525159840575464,Feynman31,lambd,0.5525159840575464,0.5833091307196674
1.1016003998509312,2.0,1.0,0.5833226748178362,0.7232105678608702,Feynman31,lambd,0.7232105678608702,0.5833226748178362
1.101723037485725,2.0,1.0,0.5833961442355591,0.6265315762192857,Feynman31,lambd,0.6265315762192857,0.5833961442355591
1.1027582844318333,2.0,1.0,0.5840164792072154,0.5631738307881613,Feynman31,lambd,0.5631738307881613,0.5840164792072154
1.1028905916604033,2.0,1.0,0.5840957779411107,0.5551883094609733,Feynman31,lambd,0.5551883094609733,0.5840957779411107
1.1029720562780416,2.0,1.0,0.5841446060715026,0.5358646340859013,Feynman31,lambd,0.5358646340859013,0.5841446060715026
1.1034063496817512,2.0,1.0,0.5844049387543799,0.587830297644209,Feynman31,lambd,0.587830297644209,0.5844049387543799
1.103422719699271,2.0,1.0,0.5844147524684928,0.50893984796633,Feynman31,lambd,0.50893984796633,0.5844147524684928
1.1035946604487274,2.0,1.0,0.5845178336270137,0.5777044096866242,Feynman31,lambd,0.5777044096866242,0.5845178336270137
1.1038388088048938,2.0,1.0,0.5846642164514859,0.5618189119804106,Feynman31,lambd,0.5618189119804106,0.5846642164514859
1.1038480942925954,2.0,1.0,0.5846697839854296,0.5632430382584848,Feynman31,lambd,0.5632430382584848,0.5846697839854296
1.103905205411365,2.0,1.0,0.584704027989819,0.5585241795676084,Feynman31,lambd,0.5585241795676084,0.584704027989819
1.1039929252740521,2.0,1.0,0.5847566266039724,0.6186004987863216,Feynman31,lambd,0.6186004987863216,0.5847566266039724
1.10504488284147,2.0,1.0,0.5853875445392831,0.44676277002010456,Feynman31,lambd,0.44676277002010456,0.5853875445392831
1.1061458028364193,2.0,1.0,0.5860481106945573,0.6449921504088826,Feynman31,lambd,0.6449921504088826,0.5860481106945573
1.106750447500144,2.0,1.0,0.5864110285132275,0.5872149006588704,Feynman31,lambd,0.5872149006588704,0.5864110285132275
