m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.0,1.0,3.0,1.0097678401324615,3.0,1.0,3.0,1.0,0.08360488163935285,0.08676584699403585,Feynman5,x2,0.08676584699403585,0.08360488163935285
1.0,1.0,1.0,3.0,1.0107809004915935,3.0,1.0,3.0,1.0,0.08363306989402718,0.08443659523587262,Feynman5,x2,0.08443659523587262,0.08363306989402718
1.0,1.0,1.0,3.0,1.0108409344812572,3.0,1.0,3.0,1.0,0.08363474047688595,0.08495665508195664,Feynman5,x2,0.08495665508195664,0.08363474047688595
1.0,1.0,1.0,3.0,1.0110385097074754,3.0,1.0,3.0,1.0,0.08364023857397393,0.08751618448156669,Feynman5,x2,0.08751618448156669,0.08364023857397393
1.0,1.0,1.0,3.0,1.0111780029051027,3.0,1.0,3.0,1.0,0.08364412047852068,0.08097791773830505,Feynman5,x2,0.08097791773830505,0.08364412047852068
1.0,1.0,1.0,3.0,1.0112712087760127,3.0,1.0,3.0,1.0,0.08364671431926447,0.08400494435434507,Feynman5,x2,0.08400494435434507,0.08364671431926447
1.0,1.0,1.0,3.0,1.0116541236934933,3.0,1.0,3.0,1.0,0.083657370930656,0.08506034390199815,Feynman5,x2,0.08506034390199815,0.083657370930656
1.0,1.0,1.0,3.0,1.0118925310145777,3.0,1.0,3.0,1.0,0.08366400619680678,0.08074293115467916,Feynman5,x2,0.08074293115467916,0.08366400619680678
1.0,1.0,1.0,3.0,1.0119570743819697,3.0,1.0,3.0,1.0,0.08366580258859423,0.0872689447614674,Feynman5,x2,0.0872689447614674,0.08366580258859423
1.0,1.0,1.0,3.0,1.0122964666811032,3.0,1.0,3.0,1.0,0.08367524897397727,0.08344812735030854,Feynman5,x2,0.08344812735030854,0.08367524897397727
1.0,1.0,1.0,3.0,1.012760463555446,3.0,1.0,3.0,1.0,0.08368816434905683,0.08406767380669133,Feynman5,x2,0.08406767380669133,0.08368816434905683
1.0,1.0,1.0,3.0,1.0134030898567583,3.0,1.0,3.0,1.0,0.08370605348620111,0.08551393879955184,Feynman5,x2,0.08551393879955184,0.08370605348620111
1.0,1.0,1.0,3.0,1.013963318383055,3.0,1.0,3.0,1.0,0.08372165038940964,0.08307104054039385,Feynman5,x2,0.08307104054039385,0.08372165038940964
1.0,1.0,1.0,3.0,1.014502903788808,3.0,1.0,3.0,1.0,0.08373667391782064,0.08322882735069968,Feynman5,x2,0.08322882735069968,0.08373667391782064
1.0,1.0,1.0,3.0,1.015641269544998,3.0,1.0,3.0,1.0,0.08376837341304945,0.08611583385359128,Feynman5,x2,0.08611583385359128,0.08376837341304945
1.0,1.0,1.0,3.0,1.01583437375357,3.0,1.0,3.0,1.0,0.08377375126490681,0.08486649789682221,Feynman5,x2,0.08486649789682221,0.08377375126490681
1.0,1.0,1.0,3.0,1.0160669328728047,3.0,1.0,3.0,1.0,0.08378022813730154,0.08082616342105683,Feynman5,x2,0.08082616342105683,0.08378022813730154
1.0,1.0,1.0,3.0,1.0163278500448372,3.0,1.0,3.0,1.0,0.08378749508209572,0.08316216423432164,Feynman5,x2,0.08316216423432164,0.08378749508209572
1.0,1.0,1.0,3.0,1.016716124917295,3.0,1.0,3.0,1.0,0.08379830969894325,0.0806862447194059,Feynman5,x2,0.0806862447194059,0.08379830969894325
1.0,1.0,1.0,3.0,1.016737440583475,3.0,1.0,3.0,1.0,0.08379890342354804,0.08580967394089994,Feynman5,x2,0.08580967394089994,0.08379890342354804
1.0,1.0,1.0,3.0,1.0184998749846148,3.0,1.0,3.0,1.0,0.08384800113032835,0.08347694667523504,Feynman5,x2,0.08347694667523504,0.08384800113032835
1.0,1.0,1.0,3.0,1.0188906988856508,3.0,1.0,3.0,1.0,0.0838588905368172,0.08611861525713702,Feynman5,x2,0.08611861525713702,0.0838588905368172
1.0,1.0,1.0,3.0,1.020798115670585,3.0,1.0,3.0,1.0,0.08391204605246858,0.0881039514663724,Feynman5,x2,0.0881039514663724,0.08391204605246858
1.0,1.0,1.0,3.0,1.0218209476360274,3.0,1.0,3.0,1.0,0.08394055678040058,0.08314473622750566,Feynman5,x2,0.08314473622750566,0.08394055678040058
1.0,1.0,1.0,3.0,1.0225364900691445,3.0,1.0,3.0,1.0,0.08396050477863572,0.07918725594337771,Feynman5,x2,0.07918725594337771,0.08396050477863572
1.0,1.0,1.0,3.0,1.023670361720526,3.0,1.0,3.0,1.0,0.08399211965036892,0.08727648110080707,Feynman5,x2,0.08727648110080707,0.08399211965036892
1.0,1.0,1.0,3.0,1.0238660625690885,3.0,1.0,3.0,1.0,0.08399757680027686,0.08201419037793702,Feynman5,x2,0.08201419037793702,0.08399757680027686
1.0,1.0,1.0,3.0,1.0242591304550932,3.0,1.0,3.0,1.0,0.08400853807154156,0.08425738113503768,Feynman5,x2,0.08425738113503768,0.08400853807154156
1.0,1.0,1.0,3.0,1.0249883351985443,3.0,1.0,3.0,1.0,0.08402887480926495,0.08514517445490845,Feynman5,x2,0.08514517445490845,0.08402887480926495
1.0,1.0,1.0,3.0,1.0258976616341684,3.0,1.0,3.0,1.0,0.08405423821988438,0.08340795551000287,Feynman5,x2,0.08340795551000287,0.08405423821988438
1.0,1.0,1.0,3.0,1.026094333600961,3.0,1.0,3.0,1.0,0.08405972437475925,0.0814880381427627,Feynman5,x2,0.0814880381427627,0.08405972437475925
1.0,1.0,1.0,3.0,1.0267113125677818,3.0,1.0,3.0,1.0,0.08407693607240323,0.08443984523135382,Feynman5,x2,0.08443984523135382,0.08407693607240323
1.0,1.0,1.0,3.0,1.0270654044958134,3.0,1.0,3.0,1.0,0.0840868148329793,0.0839420878429134,Feynman5,x2,0.0839420878429134,0.0840868148329793
1.0,1.0,1.0,3.0,1.0271076883530301,3.0,1.0,3.0,1.0,0.08408799454097912,0.08740230851576436,Feynman5,x2,0.08740230851576436,0.08408799454097912
1.0,1.0,1.0,3.0,1.0288432451615712,3.0,1.0,3.0,1.0,0.08413642283620132,0.08541098182347023,Feynman5,x2,0.08541098182347023,0.08413642283620132
1.0,1.0,1.0,3.0,1.0293216344214102,3.0,1.0,3.0,1.0,0.08414977393078393,0.08320654036206145,Feynman5,x2,0.08320654036206145,0.08414977393078393
1.0,1.0,1.0,3.0,1.0300857507496242,3.0,1.0,3.0,1.0,0.08417110128501203,0.07920842625291932,Feynman5,x2,0.07920842625291932,0.08417110128501203
1.0,1.0,1.0,3.0,1.0305159221686955,3.0,1.0,3.0,1.0,0.0841831089736612,0.08719332546262114,Feynman5,x2,0.08719332546262114,0.0841831089736612
1.0,1.0,1.0,3.0,1.0305580844205007,3.0,1.0,3.0,1.0,0.08418428592257356,0.08447926366963565,Feynman5,x2,0.08447926366963565,0.08418428592257356
1.0,1.0,1.0,3.0,1.031072083672798,3.0,1.0,3.0,1.0,0.08419863470548838,0.08430484536813172,Feynman5,x2,0.08430484536813172,0.08419863470548838
1.0,1.0,1.0,3.0,1.0311019077059869,3.0,1.0,3.0,1.0,0.0841994673071828,0.08168499716172689,Feynman5,x2,0.08168499716172689,0.0841994673071828
1.0,1.0,1.0,3.0,1.031968974098051,3.0,1.0,3.0,1.0,0.08422367500447964,0.08326591878192234,Feynman5,x2,0.08326591878192234,0.08422367500447964
1.0,1.0,1.0,3.0,1.0323642840832425,3.0,1.0,3.0,1.0,0.08423471277569429,0.08449421216246558,Feynman5,x2,0.08449421216246558,0.08423471277569429
1.0,1.0,1.0,3.0,1.0339574774484004,3.0,1.0,3.0,1.0,0.08427920446022548,0.08443916621306337,Feynman5,x2,0.08443916621306337,0.08427920446022548
1.0,1.0,1.0,3.0,1.0342577374799626,3.0,1.0,3.0,1.0,0.08428759077832652,0.08353435008193184,Feynman5,x2,0.08353435008193184,0.08428759077832652
1.0,1.0,1.0,3.0,1.0351478408245625,3.0,1.0,3.0,1.0,0.08431245380728963,0.08590855310506412,Feynman5,x2,0.08590855310506412,0.08431245380728963
1.0,1.0,1.0,3.0,1.0354841805972226,3.0,1.0,3.0,1.0,0.08432184958603167,0.08559492421114019,Feynman5,x2,0.08559492421114019,0.08432184958603167
1.0,1.0,1.0,3.0,1.0367963036342556,3.0,1.0,3.0,1.0,0.08435850887571902,0.07937984151632449,Feynman5,x2,0.07937984151632449,0.08435850887571902
1.0,1.0,1.0,3.0,1.0382608024142053,3.0,1.0,3.0,1.0,0.08439943407337888,0.08506362166158193,Feynman5,x2,0.08506362166158193,0.08439943407337888
1.0,1.0,1.0,3.0,1.0387014042300202,3.0,1.0,3.0,1.0,0.08441174841521464,0.08797459682916546,Feynman5,x2,0.08797459682916546,0.08441174841521464
1.0,1.0,1.0,3.0,1.0388357733986382,3.0,1.0,3.0,1.0,0.08441550405196321,0.08566328278879784,Feynman5,x2,0.08566328278879784,0.08441550405196321
1.0,1.0,1.0,3.0,1.0391086049225975,3.0,1.0,3.0,1.0,0.08442312996704358,0.08722713398677753,Feynman5,x2,0.08722713398677753,0.08442312996704358
1.0,1.0,1.0,3.0,1.0392232279937041,3.0,1.0,3.0,1.0,0.0844263338914723,0.08456296543884498,Feynman5,x2,0.08456296543884498,0.0844263338914723
1.0,1.0,1.0,3.0,1.0398231075383508,3.0,1.0,3.0,1.0,0.08444310253280406,0.08221779303616059,Feynman5,x2,0.08221779303616059,0.08444310253280406
1.0,1.0,1.0,3.0,1.0407152188338296,3.0,1.0,3.0,1.0,0.0844680428557803,0.08099827233170259,Feynman5,x2,0.08099827233170259,0.0844680428557803
1.0,1.0,1.0,3.0,1.0410540310899896,3.0,1.0,3.0,1.0,0.08447751574996802,0.07990808428151401,Feynman5,x2,0.07990808428151401,0.08447751574996802
1.0,1.0,1.0,3.0,1.0415610041840733,3.0,1.0,3.0,1.0,0.08449169118188075,0.08625573542284505,Feynman5,x2,0.08625573542284505,0.08449169118188075
1.0,1.0,1.0,3.0,1.0424183043164086,3.0,1.0,3.0,1.0,0.08451566455155501,0.08494240803743962,Feynman5,x2,0.08494240803743962,0.08451566455155501
1.0,1.0,1.0,3.0,1.0424398277964018,3.0,1.0,3.0,1.0,0.08451626646980197,0.08272565126192259,Feynman5,x2,0.08272565126192259,0.08451626646980197
1.0,1.0,1.0,3.0,1.0436721017374455,3.0,1.0,3.0,1.0,0.08455073107730265,0.08546654041808381,Feynman5,x2,0.08546654041808381,0.08455073107730265
1.0,1.0,1.0,3.0,1.0437743281797616,3.0,1.0,3.0,1.0,0.0845535904644772,0.08355659767080811,Feynman5,x2,0.08355659767080811,0.0845535904644772
1.0,1.0,1.0,3.0,1.0445169350898065,3.0,1.0,3.0,1.0,0.08457436332414985,0.08781294159569433,Feynman5,x2,0.08781294159569433,0.08457436332414985
1.0,1.0,1.0,3.0,1.0461814440262174,3.0,1.0,3.0,1.0,0.08462093285432118,0.08433228045165471,Feynman5,x2,0.08433228045165471,0.08462093285432118
1.0,1.0,1.0,3.0,1.0464206799307916,3.0,1.0,3.0,1.0,0.08462762713577537,0.08381165489199302,Feynman5,x2,0.08381165489199302,0.08462762713577537
1.0,1.0,1.0,3.0,1.046852684770447,3.0,1.0,3.0,1.0,0.08463971606951971,0.08374326689357121,Feynman5,x2,0.08374326689357121,0.08463971606951971
1.0,1.0,1.0,3.0,1.0473236908298817,3.0,1.0,3.0,1.0,0.08465289727549727,0.08208129914830614,Feynman5,x2,0.08208129914830614,0.08465289727549727
1.0,1.0,1.0,3.0,1.0473354025364425,3.0,1.0,3.0,1.0,0.08465322504192488,0.08484658942207635,Feynman5,x2,0.08484658942207635,0.08465322504192488
1.0,1.0,1.0,3.0,1.047663851843775,3.0,1.0,3.0,1.0,0.08466241733038023,0.08505877540701723,Feynman5,x2,0.08505877540701723,0.08466241733038023
1.0,1.0,1.0,3.0,1.0480973374928693,3.0,1.0,3.0,1.0,0.08467454995218969,0.0829157595987683,Feynman5,x2,0.0829157595987683,0.08467454995218969
1.0,1.0,1.0,3.0,1.0483793420142702,3.0,1.0,3.0,1.0,0.08468244326159095,0.08373269128671595,Feynman5,x2,0.08373269128671595,0.08468244326159095
1.0,1.0,1.0,3.0,1.0487167656436371,3.0,1.0,3.0,1.0,0.08469188818726828,0.08385536919043209,Feynman5,x2,0.08385536919043209,0.08469188818726828
1.0,1.0,1.0,3.0,1.049653721792021,3.0,1.0,3.0,1.0,0.08471811728820179,0.08783036479007174,Feynman5,x2,0.08783036479007174,0.08471811728820179
1.0,1.0,1.0,3.0,1.0523769808285204,3.0,1.0,3.0,1.0,0.08479437270424851,0.08132536405293864,Feynman5,x2,0.08132536405293864,0.08479437270424851
1.0,1.0,1.0,3.0,1.0525205832670579,3.0,1.0,3.0,1.0,0.08479839464214696,0.07757416313004298,Feynman5,x2,0.07757416313004298,0.08479839464214696
1.0,1.0,1.0,3.0,1.053775117690225,3.0,1.0,3.0,1.0,0.08483353455998248,0.08269711983122142,Feynman5,x2,0.08269711983122142,0.08483353455998248
1.0,1.0,1.0,3.0,1.0541916170685517,3.0,1.0,3.0,1.0,0.08484520227337547,0.07800411113057552,Feynman5,x2,0.07800411113057552,0.08484520227337547
1.0,1.0,1.0,3.0,1.054219085466169,3.0,1.0,3.0,1.0,0.08484597179148244,0.08353519079222599,Feynman5,x2,0.08353519079222599,0.08484597179148244
1.0,1.0,1.0,3.0,1.0545729251821445,3.0,1.0,3.0,1.0,0.08485588477118798,0.090656496134289,Feynman5,x2,0.090656496134289,0.08485588477118798
1.0,1.0,1.0,3.0,1.0547934433311732,3.0,1.0,3.0,1.0,0.0848620629464785,0.08654603855110365,Feynman5,x2,0.08654603855110365,0.0848620629464785
1.0,1.0,1.0,3.0,1.0562697846760085,3.0,1.0,3.0,1.0,0.08490343018077458,0.08549027086105049,Feynman5,x2,0.08549027086105049,0.08490343018077458
1.0,1.0,1.0,3.0,1.0570750023362425,3.0,1.0,3.0,1.0,0.0849259962124682,0.08226384423692004,Feynman5,x2,0.08226384423692004,0.0849259962124682
1.0,1.0,1.0,3.0,1.0577670322676576,3.0,1.0,3.0,1.0,0.08494539229558451,0.08367496604698535,Feynman5,x2,0.08367496604698535,0.08494539229558451
1.0,1.0,1.0,3.0,1.0582808529571937,3.0,1.0,3.0,1.0,0.0849597948238342,0.07940754163066456,Feynman5,x2,0.07940754163066456,0.0849597948238342
1.0,1.0,1.0,3.0,1.05864541124215,3.0,1.0,3.0,1.0,0.08497001413811223,0.08708824913006796,Feynman5,x2,0.08708824913006796,0.08497001413811223
1.0,1.0,1.0,3.0,1.058778326115334,3.0,1.0,3.0,1.0,0.08497374014798297,0.07873035366951107,Feynman5,x2,0.07873035366951107,0.08497374014798297
1.0,1.0,1.0,3.0,1.0588481568225006,3.0,1.0,3.0,1.0,0.08497569774470697,0.08672042606547353,Feynman5,x2,0.08672042606547353,0.08497569774470697
1.0,1.0,1.0,3.0,1.0593289213131878,3.0,1.0,3.0,1.0,0.08498917577599187,0.08689358720141539,Feynman5,x2,0.08689358720141539,0.08498917577599187
1.0,1.0,1.0,3.0,1.0593942731129322,3.0,1.0,3.0,1.0,0.08499100795864296,0.08285221817788936,Feynman5,x2,0.08285221817788936,0.08499100795864296
1.0,1.0,1.0,3.0,1.0596828083868561,3.0,1.0,3.0,1.0,0.08499909745018132,0.08673298689488626,Feynman5,x2,0.08673298689488626,0.08499909745018132
1.0,1.0,1.0,3.0,1.0598591769780379,3.0,1.0,3.0,1.0,0.08500404235717929,0.08653271395855373,Feynman5,x2,0.08653271395855373,0.08500404235717929
1.0,1.0,1.0,3.0,1.0603307858321873,3.0,1.0,3.0,1.0,0.08501726563505144,0.08878801815568024,Feynman5,x2,0.08878801815568024,0.08501726563505144
1.0,1.0,1.0,3.0,1.0624810316018247,3.0,1.0,3.0,1.0,0.08507756700474517,0.08836427770290697,Feynman5,x2,0.08836427770290697,0.08507756700474517
1.0,1.0,1.0,3.0,1.0627441168168001,3.0,1.0,3.0,1.0,0.08508494622893358,0.08312192786351467,Feynman5,x2,0.08312192786351467,0.08508494622893358
1.0,1.0,1.0,3.0,1.0635107088855187,3.0,1.0,3.0,1.0,0.08510644979922989,0.08819669802473205,Feynman5,x2,0.08819669802473205,0.08510644979922989
1.0,1.0,1.0,3.0,1.0646334297785744,3.0,1.0,3.0,1.0,0.08513794733918775,0.0836012120945864,Feynman5,x2,0.0836012120945864,0.08513794733918775
1.0,1.0,1.0,3.0,1.0651795711499865,3.0,1.0,3.0,1.0,0.0851532709649322,0.08243943434154047,Feynman5,x2,0.08243943434154047,0.0851532709649322
1.0,1.0,1.0,3.0,1.0655117515018135,3.0,1.0,3.0,1.0,0.08516259185795341,0.08692873199981492,Feynman5,x2,0.08692873199981492,0.08516259185795341
1.0,1.0,1.0,3.0,1.0660037147373926,3.0,1.0,3.0,1.0,0.08517639702448236,0.08623662254665235,Feynman5,x2,0.08623662254665235,0.08517639702448236
1.0,1.0,1.0,3.0,1.0677021561339968,3.0,1.0,3.0,1.0,0.0852240650284977,0.08877489650192684,Feynman5,x2,0.08877489650192684,0.0852240650284977
1.0,1.0,1.0,3.0,1.0678962873190372,3.0,1.0,3.0,1.0,0.08522951419166425,0.08110283897617085,Feynman5,x2,0.08110283897617085,0.08522951419166425
1.0,1.0,1.0,3.0,1.0691864332919838,3.0,1.0,3.0,1.0,0.08526573171892686,0.084866953449163,Feynman5,x2,0.084866953449163,0.08526573171892686
1.0,1.0,1.0,3.0,1.0696436997836472,3.0,1.0,3.0,1.0,0.0852785698769725,0.08342095104612929,Feynman5,x2,0.08342095104612929,0.0852785698769725
1.0,1.0,1.0,3.0,1.0696777658328145,3.0,1.0,3.0,1.0,0.08527952634420893,0.08372764038145188,Feynman5,x2,0.08372764038145188,0.08527952634420893
1.0,1.0,1.0,3.0,1.0697166916410847,3.0,1.0,3.0,1.0,0.08528061926375707,0.08944500748672021,Feynman5,x2,0.08944500748672021,0.08528061926375707
1.0,1.0,1.0,3.0,1.0698975602008232,3.0,1.0,3.0,1.0,0.0852856975869345,0.08544104625667898,Feynman5,x2,0.08544104625667898,0.0852856975869345
1.0,1.0,1.0,3.0,1.0700176212249628,3.0,1.0,3.0,1.0,0.0852890686623578,0.08282007386934902,Feynman5,x2,0.08282007386934902,0.0852890686623578
1.0,1.0,1.0,3.0,1.070795316359208,3.0,1.0,3.0,1.0,0.08531090617347238,0.08686706993592717,Feynman5,x2,0.08686706993592717,0.08531090617347238
1.0,1.0,1.0,3.0,1.0724195284221283,3.0,1.0,3.0,1.0,0.0853565213585201,0.0878824783285618,Feynman5,x2,0.0878824783285618,0.0853565213585201
1.0,1.0,1.0,3.0,1.0738356369334716,3.0,1.0,3.0,1.0,0.08539630048598292,0.08901554393540549,Feynman5,x2,0.08901554393540549,0.08539630048598292
1.0,1.0,1.0,3.0,1.0739069362238727,3.0,1.0,3.0,1.0,0.08539830352223166,0.08334921621362061,Feynman5,x2,0.08334921621362061,0.08539830352223166
1.0,1.0,1.0,3.0,1.0741055537316284,3.0,1.0,3.0,1.0,0.08540388345878598,0.0864036531565561,Feynman5,x2,0.0864036531565561,0.08540388345878598
1.0,1.0,1.0,3.0,1.0744591809197759,3.0,1.0,3.0,1.0,0.08541381859916788,0.09010443673317083,Feynman5,x2,0.09010443673317083,0.08541381859916788
1.0,1.0,1.0,3.0,1.0744803025942327,3.0,1.0,3.0,1.0,0.08541441202709674,0.0860108558267185,Feynman5,x2,0.0860108558267185,0.08541441202709674
1.0,1.0,1.0,3.0,1.0749813837283368,3.0,1.0,3.0,1.0,0.08542849075418234,0.08743156047538644,Feynman5,x2,0.08743156047538644,0.08542849075418234
1.0,1.0,1.0,3.0,1.076336384839546,3.0,1.0,3.0,1.0,0.08546656669982754,0.08295638454054333,Feynman5,x2,0.08295638454054333,0.08546656669982754
1.0,1.0,1.0,3.0,1.0769770306250899,3.0,1.0,3.0,1.0,0.08548457151940266,0.08517882199429366,Feynman5,x2,0.08517882199429366,0.08548457151940266
1.0,1.0,1.0,3.0,1.0773423799740796,3.0,1.0,3.0,1.0,0.08549484007104206,0.08491426193727594,Feynman5,x2,0.08491426193727594,0.08549484007104206
1.0,1.0,1.0,3.0,1.0785068738001256,3.0,1.0,3.0,1.0,0.08552757290838246,0.08767232192241818,Feynman5,x2,0.08767232192241818,0.08552757290838246
1.0,1.0,1.0,3.0,1.078514226836669,3.0,1.0,3.0,1.0,0.0855277796119963,0.08635989870796906,Feynman5,x2,0.08635989870796906,0.0855277796119963
1.0,1.0,1.0,3.0,1.0786406508425033,3.0,1.0,3.0,1.0,0.08553133359109727,0.08210094125267321,Feynman5,x2,0.08210094125267321,0.08553133359109727
1.0,1.0,1.0,3.0,1.0799558776854044,3.0,1.0,3.0,1.0,0.085568310345469,0.08276538860162186,Feynman5,x2,0.08276538860162186,0.085568310345469
1.0,1.0,1.0,3.0,1.0802517189179308,3.0,1.0,3.0,1.0,0.08557662864544184,0.08095893223165823,Feynman5,x2,0.08095893223165823,0.08557662864544184
1.0,1.0,1.0,3.0,1.0802673621305312,3.0,1.0,3.0,1.0,0.08557706850196777,0.0835072189649535,Feynman5,x2,0.0835072189649535,0.08557706850196777
1.0,1.0,1.0,3.0,1.080311322109512,3.0,1.0,3.0,1.0,0.08557830457556925,0.08043002953156611,Feynman5,x2,0.08043002953156611,0.08557830457556925
1.0,1.0,1.0,3.0,1.080483214615049,3.0,1.0,3.0,1.0,0.0855831379471172,0.08874120126098592,Feynman5,x2,0.08874120126098592,0.0855831379471172
1.0,1.0,1.0,3.0,1.0814923454228178,3.0,1.0,3.0,1.0,0.0856115155425056,0.082465758527348,Feynman5,x2,0.082465758527348,0.0856115155425056
1.0,1.0,1.0,3.0,1.0815086805270935,3.0,1.0,3.0,1.0,0.0856119749311917,0.08567552862285027,Feynman5,x2,0.08567552862285027,0.0856119749311917
1.0,1.0,1.0,3.0,1.0817814317400747,3.0,1.0,3.0,1.0,0.08561964560638725,0.08083862901464901,Feynman5,x2,0.08083862901464901,0.08561964560638725
1.0,1.0,1.0,3.0,1.0840544663252132,3.0,1.0,3.0,1.0,0.08568358194760087,0.08409042248647451,Feynman5,x2,0.08409042248647451,0.08568358194760087
1.0,1.0,1.0,3.0,1.0857844065119586,3.0,1.0,3.0,1.0,0.08573225515808158,0.08377100978128926,Feynman5,x2,0.08377100978128926,0.08573225515808158
1.0,1.0,1.0,3.0,1.0859164978034874,3.0,1.0,3.0,1.0,0.08573597211366671,0.086125213306945,Feynman5,x2,0.086125213306945,0.08573597211366671
1.0,1.0,1.0,3.0,1.0860266787312258,3.0,1.0,3.0,1.0,0.08573907257742105,0.08485080198175332,Feynman5,x2,0.08485080198175332,0.08573907257742105
1.0,1.0,1.0,3.0,1.0891993241893236,3.0,1.0,3.0,1.0,0.0858283695972104,0.08525477311050264,Feynman5,x2,0.08525477311050264,0.0858283695972104
1.0,1.0,1.0,3.0,1.089202070305024,3.0,1.0,3.0,1.0,0.08582844690549156,0.08660858660488595,Feynman5,x2,0.08660858660488595,0.08582844690549156
1.0,1.0,1.0,3.0,1.089561340883015,3.0,1.0,3.0,1.0,0.08583856128544143,0.08533568482727298,Feynman5,x2,0.08533568482727298,0.08583856128544143
1.0,1.0,1.0,3.0,1.0899710348746623,3.0,1.0,3.0,1.0,0.08585009580029486,0.08797824393096701,Feynman5,x2,0.08797824393096701,0.08585009580029486
1.0,1.0,1.0,3.0,1.0903097741831114,3.0,1.0,3.0,1.0,0.08585963313108393,0.08377695611822561,Feynman5,x2,0.08377695611822561,0.08585963313108393
1.0,1.0,1.0,3.0,1.09062533498776,3.0,1.0,3.0,1.0,0.08586851824682878,0.08951510505139892,Feynman5,x2,0.08951510505139892,0.08586851824682878
1.0,1.0,1.0,3.0,1.0908861987894944,3.0,1.0,3.0,1.0,0.08587586356121046,0.08597345210012151,Feynman5,x2,0.08597345210012151,0.08587586356121046
1.0,1.0,1.0,3.0,1.0914755259512818,3.0,1.0,3.0,1.0,0.08589245856613267,0.08689107531269041,Feynman5,x2,0.08689107531269041,0.08589245856613267
1.0,1.0,1.0,3.0,1.0915064370958982,3.0,1.0,3.0,1.0,0.08589332903605337,0.0861854040228741,Feynman5,x2,0.0861854040228741,0.08589332903605337
1.0,1.0,1.0,3.0,1.0915927273873003,3.0,1.0,3.0,1.0,0.08589575902316211,0.08786822522694475,Feynman5,x2,0.08786822522694475,0.08589575902316211
1.0,1.0,1.0,3.0,1.091755373231574,3.0,1.0,3.0,1.0,0.08590033930417298,0.08268661775826514,Feynman5,x2,0.08268661775826514,0.08590033930417298
