mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.1080954958343918,1.0,1.0,1.7966289622202094,1.811358597537547,Feynman91,Bx,1.811358597537547,1.7966289622202094,1.7637109923418637
1.0,1.1092654913456794,1.0,1.0,1.7973508089102617,2.055281147012939,Feynman91,Bx,2.055281147012939,1.7973508089102617,1.7645816741634583
1.0,1.1094976337033189,1.0,1.0,1.7974940887783926,1.8792424810572619,Feynman91,Bx,1.8792424810572619,1.7974940887783926,1.7647544457739404
1.0,1.1137101448149487,1.0,1.0,1.8000972992212765,1.913326224451907,Feynman91,Bx,1.913326224451907,1.8000972992212765,1.7678905778274034
1.0,1.1138788755274716,1.0,1.0,1.8002016968513124,2.206480632640739,Feynman91,Bx,2.206480632640739,1.8002016968513124,1.768016233092088
1.0,1.1146385803534216,1.0,1.0,1.8006718648360924,1.8866862006452645,Feynman91,Bx,1.8866862006452645,1.8006718648360924,1.7685820288111664
1.0,1.116547248191754,1.0,1.0,1.8018539778363225,2.059541883922145,Feynman91,Bx,2.059541883922145,1.8018539778363225,1.7700037885516493
1.0,1.1174772172030942,1.0,1.0,1.802430395595894,1.9935720573688027,Feynman91,Bx,1.9935720573688027,1.802430395595894,1.7706966566238984
1.0,1.1185573603753451,1.0,1.0,1.8031002657783233,1.474361799289869,Feynman91,Bx,1.474361799289869,1.8031002657783233,1.771501524172327
1.0,1.121068743430878,1.0,1.0,1.8046592829389396,1.9397715133608333,Feynman91,Bx,1.9397715133608333,1.8046592829389396,1.7733733481912402
1.0,1.1241081149801384,1.0,1.0,1.806548934893323,1.2277471724613003,Feynman91,Bx,1.2277471724613003,1.806548934893323,1.7756395788196535
1.0,1.1243482009155654,1.0,1.0,1.8066983358884428,1.4931077995515503,Feynman91,Bx,1.4931077995515503,1.8066983358884428,1.7758186337802213
1.0,1.1255253059977437,1.0,1.0,1.807431109182675,1.836893563500761,Feynman91,Bx,1.836893563500761,1.807431109182675,1.7766965999317876
1.0,1.1269180634237372,1.0,1.0,1.8082987368437513,1.5016995208489887,Feynman91,Bx,1.5016995208489887,1.8082987368437513,1.7777356004966913
1.0,1.1293818637457065,1.0,1.0,1.8098351842523466,2.062676189932047,Feynman91,Bx,2.062676189932047,1.8098351842523466,1.7795740953979098
1.0,1.1298009349121885,1.0,1.0,1.8100967246333703,1.8616069728956748,Feynman91,Bx,1.8616069728956748,1.8100967246333703,1.779886870250232
1.0,1.131951808984173,1.0,1.0,1.8114400066970315,1.7356231873030248,Feynman91,Bx,1.7356231873030248,1.8114400066970315,1.7814924676283646
1.0,1.1346472683576674,1.0,1.0,1.8131255950958047,1.6776707186833144,Feynman91,Bx,1.6776707186833144,1.8131255950958047,1.7835052680950785
1.0,1.1370641794455976,1.0,1.0,1.8146390682938274,1.566443565449991,Feynman91,Bx,1.566443565449991,1.8146390682938274,1.7853107068290381
1.0,1.1391286798832772,1.0,1.0,1.8159334099389817,1.4364279371013258,Feynman91,Bx,1.4364279371013258,1.8159334099389817,1.7868533733519452
1.0,1.1444922041264953,1.0,1.0,1.8193027250313025,2.337397396931194,Feynman91,Bx,2.337397396931194,1.8193027250313025,1.7908632480061089
1.0,1.145276951956149,1.0,1.0,1.8197964987003263,2.3522923366450286,Feynman91,Bx,2.3522923366450286,1.8197964987003263,1.7914501903284388
1.0,1.1460185613454663,1.0,1.0,1.820263316926519,1.8571492004169825,Feynman91,Bx,1.8571492004169825,1.820263316926519,1.7920049263270472
1.0,1.1465141563904182,1.0,1.0,1.8205753790501595,2.057804549734372,Feynman91,Bx,2.057804549734372,1.8205753790501595,1.7923756712573573
1.0,1.146848081245218,1.0,1.0,1.820785687953373,2.216328489700599,Feynman91,Bx,2.216328489700599,1.820785687953373,1.7926254882090673
1.0,1.1491421342539851,1.0,1.0,1.8222315014063948,1.9478109435189148,Feynman91,Bx,1.9478109435189148,1.8222315014063948,1.7943420341905318
1.0,1.1500935280455016,1.0,1.0,1.8228316222987107,1.9208953416615167,Feynman91,Bx,1.9208953416615167,1.8228316222987107,1.7950540827496124
1.0,1.1516068395129468,1.0,1.0,1.8237868057459452,1.6476083174968033,Feynman91,Bx,1.6476083174968033,1.8237868057459452,1.7961868781444454
1.0,1.1527067380416898,1.0,1.0,1.8244815219471842,2.378163061591877,Feynman91,Bx,2.378163061591877,1.8244815219471842,1.7970103600061504
1.0,1.1541543284905558,1.0,1.0,1.8253964539171992,1.8908083882557734,Feynman91,Bx,1.8908083882557734,1.8253964539171992,1.7980943452784455
1.0,1.1570817110342868,1.0,1.0,1.827248775074164,2.0511353946919133,Feynman91,Bx,2.0511353946919133,1.827248775074164,1.8002870897148266
1.0,1.1580002198140043,1.0,1.0,1.8278305471485266,2.511848930216984,Feynman91,Bx,2.511848930216984,1.8278305471485266,1.8009752772557148
1.0,1.1582508144466273,1.0,1.0,1.8279893186685405,1.8855571655424554,Feynman91,Bx,1.8855571655424554,1.8279893186685405,1.8011630489759758
1.0,1.1594483065783705,1.0,1.0,1.8287483084414462,1.5487125098741987,Feynman91,Bx,1.5487125098741987,1.8287483084414462,1.8020604247416818
1.0,1.1618496336419155,1.0,1.0,1.8302717205906485,1.6706360869673507,Feynman91,Bx,1.6706360869673507,1.8302717205906485,1.8038603746150275
1.0,1.1653616865390704,1.0,1.0,1.8325031679244612,1.532430621084385,Feynman91,Bx,1.532430621084385,1.8325031679244612,1.8064939544892709
1.0,1.1670705042094967,1.0,1.0,1.833590347322926,1.825950970958807,Feynman91,Bx,1.825950970958807,1.833590347322926,1.807775803016658
1.0,1.1695126568904346,1.0,1.0,1.8351457311687602,2.052691647098415,Feynman91,Bx,2.052691647098415,1.8351457311687602,1.8096082749651077
1.0,1.1699158587426908,1.0,1.0,1.8354027123597827,1.439006305916979,Feynman91,Bx,1.439006305916979,1.8354027123597827,1.8099108768791803
1.0,1.1750957412480725,1.0,1.0,1.8387087863768306,1.6333686754131789,Feynman91,Bx,1.6333686754131789,1.8387087863768306,1.813799850117031
1.0,1.1777063580033302,1.0,1.0,1.8403782941779845,1.4864977359585412,Feynman91,Bx,1.4864977359585412,1.8403782941779845,1.8157609033356603
1.0,1.1791584204805474,1.0,1.0,1.8413078451443634,1.6545777728805104,Feynman91,Bx,1.6545777728805104,1.8413078451443634,1.8168519717695046
1.0,1.1802323446044687,1.0,1.0,1.8419957620066776,2.514253493731933,Feynman91,Bx,2.514253493731933,1.8419957620066776,1.8176590490346785
1.0,1.1806342845792837,1.0,1.0,1.8422533251222637,1.7056343661698017,Feynman91,Bx,1.7056343661698017,1.8422533251222637,1.817961146039086
1.0,1.1816312969285634,1.0,1.0,1.842892433616536,1.7614131515033127,Feynman91,Bx,1.7614131515033127,1.842892433616536,1.8187105692976424
1.0,1.1844684125898999,1.0,1.0,1.8447128287143335,1.6646814100420806,Feynman91,Bx,1.6646814100420806,1.8447128287143335,1.820843698233311
1.0,1.1860280917648778,1.0,1.0,1.8457146676708829,1.5837054249302396,Feynman91,Bx,1.5837054249302396,1.8457146676708829,1.822016717983708
1.0,1.194042521322746,1.0,1.0,1.8508748047144572,2.086105118033157,Feynman91,Bx,2.086105118033157,1.8508748047144572,1.8280482171416441
1.0,1.1993830521932858,1.0,1.0,1.8543245956111574,2.0489101270331904,Feynman91,Bx,2.0489101270331904,1.8543245956111574,1.8320710359393713
1.0,1.2001549896675066,1.0,1.0,1.8548239806579525,1.8923579721781114,Feynman91,Bx,1.8923579721781114,1.8548239806579525,1.8326527477399235
1.0,1.201706233364133,1.0,1.0,1.8558280823681412,2.4414099200624957,Feynman91,Bx,2.4414099200624957,1.8558280823681412,1.8338219079214133
1.0,1.2076082482866832,1.0,1.0,1.859655258732121,2.4921034907919237,Feynman91,Bx,2.4921034907919237,1.859655258732121,1.8382724506763568
1.0,1.2084159161233985,1.0,1.0,1.8601798370964977,1.6547589074047198,Feynman91,Bx,1.6547589074047198,1.8601798370964977,1.8388817659948518
1.0,1.2106140889613672,1.0,1.0,1.8616085712071055,1.7578477563853216,Feynman91,Bx,1.7578477563853216,1.8616085712071055,1.8405404327362334
1.0,1.2133486740745143,1.0,1.0,1.863388044632245,1.5647830971460035,Feynman91,Bx,1.5647830971460035,1.863388044632245,1.8426045436585259
1.0,1.2226595252328463,1.0,1.0,1.8694641784860733,1.6436500215576018,Feynman91,Bx,1.6436500215576018,1.8694641784860733,1.8496382246571061
1.0,1.2229519493895995,1.0,1.0,1.8696554416565159,1.5344988581402745,Feynman91,Bx,1.5344988581402745,1.8696554416565159,1.8498592725672347
1.0,1.226441267014656,1.0,1.0,1.8719396842410587,1.6157264105619216,Feynman91,Bx,1.6157264105619216,1.8719396842410587,1.8524975697385957
1.0,1.2278246240660193,1.0,1.0,1.872846311757284,1.7605496760232977,Feynman91,Bx,1.7605496760232977,1.872846311757284,1.8535438768440728
1.0,1.2282601803570854,1.0,1.0,1.8731318882157817,2.7190106536717087,Feynman91,Bx,2.7190106536717087,1.8731318882157817,1.8538733515111816
1.0,1.229073633917198,1.0,1.0,1.8736653910424952,1.9235745711434022,Feynman91,Bx,1.9235745711434022,1.8736653910424952,1.8544887363327838
1.0,1.2292203316713262,1.0,1.0,1.8737616240584514,1.5619636804995365,Feynman91,Bx,1.5619636804995365,1.8737616240584514,1.8545997216082801
1.0,1.232630143861567,1.0,1.0,1.876000285595977,1.8215589654854256,Feynman91,Bx,1.8215589654854256,1.876000285595977,1.8571800535946743
1.0,1.2368913802455994,1.0,1.0,1.8788028865545912,1.8280180884142863,Feynman91,Bx,1.8280180884142863,1.8788028865545912,1.8604063418575918
1.0,1.2384975081964669,1.0,1.0,1.879860653827527,1.2137991017780263,Feynman91,Bx,1.2137991017780263,1.879860653827527,1.8616228571814135
1.0,1.2410833153370215,1.0,1.0,1.881565251488221,2.2813024060916867,Feynman91,Bx,2.2813024060916867,1.881565251488221,1.8635819491727357
1.0,1.2421885671926556,1.0,1.0,1.882294460615592,2.2668731931791752,Feynman91,Bx,2.2668731931791752,1.882294460615592,1.8644195298316293
1.0,1.2437613290083758,1.0,1.0,1.883332749021447,2.1823471785042585,Feynman91,Bx,2.1823471785042585,1.883332749021447,1.8656116106463683
1.0,1.2439774250490174,1.0,1.0,1.8834754667984352,2.084056440629778,Feynman91,Bx,2.084056440629778,1.8834754667984352,1.8657754209449322
1.0,1.2480447031528694,1.0,1.0,1.8861642508190886,1.55457586584938,Feynman91,Bx,1.55457586584938,1.8861642508190886,1.8688594740438695
1.0,1.2497639872687576,1.0,1.0,1.8873023138527392,1.9865296764960854,Feynman91,Bx,1.9865296764960854,1.8873023138527392,1.8701636387435918
1.0,1.251114319532372,1.0,1.0,1.888196769549972,1.5330340090458252,Feynman91,Bx,1.5330340090458252,1.888196769549972,1.8711881431757917
1.0,1.2543055959760285,1.0,1.0,1.8903128122342028,2.267384924966472,Feynman91,Bx,2.267384924966472,1.8903128122342028,1.8736101107225513
1.0,1.2610755174216908,1.0,1.0,1.8948117216864544,1.6985621119508005,Feynman91,Bx,1.6985621119508005,1.8948117216864544,1.8787514202905935
1.0,1.2636092086821469,1.0,1.0,1.8964989407501185,1.537863267712257,Feynman91,Bx,1.537863267712257,1.8964989407501185,1.8806767747155897
1.0,1.2648382693159177,1.0,1.0,1.897318067042552,2.3077944079090513,Feynman91,Bx,2.3077944079090513,1.897318067042552,1.8816109708961732
1.0,1.2654543294677172,1.0,1.0,1.8977288162349724,2.0811010099051734,Feynman91,Bx,2.0811010099051734,1.8977288162349724,1.8820792887562487
1.0,1.266088226257605,1.0,1.0,1.898151573681124,1.1735542611120198,Feynman91,Bx,1.1735542611120198,1.898151573681124,1.8825612054022631
1.0,1.269985905720104,1.0,1.0,1.9007535875877528,1.442949837205879,Feynman91,Bx,1.442949837205879,1.9007535875877528,1.885525279818055
1.0,1.270481904512362,1.0,1.0,1.9010850243198905,1.500804037322197,Feynman91,Bx,1.500804037322197,1.9010850243198905,1.8859025818730963
1.0,1.2725946238337116,1.0,1.0,1.9024975891208025,1.4840776306843657,Feynman91,Bx,1.4840776306843657,1.9024975891208025,1.8875099851574424
1.0,1.2749518401085105,1.0,1.0,1.904075154660676,1.506148875782277,Feynman91,Bx,1.506148875782277,1.904075154660676,1.8893039339296074
1.0,1.2760507497379634,1.0,1.0,1.9048111496699138,1.7018263583566515,Feynman91,Bx,1.7018263583566515,1.9048111496699138,1.8901404439320546
1.0,1.2771515123039623,1.0,1.0,1.905548736028627,2.2464548623179823,Feynman91,Bx,2.2464548623179823,1.905548736028627,1.8909784853803733
1.0,1.27852640949986,1.0,1.0,1.9064705032568965,1.6261191753645274,Feynman91,Bx,1.6261191753645274,1.9064705032568965,1.892025403200771
1.0,1.2787174987489984,1.0,1.0,1.9065986577166405,2.256263578528807,Feynman91,Bx,2.256263578528807,1.9065986577166405,1.8921709233765616
1.0,1.2871057182726116,1.0,1.0,1.9122345907367264,1.180145112872684,Feynman91,Bx,1.180145112872684,1.9122345907367264,1.8985623931134334
1.0,1.3012688829105694,1.0,1.0,1.9217962185495425,2.4074282848771094,Feynman91,Bx,2.4074282848771094,1.9217962185495425,1.9093700275914092
1.0,1.3017476271729373,1.0,1.0,1.9221204137229209,2.5677752950189756,Feynman91,Bx,2.5677752950189756,1.9221204137229209,1.9097356962218632
1.0,1.3019576361830136,1.0,1.0,1.9222626476148519,1.8595629124844288,Feynman91,Bx,1.8595629124844288,1.9222626476148519,1.9098961099304232
1.0,1.3019965920928973,1.0,1.0,1.9222890328515945,1.899830225071767,Feynman91,Bx,1.899830225071767,1.9222890328515945,1.90992586657284
1.0,1.3042405305749023,1.0,1.0,1.9238095959824877,1.4497211873336553,Feynman91,Bx,1.4497211873336553,1.9238095959824877,1.9116401628819517
1.0,1.3070057329284421,1.0,1.0,1.925685328891461,1.8083461133746497,Feynman91,Bx,1.8083461133746497,1.925685328891461,1.9137533745737794
1.0,1.310197181700084,1.0,1.0,1.9278528613291115,2.077591339543538,Feynman91,Bx,2.077591339543538,1.9278528613291115,1.9161932723006578
1.0,1.3102720511559882,1.0,1.0,1.9279037444956946,2.3789973717481043,Feynman91,Bx,2.3789973717481043,1.9279037444956946,1.9162505229318434
1.0,1.3125701709164388,1.0,1.0,1.9294663649775317,2.0700481147614695,Feynman91,Bx,2.0700481147614695,1.9294663649775317,1.9180081023088258
1.0,1.3175116407398058,1.0,1.0,1.9328313230814775,1.8820444448862106,Feynman91,Bx,1.8820444448862106,1.9328313230814775,1.9217890589532654
1.0,1.3192088815177008,1.0,1.0,1.9339886434710993,1.787985877461944,Feynman91,Bx,1.787985877461944,1.9339886434710993,1.9230882564105825
1.0,1.3204711316479893,1.0,1.0,1.934849867435642,1.6166340078777104,Feynman91,Bx,1.6166340078777104,1.934849867435642,1.9240546633279987
1.0,1.3210223864357218,1.0,1.0,1.9352261225666445,1.9036363016985196,Feynman91,Bx,1.9036363016985196,1.9352261225666445,1.9244767656644695
1.0,1.3218753648212584,1.0,1.0,1.9358084822939834,1.6743972600245858,Feynman91,Bx,1.6743972600245858,1.9358084822939834,1.9251299604533174
1.0,1.3270584323646712,1.0,1.0,1.9393514593570136,2.1432984659188836,Feynman91,Bx,2.1432984659188836,1.9393514593570136,1.9291005990144439
1.0,1.3280078720827122,1.0,1.0,1.9400012650288798,2.052337974938716,Feynman91,Bx,2.052337974938716,1.9400012650288798,1.9298282317136044
1.0,1.3289767795926783,1.0,1.0,1.9406646492108126,1.4101243966097523,Feynman91,Bx,1.4101243966097523,1.9406646492108126,1.930570875717224
1.0,1.3370492177334192,1.0,1.0,1.9462015853044483,2.163805672594381,Feynman91,Bx,2.163805672594381,1.9462015853044483,1.9367617947703568
1.0,1.3376778210184876,1.0,1.0,1.9466334921717465,1.9104557722111684,Feynman91,Bx,1.9104557722111684,1.9466334921717465,1.9372441525106545
1.0,1.3473338919486033,1.0,1.0,1.953281499526725,2.377909465074463,Feynman91,Bx,2.377909465074463,1.953281499526725,1.9446585982242364
1.0,1.3495058750469502,1.0,1.0,1.9547803218741064,2.3965979074371395,Feynman91,Bx,2.3965979074371395,1.9547803218741064,1.9463276222199557
1.0,1.3503022263757716,1.0,1.0,1.9553301773755156,1.8830335857947569,Feynman91,Bx,1.8830335857947569,1.9553301773755156,1.94693968081747
1.0,1.351244721827125,1.0,1.0,1.9559811599976276,1.4691817517165369,Feynman91,Bx,1.4691817517165369,1.9559811599976276,1.947664142897127
1.0,1.3537032929219621,1.0,1.0,1.9576804144874524,2.1150118942894824,Feynman91,Bx,2.1150118942894824,1.9576804144874524,1.9495543665735728
1.0,1.3595060475202847,1.0,1.0,1.96169740103927,2.337122989719786,Feynman91,Bx,2.337122989719786,1.96169740103927,1.9540180435929844
1.0,1.3606100664696594,1.0,1.0,1.9624626755631738,2.217889991524622,Feynman91,Bx,2.217889991524622,1.9624626755631738,1.9548676652155752
1.0,1.371059914404551,1.0,1.0,1.9697221349436613,1.8932096491762216,Feynman91,Bx,1.8932096491762216,1.9697221349436613,1.962915460722292
1.0,1.3729431217861903,1.0,1.0,1.9710334384936268,2.0046168993437807,Feynman91,Bx,2.0046168993437807,1.9710334384936268,1.9643669165040385
1.0,1.3734157981695656,1.0,1.0,1.971362715144462,1.8166506459924627,Feynman91,Bx,1.8166506459924627,1.971362715144462,1.9647312794114904
1.0,1.3738730085211959,1.0,1.0,1.971681273315513,2.1271367969486263,Feynman91,Bx,2.1271367969486263,1.971681273315513,1.9650837410012811
1.0,1.3746440856157816,1.0,1.0,1.9722186395322523,2.266835038499156,Feynman91,Bx,2.266835038499156,1.9722186395322523,1.965678207247744
1.0,1.3752208129558054,1.0,1.0,1.9726206640879607,2.1655042115434306,Feynman91,Bx,2.1655042115434306,1.9726206640879607,1.9661228762553065
1.0,1.3773993166941603,1.0,1.0,1.9741400349594098,2.0228739520403636,Feynman91,Bx,2.0228739520403636,1.9741400349594098,1.9678028406446213
1.0,1.377613752875643,1.0,1.0,1.9742896576014657,2.7252773808029622,Feynman91,Bx,2.7252773808029622,1.9742896576014657,1.9679682291519534
1.0,1.3803116973092036,1.0,1.0,1.976173165926664,1.1907639902481764,Feynman91,Bx,1.1907639902481764,1.976173165926664,1.9700494584273853
1.0,1.3804723649001716,1.0,1.0,1.9762853919039811,2.256062828875309,Feynman91,Bx,2.256062828875309,1.9762853919039811,1.970173421794259
1.0,1.3827426999882082,1.0,1.0,1.9778719307302686,1.891054448691644,Feynman91,Bx,1.891054448691644,1.9778719307302686,1.9719253708158178
1.0,1.3890177855217676,1.0,1.0,1.9822639603483172,2.1943852424298633,Feynman91,Bx,2.1943852424298633,1.9822639603483172,1.9767702658518767
1.0,1.3891451862388942,1.0,1.0,1.9823532350342337,1.8329684637491157,Feynman91,Bx,1.8329684637491157,1.9823532350342337,1.9768686694793738
1.0,1.3931369547899242,1.0,1.0,1.9851525318728895,1.8573621182291233,Feynman91,Bx,1.8573621182291233,1.9851525318728895,1.979952686170304
1.0,1.397186953280153,1.0,1.0,1.9879968265609171,2.379299393458788,Feynman91,Bx,2.379299393458788,1.9879968265609171,1.9830832667948943
1.0,1.3992786244104436,1.0,1.0,1.9894674334434286,1.3486921374170295,Feynman91,Bx,1.3486921374170295,1.9894674334434286,1.9847007143285134
1.0,1.405533477065339,1.0,1.0,1.9938716997719241,2.2602824612505015,Feynman91,Bx,2.2602824612505015,1.9938716997719241,1.989539987728154
1.0,1.4079712164255254,1.0,1.0,1.9955908764781356,1.9992725867771854,Feynman91,Bx,1.9992725867771854,1.9955908764781356,1.991427047435776
1.0,1.4105510080150196,1.0,1.0,1.9974118619383905,1.818854939882487,Feynman91,Bx,1.818854939882487,1.9974118619383905,1.9934246938162739
1.0,1.4112372855357327,1.0,1.0,1.9978965629096674,1.9852610055027688,Feynman91,Bx,1.9852610055027688,1.9978965629096674,1.9939562167066196
1.0,1.4113086316886259,1.0,1.0,1.997946959726114,1.715317416015061,Feynman91,Bx,1.715317416015061,1.997946959726114,1.994011477003224
1.0,1.4130590678162336,1.0,1.0,1.9991838157452364,1.683948118388796,Feynman91,Bx,1.683948118388796,1.9991838157452364,1.9953674095483658
1.0,1.413929651211311,1.0,1.0,1.999799254568953,2.3796754809054583,Feynman91,Bx,2.3796754809054583,1.999799254568953,1.9960418954914814
