mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.044967232030988,1.0,1.7583960065976334,1.6745679951217967,Feynman91,By,1.6745679951217967,0.0,1.7583960065976334,1.7513972682313286
1.0,1.0,1.0476257129968674,1.0,1.759977168753105,1.5535535277661647,Feynman91,By,1.5535535277661647,0.0,1.759977168753105,1.753101261610951
1.0,1.0,1.0487025667887968,1.0,1.7606183781812033,1.4307625152096515,Feynman91,By,1.4307625152096515,0.0,1.7606183781812033,1.753791891633128
1.0,1.0,1.0506224332043836,1.0,1.7617626108963431,1.5563353463157779,Feynman91,By,1.5563353463157779,0.0,1.7617626108963431,1.7550237579636268
1.0,1.0,1.0524410988181931,1.0,1.762847771783385,1.5723849199297577,Feynman91,By,1.5723849199297577,0.0,1.762847771783385,1.7561913725665832
1.0,1.0,1.0533865738440036,1.0,1.763412394749115,1.9235737636919326,Feynman91,By,1.9235737636919326,0.0,1.763412394749115,1.7567986461907332
1.0,1.0,1.055177781913407,1.0,1.764482970006709,0.695868942450838,Feynman91,By,0.695868942450838,0.0,1.764482970006709,1.7579496216741672
1.0,1.0,1.056612560375822,1.0,1.7653413558697226,1.9543720394700967,Feynman91,By,1.9543720394700967,0.0,1.7653413558697226,1.7588720307828607
1.0,1.0,1.0594957624035217,1.0,1.7670685528725307,1.8378437182798857,Feynman91,By,1.8378437182798857,0.0,1.7670685528725307,1.7607268697579608
1.0,1.0,1.0618206357716757,1.0,1.7684634750400037,1.184178576057302,Feynman91,By,1.184178576057302,0.0,1.7684634750400037,1.7622237348510728
1.0,1.0,1.0649997072139308,1.0,1.7703740780879498,1.4766006512810868,Feynman91,By,1.4766006512810868,0.0,1.7703740780879498,1.7642723260444613
1.0,1.0,1.0687091372963033,1.0,1.7726080277773226,1.8492770220558732,Feynman91,By,1.8492770220558732,0.0,1.7726080277773226,1.7666652370186489
1.0,1.0,1.069536964106402,1.0,1.7731072493196622,1.7463777431104361,Feynman91,By,1.7463777431104361,0.0,1.7731072493196622,1.7671996342687344
1.0,1.0,1.0696283507539643,1.0,1.7731623751751122,2.0915517152417147,Feynman91,By,2.0915517152417147,0.0,1.7731623751751122,1.7672586366160221
1.0,1.0,1.0701446496473332,1.0,1.7734738710138398,1.86505574559823,Feynman91,By,1.86505574559823,0.0,1.7734738710138398,1.7675920082120853
1.0,1.0,1.0744430050471117,1.0,1.7760708800874663,1.9045561088514558,Feynman91,By,1.9045561088514558,0.0,1.7760708800874663,1.7703695023738402
1.0,1.0,1.078577430057185,1.0,1.7785750680330483,2.026226198736105,Feynman91,By,2.026226198736105,0.0,1.7785750680330483,1.7730445494611191
1.0,1.0,1.078888821154548,1.0,1.7787639214949944,1.8398898414093499,Feynman91,By,1.8398898414093499,0.0,1.7787639214949944,1.7732461631939662
1.0,1.0,1.0796177632452824,1.0,1.779206147335026,1.5241451217540476,Feynman91,By,1.5241451217540476,0.0,1.779206147335026,1.7737182007220513
1.0,1.0,1.0814177933416338,1.0,1.7802989759464247,1.738043188864974,Feynman91,By,1.738043188864974,0.0,1.7802989759464247,1.7748842914017964
1.0,1.0,1.0822938018129888,1.0,1.7808312310387004,1.9520402633404306,Feynman91,By,1.9520402633404306,0.0,1.7808312310387004,1.7754520185073783
1.0,1.0,1.0859764434354,1.0,1.7830717416011619,1.7591900169623864,Feynman91,By,1.7591900169623864,0.0,1.7830717416011619,1.77784035204088
1.0,1.0,1.090010898919349,1.0,1.78553178626508,2.001050103422285,Feynman91,By,2.001050103422285,0.0,1.78553178626508,1.780459949387364
1.0,1.0,1.0918624629495497,1.0,1.7866627096344336,1.7017834994052186,Feynman91,By,1.7017834994052186,0.0,1.7866627096344336,1.7816632655065514
1.0,1.0,1.0953928868588534,1.0,1.7888223993960308,1.5503146402662185,Feynman91,By,1.5503146402662185,0.0,1.7888223993960308,1.783959547020005
1.0,1.0,1.096203492919987,1.0,1.7893188921737735,0.8376480854998791,Feynman91,By,0.8376480854998791,0.0,1.7893188921737735,1.7844871362566475
1.0,1.0,1.0974338075784296,1.0,1.7900728929337177,1.599887074476853,Feynman91,By,1.599887074476853,0.0,1.7900728929337177,1.7852881453742577
1.0,1.0,1.0999635431032977,1.0,1.7916249038669785,1.323185803999114,Feynman91,By,1.323185803999114,0.0,1.7916249038669785,1.7869360998926398
1.0,1.0,1.101924559026596,1.0,1.7928295328295878,2.142954492108269,Feynman91,By,2.142954492108269,0.0,1.7928295328295878,1.7882144449275936
1.0,1.0,1.106035990552896,1.0,1.7953594660675412,1.9561091618617819,Feynman91,By,1.9561091618617819,0.0,1.7953594660675412,1.7908970753189277
1.0,1.0,1.1066871344883205,1.0,1.7957606782759137,1.6414287291904093,Feynman91,By,1.6414287291904093,0.0,1.7957606782759137,1.7913222414798593
1.0,1.0,1.1096867643909754,1.0,1.7976108352656623,2.0696845378710087,Feynman91,By,2.0696845378710087,0.0,1.7976108352656623,1.7932819418927692
1.0,1.0,1.1122120917637344,1.0,1.7991708471030374,1.949027129138413,Feynman91,By,1.949027129138413,0.0,1.7991708471030374,1.7949331542895777
1.0,1.0,1.1164782211600195,1.0,1.8018112049614523,2.5522758822017426,Feynman91,By,2.5522758822017426,0.0,1.8018112049614523,1.7977254730892578
1.0,1.0,1.11679549971947,1.0,1.8020078213464172,1.4891018999918422,Feynman91,By,1.4891018999918422,0.0,1.8020078213464172,1.7979332857811994
1.0,1.0,1.119908034607343,1.0,1.8039384706741197,1.7127654041661657,Feynman91,By,1.7127654041661657,0.0,1.8039384706741197,1.7999730034348167
1.0,1.0,1.1202049828963494,1.0,1.8041228349826433,1.1503477211709066,Feynman91,By,1.1503477211709066,0.0,1.8041228349826433,1.80016770059656
1.0,1.0,1.1209062261922207,1.0,1.8045583304278323,1.8422084828086402,Feynman91,By,1.8422084828086402,0.0,1.8045583304278323,1.8006275469517992
1.0,1.0,1.1241464396854037,1.0,1.8065727823305013,2.1919367827782525,Feynman91,By,2.1919367827782525,0.0,1.8065727823305013,1.8027536046290695
1.0,1.0,1.1263565061888903,1.0,1.8079488319734172,1.517160203452855,Feynman91,By,1.517160203452855,0.0,1.8079488319734172,1.8042049214868594
1.0,1.0,1.1286308395153255,1.0,1.8093666217505695,2.193495072711394,Feynman91,By,2.193495072711394,0.0,1.8093666217505695,1.8056994461453761
1.0,1.0,1.1331582455687172,1.0,1.8121941423314372,2.2143047789203996,Feynman91,By,2.2143047789203996,0.0,1.8121941423314372,1.80867755591599
1.0,1.0,1.135792205591342,1.0,1.8138423124081224,1.640661173912318,Feynman91,By,1.640661173912318,0.0,1.8138423124081224,1.8104120197100393
1.0,1.0,1.140027294885841,1.0,1.8164972427957957,2.0300943470051647,Feynman91,By,2.0300943470051647,0.0,1.8164972427957957,1.8132036863675316
1.0,1.0,1.1412305184876192,1.0,1.8172526231450377,1.7677821831820606,Feynman91,By,1.7677821831820606,0.0,1.8172526231450377,1.813997464293616
1.0,1.0,1.1429156083218643,1.0,1.8183113286084254,2.5935501745767358,Feynman91,By,2.5935501745767358,0.0,1.8183113286084254,1.81510961152826
1.0,1.0,1.14520449251971,1.0,1.8197508977020254,1.3391213461252822,Feynman91,By,1.3391213461252822,0.0,1.8197508977020254,1.8166211509443306
1.0,1.0,1.145859224841376,1.0,1.8201630045559323,2.056936758941243,Feynman91,By,2.056936758941243,0.0,1.8201630045559323,1.8170537137820049
1.0,1.0,1.1488184436689197,1.0,1.8220273918121754,1.4021780019569947,Feynman91,By,1.4021780019569947,0.0,1.8220273918121754,1.8190098327210793
1.0,1.0,1.1538292952798033,1.0,1.8251909605972432,1.331655366862519,Feynman91,By,1.331655366862519,0.0,1.8251909605972432,1.8223260440415185
1.0,1.0,1.1541888502968711,1.0,1.8254182814219906,2.0079630496788052,Feynman91,By,2.0079630496788052,0.0,1.8254182814219906,1.8225641886418609
1.0,1.0,1.1556397298765262,1.0,1.8263360001021418,1.7679789899051102,Feynman91,By,1.7679789899051102,0.0,1.8263360001021418,1.8235254087265969
1.0,1.0,1.1594255172261088,1.0,1.828733859804381,2.1769930057610702,Feynman91,By,2.1769930057610702,0.0,1.828733859804381,1.8260354630194244
1.0,1.0,1.1602237776390236,1.0,1.8292400646713833,2.1948299928977804,Feynman91,By,2.1948299928977804,0.0,1.8292400646713833,1.8265650834795404
1.0,1.0,1.1618538958272944,1.0,1.8302744262129276,1.7961839339328998,Feynman91,By,1.7961839339328998,0.0,1.8302744262129276,1.827647001726463
1.0,1.0,1.1661980023445273,1.0,1.8330351280519328,1.7822037410398075,Feynman91,By,1.7822037410398075,0.0,1.8330351280519328,1.8305327414145387
1.0,1.0,1.1686567112386728,1.0,1.8346003675795963,2.643710830501302,Feynman91,By,2.643710830501302,0.0,1.8346003675795963,1.8321676643925284
1.0,1.0,1.1716150242383376,1.0,1.8364862550591008,1.9156315674955484,Feynman91,By,1.9156315674955484,0.0,1.8364862550591008,1.83413636147054
1.0,1.0,1.1750994275826292,1.0,1.8387111422692317,2.103814612730775,Feynman91,By,2.103814612730775,0.0,1.8387111422692317,1.8364573466120422
1.0,1.0,1.1773454330456299,1.0,1.8401473497286573,2.2278507235842153,Feynman91,By,2.2278507235842153,0.0,1.8401473497286573,1.8379546785023482
1.0,1.0,1.1834458465225959,1.0,1.844056417697567,1.7921219330890452,Feynman91,By,1.7921219330890452,0.0,1.844056417697567,1.8420265554199335
1.0,1.0,1.1864484852580865,1.0,1.845984834220262,1.707219478187222,Feynman91,By,1.707219478187222,0.0,1.845984834220262,1.8440333971875733
1.0,1.0,1.1876325566133619,1.0,1.8467460814979384,1.8583316563835146,Feynman91,By,1.8583316563835146,0.0,1.8467460814979384,1.8448252632659983
1.0,1.0,1.1895166343676173,1.0,1.847958285091215,2.559792379314429,Feynman91,By,2.559792379314429,0.0,1.847958285091215,1.8460858299197247
1.0,1.0,1.18965432913921,1.0,1.8480469211683086,1.9617203328880246,Feynman91,By,1.9617203328880246,0.0,1.8480469211683086,1.8461779833748262
1.0,1.0,1.1897452096877852,1.0,1.8481054255574902,2.1280709513555647,Feynman91,By,2.1280709513555647,0.0,1.8481054255574902,1.8462388080063044
1.0,1.0,1.1899081849833295,1.0,1.8482103475227927,1.6214799652397989,Feynman91,By,1.6214799652397989,0.0,1.8482103475227927,1.8463478882968263
1.0,1.0,1.1903915284838935,1.0,1.8485215690075731,2.1915826416717312,Feynman91,By,2.1915826416717312,0.0,1.8485215690075731,1.8466714231157535
1.0,1.0,1.1912430197240589,1.0,1.8490700181554225,1.6974054931548366,Feynman91,By,1.6974054931548366,0.0,1.8490700181554225,1.8472414944812952
1.0,1.0,1.1937768906024124,1.0,1.8507034512682912,2.218824055504931,Feynman91,By,2.218824055504931,0.0,1.8507034512682912,1.8489387458233997
1.0,1.0,1.194599530282599,1.0,1.8512341931131797,1.7428155498472535,Feynman91,By,1.7428155498472535,0.0,1.8512341931131797,1.8494900381909496
1.0,1.0,1.1955886492695038,1.0,1.8518726247401782,2.180014947040971,Feynman91,By,2.180014947040971,0.0,1.8518726247401782,1.8501530701763682
1.0,1.0,1.196468029430553,1.0,1.8524404836456771,2.2055547306857366,Feynman91,By,2.2055547306857366,0.0,1.8524404836456771,1.850742700376719
1.0,1.0,1.2029246869151984,1.0,1.8566173010047138,1.5360387812188852,Feynman91,By,1.5360387812188852,0.0,1.8566173010047138,1.8550765114624481
1.0,1.0,1.2029643916881327,1.0,1.8566430264511267,1.6179961140174124,Feynman91,By,1.6179961140174124,0.0,1.8566430264511267,1.8551031868595012
1.0,1.0,1.20531772073676,1.0,1.8581686704715636,2.116124611139547,Feynman91,By,2.116124611139547,0.0,1.8581686704715636,1.8566847996078037
1.0,1.0,1.2064382255072852,1.0,1.858895691523644,1.478379888732141,Feynman91,By,1.478379888732141,0.0,1.858895691523644,1.857438238128682
1.0,1.0,1.2067795803074266,1.0,1.8591172516672985,2.350993673687292,Feynman91,By,2.350993673687292,0.0,1.8591172516672985,1.857667816629588
1.0,1.0,1.208616213560092,1.0,1.860309961183978,1.6800908377327368,Feynman91,By,1.6800908377327368,0.0,1.860309961183978,1.858903431947552
1.0,1.0,1.2101638336020488,1.0,1.8613157991481206,1.7734266888719843,Feynman91,By,1.7734266888719843,0.0,1.8613157991481206,1.8599451154710984
1.0,1.0,1.21116687083601,1.0,1.8619680955942002,2.2819263558215788,Feynman91,By,2.2819263558215788,0.0,1.8619680955942002,1.8606204937803212
1.0,1.0,1.2113196741440775,1.0,1.8620674942032884,1.4983761929385975,Feynman91,By,1.4983761929385975,0.0,1.8620674942032884,1.860723398346474
1.0,1.0,1.2147416236492807,1.0,1.8642953661440267,1.8206132413381964,Feynman91,By,1.8206132413381964,0.0,1.8642953661440267,1.8630290701780814
1.0,1.0,1.2221499576136607,1.0,1.8691309528481606,2.129036577237207,Feynman91,By,2.129036577237207,0.0,1.8691309528481606,1.8680284451920197
1.0,1.0,1.224159884007797,1.0,1.8704457815221436,1.895612067675199,Feynman91,By,1.895612067675199,0.0,1.8704457815221436,1.8693866259210676
1.0,1.0,1.2275012161423127,1.0,1.872634303763246,1.7891852920365379,Feynman91,By,1.7891852920365379,0.0,1.872634303763246,1.871646202995396
1.0,1.0,1.2280251730883438,1.0,1.8729777963816487,1.758397108703215,Feynman91,By,1.758397108703215,0.0,1.8729777963816487,1.8720007234290377
1.0,1.0,1.2292153963141272,1.0,1.8737583863816853,1.7912567829674966,Feynman91,By,1.7912567829674966,0.0,1.8737583863816853,1.8728062495347635
1.0,1.0,1.230051934844007,1.0,1.8743072753456103,1.7800599958892425,Feynman91,By,1.7800599958892425,0.0,1.8743072753456103,1.8733725694823666
1.0,1.0,1.2311977731775166,1.0,1.8750594541713272,2.0024043371459594,Feynman91,By,2.0024043371459594,0.0,1.8750594541713272,1.8741484970268247
1.0,1.0,1.2400080991191142,1.0,1.8808562108468043,2.249145471846845,Feynman91,By,2.249145471846845,0.0,1.8808562108468043,1.8801229889345887
1.0,1.0,1.2404817530804633,1.0,1.8811685144413777,1.7384217582751702,Feynman91,By,1.7384217582751702,0.0,1.8811685144413777,1.88044460578376
1.0,1.0,1.2409952400272002,1.0,1.8815071580438296,1.7691759094543091,Feynman91,By,1.7691759094543091,0.0,1.8815071580438296,1.8807933181833716
1.0,1.0,1.2463309029182472,1.0,1.885030694595983,1.781745524982792,Feynman91,By,1.781745524982792,0.0,1.885030694595983,1.884419784657353
1.0,1.0,1.2481261483250692,1.0,1.8862181427747884,1.9854549504103214,Feynman91,By,1.9854549504103214,0.0,1.8862181427747884,1.8856411736871774
1.0,1.0,1.2505852653650082,1.0,1.887846261205628,1.8950391278329006,Feynman91,By,1.8950391278329006,0.0,1.887846261205628,1.8873152237100517
1.0,1.0,1.2517168338574374,1.0,1.888596047904921,1.9116582655029346,Feynman91,By,1.9116582655029346,0.0,1.888596047904921,1.8880859292570034
1.0,1.0,1.253836784043017,1.0,1.8900017674646061,1.5968606977093438,Feynman91,By,1.5968606977093438,0.0,1.8900017674646061,1.8895304735923222
1.0,1.0,1.2617035525889087,1.0,1.8952297630143615,1.335300113503449,Feynman91,By,1.335300113503449,0.0,1.8952297630143615,1.8948984090183594
1.0,1.0,1.2641759309985043,1.0,1.8968765865274249,2.2811897896512328,Feynman91,By,2.2811897896512328,0.0,1.8968765865274249,1.8965878823276985
1.0,1.0,1.2645503309153976,1.0,1.8971261263864987,1.7114297840468111,Feynman91,By,1.7114297840468111,0.0,1.8971261263864987,1.8968438257862574
1.0,1.0,1.2702485485277522,1.0,1.9009290820640472,2.0264516704012863,Feynman91,By,2.0264516704012863,0.0,1.9009290820640472,1.9007424690657433
1.0,1.0,1.2721428542207267,1.0,1.9021954267490124,1.8247421311296523,Feynman91,By,1.8247421311296523,0.0,1.9021954267490124,1.9020398920963402
1.0,1.0,1.2722973029167473,1.0,1.9022987218124365,2.2608830991880238,Feynman91,By,2.2608830991880238,0.0,1.9022987218124365,1.9021457050778143
1.0,1.0,1.2734645583389153,1.0,1.9030796045739464,1.1182912022723341,Feynman91,By,1.1182912022723341,0.0,1.9030796045739464,1.9029455393744295
1.0,1.0,1.2766652494170772,1.0,1.9052228633598662,2.3336712353447417,Feynman91,By,2.3336712353447417,0.0,1.9052228633598662,1.905140062331896
1.0,1.0,1.2766755488558545,1.0,1.9052297648961916,2.2929235354441175,Feynman91,By,2.2929235354441175,0.0,1.9052297648961916,1.9051471271752587
1.0,1.0,1.2772131151421706,1.0,1.905590024504528,1.5458818269385277,Feynman91,By,1.5458818269385277,0.0,1.905590024504528,1.905515895698907
1.0,1.0,1.277449736249657,1.0,1.9057486268247235,1.871622033841588,Feynman91,By,1.871622033841588,0.0,1.9057486268247235,1.9056782342655492
1.0,1.0,1.2776967346746484,1.0,1.905914202108337,1.6331083255915475,Feynman91,By,1.6331083255915475,0.0,1.905914202108337,1.9058477037040866
1.0,1.0,1.2802087980624748,1.0,1.9075991629890612,2.1437323498347762,Feynman91,By,2.1437323498347762,0.0,1.9075991629890612,1.9075719252352776
1.0,1.0,1.2818452076007159,1.0,1.9086977592717298,2.084611246885441,Feynman91,By,2.084611246885441,0.0,1.9086977592717298,1.9086957607267427
1.0,1.0,1.2845611575433908,1.0,1.910522799515676,2.0315400165712014,Feynman91,By,2.0315400165712014,0.0,1.910522799515676,1.9105621088851974
1.0,1.0,1.2867234386109119,1.0,1.9119773030741471,1.8556177654646289,Feynman91,By,1.8556177654646289,0.0,1.9119773030741471,1.9120489832907634
1.0,1.0,1.287787283145497,1.0,1.9126934115616283,2.5384382954572846,Feynman91,By,2.5384382954572846,0.0,1.9126934115616283,1.9127808511956563
1.0,1.0,1.2897559271330188,1.0,1.9140194229878527,1.1624349621271124,Feynman91,By,1.1624349621271124,0.0,1.9140194229878527,1.9141357361052638
1.0,1.0,1.291264597531189,1.0,1.9150363601867677,1.2949191716505426,Feynman91,By,1.2949191716505426,0.0,1.9150363601867677,1.915174547256187
1.0,1.0,1.2938921136348145,1.0,1.9168090154541657,1.9859701319923648,Feynman91,By,1.9859701319923648,0.0,1.9168090154541657,1.9169847765722694
1.0,1.0,1.2951933818927595,1.0,1.9176876431000967,1.7380673502089086,Feynman91,By,1.7380673502089086,0.0,1.9176876431000967,1.9178817683048597
1.0,1.0,1.30323998123148,1.0,1.9231314174232161,1.8666461079742382,Feynman91,By,1.8666461079742382,0.0,1.9231314174232161,1.9234355423667355
1.0,1.0,1.30343679732438,1.0,1.923264798362211,1.5728261711916476,Feynman91,By,1.5728261711916476,0.0,1.923264798362211,1.9235715377533222
1.0,1.0,1.3050843654365432,1.0,1.9243817710908884,1.4723544722830557,Feynman91,By,1.4723544722830557,0.0,1.9243817710908884,1.9247102550103743
1.0,1.0,1.3063606107818924,1.0,1.9252475283460146,1.700389841874564,Feynman91,By,1.700389841874564,0.0,1.9252475283460146,1.9255926830749481
1.0,1.0,1.3077085472103391,1.0,1.9261624138288485,1.9223499344553783,Feynman91,By,1.9223499344553783,0.0,1.9261624138288485,1.9265250124323
1.0,1.0,1.3099875549410362,1.0,1.9277104020314864,1.773101805125329,Feynman91,By,1.773101805125329,0.0,1.9277104020314864,1.9281021135028205
1.0,1.0,1.314735138023249,1.0,1.9309397927312524,1.9034939255715804,Feynman91,By,1.9034939255715804,0.0,1.9309397927312524,1.9313906286794809
1.0,1.0,1.3211408092397314,1.0,1.9353069621738594,1.5645391938427995,Feynman91,By,1.5645391938427995,0.0,1.9353069621738594,1.935834349240415
1.0,1.0,1.3214477641297995,1.0,1.935516518483799,1.437028731432224,Feynman91,By,1.437028731432224,0.0,1.935516518483799,1.936047481837048
1.0,1.0,1.3222945450898158,1.0,1.9360947456088722,1.817164945172395,Feynman91,By,1.817164945172395,0.0,1.9360947456088722,1.936635531366929
1.0,1.0,1.3230765557225799,1.0,1.9366289196185016,2.2422694534103007,Feynman91,By,2.2422694534103007,0.0,1.9366289196185016,1.9371787200889514
1.0,1.0,1.3232315599042197,1.0,1.9367348195162277,2.0770406072676,Feynman91,By,2.0770406072676,0.0,1.9367348195162277,1.9372864003961343
1.0,1.0,1.3244941849906362,1.0,1.9375976997493596,1.377129872339251,Feynman91,By,1.377129872339251,0.0,1.9375976997493596,1.9381637044594586
1.0,1.0,1.3267409984219394,1.0,1.9391342596358936,1.669745052221217,Feynman91,By,1.669745052221217,0.0,1.9391342596358936,1.939725584652309
1.0,1.0,1.3284174112588514,1.0,1.9402816338190876,1.9064973005732222,Feynman91,By,1.9064973005732222,0.0,1.9402816338190876,1.940891563331328
1.0,1.0,1.3293470425178935,1.0,1.940918225853699,1.8609813804778357,Feynman91,By,1.8609813804778357,0.0,1.940918225853699,1.9415383667136075
1.0,1.0,1.3298181959436244,1.0,1.9412409521393155,2.3072169704265058,Feynman91,By,2.3072169704265058,0.0,1.9412409521393155,1.9418662396256567
1.0,1.0,1.3300268592803475,1.0,1.941383899801156,1.0521273237291622,Feynman91,By,1.0521273237291622,0.0,1.941383899801156,1.9420114604617784
1.0,1.0,1.330866792007972,1.0,1.9419594275034664,2.408823680488726,Feynman91,By,2.408823680488726,0.0,1.9419594275034664,1.9425961002326098
1.0,1.0,1.3347765637322526,1.0,1.9446409630286203,2.1477346185371946,Feynman91,By,2.1477346185371946,0.0,1.9446409630286203,1.9453192506316843
1.0,1.0,1.3367482616463255,1.0,1.945994839411059,1.6220371329089844,Feynman91,By,1.6220371329089844,0.0,1.945994839411059,1.9466936165626225
1.0,1.0,1.3433155112383393,1.0,1.9505118719796402,1.6489729366976238,Feynman91,By,1.6489729366976238,0.0,1.9505118719796402,1.9512765198541668
1.0,1.0,1.345665472182997,1.0,1.952131031213194,1.9667299194888839,Feynman91,By,1.9667299194888839,0.0,1.952131031213194,1.9529183710872546
1.0,1.0,1.34699231264353,1.0,1.9530459007204015,1.7003704944632196,Feynman91,By,1.7003704944632196,0.0,1.9530459007204015,1.953845850426915
1.0,1.0,1.3473248230346524,1.0,1.9532752439851782,1.7451499615414356,Feynman91,By,1.7451499615414356,0.0,1.9532752439851782,1.9540783309304883
1.0,1.0,1.3553779027003112,1.0,1.958838752712508,2.483357219251735,Feynman91,By,2.483357219251735,0.0,1.958838752712508,1.9597150524396323
1.0,1.0,1.359107763201414,1.0,1.9614214009218802,2.2704823700742085,Feynman91,By,2.2704823700742085,0.0,1.9614214009218802,1.9623298289427966
1.0,1.0,1.363388952164343,1.0,1.9643903468719717,2.102116881885311,Feynman91,By,2.102116881885311,0.0,1.9643903468719717,1.965334283634927
1.0,1.0,1.3649448135518867,1.0,1.965470514671282,2.3221907240241473,Feynman91,By,2.3221907240241473,0.0,1.965470514671282,1.9664269968808266
1.0,1.0,1.3651459867236975,1.0,1.9656102271477471,2.089301434446621,Feynman91,By,2.089301434446621,0.0,1.9656102271477471,1.9665683175918316
1.0,1.0,1.3654921606561623,1.0,1.9658506659493327,2.195768882775079,Feynman91,By,2.195768882775079,0.0,1.9658506659493327,1.9668115163717732
1.0,1.0,1.3665778028483229,1.0,1.9666049148819265,1.6351315292326736,Feynman91,By,1.6351315292326736,0.0,1.9666049148819265,1.9675743600405928
1.0,1.0,1.3680186170512894,1.0,1.9676063977835918,1.768679895989814,Feynman91,By,1.768679895989814,0.0,1.9676063977835918,1.9685871073075578
1.0,1.0,1.369531700937785,1.0,1.968658700708059,1.921857487923247,Feynman91,By,1.921857487923247,0.0,1.968658700708059,1.9696510657276174
1.0,1.0,1.37162901883561,1.0,1.9701183125162656,2.150288136485714,Feynman91,By,2.150288136485714,0.0,1.9701183125162656,1.971126540333593
1.0,1.0,1.3723452017717008,1.0,1.9706169980048915,1.6961638848745872,Feynman91,By,1.6961638848745872,0.0,1.9706169980048915,1.971630564906476
1.0,1.0,1.3725294248096258,1.0,1.9707452960665013,2.072389703233606,Feynman91,By,2.072389703233606,0.0,1.9707452960665013,1.9717602299600347
1.0,1.0,1.3783113743306772,1.0,1.9747765049770367,2.0207202782892275,Feynman91,By,2.0207202782892275,0.0,1.9747765049770367,1.9758330255311036
1.0,1.0,1.3843875326045234,1.0,1.979022193011195,2.049739973930732,Feynman91,By,2.049739973930732,0.0,1.979022193011195,1.9801196976332829
1.0,1.0,1.3848411125678761,1.0,1.9793395128320541,2.1375463032604336,Feynman91,By,2.1375463032604336,0.0,1.9793395128320541,1.9804399664864065
