m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.012294696513826,0.08367519970314731,0.08113862110071159,Feynman5,z2,0.08113862110071159,0.08367519970314731,0.08356098353225028
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0127690353842045,0.08368840295545588,0.08225287922643039,Feynman5,z2,0.08225287922643039,0.08368840295545588,0.08357444812679429
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0135579099582177,0.08371036357552485,0.08616518699937596,Feynman5,z2,0.08616518699937596,0.08371036357552485,0.08359684149574033
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0136691193551428,0.08371345963825676,0.0833860671888422,Feynman5,z2,0.0833860671888422,0.08371345963825676,0.0835999983743675
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0146899062065087,0.08374188088018403,0.08664653938853271,Feynman5,z2,0.08664653938853271,0.08374188088018403,0.08362897565676208
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0153124689637214,0.08375921687239023,0.08345007266744107,Feynman5,z2,0.08345007266744107,0.08375921687239023,0.08364664883667267
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0158463660753392,0.08377408525034724,0.08680092722208707,Feynman5,z2,0.08680092722208707,0.08377408525034724,0.08366180521525429
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0162409068242186,0.08378507354573403,0.0844568595827876,Feynman5,z2,0.0844568595827876,0.08378507354573403,0.0836730056479952
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0163450903509506,0.08378797526188857,0.08621651303761636,Feynman5,z2,0.08621651303761636,0.08378797526188857,0.08367596328391536
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0164397638853702,0.08379061214818459,0.08869341188781892,Feynman5,z2,0.08869341188781892,0.08379061214818459,0.08367865095013145
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0177499444711051,0.08382710795269847,0.08371819578922986,Feynman5,z2,0.08371819578922986,0.08382710795269847,0.08371584603518738
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.018137386237282,0.08383790182583872,0.08328356269917253,Feynman5,z2,0.08328356269917253,0.08383790182583872,0.08372684546256311
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0188433083016142,0.0838575700712709,0.08154994905932292,Feynman5,z2,0.08154994905932292,0.0838575700712709,0.08374688678365799
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0190471101288705,0.08386324876586534,0.08074850950065321,Feynman5,z2,0.08074850950065321,0.08386324876586534,0.08375267283936724
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0191852737438016,0.08386709863517385,0.08679421282979816,Feynman5,z2,0.08679421282979816,0.08386709863517385,0.08375659540378132
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0204704135909979,0.08390291256601948,0.08835241695447894,Feynman5,z2,0.08835241695447894,0.08390291256601948,0.08379308209820197
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0209205939204338,0.08391545980405357,0.0860637316506967,Feynman5,z2,0.0860637316506967,0.08391545980405357,0.08380586354648464
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0210515394045099,0.08391910963054446,0.08450098016801412,Feynman5,z2,0.08450098016801412,0.08391910963054446,0.08380958135682783
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.021921964400489,0.08394337280354609,0.0858365585342039,Feynman5,z2,0.0858365585342039,0.08394337280354609,0.0838342948133073
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0219779857925615,0.08394493451959166,0.084764098924107,Feynman5,z2,0.084764098924107,0.08394493451959166,0.08383588541359296
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0220137832450686,0.0839459324573621,0.08397750074233155,Feynman5,z2,0.08397750074233155,0.0839459324573621,0.08383690180217807
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0223991193728286,0.08395667496245766,0.09028430013563224,Feynman5,z2,0.09028430013563224,0.08395667496245766,0.08384784261702026
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0224664739470035,0.08395855275891599,0.07992801457949189,Feynman5,z2,0.07992801457949189,0.08395855275891599,0.08384975502033112
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0225695850226777,0.0839614274594067,0.08692252272942799,Feynman5,z2,0.08692252272942799,0.0839614274594067,0.08385268266680783
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0228570932872083,0.08396944333656385,0.08799048741086338,Feynman5,z2,0.08799048741086338,0.08396944333656385,0.08386084596694336
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0228638026851957,0.08396963040236126,0.08350296636300063,Feynman5,z2,0.08350296636300063,0.08396963040236126,0.08386103646939906
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0231861076751674,0.0839786168732439,0.0799435996523132,Feynman5,z2,0.0799435996523132,0.0839786168732439,0.08387018783350642
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0233929153459862,0.08398438330239909,0.0860811869918983,Feynman5,z2,0.0860811869918983,0.08398438330239909,0.0838760598641488
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0237555469312651,0.08399449503305487,0.08224234951951329,Feynman5,z2,0.08224234951951329,0.08399449503305487,0.083886356382073
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0249161113864358,0.08402686046037199,0.08503291587584486,Feynman5,z2,0.08503291587584486,0.08402686046037199,0.08391930993566543
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0253036416487717,0.0840376690913848,0.0821849131622403,Feynman5,z2,0.0821849131622403,0.0840376690913848,0.08393031384435704
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.025804977523753,0.0840516528599503,0.0856724682849023,Feynman5,z2,0.0856724682849023,0.0840516528599503,0.08394454941692187
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0274951394072325,0.08409880468285591,0.08202385025154585,Feynman5,z2,0.08202385025154585,0.08409880468285591,0.08399254334366563
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.028201769945933,0.08411852183274861,0.08623581719225604,Feynman5,z2,0.08623581719225604,0.08411852183274861,0.08401260945894541
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0283657433586282,0.08412309750314953,0.07999284149861521,Feynman5,z2,0.07999284149861521,0.08412309750314953,0.08401726584547789
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.028792766274667,0.08413501410769017,0.09015560819447485,Feynman5,z2,0.09015560819447485,0.08413501410769017,0.08402939219137832
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.029762836889883,0.08416208808293055,0.08618074978386808,Feynman5,z2,0.08618074978386808,0.08416208808293055,0.08405694016358166
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.030300745069047,0.0841771024778814,0.0818572124709854,Feynman5,z2,0.0818572124709854,0.0841771024778814,0.08407221591358019
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0311005680976624,0.08419942990906767,0.08479110647438654,Feynman5,z2,0.08479110647438654,0.08419942990906767,0.08409493001102937
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0313713075442736,0.0842069883546713,0.08103937685477466,Feynman5,z2,0.08103937685477466,0.0842069883546713,0.08410261881635622
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0317559350085028,0.08421772684722248,0.08738206706032056,Feynman5,z2,0.08738206706032056,0.08421772684722248,0.08411354204782766
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0322007441483798,0.0842301463624008,0.08252304716462554,Feynman5,z2,0.08252304716462554,0.0842301463624008,0.0841261745388064
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0322487815193706,0.08423148766493237,0.08379617223082603,Feynman5,z2,0.08379617223082603,0.08423148766493237,0.08412753879887692
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0323952503045628,0.08423557743724107,0.08427137647509135,Feynman5,z2,0.08427137647509135,0.08423557743724107,0.08413169851850541
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0326873098336833,0.08424373274142422,0.0824595089711508,Feynman5,z2,0.0824595089711508,0.08424373274142422,0.08413999306624874
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0344721655182298,0.08429358003044131,0.08447375825709365,Feynman5,z2,0.08447375825709365,0.08429358003044131,0.0841906846151681
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0348951358384157,0.08430539471747796,0.08608982423603248,Feynman5,z2,0.08608982423603248,0.08430539471747796,0.08420269768948631
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0351330186472794,0.08431203975533329,0.08147863045389746,Feynman5,z2,0.08147863045389746,0.08431203975533329,0.08420945401960209
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0363867819380586,0.08434706649363186,0.08496555697663923,Feynman5,z2,0.08496555697663923,0.08434706649363186,0.08424506396626925
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0368821970534654,0.08436090890142914,0.0840835175215304,Feynman5,z2,0.0840835175215304,0.08436090890142914,0.08425913527092319
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0376821535476273,0.08438326272374069,0.08163738547570419,Feynman5,z2,0.08163738547570419,0.08438326272374069,0.08428185684379617
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.040676363514023,0.08446695652613163,0.07967714303376537,Feynman5,z2,0.07967714303376537,0.08446695652613163,0.08436690687638479
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0411759443883342,0.08448092445806198,0.08808220173812772,Feynman5,z2,0.08808220173812772,0.08448092445806198,0.08438109799459155
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0413426421702183,0.08448558544666689,0.08322341404749799,Feynman5,z2,0.08322341404749799,0.08448558544666689,0.08438583325834126
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.04184081721356,0.08449951547609767,0.08402157835177554,Feynman5,z2,0.08402157835177554,0.08449951547609767,0.08439998467278179
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0427534572128694,0.08452503754411649,0.08414082623808156,Feynman5,z2,0.08414082623808156,0.08452503754411649,0.08442591003709754
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0428953378881034,0.08452900556699784,0.08797815268571357,Feynman5,z2,0.08797815268571357,0.08452900556699784,0.08442994049331663
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0429742190494011,0.08453121169874726,0.08286116827148501,Feynman5,z2,0.08286116827148501,0.08453121169874726,0.08443218130534633
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0437768510569232,0.08455366103271061,0.08344421445220573,Feynman5,z2,0.08344421445220573,0.08455366103271061,0.08445498227295192
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0440732925319391,0.08456195308189474,0.08229225757087756,Feynman5,z2,0.08229225757087756,0.08456195308189474,0.08446340362048564
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0444545656925492,0.08457261858284597,0.08387888584168157,Feynman5,z2,0.08387888584168157,0.08457261858284597,0.08447423496693374
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0453807908986903,0.08459853077994439,0.08452687944435291,Feynman5,z2,0.08452687944435291,0.08459853077994439,0.08450054792820713
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0467225417978363,0.08463607415376047,0.08490246773307171,Feynman5,z2,0.08490246773307171,0.08463607415376047,0.08453866653462366
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0467877524172962,0.08463789899629215,0.08821232957216253,Feynman5,z2,0.08821232957216253,0.08463789899629215,0.08454051917394201
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0468546320196577,0.08463977056180126,0.08255693495640888,Feynman5,z2,0.08255693495640888,0.08463977056180126,0.08454241923225922
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0479310560730681,0.0846698958887672,0.08648232065182514,Feynman5,z2,0.08648232065182514,0.0846698958887672,0.0845730010062934
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0480607490801477,0.08467352586641529,0.08132352784081986,Feynman5,z2,0.08132352784081986,0.08467352586641529,0.08457668570687243
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0483068476732262,0.08468041411264056,0.08308826708207995,Feynman5,z2,0.08308826708207995,0.08468041411264056,0.08458367763176601
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0485204657155327,0.08468639343967903,0.08126169540711865,Feynman5,z2,0.08126169540711865,0.08468639343967903,0.08458974678324634
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0488456163054671,0.08469549500959324,0.0824274040803593,Feynman5,z2,0.0824274040803593,0.08469549500959324,0.08459898477205055
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0499788853645127,0.08472722075180142,0.08346033621947968,Feynman5,z2,0.08346033621947968,0.08472722075180142,0.08463118312055011
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.050020157385602,0.08472837625804064,0.08184468234225165,Feynman5,z2,0.08184468234225165,0.08472837625804064,0.08463235575455323
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0500477654872897,0.08472914921501178,0.08492596445601212,Feynman5,z2,0.08492596445601212,0.08472914921501178,0.08463314016551629
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0506189978586398,0.08474514298420983,0.08628602534528672,Feynman5,z2,0.08628602534528672,0.08474514298420983,0.08464937033552962
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0507791526515349,0.0847496273542118,0.08550889276699743,Feynman5,z2,0.08550889276699743,0.0847496273542118,0.08465392078236111
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.050970283105746,0.08475497918854297,0.08235060699504236,Feynman5,z2,0.08235060699504236,0.08475497918854297,0.0846593513576928
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0512915571937094,0.08476397550863184,0.08322554589368117,Feynman5,z2,0.08322554589368117,0.08476397550863184,0.08466847975097531
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.051794228471334,0.08477805217013852,0.0833875549817668,Feynman5,z2,0.0833875549817668,0.08477805217013852,0.08468276234336909
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0520462603556449,0.08478511039092673,0.08979203102612644,Feynman5,z2,0.08979203102612644,0.08478511039092673,0.08468992348760337
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0525491469551387,0.08479919464829964,0.08392703845730802,Feynman5,z2,0.08392703845730802,0.08479919464829964,0.08470421245877431
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0543770796001752,0.08485039800517574,0.08752634984116055,Feynman5,z2,0.08752634984116055,0.08485039800517574,0.08475615262179326
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0553122966003372,0.08487660025186873,0.0852144489561817,Feynman5,z2,0.0852144489561817,0.08487660025186873,0.08478272742055638
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0557365932997578,0.08488848907636612,0.0866095626033995,Feynman5,z2,0.0866095626033995,0.08488848907636612,0.08479478428443268
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0571561566603487,0.0849282706895106,0.0858856843506713,Feynman5,z2,0.0858856843506713,0.0849282706895106,0.0848351236554739
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0571751416932742,0.08492880277866517,0.08521322261759244,Feynman5,z2,0.08521322261759244,0.08492880277866517,0.0848356631576603
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0577794273109837,0.08494573971925928,0.08709996392573113,Feynman5,z2,0.08709996392573113,0.08494573971925928,0.08485283541409294
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0583807799875609,0.08496259592918433,0.08470104605139352,Feynman5,z2,0.08470104605139352,0.08496259592918433,0.08486992457130045
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0588917145017418,0.08497691882742132,0.07962852242660469,Feynman5,z2,0.07962852242660469,0.08497691882742132,0.08488444443154543
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0594217311106318,0.08499177776765225,0.08969886591323692,Feynman5,z2,0.08969886591323692,0.08499177776765225,0.08489950675946607
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0597000659921247,0.08499958130205573,0.0769792391054394,Feynman5,z2,0.0769792391054394,0.08499958130205573,0.08490741672271059
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.060102862617023,0.08501087486244444,0.08517669772536833,Feynman5,z2,0.08517669772536833,0.08501087486244444,0.08491886384171021
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0602378574871656,0.08501465997815007,0.08480713322203184,Feynman5,z2,0.08480713322203184,0.08501465997815007,0.08492270029962881
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0605808584119791,0.0850242776983891,0.08525891603404835,Feynman5,z2,0.08525891603404835,0.0850242776983891,0.08493244819706691
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0619573152992334,0.08506287821959517,0.07809515195176066,Feynman5,z2,0.07809515195176066,0.08506287821959517,0.08497156714916441
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0630024543798853,0.08509219255759025,0.08246866022975008,Feynman5,z2,0.08246866022975008,0.08509219255759025,0.0850012708979904
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0634364678658437,0.08510436717139086,0.08382870495637493,Feynman5,z2,0.08382870495637493,0.08510436717139086,0.08501360615137503
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0641003607777493,0.08512299164698402,0.08206169236962425,Feynman5,z2,0.08206169236962425,0.08512299164698402,0.08503247513789672
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0648932722263846,0.08514523784587456,0.08712761700567632,Feynman5,z2,0.08712761700567632,0.08514523784587456,0.08505501144634672
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0652473375407934,0.08515517243624696,0.0851200630550657,Feynman5,z2,0.0851200630550657,0.08515517243624696,0.0850650749083561
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0655419934833528,0.08516344046182545,0.0843686183683401,Feynman5,z2,0.0843686183683401,0.08516344046182545,0.08507344986541278
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.06591022925038,0.08517377361866732,0.08445627232362592,Feynman5,z2,0.08445627232362592,0.08517377361866732,0.08508391625226913
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0665280978534004,0.0851911129983362,0.08355224825253552,Feynman5,z2,0.08355224825253552,0.0851911129983362,0.08510147817406451
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0670113441827653,0.08520467550195866,0.08596049637972283,Feynman5,z2,0.08596049637972283,0.08520467550195866,0.08511521385409812
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0670419889947471,0.085205535592273,0.0845881119306077,Feynman5,z2,0.0845881119306077,0.085205535592273,0.08511608490035177
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0672530039814094,0.0852114581297599,0.08899819353002145,Feynman5,z2,0.08899819353002145,0.0852114581297599,0.08512208279460694
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0673181049977876,0.0852132853494388,0.0906124650287989,Feynman5,z2,0.0906124650287989,0.0852132853494388,0.08512393323328958
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.067529262997265,0.08521921213223711,0.08866379210366751,Feynman5,z2,0.08866379210366751,0.08521921213223711,0.08512993523195646
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.067602672803344,0.08522127264011778,0.08683621679247239,Feynman5,z2,0.08683621679247239,0.08522127264011778,0.08513202185453068
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0678902010255331,0.0852293433502484,0.08478226433197449,Feynman5,z2,0.08478226433197449,0.0852293433502484,0.08514019467890425
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0682275775922299,0.08523881368506304,0.0849588455027779,Feynman5,z2,0.0849588455027779,0.08523881368506304,0.08514978448499759
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0695685179160204,0.08527645902340174,0.08261283793387889,Feynman5,z2,0.08261283793387889,0.08527645902340174,0.0851879009849793
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0701660755712994,0.08529323704445835,0.08517920735183651,Feynman5,z2,0.08517920735183651,0.08529323704445835,0.08520488707278083
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0703797646095716,0.08529923727415929,0.08315626096942173,Feynman5,z2,0.08315626096942173,0.08529923727415929,0.08521096142499461
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0704090202460363,0.08530005876471922,0.08397648717050787,Feynman5,z2,0.08397648717050787,0.08530005876471922,0.08521179305189087
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0709931462393152,0.0853164615732028,0.08644568227294054,Feynman5,z2,0.08644568227294054,0.0853164615732028,0.0852283976612888
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0722537836087724,0.08535186602436723,0.08418597953746369,Feynman5,z2,0.08418597953746369,0.08535186602436723,0.08526423384806338
