n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0422658659861774,1.0,1.0,1.0,1.0,0.7937835924872472,1.289446943289073,Feynman81,n_rho,1.289446943289073,0.7937835924872472,0.8001467264131615
1.0445079711946392,1.0,1.0,1.0,1.0,0.7954911667110496,0.9403929686509219,Feynman81,n_rho,0.9403929686509219,0.7954911667110496,0.8018321161500367
1.0452734491204483,1.0,1.0,1.0,1.0,0.7960741502258589,1.1200382690921868,Feynman81,n_rho,1.1200382690921868,0.7960741502258589,0.802407529246814
1.0454073689161505,1.0,1.0,1.0,1.0,0.7961761427596326,0.7447095626910637,Feynman81,n_rho,0.7447095626910637,0.7961761427596326,0.8025081975296613
1.0459544698136134,1.0,1.0,1.0,1.0,0.7965928116058584,1.2813334306452435,Feynman81,n_rho,1.2813334306452435,0.7965928116058584,0.8029194570116793
1.0493877713383997,1.0,1.0,1.0,1.0,0.7992075939827696,1.393750235508766,Feynman81,n_rho,1.393750235508766,0.7992075939827696,0.8055003145618445
1.0533958707195352,1.0,1.0,1.0,1.0,0.8022601390479324,0.9932035559548102,Feynman81,n_rho,0.9932035559548102,0.8022601390479324,0.8085133017307273
1.0535171825834246,1.0,1.0,1.0,1.0,0.8023525294545187,0.7502952753484499,Feynman81,n_rho,0.7502952753484499,0.8023525294545187,0.8086044956332231
1.0715497356437305,1.0,1.0,1.0,1.0,0.8160860164822099,0.6968148442077942,Feynman81,n_rho,0.6968148442077942,0.8160860164822099,0.8221606377991558
1.0727826800495568,1.0,1.0,1.0,1.0,0.8170250197363056,0.5290723731765536,Feynman81,n_rho,0.5290723731765536,0.8170250197363056,0.8230875524758393
1.0743614066391238,1.0,1.0,1.0,1.0,0.8182273686807717,0.8144407370434927,Feynman81,n_rho,0.8144407370434927,0.8182273686807717,0.8242744294982078
1.0769945852783613,1.0,1.0,1.0,1.0,0.8202327821440026,1.1723045140823154,Feynman81,n_rho,1.1723045140823154,0.8202327821440026,0.8262540544437853
1.0787390287969325,1.0,1.0,1.0,1.0,0.8215613401331413,0.8276679889020766,Feynman81,n_rho,0.8276679889020766,0.8215613401331413,0.8275655398185886
1.079217078256928,1.0,1.0,1.0,1.0,0.8219254198081316,0.6903137886537917,Feynman81,n_rho,0.6903137886537917,0.8219254198081316,0.8279249425505825
1.082337846707988,1.0,1.0,1.0,1.0,0.8243021788225502,0.7056658607148315,Feynman81,n_rho,0.7056658607148315,0.8243021788225502,0.8302711873972546
1.088080566611303,1.0,1.0,1.0,1.0,0.8286758007402056,0.942053688595497,Feynman81,n_rho,0.942053688595497,0.8286758007402056,0.8345887376870215
1.088589230513048,1.0,1.0,1.0,1.0,0.8290631961951204,0.545060425797299,Feynman81,n_rho,0.545060425797299,0.8290631961951204,0.834971171532212
1.0886314450394567,1.0,1.0,1.0,1.0,0.8290953465317297,0.5120214766468438,Feynman81,n_rho,0.5120214766468438,0.8290953465317297,0.8350029101361275
1.0886573751102921,1.0,1.0,1.0,1.0,0.8291150947221414,0.5337773108607837,Feynman81,n_rho,0.5337773108607837,0.8291150947221414,0.8350224054244575
1.0895942937226653,1.0,1.0,1.0,1.0,0.829828646461931,0.08935827777515903,Feynman81,n_rho,0.08935827777515903,0.829828646461931,0.8357268205833074
1.0909891798426674,1.0,1.0,1.0,1.0,0.8308909835791485,1.107602244073807,Feynman81,n_rho,1.107602244073807,0.8308909835791485,0.8367755602142078
1.0918413190780858,1.0,1.0,1.0,1.0,0.8315399678409037,0.9347922574071119,Feynman81,n_rho,0.9347922574071119,0.8315399678409037,0.837416240725015
1.0919588588527076,1.0,1.0,1.0,1.0,0.831629485446348,0.6653470146607521,Feynman81,n_rho,0.6653470146607521,0.831629485446348,0.8375046131307822
1.092920843744606,1.0,1.0,1.0,1.0,0.8323621275181357,0.678869748770152,Feynman81,n_rho,0.678869748770152,0.8323621275181357,0.8382278841239651
1.0932077400820055,1.0,1.0,1.0,1.0,0.8325806260920642,0.4845647875945617,Feynman81,n_rho,0.4845647875945617,0.8325806260920642,0.838443588484868
1.0963985954177313,1.0,1.0,1.0,1.0,0.8350107628682532,1.1733874034758935,Feynman81,n_rho,1.1733874034758935,0.8350107628682532,0.840842665380854
1.0964631224979606,1.0,1.0,1.0,1.0,0.8350599063154567,0.9647055859297895,Feynman81,n_rho,0.9647055859297895,0.8350599063154567,0.8408911810470409
1.0990440418001768,1.0,1.0,1.0,1.0,0.837025519373018,0.6942550863962191,Feynman81,n_rho,0.6942550863962191,0.837025519373018,0.8428316951024848
1.099350428769537,1.0,1.0,1.0,1.0,0.8372588618983438,0.9195333766859547,Feynman81,n_rho,0.9195333766859547,0.8372588618983438,0.8430620594455779
1.107934283363266,1.0,1.0,1.0,1.0,0.8437962753925017,0.5978778771389628,Feynman81,n_rho,0.5978778771389628,0.8437962753925017,0.8495161539933697
1.1139622569446437,1.0,1.0,1.0,1.0,0.8483871448443348,0.8158874014443024,Feynman81,n_rho,0.8158874014443024,0.8483871448443348,0.8540486503522291
1.1155336928783726,1.0,1.0,1.0,1.0,0.8495839412679216,0.7953390893671588,Feynman81,n_rho,0.7953390893671588,0.8495839412679216,0.8552302480675883
1.119433709499695,1.0,1.0,1.0,1.0,0.852554171134851,1.2109535914822487,Feynman81,n_rho,1.2109535914822487,0.852554171134851,0.8581627907645545
1.1200939232952334,1.0,1.0,1.0,1.0,0.8530569861032145,1.0496090507469487,Feynman81,n_rho,1.0496090507469487,0.8530569861032145,0.8586592305555685
1.120298188947173,1.0,1.0,1.0,1.0,0.8532125536299943,1.3615030356531215,Feynman81,n_rho,1.3615030356531215,0.8532125536299943,0.8588128259209675
1.1240982073265378,1.0,1.0,1.0,1.0,0.8561066254202429,0.6386308680192933,Feynman81,n_rho,0.6386308680192933,0.8561066254202429,0.8616702326727702
1.130101629024157,1.0,1.0,1.0,1.0,0.8606787963008877,1.2706800653583303,Feynman81,n_rho,1.2706800653583303,0.8606787963008877,0.8661845703177903
1.1324384070466054,1.0,1.0,1.0,1.0,0.8624584727865503,0.850948806799131,Feynman81,n_rho,0.850948806799131,0.8624584727865503,0.8679417660856757
1.1369298379245163,1.0,1.0,1.0,1.0,0.8658791202950465,1.2816677037132274,Feynman81,n_rho,1.2816677037132274,0.8658791202950465,0.8713192520264967
1.1388863748219182,1.0,1.0,1.0,1.0,0.8673692073620196,1.0844374995460433,Feynman81,n_rho,1.0844374995460433,0.8673692073620196,0.8727905568871455
1.1401862694997886,1.0,1.0,1.0,1.0,0.8683591995520438,0.901350474775538,Feynman81,n_rho,0.901350474775538,0.8683591995520438,0.8737680770421205
1.1407080157676375,1.0,1.0,1.0,1.0,0.8687565584605291,1.074699193111364,Feynman81,n_rho,1.074699193111364,0.8687565584605291,0.8741604314570939
1.1427642537993825,1.0,1.0,1.0,1.0,0.8703225773287602,1.3669638560256974,Feynman81,n_rho,1.3669638560256974,0.8703225773287602,0.8757067355228492
1.143161321326294,1.0,1.0,1.0,1.0,0.8706249816367758,0.7948122718114287,Feynman81,n_rho,0.7948122718114287,0.8706249816367758,0.8760053343424754
1.1441844938321761,1.0,1.0,1.0,1.0,0.8714042238377903,0.7120204602125546,Feynman81,n_rho,0.7120204602125546,0.8714042238377903,0.8767747727375551
1.1464544669924819,1.0,1.0,1.0,1.0,0.8731330221308555,0.801088010370449,Feynman81,n_rho,0.801088010370449,0.8731330221308555,0.8784818322998731
1.1476367679107242,1.0,1.0,1.0,1.0,0.8740334556007701,1.284445414557823,Feynman81,n_rho,1.284445414557823,0.8740334556007701,0.8793709496443041
1.1494813560231907,1.0,1.0,1.0,1.0,0.8754382831273699,1.2466310816490231,Feynman81,n_rho,1.2466310816490231,0.8754382831273699,0.8807581308028816
1.1534846283181324,1.0,1.0,1.0,1.0,0.8784871519118972,1.1162364664252582,Feynman81,n_rho,1.1162364664252582,0.8784871519118972,0.8837687384624501
1.1551208887536841,1.0,1.0,1.0,1.0,0.879733318297235,0.8669151745486311,Feynman81,n_rho,0.8669151745486311,0.879733318297235,0.8849992807087337
1.1569410017700212,1.0,1.0,1.0,1.0,0.8811195057336564,0.9402534439920257,Feynman81,n_rho,0.9402534439920257,0.8811195057336564,0.8863680982435412
1.1598716083472138,1.0,1.0,1.0,1.0,0.8833514385762518,0.9038611659266566,Feynman81,n_rho,0.9038611659266566,0.8833514385762518,0.8885720850615237
1.1670001822100633,1.0,1.0,1.0,1.0,0.8887805187704969,1.0315445588238414,Feynman81,n_rho,1.0315445588238414,0.8887805187704969,0.8939332993063897
1.167268961193857,1.0,1.0,1.0,1.0,0.8889852192737979,0.891292407908208,Feynman81,n_rho,0.891292407908208,0.8889852192737979,0.8941354440536946
1.1681124284045517,1.0,1.0,1.0,1.0,0.8896275989722033,0.9830550027154725,Feynman81,n_rho,0.9830550027154725,0.8896275989722033,0.8947698048802964
1.1684744814060362,1.0,1.0,1.0,1.0,0.8899033364222801,0.5477714793161743,Feynman81,n_rho,0.5477714793161743,0.8899033364222801,0.8950421009588314
1.169103770947209,1.0,1.0,1.0,1.0,0.8903825996592415,0.8002319672117162,Feynman81,n_rho,0.8002319672117162,0.8903825996592415,0.895515383668514
1.172960611433027,1.0,1.0,1.0,1.0,0.8933199468336941,0.5545715501963221,Feynman81,n_rho,0.5545715501963221,0.8933199468336941,0.8984161038123913
1.1747242427480882,1.0,1.0,1.0,1.0,0.8946631181365052,0.3559153687803899,Feynman81,n_rho,0.3559153687803899,0.8946631181365052,0.8997425419552926
1.175024311665458,1.0,1.0,1.0,1.0,0.894891648870358,0.8115261911510077,Feynman81,n_rho,0.8115261911510077,0.894891648870358,0.8999682266277492
1.1770520303088015,1.0,1.0,1.0,1.0,0.896435947539051,0.9164608044126884,Feynman81,n_rho,0.9164608044126884,0.896435947539051,0.9014933003477543
1.1828090393213624,1.0,1.0,1.0,1.0,0.9008204519588021,0.9642098364007337,Feynman81,n_rho,0.9642098364007337,0.9008204519588021,0.9058232918210403
1.184045399910397,1.0,1.0,1.0,1.0,0.9017620569580649,0.8154555691997124,Feynman81,n_rho,0.8154555691997124,0.9017620569580649,0.9067532031999294
1.1867711332763426,1.0,1.0,1.0,1.0,0.9038379595602627,0.6333110982520134,Feynman81,n_rho,0.6333110982520134,0.9038379595602627,0.9088033423338497
1.188648353005283,1.0,1.0,1.0,1.0,0.9052676391352685,1.3151305999278302,Feynman81,n_rho,1.3151305999278302,0.9052676391352685,0.9102152919707108
1.1922966923684992,1.0,1.0,1.0,1.0,0.9080461930732374,0.8848850426669985,Feynman81,n_rho,0.8848850426669985,0.9080461930732374,0.9129594194550229
1.192809087458981,1.0,1.0,1.0,1.0,0.9084364301796887,1.2724852938732747,Feynman81,n_rho,1.2724852938732747,0.9084364301796887,0.9133448248128946
1.1940163190695685,1.0,1.0,1.0,1.0,0.9093558507191972,0.4360562259854556,Feynman81,n_rho,0.4360562259854556,0.9093558507191972,0.9142528647073392
1.1944547858499037,1.0,1.0,1.0,1.0,0.9096897844566812,1.0380410898915153,Feynman81,n_rho,1.0380410898915153,0.9096897844566812,0.9145826661133588
1.1982498785007891,1.0,1.0,1.0,1.0,0.9125801048409062,1.7002819461401917,Feynman81,n_rho,1.7002819461401917,0.9125801048409062,0.9174372446002808
1.1987960905807418,1.0,1.0,1.0,1.0,0.9129960967689107,0.6709476153904615,Feynman81,n_rho,0.6709476153904615,0.9129960967689107,0.9178480960282713
1.2003520915643828,1.0,1.0,1.0,1.0,0.9141811380247131,1.1091867286195403,Feynman81,n_rho,1.1091867286195403,0.9141811380247131,0.9190184985612297
1.2009729468159138,1.0,1.0,1.0,1.0,0.9146539777559736,0.8414455280267894,Feynman81,n_rho,0.8414455280267894,0.9146539777559736,0.9194854994395847
1.2081102495455611,1.0,1.0,1.0,1.0,0.92008970580416,1.20064623895387,Feynman81,n_rho,1.20064623895387,0.92008970580416,0.9248541905137078
1.2107930439969752,1.0,1.0,1.0,1.0,0.9221329063799876,0.9412038727303084,Feynman81,n_rho,0.9412038727303084,0.9221329063799876,0.9268722339161954
1.2135311489729994,1.0,1.0,1.0,1.0,0.9242182311281211,0.7512711371538072,Feynman81,n_rho,0.7512711371538072,0.9242182311281211,0.9289319058829206
1.213611599479223,1.0,1.0,1.0,1.0,0.9242795017635045,0.9797274771533273,Feynman81,n_rho,0.9797274771533273,0.9242795017635045,0.9289924231450408
1.2137416129147773,1.0,1.0,1.0,1.0,0.9243785192362185,1.5857954331169455,Feynman81,n_rho,1.5857954331169455,0.9243785192362185,0.9290902231583196
1.2181824905865062,1.0,1.0,1.0,1.0,0.9277606657183216,0.9161527120635615,Feynman81,n_rho,0.9161527120635615,0.9277606657183216,0.932430816316066
1.2193287578236913,1.0,1.0,1.0,1.0,0.9286336561473254,0.6873683951148568,Feynman81,n_rho,0.6873683951148568,0.9286336561473254,0.9332930910582083
1.223115296707959,1.0,1.0,1.0,1.0,0.931517462032883,0.9709399162118091,Feynman81,n_rho,0.9709399162118091,0.931517462032883,0.936141528118933
1.224978534086134,1.0,1.0,1.0,1.0,0.9329364927312594,0.8753128172449137,Feynman81,n_rho,0.8753128172449137,0.9329364927312594,0.9375431712665271
1.228205672039496,1.0,1.0,1.0,1.0,0.9353942621370029,1.186867168425794,Feynman81,n_rho,1.186867168425794,0.9353942621370029,0.9399708508326703
1.228775817445213,1.0,1.0,1.0,1.0,0.935828481546042,0.6140946966971325,Feynman81,n_rho,0.6140946966971325,0.935828481546042,0.9403997575654102
1.231571555074412,1.0,1.0,1.0,1.0,0.9379576989860255,0.7837712279720426,Feynman81,n_rho,0.7837712279720426,0.9379576989860255,0.942502938625866
1.231602912787435,1.0,1.0,1.0,1.0,0.9379815808370081,1.1060158105628233,Feynman81,n_rho,1.1060158105628233,0.9379815808370081,0.9425265285836967
1.2347885148454893,1.0,1.0,1.0,1.0,0.9404077167476229,0.8065479026953526,Feynman81,n_rho,0.8065479026953526,0.9404077167476229,0.9449230272332334
1.2351030269147039,1.0,1.0,1.0,1.0,0.9406472473015142,1.2966076559791047,Feynman81,n_rho,1.2966076559791047,0.9406472473015142,0.9451596334311451
1.2375928798016296,1.0,1.0,1.0,1.0,0.9425435047093864,0.9559488611148854,Feynman81,n_rho,0.9559488611148854,0.9425435047093864,0.9470327508413895
1.2390747357277814,1.0,1.0,1.0,1.0,0.9436720775227121,1.1143262346884268,Feynman81,n_rho,1.1143262346884268,0.9436720775227121,0.9481475608315444
1.2429226120821943,1.0,1.0,1.0,1.0,0.9466025976670733,0.6128769106987828,Feynman81,n_rho,0.6128769106987828,0.9466025976670733,0.9510423754185311
1.2436197075948852,1.0,1.0,1.0,1.0,0.9471335015356817,0.2145184627941047,Feynman81,n_rho,0.2145184627941047,0.9471335015356817,0.95156681565153
1.2461015879938198,1.0,1.0,1.0,1.0,0.9490236871432914,1.3126690822817728,Feynman81,n_rho,1.3126690822817728,0.9490236871432914,0.9534340009122461
1.2463192400943446,1.0,1.0,1.0,1.0,0.9491894497110827,0.9419498771439324,Feynman81,n_rho,0.9419498771439324,0.9491894497110827,0.9535977473426891
1.2464862730244959,1.0,1.0,1.0,1.0,0.949316661014538,0.8712452866481034,Feynman81,n_rho,0.8712452866481034,0.949316661014538,0.953723411499874
1.246803816181834,1.0,1.0,1.0,1.0,0.9495585000274305,0.5678771965719072,Feynman81,n_rho,0.5678771965719072,0.9495585000274305,0.9539623095008146
1.2497088566467962,1.0,1.0,1.0,1.0,0.9517709618683607,0.7692083077208627,Feynman81,n_rho,0.7692083077208627,0.9517709618683607,0.9561478800435561
1.2504384514297437,1.0,1.0,1.0,1.0,0.9523266169912693,0.9203220561271734,Feynman81,n_rho,0.9203220561271734,0.9523266169912693,0.9566967855866702
1.2535074008707312,1.0,1.0,1.0,1.0,0.9546639109504491,0.8753805603127998,Feynman81,n_rho,0.8753805603127998,0.9546639109504491,0.9590057063601037
1.255725209309805,1.0,1.0,1.0,1.0,0.9563529808966771,0.508932980829711,Feynman81,n_rho,0.508932980829711,0.9563529808966771,0.9606742903097468
1.2562494825333261,1.0,1.0,1.0,1.0,0.9567522643198348,0.42154742301198866,Feynman81,n_rho,0.42154742301198866,0.9567522643198348,0.9610687332267701
1.2588723315870811,1.0,1.0,1.0,1.0,0.9587498108311288,0.7913737510492287,Feynman81,n_rho,0.7913737510492287,0.9587498108311288,0.9630420763150721
1.2598227955315626,1.0,1.0,1.0,1.0,0.9594736786166925,0.8900268646494435,Feynman81,n_rho,0.8900268646494435,0.9594736786166925,0.9637571785680792
1.2621248549844597,1.0,1.0,1.0,1.0,0.9612269136426816,1.1299956377579825,Feynman81,n_rho,1.1299956377579825,0.9612269136426816,0.9654891947530754
1.2658543142432501,1.0,1.0,1.0,1.0,0.9640672480190516,0.9712957996223938,Feynman81,n_rho,0.9712957996223938,0.9640672480190516,0.9682951883468693
1.266533995402082,1.0,1.0,1.0,1.0,0.9645848892175312,0.8316577084914536,Feynman81,n_rho,0.8316577084914536,0.9645848892175312,0.9688065757011278
1.2669959195755025,1.0,1.0,1.0,1.0,0.964936687968503,1.0890115815970487,Feynman81,n_rho,1.0890115815970487,0.964936687968503,0.9691541250386837
1.2671426423228533,1.0,1.0,1.0,1.0,0.9650484311554312,1.3069137097901584,Feynman81,n_rho,1.3069137097901584,0.9650484311554312,0.9692645186065528
1.2672598449867736,1.0,1.0,1.0,1.0,0.9651376920193352,0.9660141396365851,Feynman81,n_rho,0.9660141396365851,0.9651376920193352,0.969352701437794
1.2692456990164471,1.0,1.0,1.0,1.0,0.9666501068429159,0.29806941874856574,Feynman81,n_rho,0.29806941874856574,0.9666501068429159,0.9708468568061224
1.2698548337814923,1.0,1.0,1.0,1.0,0.9671140203201637,1.2019838459152388,Feynman81,n_rho,1.2019838459152388,0.9671140203201637,0.9713051718842101
1.273918386008504,1.0,1.0,1.0,1.0,0.9702087979486768,0.6237158679923492,Feynman81,n_rho,0.6237158679923492,0.9702087979486768,0.9743626318897646
1.27641486164109,1.0,1.0,1.0,1.0,0.9721100992009403,1.0190824390237545,Feynman81,n_rho,1.0190824390237545,0.9721100992009403,0.9762410321435975
1.2774402580844102,1.0,1.0,1.0,1.0,0.9728910351397108,0.7514305687874314,Feynman81,n_rho,0.7514305687874314,0.9728910351397108,0.9770125673770608
1.2784864796527922,1.0,1.0,1.0,1.0,0.9736878313720254,0.5071693818837476,Feynman81,n_rho,0.5071693818837476,0.9736878313720254,0.9777997753403577
1.2787913929762045,1.0,1.0,1.0,1.0,0.9739200515772093,0.42591125122052,Feynman81,n_rho,0.42591125122052,0.9739200515772093,0.978029201755778
1.279026184075497,1.0,1.0,1.0,1.0,0.9740988671063009,1.5184678439454826,Feynman81,n_rho,1.5184678439454826,0.9740988671063009,0.9782058661912585
1.279461238328301,1.0,1.0,1.0,1.0,0.9744302018827601,0.8251976536581097,Feynman81,n_rho,0.8251976536581097,0.9744302018827601,0.9785332155678921
1.2803604738013519,1.0,1.0,1.0,1.0,0.9751150543638638,1.6547180186881398,Feynman81,n_rho,1.6547180186881398,0.9751150543638638,0.9792098322850982
1.2820041298101792,1.0,1.0,1.0,1.0,0.9763668531745883,0.7032401712868993,Feynman81,n_rho,0.7032401712868993,0.9763668531745883,0.9804465839363641
1.2828570765791132,1.0,1.0,1.0,1.0,0.9770164524491497,0.5609540786592706,Feynman81,n_rho,0.5609540786592706,0.9770164524491497,0.9810883780477905
1.2829497338134144,1.0,1.0,1.0,1.0,0.9770870196573005,0.9716687344514909,Feynman81,n_rho,0.9716687344514909,0.9770870196573005,0.9811580975019246
1.2851821569464819,1.0,1.0,1.0,1.0,0.9787872200690652,0.8257448224884718,Feynman81,n_rho,0.8257448224884718,0.9787872200690652,0.9828378807211176
1.2857183680065432,1.0,1.0,1.0,1.0,0.9791955952787667,1.0830371276697235,Feynman81,n_rho,1.0830371276697235,0.9791955952787667,0.9832413541762626
1.2871244472130292,1.0,1.0,1.0,1.0,0.9802664569852374,1.1357919664568943,Feynman81,n_rho,1.1357919664568943,0.9802664569852374,0.9842993664896661
1.2898657523555257,1.0,1.0,1.0,1.0,0.9823542189614543,0.6062424486248923,Feynman81,n_rho,0.6062424486248923,0.9823542189614543,0.9863620947802488
1.2901876124059162,1.0,1.0,1.0,1.0,0.9825993456948672,1.5592200508894662,Feynman81,n_rho,1.5592200508894662,0.9825993456948672,0.9866042838045606
1.2911013699777314,1.0,1.0,1.0,1.0,0.983295258121522,1.0640495462907358,Feynman81,n_rho,1.0640495462907358,0.983295258121522,0.9872918578522171
1.29330987797568,1.0,1.0,1.0,1.0,0.9849772449061412,0.8786985987024868,Feynman81,n_rho,0.8786985987024868,0.9849772449061412,0.9889537018566028
1.2954659479290114,1.0,1.0,1.0,1.0,0.9866192951824302,0.9860703376315152,Feynman81,n_rho,0.9860703376315152,0.9866192951824302,0.9905761021896465
1.2980212318071143,1.0,1.0,1.0,1.0,0.9885653844508013,1.2612244444822376,Feynman81,n_rho,1.2612244444822376,0.9885653844508013,0.9924989218107948
1.3007031116841525,1.0,1.0,1.0,1.0,0.9906078884921291,0.8622938189201325,Feynman81,n_rho,0.8622938189201325,0.9906078884921291,0.9945170251094345
1.3014360165184362,1.0,1.0,1.0,1.0,0.9911660645307913,1.4662960931112352,Feynman81,n_rho,1.4662960931112352,0.9911660645307913,0.9950685367818323
1.3041583938895331,1.0,1.0,1.0,1.0,0.9932394112269249,1.2937612287236335,Feynman81,n_rho,1.2937612287236335,0.9932394112269249,0.997117143231675
1.3052121828396999,1.0,1.0,1.0,1.0,0.9940419707329826,0.6879168448753622,Feynman81,n_rho,0.6879168448753622,0.9940419707329826,0.9979101323427585
1.3107115170098202,1.0,1.0,1.0,1.0,0.9982302314985941,0.42670425628005226,Feynman81,n_rho,0.42670425628005226,0.9982302314985941,1.0020485045489518
1.3122028967149002,1.0,1.0,1.0,1.0,0.9993660575662942,0.8671930784216174,Feynman81,n_rho,0.8671930784216174,0.9993660575662942,1.003170817337434
1.3134025553440085,1.0,1.0,1.0,1.0,1.0002797105673649,1.0770910201373067,Feynman81,n_rho,1.0770910201373067,1.0002797105673649,1.0040736053185495
1.3171755155488465,1.0,1.0,1.0,1.0,1.003153175010023,0.7169011588689858,Feynman81,n_rho,0.7169011588689858,1.003153175010023,1.006912928002667
1.3187025161197163,1.0,1.0,1.0,1.0,1.0043161297209389,1.193920774609599,Feynman81,n_rho,1.193920774609599,1.0043161297209389,1.0080620773115816
1.3187776419370207,1.0,1.0,1.0,1.0,1.0043733451043593,1.2922391305329093,Feynman81,n_rho,1.2922391305329093,1.0043733451043593,1.0081186136790747
1.3208970661230208,1.0,1.0,1.0,1.0,1.0059874861784082,0.9831977412801013,Feynman81,n_rho,0.9831977412801013,1.0059874861784082,1.0097136057820542
1.3211387122177851,1.0,1.0,1.0,1.0,1.0061715224319903,0.8282229097838318,Feynman81,n_rho,0.8282229097838318,1.0061715224319903,1.0098954596489862
1.3220692902201963,1.0,1.0,1.0,1.0,1.0068802452002874,0.4553593036318978,Feynman81,n_rho,0.4553593036318978,1.0068802452002874,1.010595779744106
1.3233692608967842,1.0,1.0,1.0,1.0,1.0078702952704908,1.2173725438230514,Feynman81,n_rho,1.2173725438230514,1.0078702952704908,1.0115740961887203
1.3422483519045598,1.0,1.0,1.0,1.0,1.0222485006517696,1.071330123648987,Feynman81,n_rho,1.071330123648987,1.0222485006517696,1.025782486867563
1.345401153056763,1.0,1.0,1.0,1.0,1.0246496555841782,0.809914183383114,Feynman81,n_rho,0.809914183383114,1.0246496555841782,1.0281553902260048
1.3456622564904395,1.0,1.0,1.0,1.0,1.0248485104333662,1.3219833462189554,Feynman81,n_rho,1.3219833462189554,1.0248485104333662,1.028351906761512
1.347976509464678,1.0,1.0,1.0,1.0,1.0266110319739497,1.2738169293206385,Feynman81,n_rho,1.2738169293206385,1.0266110319739497,1.0300937122067413
1.3520017862917388,1.0,1.0,1.0,1.0,1.0296766592815432,0.9674090081086727,Feynman81,n_rho,0.9674090081086727,1.0296766592815432,1.0331233465915461
1.3524761018711193,1.0,1.0,1.0,1.0,1.030037895254878,1.2896203767556065,Feynman81,n_rho,1.2896203767556065,1.030037895254878,1.0334803446637746
1.354528521115598,1.0,1.0,1.0,1.0,1.0316010057570442,1.1413704067665835,Feynman81,n_rho,1.1413704067665835,1.0316010057570442,1.0350251252851987
1.3546630813620952,1.0,1.0,1.0,1.0,1.0317034860544005,0.5067795304845625,Feynman81,n_rho,0.5067795304845625,1.0317034860544005,1.0351264042978807
1.3642526421108583,1.0,1.0,1.0,1.0,1.0390068394788412,0.8846317424334118,Feynman81,n_rho,0.8846317424334118,1.0390068394788412,1.0423442911588783
1.3644162771373742,1.0,1.0,1.0,1.0,1.0391314629587454,1.0607743560480707,Feynman81,n_rho,1.0607743560480707,1.0391314629587454,1.0424674587144083
