x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
5.0,1.0,3.725245569772455,1.0,4.152406720641834,4.174912223562546,Feynman17,c,4.174912223562546,0.0,4.152406720641834,4.120216662395951
5.0,1.0,3.728610906464594,1.0,4.152115843466762,4.12750178233918,Feynman17,c,4.12750178233918,0.0,4.152115843466762,4.120145522266897
5.0,1.0,3.736627137403489,1.0,4.151426381289231,4.171615366106056,Feynman17,c,4.171615366106056,0.0,4.151426381289231,4.119976184997676
5.0,1.0,3.738351719238805,1.0,4.151278677105616,4.167778351603766,Feynman17,c,4.167778351603766,0.0,4.151278677105616,4.1199397762250465
5.0,1.0,3.7626452414753944,1.0,4.149221198467484,4.124673048591024,Feynman17,c,4.124673048591024,0.0,4.149221198467484,4.119427719941652
5.0,1.0,3.77532522614099,1.0,4.148164230836333,4.168587660139158,Feynman17,c,4.168587660139158,0.0,4.148164230836333,4.119161060391145
5.0,1.0,3.7772442783724482,1.0,4.148005260708025,4.127855750517709,Feynman17,c,4.127855750517709,0.0,4.148005260708025,4.1191207390960916
5.0,1.0,3.788125786364314,1.0,4.147108766598039,4.1506957446429205,Feynman17,c,4.1506957446429205,0.0,4.147108766598039,4.118892287576571
5.0,1.0,3.7925803787246615,1.0,4.146744156844166,4.1534818113827,Feynman17,c,4.1534818113827,0.0,4.146744156844166,4.118798854182156
5.0,1.0,3.79283195855833,1.0,4.1467236061382,4.1309469130521155,Feynman17,c,4.1309469130521155,0.0,4.1467236061382,4.118793578921985
5.0,1.0,3.797420371154954,1.0,4.14634956390042,4.175608259636233,Feynman17,c,4.175608259636233,0.0,4.14634956390042,4.118697395367899
5.0,1.0,3.7987040662215694,1.0,4.146245179156892,4.15551041542956,Feynman17,c,4.15551041542956,0.0,4.146245179156892,4.118670495952688
5.0,1.0,3.802516556355272,1.0,4.145935832611279,4.129410674251987,Feynman17,c,4.129410674251987,0.0,4.145935832611279,4.118590631580475
5.0,1.0,3.805197831267106,1.0,4.145718871201415,4.172506036794749,Feynman17,c,4.172506036794749,0.0,4.145718871201415,4.118534486515803
5.0,1.0,3.818322903816748,1.0,4.1446638983576864,4.113513501812211,Feynman17,c,4.113513501812211,0.0,4.1446638983576864,4.1182599197099075
5.0,1.0,3.8352780968471785,1.0,4.14331823644248,4.140913498541599,Feynman17,c,4.140913498541599,0.0,4.14331823644248,4.117905888367974
5.0,1.0,3.8453945458099223,1.0,4.142524416709997,4.140465414955298,Feynman17,c,4.140465414955298,0.0,4.142524416709997,4.117695006232827
5.0,1.0,3.850557350847917,1.0,4.142121884152191,4.118360877434558,Feynman17,c,4.118360877434558,0.0,4.142121884152191,4.11758748687065
5.0,1.0,3.8549189683984513,1.0,4.141783168907762,4.143279869886027,Feynman17,c,4.143279869886027,0.0,4.141783168907762,4.117496706405216
5.0,1.0,3.8553775768656835,1.0,4.141747625806629,4.154921661426012,Feynman17,c,4.154921661426012,0.0,4.141747625806629,4.117487164013605
5.0,1.0,3.8627097129610437,1.0,4.141181211718197,4.145623051833778,Feynman17,c,4.145623051833778,0.0,4.141181211718197,4.117334675863294
5.0,1.0,3.8670549788361535,1.0,4.140847164416836,4.163691333122622,Feynman17,c,4.163691333122622,0.0,4.140847164416836,4.117244371720263
5.0,1.0,3.8695816518070014,1.0,4.1406534777771205,4.140543052572103,Feynman17,c,4.140543052572103,0.0,4.1406534777771205,4.117191884283079
5.0,1.0,3.872094501712598,1.0,4.140461253577379,4.114927066785834,Feynman17,c,4.114927066785834,0.0,4.140461253577379,4.117139700303186
5.0,1.0,3.8934023974220615,1.0,4.138847260999908,4.129121427108355,Feynman17,c,4.129121427108355,0.0,4.138847260999908,4.116697855614425
5.0,1.0,3.905129204865748,1.0,4.13797104027629,4.108969836376434,Feynman17,c,4.108969836376434,0.0,4.13797104027629,4.116455184425136
5.0,1.0,3.905854003711389,1.0,4.1379171606902165,4.142437000817589,Feynman17,c,4.142437000817589,0.0,4.1379171606902165,4.116440197243564
5.0,1.0,3.9194754532366316,1.0,4.136910518926944,4.135270595105677,Feynman17,c,4.135270595105677,0.0,4.136910518926944,4.116158787829831
5.0,1.0,3.924088348893926,1.0,4.1365721591480344,4.137134233211302,Feynman17,c,4.137134233211302,0.0,4.1365721591480344,4.116063596693955
5.0,1.0,3.929298823422308,1.0,4.136191498045986,4.149150150120564,Feynman17,c,4.149150150120564,0.0,4.136191498045986,4.115956139678825
5.0,1.0,3.9514337822229955,1.0,4.134592286996243,4.107907410484583,Feynman17,c,4.107907410484583,0.0,4.134592286996243,4.115500420715282
5.0,1.0,3.9518680860442057,1.0,4.134561196251976,4.107256227288161,Feynman17,c,4.107256227288161,0.0,4.134561196251976,4.115491491744164
5.0,1.0,3.955562830798379,1.0,4.134297140833982,4.141539348871422,Feynman17,c,4.141539348871422,0.0,4.134297140833982,4.115415550017952
5.0,1.0,3.955946618283883,1.0,4.134269757677467,4.136913907930131,Feynman17,c,4.136913907930131,0.0,4.134269757677467,4.115407663660858
5.0,1.0,3.9847141022600083,1.0,4.132241187394422,4.142461393142074,Feynman17,c,4.142461393142074,0.0,4.132241187394422,4.114817600931887
5.0,1.0,3.9931525741315452,1.0,4.131654996555238,4.128914792767671,Feynman17,c,4.128914792767671,0.0,4.131654996555238,4.114644917213621
5.0,1.0,4.0063685797247635,1.0,4.13074485437298,4.151019183695355,Feynman17,c,4.151019183695355,0.0,4.13074485437298,4.114374832351112
5.0,1.0,4.011028202616734,1.0,4.130426247016799,4.117353336494303,Feynman17,c,4.117353336494303,0.0,4.130426247016799,4.114279713752137
5.0,1.0,4.018635006158679,1.0,4.1299086592885565,4.13631407242457,Feynman17,c,4.13631407242457,0.0,4.1299086592885565,4.114124552354797
5.0,1.0,4.019340371337449,1.0,4.129860822963665,4.130934339811586,Feynman17,c,4.130934339811586,0.0,4.129860822963665,4.114110171999014
5.0,1.0,4.031548647197292,1.0,4.1290371190707145,4.138238423832737,Feynman17,c,4.138238423832737,0.0,4.1290371190707145,4.113861481632688
5.0,1.0,4.032851274153852,1.0,4.128949699939316,4.115413327400166,Feynman17,c,4.115413327400166,0.0,4.128949699939316,4.113834968730206
5.0,1.0,4.033465060785062,1.0,4.128908540071822,4.1221879893588165,Feynman17,c,4.1221879893588165,0.0,4.128908540071822,4.113822477577622
5.0,1.0,4.037229828819305,1.0,4.1286565162158855,4.128835397246322,Feynman17,c,4.128835397246322,0.0,4.1286565162158855,4.113745881909458
5.0,1.0,4.042366019603899,1.0,4.128313894577959,4.135434894457482,Feynman17,c,4.135434894457482,0.0,4.128313894577959,4.113641442366037
5.0,1.0,4.043345846395784,1.0,4.128248690855744,4.104220357993014,Feynman17,c,4.104220357993014,0.0,4.128248690855744,4.113621526156604
5.0,1.0,4.047739642955621,1.0,4.12795692037749,4.154366081210904,Feynman17,c,4.154366081210904,0.0,4.12795692037749,4.113532246798584
5.0,1.0,4.06387643720195,1.0,4.126893986520098,4.123936807947768,Feynman17,c,4.123936807947768,0.0,4.126893986520098,4.113204778420241
5.0,1.0,4.091890709157518,1.0,4.1250803564099625,4.1369556940631576,Feynman17,c,4.1369556940631576,0.0,4.1250803564099625,4.112637850188656
5.0,1.0,4.095779512519982,1.0,4.1248317209138445,4.121622959539044,Feynman17,c,4.121622959539044,0.0,4.1248317209138445,4.112559309629796
5.0,1.0,4.100848535185804,1.0,4.124508755078065,4.13457700979935,Feynman17,c,4.13457700979935,0.0,4.124508755078065,4.112456990314914
5.0,1.0,4.11110690395695,1.0,4.123859038458797,4.099905848334034,Feynman17,c,4.099905848334034,0.0,4.123859038458797,4.112250122466221
5.0,1.0,4.123529360163902,1.0,4.12307914654562,4.1337210349697555,Feynman17,c,4.1337210349697555,0.0,4.12307914654562,4.111999971484725
5.0,1.0,4.1294978562100795,1.0,4.12270709615457,4.109057619315788,Feynman17,c,4.109057619315788,0.0,4.12270709615457,4.111879923021708
5.0,1.0,4.131571296038768,1.0,4.122578247524586,4.125835371019374,Feynman17,c,4.125835371019374,0.0,4.122578247524586,4.111838239627794
5.0,1.0,4.145682407123704,1.0,4.121706794585368,4.144363695294652,Feynman17,c,4.144363695294652,0.0,4.121706794585368,4.11155484615435
5.0,1.0,4.160214984855655,1.0,4.120819134683722,4.088634817532907,Feynman17,c,4.088634817532907,0.0,4.120819134683722,4.111263515185637
5.0,1.0,4.161539960688377,1.0,4.120738694850987,4.136078635666712,Feynman17,c,4.136078635666712,0.0,4.120738694850987,4.111236980299163
5.0,1.0,4.164060405588029,1.0,4.120585902475921,4.144075939754287,Feynman17,c,4.144075939754287,0.0,4.120585902475921,4.111186516372465
5.0,1.0,4.166679708970821,1.0,4.120427428849043,4.100160663416933,Feynman17,c,4.100160663416933,0.0,4.120427428849043,4.111134090136093
5.0,1.0,4.1678303464792785,1.0,4.12035791295042,4.111848982416481,Feynman17,c,4.111848982416481,0.0,4.12035791295042,4.111111065222993
5.0,1.0,4.197650979766214,1.0,4.118577386821933,4.1401942076576495,Feynman17,c,4.1401942076576495,0.0,4.118577386821933,4.110515503879615
5.0,1.0,4.200847315253807,1.0,4.118388922366873,4.111381588821794,Feynman17,c,4.111381588821794,0.0,4.118388922366873,4.1104518016185425
5.0,1.0,4.202134409111639,1.0,4.118313160603804,4.104653404681304,Feynman17,c,4.104653404681304,0.0,4.118313160603804,4.110426157400042
5.0,1.0,4.206370614121284,1.0,4.118064326689583,4.122972567033221,Feynman17,c,4.122972567033221,0.0,4.118064326689583,4.110341784228146
5.0,1.0,4.213574835901705,1.0,4.117642977074336,4.131856467074009,Feynman17,c,4.131856467074009,0.0,4.117642977074336,4.1101984004958405
5.0,1.0,4.21597858167295,1.0,4.1175028994365075,4.093627309951908,Feynman17,c,4.093627309951908,0.0,4.1175028994365075,4.110150588482473
5.0,1.0,4.237087610567553,1.0,4.116283601987549,4.128959237644885,Feynman17,c,4.128959237644885,0.0,4.116283601987549,4.109731341760432
5.0,1.0,4.249447891418624,1.0,4.115578562948494,4.109220448870264,Feynman17,c,4.109220448870264,0.0,4.115578562948494,4.109486374689124
5.0,1.0,4.259659815735691,1.0,4.115000961817185,4.118861877747464,Feynman17,c,4.118861877747464,0.0,4.115000961817185,4.109284275494579
5.0,1.0,4.263090414939019,1.0,4.114807907239413,4.12981591748298,Feynman17,c,4.12981591748298,0.0,4.114807907239413,4.109216441000352
5.0,1.0,4.2682679325496515,1.0,4.114517478177664,4.139428321215467,Feynman17,c,4.139428321215467,0.0,4.114517478177664,4.109114120034898
5.0,1.0,4.2853405227569565,1.0,4.1135676804708226,4.125241575532945,Feynman17,c,4.125241575532945,0.0,4.1135676804708226,4.108777198988783
5.0,1.0,4.285476174053391,1.0,4.113560181838039,4.125137755035696,Feynman17,c,4.125137755035696,0.0,4.113560181838039,4.1087745248915954
5.0,1.0,4.290086528633278,1.0,4.113305774297789,4.108879923179144,Feynman17,c,4.108879923179144,0.0,4.113305774297789,4.108683668309148
5.0,1.0,4.291281829189911,1.0,4.113239956996492,4.136917149638056,Feynman17,c,4.136917149638056,0.0,4.113239956996492,4.108660121140119
5.0,1.0,4.297990434281336,1.0,4.1128716351703565,4.104296639034629,Feynman17,c,4.104296639034629,0.0,4.1128716351703565,4.108528029516892
5.0,1.0,4.2999221665783995,1.0,4.112765915297805,4.1184304947198775,Feynman17,c,4.1184304947198775,0.0,4.112765915297805,4.108490014864502
5.0,1.0,4.321854831158591,1.0,4.1115760709745475,4.10364145593905,Feynman17,c,4.10364145593905,0.0,4.1115760709745475,4.108059056609624
5.0,1.0,4.330246982608497,1.0,4.1111258425391375,4.11575462671986,Feynman17,c,4.11575462671986,0.0,4.1111258425391375,4.107894476546738
5.0,1.0,4.337011086426935,1.0,4.110764964262863,4.100733782615016,Feynman17,c,4.100733782615016,0.0,4.110764964262863,4.107761952673517
5.0,1.0,4.354072862375841,1.0,4.109862560979258,4.1067171706831225,Feynman17,c,4.1067171706831225,0.0,4.109862560979258,4.107428182605582
5.0,1.0,4.3591128025933426,1.0,4.109598134613396,4.113522717598469,Feynman17,c,4.113522717598469,0.0,4.109598134613396,4.107329728206971
5.0,1.0,4.365615112511385,1.0,4.109258410254563,4.1180575638493195,Feynman17,c,4.1180575638493195,0.0,4.109258410254563,4.107202800361048
5.0,1.0,4.377560751657763,1.0,4.108638447725038,4.0962108716888945,Feynman17,c,4.0962108716888945,0.0,4.108638447725038,4.106969891422659
5.0,1.0,4.3776167575852485,1.0,4.108635553698898,4.085636225019915,Feynman17,c,4.085636225019915,0.0,4.108635553698898,4.1069688002909865
5.0,1.0,4.388268214499483,1.0,4.108087278096062,4.113056936560257,Feynman17,c,4.113056936560257,0.0,4.108087278096062,4.106761426203915
5.0,1.0,4.390299537099175,1.0,4.107983194944135,4.114989843750882,Feynman17,c,4.114989843750882,0.0,4.107983194944135,4.106721910330157
5.0,1.0,4.396861645138975,1.0,4.107647997341414,4.0984316153831335,Feynman17,c,4.0984316153831335,0.0,4.107647997341414,4.106594326109064
5.0,1.0,4.403256063087102,1.0,4.107322884491459,4.0977372482774435,Feynman17,c,4.0977372482774435,0.0,4.107322884491459,4.10647010540672
5.0,1.0,4.419168327085432,1.0,4.106520301047408,4.115870277005139,Feynman17,c,4.115870277005139,0.0,4.106520301047408,4.106161428784277
5.0,1.0,4.448057468767113,1.0,4.105086314904824,4.098402416593932,Feynman17,c,4.098402416593932,0.0,4.105086314904824,4.105602627428854
5.0,1.0,4.456440698492239,1.0,4.104675680336695,4.113995239206611,Feynman17,c,4.113995239206611,0.0,4.104675680336695,4.105440859076851
5.0,1.0,4.468769979711222,1.0,4.10407617178632,4.076907503352818,Feynman17,c,4.076907503352818,0.0,4.10407617178632,4.105203261935946
5.0,1.0,4.471793553955858,1.0,4.103929947642484,4.113949785855114,Feynman17,c,4.113949785855114,0.0,4.103929947642484,4.105145052307775
5.0,1.0,4.484382698205868,1.0,4.103324462164303,4.105953521109998,Feynman17,c,4.105953521109998,0.0,4.103324462164303,4.1049029306188975
5.0,1.0,4.484432160892977,1.0,4.103322093793301,4.1254182805735296,Feynman17,c,4.1254182805735296,0.0,4.103322093793301,4.104901980098428
5.0,1.0,4.486804468557896,1.0,4.103208599781308,4.088638127318054,Feynman17,c,4.088638127318054,0.0,4.103208599781308,4.1048563987687094
5.0,1.0,4.4905914923036265,1.0,4.10302781613942,4.080699736631723,Feynman17,c,4.080699736631723,0.0,4.10302781613942,4.1047836640820075
5.0,1.0,4.491071262627666,1.0,4.10300494736404,4.099391228554243,Feynman17,c,4.099391228554243,0.0,4.10300494736404,4.104774452007305
5.0,1.0,4.492042968935146,1.0,4.102958653541655,4.121702196317846,Feynman17,c,4.121702196317846,0.0,4.102958653541655,4.104755796011057
5.0,1.0,4.50196799785443,1.0,4.102487611975734,4.07289138685569,Feynman17,c,4.07289138685569,0.0,4.102487611975734,4.104565377126688
5.0,1.0,4.503839082357402,1.0,4.102399177151401,4.089063817627131,Feynman17,c,4.089063817627131,0.0,4.102399177151401,4.104529506322885
5.0,1.0,4.511247390997565,1.0,4.102050166812163,4.093196076647381,Feynman17,c,4.093196076647381,0.0,4.102050166812163,4.104387565703896
5.0,1.0,4.528848785525019,1.0,4.101228163500183,4.081940710595919,Feynman17,c,4.081940710595919,0.0,4.101228163500183,4.104050873258306
5.0,1.0,4.531033763410969,1.0,4.101126824854912,4.099745510000928,Feynman17,c,4.099745510000928,0.0,4.101126824854912,4.1040091308016935
5.0,1.0,4.5424291985742915,1.0,4.100600796550879,4.111352778911713,Feynman17,c,4.111352778911713,0.0,4.100600796550879,4.103791620133724
5.0,1.0,4.5533405045022155,1.0,4.100101000651352,4.1026433135913205,Feynman17,c,4.1026433135913205,0.0,4.100101000651352,4.103583650630159
5.0,1.0,4.553526007064569,1.0,4.10009253626797,4.099423119582193,Feynman17,c,4.099423119582193,0.0,4.10009253626797,4.103580117489919
5.0,1.0,4.566678226121414,1.0,4.09949516654421,4.096761711272644,Feynman17,c,4.096761711272644,0.0,4.09949516654421,4.103329832422205
5.0,1.0,4.570534220090465,1.0,4.099321054503942,4.0790600546250015,Feynman17,c,4.0790600546250015,0.0,4.099321054503942,4.103256534158344
5.0,1.0,4.575157376483107,1.0,4.099112911472379,4.075242007326163,Feynman17,c,4.075242007326163,0.0,4.099112911472379,4.103168701250345
5.0,1.0,4.580925251700426,1.0,4.098854158339925,4.111230251218342,Feynman17,c,4.111230251218342,0.0,4.098854158339925,4.103059194229436
5.0,1.0,4.583397212725492,1.0,4.098743577363021,4.1117638682888895,Feynman17,c,4.1117638682888895,0.0,4.098743577363021,4.103012287446134
