omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.0,1.0,1.0593716694194066,1.0,0.09947572014086757,0.07548958050166227,Feynman44,kb,0.07548958050166227,0.09947572014086757,0.10067107640275534
1.0,1.0,1.0,1.0597269710465427,1.0,0.09951165211019262,0.14408469153988093,Feynman44,kb,0.14408469153988093,0.09951165211019262,0.10070660142757967
1.0,1.0,1.0,1.0599480455748442,1.0,0.09953400959656933,0.1277191420593986,Feynman44,kb,0.1277191420593986,0.09953400959656933,0.10072870568717444
1.0,1.0,1.0,1.0600051337954892,1.0,0.09953978298780683,0.0558980093608892,Feynman44,kb,0.0558980093608892,0.09953978298780683,0.10073441368510182
1.0,1.0,1.0,1.06207012351519,1.0,0.09974861833343521,0.04312617120573693,Feynman44,kb,0.04312617120573693,0.09974861833343521,0.10094088297174936
1.0,1.0,1.0,1.0620738238302123,1.0,0.0997489925529194,0.11788272759446447,Feynman44,kb,0.11788272759446447,0.0997489925529194,0.1009412529502764
1.0,1.0,1.0,1.0627783352596638,1.0,0.09982024114412676,0.13232699971493406,Feynman44,kb,0.13232699971493406,0.09982024114412676,0.10101169402141724
1.0,1.0,1.0,1.0641455163206208,1.0,0.09995850728851473,0.10477955537502268,Feynman44,kb,0.10477955537502268,0.09995850728851473,0.10114839266301424
1.0,1.0,1.0,1.065587978735973,1.0,0.10010438752591984,0.12707237875737076,Feynman44,kb,0.12707237875737076,0.10010438752591984,0.10129261848404501
1.0,1.0,1.0,1.0703732279723215,1.0,0.10058833833474018,0.08135962873562248,Feynman44,kb,0.08135962873562248,0.10058833833474018,0.10177107651509776
1.0,1.0,1.0,1.0736752816842685,1.0,0.10092229248307272,0.09471853285313975,Feynman44,kb,0.09471853285313975,0.10092229248307272,0.10210123648890554
1.0,1.0,1.0,1.0749512438388447,1.0,0.10105133829026355,0.1270754606620774,Feynman44,kb,0.1270754606620774,0.10105133829026355,0.1022288153286337
1.0,1.0,1.0,1.0756401878409245,1.0,0.10112101561686798,0.09473169143835507,Feynman44,kb,0.09473169143835507,0.10112101561686798,0.10229770038554253
1.0,1.0,1.0,1.0757595673838698,1.0,0.10113308925243875,0.14504265376332268,Feynman44,kb,0.14504265376332268,0.10113308925243875,0.10230963672358791
1.0,1.0,1.0,1.076972092358508,1.0,0.10125572012635935,0.12169008057710498,Feynman44,kb,0.12169008057710498,0.10125572012635935,0.10243087285097864
1.0,1.0,1.0,1.0783279450328047,1.0,0.10139284729743804,0.08907115132717852,Feynman44,kb,0.08907115132717852,0.10139284729743804,0.10256643991244577
1.0,1.0,1.0,1.080584790051236,1.0,0.10162109971656487,0.08907356278138168,Feynman44,kb,0.08907356278138168,0.10162109971656487,0.10279209434213446
1.0,1.0,1.0,1.083221999043836,1.0,0.10188782350680231,0.09513477940766848,Feynman44,kb,0.09513477940766848,0.10188782350680231,0.10305578046808009
1.0,1.0,1.0,1.0832464686814696,1.0,0.10189029834418656,0.08444486927112266,Feynman44,kb,0.08444486927112266,0.10189029834418656,0.1030582271110472
1.0,1.0,1.0,1.083916749166272,1.0,0.10195808999433818,0.06820583881251051,Feynman44,kb,0.06820583881251051,0.10195808999433818,0.10312524638540879
1.0,1.0,1.0,1.0839720249637748,1.0,0.10196368055249815,0.07651625795003414,Feynman44,kb,0.07651625795003414,0.10196368055249815,0.10313077324272682
1.0,1.0,1.0,1.0883346734897303,1.0,0.10240491919990075,0.15953997588945018,Feynman44,kb,0.15953997588945018,0.10240491919990075,0.10356698162486837
1.0,1.0,1.0,1.089189035258538,1.0,0.10249133016303283,0.08817439703584254,Feynman44,kb,0.08817439703584254,0.10249133016303283,0.10365240686940526
1.0,1.0,1.0,1.0896176004234222,1.0,0.10253467574289246,0.13224626355074073,Feynman44,kb,0.13224626355074073,0.10253467574289246,0.10369525791761525
1.0,1.0,1.0,1.090456731053778,1.0,0.10261954656747664,0.1224879096348038,Feynman44,kb,0.1224879096348038,0.10261954656747664,0.1037791603039508
1.0,1.0,1.0,1.0937652146701722,1.0,0.10295417339846642,0.009867087641869401,Feynman44,kb,0.009867087641869401,0.10295417339846642,0.10410996695930258
1.0,1.0,1.0,1.0980232344179353,1.0,0.10338484351530251,0.08813328895112535,Feynman44,kb,0.08813328895112535,0.10338484351530251,0.10453571617141537
1.0,1.0,1.0,1.0987492900892302,1.0,0.10345827975831043,0.1681530083712678,Feynman44,kb,0.1681530083712678,0.10345827975831043,0.10460831284423938
1.0,1.0,1.0,1.0996789357324737,1.0,0.10355230817217413,0.10189706325724511,Feynman44,kb,0.10189706325724511,0.10355230817217413,0.10470126606382818
1.0,1.0,1.0,1.0998880506978579,1.0,0.10357345900981396,0.06788310155064203,Feynman44,kb,0.06788310155064203,0.10357345900981396,0.10472217501521747
1.0,1.0,1.0,1.1021053554874012,1.0,0.10379772815117966,0.13072899952424447,Feynman44,kb,0.13072899952424447,0.10379772815117966,0.10494387865950545
1.0,1.0,1.0,1.1055947642551294,1.0,0.10415066733366742,0.18652308314619642,Feynman44,kb,0.18652308314619642,0.10415066733366742,0.10529277786941237
1.0,1.0,1.0,1.106229824967424,1.0,0.10421490149789057,0.0718407182549081,Feynman44,kb,0.0718407182549081,0.10421490149789057,0.1053562764314642
1.0,1.0,1.0,1.1065688482351335,1.0,0.1042491925647216,0.12727687275713248,Feynman44,kb,0.12727687275713248,0.1042491925647216,0.10539017475883956
1.0,1.0,1.0,1.1074535379044725,1.0,0.10433867612897861,0.09020703326981663,Feynman44,kb,0.09020703326981663,0.10433867612897861,0.10547863331984195
1.0,1.0,1.0,1.1103590498640306,1.0,0.1046325612090412,0.15658412611956377,Feynman44,kb,0.15658412611956377,0.1046325612090412,0.10576915065153654
1.0,1.0,1.0,1.1114921964491047,1.0,0.1047471767934683,0.11206647449368001,Feynman44,kb,0.11206647449368001,0.1047471767934683,0.10588245223223133
1.0,1.0,1.0,1.113148148510938,1.0,0.10491467385779393,0.05350631501313795,Feynman44,kb,0.05350631501313795,0.10491467385779393,0.10604802845716832
1.0,1.0,1.0,1.113579352808832,1.0,0.10495828966441124,0.13403647718811643,Feynman44,kb,0.13403647718811643,0.10495828966441124,0.10609114396969721
1.0,1.0,1.0,1.1167303263507802,1.0,0.10527700866556924,0.09003170967378032,Feynman44,kb,0.09003170967378032,0.10527700866556924,0.10640620570991129
1.0,1.0,1.0,1.1216100066586194,1.0,0.10577059127052744,0.09211829871695353,Feynman44,kb,0.09211829871695353,0.10577059127052744,0.10689411969224165
1.0,1.0,1.0,1.1281644086536478,1.0,0.1064335843040787,0.11287042137390704,Feynman44,kb,0.11287042137390704,0.1064335843040787,0.10754948940295858
1.0,1.0,1.0,1.1289258469597256,1.0,0.10651060639524973,0.05506777372471032,Feynman44,kb,0.05506777372471032,0.10651060639524973,0.1076256252013572
1.0,1.0,1.0,1.130528453072634,1.0,0.10667271605116076,0.10173106494610026,Feynman44,kb,0.10173106494610026,0.10667271605116076,0.10778586901362135
1.0,1.0,1.0,1.1316362507429654,1.0,0.1067847744096479,0.16396600748521906,Feynman44,kb,0.16396600748521906,0.1067847744096479,0.10789663725269519
1.0,1.0,1.0,1.1391102874715502,1.0,0.10754081381736785,0.07338037077930609,Feynman44,kb,0.07338037077930609,0.10754081381736785,0.1086439649490993
1.0,1.0,1.0,1.139588512415136,1.0,0.10758918942032285,0.16017686930019848,Feynman44,kb,0.16017686930019848,0.10758918942032285,0.10869178268874789
1.0,1.0,1.0,1.1412144109090412,1.0,0.10775366025518562,0.111618754261208,Feynman44,kb,0.111618754261208,0.10775366025518562,0.10885435646862729
1.0,1.0,1.0,1.1426544076734668,1.0,0.10789932648344212,0.11318855546447944,Feynman44,kb,0.11318855546447944,0.10789932648344212,0.1089983420365592
1.0,1.0,1.0,1.1483005216880526,1.0,0.10847047800690446,0.14901109754255215,Feynman44,kb,0.14901109754255215,0.10847047800690446,0.10956289923934276
1.0,1.0,1.0,1.1550760416554278,1.0,0.10915589021622507,0.07546128975667803,Feynman44,kb,0.07546128975667803,0.10915589021622507,0.11024038854846234
1.0,1.0,1.0,1.1564343518211686,1.0,0.10929329853234937,0.08789426693899043,Feynman44,kb,0.08789426693899043,0.10929329853234937,0.11037620730630508
1.0,1.0,1.0,1.158758716561223,1.0,0.1095284352901998,0.19659454677389065,Feynman44,kb,0.19659454677389065,0.1095284352901998,0.11060862304171551
1.0,1.0,1.0,1.1610965894416,1.0,0.10976494005034608,0.10317881214501634,Feynman44,kb,0.10317881214501634,0.10976494005034608,0.11084238977450926
1.0,1.0,1.0,1.1611332668636836,1.0,0.10976865043717174,0.0974770513470956,Feynman44,kb,0.0974770513470956,0.10976865043717174,0.11084605719666639
1.0,1.0,1.0,1.1634458114811879,1.0,0.11000259441996249,0.05905481491926443,Feynman44,kb,0.05905481491926443,0.11000259441996249,0.11107729163022938
1.0,1.0,1.0,1.164325165883402,1.0,0.11009155294232896,0.1257482714314163,Feynman44,kb,0.1257482714314163,0.11009155294232896,0.11116521953281759
1.0,1.0,1.0,1.168912847131085,1.0,0.11055566197194595,0.14852709888879168,Feynman44,kb,0.14852709888879168,0.11055566197194595,0.11162394903098523
1.0,1.0,1.0,1.1718684691220438,1.0,0.11085466804291344,0.09473038551469334,Feynman44,kb,0.09473038551469334,0.11085466804291344,0.11191948696483695
1.0,1.0,1.0,1.1728731622494784,1.0,0.11095630854637308,0.04360126504447728,Feynman44,kb,0.04360126504447728,0.11095630854637308,0.11201994813975824
1.0,1.0,1.0,1.1744591054084323,1.0,0.11111675217103885,0.1311620488774058,Feynman44,kb,0.1311620488774058,0.11111675217103885,0.11217852972393498
1.0,1.0,1.0,1.1765536950969757,1.0,0.11132865457776307,0.09145903125972533,Feynman44,kb,0.09145903125972533,0.11132865457776307,0.11238797209176866
1.0,1.0,1.0,1.1767610969846976,1.0,0.11134963677332185,0.12178404272787102,Feynman44,kb,0.12178404272787102,0.11134963677332185,0.11240871064999353
1.0,1.0,1.0,1.177921984219184,1.0,0.11146708028537569,0.1295631812228038,Feynman44,kb,0.1295631812228038,0.11146708028537569,0.11252479029087885
1.0,1.0,1.0,1.1817311409768743,1.0,0.11185244382339146,0.05752623834881062,Feynman44,kb,0.05752623834881062,0.11185244382339146,0.11290567668956544
1.0,1.0,1.0,1.1821003500673433,1.0,0.11188979604931203,0.1384754048596107,Feynman44,kb,0.1384754048596107,0.11188979604931203,0.11294259480364505
1.0,1.0,1.0,1.1832360509775914,1.0,0.11200469310785185,0.14201974324640892,Feynman44,kb,0.14201974324640892,0.11200469310785185,0.11305615634460252
1.0,1.0,1.0,1.1840155306504352,1.0,0.11208355202163121,0.03437114379844532,Feynman44,kb,0.03437114379844532,0.11208355202163121,0.11313409848496847
1.0,1.0,1.0,1.1856465658662745,1.0,0.11224856217368852,0.17691064029442158,Feynman44,kb,0.17691064029442158,0.11224856217368852,0.11329718992280138
1.0,1.0,1.0,1.1864933374751288,1.0,0.11233422945371113,0.1414836209020207,Feynman44,kb,0.1414836209020207,0.11233422945371113,0.11338186086835031
1.0,1.0,1.0,1.19151049998562,1.0,0.11284181595548633,0.10701182370080495,Feynman44,kb,0.10701182370080495,0.11284181595548633,0.11388354110722333
1.0,1.0,1.0,1.1934914081278962,1.0,0.1130422262536491,0.15819334250743938,Feynman44,kb,0.15819334250743938,0.1130422262536491,0.1140816180861747
1.0,1.0,1.0,1.194207843031716,1.0,0.11311470887455911,0.12057768913988347,Feynman44,kb,0.12057768913988347,0.11311470887455911,0.1141532566261474
1.0,1.0,1.0,1.195606306799656,1.0,0.1132561935845857,0.12627296576992025,Feynman44,kb,0.12627296576992025,0.1132561935845857,0.11429309342155075
1.0,1.0,1.0,1.196864113989271,1.0,0.11338344827169683,0.06430237200336461,Feynman44,kb,0.06430237200336461,0.11338344827169683,0.1144188656150654
1.0,1.0,1.0,1.2052465413394793,1.0,0.11423152400277954,0.1364691376314216,Feynman44,kb,0.1364691376314216,0.11423152400277954,0.11525705376291899
1.0,1.0,1.0,1.205456077334857,1.0,0.11425272361930161,0.08955949480405367,Feynman44,kb,0.08955949480405367,0.11425272361930161,0.11527800604755768
1.0,1.0,1.0,1.210253642520191,1.0,0.11473811589360536,0.08085745655088156,Feynman44,kb,0.08085745655088156,0.11473811589360536,0.11575773312128244
1.0,1.0,1.0,1.2151812626122087,1.0,0.11523667220690599,0.13872928683397365,Feynman44,kb,0.13872928683397365,0.11523667220690599,0.11625046620556363
1.0,1.0,1.0,1.2153186810994403,1.0,0.11525057572681977,0.11929453909484106,Feynman44,kb,0.11929453909484106,0.11525057572681977,0.11626420726677378
1.0,1.0,1.0,1.2157044182981327,1.0,0.11528960328584316,0.1362046837380183,Feynman44,kb,0.1362046837380183,0.11528960328584316,0.1163027787816169
1.0,1.0,1.0,1.2157534293407242,1.0,0.11529456205658381,0.17581181598106588,Feynman44,kb,0.17581181598106588,0.11529456205658381,0.11630767960629491
1.0,1.0,1.0,1.217404187134524,1.0,0.11546158045352867,0.08743395818914344,Feynman44,kb,0.08743395818914344,0.11546158045352867,0.11647274604605776
1.0,1.0,1.0,1.222060967025091,1.0,0.11593274202479743,0.05761369055407633,Feynman44,kb,0.05761369055407633,0.11593274202479743,0.1169383984942683
1.0,1.0,1.0,1.2226007655775644,1.0,0.11598735784806741,0.0880870551660914,Feynman44,kb,0.0880870551660914,0.11598735784806741,0.1169923754658477
1.0,1.0,1.0,1.2250793109581783,1.0,0.11623813337704533,0.14613378749243425,Feynman44,kb,0.14613378749243425,0.11623813337704533,0.11724021696829
1.0,1.0,1.0,1.2286702587593177,1.0,0.1166014626543719,0.19319780470681508,Feynman44,kb,0.19319780470681508,0.1166014626543719,0.11759929345931401
1.0,1.0,1.0,1.230066491476034,1.0,0.1167427331867111,0.1248789348093905,Feynman44,kb,0.1248789348093905,0.1167427331867111,0.11773890981045228
1.0,1.0,1.0,1.2315721621867413,1.0,0.11689507713345518,0.08724595195989177,Feynman44,kb,0.08724595195989177,0.11689507713345518,0.11788946953810141
1.0,1.0,1.0,1.2318817856325315,1.0,0.11692640493589261,0.08707979041739375,Feynman44,kb,0.08707979041739375,0.11692640493589261,0.11792043038796642
1.0,1.0,1.0,1.2329440928326063,1.0,0.11703388969537361,0.11663526880254804,Feynman44,kb,0.11663526880254804,0.11703388969537361,0.11802665601951774
1.0,1.0,1.0,1.2364908407857924,1.0,0.11739275323787608,0.1612912985597737,Feynman44,kb,0.1612912985597737,0.11739275323787608,0.11838131427273992
1.0,1.0,1.0,1.237123709340708,1.0,0.1174567878173466,0.10270321472787239,Feynman44,kb,0.10270321472787239,0.1174567878173466,0.11844459824879154
1.0,1.0,1.0,1.2371775748808371,1.0,0.11746223801679911,0.09866727590790711,Feynman44,kb,0.09866727590790711,0.11746223801679911,0.11844998455873604
1.0,1.0,1.0,1.2382754413467758,1.0,0.11757332200241483,0.040848077928907336,Feynman44,kb,0.040848077928907336,0.11757332200241483,0.11855976626535175
1.0,1.0,1.0,1.2427065457808553,1.0,0.11802167139023333,0.17764744073027425,Feynman44,kb,0.17764744073027425,0.11802167139023333,0.11900285743917118
1.0,1.0,1.0,1.2468209247666895,1.0,0.11843797767807437,0.11766393514179668,Feynman44,kb,0.11766393514179668,0.11843797767807437,0.1194142784043248
1.0,1.0,1.0,1.2512071538775653,1.0,0.11888179475508859,0.07667264407419899,Feynman44,kb,0.07667264407419899,0.11888179475508859,0.11985288427876561
1.0,1.0,1.0,1.2524062359518893,1.0,0.11900312364564906,0.2092988298423769,Feynman44,kb,0.2092988298423769,0.11900312364564906,0.11997278801108782
1.0,1.0,1.0,1.257258317182076,1.0,0.11949408373995107,0.1197863913096808,Feynman44,kb,0.1197863913096808,0.11949408373995107,0.12045797882392
1.0,1.0,1.0,1.2588709189984577,1.0,0.11965725672722062,0.19774101935781407,Feynman44,kb,0.19774101935781407,0.11965725672722062,0.12061923353573852
1.0,1.0,1.0,1.2707096749370796,1.0,0.12085519190136385,0.13348623351454864,Feynman44,kb,0.13348623351454864,0.12085519190136385,0.1218030732934603
1.0,1.0,1.0,1.2715358059979853,1.0,0.12093878721031037,0.13087886029348442,Feynman44,kb,0.13087886029348442,0.12093878721031037,0.12188568418230687
1.0,1.0,1.0,1.2738087465470218,1.0,0.12116878433809299,0.14497069193227813,Feynman44,kb,0.14497069193227813,0.12116878433809299,0.12211297232747972
1.0,1.0,1.0,1.2790918776599995,1.0,0.12170338447737337,0.12119770395701042,Feynman44,kb,0.12119770395701042,0.12170338447737337,0.12264127278173233
1.0,1.0,1.0,1.2832628631419833,1.0,0.1221254506061891,0.1445817707959708,Feynman44,kb,0.1445817707959708,0.1221254506061891,0.1230583624023201
1.0,1.0,1.0,1.2886512842709656,1.0,0.12267071544748104,0.1793444683178137,Feynman44,kb,0.1793444683178137,0.12267071544748104,0.1235971943711458
1.0,1.0,1.0,1.292263908960536,1.0,0.12303628723377223,0.16548357269071362,Feynman44,kb,0.16548357269071362,0.12303628723377223,0.12395845091512205
1.0,1.0,1.0,1.2931942459075083,1.0,0.12313043109948539,0.12562406448347213,Feynman44,kb,0.12562406448347213,0.12313043109948539,0.12405148319775738
1.0,1.0,1.0,1.2937051052282045,1.0,0.12318212671267162,0.14464990528476573,Feynman44,kb,0.14464990528476573,0.12318212671267162,0.12410256837425476
1.0,1.0,1.0,1.2965966658666814,1.0,0.1234747346558065,0.1358819581446914,Feynman44,kb,0.1358819581446914,0.1234747346558065,0.124391720426009
1.0,1.0,1.0,1.2971550779249705,1.0,0.1235312426703216,0.20180030168319008,Feynman44,kb,0.20180030168319008,0.1235312426703216,0.12444756090882328
1.0,1.0,1.0,1.298402700801538,1.0,0.12365749498457028,0.10303559432318665,Feynman44,kb,0.10303559432318665,0.12365749498457028,0.12457232164164765
1.0,1.0,1.0,1.3038681296678063,1.0,0.1242105687596117,0.14504818091175808,Feynman44,kb,0.14504818091175808,0.1242105687596117,0.12511885870236872
1.0,1.0,1.0,1.3051710107380141,1.0,0.12434241459050091,0.14169248405131726,Feynman44,kb,0.14169248405131726,0.12434241459050091,0.12524914565722153
1.0,1.0,1.0,1.3065307765944665,1.0,0.1244800172591853,0.14339473048294848,Feynman44,kb,0.14339473048294848,0.1244800172591853,0.125385121137484
1.0,1.0,1.0,1.3109817993133017,1.0,0.12493044478037155,0.1776782157571628,Feynman44,kb,0.1776782157571628,0.12493044478037155,0.1258302204841605
1.0,1.0,1.0,1.3151911246900752,1.0,0.12535641685407428,0.13824092116177603,Feynman44,kb,0.13824092116177603,0.12535641685407428,0.1262511512315221
1.0,1.0,1.0,1.315400183094558,1.0,0.12537757307276265,0.06455827502306677,Feynman44,kb,0.06455827502306677,0.12537757307276265,0.1262720570077652
1.0,1.0,1.0,1.3180979115937546,1.0,0.12565057758443307,0.10283947087949825,Feynman44,kb,0.10283947087949825,0.12565057758443307,0.12654182923882618
1.0,1.0,1.0,1.32153096364741,1.0,0.12599799727175356,0.1274536053339352,Feynman44,kb,0.1274536053339352,0.12599799727175356,0.1268851342190459
1.0,1.0,1.0,1.3253429023290129,1.0,0.1263837622688975,0.08090075778005501,Feynman44,kb,0.08090075778005501,0.1263837622688975,0.12726632857450285
1.0,1.0,1.0,1.3280724143363964,1.0,0.12665998823386676,0.13458620991100842,Feynman44,kb,0.13458620991100842,0.12665998823386676,0.12753928060040146
1.0,1.0,1.0,1.3306991690735521,1.0,0.12692581647045023,0.17519090982136656,Feynman44,kb,0.17519090982136656,0.12692581647045023,0.12780195724317048
1.0,1.0,1.0,1.3308909103937099,1.0,0.12694522078909284,0.14977512019266562,Feynman44,kb,0.14977512019266562,0.12694522078909284,0.12782113147491692
1.0,1.0,1.0,1.3311094872251297,1.0,0.12696734088318198,0.11183043482636972,Feynman44,kb,0.11183043482636972,0.12696734088318198,0.12784298927413598
1.0,1.0,1.0,1.3318843854050764,1.0,0.12704576106966436,0.1586630783678195,Feynman44,kb,0.1586630783678195,0.12704576106966436,0.12792047952414518
1.0,1.0,1.0,1.3319744492137784,1.0,0.12705487559117978,0.10367644166149215,Feynman44,kb,0.10367644166149215,0.12705487559117978,0.12792948595730094
1.0,1.0,1.0,1.3322112761006348,1.0,0.12707884264761257,0.13112689937491984,Feynman44,kb,0.13112689937491984,0.12707884264761257,0.12795316878553506
1.0,1.0,1.0,1.3330344840015282,1.0,0.12716215197594755,0.10393360317425528,Feynman44,kb,0.10393360317425528,0.12716215197594755,0.1280354900839212
1.0,1.0,1.0,1.3339011947353843,1.0,0.12724986395942767,0.14610666401405492,Feynman44,kb,0.14610666401405492,0.12724986395942767,0.1281221617314455
1.0,1.0,1.0,1.335732163867804,1.0,0.1274351602906838,0.1347897707364219,Feynman44,kb,0.1347897707364219,0.1274351602906838,0.128305259988997
1.0,1.0,1.0,1.3389269159991972,1.0,0.12775847457850026,0.16022641404323384,Feynman44,kb,0.16022641404323384,0.12775847457850026,0.12862473797468854
1.0,1.0,1.0,1.3425700235215396,1.0,0.12812716540158126,0.20750926225018057,Feynman44,kb,0.20750926225018057,0.12812716540158126,0.12898905255046722
1.0,1.0,1.0,1.3427168364226247,1.0,0.12814202325257032,0.10016736050284614,Feynman44,kb,0.10016736050284614,0.12814202325257032,0.12900373400943455
1.0,1.0,1.0,1.3457106416462188,1.0,0.128445005028033,0.1186431282994732,Feynman44,kb,0.1186431282994732,0.128445005028033,0.1293031182246663
1.0,1.0,1.0,1.3494132068822,1.0,0.12881971754505633,0.13746813691997622,Feynman44,kb,0.13746813691997622,0.12881971754505633,0.12967337997293088
1.0,1.0,1.0,1.3519327156116647,1.0,0.12907470198073998,0.09050773335752335,Feynman44,kb,0.09050773335752335,0.12907470198073998,0.1299253348165364
1.0,1.0,1.0,1.3531426985001511,1.0,0.12919715751506292,0.16539611974363919,Feynman44,kb,0.16539611974363919,0.12919715751506292,0.13004633513177025
1.0,1.0,1.0,1.355421494345244,1.0,0.12942778225701326,0.11013597612975179,Feynman44,kb,0.11013597612975179,0.12942778225701326,0.13027421874303502
1.0,1.0,1.0,1.3567317060475705,1.0,0.12956038218085,0.15526161866150262,Feynman44,kb,0.15526161866150262,0.12956038218085,0.13040524235287773
1.0,1.0,1.0,1.3578921922741163,1.0,0.12967782938903305,0.1256477423145869,Feynman44,kb,0.1256477423145869,0.12967782938903305,0.13052129321216954
1.0,1.0,1.0,1.3614330315180942,1.0,0.13003618205134837,0.08228800107602462,Feynman44,kb,0.08228800107602462,0.13003618205134837,0.13087538440085772
1.0,1.0,1.0,1.3619016099987848,1.0,0.13008360496405694,0.15036627844237174,Feynman44,kb,0.15036627844237174,0.13008360496405694,0.13092224325987678
1.0,1.0,1.0,1.3641599923349585,1.0,0.13031216712916494,0.15331852357480255,Feynman44,kb,0.15331852357480255,0.13031216712916494,0.13114808652850013
1.0,1.0,1.0,1.365302772212662,1.0,0.13042782379988302,0.12957332907581662,Feynman44,kb,0.12957332907581662,0.13042782379988302,0.131262367166644
1.0,1.0,1.0,1.3667375975671758,1.0,0.1305730376607731,0.18027008233366232,Feynman44,kb,0.18027008233366232,0.1305730376607731,0.13140585312735084
1.0,1.0,1.0,1.368514092993391,1.0,0.13075283128060947,0.12609342769350898,Feynman44,kb,0.12609342769350898,0.13075283128060947,0.1315835070613015
1.0,1.0,1.0,1.3696447928225712,1.0,0.13086726619505337,0.2165890089729903,Feynman44,kb,0.2165890089729903,0.13086726619505337,0.13169657992584585
1.0,1.0,1.0,1.3696772443485994,1.0,0.1308705505248634,0.1408835958446428,Feynman44,kb,0.1408835958446428,0.1308705505248634,0.13169982516214704
1.0,1.0,1.0,1.3711562011231413,1.0,0.13102023186316575,0.12214391287857769,Feynman44,kb,0.12214391287857769,0.13102023186316575,0.1318477247129899
1.0,1.0,1.0,1.3778542337820587,1.0,0.13169812671147438,0.1891020093504366,Feynman44,kb,0.1891020093504366,0.13169812671147438,0.13251754696282275
1.0,1.0,1.0,1.3802958443207203,1.0,0.13194523918949524,0.08285064114797555,Feynman44,kb,0.08285064114797555,0.13194523918949524,0.13276171552370997
