epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0176548393215823,1.0,1.0,1.0,1.0,0.34357922102154703,0.2665889474021511,Feynman56,p_d,0.2665889474021511,0.0,0.34357922102154703,0.3380651973880215
1.0,1.0181150581984322,1.0,1.0,1.0,1.0,0.3437345994829838,0.4150833798887755,Feynman56,p_d,0.4150833798887755,0.0,0.3437345994829838,0.3382343364466948
1.0,1.0189586135895299,1.0,1.0,1.0,1.0,0.34401939948880417,0.3603501257146015,Feynman56,p_d,0.3603501257146015,0.0,0.34401939948880417,0.3385442719180115
1.0,1.0192969054220158,1.0,1.0,1.0,1.0,0.3441336131099578,0.370961451205008,Feynman56,p_d,0.370961451205008,0.0,0.3441336131099578,0.33866853406890485
1.0,1.0195633319660296,1.0,1.0,1.0,1.0,0.34422356367169515,0.27275627473340563,Feynman56,p_d,0.27275627473340563,0.0,0.34422356367169515,0.3387663857831926
1.0,1.0199871207324147,1.0,1.0,1.0,1.0,0.3443666426495629,0.36845314672713675,Feynman56,p_d,0.36845314672713675,0.0,0.3443666426495629,0.3389220095920134
1.0,1.020456602152787,1.0,1.0,1.0,1.0,0.3445251483181481,0.3544613497709737,Feynman56,p_d,0.3544613497709737,0.0,0.3445251483181481,0.33909437963143413
1.0,1.0207901178053655,1.0,1.0,1.0,1.0,0.3446377494120394,0.27117411573580885,Feynman56,p_d,0.27117411573580885,0.0,0.3446377494120394,0.3392168087777058
1.0,1.0208672624518358,1.0,1.0,1.0,1.0,0.34466379488100995,0.35106413253436025,Feynman56,p_d,0.35106413253436025,0.0,0.34466379488100995,0.3392451250559763
1.0,1.0208860028844362,1.0,1.0,1.0,1.0,0.34467012199997565,0.3627982063000363,Feynman56,p_d,0.3627982063000363,0.0,0.34467012199997565,0.3392520036720143
1.0,1.0219601583564901,1.0,1.0,1.0,1.0,0.345032776886568,0.2771468174927607,Feynman56,p_d,0.2771468174927607,0.0,0.345032776886568,0.3396461767604224
1.0,1.0220858883214776,1.0,1.0,1.0,1.0,0.3450752256636585,0.3180352770270989,Feynman56,p_d,0.3180352770270989,0.0,0.3450752256636585,0.33969230289917846
1.0,1.0230162882172265,1.0,1.0,1.0,1.0,0.3453893459911686,0.4018768915904831,Feynman56,p_d,0.4018768915904831,0.0,0.3453893459911686,0.3400335586004446
1.0,1.0264656319422556,1.0,1.0,1.0,1.0,0.3465539086545478,0.345734677285933,Feynman56,p_d,0.345734677285933,0.0,0.3465539086545478,0.341297541279264
1.0,1.027604818787234,1.0,1.0,1.0,1.0,0.3469385193434299,0.31933189844435783,Feynman56,p_d,0.31933189844435783,0.0,0.3469385193434299,0.3417145794479475
1.0,1.0279005045225815,1.0,1.0,1.0,1.0,0.3470383483529256,0.3474491961058671,Feynman56,p_d,0.3474491961058671,0.0,0.3470383483529256,0.34182279234752927
1.0,1.0281125682218257,1.0,1.0,1.0,1.0,0.34710994500611086,0.37180485650635625,Feynman56,p_d,0.37180485650635625,0.0,0.34710994500611086,0.34190039351596974
1.0,1.0296480622394075,1.0,1.0,1.0,1.0,0.3476283563751323,0.3676878757747306,Feynman56,p_d,0.3676878757747306,0.0,0.3476283563751323,0.34246207407444296
1.0,1.0304051415912594,1.0,1.0,1.0,1.0,0.34788396046004405,0.33721888997516825,Feynman56,p_d,0.33721888997516825,0.0,0.34788396046004405,0.34273887794307306
1.0,1.0305584775103063,1.0,1.0,1.0,1.0,0.3479357295212081,0.3532673390946191,Feynman56,p_d,0.3532673390946191,0.0,0.3479357295212081,0.3427949299499233
1.0,1.0312567762280545,1.0,1.0,1.0,1.0,0.34817148816963567,0.42426536360933,Feynman56,p_d,0.42426536360933,0.0,0.34817148816963567,0.3430501474687756
1.0,1.0320906478206942,1.0,1.0,1.0,1.0,0.3484530187447982,0.3401630404398646,Feynman56,p_d,0.3401630404398646,0.0,0.3484530187447982,0.3433548163936654
1.0,1.0337017424184596,1.0,1.0,1.0,1.0,0.3489969542772635,0.5286382212445617,Feynman56,p_d,0.5286382212445617,0.0,0.3489969542772635,0.3439431539676559
1.0,1.0377059870859313,1.0,1.0,1.0,1.0,0.35034886183026726,0.3417030549369354,Feynman56,p_d,0.3417030549369354,0.0,0.35034886183026726,0.3454036984029639
1.0,1.040623079230008,1.0,1.0,1.0,1.0,0.3513337264501595,0.3729159103039922,Feynman56,p_d,0.3729159103039922,0.0,0.3513337264501595,0.34646616873885494
1.0,1.0419249473476258,1.0,1.0,1.0,1.0,0.35177326136557546,0.3390456428798655,Feynman56,p_d,0.3390456428798655,0.0,0.35177326136557546,0.3469399226957073
1.0,1.0437826945368365,1.0,1.0,1.0,1.0,0.35240047140522845,0.34716501264208477,Feynman56,p_d,0.34716501264208477,0.0,0.35240047140522845,0.347615520528105
1.0,1.0441958694265836,1.0,1.0,1.0,1.0,0.35253996694072814,0.39419091975979165,Feynman56,p_d,0.39419091975979165,0.0,0.35253996694072814,0.34776570729165196
1.0,1.0448548759257201,1.0,1.0,1.0,1.0,0.352762459804588,0.1790484023838514,Feynman56,p_d,0.1790484023838514,0.0,0.352762459804588,0.3480051994679633
1.0,1.0450968270305057,1.0,1.0,1.0,1.0,0.35284414700234445,0.3619375815738065,Feynman56,p_d,0.3619375815738065,0.0,0.35284414700234445,0.3480931115450132
1.0,1.0451900804758478,1.0,1.0,1.0,1.0,0.35287563110173675,0.40139804522207007,Feynman56,p_d,0.40139804522207007,0.0,0.35287563110173675,0.34812699251296114
1.0,1.0458681747596552,1.0,1.0,1.0,1.0,0.3531045683570884,0.28906337580325203,Feynman56,p_d,0.28906337580325203,0.0,0.3531045683570884,0.3483733194992371
1.0,1.0460304513105594,1.0,1.0,1.0,1.0,0.3531593559420293,0.40354274798010004,Feynman56,p_d,0.40354274798010004,0.0,0.3531593559420293,0.34843225846706694
1.0,1.0473411626375213,1.0,1.0,1.0,1.0,0.3536018764895677,0.42720292646201274,Feynman56,p_d,0.42720292646201274,0.0,0.3536018764895677,0.34890816563753085
1.0,1.048561965557871,1.0,1.0,1.0,1.0,0.35401404228506883,0.3409343669358236,Feynman56,p_d,0.3409343669358236,0.0,0.35401404228506883,0.3493511975171265
1.0,1.0504343039632624,1.0,1.0,1.0,1.0,0.35464617859097186,0.42921095994985364,Feynman56,p_d,0.42921095994985364,0.0,0.35464617859097186,0.3500302425559976
1.0,1.0512381649534395,1.0,1.0,1.0,1.0,0.3549175770279889,0.363989544686053,Feynman56,p_d,0.363989544686053,0.0,0.3549175770279889,0.35032162112289683
1.0,1.051358032083974,1.0,1.0,1.0,1.0,0.35495804640301054,0.3876841739823741,Feynman56,p_d,0.3876841739823741,0.0,0.35495804640301054,0.35036506162954884
1.0,1.051902580967972,1.0,1.0,1.0,1.0,0.35514189624496384,0.3038356941044827,Feynman56,p_d,0.3038356941044827,0.0,0.35514189624496384,0.3505623824007695
1.0,1.0541246696147113,1.0,1.0,1.0,1.0,0.35589211474419136,0.5003140039200381,Feynman56,p_d,0.5003140039200381,0.0,0.35589211474419136,0.351367117060243
1.0,1.054251493803242,1.0,1.0,1.0,1.0,0.35593493295152284,0.2920387564339043,Feynman56,p_d,0.2920387564339043,0.0,0.35593493295152284,0.35141302481549114
1.0,1.0545812809013346,1.0,1.0,1.0,1.0,0.3560462752159995,0.24575607149207312,Feynman56,p_d,0.24575607149207312,0.0,0.3560462752159995,0.3515323899196829
1.0,1.0546304680335967,1.0,1.0,1.0,1.0,0.35606288170764466,0.4064399170107516,Feynman56,p_d,0.4064399170107516,0.0,0.35606288170764466,0.3515501916341089
1.0,1.0551924030852848,1.0,1.0,1.0,1.0,0.35625260144351545,0.4267725273081,Feynman56,p_d,0.4267725273081,0.0,0.35625260144351545,0.35175354091043204
1.0,1.056132151821385,1.0,1.0,1.0,1.0,0.35656987811359014,0.29813448977450585,Feynman56,p_d,0.29813448977450585,0.0,0.35656987811359014,0.35209350741377254
1.0,1.0572529726716908,1.0,1.0,1.0,1.0,0.3569482881007224,0.3800667154211589,Feynman56,p_d,0.3800667154211589,0.0,0.3569482881007224,0.3524988101574925
1.0,1.0572564254871064,1.0,1.0,1.0,1.0,0.3569494538354931,0.27167421233541467,Feynman56,p_d,0.27167421233541467,0.0,0.3569494538354931,0.3525000584548206
1.0,1.058226104131828,1.0,1.0,1.0,1.0,0.35727683539997007,0.3879356022151012,Feynman56,p_d,0.3879356022151012,0.0,0.35727683539997007,0.35285055780649066
1.0,1.0600982080296728,1.0,1.0,1.0,1.0,0.3579088925317592,0.5201370277775744,Feynman56,p_d,0.5201370277775744,0.0,0.3579088925317592,0.35352685980387233
1.0,1.0602244233439246,1.0,1.0,1.0,1.0,0.3579515051717979,0.29064511712787583,Feynman56,p_d,0.29064511712787583,0.0,0.3579515051717979,0.3535724370624342
1.0,1.0608997277475662,1.0,1.0,1.0,1.0,0.35817950051166214,0.3066416378721895,Feynman56,p_d,0.3066416378721895,0.0,0.35817950051166214,0.3538162550931987
1.0,1.0647605728717664,1.0,1.0,1.0,1.0,0.3594829937089645,0.30385150243233633,Feynman56,p_d,0.30385150243233633,0.0,0.3594829937089645,0.35520894387440116
1.0,1.0662082317167738,1.0,1.0,1.0,1.0,0.3599717502883605,0.4924737778693995,Feynman56,p_d,0.4924737778693995,0.0,0.3599717502883605,0.3557305920925385
1.0,1.0662811137174022,1.0,1.0,1.0,1.0,0.3599963566087305,0.26043897943616073,Feynman56,p_d,0.26043897943616073,0.0,0.3599963566087305,0.3557568463892356
1.0,1.0669057436307545,1.0,1.0,1.0,1.0,0.36020724329718706,0.362413713516629,Feynman56,p_d,0.362413713516629,0.0,0.36020724329718706,0.35598182575418647
1.0,1.0678801380048604,1.0,1.0,1.0,1.0,0.3605362169797042,0.3609270996364353,Feynman56,p_d,0.3609270996364353,0.0,0.3605362169797042,0.3563326719847303
1.0,1.0683977261391282,1.0,1.0,1.0,1.0,0.3607109643705783,0.3080592750338439,Feynman56,p_d,0.3080592750338439,0.0,0.3607109643705783,0.35651898272169896
1.0,1.069325382407987,1.0,1.0,1.0,1.0,0.3610241583985679,0.3718197525590146,Feynman56,p_d,0.3718197525590146,0.0,0.3610241583985679,0.35685280582287243
1.0,1.07100490544345,1.0,1.0,1.0,1.0,0.36159119664563877,0.38887736480612767,Feynman56,p_d,0.38887736480612767,0.0,0.36159119664563877,0.3574568817226081
1.0,1.0711547416836424,1.0,1.0,1.0,1.0,0.3616417841500626,0.19614165887842352,Feynman56,p_d,0.19614165887842352,0.0,0.3616417841500626,0.3575107540395434
1.0,1.071987119136079,1.0,1.0,1.0,1.0,0.3619228102756738,0.3813261883812728,Feynman56,p_d,0.3813261883812728,0.0,0.3619228102756738,0.357809970215805
1.0,1.072804467068022,1.0,1.0,1.0,1.0,0.36219876215533836,0.22452605501609615,Feynman56,p_d,0.22452605501609615,0.0,0.36219876215533836,0.3581036883414513
1.0,1.073207633034124,1.0,1.0,1.0,1.0,0.3623348784918637,0.38135262643704354,Feynman56,p_d,0.38135262643704354,0.0,0.3623348784918637,0.3582485333281845
1.0,1.0748023189198022,1.0,1.0,1.0,1.0,0.36287327413762177,0.28949041083618554,Feynman56,p_d,0.28949041083618554,0.0,0.36287327413762177,0.35882122982853315
1.0,1.0752320280617575,1.0,1.0,1.0,1.0,0.363018351944511,0.3142714963571673,Feynman56,p_d,0.3142714963571673,0.0,0.363018351944511,0.35897548925890255
1.0,1.0757803586819648,1.0,1.0,1.0,1.0,0.36320347857101887,0.3248848138615898,Feynman56,p_d,0.3248848138615898,0.0,0.36320347857101887,0.3591722944472186
1.0,1.0764010346301434,1.0,1.0,1.0,1.0,0.36341303032721567,0.3427476619883052,Feynman56,p_d,0.3427476619883052,0.0,0.36341303032721567,0.35939501471953866
1.0,1.0776362245575808,1.0,1.0,1.0,1.0,0.36383005344417496,0.39591323116096344,Feynman56,p_d,0.39591323116096344,0.0,0.36383005344417496,0.3598380836546459
1.0,1.0791186877104186,1.0,1.0,1.0,1.0,0.3643305606059005,0.39330259610018703,Feynman56,p_d,0.39330259610018703,0.0,0.3643305606059005,0.36036956940934084
1.0,1.0850210551602135,1.0,1.0,1.0,1.0,0.3663233097505274,0.3096449589611672,Feynman56,p_d,0.3096449589611672,0.0,0.3663233097505274,0.36248263405001396
1.0,1.085023594040136,1.0,1.0,1.0,1.0,0.36632416692365954,0.34603674169317267,Feynman56,p_d,0.34603674169317267,0.0,0.36632416692365954,0.36248354194182875
1.0,1.0860113249089263,1.0,1.0,1.0,1.0,0.36665764325508843,0.41339909250850265,Feynman56,p_d,0.41339909250850265,0.0,0.36665764325508843,0.3628366828204326
1.0,1.086558666423507,1.0,1.0,1.0,1.0,0.36684243594112115,0.35514393000940997,Feynman56,p_d,0.35514393000940997,0.0,0.36684243594112115,0.3630323148102709
1.0,1.0867435427140049,1.0,1.0,1.0,1.0,0.3669048536189233,0.2944841458837336,Feynman56,p_d,0.2944841458837336,0.0,0.3669048536189233,0.36309838442394154
1.0,1.0881989925021003,1.0,1.0,1.0,1.0,0.36739624056576203,0.4471512995184852,Feynman56,p_d,0.4471512995184852,0.0,0.36739624056576203,0.3636183582286484
1.0,1.0882575072338752,1.0,1.0,1.0,1.0,0.36741599622866916,0.42510032318756735,Feynman56,p_d,0.42510032318756735,0.0,0.36741599622866916,0.3636392571451121
1.0,1.0888147617283501,1.0,1.0,1.0,1.0,0.36760413572127953,0.43008518672448126,Feynman56,p_d,0.43008518672448126,0.0,0.36760413572127953,0.36383826081294607
1.0,1.0904521450241853,1.0,1.0,1.0,1.0,0.3681569468076709,0.3271084021316986,Feynman56,p_d,0.3271084021316986,0.0,0.3681569468076709,0.36442274958366794
1.0,1.0917191096919534,1.0,1.0,1.0,1.0,0.3685846976685656,0.3410224545230779,Feynman56,p_d,0.3410224545230779,0.0,0.3685846976685656,0.3648747620332756
1.0,1.0921275869767042,1.0,1.0,1.0,1.0,0.368722607205156,0.3660016503748547,Feynman56,p_d,0.3660016503748547,0.0,0.368722607205156,0.3650204473178379
1.0,1.0921347881044803,1.0,1.0,1.0,1.0,0.3687250384399678,0.33518788453579923,Feynman56,p_d,0.33518788453579923,0.0,0.3687250384399678,0.3650230154304478
1.0,1.0938659685463208,1.0,1.0,1.0,1.0,0.3693095171892182,0.3329175683379004,Feynman56,p_d,0.3329175683379004,0.0,0.3693095171892182,0.3656401969863215
1.0,1.0942966867423078,1.0,1.0,1.0,1.0,0.36945493567153553,0.4275683697247959,Feynman56,p_d,0.4275683697247959,0.0,0.36945493567153553,0.3657936891758335
1.0,1.0956124316068534,1.0,1.0,1.0,1.0,0.36989915563507936,0.3436777942410031,Feynman56,p_d,0.3436777942410031,0.0,0.36989915563507936,0.3662624179896834
1.0,1.0968335757077212,1.0,1.0,1.0,1.0,0.37031143661947574,0.3650881346880755,Feynman56,p_d,0.3650881346880755,0.0,0.37031143661947574,0.3666972378949904
1.0,1.0970776708750596,1.0,1.0,1.0,1.0,0.3703938476926695,0.3080811283677118,Feynman56,p_d,0.3080811283677118,0.0,0.3703938476926695,0.36678413034985563
1.0,1.0975603800945912,1.0,1.0,1.0,1.0,0.37055681931253337,0.349700603039921,Feynman56,p_d,0.349700603039921,0.0,0.37055681931253337,0.36695594066063947
1.0,1.1032734486688869,1.0,1.0,1.0,1.0,0.3724856576323194,0.3234951073791959,Feynman56,p_d,0.3234951073791959,0.0,0.3724856576323194,0.3689870350938687
1.0,1.106195753391015,1.0,1.0,1.0,1.0,0.3734722821156125,0.42600325810845396,Feynman56,p_d,0.42600325810845396,0.0,0.3734722821156125,0.3700242988242853
1.0,1.1062867300430794,1.0,1.0,1.0,1.0,0.3735029975272035,0.30573842346648855,Feynman56,p_d,0.30573842346648855,0.0,0.3735029975272035,0.3700565727526962
1.0,1.1080808134616058,1.0,1.0,1.0,1.0,0.37410871349254593,0.35188454845433587,Feynman56,p_d,0.35188454845433587,0.0,0.37410871349254593,0.3706928021672925
1.0,1.1082195305196187,1.0,1.0,1.0,1.0,0.3741555469540428,0.47291712434771693,Feynman56,p_d,0.47291712434771693,0.0,0.3741555469540428,0.3707419774184483
1.0,1.1093392998004945,1.0,1.0,1.0,1.0,0.3745336019117567,0.40660563936058686,Feynman56,p_d,0.40660563936058686,0.0,0.3745336019117567,0.37113884438404793
1.0,1.1099174814439736,1.0,1.0,1.0,1.0,0.3747288067995043,0.3968510840353687,Feynman56,p_d,0.3968510840353687,0.0,0.3747288067995043,0.3713436988872951
1.0,1.1112414561390973,1.0,1.0,1.0,1.0,0.375175805307079,0.45218295262728636,Feynman56,p_d,0.45218295262728636,0.0,0.375175805307079,0.3718126307803782
1.0,1.1117256117464753,1.0,1.0,1.0,1.0,0.37533926525440947,0.44141560941090974,Feynman56,p_d,0.44141560941090974,0.0,0.37533926525440947,0.37198405477774654
1.0,1.112313972429941,1.0,1.0,1.0,1.0,0.37553790677557547,0.4637423742012442,Feynman56,p_d,0.4637423742012442,0.0,0.37553790677557547,0.3721923337164556
1.0,1.1144255690066658,1.0,1.0,1.0,1.0,0.3762508210947631,0.37843092978535664,Feynman56,p_d,0.37843092978535664,0.0,0.3762508210947631,0.37293946910133424
1.0,1.116136628810352,1.0,1.0,1.0,1.0,0.37682850674195534,0.3473176123795724,Feynman56,p_d,0.3473176123795724,0.0,0.37682850674195534,0.37354446490332843
1.0,1.1178591636069353,1.0,1.0,1.0,1.0,0.3774100665603975,0.4026741734402865,Feynman56,p_d,0.4026741734402865,0.0,0.3774100665603975,0.3741531402000064
1.0,1.1180467054787342,1.0,1.0,1.0,1.0,0.37747338418807613,0.40019083160162394,Feynman56,p_d,0.40019083160162394,0.0,0.37747338418807613,0.3742193872227414
1.0,1.1182934314634774,1.0,1.0,1.0,1.0,0.3775566834742077,0.4674951451749941,Feynman56,p_d,0.4674951451749941,0.0,0.3775566834742077,0.37430653354427446
1.0,1.1184762160149975,1.0,1.0,1.0,1.0,0.37761839494198585,0.4216446233536722,Feynman56,p_d,0.4216446233536722,0.0,0.37761839494198585,0.3743710900615923
1.0,1.119272408745062,1.0,1.0,1.0,1.0,0.3778872044316169,0.4351788839138748,Feynman56,p_d,0.4351788839138748,0.0,0.3778872044316169,0.37465224283961296
1.0,1.1217209834046717,1.0,1.0,1.0,1.0,0.37871388882563267,0.32532772558635836,Feynman56,p_d,0.32532772558635836,0.0,0.37871388882563267,0.3755163842053332
1.0,1.1218387522161277,1.0,1.0,1.0,1.0,0.3787536497690658,0.3491550252586676,Feynman56,p_d,0.3491550252586676,0.0,0.3787536497690658,0.3755579276299523
1.0,1.1224145260591691,1.0,1.0,1.0,1.0,0.3789480417385558,0.4176863540929785,Feynman56,p_d,0.4176863540929785,0.0,0.3789480417385558,0.3757610090345157
1.0,1.1243460065298019,1.0,1.0,1.0,1.0,0.37960014550682436,0.28497485540874995,Feynman56,p_d,0.28497485540874995,0.0,0.37960014550682436,0.37644195790822454
1.0,1.1268058472551534,1.0,1.0,1.0,1.0,0.3804306335343925,0.19741818407949,Feynman56,p_d,0.19741818407949,0.0,0.3804306335343925,0.377308505653421
1.0,1.1278733447486313,1.0,1.0,1.0,1.0,0.3807910405634556,0.28895354237266113,Feynman56,p_d,0.28895354237266113,0.0,0.3807910405634556,0.37768432693259324
1.0,1.128095510659905,1.0,1.0,1.0,1.0,0.38086604791151074,0.43135739545177854,Feynman56,p_d,0.43135739545177854,0.0,0.38086604791151074,0.37776252447520653
1.0,1.1288218120076463,1.0,1.0,1.0,1.0,0.38111126076919255,0.39213616587981054,Feynman56,p_d,0.39213616587981054,0.0,0.38111126076919255,0.37801812395467577
1.0,1.1293494904259165,1.0,1.0,1.0,1.0,0.3812894148278123,0.37266284957061674,Feynman56,p_d,0.37266284957061674,0.0,0.3812894148278123,0.3782037832096945
1.0,1.129606529457468,1.0,1.0,1.0,1.0,0.3813761959905605,0.3226906429666144,Feynman56,p_d,0.3226906429666144,0.0,0.3813761959905605,0.37829420777614337
1.0,1.1300546653147885,1.0,1.0,1.0,1.0,0.38152749499963573,0.3870349690318213,Feynman56,p_d,0.3870349690318213,0.0,0.38152749499963573,0.37845183936860644
1.0,1.1312062269998002,1.0,1.0,1.0,1.0,0.38191628366491476,0.4077054287925404,Feynman56,p_d,0.4077054287925404,0.0,0.38191628366491476,0.37885678704711406
1.0,1.1313447522529567,1.0,1.0,1.0,1.0,0.38196305236952094,0.2878134544717496,Feynman56,p_d,0.2878134544717496,0.0,0.38196305236952094,0.3789054885655693
1.0,1.131876003942768,1.0,1.0,1.0,1.0,0.38214241283114214,0.3748575814108249,Feynman56,p_d,0.3748575814108249,0.0,0.38214241283114214,0.37909223958564053
1.0,1.1338807128465018,1.0,1.0,1.0,1.0,0.38281923988183353,0.38069882073127115,Feynman56,p_d,0.38069882073127115,0.0,0.38281923988183353,0.37979664334831303
1.0,1.1344324622491924,1.0,1.0,1.0,1.0,0.38300552075296057,0.5997010567836444,Feynman56,p_d,0.5997010567836444,0.0,0.38300552075296057,0.37999042773046776
1.0,1.1353156023873583,1.0,1.0,1.0,1.0,0.3833036853064022,0.2863018812699214,Feynman56,p_d,0.2863018812699214,0.0,0.3833036853064022,0.3803005252012719
1.0,1.1370839344172847,1.0,1.0,1.0,1.0,0.3839007071234994,0.39311089219606665,Feynman56,p_d,0.39311089219606665,0.0,0.3839007071234994,0.38092115519684633
1.0,1.1372512104404686,1.0,1.0,1.0,1.0,0.38395718262336476,0.3852546399669179,Feynman56,p_d,0.3852546399669179,0.0,0.38395718262336476,0.3809798442611219
1.0,1.1397046385204659,1.0,1.0,1.0,1.0,0.38478550562246705,0.3239042828467998,Feynman56,p_d,0.3239042828467998,0.0,0.38478550562246705,0.3818402445309491
1.0,1.1406620062639157,1.0,1.0,1.0,1.0,0.38510873079746344,0.3033411255114644,Feynman56,p_d,0.3033411255114644,0.0,0.38510873079746344,0.38217578985052586
1.0,1.141418892313023,1.0,1.0,1.0,1.0,0.38536426961976955,0.3018116901566325,Feynman56,p_d,0.3018116901566325,0.0,0.38536426961976955,0.38244099089390754
1.0,1.1437977431260093,1.0,1.0,1.0,1.0,0.3861674139450078,0.3186921635673425,Feynman56,p_d,0.3186921635673425,0.0,0.3861674139450078,0.3832740563564566
1.0,1.1442875838584317,1.0,1.0,1.0,1.0,0.3863327932964021,0.31501650436929274,Feynman56,p_d,0.31501650436929274,0.0,0.3863327932964021,0.38344551303142455
1.0,1.1449622715612073,1.0,1.0,1.0,1.0,0.3865605804265719,0.406145122464367,Feynman56,p_d,0.406145122464367,0.0,0.3865605804265719,0.38368162407431267
1.0,1.1455121007393574,1.0,1.0,1.0,1.0,0.3867462129941423,0.39212499303465465,Feynman56,p_d,0.39212499303465465,0.0,0.3867462129941423,0.38387400011300304
1.0,1.1469538990229435,1.0,1.0,1.0,1.0,0.38723299093888724,0.4235088848897677,Feynman56,p_d,0.4235088848897677,0.0,0.38723299093888724,0.38437829099179477
1.0,1.1475282880635518,1.0,1.0,1.0,1.0,0.3874269153732928,0.40872283770791223,Feynman56,p_d,0.40872283770791223,0.0,0.3874269153732928,0.3845791237911882
1.0,1.149148032618587,1.0,1.0,1.0,1.0,0.38797377129238214,0.3371695819070367,Feynman56,p_d,0.3371695819070367,0.0,0.38797377129238214,0.3851452513491935
1.0,1.1493249243101522,1.0,1.0,1.0,1.0,0.3880334932209229,0.4433442759038459,Feynman56,p_d,0.4433442759038459,0.0,0.3880334932209229,0.38520705922528825
1.0,1.1503327166786128,1.0,1.0,1.0,1.0,0.38837374268815683,0.41759017614291927,Feynman56,p_d,0.41759017614291927,0.0,0.38837374268815683,0.3855591227316271
