n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.1978148137418319,1.0,1.0,1.0,0.9977640079311259,0.6931744545825176,Feynman81,mom,0.6931744545825176,0.9977640079311259,0.9597652514980846
1.0,1.2005225620529436,1.0,1.0,1.0,1.0010124348784608,0.32510221638668224,Feynman81,mom,0.32510221638668224,1.0010124348784608,0.9631488172821778
1.0,1.2041555114143239,1.0,1.0,1.0,1.0053707957921847,0.5104084383404245,Feynman81,mom,0.5104084383404245,1.0053707957921847,0.9676867697307203
1.0,1.2093300290954727,1.0,1.0,1.0,1.0115784562000665,0.952588099330407,Feynman81,mom,0.952588099330407,1.0115784562000665,0.9741468866373661
1.0,1.212434379124982,1.0,1.0,1.0,1.0153025368487059,0.61611245100711,Feynman81,mom,0.61611245100711,1.0153025368487059,0.978020577921777
1.0,1.2138250844983052,1.0,1.0,1.0,1.0169708455458701,0.9733873585603674,Feynman81,mom,0.9733873585603674,1.0169708455458701,0.9797554686636634
1.0,1.2161716600321983,1.0,1.0,1.0,1.0197857834935318,0.710167081295612,Feynman81,mom,0.710167081295612,1.0197857834935318,0.9826821404443602
1.0,1.2224929128634536,1.0,1.0,1.0,1.027368373686993,0.8687241337742295,Feynman81,mom,0.8687241337742295,1.027368373686993,0.9905619656651323
1.0,1.2232602835735604,1.0,1.0,1.0,1.0282888245897046,0.8665540242333158,Feynman81,mom,0.8665540242333158,1.0282888245897046,0.9915181328371558
1.0,1.2245774241388765,1.0,1.0,1.0,1.0298686941246538,0.8167083074430468,Feynman81,mom,0.8167083074430468,1.0298686941246538,0.9931591246430953
1.0,1.2245973567731325,1.0,1.0,1.0,1.0298926024763033,1.5273605975553977,Feynman81,mom,1.5273605975553977,1.0298926024763033,0.9931839562110241
1.0,1.2257323233627857,1.0,1.0,1.0,1.0312539352592516,1.8346031967335386,Feynman81,mom,1.8346031967335386,1.0312539352592516,0.9945977707101878
1.0,1.2266789466921288,1.0,1.0,1.0,1.0323893422480916,0.1216742639941687,Feynman81,mom,0.1216742639941687,1.0323893422480916,0.9957768209899225
1.0,1.2276898107472207,1.0,1.0,1.0,1.0336017826851582,0.5386796904357858,Feynman81,mom,0.5386796904357858,1.0336017826851582,0.9970357373718644
1.0,1.2356273083945055,1.0,1.0,1.0,1.043121347424345,1.6891527416918417,Feynman81,mom,1.6891527416918417,1.043121347424345,1.0069156876724477
1.0,1.2359441331611114,1.0,1.0,1.0,1.0435012900729583,0.7507730889953486,Feynman81,mom,0.7507730889953486,1.0435012900729583,1.007309850278566
1.0,1.2367769769165502,1.0,1.0,1.0,1.0445000410837526,1.2421363986697131,Feynman81,mom,1.2421363986697131,1.0445000410837526,1.008345922239323
1.0,1.2377846027657173,1.0,1.0,1.0,1.0457083680844261,1.467107292207084,Feynman81,mom,1.467107292207084,1.0457083680844261,1.0095992879486038
1.0,1.2378722957586157,1.0,1.0,1.0,1.045813526714765,0.5504894957330078,Feynman81,mom,0.5504894957330078,1.045813526714765,1.0097083603586698
1.0,1.2378982117368835,1.0,1.0,1.0,1.0458446042878347,0.7091997123892922,Feynman81,mom,0.7091997123892922,1.0458446042878347,1.0097405943933604
1.0,1.2403683437468218,1.0,1.0,1.0,1.0488066213442027,0.4473564511100476,Feynman81,mom,0.4473564511100476,1.0488066213442027,1.012812460702693
1.0,1.2432766066118126,1.0,1.0,1.0,1.0522937972989264,1.2122928450661292,Feynman81,mom,1.2122928450661292,1.0522937972989264,1.0164280239263275
1.0,1.2452650829049112,1.0,1.0,1.0,1.0546779523010683,0.8817498375998156,Feynman81,mom,0.8817498375998156,1.0546779523010683,1.0188993806588216
1.0,1.2465664124304197,1.0,1.0,1.0,1.0562381621685433,1.5842688177307993,Feynman81,mom,1.5842688177307993,1.0562381621685433,1.0205164059657221
1.0,1.2469026613299858,1.0,1.0,1.0,1.0566412941551058,1.490274135924199,Feynman81,mom,1.490274135924199,1.0566412941551058,1.020934186170214
1.0,1.2476371126102124,1.0,1.0,1.0,1.0575218221545166,1.568975396645234,Feynman81,mom,1.568975396645234,1.0575218221545166,1.0218466636683354
1.0,1.248648675718528,1.0,1.0,1.0,1.0587345487427908,0.9928342716836457,Feynman81,mom,0.9928342716836457,1.0587345487427908,1.0231032918609726
1.0,1.251562304566625,1.0,1.0,1.0,1.0622274024348377,0.40063964034198507,Feynman81,mom,0.40063964034198507,1.0622274024348377,1.0267219379234327
1.0,1.2562235810615023,1.0,1.0,1.0,1.067814712661955,1.1349846382778621,Feynman81,mom,1.1349846382778621,1.067814712661955,1.0325084930837045
1.0,1.264109534469371,1.0,1.0,1.0,1.0772654377382402,1.0430561795736941,Feynman81,mom,1.0430561795736941,1.0772654377382402,1.042290859865525
1.0,1.2658010574326966,1.0,1.0,1.0,1.0792922685960247,0.9234375389774697,Feynman81,mom,0.9234375389774697,1.0792922685960247,1.0443879607029591
1.0,1.2703092447885318,1.0,1.0,1.0,1.0846934941846804,1.2228584100523863,Feynman81,mom,1.2228584100523863,1.0846934941846804,1.0499750131288648
1.0,1.270479957251645,1.0,1.0,1.0,1.0848980055170954,1.005544947364115,Feynman81,mom,1.005544947364115,1.0848980055170954,1.0501865201658873
1.0,1.2740244311247806,1.0,1.0,1.0,1.0891439326088452,1.145835697861039,Feynman81,mom,1.145835697861039,1.0891439326088452,1.0545770322957033
1.0,1.2749245496510158,1.0,1.0,1.0,1.0902220900582444,0.6181769154791407,Feynman81,mom,0.6181769154791407,1.0902220900582444,1.055691706737987
1.0,1.2767338267765656,1.0,1.0,1.0,1.0923891138311042,0.8582090195795866,Feynman81,mom,0.8582090195795866,1.0923891138311042,1.0579318888188278
1.0,1.276930856274761,1.0,1.0,1.0,1.0926250920589469,1.1513059387543323,Feynman81,mom,1.1513059387543323,1.0926250920589469,1.058175814519978
1.0,1.2783679037095892,1.0,1.0,1.0,1.0943461560555896,0.4946485630130967,Feynman81,mom,0.4946485630130967,1.0943461560555896,1.0599547292800644
1.0,1.2793043648655305,1.0,1.0,1.0,1.095467642495989,0.8301799547989247,Feynman81,mom,0.8301799547989247,1.095467642495989,1.0611138065854981
1.0,1.2820097835805813,1.0,1.0,1.0,1.098707343277042,1.5617840136131687,Feynman81,mom,1.5617840136131687,1.098707343277042,1.064461633044567
1.0,1.285099811350769,1.0,1.0,1.0,1.1024071380224354,1.558634597688426,Feynman81,mom,1.558634597688426,1.1024071380224354,1.0682840758035042
1.0,1.286414275805186,1.0,1.0,1.0,1.1039808351022926,1.3162636663974383,Feynman81,mom,1.3162636663974383,1.1039808351022926,1.0699096755115225
1.0,1.288446966731612,1.0,1.0,1.0,1.1064142171067164,1.4373332119964808,Feynman81,mom,1.4373332119964808,1.1064142171067164,1.072423006171414
1.0,1.2892848751403183,1.0,1.0,1.0,1.1074172299649119,1.12316130590941,Feynman81,mom,1.12316130590941,1.1074172299649119,1.0734588652346009
1.0,1.2921305988489005,1.0,1.0,1.0,1.1108233880586065,0.845321756038661,Feynman81,mom,0.845321756038661,1.1108233880586065,1.0769761029270568
1.0,1.29375024190053,1.0,1.0,1.0,1.1127617938539525,0.6922045639835248,Feynman81,mom,0.6922045639835248,1.1127617938539525,1.07897740662934
1.0,1.294978388350947,1.0,1.0,1.0,1.1142315499034892,1.4218499980867065,Feynman81,mom,1.4218499980867065,1.1142315499034892,1.0804947026936298
1.0,1.297583288708831,1.0,1.0,1.0,1.1173486072066574,1.236279319318737,Feynman81,mom,1.236279319318737,1.1173486072066574,1.0837121568675174
1.0,1.3011582563667772,1.0,1.0,1.0,1.1216257875157547,1.505739799199131,Feynman81,mom,1.505739799199131,1.1216257875157547,1.088126173263007
1.0,1.3039087601525883,1.0,1.0,1.0,1.1249160162883325,0.8000541985791383,Feynman81,mom,0.8000541985791383,1.1249160162883325,1.091520947912059
1.0,1.3099939781894752,1.0,1.0,1.0,1.132193590294657,1.360565879811047,Feynman81,mom,1.360565879811047,1.132193590294657,1.0990276145853786
1.0,1.3104487921158934,1.0,1.0,1.0,1.1327374237137229,0.6308837495389945,Feynman81,mom,0.6308837495389945,1.1327374237137229,1.099588451058659
1.0,1.310458730405203,1.0,1.0,1.0,1.1327493070425234,1.86744998585025,Feynman81,mom,1.86744998585025,1.1327493070425234,1.0996007057439077
1.0,1.3117361656426372,1.0,1.0,1.0,1.1342766959367108,1.6774456717765163,Feynman81,mom,1.6774456717765163,1.1342766959367108,1.101175762710521
1.0,1.315140260511042,1.0,1.0,1.0,1.1383463219005172,1.800375745557056,Feynman81,mom,1.800375745557056,1.1383463219005172,1.1053717918907915
1.0,1.3163984882477808,1.0,1.0,1.0,1.13985034192776,1.3938187895947127,Feynman81,mom,1.3938187895947127,1.13985034192776,1.106922307322285
1.0,1.3179975322967512,1.0,1.0,1.0,1.141761596038698,1.1026098068009011,Feynman81,mom,1.1026098068009011,1.141761596038698,1.1088924775132118
1.0,1.3187838297819767,1.0,1.0,1.0,1.1427013502595296,0.7603889317497741,Feynman81,mom,0.7603889317497741,1.1427013502595296,1.109861131866127
1.0,1.3199483610638225,1.0,1.0,1.0,1.1440930749298137,0.9072122607475941,Feynman81,mom,0.9072122607475941,1.1440930749298137,1.111295573645848
1.0,1.3212372507445114,1.0,1.0,1.0,1.1456333062567843,1.0057448330643834,Feynman81,mom,1.0057448330643834,1.1456333062567843,1.1128829664747628
1.0,1.3220043086286348,1.0,1.0,1.0,1.1465498883552374,1.4151117930702544,Feynman81,mom,1.4151117930702544,1.1465498883552374,1.113827557764137
1.0,1.3231473427211036,1.0,1.0,1.0,1.147915657141268,0.5641553452103741,Feynman81,mom,0.5641553452103741,1.147915657141268,1.115234984742324
1.0,1.3289652391257367,1.0,1.0,1.0,1.1548657483266176,1.4029799869342652,Feynman81,mom,1.4029799869342652,1.1548657483266176,1.122395656565013
1.0,1.3321286097319383,1.0,1.0,1.0,1.1586436567834755,1.3845677648864747,Feynman81,mom,1.3845677648864747,1.1586436567834755,1.1262870678085506
1.0,1.3323295886601652,1.0,1.0,1.0,1.1588836532722753,0.6542408585057456,Feynman81,mom,0.6542408585057456,1.1588836532722753,1.1265342522811779
1.0,1.337331095896277,1.0,1.0,1.0,1.1648551253769701,2.004194655291827,Feynman81,mom,2.004194655291827,1.1648551253769701,1.1326837271147232
1.0,1.3401528955728574,1.0,1.0,1.0,1.1682232947478333,1.4673471329206114,Feynman81,mom,1.4673471329206114,1.1682232947478333,1.1361515951799075
1.0,1.3433337729982604,1.0,1.0,1.0,1.1720192963734233,1.2296803598463197,Feynman81,mom,1.2296803598463197,1.1720192963734233,1.140059368659136
1.0,1.3513907873847772,1.0,1.0,1.0,1.1816306413638886,1.3155882317797922,Feynman81,mom,1.3155882317797922,1.1816306413638886,1.1499510152987642
1.0,1.352412755702999,1.0,1.0,1.0,1.182849371898954,0.8412038061615434,Feynman81,mom,0.8412038061615434,1.182849371898954,1.151205020475139
