n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,1.0341914125002645,1.0,0.7473560653713428,0.774742849764616,Feynman81,kb,0.774742849764616,0.0,0.7473560653713428,0.6123392673638587
1.0,1.0,1.0,1.0384623162269992,1.0,0.7455952704756449,0.69838512731367,Feynman81,kb,0.69838512731367,0.0,0.7455952704756449,0.6118201747312209
1.0,1.0,1.0,1.0391868127315291,1.0,0.7452969809231715,0.8128706932641186,Feynman81,kb,0.8128706932641186,0.0,0.7452969809231715,0.6117321182396951
1.0,1.0,1.0,1.040161336370029,1.0,0.7448959357692942,0.7855045190691925,Feynman81,kb,0.7855045190691925,0.0,0.7448959357692942,0.611613673040892
1.0,1.0,1.0,1.0441404954820555,1.0,0.7432606129608786,0.7978403181499825,Feynman81,kb,0.7978403181499825,0.0,0.7432606129608786,0.6111300395266225
1.0,1.0,1.0,1.044239571521533,1.0,0.7432199411321203,0.6873131600506998,Feynman81,kb,0.6873131600506998,0.0,0.7432199411321203,0.6111179976625509
1.0,1.0,1.0,1.0460310021964916,1.0,0.7424849229491648,0.6867907133224991,Feynman81,kb,0.6867907133224991,0.0,0.7424849229491648,0.6109002642449208
1.0,1.0,1.0,1.0478874232643163,1.0,0.7417240098794059,0.7656757441985259,Feynman81,kb,0.7656757441985259,0.0,0.7417240098794059,0.6106746317885462
1.0,1.0,1.0,1.0489161482662008,1.0,0.7413026931197105,0.7603229082263171,Feynman81,kb,0.7603229082263171,0.0,0.7413026931197105,0.6105495988673443
1.0,1.0,1.0,1.0501070560189993,1.0,0.7408152566636682,0.631308332763861,Feynman81,kb,0.631308332763861,0.0,0.7408152566636682,0.6104048539890419
1.0,1.0,1.0,1.0514105918072318,1.0,0.7402820949366676,0.6945676487002019,Feynman81,kb,0.6945676487002019,0.0,0.7402820949366676,0.6102464201149033
1.0,1.0,1.0,1.052684416414528,1.0,0.7397614632248636,0.6279346411062285,Feynman81,kb,0.6279346411062285,0.0,0.7397614632248636,0.6100915973863568
1.0,1.0,1.0,1.0535147224828023,1.0,0.7394223058672258,0.7637002469833827,Feynman81,kb,0.7637002469833827,0.0,0.7394223058672258,0.609990680627271
1.0,1.0,1.0,1.054165910844461,1.0,0.7391564246805152,0.7359021772794925,Feynman81,kb,0.7359021772794925,0.0,0.7391564246805152,0.6099115341275396
1.0,1.0,1.0,1.0549613644117701,1.0,0.7388317729689274,0.6615607291107715,Feynman81,kb,0.6615607291107715,0.0,0.7388317729689274,0.6098148533984973
1.0,1.0,1.0,1.0565575980983848,1.0,0.7381807383163801,0.7168019409831522,Feynman81,kb,0.7168019409831522,0.0,0.7381807383163801,0.6096208445425744
1.0,1.0,1.0,1.0593460474223249,1.0,0.737044873150452,0.7531965465109707,Feynman81,kb,0.7531965465109707,0.0,0.737044873150452,0.6092819318460149
1.0,1.0,1.0,1.0599655434399202,1.0,0.7367927700473283,0.7130377649586657,Feynman81,kb,0.7130377649586657,0.0,0.7367927700473283,0.6092066372856985
1.0,1.0,1.0,1.0604669902607,1.0,0.7365887726914959,0.7575178107379912,Feynman81,kb,0.7575178107379912,0.0,0.7365887726914959,0.6091456906180536
1.0,1.0,1.0,1.060923300584458,1.0,0.7364031888487983,0.6500366474326231,Feynman81,kb,0.6500366474326231,0.0,0.7364031888487983,0.6090902299141632
1.0,1.0,1.0,1.0683286977261925,1.0,0.7333982294111021,0.7971362851878008,Feynman81,kb,0.7971362851878008,0.0,0.7333982294111021,0.6081901658205092
1.0,1.0,1.0,1.0690886861164404,1.0,0.7330905760705395,0.6942775328401283,Feynman81,kb,0.6942775328401283,0.0,0.7330905760705395,0.6080977955872312
1.0,1.0,1.0,1.0699831859363624,1.0,0.7327286468200555,0.6729888361822619,Feynman81,kb,0.6729888361822619,0.0,0.7327286468200555,0.6079890766145604
1.0,1.0,1.0,1.0701974948291242,1.0,0.7326419622433928,0.743502739553947,Feynman81,kb,0.743502739553947,0.0,0.7326419622433928,0.6079630291608487
1.0,1.0,1.0,1.0714043875600803,1.0,0.7321539976930853,0.7167553527902022,Feynman81,kb,0.7167553527902022,0.0,0.7321539976930853,0.6078163414423029
1.0,1.0,1.0,1.0714847047186953,1.0,0.7321215366213174,0.708335094155149,Feynman81,kb,0.708335094155149,0.0,0.7321215366213174,0.6078065795633432
1.0,1.0,1.0,1.0736906798476515,1.0,0.7312305705010814,0.7072605828954249,Feynman81,kb,0.7072605828954249,0.0,0.7312305705010814,0.6075384617343903
1.0,1.0,1.0,1.074524039946394,1.0,0.7308942901123319,0.7182300893977377,Feynman81,kb,0.7182300893977377,0.0,0.7308942901123319,0.6074371737835614
1.0,1.0,1.0,1.0752853514531013,1.0,0.7305872287832514,0.7868588391012062,Feynman81,kb,0.7868588391012062,0.0,0.7305872287832514,0.6073446427365751
1.0,1.0,1.0,1.0784714222245801,1.0,0.7293036981828689,0.700008408076642,Feynman81,kb,0.700008408076642,0.0,0.7293036981828689,0.6069574024786415
1.0,1.0,1.0,1.0788918678308832,1.0,0.729134501713487,0.6407807463638759,Feynman81,kb,0.6407807463638759,0.0,0.729134501713487,0.6069063008312857
1.0,1.0,1.0,1.079699695881979,1.0,0.7288095340992734,0.7129490337107809,Feynman81,kb,0.7129490337107809,0.0,0.7288095340992734,0.6068081160873589
1.0,1.0,1.0,1.0824096641353127,1.0,0.727720541513824,0.801361619546543,Feynman81,kb,0.801361619546543,0.0,0.727720541513824,0.6064787421090538
1.0,1.0,1.0,1.0828366118000452,1.0,0.7275491364903669,0.7529127691612525,Feynman81,kb,0.7529127691612525,0.0,0.7275491364903669,0.6064268501908825
1.0,1.0,1.0,1.0843722741755597,1.0,0.7269329868588802,0.7104396600365184,Feynman81,kb,0.7104396600365184,0.0,0.7269329868588802,0.6062402032715829
1.0,1.0,1.0,1.086947186942703,1.0,0.7259011525956771,0.6236959812088906,Feynman81,kb,0.6236959812088906,0.0,0.7259011525956771,0.6059272441582654
1.0,1.0,1.0,1.0873698479601255,1.0,0.725731936244242,0.6282005274910016,Feynman81,kb,0.6282005274910016,0.0,0.725731936244242,0.605875873246239
1.0,1.0,1.0,1.0918959166816045,1.0,0.7239226293154843,0.6899997522346212,Feynman81,kb,0.6899997522346212,0.0,0.7239226293154843,0.6053257674439586
1.0,1.0,1.0,1.0943638659317179,1.0,0.7229381853016759,0.7233473110088464,Feynman81,kb,0.7233473110088464,0.0,0.7229381853016759,0.6050258088517457
1.0,1.0,1.0,1.0976673263947894,1.0,0.7216228205956523,0.80300797804756,Feynman81,kb,0.80300797804756,0.0,0.7216228205956523,0.6046243008589351
1.0,1.0,1.0,1.0986433389544836,1.0,0.721234712050171,0.7345119692278441,Feynman81,kb,0.7345119692278441,0.0,0.721234712050171,0.604505674694604
1.0,1.0,1.0,1.1004499587151466,1.0,0.7205169400567344,0.7305454053275394,Feynman81,kb,0.7305454053275394,0.0,0.7205169400567344,0.6042860951713012
1.0,1.0,1.0,1.10261034753445,1.0,0.7196596830486249,0.7917412156909119,Feynman81,kb,0.7917412156909119,0.0,0.7196596830486249,0.60402351797749
1.0,1.0,1.0,1.1030172489740107,1.0,0.7194983521726903,0.635437590248948,Feynman81,kb,0.635437590248948,0.0,0.7194983521726903,0.603974062510402
1.0,1.0,1.0,1.1031691493906184,1.0,0.7194381363338366,0.7666263676390747,Feynman81,kb,0.7666263676390747,0.0,0.7194381363338366,0.6039556002850973
1.0,1.0,1.0,1.105725674668486,1.0,0.7184255536785941,0.744442605525423,Feynman81,kb,0.744442605525423,0.0,0.7184255536785941,0.6036448760176595
1.0,1.0,1.0,1.1061806625636854,1.0,0.7182455147558967,0.7820534032325386,Feynman81,kb,0.7820534032325386,0.0,0.7182455147558967,0.6035895760440426
1.0,1.0,1.0,1.1087113963404995,1.0,0.7172450507489994,0.7170270353899946,Feynman81,kb,0.7170270353899946,0.0,0.7172450507489994,0.603281986517917
1.0,1.0,1.0,1.1113921950911219,1.0,0.7161870197827719,0.6153746332294964,Feynman81,kb,0.6153746332294964,0.0,0.7161870197827719,0.6029561578492615
1.0,1.0,1.0,1.1152336096876212,1.0,0.7146740908897158,0.7148551827946871,Feynman81,kb,0.7148551827946871,0.0,0.7146740908897158,0.6024892660308399
1.0,1.0,1.0,1.1155206482614033,1.0,0.7145611916007364,0.6929182405704477,Feynman81,kb,0.6929182405704477,0.0,0.7145611916007364,0.6024543788927068
1.0,1.0,1.0,1.1175124330620587,1.0,0.7137783494650903,0.7292621041916195,Feynman81,kb,0.7292621041916195,0.0,0.7137783494650903,0.6022122941075441
1.0,1.0,1.0,1.1225424478904813,1.0,0.7118058645781068,0.6885503860488484,Feynman81,kb,0.6885503860488484,0.0,0.7118058645781068,0.601600937871438
1.0,1.0,1.0,1.1225532157032179,1.0,0.7118016489715259,0.6707165962692847,Feynman81,kb,0.6707165962692847,0.0,0.7118016489715259,0.6015996291338516
1.0,1.0,1.0,1.125199556218334,1.0,0.7107665027946294,0.7051322464550658,Feynman81,kb,0.7051322464550658,0.0,0.7107665027946294,0.6012779885757994
1.0,1.0,1.0,1.1257855366825233,1.0,0.7105375320304825,0.7263358542341751,Feynman81,kb,0.7263358542341751,0.0,0.7105375320304825,0.6012067675509859
1.0,1.0,1.0,1.126815111520031,1.0,0.7101354405348835,0.7461120928476598,Feynman81,kb,0.7461120928476598,0.0,0.7101354405348835,0.6010816313399219
1.0,1.0,1.0,1.1282608065727886,1.0,0.709571295442286,0.6957654676272708,Feynman81,kb,0.6957654676272708,0.0,0.709571295442286,0.6009059191967601
1.0,1.0,1.0,1.1311691135547521,1.0,0.7084380290419323,0.713675164729722,Feynman81,kb,0.713675164729722,0.0,0.7084380290419323,0.6005524388056257
1.0,1.0,1.0,1.132522178415134,1.0,0.7079115278127416,0.7308876234834132,Feynman81,kb,0.7308876234834132,0.0,0.7079115278127416,0.6003879850877115
1.0,1.0,1.0,1.135096388275854,1.0,0.7069111598474731,0.796887210337361,Feynman81,kb,0.796887210337361,0.0,0.7069111598474731,0.600075111407642
1.0,1.0,1.0,1.1381743087634812,1.0,0.7057172891666157,0.6487617117809266,Feynman81,kb,0.6487617117809266,0.0,0.7057172891666157,0.599701015913539
1.0,1.0,1.0,1.1415736946582546,1.0,0.7044015762063072,0.8000146579311821,Feynman81,kb,0.8000146579311821,0.0,0.7044015762063072,0.599287848987742
1.0,1.0,1.0,1.1418206875970478,1.0,0.7043060957061966,0.7579866522595443,Feynman81,kb,0.7579866522595443,0.0,0.7043060957061966,0.5992578290616839
1.0,1.0,1.0,1.1492048564748902,1.0,0.7014589064963147,0.7709550190443663,Feynman81,kb,0.7709550190443663,0.0,0.7014589064963147,0.5983603450900814
1.0,1.0,1.0,1.150946686544461,1.0,0.7007893614176229,0.6413093148761012,Feynman81,kb,0.6413093148761012,0.0,0.7007893614176229,0.5981486402125046
1.0,1.0,1.0,1.1549349926799306,1.0,0.6992592744427586,0.7972982933630495,Feynman81,kb,0.7972982933630495,0.0,0.6992592744427586,0.5976638949570613
1.0,1.0,1.0,1.1654903263242105,1.0,0.6952299093061489,0.6446043291694727,Feynman81,kb,0.6446043291694727,0.0,0.6952299093061489,0.5963809824303422
1.0,1.0,1.0,1.1707359170986424,1.0,0.693238374491919,0.7293191655801815,Feynman81,kb,0.7293191655801815,0.0,0.693238374491919,0.5957434247426038
1.0,1.0,1.0,1.1738015737206045,1.0,0.6920778335917548,0.6830466744711704,Feynman81,kb,0.6830466744711704,0.0,0.6920778335917548,0.5953708198195573
1.0,1.0,1.0,1.17488215409921,1.0,0.6916693591796713,0.6713221962481354,Feynman81,kb,0.6713221962481354,0.0,0.6916693591796713,0.5952394843118934
1.0,1.0,1.0,1.176313389316494,1.0,0.6911288079315794,0.6436534025230524,Feynman81,kb,0.6436534025230524,0.0,0.6911288079315794,0.5950655296412767
1.0,1.0,1.0,1.1807104028706563,1.0,0.6894715301949582,0.743624396256359,Feynman81,kb,0.743624396256359,0.0,0.6894715301949582,0.5945311094179982
1.0,1.0,1.0,1.180825639771379,1.0,0.689428165184527,0.7380069564874084,Feynman81,kb,0.7380069564874084,0.0,0.689428165184527,0.5945171033364958
1.0,1.0,1.0,1.182164316173992,1.0,0.6889246635535995,0.6951329880738997,Feynman81,kb,0.6951329880738997,0.0,0.6889246635535995,0.5943543984157469
1.0,1.0,1.0,1.1824613048876276,1.0,0.6888130249015779,0.7029863793898492,Feynman81,kb,0.7029863793898492,0.0,0.6888130249015779,0.5943183019214645
1.0,1.0,1.0,1.183265710626459,1.0,0.6885107647501368,0.6167845999059469,Feynman81,kb,0.6167845999059469,0.0,0.6885107647501368,0.5942205331315457
1.0,1.0,1.0,1.1868240034005195,1.0,0.6871757768362874,0.7199675930789984,Feynman81,kb,0.7199675930789984,0.0,0.6871757768362874,0.5937880524046436
1.0,1.0,1.0,1.187784943398491,1.0,0.6868158317455296,0.745410447983287,Feynman81,kb,0.745410447983287,0.0,0.6868158317455296,0.5936712581847273
1.0,1.0,1.0,1.1887726417348023,1.0,0.686446119530569,0.6350183494434468,Feynman81,kb,0.6350183494434468,0.0,0.686446119530569,0.5935512117125866
1.0,1.0,1.0,1.192034458031081,1.0,0.6852270105504009,0.6377848935255171,Feynman81,kb,0.6377848935255171,0.0,0.6852270105504009,0.5931547652220975
1.0,1.0,1.0,1.1934236448410234,1.0,0.6847086599180754,0.7360403019614538,Feynman81,kb,0.7360403019614538,0.0,0.6847086599180754,0.5929859211838875
1.0,1.0,1.0,1.193668909176146,1.0,0.6846171972372675,0.6474386900679524,Feynman81,kb,0.6474386900679524,0.0,0.6846171972372675,0.5929561113552362
1.0,1.0,1.0,1.1942515127261668,1.0,0.6844000000538093,0.7353614338611697,Feynman81,kb,0.7353614338611697,0.0,0.6844000000538093,0.5928853007663721
1.0,1.0,1.0,1.1970507499672087,1.0,0.6833576936415026,0.700376760419692,Feynman81,kb,0.700376760419692,0.0,0.6833576936415026,0.5925450768913506
1.0,1.0,1.0,1.1990605123050027,1.0,0.682610639886844,0.7874188673021905,Feynman81,kb,0.7874188673021905,0.0,0.682610639886844,0.5923008070880205
1.0,1.0,1.0,1.200061247265097,1.0,0.682239056143197,0.686476481151496,Feynman81,kb,0.686476481151496,0.0,0.682239056143197,0.5921791761233686
1.0,1.0,1.0,1.2028135589252766,1.0,0.6812184717768995,0.7072960953079573,Feynman81,kb,0.7072960953079573,0.0,0.6812184717768995,0.5918446556603444
1.0,1.0,1.0,1.2051887131627508,1.0,0.6803393675475022,0.7193938429536089,Feynman81,kb,0.7193938429536089,0.0,0.6803393675475022,0.5915559755276932
1.0,1.0,1.0,1.2070418556130447,1.0,0.6796545200133098,0.6973412515336663,Feynman81,kb,0.6973412515336663,0.0,0.6796545200133098,0.5913307415618866
1.0,1.0,1.0,1.2077392650317194,1.0,0.6793970230833419,0.6637748160476364,Feynman81,kb,0.6637748160476364,0.0,0.6793970230833419,0.5912459772799381
1.0,1.0,1.0,1.209167537789774,1.0,0.678870083346674,0.6210179484068048,Feynman81,kb,0.6210179484068048,0.0,0.678870083346674,0.591072382671787
1.0,1.0,1.0,1.2135377409443486,1.0,0.677261152433636,0.7381038451367062,Feynman81,kb,0.7381038451367062,0.0,0.677261152433636,0.5905412210293353
1.0,1.0,1.0,1.2140143775004941,1.0,0.6770859834068603,0.6202310439141673,Feynman81,kb,0.6202310439141673,0.0,0.6770859834068603,0.5904832898423803
1.0,1.0,1.0,1.2155243078450808,1.0,0.6765314694313278,0.6461188406295516,Feynman81,kb,0.6461188406295516,0.0,0.6765314694313278,0.5902997704376076
1.0,1.0,1.0,1.2157593032420206,1.0,0.6764452235088217,0.6244003898070267,Feynman81,kb,0.6244003898070267,0.0,0.6764452235088217,0.5902712087125433
1.0,1.0,1.0,1.2183626323633452,1.0,0.6754907623262498,0.6919464382049398,Feynman81,kb,0.6919464382049398,0.0,0.6754907623262498,0.5899547958313637
1.0,1.0,1.0,1.2211849085530604,1.0,0.6744580795722265,0.630440495364632,Feynman81,kb,0.630440495364632,0.0,0.6744580795722265,0.5896117717652866
1.0,1.0,1.0,1.2222936518530387,1.0,0.6740529697474618,0.698307056169454,Feynman81,kb,0.698307056169454,0.0,0.6740529697474618,0.589477013290429
1.0,1.0,1.0,1.230868668036008,1.0,0.6709309841796501,0.6880645145472081,Feynman81,kb,0.6880645145472081,0.0,0.6709309841796501,0.5884347917929897
1.0,1.0,1.0,1.2313449999703256,1.0,0.670758139782516,0.5739558223985539,Feynman81,kb,0.5739558223985539,0.0,0.670758139782516,0.5883768976303266
1.0,1.0,1.0,1.2325683254756514,1.0,0.6703145161435591,0.6783676758261392,Feynman81,kb,0.6783676758261392,0.0,0.6703145161435591,0.5882282126468326
1.0,1.0,1.0,1.2332111725601878,1.0,0.6700815566489117,0.7962293797206943,Feynman81,kb,0.7962293797206943,0.0,0.6700815566489117,0.5881500799603705
1.0,1.0,1.0,1.2347213572135605,1.0,0.6695347214071254,0.6911370608636505,Feynman81,kb,0.6911370608636505,0.0,0.6695347214071254,0.5879665296466909
1.0,1.0,1.0,1.2347432976146644,1.0,0.6695267813358499,0.6376213639401493,Feynman81,kb,0.6376213639401493,0.0,0.6695267813358499,0.5879638629744426
1.0,1.0,1.0,1.2350870370552434,1.0,0.6694024014015806,0.6951457782364507,Feynman81,kb,0.6951457782364507,0.0,0.6694024014015806,0.5879220843204234
1.0,1.0,1.0,1.236274612746243,1.0,0.6689729286697009,0.6106789389294038,Feynman81,kb,0.6106789389294038,0.0,0.6689729286697009,0.5877777444278852
1.0,1.0,1.0,1.2377866525937566,1.0,0.6684266649938407,0.6540599082832873,Feynman81,kb,0.6540599082832873,0.0,0.6684266649938407,0.5875939686309064
1.0,1.0,1.0,1.2379538989483385,1.0,0.6683662805881146,0.7491228399616956,Feynman81,kb,0.7491228399616956,0.0,0.6683662805881146,0.5875736412353325
1.0,1.0,1.0,1.2397284151183627,1.0,0.667726052718922,0.6892900209709192,Feynman81,kb,0.6892900209709192,0.0,0.667726052718922,0.587357963636689
1.0,1.0,1.0,1.2420829856188687,1.0,0.666877851594361,0.7569207735917736,Feynman81,kb,0.7569207735917736,0.0,0.666877851594361,0.5870717852857081
1.0,1.0,1.0,1.2433779106703242,1.0,0.6664120071033951,0.6356894055955344,Feynman81,kb,0.6356894055955344,0.0,0.6664120071033951,0.5869143979763234
1.0,1.0,1.0,1.245412981644567,1.0,0.6656808072544451,0.5604285171046758,Feynman81,kb,0.5604285171046758,0.0,0.6656808072544451,0.586667052120551
1.0,1.0,1.0,1.2501898366344228,1.0,0.66396885244642,0.5883067438940933,Feynman81,kb,0.5883067438940933,0.0,0.66396885244642,0.5860864653498233
1.0,1.0,1.0,1.2514706663006838,1.0,0.6635108629724451,0.6779195273811306,Feynman81,kb,0.6779195273811306,0.0,0.6635108629724451,0.5859307912166877
1.0,1.0,1.0,1.2525245872681836,1.0,0.6631343399605537,0.6101703489209394,Feynman81,kb,0.6101703489209394,0.0,0.6631343399605537,0.5858026959380414
1.0,1.0,1.0,1.253482744974161,1.0,0.662792287916508,0.6873251951733916,Feynman81,kb,0.6873251951733916,0.0,0.662792287916508,0.5856862398828796
1.0,1.0,1.0,1.253610751027093,1.0,0.6627466097791207,0.6478481416901548,Feynman81,kb,0.6478481416901548,0.0,0.6627466097791207,0.5856706818177849
1.0,1.0,1.0,1.2585433901712588,1.0,0.6609897778100426,0.6680841471321852,Feynman81,kb,0.6680841471321852,0.0,0.6609897778100426,0.5850711607863487
1.0,1.0,1.0,1.2638605012276085,1.0,0.6591033196182653,0.71817805255768,Feynman81,kb,0.71817805255768,0.0,0.6591033196182653,0.5844249104098922
1.0,1.0,1.0,1.2659336777875123,1.0,0.6583698312675397,0.8098464747246787,Feynman81,kb,0.8098464747246787,0.0,0.6583698312675397,0.5841729331391868
1.0,1.0,1.0,1.2662559796785122,1.0,0.6582559045770101,0.6616414562627423,Feynman81,kb,0.6616414562627423,0.0,0.6582559045770101,0.584133760040087
1.0,1.0,1.0,1.2663493137671251,1.0,0.658222918210967,0.6354272285718408,Feynman81,kb,0.6354272285718408,0.0,0.658222918210967,0.5841224160622679
1.0,1.0,1.0,1.2672673744990055,1.0,0.6578985793361876,0.7532789373958675,Feynman81,kb,0.7532789373958675,0.0,0.6578985793361876,0.5840108334590246
1.0,1.0,1.0,1.2690241557286943,1.0,0.6572785611378914,0.7248467484255542,Feynman81,kb,0.7248467484255542,0.0,0.6572785611378914,0.5837973113943997
1.0,1.0,1.0,1.2699528564507023,1.0,0.6569511303164826,0.6879067507699227,Feynman81,kb,0.6879067507699227,0.0,0.6569511303164826,0.5836844355893674
1.0,1.0,1.0,1.2700614524549838,1.0,0.6569128578533419,0.7037309484826713,Feynman81,kb,0.7037309484826713,0.0,0.6569128578533419,0.583671236653353
1.0,1.0,1.0,1.2752974128424315,1.0,0.655071297437666,0.703587293243966,Feynman81,kb,0.703587293243966,0.0,0.655071297437666,0.5830348494623683
1.0,1.0,1.0,1.2775090139117795,1.0,0.6542956515771458,0.6299538021017986,Feynman81,kb,0.6299538021017986,0.0,0.6542956515771458,0.5827660478505035
1.0,1.0,1.0,1.2788121558049146,1.0,0.6538392306198902,0.71244656305628,Feynman81,kb,0.71244656305628,0.0,0.6538392306198902,0.5826076618530543
1.0,1.0,1.0,1.2800981834727687,1.0,0.6533892493288208,0.6969781499590586,Feynman81,kb,0.6969781499590586,0.0,0.6533892493288208,0.5824513559465537
1.0,1.0,1.0,1.28021839579511,1.0,0.6533472096300338,0.6195480206881585,Feynman81,kb,0.6195480206881585,0.0,0.6533472096300338,0.5824367451442473
1.0,1.0,1.0,1.281618406118696,1.0,0.6528578937839441,0.6394079206240241,Feynman81,kb,0.6394079206240241,0.0,0.6528578937839441,0.5822665855993245
1.0,1.0,1.0,1.2850964286323872,1.0,0.6516445628866816,0.584137788001271,Feynman81,kb,0.584137788001271,0.0,0.6516445628866816,0.581843861053577
1.0,1.0,1.0,1.2857186616009386,1.0,0.6514278338455154,0.5361097648341511,Feynman81,kb,0.5361097648341511,0.0,0.6514278338455154,0.5817682338407246
1.0,1.0,1.0,1.286518519514174,1.0,0.651149388505608,0.6802789707745264,Feynman81,kb,0.6802789707745264,0.0,0.651149388505608,0.581671017801538
1.0,1.0,1.0,1.2868181389153817,1.0,0.6510451294587071,0.6699724971575093,Feynman81,kb,0.6699724971575093,0.0,0.6510451294587071,0.5816346015693973
1.0,1.0,1.0,1.2870541145645769,1.0,0.650963033514657,0.5616853047865537,Feynman81,kb,0.5616853047865537,0.0,0.650963033514657,0.5816059207029853
1.0,1.0,1.0,1.2952582108057573,1.0,0.6481180721856515,0.6453578809117805,Feynman81,kb,0.6453578809117805,0.0,0.6481180721856515,0.5806087814258121
1.0,1.0,1.0,1.2964988307179088,1.0,0.6476894215579586,0.6487557323692118,Feynman81,kb,0.6487557323692118,0.0,0.6476894215579586,0.5804579944523599
1.0,1.0,1.0,1.2965147759334226,1.0,0.6476839149456823,0.6154268282707434,Feynman81,kb,0.6154268282707434,0.0,0.6476839149456823,0.5804560564447839
1.0,1.0,1.0,1.2977739412454596,1.0,0.647249281567806,0.6717899667134098,Feynman81,kb,0.6717899667134098,0.0,0.647249281567806,0.5803030154331054
1.0,1.0,1.0,1.2988803955514956,1.0,0.6468677091332256,0.6338611582034729,Feynman81,kb,0.6338611582034729,0.0,0.6468677091332256,0.5801685351668987
1.0,1.0,1.0,1.3088861538658505,1.0,0.6434319188746184,0.6538214224254211,Feynman81,kb,0.6538214224254211,0.0,0.6434319188746184,0.5789524189351201
1.0,1.0,1.0,1.3088871530401671,1.0,0.6434315771065152,0.614770865703615,Feynman81,kb,0.614770865703615,0.0,0.6434315771065152,0.578952297493839
1.0,1.0,1.0,1.3130576757408114,1.0,0.6420073581526181,0.6631018565760284,Feynman81,kb,0.6631018565760284,0.0,0.6420073581526181,0.5784454053433513
1.0,1.0,1.0,1.3153320350240474,1.0,0.6412326178619487,0.6894572693271843,Feynman81,kb,0.6894572693271843,0.0,0.6412326178619487,0.5781689759960964
