x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
5.0,1.0,3.924088348893926,1.0,4.1365721591480344,4.137134233211302,Feynman17,c,4.137134233211302,4.1365721591480344,4.120233174253565
5.0,1.0,3.929298823422308,1.0,4.136191498045986,4.149150150120564,Feynman17,c,4.149150150120564,4.136191498045986,4.1201134998946625
5.0,1.0,3.9514337822229955,1.0,4.134592286996243,4.107907410484583,Feynman17,c,4.107907410484583,4.134592286996243,4.119605967885427
5.0,1.0,3.9518680860442057,1.0,4.134561196251976,4.107256227288161,Feynman17,c,4.107256227288161,4.134561196251976,4.11959602373341
5.0,1.0,3.955562830798379,1.0,4.134297140833982,4.141539348871422,Feynman17,c,4.141539348871422,4.134297140833982,4.119511447799622
5.0,1.0,3.955946618283883,1.0,4.134269757677467,4.136913907930131,Feynman17,c,4.136913907930131,4.134269757677467,4.119502664801812
5.0,1.0,3.9847141022600083,1.0,4.132241187394422,4.142461393142074,Feynman17,c,4.142461393142074,4.132241187394422,4.118845514789906
5.0,1.0,3.9931525741315452,1.0,4.131654996555238,4.128914792767671,Feynman17,c,4.128914792767671,4.131654996555238,4.118653197766779
5.0,1.0,4.0063685797247635,1.0,4.13074485437298,4.151019183695355,Feynman17,c,4.151019183695355,4.13074485437298,4.118352405559706
5.0,1.0,4.011028202616734,1.0,4.130426247016799,4.117353336494303,Feynman17,c,4.117353336494303,4.130426247016799,4.118246472435384
5.0,1.0,4.018635006158679,1.0,4.1299086592885565,4.13631407242457,Feynman17,c,4.13631407242457,4.1299086592885565,4.118073669936507
5.0,1.0,4.019340371337449,1.0,4.129860822963665,4.130934339811586,Feynman17,c,4.130934339811586,4.129860822963665,4.1180576546037235
5.0,1.0,4.031548647197292,1.0,4.1290371190707145,4.138238423832737,Feynman17,c,4.138238423832737,4.1290371190707145,4.117780689343799
5.0,1.0,4.032851274153852,1.0,4.128949699939316,4.115413327400166,Feynman17,c,4.115413327400166,4.128949699939316,4.117751162052351
5.0,1.0,4.033465060785062,1.0,4.128908540071822,4.1221879893588165,Feynman17,c,4.1221879893588165,4.128908540071822,4.117737250716045
5.0,1.0,4.037229828819305,1.0,4.1286565162158855,4.128835397246322,Feynman17,c,4.128835397246322,4.1286565162158855,4.117651946490342
5.0,1.0,4.042366019603899,1.0,4.128313894577959,4.135434894457482,Feynman17,c,4.135434894457482,4.128313894577959,4.117535632675242
5.0,1.0,4.043345846395784,1.0,4.128248690855744,4.104220357993014,Feynman17,c,4.104220357993014,4.128248690855744,4.117513452088985
5.0,1.0,4.047739642955621,1.0,4.12795692037749,4.154366081210904,Feynman17,c,4.154366081210904,4.12795692037749,4.117414022099158
5.0,1.0,4.06387643720195,1.0,4.126893986520098,4.123936807947768,Feynman17,c,4.123936807947768,4.126893986520098,4.117049322147826
5.0,1.0,4.091890709157518,1.0,4.1250803564099625,4.1369556940631576,Feynman17,c,4.1369556940631576,4.1250803564099625,4.116417936914648
5.0,1.0,4.095779512519982,1.0,4.1248317209138445,4.121622959539044,Feynman17,c,4.121622959539044,4.1248317209138445,4.116330466673621
5.0,1.0,4.100848535185804,1.0,4.124508755078065,4.13457700979935,Feynman17,c,4.13457700979935,4.124508755078065,4.116216514146879
5.0,1.0,4.11110690395695,1.0,4.123859038458797,4.099905848334034,Feynman17,c,4.099905848334034,4.123859038458797,4.115986126423051
5.0,1.0,4.123529360163902,1.0,4.12307914654562,4.1337210349697555,Feynman17,c,4.1337210349697555,4.12307914654562,4.11570753448334
5.0,1.0,4.1294978562100795,1.0,4.12270709615457,4.109057619315788,Feynman17,c,4.109057619315788,4.12270709615457,4.115573837089997
5.0,1.0,4.131571296038768,1.0,4.122578247524586,4.125835371019374,Feynman17,c,4.125835371019374,4.122578247524586,4.1155274144955545
5.0,1.0,4.145682407123704,1.0,4.121706794585368,4.144363695294652,Feynman17,c,4.144363695294652,4.121706794585368,4.11521180055321
5.0,1.0,4.160214984855655,1.0,4.120819134683722,4.088634817532907,Feynman17,c,4.088634817532907,4.120819134683722,4.1148873466607725
5.0,1.0,4.161539960688377,1.0,4.120738694850987,4.136078635666712,Feynman17,c,4.136078635666712,4.120738694850987,4.114857794885902
5.0,1.0,4.164060405588029,1.0,4.120585902475921,4.144075939754287,Feynman17,c,4.144075939754287,4.120585902475921,4.1148015934545334
5.0,1.0,4.166679708970821,1.0,4.120427428849043,4.100160663416933,Feynman17,c,4.100160663416933,4.120427428849043,4.114743206608366
5.0,1.0,4.1678303464792785,1.0,4.12035791295042,4.111848982416481,Feynman17,c,4.111848982416481,4.12035791295042,4.114717563873885
5.0,1.0,4.197650979766214,1.0,4.118577386821933,4.1401942076576495,Feynman17,c,4.1401942076576495,4.118577386821933,4.114054290083131
5.0,1.0,4.200847315253807,1.0,4.118388922366873,4.111381588821794,Feynman17,c,4.111381588821794,4.118388922366873,4.113983345182758
5.0,1.0,4.202134409111639,1.0,4.118313160603804,4.104653404681304,Feynman17,c,4.104653404681304,4.118313160603804,4.113954785340515
5.0,1.0,4.206370614121284,1.0,4.118064326689583,4.122972567033221,Feynman17,c,4.122972567033221,4.118064326689583,4.113860819346631
5.0,1.0,4.213574835901705,1.0,4.117642977074336,4.131856467074009,Feynman17,c,4.131856467074009,4.117642977074336,4.113701133576748
5.0,1.0,4.21597858167295,1.0,4.1175028994365075,4.093627309951908,Feynman17,c,4.093627309951908,4.1175028994365075,4.113647885568477
5.0,1.0,4.237087610567553,1.0,4.116283601987549,4.128959237644885,Feynman17,c,4.128959237644885,4.116283601987549,4.113180972519886
5.0,1.0,4.249447891418624,1.0,4.115578562948494,4.109220448870264,Feynman17,c,4.109220448870264,4.115578562948494,4.11290815387627
5.0,1.0,4.259659815735691,1.0,4.115000961817185,4.118861877747464,Feynman17,c,4.118861877747464,4.115000961817185,4.1126830769798906
5.0,1.0,4.263090414939019,1.0,4.114807907239413,4.12981591748298,Feynman17,c,4.12981591748298,4.114807907239413,4.112607530031466
5.0,1.0,4.2682679325496515,1.0,4.114517478177664,4.139428321215467,Feynman17,c,4.139428321215467,4.114517478177664,4.112493575666692
5.0,1.0,4.2853405227569565,1.0,4.1135676804708226,4.125241575532945,Feynman17,c,4.125241575532945,4.1135676804708226,4.112118348325792
5.0,1.0,4.285476174053391,1.0,4.113560181838039,4.125137755035696,Feynman17,c,4.125137755035696,4.113560181838039,4.112115370196681
5.0,1.0,4.290086528633278,1.0,4.113305774297789,4.108879923179144,Feynman17,c,4.108879923179144,4.113305774297789,4.112014183659878
5.0,1.0,4.291281829189911,1.0,4.113239956996492,4.136917149638056,Feynman17,c,4.136917149638056,4.113239956996492,4.111987959291529
5.0,1.0,4.297990434281336,1.0,4.1128716351703565,4.104296639034629,Feynman17,c,4.104296639034629,4.1128716351703565,4.111840849489098
5.0,1.0,4.2999221665783995,1.0,4.112765915297805,4.1184304947198775,Feynman17,c,4.1184304947198775,4.112765915297805,4.111798512754445
5.0,1.0,4.321854831158591,1.0,4.1115760709745475,4.10364145593905,Feynman17,c,4.10364145593905,4.1115760709745475,4.11131855662876
5.0,1.0,4.330246982608497,1.0,4.1111258425391375,4.11575462671986,Feynman17,c,4.11575462671986,4.1111258425391375,4.111135264608151
5.0,1.0,4.337011086426935,1.0,4.110764964262863,4.100733782615016,Feynman17,c,4.100733782615016,4.110764964262863,4.110987673411055
5.0,1.0,4.354072862375841,1.0,4.109862560979258,4.1067171706831225,Feynman17,c,4.1067171706831225,4.109862560979258,4.110615955299606
5.0,1.0,4.3591128025933426,1.0,4.109598134613396,4.113522717598469,Feynman17,c,4.113522717598469,4.109598134613396,4.110506307111746
5.0,1.0,4.365615112511385,1.0,4.109258410254563,4.1180575638493195,Feynman17,c,4.1180575638493195,4.109258410254563,4.110364948183245
5.0,1.0,4.377560751657763,1.0,4.108638447725038,4.0962108716888945,Feynman17,c,4.0962108716888945,4.108638447725038,4.110105558624354
5.0,1.0,4.3776167575852485,1.0,4.108635553698898,4.085636225019915,Feynman17,c,4.085636225019915,4.108635553698898,4.110104343436286
5.0,1.0,4.388268214499483,1.0,4.108087278096062,4.113056936560257,Feynman17,c,4.113056936560257,4.108087278096062,4.109873391917913
5.0,1.0,4.390299537099175,1.0,4.107983194944135,4.114989843750882,Feynman17,c,4.114989843750882,4.107983194944135,4.10982938328032
5.0,1.0,4.396861645138975,1.0,4.107647997341414,4.0984316153831335,Feynman17,c,4.0984316153831335,4.107647997341414,4.109687293350015
5.0,1.0,4.403256063087102,1.0,4.107322884491459,4.0977372482774435,Feynman17,c,4.0977372482774435,4.107322884491459,4.109548949354291
5.0,1.0,4.419168327085432,1.0,4.106520301047408,4.115870277005139,Feynman17,c,4.115870277005139,4.106520301047408,4.109205177692052
5.0,1.0,4.448057468767113,1.0,4.105086314904824,4.098402416593932,Feynman17,c,4.098402416593932,4.105086314904824,4.108582843323972
5.0,1.0,4.456440698492239,1.0,4.104675680336695,4.113995239206611,Feynman17,c,4.113995239206611,4.104675680336695,4.108402682692437
5.0,1.0,4.468769979711222,1.0,4.10407617178632,4.076907503352818,Feynman17,c,4.076907503352818,4.10407617178632,4.10813807190533
5.0,1.0,4.471793553955858,1.0,4.103929947642484,4.113949785855114,Feynman17,c,4.113949785855114,4.103929947642484,4.108073244123868
5.0,1.0,4.484382698205868,1.0,4.103324462164303,4.105953521109998,Feynman17,c,4.105953521109998,4.103324462164303,4.107803594369604
5.0,1.0,4.484432160892977,1.0,4.103322093793301,4.1254182805735296,Feynman17,c,4.1254182805735296,4.103322093793301,4.107802535779554
5.0,1.0,4.486804468557896,1.0,4.103208599781308,4.088638127318054,Feynman17,c,4.088638127318054,4.103208599781308,4.107751772073033
5.0,1.0,4.4905914923036265,1.0,4.10302781613942,4.080699736631723,Feynman17,c,4.080699736631723,4.10302781613942,4.1076707678041275
5.0,1.0,4.491071262627666,1.0,4.10300494736404,4.099391228554243,Feynman17,c,4.099391228554243,4.10300494736404,4.107660508361072
5.0,1.0,4.492042968935146,1.0,4.102958653541655,4.121702196317846,Feynman17,c,4.121702196317846,4.102958653541655,4.107639731268256
5.0,1.0,4.50196799785443,1.0,4.102487611975734,4.07289138685569,Feynman17,c,4.07289138685569,4.102487611975734,4.107427662677439
5.0,1.0,4.503839082357402,1.0,4.102399177151401,4.089063817627131,Feynman17,c,4.089063817627131,4.102399177151401,4.1073877135366885
5.0,1.0,4.511247390997565,1.0,4.102050166812163,4.093196076647381,Feynman17,c,4.093196076647381,4.102050166812163,4.107229634955646
5.0,1.0,4.528848785525019,1.0,4.101228163500183,4.081940710595919,Feynman17,c,4.081940710595919,4.101228163500183,4.106854662207046
5.0,1.0,4.531033763410969,1.0,4.101126824854912,4.099745510000928,Feynman17,c,4.099745510000928,4.101126824854912,4.106808173834968
5.0,1.0,4.5424291985742915,1.0,4.100600796550879,4.111352778911713,Feynman17,c,4.111352778911713,4.100600796550879,4.106565933255854
5.0,1.0,4.5533405045022155,1.0,4.100101000651352,4.1026433135913205,Feynman17,c,4.1026433135913205,4.100101000651352,4.106334318625431
5.0,1.0,4.553526007064569,1.0,4.10009253626797,4.099423119582193,Feynman17,c,4.099423119582193,4.10009253626797,4.106330383784232
5.0,1.0,4.566678226121414,1.0,4.09949516654421,4.096761711272644,Feynman17,c,4.096761711272644,4.09949516654421,4.106051642514686
5.0,1.0,4.570534220090465,1.0,4.099321054503942,4.0790600546250015,Feynman17,c,4.0790600546250015,4.099321054503942,4.105970010592695
5.0,1.0,4.575157376483107,1.0,4.099112911472379,4.075242007326163,Feynman17,c,4.075242007326163,4.099112911472379,4.105872191507827
5.0,1.0,4.580925251700426,1.0,4.098854158339925,4.111230251218342,Feynman17,c,4.111230251218342,4.098854158339925,4.105750234068237
5.0,1.0,4.583397212725492,1.0,4.098743577363021,4.1117638682888895,Feynman17,c,4.1117638682888895,4.098743577363021,4.105697994210523
5.0,1.0,4.588239774721468,1.0,4.098527493285044,4.082150568772753,Feynman17,c,4.082150568772753,4.098527493285044,4.105595705077869
5.0,1.0,4.588521009974567,1.0,4.098514966111368,4.081533036355883,Feynman17,c,4.081533036355883,4.098514966111368,4.105589766537855
5.0,1.0,4.614997068846402,1.0,4.097346374609977,4.091346383281009,Feynman17,c,4.091346383281009,4.097346374609977,4.105031670378975
5.0,1.0,4.642441997354475,1.0,4.096157089242576,4.093683099624217,Feynman17,c,4.093683099624217,4.096157089242576,4.104455175202731
5.0,1.0,4.6558698145682325,1.0,4.095583232540788,4.074750214227908,Feynman17,c,4.074750214227908,4.095583232540788,4.104173866391985
5.0,1.0,4.660247748668011,1.0,4.0953972585451,4.116823600238346,Feynman17,c,4.116823600238346,4.0953972585451,4.104082256321792
5.0,1.0,4.667066501392809,1.0,4.095108690800342,4.066431822222414,Feynman17,c,4.066431822222414,4.095108690800342,4.103939675231398
5.0,1.0,4.6733528267962186,1.0,4.094843827187947,4.114653067322878,Feynman17,c,4.114653067322878,4.094843827187947,4.103808339572248
5.0,1.0,4.700774901234262,1.0,4.09370143453812,4.070519937762773,Feynman17,c,4.070519937762773,4.09370143453812,4.10323668888829
5.0,1.0,4.7181829208431605,1.0,4.092987022803238,4.081876286314076,Feynman17,c,4.081876286314076,4.092987022803238,4.102874856574626
5.0,1.0,4.7254025313250665,1.0,4.092693157802509,4.0962991695053965,Feynman17,c,4.0962991695053965,4.092693157802509,4.102725035836363
