x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
5.0,1.0,3.0,1.0057353589546871,4.236557420305188,4.20524604726534,Feynman17,t,4.20524604726534,0.0,4.236557420305188,4.233815036945031
5.0,1.0,3.0,1.0057912458241984,4.236498143328571,4.333562588872386,Feynman17,t,4.333562588872386,0.0,4.236498143328571,4.23376310102719
5.0,1.0,3.0,1.0075328333741043,4.234650910778719,4.386726300866669,Feynman17,t,4.386726300866669,0.0,4.234650910778719,4.23214267562627
5.0,1.0,3.0,1.0079685877775355,4.234188723438322,4.295917661915231,Feynman17,t,4.295917661915231,0.0,4.234188723438322,4.231736644055993
5.0,1.0,3.0,1.0082125451765387,4.233929967541588,4.288657553974547,Feynman17,t,4.288657553974547,0.0,4.233929967541588,4.2315092237346725
5.0,1.0,3.0,1.0084250864653708,4.233704533461665,4.272763751552672,Feynman17,t,4.272763751552672,0.0,4.233704533461665,4.231311029565662
5.0,1.0,3.0,1.0099618604150458,4.232074538540217,4.117838758100489,Feynman17,t,4.117838758100489,0.0,4.232074538540217,4.229876323532109
5.0,1.0,3.0,1.0105282325610432,4.2314738101625515,4.216029880188861,Feynman17,t,4.216029880188861,0.0,4.2314738101625515,4.2293468308347535
5.0,1.0,3.0,1.0109019486528323,4.231077424388437,4.4717880439430715,Feynman17,t,4.4717880439430715,0.0,4.231077424388437,4.228997232529329
5.0,1.0,3.0,1.0113819906303925,4.2305682629820565,4.373474144805432,Feynman17,t,4.373474144805432,0.0,4.2305682629820565,4.228547917579789
5.0,1.0,3.0,1.0122637309003806,4.229633036195826,4.092810671364799,Feynman17,t,4.092810671364799,0.0,4.229633036195826,4.227721878409504
5.0,1.0,3.0,1.0124339115191305,4.229452532391509,4.358420120358079,Feynman17,t,4.358420120358079,0.0,4.229452532391509,4.2275623385391325
5.0,1.0,3.0,1.0132472213350443,4.228589887062451,4.13506946470104,Feynman17,t,4.13506946470104,0.0,4.228589887062451,4.226799392101903
5.0,1.0,3.0,1.013423609062693,4.228402799624944,4.2692782986011375,Feynman17,t,4.2692782986011375,0.0,4.228402799624944,4.226633820256461
5.0,1.0,3.0,1.014147643685718,4.227634844937312,4.232870269088521,Feynman17,t,4.232870269088521,0.0,4.227634844937312,4.2259537847308986
5.0,1.0,3.0,1.0143812959036658,4.227387019335687,4.2182122058551546,Feynman17,t,4.2182122058551546,0.0,4.227387019335687,4.225734195039412
5.0,1.0,3.0,1.0144113523618457,4.227355139647591,4.32839848353393,Feynman17,t,4.32839848353393,0.0,4.227355139647591,4.2257059427263295
5.0,1.0,3.0,1.0147175195921738,4.227030400260477,4.396718489691279,Feynman17,t,4.396718489691279,0.0,4.227030400260477,4.225418090633242
5.0,1.0,3.0,1.0148007234075063,4.226942149287414,4.28003629629673,Feynman17,t,4.28003629629673,0.0,4.226942149287414,4.225339844432508
5.0,1.0,3.0,1.0150314642780207,4.226697411636057,4.199572434062354,Feynman17,t,4.199572434062354,0.0,4.226697411636057,4.225122808015345
5.0,1.0,3.0,1.0171085032855407,4.224494379085548,4.194327479894804,Feynman17,t,4.194327479894804,0.0,4.224494379085548,4.223166227640556
5.0,1.0,3.0,1.0178589440792882,4.223698416424341,4.264222223926674,Feynman17,t,4.264222223926674,0.0,4.223698416424341,4.222458028417784
5.0,1.0,3.0,1.0180886632612798,4.223454762437309,4.145266191170817,Feynman17,t,4.145266191170817,0.0,4.223454762437309,4.222241104524564
5.0,1.0,3.0,1.0183272642938703,4.223201687825094,4.10251938001063,Feynman17,t,4.10251938001063,0.0,4.223201687825094,4.22201572641308
5.0,1.0,3.0,1.0189075067257978,4.222586247787572,4.330553857602726,Feynman17,t,4.330553857602726,0.0,4.222586247787572,4.221467355293247
5.0,1.0,3.0,1.0192305948374083,4.2222435610956115,4.091293315455948,Feynman17,t,4.091293315455948,0.0,4.2222435610956115,4.221161838883597
5.0,1.0,3.0,1.0194313114228803,4.2220306690075855,4.206212277714293,Feynman17,t,4.206212277714293,0.0,4.2220306690075855,4.2209719757501984
5.0,1.0,3.0,1.0204629282708373,4.220936474104421,4.262834220956495,Feynman17,t,4.262834220956495,0.0,4.220936474104421,4.219995383360042
5.0,1.0,3.0,1.02098251729814,4.220385366717467,4.201108898253999,Feynman17,t,4.201108898253999,0.0,4.220385366717467,4.219503028242743
5.0,1.0,3.0,1.021245107485555,4.220106847764176,4.104754497443722,Feynman17,t,4.104754497443722,0.0,4.220106847764176,4.21925407950533
5.0,1.0,3.0,1.0216297857155636,4.219698834886655,4.174635426169639,Feynman17,t,4.174635426169639,0.0,4.219698834886655,4.218889237418448
5.0,1.0,3.0,1.0218275074871173,4.2194891192784745,4.113366222864969,Feynman17,t,4.113366222864969,0.0,4.2194891192784745,4.218701643027468
5.0,1.0,3.0,1.022579059494586,4.218691977997131,4.168438625767895,Feynman17,t,4.168438625767895,0.0,4.218691977997131,4.217988163638968
5.0,1.0,3.0,1.0235720507781438,4.217638751691736,4.090270677352429,Feynman17,t,4.090270677352429,0.0,4.217638751691736,4.21704445339762
5.0,1.0,3.0,1.0241544598680221,4.21702101356642,4.2145829477833345,Feynman17,t,4.2145829477833345,0.0,4.21702101356642,4.216490408577721
5.0,1.0,3.0,1.0246303600045148,4.216516245245898,4.140819802404625,Feynman17,t,4.140819802404625,0.0,4.216516245245898,4.216037389871967
5.0,1.0,3.0,1.0246547890171667,4.216490334365142,4.262065598987346,Feynman17,t,4.262065598987346,0.0,4.216490334365142,4.216014128248218
5.0,1.0,3.0,1.0249482399685124,4.2161790826286785,3.934688105484803,Feynman17,t,3.934688105484803,0.0,4.2161790826286785,4.215734645798487
5.0,1.0,3.0,1.0259614033558804,4.215104460576192,4.148709019049143,Feynman17,t,4.148709019049143,0.0,4.215104460576192,4.214768935743746
5.0,1.0,3.0,1.0260510775167515,4.215009346765318,4.0841900176418235,Feynman17,t,4.0841900176418235,0.0,4.215009346765318,4.214683403908635
5.0,1.0,3.0,1.0264572216624832,4.214578565845939,4.143509633646779,Feynman17,t,4.143509633646779,0.0,4.214578565845939,4.214295903494501
5.0,1.0,3.0,1.0273552950504172,4.213626015172022,4.284554442105564,Feynman17,t,4.284554442105564,0.0,4.213626015172022,4.2134383742919574
5.0,1.0,3.0,1.0276511798216008,4.213312181979791,4.278020858471931,Feynman17,t,4.278020858471931,0.0,4.213312181979791,4.213155642420502
5.0,1.0,3.0,1.0277655637872387,4.213190859463149,4.193307903129846,Feynman17,t,4.193307903129846,0.0,4.213190859463149,4.213046315948242
5.0,1.0,3.0,1.028040510502527,4.21289923443288,4.425788251983436,Feynman17,t,4.425788251983436,0.0,4.21289923443288,4.212783464045979
5.0,1.0,3.0,1.0283997963314078,4.212518154263902,4.232044266525404,Feynman17,t,4.232044266525404,0.0,4.212518154263902,4.212439851284192
5.0,1.0,3.0,1.029098726668053,4.211776826692974,4.20190246555435,Feynman17,t,4.20190246555435,0.0,4.211776826692974,4.211770983217218
5.0,1.0,3.0,1.0296105159093056,4.211233992228432,4.2514187948463364,Feynman17,t,4.2514187948463364,0.0,4.211233992228432,4.2112808499050045
5.0,1.0,3.0,1.0303105560263253,4.210491487557661,4.157172744462929,Feynman17,t,4.157172744462929,0.0,4.210491487557661,4.210609943738316
5.0,1.0,3.0,1.030314953579186,4.210486823248488,4.093059481477552,Feynman17,t,4.093059481477552,0.0,4.210486823248488,4.2106057274228235
5.0,1.0,3.0,1.0305243494424827,4.210264725396154,4.015878890533864,Feynman17,t,4.015878890533864,0.0,4.210264725396154,4.210404935775698
5.0,1.0,3.0,1.0305946657405323,4.210190143699386,4.1538913178039865,Feynman17,t,4.1538913178039865,0.0,4.210190143699386,4.210337497550077
5.0,1.0,3.0,1.0310991570882715,4.2096550498198315,4.120667675663046,Feynman17,t,4.120667675663046,0.0,4.2096550498198315,4.209853489207246
5.0,1.0,3.0,1.0324916799779396,4.208178056252469,4.2045228705016715,Feynman17,t,4.2045228705016715,0.0,4.208178056252469,4.208515996052457
5.0,1.0,3.0,1.032546863366258,4.208119525430336,4.455594297336808,Feynman17,t,4.455594297336808,0.0,4.208119525430336,4.208462947895585
5.0,1.0,3.0,1.032572314579681,4.2080925303419345,4.120010198676706,Feynman17,t,4.120010198676706,0.0,4.2080925303419345,4.20843848030869
5.0,1.0,3.0,1.0327730232923011,4.207879646604329,4.224994034935612,Feynman17,t,4.224994034935612,0.0,4.207879646604329,4.208245502694282
5.0,1.0,3.0,1.0331391317472267,4.207491329947637,4.323828789064361,Feynman17,t,4.323828789064361,0.0,4.207491329947637,4.207893378522302
5.0,1.0,3.0,1.0334757869663602,4.207134253165081,4.078120604288815,Feynman17,t,4.078120604288815,0.0,4.207134253165081,4.207569448357234
5.0,1.0,3.0,1.0337396564125316,4.206854377352977,4.141421746327907,Feynman17,t,4.141421746327907,0.0,4.206854377352977,4.207315463002894
5.0,1.0,3.0,1.0349174264278094,4.205605163606255,4.187481374920886,Feynman17,t,4.187481374920886,0.0,4.205605163606255,4.206180850519337
5.0,1.0,3.0,1.0349249798625526,4.205597151978863,4.2086996665989185,Feynman17,t,4.2086996665989185,0.0,4.205597151978863,4.206173568817346
5.0,1.0,3.0,1.03615455617628,4.2042929893547285,4.388522659510457,Feynman17,t,4.388522659510457,0.0,4.2042929893547285,4.204987370715696
5.0,1.0,3.0,1.036432851253707,4.203997812850099,4.1368669109400615,Feynman17,t,4.1368669109400615,0.0,4.203997812850099,4.204718658081963
5.0,1.0,3.0,1.037046551844107,4.203346885076464,4.1881168185757405,Feynman17,t,4.1881168185757405,0.0,4.203346885076464,4.204125782449198
5.0,1.0,3.0,1.03740327241473,4.20296852577475,4.030391098812669,Feynman17,t,4.030391098812669,0.0,4.20296852577475,4.203780973189647
5.0,1.0,3.0,1.0384240195663428,4.201885859925577,4.118900542864957,Feynman17,t,4.118900542864957,0.0,4.201885859925577,4.20279352633008
5.0,1.0,3.0,1.038839161747673,4.201445535148213,4.201836371897444,Feynman17,t,4.201836371897444,0.0,4.201445535148213,4.202391596079213
5.0,1.0,3.0,1.0391630407563797,4.201102009583203,4.203405803920522,Feynman17,t,4.203405803920522,0.0,4.201102009583203,4.2020778917690915
5.0,1.0,3.0,1.0392501607774132,4.201009604846728,4.094604556578444,Feynman17,t,4.094604556578444,0.0,4.201009604846728,4.201993488793344
5.0,1.0,3.0,1.0392800658484567,4.200977885728938,4.3624266777057095,Feynman17,t,4.3624266777057095,0.0,4.200977885728938,4.20196451444507
5.0,1.0,3.0,1.039675230668463,4.2005587501430695,4.05830966076396,Feynman17,t,4.05830966076396,0.0,4.2005587501430695,4.201581555212401
5.0,1.0,3.0,1.0400987920745748,4.200109495429303,4.284798534759634,Feynman17,t,4.284798534759634,0.0,4.200109495429303,4.201170884790387
5.0,1.0,3.0,1.0404982930612325,4.199685760644169,4.008322162309992,Feynman17,t,4.008322162309992,0.0,4.199685760644169,4.200783361042884
5.0,1.0,3.0,1.0413000959456769,4.19883532025902,4.486793779625134,Feynman17,t,4.486793779625134,0.0,4.19883532025902,4.200005066164624
5.0,1.0,3.0,1.0414072043043958,4.198721714688863,4.270862988361582,Feynman17,t,4.270862988361582,0.0,4.198721714688863,4.199901044590044
5.0,1.0,3.0,1.041587628160534,4.198530346290617,4.343792918210052,Feynman17,t,4.343792918210052,0.0,4.198530346290617,4.199725791938749
5.0,1.0,3.0,1.0417816401465414,4.198324565504212,4.281706609582788,Feynman17,t,4.281706609582788,0.0,4.198324565504212,4.1995373007602534
5.0,1.0,3.0,1.0418742513649415,4.198226336473395,4.067891267866318,Feynman17,t,4.067891267866318,0.0,4.198226336473395,4.199447310334831
5.0,1.0,3.0,1.0431033171124886,4.1969227153864725,4.163752395203363,Feynman17,t,4.163752395203363,0.0,4.1969227153864725,4.198252136977193
5.0,1.0,3.0,1.0433600822397462,4.196650374842489,4.27757083033733,Feynman17,t,4.27757083033733,0.0,4.196650374842489,4.198002244041007
5.0,1.0,3.0,1.043510173824608,4.196491178676307,4.105788669103333,Feynman17,t,4.105788669103333,0.0,4.196491178676307,4.1978561363156315
5.0,1.0,3.0,1.0442010816041964,4.195758360312125,4.127199487092257,Feynman17,t,4.127199487092257,0.0,4.195758360312125,4.1971832511265905
5.0,1.0,3.0,1.0446452946235059,4.195287201254756,4.133192860870791,Feynman17,t,4.133192860870791,0.0,4.195287201254756,4.196750351758122
5.0,1.0,3.0,1.0470633933979283,4.192722420193298,4.293298839284169,Feynman17,t,4.293298839284169,0.0,4.192722420193298,4.194390099054477
5.0,1.0,3.0,1.047977233270968,4.19175314663658,4.193046255014102,Feynman17,t,4.193046255014102,0.0,4.19175314663658,4.1934964831187544
5.0,1.0,3.0,1.0492830381273186,4.190368131433332,4.1367088620140855,Feynman17,t,4.1367088620140855,0.0,4.190368131433332,4.192218028209135
5.0,1.0,3.0,1.0500643610947311,4.189539413280501,3.978648215584542,Feynman17,t,3.978648215584542,0.0,4.189539413280501,4.191452202362988
5.0,1.0,3.0,1.0504056227090388,4.189177450678048,4.122338038383705,Feynman17,t,4.122338038383705,0.0,4.189177450678048,4.1911175063509605
5.0,1.0,3.0,1.0514779795299138,4.188040044508209,4.117196272058522,Feynman17,t,4.117196272058522,0.0,4.188040044508209,4.190064979448817
5.0,1.0,3.0,1.0519740084639206,4.187513926373858,4.1195458194912336,Feynman17,t,4.1195458194912336,0.0,4.187513926373858,4.18957771285762
5.0,1.0,3.0,1.052006125477614,4.187479861136596,4.170415673028111,Feynman17,t,4.170415673028111,0.0,4.187479861136596,4.189546154267023
5.0,1.0,3.0,1.0530469160428924,4.186375936036841,4.101112158191163,Feynman17,t,4.101112158191163,0.0,4.186375936036841,4.188522873916664
5.0,1.0,3.0,1.0531053850306198,4.186313920310274,4.095109565574191,Feynman17,t,4.095109565574191,0.0,4.186313920310274,4.1884653549242925
5.0,1.0,3.0,1.0537402937799627,4.185640497887132,4.352319329119212,Feynman17,t,4.352319329119212,0.0,4.185640497887132,4.187840531918719
5.0,1.0,3.0,1.0557441439955935,4.1835150937732,4.18916685304108,Feynman17,t,4.18916685304108,0.0,4.1835150937732,4.185865759559565
5.0,1.0,3.0,1.0560055910100932,4.183237787337889,4.104234963339528,Feynman17,t,4.104234963339528,0.0,4.183237787337889,4.185607799196239
5.0,1.0,3.0,1.0561732277007425,4.183059981776789,4.0724855920968945,Feynman17,t,4.0724855920968945,0.0,4.183059981776789,4.185442360922581
5.0,1.0,3.0,1.0562912548809855,4.182934795047517,4.229250882123878,Feynman17,t,4.229250882123878,0.0,4.182934795047517,4.185325864156613
5.0,1.0,3.0,1.0564382613952188,4.182778871092878,4.173107938501122,Feynman17,t,4.173107938501122,0.0,4.182778871092878,4.185180743708905
5.0,1.0,3.0,1.0564754319906418,4.182739445722752,4.2729187533830135,Feynman17,t,4.2729187533830135,0.0,4.182739445722752,4.185144046473024
5.0,1.0,3.0,1.0574391792450675,4.18171723739432,4.212043741362119,Feynman17,t,4.212043741362119,0.0,4.18171723739432,4.184192075418834
5.0,1.0,3.0,1.058232350280261,4.180875952467881,4.062846089491124,Feynman17,t,4.062846089491124,0.0,4.180875952467881,4.183407880260943
5.0,1.0,3.0,1.0591011112973396,4.179954492258271,4.148376883057896,Feynman17,t,4.148376883057896,0.0,4.179954492258271,4.182548211455359
5.0,1.0,3.0,1.0606632319884672,4.178297613057678,4.291056262923342,Feynman17,t,4.291056262923342,0.0,4.178297613057678,4.181000504663404
5.0,1.0,3.0,1.0609414049957802,4.178002566027957,4.235254350423678,Feynman17,t,4.235254350423678,0.0,4.178002566027957,4.180724638579875
5.0,1.0,3.0,1.061711759242818,4.177185481959963,4.131637229074286,Feynman17,t,4.131637229074286,0.0,4.177185481959963,4.17996026457244
5.0,1.0,3.0,1.061793062516604,4.177099246815622,4.295817998364466,Feynman17,t,4.295817998364466,0.0,4.177099246815622,4.179879557501091
5.0,1.0,3.0,1.0618743088551614,4.177013072060212,4.233892835280908,Feynman17,t,4.233892835280908,0.0,4.177013072060212,4.179798900290004
5.0,1.0,3.0,1.062440170045282,4.176412885633095,4.069484024869343,Feynman17,t,4.069484024869343,0.0,4.176412885633095,4.179236957838165
5.0,1.0,3.0,1.062676856572074,4.17616184166093,4.078657245130192,Feynman17,t,4.078657245130192,0.0,4.17616184166093,4.1790018148976475
5.0,1.0,3.0,1.06270083058084,4.176136413384674,4.338305813498105,Feynman17,t,4.338305813498105,0.0,4.176136413384674,4.17897799409995
5.0,1.0,3.0,1.065990371976862,4.172647327842492,4.237003458278006,Feynman17,t,4.237003458278006,0.0,4.172647327842492,4.175704028465815
5.0,1.0,3.0,1.0660909971667871,4.172540598711261,4.163012016149987,Feynman17,t,4.163012016149987,0.0,4.172540598711261,4.175603710117017
5.0,1.0,3.0,1.0665977174796992,4.172003140657123,4.206668100431263,Feynman17,t,4.206668100431263,0.0,4.172003140657123,4.175098382835516
5.0,1.0,3.0,1.0669057550513021,4.171676417473512,4.134137480179458,Feynman17,t,4.134137480179458,0.0,4.171676417473512,4.174791068195657
5.0,1.0,3.0,1.0669354364180488,4.17164493562996,4.110995811626332,Feynman17,t,4.110995811626332,0.0,4.17164493562996,4.174761451545677
5.0,1.0,3.0,1.0674270981162595,4.171123449648679,4.276857774357694,Feynman17,t,4.276857774357694,0.0,4.171123449648679,4.174270735634908
5.0,1.0,3.0,1.0674417382744896,4.171107921415936,4.3495537371906785,Feynman17,t,4.3495537371906785,0.0,4.171107921415936,4.174256119992094
5.0,1.0,3.0,1.0676364418841926,4.170901407051821,4.2376663788562565,Feynman17,t,4.2376663788562565,0.0,4.170901407051821,4.1740617223851375
5.0,1.0,3.0,1.0678244739107359,4.170701968970248,4.238166241194331,Feynman17,t,4.238166241194331,0.0,4.170701968970248,4.1738739505233875
5.0,1.0,3.0,1.068356445936478,4.170137727430042,4.16488482770441,Feynman17,t,4.16488482770441,0.0,4.170137727430042,4.173342526647008
5.0,1.0,3.0,1.0685087704799852,4.16997616285356,3.980724513238304,Feynman17,t,3.980724513238304,0.0,4.16997616285356,4.173190307992785
5.0,1.0,3.0,1.0691044525154179,4.169344346643531,4.230025829234161,Feynman17,t,4.230025829234161,0.0,4.169344346643531,4.17259482216973
5.0,1.0,3.0,1.0694044326128633,4.169026169701844,4.09479012607178,Feynman17,t,4.09479012607178,0.0,4.169026169701844,4.172294809708659
5.0,1.0,3.0,1.0695223940270495,4.16890105272801,4.074374297554512,Feynman17,t,4.074374297554512,0.0,4.16890105272801,4.172176811535239
5.0,1.0,3.0,1.0696398793017063,4.168776440776411,4.378364319073222,Feynman17,t,4.378364319073222,0.0,4.168776440776411,4.172059276176368
5.0,1.0,3.0,1.0707843177838063,4.167562580459396,4.225205988586903,Feynman17,t,4.225205988586903,0.0,4.167562580459396,4.170913647843726
5.0,1.0,3.0,1.0708449693955389,4.167498249710476,4.29800415475473,Feynman17,t,4.29800415475473,0.0,4.167498249710476,4.170852897717749
5.0,1.0,3.0,1.0723780257670996,4.165872197876069,4.0549386840239805,Feynman17,t,4.0549386840239805,0.0,4.165872197876069,4.169316170962465
5.0,1.0,3.0,1.072685049754745,4.165546549760593,4.162321439393383,Feynman17,t,4.162321439393383,0.0,4.165546549760593,4.169008139779887
5.0,1.0,3.0,1.0730742276760017,4.16513376423978,4.1520084690252475,Feynman17,t,4.1520084690252475,0.0,4.16513376423978,4.168617555088281
5.0,1.0,3.0,1.0744453588519611,4.163679460011154,3.95737456959871,Feynman17,t,3.95737456959871,0.0,4.163679460011154,4.167240312652595
5.0,1.0,3.0,1.0744890508781162,4.163633117619186,4.175908722754512,Feynman17,t,4.175908722754512,0.0,4.163633117619186,4.167196396387477
5.0,1.0,3.0,1.0749625496675574,4.1631308963118405,4.28703307306592,Feynman17,t,4.28703307306592,0.0,4.1631308963118405,4.166720350953385
5.0,1.0,3.0,1.0750055638181009,4.163085272915536,4.27273911846403,Feynman17,t,4.27273911846403,0.0,4.163085272915536,4.166677094895027
5.0,1.0,3.0,1.0760858043290504,4.161939504829629,4.06105035923226,Feynman17,t,4.06105035923226,0.0,4.161939504829629,4.165590203768494
5.0,1.0,3.0,1.0764213324100136,4.161583623557638,4.248717654326047,Feynman17,t,4.248717654326047,0.0,4.161583623557638,4.16525238520298
5.0,1.0,3.0,1.0771569948177657,4.16080333574186,4.251795944289952,Feynman17,t,4.251795944289952,0.0,4.16080333574186,4.1645113291611215
5.0,1.0,3.0,1.077813968356962,4.16010651007492,4.2741623508986635,Feynman17,t,4.2741623508986635,0.0,4.16010651007492,4.1638491085989635
5.0,1.0,3.0,1.0779745529111662,4.159936184434073,4.160868408149402,Feynman17,t,4.160868408149402,0.0,4.159936184434073,4.163687179913241
5.0,1.0,3.0,1.0784627990282272,4.15941832122368,4.087316114009274,Feynman17,t,4.087316114009274,0.0,4.15941832122368,4.16319469873014
5.0,1.0,3.0,1.0790240397082516,4.158823035587596,4.191844943470305,Feynman17,t,4.191844943470305,0.0,4.158823035587596,4.162628314559107
5.0,1.0,3.0,1.0803753250995105,4.157389780992379,4.1488951525629805,Feynman17,t,4.1488951525629805,0.0,4.157389780992379,4.1612634420996395
5.0,1.0,3.0,1.0812246525433695,4.156488933199879,4.036938667783611,Feynman17,t,4.036938667783611,0.0,4.156488933199879,4.160404708350471
5.0,1.0,3.0,1.0813199455494904,4.156387859703637,4.123596390155982,Feynman17,t,4.123596390155982,0.0,4.156387859703637,4.160308318399247
5.0,1.0,3.0,1.0814566066385578,4.156242908729431,3.9849248219123714,Feynman17,t,3.9849248219123714,0.0,4.156242908729431,4.160170069549851
5.0,1.0,3.0,1.0815613145615517,4.156131849205842,4.300918942101284,Feynman17,t,4.300918942101284,0.0,4.156131849205842,4.160064133459459
5.0,1.0,3.0,1.081653019117405,4.156034581835877,4.0793962694526,Feynman17,t,4.0793962694526,0.0,4.156034581835877,4.159971344962859
5.0,1.0,3.0,1.08241920887155,4.15522191487963,4.062876268488399,Feynman17,t,4.062876268488399,0.0,4.15522191487963,4.159195796629767
5.0,1.0,3.0,1.0828474203437919,4.154767728025924,4.137416969189416,Feynman17,t,4.137416969189416,0.0,4.154767728025924,4.158762120074882
5.0,1.0,3.0,1.0831484282799144,4.154448460896689,3.995351661146022,Feynman17,t,3.995351661146022,0.0,4.154448460896689,4.158457170008197
5.0,1.0,3.0,1.08381635443838,4.153740018222715,4.16946092751532,Feynman17,t,4.16946092751532,0.0,4.153740018222715,4.15778020076884
5.0,1.0,3.0,1.0838219788842651,4.153734052596976,4.07713759890492,Feynman17,t,4.07713759890492,0.0,4.153734052596976,4.157774498445534
5.0,1.0,3.0,1.083867190411235,4.153686098531014,4.193850337280625,Feynman17,t,4.193850337280625,0.0,4.153686098531014,4.157728659861931
5.0,1.0,3.0,1.0842559505214422,4.15327375616574,4.077504108138928,Feynman17,t,4.077504108138928,0.0,4.15327375616574,4.157334431080343
5.0,1.0,3.0,1.0847342882133788,4.152766402427242,4.0181305715973865,Feynman17,t,4.0181305715973865,0.0,4.152766402427242,4.156849176095549
5.0,1.0,3.0,1.0848303199431215,4.152664545396277,4.044024353856083,Feynman17,t,4.044024353856083,0.0,4.152664545396277,4.156751730606915
5.0,1.0,3.0,1.0853116991665548,4.152153965626459,4.131816381702483,Feynman17,t,4.131816381702483,0.0,4.152153965626459,4.156263138684164
5.0,1.0,3.0,1.0860435161357849,4.151377756514163,4.249785191844435,Feynman17,t,4.249785191844435,0.0,4.151377756514163,4.155519955195776
5.0,1.0,3.0,1.0865720087890325,4.150817205405786,4.222532369081209,Feynman17,t,4.222532369081209,0.0,4.150817205405786,4.1549829537494105
5.0,1.0,3.0,1.0867584424298262,4.150619462668316,4.181028186796964,Feynman17,t,4.181028186796964,0.0,4.150619462668316,4.154793458555797
5.0,1.0,3.0,1.0879564837791933,4.149348747924897,4.106522664249468,Feynman17,t,4.106522664249468,0.0,4.149348747924897,4.153574999657377
5.0,1.0,3.0,1.0883082502260821,4.148975643264913,4.194876871262145,Feynman17,t,4.194876871262145,0.0,4.148975643264913,4.153216994505211
5.0,1.0,3.0,1.0888170341857524,4.148435996382851,4.149138316247505,Feynman17,t,4.149138316247505,0.0,4.148435996382851,4.152698991983295
5.0,1.0,3.0,1.0889148085978113,4.148332290958161,4.047017288192226,Feynman17,t,4.047017288192226,0.0,4.148332290958161,4.152599419630404
5.0,1.0,3.0,1.089489350640128,4.1477228970968625,4.190629197478477,Feynman17,t,4.190629197478477,0.0,4.1477228970968625,4.152014141014242
5.0,1.0,3.0,1.0896132037777209,4.147591531006667,4.143501321937648,Feynman17,t,4.143501321937648,0.0,4.147591531006667,4.151887935053645
5.0,1.0,3.0,1.090587013113944,4.146558650228829,4.288272168817564,Feynman17,t,4.288272168817564,0.0,4.146558650228829,4.150895153698311
5.0,1.0,3.0,1.0916959172747842,4.145382479751104,4.107823542381996,Feynman17,t,4.107823542381996,0.0,4.145382479751104,4.149763628014622
5.0,1.0,3.0,1.0928784743136721,4.144128188599098,4.201497793340421,Feynman17,t,4.201497793340421,0.0,4.144128188599098,4.148555759541667
5.0,1.0,3.0,1.093246820310228,4.143737498671117,4.185685048307915,Feynman17,t,4.185685048307915,0.0,4.143737498671117,4.148179280263668
5.0,1.0,3.0,1.0934701212760403,4.14350065223036,3.9926146569755603,Feynman17,t,3.9926146569755603,0.0,4.14350065223036,4.147950991228579
5.0,1.0,3.0,1.0935165460118133,4.14345141136214,4.114172452586198,Feynman17,t,4.114172452586198,0.0,4.14345141136214,4.147903524022449
5.0,1.0,3.0,1.0946765242205307,4.142221068676021,4.217996699285824,Feynman17,t,4.217996699285824,0.0,4.142221068676021,4.146716891905907
5.0,1.0,3.0,1.0948513377035733,4.142035650977067,4.163817206078181,Feynman17,t,4.163817206078181,0.0,4.142035650977067,4.146537960672668
