m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.0,1.00940380004839,3.0,1.0,3.0,1.0,3.0,1.0,0.08411698333736584,0.0840973077134176,Feynman5,G,0.0840973077134176,0.08411698333736584,0.08414471012159382
1.0,1.0,1.0095340678543259,3.0,1.0,3.0,1.0,3.0,1.0,0.08412783898786048,0.0883137159003481,Feynman5,G,0.0883137159003481,0.08412783898786048,0.08415576857140485
1.0,1.0,1.0099920193002152,3.0,1.0,3.0,1.0,3.0,1.0,0.08416600160835126,0.09421200743222279,Feynman5,G,0.09421200743222279,0.08416600160835126,0.0841946429468616
1.0,1.0,1.0104816287501404,3.0,1.0,3.0,1.0,3.0,1.0,0.08420680239584503,0.0825637267320177,Feynman5,G,0.0825637267320177,0.08420680239584503,0.08423620266497489
1.0,1.0,1.0108265435041313,3.0,1.0,3.0,1.0,3.0,1.0,0.08423554529201094,0.07918579549572996,Feynman5,G,0.07918579549572996,0.08423554529201094,0.0842654789474157
1.0,1.0,1.0116213807574037,3.0,1.0,3.0,1.0,3.0,1.0,0.08430178172978364,0.07477376146009498,Feynman5,G,0.07477376146009498,0.08430178172978364,0.08433294059323075
1.0,1.0,1.0123045689351216,3.0,1.0,3.0,1.0,3.0,1.0,0.08435871407792679,0.08380919112423611,Feynman5,G,0.08380919112423611,0.08435871407792679,0.0843909216480019
1.0,1.0,1.0123099341948634,3.0,1.0,3.0,1.0,3.0,1.0,0.08435916118290528,0.08573274684704826,Feynman5,G,0.08573274684704826,0.08435916118290528,0.08439137697267655
1.0,1.0,1.0124258584463197,3.0,1.0,3.0,1.0,3.0,1.0,0.08436882153719331,0.09345937744265397,Feynman5,G,0.09345937744265397,0.08436882153719331,0.08440121486431404
1.0,1.0,1.0130296835912176,3.0,1.0,3.0,1.0,3.0,1.0,0.08441914029926813,0.08748432705227938,Feynman5,G,0.08748432705227938,0.08441914029926813,0.08445245649179424
1.0,1.0,1.0130586104167771,3.0,1.0,3.0,1.0,3.0,1.0,0.08442155086806476,0.07316369754510743,Feynman5,G,0.07316369754510743,0.08442155086806476,0.08445491119181289
1.0,1.0,1.0145570066931495,3.0,1.0,3.0,1.0,3.0,1.0,0.08454641722442913,0.09770324965355699,Feynman5,G,0.09770324965355699,0.08454641722442913,0.08458205359525786
1.0,1.0,1.015034171999703,3.0,1.0,3.0,1.0,3.0,1.0,0.08458618099997524,0.0865392330782655,Feynman5,G,0.0865392330782655,0.08458618099997524,0.08462253809491649
1.0,1.0,1.0158663465191387,3.0,1.0,3.0,1.0,3.0,1.0,0.08465552887659489,0.08020333584635374,Feynman5,G,0.08020333584635374,0.08465552887659489,0.08469313819953608
1.0,1.0,1.016385759879507,3.0,1.0,3.0,1.0,3.0,1.0,0.08469881332329225,0.07659985579819752,Feynman5,G,0.07659985579819752,0.08469881332329225,0.0847372012095953
1.0,1.0,1.0171033743942033,3.0,1.0,3.0,1.0,3.0,1.0,0.08475861453285027,0.08527929368726547,Feynman5,G,0.08527929368726547,0.08475861453285027,0.08479807424305646
1.0,1.0,1.017768617073729,3.0,1.0,3.0,1.0,3.0,1.0,0.08481405142281075,0.08505227483439204,Feynman5,G,0.08505227483439204,0.08481405142281075,0.08485450077216154
1.0,1.0,1.017928721176568,3.0,1.0,3.0,1.0,3.0,1.0,0.08482739343138067,0.08103633931255144,Feynman5,G,0.08103633931255144,0.08482739343138067,0.08486808038881954
1.0,1.0,1.018063109160135,3.0,1.0,3.0,1.0,3.0,1.0,0.08483859243001125,0.08894338908987781,Feynman5,G,0.08894338908987781,0.08483859243001125,0.08487947866045556
1.0,1.0,1.0193015982894689,3.0,1.0,3.0,1.0,3.0,1.0,0.08494179985745574,0.09399623993380783,Feynman5,G,0.09399623993380783,0.08494179985745574,0.08498451523916253
1.0,1.0,1.0194068789266921,3.0,1.0,3.0,1.0,3.0,1.0,0.084950573243891,0.09279465465601541,Feynman5,G,0.09279465465601541,0.084950573243891,0.08499344350977268
1.0,1.0,1.0194121136989196,3.0,1.0,3.0,1.0,3.0,1.0,0.08495100947490997,0.0885637363596748,Feynman5,G,0.0885637363596748,0.08495100947490997,0.08499388743947484
1.0,1.0,1.0205913093098462,3.0,1.0,3.0,1.0,3.0,1.0,0.08504927577582051,0.08656307836368372,Feynman5,G,0.08656307836368372,0.08504927577582051,0.08509388197944234
1.0,1.0,1.0211257481086446,3.0,1.0,3.0,1.0,3.0,1.0,0.08509381234238705,0.09636598440403853,Feynman5,G,0.09636598440403853,0.08509381234238705,0.08513919790603133
1.0,1.0,1.0215850537124098,3.0,1.0,3.0,1.0,3.0,1.0,0.08513208780936748,0.08027603967664475,Feynman5,G,0.08027603967664475,0.08513208780936748,0.08517814121829262
1.0,1.0,1.0217802328930907,3.0,1.0,3.0,1.0,3.0,1.0,0.0851483527410909,0.08042589509510129,Feynman5,G,0.08042589509510129,0.0851483527410909,0.08519468940167885
1.0,1.0,1.0218364079804736,3.0,1.0,3.0,1.0,3.0,1.0,0.0851530339983728,0.0826334279724616,Feynman5,G,0.0826334279724616,0.0851530339983728,0.08519945212221053
1.0,1.0,1.021932142168314,3.0,1.0,3.0,1.0,3.0,1.0,0.08516101184735951,0.07142191437867279,Feynman5,G,0.07142191437867279,0.08516101184735951,0.08520756873971883
1.0,1.0,1.0232961919680554,3.0,1.0,3.0,1.0,3.0,1.0,0.08527468266400462,0.08028932460670554,Feynman5,G,0.08028932460670554,0.08527468266400462,0.08532320828900224
1.0,1.0,1.0234843532318258,3.0,1.0,3.0,1.0,3.0,1.0,0.08529036276931883,0.09681916165137211,Feynman5,G,0.09681916165137211,0.08529036276931883,0.08533915872451582
1.0,1.0,1.0242213178521187,3.0,1.0,3.0,1.0,3.0,1.0,0.08535177648767656,0.07266421150586594,Feynman5,G,0.07266421150586594,0.08535177648767656,0.08540162833897318
1.0,1.0,1.0248586297577718,3.0,1.0,3.0,1.0,3.0,1.0,0.08540488581314765,0.0848086967819485,Feynman5,G,0.0848086967819485,0.08540488581314765,0.08545564706462702
1.0,1.0,1.0251417730445642,3.0,1.0,3.0,1.0,3.0,1.0,0.08542848108704702,0.08590457528686231,Feynman5,G,0.08590457528686231,0.08542848108704702,0.08547964525968371
1.0,1.0,1.0251655512385889,3.0,1.0,3.0,1.0,3.0,1.0,0.08543046260321574,0.07530729476941357,Feynman5,G,0.07530729476941357,0.08543046260321574,0.0854816605819993
1.0,1.0,1.0254401905027042,3.0,1.0,3.0,1.0,3.0,1.0,0.08545334920855868,0.09422301204218145,Feynman5,G,0.09422301204218145,0.08545334920855868,0.08550493730288035
1.0,1.0,1.0258712132058334,3.0,1.0,3.0,1.0,3.0,1.0,0.08548926776715278,0.07799734946607,Feynman5,G,0.07799734946607,0.08548926776715278,0.08554146682693813
1.0,1.0,1.026051777412747,3.0,1.0,3.0,1.0,3.0,1.0,0.08550431478439557,0.093879547796173,Feynman5,G,0.093879547796173,0.08550431478439557,0.0855567693229837
1.0,1.0,1.0277876512795092,3.0,1.0,3.0,1.0,3.0,1.0,0.0856489709399591,0.07023529029813172,Feynman5,G,0.07023529029813172,0.0856489709399591,0.08570386750412444
1.0,1.0,1.0282125856462616,3.0,1.0,3.0,1.0,3.0,1.0,0.08568438213718847,0.09001816698769885,Feynman5,G,0.09001816698769885,0.08568438213718847,0.08573987262758873
1.0,1.0,1.0284247311849515,3.0,1.0,3.0,1.0,3.0,1.0,0.08570206093207929,0.08079793294511729,Feynman5,G,0.08079793294511729,0.08570206093207929,0.08575784736720453
1.0,1.0,1.028550172483289,3.0,1.0,3.0,1.0,3.0,1.0,0.08571251437360743,0.07724563195583611,Feynman5,G,0.07724563195583611,0.08571251437360743,0.08576847562221307
1.0,1.0,1.0286787081112663,3.0,1.0,3.0,1.0,3.0,1.0,0.08572322567593886,0.1021625996337772,Feynman5,G,0.1021625996337772,0.08572322567593886,0.08577936591296852
1.0,1.0,1.0296920385293604,3.0,1.0,3.0,1.0,3.0,1.0,0.0858076698774467,0.08575347206428036,Feynman5,G,0.08575347206428036,0.0858076698774467,0.08586521633593443
1.0,1.0,1.0297434376866537,3.0,1.0,3.0,1.0,3.0,1.0,0.08581195314055447,0.08541619936027234,Feynman5,G,0.08541619936027234,0.08581195314055447,0.08586957069708058
1.0,1.0,1.0300256487026496,3.0,1.0,3.0,1.0,3.0,1.0,0.0858354707252208,0.08463434849010056,Feynman5,G,0.08463434849010056,0.0858354707252208,0.08589347825613979
1.0,1.0,1.0305700318881041,3.0,1.0,3.0,1.0,3.0,1.0,0.08588083599067535,0.08086482020233701,Feynman5,G,0.08086482020233701,0.08588083599067535,0.08593959389364937
1.0,1.0,1.0325581930207623,3.0,1.0,3.0,1.0,3.0,1.0,0.08604651608506353,0.09013789823705666,Feynman5,G,0.09013789823705666,0.08604651608506353,0.08610799338744261
1.0,1.0,1.0340560171804027,3.0,1.0,3.0,1.0,3.0,1.0,0.08617133476503357,0.08126643703785029,Feynman5,G,0.08126643703785029,0.08617133476503357,0.08623483900812964
1.0,1.0,1.0347657409328248,3.0,1.0,3.0,1.0,3.0,1.0,0.08623047841106873,0.08757057321643742,Feynman5,G,0.08757057321643742,0.08623047841106873,0.08629493657754249
1.0,1.0,1.0348948386527699,3.0,1.0,3.0,1.0,3.0,1.0,0.08624123655439749,0.07100125192111854,Feynman5,G,0.07100125192111854,0.08624123655439749,0.08630586778859214
1.0,1.0,1.0367758286578035,3.0,1.0,3.0,1.0,3.0,1.0,0.08639798572148362,0.08708355937808498,Feynman5,G,0.08708355937808498,0.08639798572148362,0.08646512293521504
1.0,1.0,1.0367855604175822,3.0,1.0,3.0,1.0,3.0,1.0,0.08639879670146518,0.09095923938811384,Feynman5,G,0.09095923938811384,0.08639879670146518,0.0864659468043651
1.0,1.0,1.0369447916875942,3.0,1.0,3.0,1.0,3.0,1.0,0.08641206597396618,0.08280233372423064,Feynman5,G,0.08280233372423064,0.08641206597396618,0.08647942685858012
1.0,1.0,1.0369746269651396,3.0,1.0,3.0,1.0,3.0,1.0,0.08641455224709498,0.0839482647906365,Feynman5,G,0.0839482647906365,0.08641455224709498,0.0864819526027299
1.0,1.0,1.0371117252072837,3.0,1.0,3.0,1.0,3.0,1.0,0.08642597710060697,0.06897170915023086,Feynman5,G,0.06897170915023086,0.08642597710060697,0.08649355873787336
1.0,1.0,1.0374011778493468,3.0,1.0,3.0,1.0,3.0,1.0,0.08645009815411224,0.07828598481538938,Feynman5,G,0.07828598481538938,0.08645009815411224,0.08651806201777769
1.0,1.0,1.0378893762103112,3.0,1.0,3.0,1.0,3.0,1.0,0.08649078135085926,0.08440987025473352,Feynman5,G,0.08440987025473352,0.08649078135085926,0.08655938832125103
1.0,1.0,1.038000080653496,3.0,1.0,3.0,1.0,3.0,1.0,0.08650000672112466,0.08522729177025701,Feynman5,G,0.08522729177025701,0.08650000672112466,0.08656875924980977
1.0,1.0,1.0385544778458127,3.0,1.0,3.0,1.0,3.0,1.0,0.08654620648715106,0.08457877851586301,Feynman5,G,0.08457877851586301,0.08654620648715106,0.08661568643876566
1.0,1.0,1.0403092303395862,3.0,1.0,3.0,1.0,3.0,1.0,0.08669243586163218,0.07851356756096091,Feynman5,G,0.07851356756096091,0.08669243586163218,0.08676420155581654
1.0,1.0,1.0408696021779191,3.0,1.0,3.0,1.0,3.0,1.0,0.0867391335148266,0.08504117999054411,Feynman5,G,0.08504117999054411,0.0867391335148266,0.08681162382604204
1.0,1.0,1.040921383618135,3.0,1.0,3.0,1.0,3.0,1.0,0.08674344863484458,0.08817475293192592,Feynman5,G,0.08817475293192592,0.08674344863484458,0.08681600577480036
1.0,1.0,1.0412828245157033,3.0,1.0,3.0,1.0,3.0,1.0,0.08677356870964194,0.08617470431926538,Feynman5,G,0.08617470431926538,0.08677356870964194,0.08684659171108536
1.0,1.0,1.041876005883224,3.0,1.0,3.0,1.0,3.0,1.0,0.08682300049026866,0.08021151352292048,Feynman5,G,0.08021151352292048,0.08682300049026866,0.08689678572719223
1.0,1.0,1.043895939325603,3.0,1.0,3.0,1.0,3.0,1.0,0.08699132827713359,0.07156541134249728,Feynman5,G,0.07156541134249728,0.08699132827713359,0.08706768757364969
1.0,1.0,1.0443455062703682,3.0,1.0,3.0,1.0,3.0,1.0,0.08702879218919735,0.08380989161049898,Feynman5,G,0.08380989161049898,0.08702879218919735,0.08710571986012103
1.0,1.0,1.0451449988162735,3.0,1.0,3.0,1.0,3.0,1.0,0.08709541656802279,0.07908613235215299,Feynman5,G,0.07908613235215299,0.08709541656802279,0.08717335095657162
1.0,1.0,1.045479091136837,3.0,1.0,3.0,1.0,3.0,1.0,0.08712325759473642,0.08918557736417013,Feynman5,G,0.08918557736417013,0.08712325759473642,0.08720161113389018
1.0,1.0,1.0456229251578582,3.0,1.0,3.0,1.0,3.0,1.0,0.08713524376315485,0.09035012864898247,Feynman5,G,0.09035012864898247,0.08713524376315485,0.08721377747704773
1.0,1.0,1.0460573340619375,3.0,1.0,3.0,1.0,3.0,1.0,0.08717144450516146,0.0792688173481325,Feynman5,G,0.0792688173481325,0.08717144450516146,0.08725052136672279
1.0,1.0,1.0463826817560162,3.0,1.0,3.0,1.0,3.0,1.0,0.08719855681300136,0.07200164113788476,Feynman5,G,0.07200164113788476,0.08719855681300136,0.08727803946052247
1.0,1.0,1.0478538502698962,3.0,1.0,3.0,1.0,3.0,1.0,0.08732115418915802,0.0935016958158259,Feynman5,G,0.0935016958158259,0.08732115418915802,0.0874024610491641
1.0,1.0,1.0480161624131439,3.0,1.0,3.0,1.0,3.0,1.0,0.08733468020109532,0.08815832413120553,Feynman5,G,0.08815832413120553,0.08733468020109532,0.08741618725384283
1.0,1.0,1.0485807669050091,3.0,1.0,3.0,1.0,3.0,1.0,0.08738173057541743,0.08572347184831955,Feynman5,G,0.08572347184831955,0.08738173057541743,0.08746393234661191
1.0,1.0,1.0485920064198044,3.0,1.0,3.0,1.0,3.0,1.0,0.08738266720165037,0.083290718664049,Feynman5,G,0.083290718664049,0.08738266720165037,0.08746488277645222
1.0,1.0,1.0487022062375224,3.0,1.0,3.0,1.0,3.0,1.0,0.08739185051979353,0.07875426997509777,Feynman5,G,0.07875426997509777,0.08739185051979353,0.08747420138063541
1.0,1.0,1.0490912727960475,3.0,1.0,3.0,1.0,3.0,1.0,0.08742427273300396,0.09002571797327046,Feynman5,G,0.09002571797327046,0.08742427273300396,0.08750710044694915
1.0,1.0,1.0496662528110305,3.0,1.0,3.0,1.0,3.0,1.0,0.08747218773425254,0.08548610107139096,Feynman5,G,0.08548610107139096,0.08747218773425254,0.08755571793406164
1.0,1.0,1.0498772961891985,3.0,1.0,3.0,1.0,3.0,1.0,0.0874897746824332,0.077901888029285,Feynman5,G,0.077901888029285,0.0874897746824332,0.08757356205947288
1.0,1.0,1.0504500479258052,3.0,1.0,3.0,1.0,3.0,1.0,0.0875375039938171,0.0869292563440655,Feynman5,G,0.0869292563440655,0.0875375039938171,0.08762198752363246
1.0,1.0,1.0528847571509719,3.0,1.0,3.0,1.0,3.0,1.0,0.08774039642924765,0.07495262312535446,Feynman5,G,0.07495262312535446,0.08774039642924765,0.08782780991354566
1.0,1.0,1.0537952976709883,3.0,1.0,3.0,1.0,3.0,1.0,0.0878162748059157,0.09340946912661759,Feynman5,G,0.09340946912661759,0.0878162748059157,0.08790477188291274
1.0,1.0,1.0541733225545995,3.0,1.0,3.0,1.0,3.0,1.0,0.08784777687954996,0.08895052161008048,Feynman5,G,0.08895052161008048,0.08784777687954996,0.08793672188728285
1.0,1.0,1.0546201265267205,3.0,1.0,3.0,1.0,3.0,1.0,0.08788501054389337,0.0991360087631094,Feynman5,G,0.0991360087631094,0.08788501054389337,0.08797448351493066
1.0,1.0,1.0552415294978386,3.0,1.0,3.0,1.0,3.0,1.0,0.08793679412481988,0.09597359022533954,Feynman5,G,0.09597359022533954,0.08793679412481988,0.08802699873647513
1.0,1.0,1.0560941182534989,3.0,1.0,3.0,1.0,3.0,1.0,0.08800784318779158,0.09347843945294054,Feynman5,G,0.09347843945294054,0.08800784318779158,0.08809904665399915
1.0,1.0,1.0569930332742148,3.0,1.0,3.0,1.0,3.0,1.0,0.08808275277285123,0.09241918681320214,Feynman5,G,0.09241918681320214,0.08808275277285123,0.08817500313372435
1.0,1.0,1.057209954924811,3.0,1.0,3.0,1.0,3.0,1.0,0.0881008295770676,0.0904861361813438,Feynman5,G,0.0904861361813438,0.0881008295770676,0.0881933316123792
1.0,1.0,1.0572121120457696,3.0,1.0,3.0,1.0,3.0,1.0,0.08810100933714747,0.08138531921785348,Feynman5,G,0.08138531921785348,0.08810100933714747,0.08819351387330339
1.0,1.0,1.0576302906008095,3.0,1.0,3.0,1.0,3.0,1.0,0.08813585755006746,0.08763110080910969,Feynman5,G,0.08763110080910969,0.08813585755006746,0.08822884620484832
1.0,1.0,1.0599267861791306,3.0,1.0,3.0,1.0,3.0,1.0,0.08832723218159422,0.09881620497050168,Feynman5,G,0.09881620497050168,0.08832723218159422,0.08842285488910018
1.0,1.0,1.060102248028361,3.0,1.0,3.0,1.0,3.0,1.0,0.08834185400236343,0.1042513532206767,Feynman5,G,0.1042513532206767,0.08834185400236343,0.08843767625726863
1.0,1.0,1.0604293137602276,3.0,1.0,3.0,1.0,3.0,1.0,0.08836910948001897,0.08648164548619502,Feynman5,G,0.08648164548619502,0.08836910948001897,0.08846530305197553
1.0,1.0,1.0627426321061875,3.0,1.0,3.0,1.0,3.0,1.0,0.08856188600884896,0.10743719953590618,Feynman5,G,0.10743719953590618,0.08856188600884896,0.08866068197457541
1.0,1.0,1.0635850925807218,3.0,1.0,3.0,1.0,3.0,1.0,0.08863209104839348,0.0915120619310922,Feynman5,G,0.0915120619310922,0.08863209104839348,0.08873182436918935
1.0,1.0,1.0636364633572395,3.0,1.0,3.0,1.0,3.0,1.0,0.08863637194643663,0.09797240407208285,Feynman5,G,0.09797240407208285,0.08863637194643663,0.08873616224556248
1.0,1.0,1.0637036579040715,3.0,1.0,3.0,1.0,3.0,1.0,0.08864197149200596,0.08027077516103866,Feynman5,G,0.08027077516103866,0.08864197149200596,0.0887418362895225
1.0,1.0,1.063891632664412,3.0,1.0,3.0,1.0,3.0,1.0,0.08865763605536765,0.09940639638497126,Feynman5,G,0.09940639638497126,0.08865763605536765,0.08875770907329215
1.0,1.0,1.0650343691113688,3.0,1.0,3.0,1.0,3.0,1.0,0.08875286409261407,0.07889753092069933,Feynman5,G,0.07889753092069933,0.08875286409261407,0.08885419701362193
1.0,1.0,1.0654040986751936,3.0,1.0,3.0,1.0,3.0,1.0,0.08878367488959947,0.1022040744706002,Feynman5,G,0.1022040744706002,0.08878367488959947,0.08888541327836683
1.0,1.0,1.0654102334198414,3.0,1.0,3.0,1.0,3.0,1.0,0.08878418611832012,0.08965982895933784,Feynman5,G,0.08965982895933784,0.08878418611832012,0.08888593122587819
1.0,1.0,1.0656604953414166,3.0,1.0,3.0,1.0,3.0,1.0,0.08880504127845139,0.07627089130260918,Feynman5,G,0.07627089130260918,0.08880504127845139,0.08890706022493564
1.0,1.0,1.0658462150675394,3.0,1.0,3.0,1.0,3.0,1.0,0.08882051792229495,0.09511432309094349,Feynman5,G,0.09511432309094349,0.08882051792229495,0.08892273977133633
1.0,1.0,1.0660851960694462,3.0,1.0,3.0,1.0,3.0,1.0,0.08884043300578719,0.1005905555527015,Feynman5,G,0.1005905555527015,0.08884043300578719,0.08894291555339472
1.0,1.0,1.0662435805647292,3.0,1.0,3.0,1.0,3.0,1.0,0.08885363171372744,0.08019121488906163,Feynman5,G,0.08019121488906163,0.08885363171372744,0.08895628679553642
1.0,1.0,1.0664657940208253,3.0,1.0,3.0,1.0,3.0,1.0,0.08887214950173544,0.10234513873681313,Feynman5,G,0.10234513873681313,0.08887214950173544,0.08897504632185287
1.0,1.0,1.0669787908353652,3.0,1.0,3.0,1.0,3.0,1.0,0.08891489923628043,0.08220305375921294,Feynman5,G,0.08220305375921294,0.08891489923628043,0.08901835266973673
1.0,1.0,1.067748592450164,3.0,1.0,3.0,1.0,3.0,1.0,0.088979049370847,0.10627534315025619,Feynman5,G,0.10627534315025619,0.088979049370847,0.08908333424351755
1.0,1.0,1.068004213304376,3.0,1.0,3.0,1.0,3.0,1.0,0.08900035110869799,0.09306851031556733,Feynman5,G,0.09306851031556733,0.08900035110869799,0.08910491105867056
1.0,1.0,1.0680207393500207,3.0,1.0,3.0,1.0,3.0,1.0,0.0890017282791684,0.0946685521083811,Feynman5,G,0.0946685521083811,0.0890017282791684,0.08910630599572542
1.0,1.0,1.0687773564213425,3.0,1.0,3.0,1.0,3.0,1.0,0.08906477970177855,0.08780821158720573,Feynman5,G,0.08780821158720573,0.08906477970177855,0.08917016857877554
1.0,1.0,1.069458483051185,3.0,1.0,3.0,1.0,3.0,1.0,0.08912154025426543,0.09040251834653629,Feynman5,G,0.09040251834653629,0.08912154025426543,0.08922765559250168
1.0,1.0,1.0695183052527493,3.0,1.0,3.0,1.0,3.0,1.0,0.0891265254377291,0.09147396195602178,Feynman5,G,0.09147396195602178,0.0891265254377291,0.08923270440953204
1.0,1.0,1.0697181764609247,3.0,1.0,3.0,1.0,3.0,1.0,0.08914318137174372,0.08579708296936252,Feynman5,G,0.08579708296936252,0.08914318137174372,0.08924957274958492
1.0,1.0,1.0707441564207274,3.0,1.0,3.0,1.0,3.0,1.0,0.08922867970172728,0.09718316373674611,Feynman5,G,0.09718316373674611,0.08922867970172728,0.08933615657964554
1.0,1.0,1.0711168558289548,3.0,1.0,3.0,1.0,3.0,1.0,0.08925973798574623,0.10174808750966108,Feynman5,G,0.10174808750966108,0.08925973798574623,0.08936760718761239
1.0,1.0,1.0711619545203068,3.0,1.0,3.0,1.0,3.0,1.0,0.08926349621002556,0.09765721877907121,Feynman5,G,0.09765721877907121,0.08926349621002556,0.08937141281316474
1.0,1.0,1.071392137896742,3.0,1.0,3.0,1.0,3.0,1.0,0.08928267815806183,0.09280123870126522,Feynman5,G,0.09280123870126522,0.08928267815806183,0.0893908364546032
1.0,1.0,1.0718446709676148,3.0,1.0,3.0,1.0,3.0,1.0,0.08932038924730124,0.08818116860100357,Feynman5,G,0.08818116860100357,0.08932038924730124,0.08942902152436698
1.0,1.0,1.0719897071345308,3.0,1.0,3.0,1.0,3.0,1.0,0.08933247559454423,0.09741892330531363,Feynman5,G,0.09741892330531363,0.08933247559454423,0.08944125945059742
1.0,1.0,1.0720870329686079,3.0,1.0,3.0,1.0,3.0,1.0,0.08934058608071732,0.0814088721325422,Feynman5,G,0.0814088721325422,0.08934058608071732,0.08944947156308099
1.0,1.0,1.0729961784891102,3.0,1.0,3.0,1.0,3.0,1.0,0.08941634820742585,0.08290783432497656,Feynman5,G,0.08290783432497656,0.08941634820742585,0.08952617951698762
1.0,1.0,1.073436907326037,3.0,1.0,3.0,1.0,3.0,1.0,0.08945307561050309,0.09093998356845591,Feynman5,G,0.09093998356845591,0.08945307561050309,0.08956336316451248
1.0,1.0,1.0737399642743155,3.0,1.0,3.0,1.0,3.0,1.0,0.08947833035619296,0.08598225858791117,Feynman5,G,0.08598225858791117,0.08947833035619296,0.0895889307784043
1.0,1.0,1.0744587315534857,3.0,1.0,3.0,1.0,3.0,1.0,0.08953822762945714,0.08502503111407383,Feynman5,G,0.08502503111407383,0.08953822762945714,0.08964956729708456
1.0,1.0,1.074794898687442,3.0,1.0,3.0,1.0,3.0,1.0,0.08956624155728683,0.08733871339084572,Feynman5,G,0.08733871339084572,0.08956624155728683,0.08967792562323511
1.0,1.0,1.0750140712809566,3.0,1.0,3.0,1.0,3.0,1.0,0.08958450594007972,0.08762460858295561,Feynman5,G,0.08762460858295561,0.08958450594007972,0.08969641408349915
1.0,1.0,1.0752032902429918,3.0,1.0,3.0,1.0,3.0,1.0,0.08960027418691598,0.08302829797549792,Feynman5,G,0.08302829797549792,0.08960027418691598,0.08971237549091556
