epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.0,1.0,1.0,1.0,1.0191219045225095,0.3440745295480199,0.35376602513730426,Feynman56,z,0.35376602513730426,0.3440745295480199
1.0,1.0,1.0,1.0,1.0,1.0197851909747622,0.3442984674037383,0.42677460112949084,Feynman56,z,0.42677460112949084,0.3442984674037383
1.0,1.0,1.0,1.0,1.0,1.0209215318823968,0.34468211725118586,0.33980344762060155,Feynman56,z,0.33980344762060155,0.34468211725118586
1.0,1.0,1.0,1.0,1.0,1.022101373226342,0.34508045365584733,0.34142773379478425,Feynman56,z,0.34142773379478425,0.34508045365584733
1.0,1.0,1.0,1.0,1.0,1.0233329045869077,0.3454962415725136,0.40458914921808264,Feynman56,z,0.40458914921808264,0.3454962415725136
1.0,1.0,1.0,1.0,1.0,1.0245007044337238,0.3458905125435489,0.2602796447214121,Feynman56,z,0.2602796447214121,0.3458905125435489
1.0,1.0,1.0,1.0,1.0,1.0275498973364168,0.34691997683907577,0.3959877715966899,Feynman56,z,0.3959877715966899,0.34691997683907577
1.0,1.0,1.0,1.0,1.0,1.0276042668250915,0.3469383329907339,0.39200769961695886,Feynman56,z,0.39200769961695886,0.3469383329907339
1.0,1.0,1.0,1.0,1.0,1.0280709268513906,0.3470958861041496,0.41871003854432093,Feynman56,z,0.41871003854432093,0.3470958861041496
1.0,1.0,1.0,1.0,1.0,1.0285233140157986,0.34724862043365085,0.3116664040755993,Feynman56,z,0.3116664040755993,0.34724862043365085
1.0,1.0,1.0,1.0,1.0,1.0295532368863083,0.3475963415704146,0.32257056008656815,Feynman56,z,0.32257056008656815,0.3475963415704146
1.0,1.0,1.0,1.0,1.0,1.030260932000701,0.34783527261729674,0.27944372313204163,Feynman56,z,0.27944372313204163,0.34783527261729674
1.0,1.0,1.0,1.0,1.0,1.0320549479122307,0.34844096579102013,0.3778751408457963,Feynman56,z,0.3778751408457963,0.34844096579102013
1.0,1.0,1.0,1.0,1.0,1.032600788917127,0.34862525187704596,0.37044854085382833,Feynman56,z,0.37044854085382833,0.34862525187704596
1.0,1.0,1.0,1.0,1.0,1.0326628774240587,0.3486462141129847,0.260534914406401,Feynman56,z,0.260534914406401,0.3486462141129847
1.0,1.0,1.0,1.0,1.0,1.0337541908917998,0.34901466185837815,0.33830597200796547,Feynman56,z,0.33830597200796547,0.34901466185837815
1.0,1.0,1.0,1.0,1.0,1.033765243138329,0.34901839330258333,0.272027073695628,Feynman56,z,0.272027073695628,0.34901839330258333
1.0,1.0,1.0,1.0,1.0,1.0359177449275903,0.3497451179831193,0.3709013242364566,Feynman56,z,0.3709013242364566,0.3497451179831193
1.0,1.0,1.0,1.0,1.0,1.0359238000615978,0.34974716230909814,0.34732930060803896,Feynman56,z,0.34732930060803896,0.34974716230909814
1.0,1.0,1.0,1.0,1.0,1.0364360839258946,0.349920118879672,0.2870120781686345,Feynman56,z,0.2870120781686345,0.349920118879672
1.0,1.0,1.0,1.0,1.0,1.0366047480757656,0.34997706303695186,0.3658009753022249,Feynman56,z,0.3658009753022249,0.34997706303695186
1.0,1.0,1.0,1.0,1.0,1.0372489978951285,0.35019457377097196,0.23838465479230703,Feynman56,z,0.23838465479230703,0.35019457377097196
1.0,1.0,1.0,1.0,1.0,1.0376558090116141,0.3503319207781343,0.28517053037451506,Feynman56,z,0.28517053037451506,0.3503319207781343
1.0,1.0,1.0,1.0,1.0,1.0404470927196332,0.3512743101276417,0.29233024337402747,Feynman56,z,0.29233024337402747,0.3512743101276417
1.0,1.0,1.0,1.0,1.0,1.0413956339331576,0.351594555301798,0.4380668735331391,Feynman56,z,0.4380668735331391,0.351594555301798
1.0,1.0,1.0,1.0,1.0,1.04249243896584,0.35196485710176073,0.3303291640194416,Feynman56,z,0.3303291640194416,0.35196485710176073
1.0,1.0,1.0,1.0,1.0,1.0428174361609244,0.3520745822058006,0.43155205643640887,Feynman56,z,0.43155205643640887,0.3520745822058006
1.0,1.0,1.0,1.0,1.0,1.0432680784647106,0.3522267274378691,0.383078253528716,Feynman56,z,0.383078253528716,0.3522267274378691
1.0,1.0,1.0,1.0,1.0,1.043566146510475,0.3523273607597167,0.28264554187900676,Feynman56,z,0.28264554187900676,0.3523273607597167
1.0,1.0,1.0,1.0,1.0,1.0437667529778603,0.35239508923810925,0.3682251630674323,Feynman56,z,0.3682251630674323,0.35239508923810925
1.0,1.0,1.0,1.0,1.0,1.0438208129123587,0.352413340878514,0.3046071127989909,Feynman56,z,0.3046071127989909,0.352413340878514
1.0,1.0,1.0,1.0,1.0,1.0441512492577374,0.3525249023409624,0.38953783842092615,Feynman56,z,0.38953783842092615,0.3525249023409624
1.0,1.0,1.0,1.0,1.0,1.045954645976538,0.35313376264987756,0.22601971557385275,Feynman56,z,0.22601971557385275,0.35313376264987756
1.0,1.0,1.0,1.0,1.0,1.047487142203443,0.353651161908952,0.3160328816116268,Feynman56,z,0.3160328816116268,0.353651161908952
1.0,1.0,1.0,1.0,1.0,1.04867349244984,0.3540516958402676,0.3685901371012724,Feynman56,z,0.3685901371012724,0.3540516958402676
1.0,1.0,1.0,1.0,1.0,1.049471329025672,0.3543210603228357,0.29075896603640183,Feynman56,z,0.29075896603640183,0.3543210603228357
1.0,1.0,1.0,1.0,1.0,1.049793924821648,0.354429974669826,0.31702082331502335,Feynman56,z,0.31702082331502335,0.354429974669826
1.0,1.0,1.0,1.0,1.0,1.0497992694552,0.35443177911762264,0.3698875056891166,Feynman56,z,0.3698875056891166,0.35443177911762264
1.0,1.0,1.0,1.0,1.0,1.0498546537293851,0.35445047787976286,0.4597733165982302,Feynman56,z,0.4597733165982302,0.35445047787976286
1.0,1.0,1.0,1.0,1.0,1.0505359981669316,0.35468051244753007,0.36218010512647003,Feynman56,z,0.36218010512647003,0.35468051244753007
1.0,1.0,1.0,1.0,1.0,1.0514760499885394,0.3549978914449151,0.46323374344990736,Feynman56,z,0.46323374344990736,0.3549978914449151
1.0,1.0,1.0,1.0,1.0,1.0519817790291786,0.3551686349849808,0.34219207182622763,Feynman56,z,0.34219207182622763,0.3551686349849808
1.0,1.0,1.0,1.0,1.0,1.0520881827585196,0.35520455886509045,0.44962553964103263,Feynman56,z,0.44962553964103263,0.35520455886509045
1.0,1.0,1.0,1.0,1.0,1.0538442546302473,0.3557974414245133,0.426444339206946,Feynman56,z,0.426444339206946,0.3557974414245133
1.0,1.0,1.0,1.0,1.0,1.0539099368886355,0.3558196169778542,0.3831280089790602,Feynman56,z,0.3831280089790602,0.3558196169778542
1.0,1.0,1.0,1.0,1.0,1.056179207120584,0.3565857648587015,0.4388277479811177,Feynman56,z,0.4388277479811177,0.3565857648587015
1.0,1.0,1.0,1.0,1.0,1.0572120735203332,0.3569344797857407,0.3395622990345123,Feynman56,z,0.3395622990345123,0.3569344797857407
1.0,1.0,1.0,1.0,1.0,1.057437668333176,0.3570106447948069,0.4059603330886309,Feynman56,z,0.4059603330886309,0.3570106447948069
1.0,1.0,1.0,1.0,1.0,1.05746997005222,0.3570215504565676,0.34897499842492247,Feynman56,z,0.34897499842492247,0.3570215504565676
1.0,1.0,1.0,1.0,1.0,1.057564605800578,0.3570535012471945,0.35389312148150853,Feynman56,z,0.35389312148150853,0.3570535012471945
1.0,1.0,1.0,1.0,1.0,1.0588925755051224,0.3575018485443308,0.4162158019338243,Feynman56,z,0.4162158019338243,0.3575018485443308
1.0,1.0,1.0,1.0,1.0,1.060347680028372,0.35799311892332913,0.4033301297577812,Feynman56,z,0.4033301297577812,0.35799311892332913
1.0,1.0,1.0,1.0,1.0,1.0606431087294375,0.35809286115326555,0.29102468751206334,Feynman56,z,0.29102468751206334,0.35809286115326555
1.0,1.0,1.0,1.0,1.0,1.0609221143076892,0.3581870586311651,0.27836855817869854,Feynman56,z,0.27836855817869854,0.3581870586311651
1.0,1.0,1.0,1.0,1.0,1.0616063242628813,0.35841806065104137,0.4560338822898392,Feynman56,z,0.4560338822898392,0.35841806065104137
1.0,1.0,1.0,1.0,1.0,1.0619996086546142,0.35855084078407895,0.3128890670822511,Feynman56,z,0.3128890670822511,0.35855084078407895
1.0,1.0,1.0,1.0,1.0,1.063529033371142,0.35906720304406303,0.26891647977380523,Feynman56,z,0.26891647977380523,0.35906720304406303
1.0,1.0,1.0,1.0,1.0,1.06540900814369,0.3597019175296962,0.22873348804310725,Feynman56,z,0.22873348804310725,0.3597019175296962
1.0,1.0,1.0,1.0,1.0,1.0657604163182988,0.3598205594721579,0.34873327808993626,Feynman56,z,0.34873327808993626,0.3598205594721579
1.0,1.0,1.0,1.0,1.0,1.06998270142794,0.36124608153803683,0.3699694740889521,Feynman56,z,0.3699694740889521,0.36124608153803683
1.0,1.0,1.0,1.0,1.0,1.0700107911438619,0.36125556514912216,0.3709029215358618,Feynman56,z,0.3709029215358618,0.36125556514912216
1.0,1.0,1.0,1.0,1.0,1.0700836529177977,0.3612801646405841,0.34175230705739057,Feynman56,z,0.34175230705739057,0.3612801646405841
1.0,1.0,1.0,1.0,1.0,1.07050138271309,0.3614211979970016,0.3663505011395164,Feynman56,z,0.3663505011395164,0.3614211979970016
1.0,1.0,1.0,1.0,1.0,1.0706633867978093,0.36147589359228544,0.24588191297392648,Feynman56,z,0.24588191297392648,0.36147589359228544
1.0,1.0,1.0,1.0,1.0,1.0724904242606896,0.36209273545655846,0.39168636982869115,Feynman56,z,0.39168636982869115,0.36209273545655846
1.0,1.0,1.0,1.0,1.0,1.0752498575411549,0.3630243715087147,0.3509816558643929,Feynman56,z,0.3509816558643929,0.3630243715087147
1.0,1.0,1.0,1.0,1.0,1.0769029909285133,0.3635825001192482,0.264528082864478,Feynman56,z,0.264528082864478,0.3635825001192482
1.0,1.0,1.0,1.0,1.0,1.0769251898812655,0.3635899948990099,0.36510786221025787,Feynman56,z,0.36510786221025787,0.3635899948990099
1.0,1.0,1.0,1.0,1.0,1.0781578385170083,0.3640061600285779,0.5414750931716821,Feynman56,z,0.5414750931716821,0.3640061600285779
1.0,1.0,1.0,1.0,1.0,1.0784134427438608,0.3640924567745456,0.3970862609447614,Feynman56,z,0.3970862609447614,0.3640924567745456
1.0,1.0,1.0,1.0,1.0,1.0792900370614378,0.3643884113370826,0.4036484797399872,Feynman56,z,0.4036484797399872,0.3643884113370826
1.0,1.0,1.0,1.0,1.0,1.0794307065192479,0.36443590396510184,0.33308829700110876,Feynman56,z,0.33308829700110876,0.36443590396510184
1.0,1.0,1.0,1.0,1.0,1.0795132798720037,0.36446378226638904,0.296003677524764,Feynman56,z,0.296003677524764,0.36446378226638904
1.0,1.0,1.0,1.0,1.0,1.0800863718782356,0.3646572687978403,0.4041521858560354,Feynman56,z,0.4041521858560354,0.3646572687978403
1.0,1.0,1.0,1.0,1.0,1.083063089987642,0.3656622642537773,0.3517507631058229,Feynman56,z,0.3517507631058229,0.3656622642537773
1.0,1.0,1.0,1.0,1.0,1.0836527245085559,0.3658613358461829,0.3134973557100856,Feynman56,z,0.3134973557100856,0.3658613358461829
1.0,1.0,1.0,1.0,1.0,1.0861647782374217,0.3667094519558684,0.4201796283909542,Feynman56,z,0.4201796283909542,0.3667094519558684
1.0,1.0,1.0,1.0,1.0,1.0873436640826768,0.36710746576638204,0.2530734012937711,Feynman56,z,0.2530734012937711,0.36710746576638204
1.0,1.0,1.0,1.0,1.0,1.0919756021361795,0.3686712942932561,0.27279812554096167,Feynman56,z,0.27279812554096167,0.3686712942932561
1.0,1.0,1.0,1.0,1.0,1.0937370511856874,0.36926599228801293,0.34780195567008115,Feynman56,z,0.34780195567008115,0.36926599228801293
1.0,1.0,1.0,1.0,1.0,1.093928356357679,0.36933058047590384,0.33684742640968546,Feynman56,z,0.33684742640968546,0.36933058047590384
1.0,1.0,1.0,1.0,1.0,1.0968674078463412,0.3703228589793795,0.40752820702820075,Feynman56,z,0.40752820702820075,0.3703228589793795
1.0,1.0,1.0,1.0,1.0,1.0985349688657577,0.3708858586271176,0.3969730020920307,Feynman56,z,0.3969730020920307,0.3708858586271176
1.0,1.0,1.0,1.0,1.0,1.1004609808529218,0.37153611613355186,0.3235452247949294,Feynman56,z,0.3235452247949294,0.37153611613355186
1.0,1.0,1.0,1.0,1.0,1.1021627603217277,0.372110668566902,0.3924181061606312,Feynman56,z,0.3924181061606312,0.372110668566902
1.0,1.0,1.0,1.0,1.0,1.1022928522350575,0.3721545900189661,0.3366224707174814,Feynman56,z,0.3366224707174814,0.3721545900189661
1.0,1.0,1.0,1.0,1.0,1.1030460654879783,0.37240888883689754,0.3574648867092635,Feynman56,z,0.3574648867092635,0.37240888883689754
1.0,1.0,1.0,1.0,1.0,1.1040512645294909,0.37274826274866973,0.30637249663881194,Feynman56,z,0.30637249663881194,0.37274826274866973
1.0,1.0,1.0,1.0,1.0,1.1044195627675777,0.37287260709103026,0.39881412571202884,Feynman56,z,0.39881412571202884,0.37287260709103026
1.0,1.0,1.0,1.0,1.0,1.1048404090317059,0.3730146926253509,0.4718132850097906,Feynman56,z,0.4718132850097906,0.3730146926253509
1.0,1.0,1.0,1.0,1.0,1.1050051071956732,0.3730702977919487,0.42592744533607296,Feynman56,z,0.42592744533607296,0.3730702977919487
1.0,1.0,1.0,1.0,1.0,1.1051510189948128,0.3731195603320058,0.37230478140973594,Feynman56,z,0.37230478140973594,0.3731195603320058
1.0,1.0,1.0,1.0,1.0,1.1070169254142899,0.37374952507970977,0.3902018690934189,Feynman56,z,0.3902018690934189,0.37374952507970977
1.0,1.0,1.0,1.0,1.0,1.107324024121823,0.37385320732110827,0.42254947450651387,Feynman56,z,0.42254947450651387,0.37385320732110827
1.0,1.0,1.0,1.0,1.0,1.1080646715823952,0.3741032636935859,0.29370174563704976,Feynman56,z,0.29370174563704976,0.3741032636935859
1.0,1.0,1.0,1.0,1.0,1.1089350258900375,0.37439711151258886,0.32663946626850615,Feynman56,z,0.32663946626850615,0.37439711151258886
1.0,1.0,1.0,1.0,1.0,1.1104346925379949,0.3749034268945712,0.47892557809657305,Feynman56,z,0.47892557809657305,0.3749034268945712
1.0,1.0,1.0,1.0,1.0,1.1106720020369656,0.37498354699978453,0.3831867070291814,Feynman56,z,0.3831867070291814,0.37498354699978453
1.0,1.0,1.0,1.0,1.0,1.1124183584740508,0.3755731494475847,0.4089902758804581,Feynman56,z,0.4089902758804581,0.3755731494475847
1.0,1.0,1.0,1.0,1.0,1.112470071846413,0.3755906088449226,0.40115897916587867,Feynman56,z,0.40115897916587867,0.3755906088449226
1.0,1.0,1.0,1.0,1.0,1.1134828646594261,0.37593254655533853,0.38195525501246935,Feynman56,z,0.38195525501246935,0.37593254655533853
1.0,1.0,1.0,1.0,1.0,1.1135688664337622,0.3759615823555835,0.2969215170339663,Feynman56,z,0.2969215170339663,0.3759615823555835
1.0,1.0,1.0,1.0,1.0,1.114718673004301,0.3763497784615388,0.41650320296549703,Feynman56,z,0.41650320296549703,0.3763497784615388
1.0,1.0,1.0,1.0,1.0,1.114898116560791,0.3764103619471902,0.2492933686155167,Feynman56,z,0.2492933686155167,0.3764103619471902
1.0,1.0,1.0,1.0,1.0,1.1173445699400113,0.3772363301574514,0.20914041620123747,Feynman56,z,0.20914041620123747,0.3772363301574514
1.0,1.0,1.0,1.0,1.0,1.1179580339730695,0.3774434470368281,0.3643692741455344,Feynman56,z,0.3643692741455344,0.3774434470368281
1.0,1.0,1.0,1.0,1.0,1.1193514443910053,0.3779138883372172,0.2773932312986237,Feynman56,z,0.2773932312986237,0.3779138883372172
1.0,1.0,1.0,1.0,1.0,1.1202336294579198,0.3782117304408221,0.3319889261515116,Feynman56,z,0.3319889261515116,0.3782117304408221
1.0,1.0,1.0,1.0,1.0,1.120361243790135,0.3782548154153729,0.3132374799605477,Feynman56,z,0.3132374799605477,0.3782548154153729
1.0,1.0,1.0,1.0,1.0,1.1217165366839685,0.37871238752993175,0.3646683207539366,Feynman56,z,0.3646683207539366,0.37871238752993175
1.0,1.0,1.0,1.0,1.0,1.1218472223724925,0.3787565094515566,0.39900169500222277,Feynman56,z,0.39900169500222277,0.3787565094515566
1.0,1.0,1.0,1.0,1.0,1.1227159785821572,0.37904981772292806,0.3134328537618493,Feynman56,z,0.3134328537618493,0.37904981772292806
1.0,1.0,1.0,1.0,1.0,1.1240110379693489,0.37948705388418347,0.3937982220311693,Feynman56,z,0.3937982220311693,0.37948705388418347
1.0,1.0,1.0,1.0,1.0,1.1241732327901428,0.37954181387551733,0.3975920982005292,Feynman56,z,0.3975920982005292,0.37954181387551733
1.0,1.0,1.0,1.0,1.0,1.1255293528768209,0.3799996652657816,0.3563711077453578,Feynman56,z,0.3563711077453578,0.3799996652657816
1.0,1.0,1.0,1.0,1.0,1.1257142234021367,0.380062080997151,0.28567862382296216,Feynman56,z,0.28567862382296216,0.380062080997151
1.0,1.0,1.0,1.0,1.0,1.1300331207984509,0.3815202211697923,0.3703307864745493,Feynman56,z,0.3703307864745493,0.3815202211697923
1.0,1.0,1.0,1.0,1.0,1.13019332205023,0.38157430809510934,0.3244359633497363,Feynman56,z,0.3244359633497363,0.38157430809510934
1.0,1.0,1.0,1.0,1.0,1.1304115088017566,0.38164797200474765,0.3479078724414987,Feynman56,z,0.3479078724414987,0.38164797200474765
1.0,1.0,1.0,1.0,1.0,1.1309981223767325,0.3818460236695589,0.32012836656676197,Feynman56,z,0.32012836656676197,0.3818460236695589
1.0,1.0,1.0,1.0,1.0,1.1329313164950383,0.38249870599718755,0.3968818610979148,Feynman56,z,0.3968818610979148,0.38249870599718755
1.0,1.0,1.0,1.0,1.0,1.1336805247854487,0.3827516526652087,0.47180621465903394,Feynman56,z,0.47180621465903394,0.3827516526652087
1.0,1.0,1.0,1.0,1.0,1.1345641373790127,0.38304997672838914,0.37281392140708186,Feynman56,z,0.37281392140708186,0.38304997672838914
1.0,1.0,1.0,1.0,1.0,1.1354544659626207,0.3833505682348503,0.4314709449962932,Feynman56,z,0.4314709449962932,0.3833505682348503
1.0,1.0,1.0,1.0,1.0,1.135739447333204,0.3834467832515018,0.33126665533502053,Feynman56,z,0.33126665533502053,0.3834467832515018
1.0,1.0,1.0,1.0,1.0,1.1365081253581306,0.38370630326439403,0.3249321673432099,Feynman56,z,0.3249321673432099,0.38370630326439403
1.0,1.0,1.0,1.0,1.0,1.1381122241690824,0.3842478768889796,0.4727744728119303,Feynman56,z,0.4727744728119303,0.3842478768889796
1.0,1.0,1.0,1.0,1.0,1.1383765636059195,0.38433712280447513,0.3473937152460311,Feynman56,z,0.3473937152460311,0.38433712280447513
1.0,1.0,1.0,1.0,1.0,1.1404216156016271,0.3850275704341471,0.44875056636379873,Feynman56,z,0.44875056636379873,0.3850275704341471
1.0,1.0,1.0,1.0,1.0,1.1409929331857755,0.3852204578876657,0.38617763606370464,Feynman56,z,0.38617763606370464,0.3852204578876657
1.0,1.0,1.0,1.0,1.0,1.141136346470622,0.38526887688277855,0.3932784132822394,Feynman56,z,0.3932784132822394,0.38526887688277855
1.0,1.0,1.0,1.0,1.0,1.1421721376066822,0.3856185792552508,0.3745520552983951,Feynman56,z,0.3745520552983951,0.3856185792552508
1.0,1.0,1.0,1.0,1.0,1.1424325016874106,0.38570648301650867,0.3127720848694938,Feynman56,z,0.3127720848694938,0.38570648301650867
1.0,1.0,1.0,1.0,1.0,1.1426745453564358,0.3857882014656759,0.3268461921011887,Feynman56,z,0.3268461921011887,0.3857882014656759
1.0,1.0,1.0,1.0,1.0,1.1453938366602472,0.38670628483912795,0.394467747712248,Feynman56,z,0.394467747712248,0.38670628483912795
1.0,1.0,1.0,1.0,1.0,1.1459689741014654,0.38690046194751354,0.2369437557737276,Feynman56,z,0.2369437557737276,0.38690046194751354
1.0,1.0,1.0,1.0,1.0,1.1461542691724003,0.38696302101338836,0.45729898392170004,Feynman56,z,0.45729898392170004,0.38696302101338836
1.0,1.0,1.0,1.0,1.0,1.1473213703040803,0.3873570560851847,0.4529577243397127,Feynman56,z,0.4529577243397127,0.3873570560851847
1.0,1.0,1.0,1.0,1.0,1.1477680966828052,0.3875078792280437,0.4175715517090667,Feynman56,z,0.4175715517090667,0.3875078792280437
1.0,1.0,1.0,1.0,1.0,1.1487815973388336,0.38785005591944055,0.4152675082440598,Feynman56,z,0.4152675082440598,0.38785005591944055
1.0,1.0,1.0,1.0,1.0,1.1506390287201698,0.38847715933647525,0.383618667488133,Feynman56,z,0.383618667488133,0.38847715933647525
1.0,1.0,1.0,1.0,1.0,1.1513589731191614,0.388720225969902,0.3320560057194949,Feynman56,z,0.3320560057194949,0.388720225969902
1.0,1.0,1.0,1.0,1.0,1.151507497656948,0.3887703706191716,0.3802034130706871,Feynman56,z,0.3802034130706871,0.3887703706191716
1.0,1.0,1.0,1.0,1.0,1.1517971901243715,0.3888681761898301,0.2986079782612006,Feynman56,z,0.2986079782612006,0.3888681761898301
1.0,1.0,1.0,1.0,1.0,1.1534878352974922,0.3894389694776524,0.4721695549340179,Feynman56,z,0.4721695549340179,0.3894389694776524
1.0,1.0,1.0,1.0,1.0,1.1535650183993031,0.3894650279298618,0.4164219340939656,Feynman56,z,0.4164219340939656,0.3894650279298618
1.0,1.0,1.0,1.0,1.0,1.1541968870054293,0.38967835853577293,0.35004402065248014,Feynman56,z,0.35004402065248014,0.38967835853577293
1.0,1.0,1.0,1.0,1.0,1.1542211100352595,0.3896865366816415,0.44683356613319253,Feynman56,z,0.44683356613319253,0.3896865366816415
1.0,1.0,1.0,1.0,1.0,1.15622708789628,0.39036379215593897,0.29126356701652745,Feynman56,z,0.29126356701652745,0.39036379215593897
1.0,1.0,1.0,1.0,1.0,1.1563150035098149,0.3903934741039304,0.4446904699224181,Feynman56,z,0.4446904699224181,0.3903934741039304
1.0,1.0,1.0,1.0,1.0,1.156707935783518,0.39052613535536523,0.4116986169569017,Feynman56,z,0.4116986169569017,0.39052613535536523
1.0,1.0,1.0,1.0,1.0,1.1581881030870993,0.3910258673956365,0.43654574625118725,Feynman56,z,0.43654574625118725,0.3910258673956365
1.0,1.0,1.0,1.0,1.0,1.1589643917099823,0.39128795688809725,0.4045318489842652,Feynman56,z,0.4045318489842652,0.39128795688809725
1.0,1.0,1.0,1.0,1.0,1.1596035233883746,0.39150373964243323,0.35806726214194373,Feynman56,z,0.35806726214194373,0.39150373964243323
1.0,1.0,1.0,1.0,1.0,1.1623412518632372,0.39242804774810586,0.34083460396766696,Feynman56,z,0.34083460396766696,0.39242804774810586
1.0,1.0,1.0,1.0,1.0,1.1628289949347848,0.3925927188901333,0.3000632903101102,Feynman56,z,0.3000632903101102,0.3925927188901333
1.0,1.0,1.0,1.0,1.0,1.1651199797190939,0.3933661980081513,0.39083259102127776,Feynman56,z,0.39083259102127776,0.3933661980081513
1.0,1.0,1.0,1.0,1.0,1.1652670812632695,0.3934158622282838,0.4195385750241947,Feynman56,z,0.4195385750241947,0.3934158622282838
1.0,1.0,1.0,1.0,1.0,1.1667095936855336,0.3939028812795427,0.4215646319774375,Feynman56,z,0.4215646319774375,0.3939028812795427
1.0,1.0,1.0,1.0,1.0,1.1679550352458543,0.39432336553863395,0.41294943652723204,Feynman56,z,0.41294943652723204,0.39432336553863395
1.0,1.0,1.0,1.0,1.0,1.1684907048619533,0.3945042175744253,0.4655807908377561,Feynman56,z,0.4655807908377561,0.3945042175744253
1.0,1.0,1.0,1.0,1.0,1.1699429211035361,0.3949945128157573,0.49999935936744355,Feynman56,z,0.49999935936744355,0.3949945128157573
1.0,1.0,1.0,1.0,1.0,1.169980457185646,0.39500718569594534,0.40185508503505335,Feynman56,z,0.40185508503505335,0.39500718569594534
1.0,1.0,1.0,1.0,1.0,1.1708078602013985,0.3952865323591152,0.36136235291498514,Feynman56,z,0.36136235291498514,0.3952865323591152
1.0,1.0,1.0,1.0,1.0,1.1712547623274003,0.39543741483752703,0.4150761226712948,Feynman56,z,0.4150761226712948,0.39543741483752703
1.0,1.0,1.0,1.0,1.0,1.1717013411717325,0.39558818817002805,0.29337846844849624,Feynman56,z,0.29337846844849624,0.39558818817002805
1.0,1.0,1.0,1.0,1.0,1.1724480434471782,0.39584028876073885,0.37631371259369917,Feynman56,z,0.37631371259369917,0.39584028876073885
1.0,1.0,1.0,1.0,1.0,1.172467893197559,0.3958469904060411,0.4027218313964738,Feynman56,z,0.4027218313964738,0.3958469904060411
1.0,1.0,1.0,1.0,1.0,1.1727671653765217,0.39594803026567565,0.4500640366989602,Feynman56,z,0.4500640366989602,0.39594803026567565
1.0,1.0,1.0,1.0,1.0,1.1761928080381436,0.39710459100876894,0.4063948641913279,Feynman56,z,0.4063948641913279,0.39710459100876894
1.0,1.0,1.0,1.0,1.0,1.176288470325322,0.39713688837801425,0.3325389530772085,Feynman56,z,0.3325389530772085,0.39713688837801425
1.0,1.0,1.0,1.0,1.0,1.1766856514795667,0.39727098413062795,0.45536938862470366,Feynman56,z,0.45536938862470366,0.39727098413062795
1.0,1.0,1.0,1.0,1.0,1.1774052866298468,0.39751394635593196,0.4109850221488863,Feynman56,z,0.4109850221488863,0.39751394635593196
