n,alpha,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.0,0.019922340416685058,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.02019705535322458,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.020543125897113046,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.02139216191358584,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.021504895091570386,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.022449580317213114,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.022781775094710355,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.023044598620550194,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.023354896187928964,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.023994464364510026,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.02437326347187818,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.024963490518532194,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.025036394127597283,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.026771600084916858,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.02683611542055142,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.027130030396092963,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.027538508725929,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.027909387677772957,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.029383611693816092,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.029926774199180217,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.030283662165419778,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0308212805884176,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.032122073199626455,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03267638509357029,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03281667050142956,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03331575254035968,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03482898308935334,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03509943216724509,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0352685963846503,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03535953652065338,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03545438649475019,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03564375663945096,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0363919595479294,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03647971372751968,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03704016182328751,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.038349607808478736,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.038617804380971066,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.03971281963611928,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04111132981825927,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04168356167023246,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.042144908432892536,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04366255313204159,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.044231427267821144,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04428542575803174,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04436459245455937,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04440967814085295,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.044526610082709084,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04462422025361357,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04577185678039519,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04586940160178843,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04613151044588959,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04651772469402382,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04662912155328858,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04707192889737588,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04721715510013802,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04723601822464063,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04858919424715247,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04900762273794601,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0494193415829135,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04978334651422933,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.04980308071062989,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05034584673358444,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.050871552308939805,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05145281491181253,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05211527970137919,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05231447740940731,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.053302397871385465,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05349342800274137,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05371598853388415,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.054019111273437836,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05408632248324852,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05591652663856572,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.056306902719423624,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05651378124594375,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05653190392694374,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.056556942511155284,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05765617572106441,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.058276543878958975,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05845425954207728,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05852248730083709,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05853479573402398,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05867010015137175,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05867385763365718,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.05941045880970963,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06018476454099797,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.060855783847577505,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06115365551228136,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06139713589131701,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06244121414449433,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06284645330893246,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06306503821080978,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06363846967573072,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06404384881463077,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06444360918703596,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06462637895399992,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06511042265017297,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06571844431641316,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06602466480998292,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06672772070613564,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06680732530037947,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0669587723959223,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06776047555794362,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06795529021869195,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06858565536719075,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.06879910607499595,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0692594528161955,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07021894737756285,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07036687267372244,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07078626824767054,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07088702549661474,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07159241598030353,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07177824868531446,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0718701987765118,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07222752078584405,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07377600368889592,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07405552589126363,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07412332868205307,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07417062780763473,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07423275079623393,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07509323276053925,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0752806319366176,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07530811761025125,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07539305192050683,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07540401466966606,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07594273064425161,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07640246097735526,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07655958910625271,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07711507450488553,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07734744228570678,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.077445682819682,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0776634126121798,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07845130118866461,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.07942997195684709,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08005782014466922,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08023085820773623,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08064643452886766,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08069864818476846,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08099827012518002,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0813290445979945,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08196747787857106,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08268105182178276,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08280431048206438,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08345695035574896,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08400790340380138,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08412907024720451,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08424573443394634,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08513288339981506,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08528791821864712,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08570295926949056,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08581932378454638,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08828797966168778,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08860921448945114,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08871850187478603,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08894013876621176,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08965959530504564,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.08967095244374412,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09025603719769604,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09057456330345304,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09081626384350105,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09090968962824475,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09105094025058202,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09110229710882323,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09139976099630542,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09163635383717095,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09221666350733637,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0922219382735121,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09261037388511106,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09265384388032272,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09302045160325123,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09328274555897464,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09488353948570627,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0949992191268979,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.095280373459943,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09658419992539935,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09788028203666554,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09790186901063846,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.0979902731516683,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09901537838922014,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.09981160648318399,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1003775254139968,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10061026137971485,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10104259713583041,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1013869305476699,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10154694996795466,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1017452494255815,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10329689643401119,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10330261260281759,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10335306430341396,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10425072724443474,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10539889443782535,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10556503047941002,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1056258843048894,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10696849134808928,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10779131599315572,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1078386700964793,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10847270045710411,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10880785978446972,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10883763395961343,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10892778426231509,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10920260573227791,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10950972765504019,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.10953641230010025,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11005087088871202,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11035914817706893,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11119158509386895,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11165416726876654,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11254647396225503,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11280322137442489,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11285437120923758,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11300672231903863,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11366172293132659,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11370630662184888,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11501562709846247,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11521319297184662,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11545601584828591,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11592716174267992,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1160902097290123,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11611039233880327,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11635436667000798,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.117497439614758,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11754439716870346,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11767066959203865,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11815272136661181,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.11815362558409737,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12019105629913107,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12087537294065731,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12105628414164515,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12119390727551371,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12153751197366547,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12252305121701934,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12294821818455282,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12328529265676114,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12425811994556546,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12450760242339876,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12599263845158515,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12645698331244803,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12708442569869427,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12714540066077684,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.127453540337785,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12751925882740822,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12863924935144533,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12935502762904838,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12941224535802154,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.12952984367631792,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13007451972907424,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13022748179457955,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13110720749893856,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13147434210865405,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13241487500739602,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13289761267971523,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13296907643783118,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13456092701978495,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13483726271250085,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13491716476523807,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13543341590935098,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13563401384985307,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13594823912745524,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1363205000302905,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.136599645173888,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1366688183829532,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13689156197996466,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13757350398228574,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13768031757715715,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13801962620135166,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13804451273577278,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.13842488955200838,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1386132668423159,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1388400825083479,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1399704269698544,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14022057325821902,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14034539379169653,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14076205601876657,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1414291268863368,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14180249221802466,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14279258550812313,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1440876447964874,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14522461941359122,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1460151126624386,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14788240284852794,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1480573486084531,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14907927459359438,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1493577522119327,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.14955749657759576,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
