k_spring,x,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function
3.0,1.1176823584113218,1.8738207814558416,0.31563652161396294,Feynman16,x,1.8738207814558416,0.0
3.0,1.117942477096133,1.8746930731437568,0.3430757087828693,Feynman16,x,1.8746930731437568,0.0
3.0,1.1210477144861026,1.8851219672317714,2.922037308612767,Feynman16,x,1.8851219672317714,0.0
3.0,1.127866703928627,1.9081249527462376,2.7431084989322567,Feynman16,x,1.9081249527462376,0.0
3.0,1.1322817475360307,1.9230929337048712,-4.311441577161608,Feynman16,x,1.9230929337048712,0.0
3.0,1.1326070405639754,1.92419806250263,7.302125641852024,Feynman16,x,1.92419806250263,0.0
3.0,1.1332781244164765,1.92647896092139,2.681535282935565,Feynman16,x,1.92647896092139,0.0
3.0,1.133690125935959,1.9278799524670363,-5.770216708337683,Feynman16,x,1.9278799524670363,0.0
3.0,1.1362040649144691,1.9364395156922445,-0.1536865443557094,Feynman16,x,1.9364395156922445,0.0
3.0,1.1373595948439092,1.9403802719752519,1.693491111277905,Feynman16,x,1.9403802719752519,0.0
3.0,1.1375677610471597,1.9410906164607717,-2.8887559482680714,Feynman16,x,1.9410906164607717,0.0
3.0,1.1431848193957697,1.9603072969454078,-2.141358019242152,Feynman16,x,1.9603072969454078,0.0
3.0,1.144497727668195,1.9648125729564923,1.5706574910724966,Feynman16,x,1.9648125729564923,0.0
3.0,1.144677671144867,1.9654304562264542,4.091366744684191,Feynman16,x,1.9654304562264542,0.0
3.0,1.1476482472276364,1.9756447490469988,0.9144436959808631,Feynman16,x,1.9756447490469988,0.0
3.0,1.148890909363252,1.9799254824262802,-0.32463241214650496,Feynman16,x,1.9799254824262802,0.0
3.0,1.1510870148976906,1.9875019737991144,3.053004792746166,Feynman16,x,1.9875019737991144,0.0
3.0,1.1541787373135688,1.9981928365001163,5.6225199057488195,Feynman16,x,1.9981928365001163,0.0
3.0,1.1615038399661302,2.0236367553840986,-2.6053584376229337,Feynman16,x,2.0236367553840986,0.0
3.0,1.1677157011228294,2.0453399379731714,-3.030380365739827,Feynman16,x,2.0453399379731714,0.0
3.0,1.1679981857852013,2.0463296429962825,1.530015153608326,Feynman16,x,2.0463296429962825,0.0
3.0,1.17062004126331,2.0555269215109706,-1.0288065633053813,Feynman16,x,2.0555269215109706,0.0
3.0,1.174444634297139,2.068980298544011,3.236931949484958,Feynman16,x,2.068980298544011,0.0
3.0,1.1769809425105078,2.0779262085493846,1.664313811403506,Feynman16,x,2.0779262085493846,0.0
3.0,1.1784556576869134,2.0831366057014433,5.608261524112767,Feynman16,x,2.0831366057014433,0.0
3.0,1.1813501107345838,2.0933821261989203,5.1682891651046114,Feynman16,x,2.0933821261989203,0.0
3.0,1.1840733167756854,2.103044429250259,1.9351651948567465,Feynman16,x,2.103044429250259,0.0
3.0,1.1882621023974536,2.1179502359910245,2.4638105884353996,Feynman16,x,2.1179502359910245,0.0
3.0,1.19354500539453,2.136824519853343,-0.634913356595554,Feynman16,x,2.136824519853343,0.0
3.0,1.1964916978283027,2.1473885744580814,3.6415740101803786,Feynman16,x,2.1473885744580814,0.0
3.0,1.1986210851331345,2.1550387585885993,1.7195031398027638,Feynman16,x,2.1550387585885993,0.0
3.0,1.1998990414200086,2.159636564400983,-3.8813624927786745,Feynman16,x,2.159636564400983,0.0
3.0,1.203208260936218,2.171565178777737,3.025882854548719,Feynman16,x,2.171565178777737,0.0
3.0,1.2045362485338824,2.1763613610481185,0.5526779550805148,Feynman16,x,2.1763613610481185,0.0
3.0,1.2060939691464663,2.1819939936172155,0.4446036104696507,Feynman16,x,2.1819939936172155,0.0
3.0,1.2063401671570175,2.1828848983446316,2.7169339612629457,Feynman16,x,2.1828848983446316,0.0
3.0,1.2080372278671168,2.1890309158693024,-0.05588634180576779,Feynman16,x,2.1890309158693024,0.0
3.0,1.2086749523735074,2.1913427107426506,5.298344044610218,Feynman16,x,2.1913427107426506,0.0
3.0,1.2130926835456468,2.2073907883079684,-4.262393007974314,Feynman16,x,2.2073907883079684,0.0
3.0,1.2158712207472382,2.217514238162069,3.1862416576715438,Feynman16,x,2.217514238162069,0.0
3.0,1.2199651010764874,2.232472271766846,4.568221243988788,Feynman16,x,2.232472271766846,0.0
3.0,1.2205727463877465,2.234696743836789,2.509371528844152,Feynman16,x,2.234696743836789,0.0
3.0,1.2235517172699337,2.245618207251306,6.053090885236633,Feynman16,x,2.245618207251306,0.0
3.0,1.2244839626173154,2.2490414620605046,5.5871047729539836,Feynman16,x,2.2490414620605046,0.0
3.0,1.2264319932033074,2.2562031509289566,-1.827380512160163,Feynman16,x,2.2562031509289566,0.0
3.0,1.226592517587643,2.256793806302989,1.6368110685470718,Feynman16,x,2.256793806302989,0.0
3.0,1.2270828823855573,2.258598600365471,2.9540738758627763,Feynman16,x,2.258598600365471,0.0
3.0,1.2271409398358153,2.258812329331692,5.780878661186041,Feynman16,x,2.258812329331692,0.0
3.0,1.2275136665009918,2.2601847021700623,5.318578813776563,Feynman16,x,2.2601847021700623,0.0
3.0,1.2277670746556195,2.261117984412626,3.2185891833555362,Feynman16,x,2.261117984412626,0.0
3.0,1.2287010675865968,2.264559470232664,5.758388062131008,Feynman16,x,2.264559470232664,0.0
3.0,1.231469028253668,2.27477395132205,4.091725875426905,Feynman16,x,2.27477395132205,0.0
3.0,1.2336943448656958,2.283002604830398,2.395560293812644,Feynman16,x,2.283002604830398,0.0
3.0,1.2345458964591498,2.286155355696189,0.30389081127901996,Feynman16,x,2.286155355696189,0.0
3.0,1.235289616879367,2.2889106563549597,6.795700732979405,Feynman16,x,2.2889106563549597,0.0
3.0,1.2361905666718491,2.292250675692701,1.448157543974049,Feynman16,x,2.292250675692701,0.0
3.0,1.237368143131044,2.2966198824533515,-0.059786392897408724,Feynman16,x,2.2966198824533515,0.0
3.0,1.2383552702104064,2.3002856628868327,0.8158787321872709,Feynman16,x,2.3002856628868327,0.0
3.0,1.2391763345037279,2.3033369819911425,2.1826996572075474,Feynman16,x,2.3033369819911425,0.0
3.0,1.2393024526360636,2.303805853664644,7.020677916834968,Feynman16,x,2.303805853664644,0.0
3.0,1.2401545933402716,2.3069751230744613,-2.2001932760846197,Feynman16,x,2.3069751230744613,0.0
3.0,1.2425128217169843,2.3157571681966536,4.081041400590019,Feynman16,x,2.3157571681966536,0.0
3.0,1.2438583605694538,2.3207754317377938,-0.7681692371685185,Feynman16,x,2.3207754317377938,0.0
3.0,1.2465125943689164,2.33069047188049,-2.297129881498278,Feynman16,x,2.33069047188049,0.0
3.0,1.2484096782400944,2.3377900870853043,6.514674586110314,Feynman16,x,2.3377900870853043,0.0
3.0,1.248578357679012,2.3384218728966277,1.4254699278792566,Feynman16,x,2.3384218728966277,0.0
3.0,1.2494948736698106,2.341856158990704,12.493566442614433,Feynman16,x,2.341856158990704,0.0
3.0,1.2516941777098478,2.350107471769098,0.7601940270528336,Feynman16,x,2.350107471769098,0.0
3.0,1.2521983021135359,2.352000881724033,3.449127189696727,Feynman16,x,2.352000881724033,0.0
3.0,1.25317371183396,2.355666528047558,4.467599195281105,Feynman16,x,2.355666528047558,0.0
3.0,1.2577281449406974,2.372820129863952,-0.5205120900874176,Feynman16,x,2.372820129863952,0.0
3.0,1.2594068709592952,2.379158499929224,-0.0897337541072818,Feynman16,x,2.379158499929224,0.0
3.0,1.2611354344003471,2.3856938758502286,-0.7898556880887679,Feynman16,x,2.3856938758502286,0.0
3.0,1.2643791607255648,2.3979819931156254,0.9666399996230703,Feynman16,x,2.3979819931156254,0.0
3.0,1.2656980804775575,2.4029874463868603,1.4020337006100165,Feynman16,x,2.4029874463868603,0.0
3.0,1.2675765933299785,2.410125629937051,1.1958558368335128,Feynman16,x,2.410125629937051,0.0
3.0,1.2697920784043317,2.4185578835675887,4.305845209381607,Feynman16,x,2.4185578835675887,0.0
3.0,1.2704197125431587,2.4209493690273627,5.952444344599137,Feynman16,x,2.4209493690273627,0.0
3.0,1.273843509569435,2.4340159303082625,6.348396870082403,Feynman16,x,2.4340159303082625,0.0
3.0,1.2738798136608023,2.4341546694787204,6.622463518912063,Feynman16,x,2.4341546694787204,0.0
3.0,1.2756971406683473,2.4411047920640954,0.004971750978455702,Feynman16,x,2.4411047920640954,0.0
3.0,1.2768584842994795,2.445551383391346,-4.39371512347304,Feynman16,x,2.445551383391346,0.0
3.0,1.2792067393040933,2.4545548228215157,6.7832712927158685,Feynman16,x,2.4545548228215157,0.0
3.0,1.2801252673310142,2.4580810500889507,0.8109799052170774,Feynman16,x,2.4580810500889507,0.0
3.0,1.2820918312754919,2.4656391957350166,3.6288142009333586,Feynman16,x,2.4656391957350166,0.0
3.0,1.2845652269561243,2.4751617334572584,-6.846502290456066,Feynman16,x,2.4751617334572584,0.0
3.0,1.284641599406863,2.4754560583899345,1.724193631592505,Feynman16,x,2.4754560583899345,0.0
3.0,1.2855831797615194,2.4790861681286085,3.0775634877158695,Feynman16,x,2.4790861681286085,0.0
3.0,1.2861151311612953,2.4811381959030534,4.729570111478745,Feynman16,x,2.4811381959030534,0.0
3.0,1.2881836324682623,2.4891256064386904,6.483561122812553,Feynman16,x,2.4891256064386904,0.0
3.0,1.2893489073990598,2.493630907516724,5.849757868977708,Feynman16,x,2.493630907516724,0.0
3.0,1.294688531397366,2.5143275899978024,9.117110747951424,Feynman16,x,2.5143275899978024,0.0
3.0,1.2953839005198358,2.5170291745889757,-0.7091897440399269,Feynman16,x,2.5170291745889757,0.0
3.0,1.2967451755173038,2.522322075341105,6.865436710778089,Feynman16,x,2.522322075341105,0.0
3.0,1.2970877816458968,2.52365506994261,1.5225600134224182,Feynman16,x,2.52365506994261,0.0
3.0,1.3042491068230135,2.5515985989729426,2.645512835797314,Feynman16,x,2.5515985989729426,0.0
3.0,1.3043518178383922,2.5520004970474774,6.52249904439112,Feynman16,x,2.5520004970474774,0.0
3.0,1.304743217166882,2.5535322941144782,3.9365771884765417,Feynman16,x,2.5535322941144782,0.0
3.0,1.3048543116561304,2.553967161971391,4.780405546202356,Feynman16,x,2.553967161971391,0.0
3.0,1.3053723627855724,2.5559955082865824,-2.831754081730286,Feynman16,x,2.5559955082865824,0.0
3.0,1.308670920393273,2.568929366824464,-2.0691689507729008,Feynman16,x,2.568929366824464,0.0
3.0,1.3086764469790797,2.568951064316682,0.9168221428949201,Feynman16,x,2.568951064316682,0.0
3.0,1.3097672891531658,2.573235527603449,0.2678967720229739,Feynman16,x,2.573235527603449,0.0
3.0,1.315245072099383,2.594804399522566,1.9902351605960027,Feynman16,x,2.594804399522566,0.0
3.0,1.3178345584121902,2.6050318850181786,2.515167644049932,Feynman16,x,2.6050318850181786,0.0
3.0,1.3184102094255192,2.607308220476162,0.2619187495110835,Feynman16,x,2.607308220476162,0.0
3.0,1.3186974219324696,2.608444335917013,1.784141804985332,Feynman16,x,2.608444335917013,0.0
3.0,1.3200476577265166,2.613788728003894,4.312665748254979,Feynman16,x,2.613788728003894,0.0
3.0,1.3206707574092489,2.616256874213879,1.2664253712653186,Feynman16,x,2.616256874213879,0.0
3.0,1.3218117383480577,2.620779407452071,3.3125480424798983,Feynman16,x,2.620779407452071,0.0
3.0,1.3270252705666588,2.6414941030837706,-2.389484825588969,Feynman16,x,2.6414941030837706,0.0
3.0,1.3291901668774249,2.650119749585455,0.5676535164692913,Feynman16,x,2.650119749585455,0.0
3.0,1.3309070942445524,2.656970540265717,-2.0486475992188717,Feynman16,x,2.656970540265717,0.0
3.0,1.336456464017005,2.679173820319254,1.108573424084354,Feynman16,x,2.679173820319254,0.0
3.0,1.3382648515059228,2.6864292191642543,-0.7513669845530515,Feynman16,x,2.6864292191642543,0.0
3.0,1.3395583497209107,2.6916248584605147,1.967130565141535,Feynman16,x,2.6916248584605147,0.0
3.0,1.3472178125189607,2.7224937515525602,6.123589843799439,Feynman16,x,2.7224937515525602,0.0
3.0,1.3488726250924552,2.7291860380857167,8.31941270476104,Feynman16,x,2.7291860380857167,0.0
3.0,1.3523223414245091,2.7431635726738,5.639974543901712,Feynman16,x,2.7431635726738,0.0
3.0,1.354175494347459,2.750686904236778,5.875467350454718,Feynman16,x,2.750686904236778,0.0
3.0,1.3550148518660823,2.7540978731664914,6.912919739988498,Feynman16,x,2.7540978731664914,0.0
3.0,1.3570697108645584,2.7624573002190242,4.566844543996004,Feynman16,x,2.7624573002190242,0.0
3.0,1.3597485820730935,2.7733743096746823,6.290300685695993,Feynman16,x,2.7733743096746823,0.0
3.0,1.3602029524912878,2.7752281079490246,2.268719825607012,Feynman16,x,2.7752281079490246,0.0
3.0,1.3616371032095493,2.7810834012553394,-3.3031934478244067,Feynman16,x,2.7810834012553394,0.0
3.0,1.3650017244370245,2.794844561574076,5.402679292039428,Feynman16,x,2.794844561574076,0.0
3.0,1.3725450314168066,2.825819794900444,0.09849204687139146,Feynman16,x,2.825819794900444,0.0
3.0,1.3752859795389019,2.837117288274415,0.5254107973894024,Feynman16,x,2.837117288274415,0.0
3.0,1.3757126330569638,2.8388778731287863,-0.03143257552117751,Feynman16,x,2.8388778731287863,0.0
3.0,1.379530852676576,2.854658060229841,-4.321643182293128,Feynman16,x,2.854658060229841,0.0
3.0,1.380190646601557,2.857389331449636,-0.1507891355993709,Feynman16,x,2.857389331449636,0.0
3.0,1.3806240146959796,2.8591840049328665,2.1771290502736638,Feynman16,x,2.8591840049328665,0.0
3.0,1.3811324286605462,2.861290178246668,3.8235486081112757,Feynman16,x,2.861290178246668,0.0
3.0,1.3813106605412324,2.8620287113872838,2.8584249701537368,Feynman16,x,2.8620287113872838,0.0
3.0,1.386510415991577,2.8836167004797044,3.7686540876602264,Feynman16,x,2.8836167004797044,0.0
3.0,1.3868699002380391,2.8851121802794033,5.5350821473063245,Feynman16,x,2.8851121802794033,0.0
3.0,1.388448852093981,2.8916853223216403,-0.0276370944144273,Feynman16,x,2.8916853223216403,0.0
3.0,1.3940909792639662,2.915234487697746,4.889431593017347,Feynman16,x,2.915234487697746,0.0
3.0,1.3993843351328126,2.937414776122656,-0.19551284775286115,Feynman16,x,2.937414776122656,0.0
3.0,1.407785755292612,2.972791099207185,2.5922623680185803,Feynman16,x,2.972791099207185,0.0
3.0,1.4148749392301463,3.002806640492265,1.0911606589184455,Feynman16,x,3.002806640492265,0.0
3.0,1.4176663412758441,3.014666782779657,5.126908807080893,Feynman16,x,3.014666782779657,0.0
3.0,1.4180814926539722,3.016432679711577,5.2667483313802945,Feynman16,x,3.016432679711577,0.0
3.0,1.4185659048064423,3.018493839418981,1.1645476292896784,Feynman16,x,3.018493839418981,0.0
3.0,1.4221173705091754,3.033626723255897,1.0752958581828336,Feynman16,x,3.033626723255897,0.0
3.0,1.4255068547159992,3.0481046892634516,2.201987860349684,Feynman16,x,3.0481046892634516,0.0
3.0,1.4305056970416294,3.069519823902837,1.7385487736916807,Feynman16,x,3.069519823902837,0.0
3.0,1.4335204036376488,3.082471121468171,-5.166441089264044,Feynman16,x,3.082471121468171,0.0
3.0,1.4343980303493593,3.086246564205182,1.6671633375419026,Feynman16,x,3.086246564205182,0.0
3.0,1.4370472855030143,3.0976573511573733,-1.1897259150665924,Feynman16,x,3.0976573511573733,0.0
3.0,1.4372599795299048,3.0985743731374535,4.621468605641056,Feynman16,x,3.0985743731374535,0.0
3.0,1.4389868491881859,3.1060247282048143,4.09869342378685,Feynman16,x,3.1060247282048143,0.0
3.0,1.4416032502318301,3.1173298966184646,2.535777811344486,Feynman16,x,3.1173298966184646,0.0
3.0,1.442096667645822,3.1194641982527767,6.851528579744256,Feynman16,x,3.1194641982527767,0.0
3.0,1.4421036908459608,3.119494582727314,0.8442177810690987,Feynman16,x,3.119494582727314,0.0
3.0,1.4433395582055835,3.124843620421633,4.909167596094504,Feynman16,x,3.124843620421633,0.0
3.0,1.444268574205399,3.1288675716559435,3.9419154576746784,Feynman16,x,3.1288675716559435,0.0
3.0,1.44492039781061,3.1316924340137575,5.760389905463601,Feynman16,x,3.1316924340137575,0.0
3.0,1.4468528649696508,3.1400748193063297,-1.5621034219894394,Feynman16,x,3.1400748193063297,0.0
3.0,1.4490814524288447,3.149755583659935,-1.0578382174480905,Feynman16,x,3.149755583659935,0.0
3.0,1.451876399921595,3.161917620973936,4.5797686605759935,Feynman16,x,3.161917620973936,0.0
3.0,1.4530871588169831,3.167193436678219,4.046663335792542,Feynman16,x,3.167193436678219,0.0
3.0,1.4559086590658001,3.1795050353141647,0.7166434439443519,Feynman16,x,3.1795050353141647,0.0
3.0,1.458521076066841,3.190925593996764,5.482953540949312,Feynman16,x,3.190925593996764,0.0
3.0,1.4610843367974216,3.202151158852142,9.078598377634872,Feynman16,x,3.202151158852142,0.0
3.0,1.461511557085609,3.2040240472422017,2.4203499568769375,Feynman16,x,3.2040240472422017,0.0
3.0,1.4657981100747657,3.2228461492481326,-1.4015345893239601,Feynman16,x,3.2228461492481326,0.0
3.0,1.4660911701241681,3.2241349786740785,1.3396211734467547,Feynman16,x,3.2241349786740785,0.0
3.0,1.467587051295796,3.2307176296966347,-2.602059877954246,Feynman16,x,3.2307176296966347,0.0
3.0,1.470371222378997,3.242987297400459,5.173721092455874,Feynman16,x,3.242987297400459,0.0
3.0,1.4709545115023954,3.2455607623638763,8.971021365667765,Feynman16,x,3.2455607623638763,0.0
3.0,1.475773331672714,3.266860389714574,5.684360386993381,Feynman16,x,3.266860389714574,0.0
3.0,1.4773905800973783,3.274024389240702,3.2588538430010283,Feynman16,x,3.274024389240702,0.0
3.0,1.4776755419804823,3.2752875110509683,4.941187650515321,Feynman16,x,3.2752875110509683,0.0
3.0,1.4794867104897889,3.2833213897738442,2.4824839712930657,Feynman16,x,3.2833213897738442,0.0
3.0,1.481160271754316,3.2907536259349786,4.147609422795202,Feynman16,x,3.2907536259349786,0.0
3.0,1.4824630827430814,3.2965451875441802,3.0418802292463893,Feynman16,x,3.2965451875441802,0.0
3.0,1.486390398118954,3.3140346234303335,10.65537833727996,Feynman16,x,3.3140346234303335,0.0
3.0,1.4896457840581259,3.328566842943223,8.512803287355801,Feynman16,x,3.328566842943223,0.0
3.0,1.490465808181575,3.332232488037533,1.299913893820873,Feynman16,x,3.332232488037533,0.0
3.0,1.497962701834525,3.3658383841310844,6.298517253972633,Feynman16,x,3.3658383841310844,0.0
3.0,1.5003339535035867,3.376502958053554,0.018114359050306117,Feynman16,x,3.376502958053554,0.0
3.0,1.5042675442337137,3.3942312669523917,3.168705457281906,Feynman16,x,3.3942312669523917,0.0
3.0,1.5043825960121735,3.39475049277649,1.0267628715073225,Feynman16,x,3.39475049277649,0.0
3.0,1.5061310734605997,3.4026462156653676,10.204899470560775,Feynman16,x,3.4026462156653676,0.0
3.0,1.5073746330679825,3.408267426625252,-0.7108671090312226,Feynman16,x,3.408267426625252,0.0
3.0,1.5111286697217268,3.425264784682433,5.304163011884164,Feynman16,x,3.425264784682433,0.0
3.0,1.5146125768462828,3.4410768869114055,0.5711687982067688,Feynman16,x,3.4410768869114055,0.0
3.0,1.517791062123932,3.4555345623949414,2.764688230221666,Feynman16,x,3.4555345623949414,0.0
3.0,1.519112537301766,3.461554351481114,10.283730552865478,Feynman16,x,3.461554351481114,0.0
3.0,1.5208344208401772,3.469406003418416,5.2669430804436885,Feynman16,x,3.469406003418416,0.0
3.0,1.5234892864181728,3.4815294087464306,7.528803718659809,Feynman16,x,3.4815294087464306,0.0
3.0,1.5237437231382591,3.482692400704866,-4.844200274637825,Feynman16,x,3.482692400704866,0.0
3.0,1.5253231198309631,3.489915929836294,6.897837644336901,Feynman16,x,3.489915929836294,0.0
3.0,1.5340043810424842,3.529754161586302,5.48519068091288,Feynman16,x,3.529754161586302,0.0
3.0,1.5344595409976831,3.5318491244382306,4.967366598658299,Feynman16,x,3.5318491244382306,0.0
3.0,1.539080483426864,3.5531531016982045,-2.8541507909582347,Feynman16,x,3.5531531016982045,0.0
3.0,1.5412483648101145,3.5631697830447777,4.38741232264173,Feynman16,x,3.5631697830447777,0.0
3.0,1.54336663016652,3.5729708326673397,2.787122816274793,Feynman16,x,3.5729708326673397,0.0
3.0,1.5452678513218157,3.5817790984931115,7.052678772935955,Feynman16,x,3.5817790984931115,0.0
3.0,1.5455653777612643,3.58315850540148,0.9518211963734897,Feynman16,x,3.58315850540148,0.0
3.0,1.5461472253179434,3.585856863537563,2.5987448559517006,Feynman16,x,3.585856863537563,0.0
3.0,1.5507344394332545,3.607165952466555,2.8201228274907373,Feynman16,x,3.607165952466555,0.0
3.0,1.5532643961950559,3.6189454267307877,5.522180608456187,Feynman16,x,3.6189454267307877,0.0
3.0,1.5603671564505208,3.652118494394226,9.994941753797503,Feynman16,x,3.652118494394226,0.0
3.0,1.5610527631500757,3.655328594007729,3.8238536861247763,Feynman16,x,3.655328594007729,0.0
3.0,1.5617803828652832,3.658736946454246,2.412495909271682,Feynman16,x,3.658736946454246,0.0
3.0,1.5697664439101562,3.6962500326395062,7.784502031906809,Feynman16,x,3.6962500326395062,0.0
3.0,1.569884594784651,3.6968064614132516,0.5603881091367571,Feynman16,x,3.6968064614132516,0.0
3.0,1.5720973713287165,3.7072352174079906,0.6125466037358245,Feynman16,x,3.7072352174079906,0.0
3.0,1.5745505573214307,3.718814186341842,4.748943754227576,Feynman16,x,3.718814186341842,0.0
3.0,1.5760775749529068,3.726030783404153,4.362169200576777,Feynman16,x,3.726030783404153,0.0
3.0,1.576831205070063,3.729594973924061,5.9080397057920315,Feynman16,x,3.729594973924061,0.0
3.0,1.5780223935675415,3.735232011900949,8.965317451776823,Feynman16,x,3.735232011900949,0.0
3.0,1.5786110737651424,3.7380193833209034,0.6765357386411202,Feynman16,x,3.7380193833209034,0.0
3.0,1.581836310650683,3.7533091705394463,2.9642952927195196,Feynman16,x,3.7533091705394463,0.0
3.0,1.5821108714728473,3.7546122144488585,3.9104773547541214,Feynman16,x,3.7546122144488585,0.0
3.0,1.5838471852361207,3.7628578592705733,10.119457438297289,Feynman16,x,3.7628578592705733,0.0
3.0,1.5864311306273642,3.7751455983354254,1.548006554655827,Feynman16,x,3.7751455983354254,0.0
3.0,1.5867476876728088,3.776652336502508,1.4692061257299378,Feynman16,x,3.776652336502508,0.0
3.0,1.5888761051219675,3.7867909161413307,7.468599096782965,Feynman16,x,3.7867909161413307,0.0
3.0,1.5890163916837707,3.7874596395595663,10.197485187133971,Feynman16,x,3.7874596395595663,0.0
3.0,1.5893936194786606,3.789258116459216,4.1679594568443505,Feynman16,x,3.789258116459216,0.0
3.0,1.59034626560815,3.7938018668006825,6.203033964911278,Feynman16,x,3.7938018668006825,0.0
3.0,1.5907473462446537,3.7957156793766127,1.8917222033220142,Feynman16,x,3.7957156793766127,0.0
