m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0046723056420956,0.0834631699768529,0.08465059107159606,Feynman5,z2,0.08465059107159606,0.0,0.0834631699768529
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0053218765351666,0.0834812285649563,0.0815036157811498,Feynman5,z2,0.0815036157811498,0.0,0.0834812285649563
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0057277169479324,0.08349251223267513,0.09053900952296544,Feynman5,z2,0.09053900952296544,0.0,0.08349251223267513
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0066468320766084,0.08351806937251369,0.08319443731084183,Feynman5,z2,0.08319443731084183,0.0,0.08351806937251369
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.007753967792782,0.08354885978153767,0.08807652656186798,Feynman5,z2,0.08807652656186798,0.0,0.08354885978153767
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0082346127016555,0.08356222867501492,0.08406444099431591,Feynman5,z2,0.08406444099431591,0.0,0.08356222867501492
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0088353356306463,0.08357893895613312,0.07914730788403092,Feynman5,z2,0.07914730788403092,0.0,0.08357893895613312
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0088856875422354,0.08358033966742348,0.08368761622440456,Feynman5,z2,0.08368761622440456,0.0,0.08358033966742348
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0091716555713974,0.08358829506855464,0.08156103588215285,Feynman5,z2,0.08156103588215285,0.0,0.08358829506855464
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0093712944715738,0.08359384908285579,0.08725773790588935,Feynman5,z2,0.08725773790588935,0.0,0.08359384908285579
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.009620211053289,0.08360077427065295,0.08791033736480186,Feynman5,z2,0.08791033736480186,0.0,0.08360077427065295
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0101136198457323,0.08361450238565665,0.0873906052391055,Feynman5,z2,0.0873906052391055,0.0,0.08361450238565665
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0101184400953014,0.08361463650492922,0.081089161929883,Feynman5,z2,0.081089161929883,0.0,0.08361463650492922
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0108341627806896,0.08363455203803684,0.08307578117877704,Feynman5,z2,0.08307578117877704,0.0,0.08363455203803684
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0108722235770855,0.08363561117390027,0.08561876867341099,Feynman5,z2,0.08561876867341099,0.0,0.08363561117390027
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0113671623288352,0.08364938466673558,0.08444171204332443,Feynman5,z2,0.08444171204332443,0.0,0.08364938466673558
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0114176726389457,0.08365079036439235,0.08553525821758864,Feynman5,z2,0.08553525821758864,0.0,0.08365079036439235
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.012054428160455,0.08366851220591141,0.08139268134047781,Feynman5,z2,0.08139268134047781,0.0,0.08366851220591141
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0126492245135994,0.0836850679165084,0.09149715404942683,Feynman5,z2,0.09149715404942683,0.0,0.0836850679165084
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0129439814857388,0.08369327284740137,0.08574656439126002,Feynman5,z2,0.08574656439126002,0.0,0.08369327284740137
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0130318771878195,0.08369571961059963,0.08418140645324214,Feynman5,z2,0.08418140645324214,0.0,0.08369571961059963
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0130881920487944,0.08369728727244084,0.08829179143825053,Feynman5,z2,0.08829179143825053,0.0,0.08369728727244084
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0130968339820268,0.08369752784304633,0.0815661021435653,Feynman5,z2,0.0815661021435653,0.0,0.08369752784304633
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0131011547862614,0.083697648123955,0.08188792642196062,Feynman5,z2,0.08188792642196062,0.0,0.083697648123955
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0134917640450714,0.08370852210380356,0.0801472785380706,Feynman5,z2,0.0801472785380706,0.0,0.08370852210380356
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0137680295692926,0.08371621333927833,0.08776123059430163,Feynman5,z2,0.08776123059430163,0.0,0.08371621333927833
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0137693510931585,0.0837162501313441,0.0852246460215944,Feynman5,z2,0.0852246460215944,0.0,0.0837162501313441
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.014847712732672,0.0837462750238842,0.08489002431011325,Feynman5,z2,0.08489002431011325,0.0,0.0837462750238842
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0162948905361402,0.08378657709223454,0.08339145996943091,Feynman5,z2,0.08339145996943091,0.0,0.08378657709223454
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.016493943181958,0.08379212119032647,0.08578540572272719,Feynman5,z2,0.08578540572272719,0.0,0.08379212119032647
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.016958095400382,0.08380504964189299,0.08365972170478234,Feynman5,z2,0.08365972170478234,0.0,0.08380504964189299
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0182936992350562,0.0838422567928178,0.08333978147352826,Feynman5,z2,0.08333978147352826,0.0,0.0838422567928178
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0186731918032057,0.08385283011974308,0.0868006497177813,Feynman5,z2,0.0868006497177813,0.0,0.08385283011974308
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0206833896827188,0.08390884843464573,0.08230611487785533,Feynman5,z2,0.08230611487785533,0.0,0.08390884843464573
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0209135027833065,0.08391526215587732,0.08363282565627987,Feynman5,z2,0.08363282565627987,0.0,0.08391526215587732
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.020998697060572,0.08391763675360203,0.08661400924360692,Feynman5,z2,0.08661400924360692,0.0,0.08391763675360203
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0212442023042596,0.08392447983667824,0.08850741107601434,Feynman5,z2,0.08850741107601434,0.0,0.08392447983667824
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0217691472675667,0.08393911276990645,0.08600683773079226,Feynman5,z2,0.08600683773079226,0.0,0.08393911276990645
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0220078328484865,0.08394576657573816,0.08175495706587212,Feynman5,z2,0.08175495706587212,0.0,0.08394576657573816
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.022625383549265,0.0839629831222649,0.08337604979711853,Feynman5,z2,0.08337604979711853,0.0,0.0839629831222649
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0229597377521726,0.08397230520502227,0.08549521955229684,Feynman5,z2,0.08549521955229684,0.0,0.08397230520502227
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0234471989653695,0.08398589692665473,0.08621516362845474,Feynman5,z2,0.08621516362845474,0.0,0.08398589692665473
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.023699623838099,0.08399293561853739,0.08521808577758853,Feynman5,z2,0.08521808577758853,0.0,0.08399293561853739
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0238037303871084,0.08399583863896294,0.08469905601030756,Feynman5,z2,0.08469905601030756,0.0,0.08399583863896294
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0241040813916227,0.0840042142210555,0.08212944124610383,Feynman5,z2,0.08212944124610383,0.0,0.0840042142210555
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0247357857831725,0.08402183121250378,0.08160758884570356,Feynman5,z2,0.08160758884570356,0.0,0.08402183121250378
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0253851662108868,0.0840399429820457,0.0863259792329548,Feynman5,z2,0.0863259792329548,0.0,0.0840399429820457
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0258502458985497,0.08405291558563027,0.08577898511980364,Feynman5,z2,0.08577898511980364,0.0,0.08405291558563027
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0272677037911722,0.08409245899850523,0.0834511306014491,Feynman5,z2,0.0834511306014491,0.0,0.08409245899850523
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0274412320595465,0.08409730059274614,0.08152359445028738,Feynman5,z2,0.08152359445028738,0.0,0.08409730059274614
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0275860037789661,0.08410133995416168,0.08731786292309267,Feynman5,z2,0.08731786292309267,0.0,0.08410133995416168
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0276725510765203,0.08410375480524974,0.0839540588618686,Feynman5,z2,0.0839540588618686,0.0,0.08410375480524974
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0284694064298687,0.08412599027678319,0.08803892533957984,Feynman5,z2,0.08803892533957984,0.0,0.08412599027678319
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0284865763262685,0.0841264694164786,0.08236892072980043,Feynman5,z2,0.08236892072980043,0.0,0.0841264694164786
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.028652283911225,0.08413109368524695,0.08950396356365974,Feynman5,z2,0.08950396356365974,0.0,0.08413109368524695
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0287726881176655,0.0841344537839943,0.07926007980537052,Feynman5,z2,0.07926007980537052,0.0,0.0841344537839943
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.029827209685143,0.08416388482629904,0.07994233153282454,Feynman5,z2,0.07994233153282454,0.0,0.08416388482629904
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0309424549698494,0.08419501588769855,0.08338891252037006,Feynman5,z2,0.08338891252037006,0.0,0.08419501588769855
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0313197809066024,0.08420554982062561,0.08689014367734463,Feynman5,z2,0.08689014367734463,0.0,0.08420554982062561
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0314798611986276,0.08421001902139832,0.08206332416867904,Feynman5,z2,0.08206332416867904,0.0,0.08421001902139832
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0320186693878473,0.08422506254990621,0.08498404962355213,Feynman5,z2,0.08498404962355213,0.0,0.08422506254990621
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0326514778159217,0.08424273216871336,0.08867538407677501,Feynman5,z2,0.08867538407677501,0.0,0.08424273216871336
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0342647678226125,0.08428778714174272,0.08832294275873434,Feynman5,z2,0.08832294275873434,0.0,0.08428778714174272
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0350051724457614,0.08430846845886467,0.08636116664592645,Feynman5,z2,0.08636116664592645,0.0,0.08430846845886467
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0352453275204634,0.08431517708503419,0.08336315692900556,Feynman5,z2,0.08336315692900556,0.0,0.08431517708503419
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0353376518410702,0.08431775619013161,0.0848048657767749,Feynman5,z2,0.0848048657767749,0.0,0.08431775619013161
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0356415336064546,0.08432624546851682,0.08591291264274972,Feynman5,z2,0.08591291264274972,0.0,0.08432624546851682
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0359359563465134,0.08433447087614958,0.08331329724528297,Feynman5,z2,0.08331329724528297,0.0,0.08433447087614958
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0363312743168844,0.0843455156190545,0.08362625748387836,Feynman5,z2,0.08362625748387836,0.0,0.0843455156190545
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0365508504245726,0.08435165061955281,0.08159852697010003,Feynman5,z2,0.08159852697010003,0.0,0.08435165061955281
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0367035714773962,0.08435591779808085,0.0826233141899852,Feynman5,z2,0.0826233141899852,0.0,0.08435591779808085
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0367743449600737,0.08435789531360852,0.08661650617769148,Feynman5,z2,0.08661650617769148,0.0,0.08435789531360852
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0372466923886383,0.08437109394619469,0.08856519046605327,Feynman5,z2,0.08856519046605327,0.0,0.08437109394619469
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0376229686922716,0.08438160878049118,0.08338060479613008,Feynman5,z2,0.08338060479613008,0.0,0.08438160878049118
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0380761175541542,0.08439427257837381,0.08279878158837488,Feynman5,z2,0.08279878158837488,0.0,0.08439427257837381
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0385073046507887,0.08440632344102844,0.08680954045072439,Feynman5,z2,0.08680954045072439,0.0,0.08440632344102844
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0386116727576233,0.08440924045103128,0.0821357543680338,Feynman5,z2,0.0821357543680338,0.0,0.08440924045103128
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0387951979897923,0.08441436995560204,0.08184427408623064,Feynman5,z2,0.08184427408623064,0.0,0.08441436995560204
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0390713570929777,0.08442208883412965,0.0873337070790981,Feynman5,z2,0.0873337070790981,0.0,0.08442208883412965
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0391005118627161,0.08442290375333399,0.08930917152221578,Feynman5,z2,0.08930917152221578,0.0,0.08442290375333399
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.040402256766427,0.08445929314251821,0.08420621988711806,Feynman5,z2,0.08420621988711806,0.0,0.08445929314251821
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0410816284183166,0.0844782873685351,0.08431107772855927,Feynman5,z2,0.08431107772855927,0.0,0.0844782873685351
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0413196547589165,0.08448494269529727,0.08955851597384135,Feynman5,z2,0.08955851597384135,0.0,0.08448494269529727
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0413692709819125,0.08448633001808604,0.08479928732295344,Feynman5,z2,0.08479928732295344,0.0,0.08448633001808604
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.041585365757067,0.08449237238115517,0.08231801547293353,Feynman5,z2,0.08231801547293353,0.0,0.08449237238115517
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0421726713883452,0.08450879540401249,0.08143825105041454,Feynman5,z2,0.08143825105041454,0.0,0.08450879540401249
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0428062577592963,0.08452651422421267,0.0787601858328998,Feynman5,z2,0.0787601858328998,0.0,0.08452651422421267
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0430709624906362,0.08453391743480432,0.08455512051680757,Feynman5,z2,0.08455512051680757,0.0,0.08453391743480432
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.044538460888833,0.08457496549747322,0.08093615338207485,Feynman5,z2,0.08093615338207485,0.0,0.08457496549747322
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.04488272884563,0.0845845964835683,0.08885275763661281,Feynman5,z2,0.08885275763661281,0.0,0.0845845964835683
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0453779793694773,0.08459845211879129,0.08745330972178975,Feynman5,z2,0.08745330972178975,0.0,0.08459845211879129
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0471768144918263,0.08464878681019265,0.08617121949305544,Feynman5,z2,0.08617121949305544,0.0,0.08464878681019265
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0475030699963634,0.08465791748352436,0.0859878009320418,Feynman5,z2,0.0859878009320418,0.0,0.08465791748352436
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0478288265248614,0.08466703463527149,0.08280174815668433,Feynman5,z2,0.08280174815668433,0.0,0.08466703463527149
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0483914141119413,0.08468278116711529,0.0877293693246585,Feynman5,z2,0.0877293693246585,0.0,0.08468278116711529
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0492617597754945,0.0847071442806185,0.08275373398904343,Feynman5,z2,0.08275373398904343,0.0,0.0847071442806185
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.049831731729931,0.08472310090096172,0.08416628492403087,Feynman5,z2,0.08416628492403087,0.0,0.08472310090096172
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0502325358969746,0.08473432240014021,0.08751849410328584,Feynman5,z2,0.08751849410328584,0.0,0.08473432240014021
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0507189246818534,0.08474794094514525,0.08551226978025277,Feynman5,z2,0.08551226978025277,0.0,0.08474794094514525
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.05099659032887,0.08475571582761679,0.08621102583039748,Feynman5,z2,0.08621102583039748,0.0,0.08475571582761679
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.051498370525325,0.08476976692319049,0.08454574592128213,Feynman5,z2,0.08454574592128213,0.0,0.08476976692319049
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0515978176086809,0.08477255181278211,0.08557725842447504,Feynman5,z2,0.08557725842447504,0.0,0.08477255181278211
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0521687533670092,0.08478854093531302,0.08224513193272218,Feynman5,z2,0.08224513193272218,0.0,0.08478854093531302
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0525933978958109,0.08480043402657107,0.08499422949471194,Feynman5,z2,0.08499422949471194,0.0,0.08480043402657107
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0526119025801184,0.08480095230729309,0.0856365194396288,Feynman5,z2,0.0856365194396288,0.0,0.08480095230729309
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0526138228883744,0.08480100609152563,0.08288579747271693,Feynman5,z2,0.08288579747271693,0.0,0.08480100609152563
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0528487232778285,0.08480758532539613,0.08336121980575195,Feynman5,z2,0.08336121980575195,0.0,0.08480758532539613
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0528606942262666,0.08480792062112989,0.08528613717968861,Feynman5,z2,0.08528613717968861,0.0,0.08480792062112989
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0536479503901388,0.08482997226776129,0.08457712582270538,Feynman5,z2,0.08457712582270538,0.0,0.08482997226776129
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.05383467760449,0.08483520301345615,0.08204120655259149,Feynman5,z2,0.08204120655259149,0.0,0.08483520301345615
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.053889521003955,0.08483673935595624,0.08861660846394341,Feynman5,z2,0.08861660846394341,0.0,0.08483673935595624
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0542079743908614,0.08484566051799658,0.08588863773401921,Feynman5,z2,0.08588863773401921,0.0,0.08484566051799658
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.054277327974425,0.08484760344639641,0.08655241973882812,Feynman5,z2,0.08655241973882812,0.0,0.08484760344639641
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0559890181178346,0.08489556238730706,0.08738516350586113,Feynman5,z2,0.08738516350586113,0.0,0.08489556238730706
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.055997237725013,0.08489579271704412,0.08615020792976627,Feynman5,z2,0.08615020792976627,0.0,0.08489579271704412
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0562680816648973,0.08490338245709927,0.08579943949739698,Feynman5,z2,0.08579943949739698,0.0,0.08490338245709927
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.056450482241321,0.08490849395657941,0.08555797173841272,Feynman5,z2,0.08555797173841272,0.0,0.08490849395657941
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0572378112227683,0.08493055921358388,0.08779495765645313,Feynman5,z2,0.08779495765645313,0.0,0.08493055921358388
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0577379046252782,0.08494457587229269,0.08455810673317664,Feynman5,z2,0.08455810673317664,0.0,0.08494457587229269
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0578890401939667,0.08494881211251945,0.08718778621336468,Feynman5,z2,0.08718778621336468,0.0,0.08494881211251945
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0583961755424491,0.08496302749340837,0.08488806871924208,Feynman5,z2,0.08488806871924208,0.0,0.08496302749340837
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0584736298682422,0.08496519868768983,0.09328456996849646,Feynman5,z2,0.09328456996849646,0.0,0.08496519868768983
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0586746368491529,0.08497083341499696,0.08111976535183354,Feynman5,z2,0.08111976535183354,0.0,0.08497083341499696
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.058695188545486,0.08497140953957123,0.08937209483892657,Feynman5,z2,0.08937209483892657,0.0,0.08497140953957123
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0591424892358132,0.08498394911954912,0.07913364398186702,Feynman5,z2,0.07913364398186702,0.0,0.08498394911954912
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0593814190095143,0.08499064758364697,0.08399193588143515,Feynman5,z2,0.08399193588143515,0.0,0.08499064758364697
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0600400978695195,0.08500911502931079,0.08775513513369955,Feynman5,z2,0.08775513513369955,0.0,0.08500911502931079
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.060298278692439,0.08501635414973753,0.08471620540718924,Feynman5,z2,0.08471620540718924,0.0,0.08501635414973753
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0605002647516175,0.08502201781548531,0.0819111271553215,Feynman5,z2,0.0819111271553215,0.0,0.08502201781548531
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.062792561776976,0.08508630508216175,0.08553610457489808,Feynman5,z2,0.08553610457489808,0.0,0.08508630508216175
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0632083148463396,0.08509796710351421,0.08716879186018862,Feynman5,z2,0.08716879186018862,0.0,0.08509796710351421
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0632934856834293,0.08510035626132824,0.08468681673241257,Feynman5,z2,0.08468681673241257,0.0,0.08510035626132824
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0635921260637309,0.08510873375987046,0.08650011468414084,Feynman5,z2,0.08650011468414084,0.0,0.08510873375987046
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0639367322557907,0.08511840114127986,0.08673096080210684,Feynman5,z2,0.08673096080210684,0.0,0.08511840114127986
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0641313233025467,0.08512386029517134,0.08451244576386016,Feynman5,z2,0.08451244576386016,0.0,0.08512386029517134
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0654467565677315,0.08516076808263101,0.08210311961889454,Feynman5,z2,0.08210311961889454,0.0,0.08516076808263101
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.065500317828103,0.08516227102477487,0.09142110437024373,Feynman5,z2,0.09142110437024373,0.0,0.08516227102477487
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0656437896832047,0.08516629693666491,0.08667884854272097,Feynman5,z2,0.08667884854272097,0.0,0.08516629693666491
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0660760790850596,0.08517842774914156,0.08641806105540155,Feynman5,z2,0.08641806105540155,0.0,0.08517842774914156
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0662784697607632,0.08518410744855717,0.08389914516886413,Feynman5,z2,0.08389914516886413,0.0,0.08518410744855717
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0665081229275122,0.0851905524139369,0.08690675433038347,Feynman5,z2,0.08690675433038347,0.0,0.0851905524139369
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0674010812756884,0.08521561430654176,0.08508030970370146,Feynman5,z2,0.08508030970370146,0.0,0.08521561430654176
