epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,1.0579460436871262,1.0,1.0,0.3475381374862708,0.3607860403663351,Feynman56,x,0.3607860403663351,0.0,0.3475381374862708
1.0,1.0,1.0,1.0583636824700797,1.0,1.0,0.3476106019514432,0.3575398216838797,Feynman56,x,0.3575398216838797,0.0,0.3476106019514432
1.0,1.0,1.0,1.0584151034996019,1.0,1.0,0.34761952494213577,0.36413292938890374,Feynman56,x,0.36413292938890374,0.0,0.34761952494213577
1.0,1.0,1.0,1.0589864389861166,1.0,1.0,0.3477186814248672,0.3472316839764852,Feynman56,x,0.3472316839764852,0.0,0.3477186814248672
1.0,1.0,1.0,1.0598617739290117,1.0,1.0,0.3478706465679039,0.3540317090832907,Feynman56,x,0.3540317090832907,0.0,0.3478706465679039
1.0,1.0,1.0,1.0606000875986417,1.0,1.0,0.34799886968917215,0.32992798787942645,Feynman56,x,0.32992798787942645,0.0,0.34799886968917215
1.0,1.0,1.0,1.0633285352909312,1.0,1.0,0.34847308404679794,0.31542523361576547,Feynman56,x,0.31542523361576547,0.0,0.34847308404679794
1.0,1.0,1.0,1.0648059695065202,1.0,1.0,0.34873010624966727,0.38718337916552004,Feynman56,x,0.38718337916552004,0.0,0.34873010624966727
1.0,1.0,1.0,1.066484378220008,1.0,1.0,0.34902229385287953,0.3444270904373677,Feynman56,x,0.3444270904373677,0.0,0.34902229385287953
1.0,1.0,1.0,1.067329235674658,1.0,1.0,0.34916945324747495,0.4237497936306628,Feynman56,x,0.4237497936306628,0.0,0.34916945324747495
1.0,1.0,1.0,1.069768023643512,1.0,1.0,0.34959455274015244,0.23614240301163536,Feynman56,x,0.23614240301163536,0.0,0.34959455274015244
1.0,1.0,1.0,1.0725505890446105,1.0,1.0,0.35008012745653566,0.3220735577053324,Feynman56,x,0.3220735577053324,0.0,0.35008012745653566
1.0,1.0,1.0,1.07363424607305,1.0,1.0,0.3502693909800011,0.28166032194657065,Feynman56,x,0.28166032194657065,0.0,0.3502693909800011
1.0,1.0,1.0,1.0744462452279664,1.0,1.0,0.35041126692930946,0.3425578735479086,Feynman56,x,0.3425578735479086,0.0,0.35041126692930946
1.0,1.0,1.0,1.0756914613531916,1.0,1.0,0.3506289330665662,0.36178170381311536,Feynman56,x,0.36178170381311536,0.0,0.3506289330665662
1.0,1.0,1.0,1.0777292900048314,1.0,1.0,0.35098540134271544,0.284958689660273,Feynman56,x,0.284958689660273,0.0,0.35098540134271544
1.0,1.0,1.0,1.0780892974754075,1.0,1.0,0.35104840829580986,0.3496079452106045,Feynman56,x,0.3496079452106045,0.0,0.35104840829580986
1.0,1.0,1.0,1.07896432000813,1.0,1.0,0.3512015915215717,0.37314038584123776,Feynman56,x,0.37314038584123776,0.0,0.3512015915215717
1.0,1.0,1.0,1.0795321153395203,1.0,1.0,0.35130102164771493,0.40923165217544577,Feynman56,x,0.40923165217544577,0.0,0.35130102164771493
1.0,1.0,1.0,1.079557676697423,1.0,1.0,0.35130549842233905,0.30485129143160367,Feynman56,x,0.30485129143160367,0.0,0.35130549842233905
1.0,1.0,1.0,1.0796242390881994,1.0,1.0,0.3513171562808303,0.28750207737265177,Feynman56,x,0.28750207737265177,0.0,0.3513171562808303
1.0,1.0,1.0,1.0811381008334477,1.0,1.0,0.35158238633697636,0.3212388095709072,Feynman56,x,0.3212388095709072,0.0,0.35158238633697636
1.0,1.0,1.0,1.0819146219947633,1.0,1.0,0.35171850009261174,0.2859930082540239,Feynman56,x,0.2859930082540239,0.0,0.35171850009261174
1.0,1.0,1.0,1.0838204764740698,1.0,1.0,0.3520527615673557,0.33427390041905264,Feynman56,x,0.33427390041905264,0.0,0.3520527615673557
1.0,1.0,1.0,1.0844524973889385,1.0,1.0,0.3521636693529951,0.2628763835570539,Feynman56,x,0.2628763835570539,0.0,0.3521636693529951
1.0,1.0,1.0,1.0850405523989977,1.0,1.0,0.3522668886297451,0.3840930286820787,Feynman56,x,0.3840930286820787,0.0,0.3522668886297451
1.0,1.0,1.0,1.0850879047361024,1.0,1.0,0.35227520134106405,0.3115058012363725,Feynman56,x,0.3115058012363725,0.0,0.35227520134106405
1.0,1.0,1.0,1.0867195674128707,1.0,1.0,0.35256174171603855,0.35490124419552693,Feynman56,x,0.35490124419552693,0.0,0.35256174171603855
1.0,1.0,1.0,1.0895230446323498,1.0,1.0,0.3530545279153374,0.3797880399279146,Feynman56,x,0.3797880399279146,0.0,0.3530545279153374
1.0,1.0,1.0,1.089523391395245,1.0,1.0,0.3530545889041346,0.3090849247244115,Feynman56,x,0.3090849247244115,0.0,0.3530545889041346
1.0,1.0,1.0,1.0908176159791192,1.0,1.0,0.3532822794372086,0.354142752753721,Feynman56,x,0.354142752753721,0.0,0.3532822794372086
1.0,1.0,1.0,1.091992327877868,1.0,1.0,0.35348905116093926,0.3209069577875135,Feynman56,x,0.3209069577875135,0.0,0.35348905116093926
1.0,1.0,1.0,1.093496978476521,1.0,1.0,0.35375404660766635,0.4524027752933803,Feynman56,x,0.4524027752933803,0.0,0.35375404660766635
1.0,1.0,1.0,1.0938449513656143,1.0,1.0,0.3538153544208023,0.38618545969566354,Feynman56,x,0.38618545969566354,0.0,0.3538153544208023
1.0,1.0,1.0,1.0949387180250334,1.0,1.0,0.3540081181597987,0.3750161507638875,Feynman56,x,0.3750161507638875,0.0,0.3540081181597987
1.0,1.0,1.0,1.096385100321186,1.0,1.0,0.35426316080666337,0.3710089047585469,Feynman56,x,0.3710089047585469,0.0,0.35426316080666337
1.0,1.0,1.0,1.0989806405551161,1.0,1.0,0.35472121911234394,0.40568047286753517,Feynman56,x,0.40568047286753517,0.0,0.35472121911234394
1.0,1.0,1.0,1.0997480597103813,1.0,1.0,0.35485674646063214,0.3201030302307347,Feynman56,x,0.3201030302307347,0.0,0.35485674646063214
1.0,1.0,1.0,1.1012989199590422,1.0,1.0,0.35513076127976034,0.30450279436634897,Feynman56,x,0.30450279436634897,0.0,0.35513076127976034
1.0,1.0,1.0,1.1019094419520292,1.0,1.0,0.3552386796543047,0.4008455488029223,Feynman56,x,0.4008455488029223,0.0,0.3552386796543047
1.0,1.0,1.0,1.1026083752067728,1.0,1.0,0.35536225912253067,0.36872805143737264,Feynman56,x,0.36872805143737264,0.0,0.35536225912253067
1.0,1.0,1.0,1.1041031576308593,1.0,1.0,0.3556266725397654,0.38352291680494444,Feynman56,x,0.38352291680494444,0.0,0.3556266725397654
1.0,1.0,1.0,1.1052702871655773,1.0,1.0,0.35583323934660765,0.3655454103112764,Feynman56,x,0.3655454103112764,0.0,0.35583323934660765
1.0,1.0,1.0,1.1077314067317945,1.0,1.0,0.35626914730651776,0.3674373850938915,Feynman56,x,0.3674373850938915,0.0,0.35626914730651776
1.0,1.0,1.0,1.1080167482579095,1.0,1.0,0.35631971453225236,0.3454931409135211,Feynman56,x,0.3454931409135211,0.0,0.35631971453225236
1.0,1.0,1.0,1.1107765076751264,1.0,1.0,0.3568090907536758,0.31736121590521926,Feynman56,x,0.31736121590521926,0.0,0.3568090907536758
1.0,1.0,1.0,1.1109372868083083,1.0,1.0,0.3568376178329321,0.34786642185007455,Feynman56,x,0.34786642185007455,0.0,0.3568376178329321
1.0,1.0,1.0,1.1120001858112971,1.0,1.0,0.35702625472148286,0.44485765108347464,Feynman56,x,0.44485765108347464,0.0,0.35702625472148286
1.0,1.0,1.0,1.1124471004373284,1.0,1.0,0.357105594514917,0.3093049067972648,Feynman56,x,0.3093049067972648,0.0,0.357105594514917
1.0,1.0,1.0,1.1146104805782737,1.0,1.0,0.35748985596662947,0.36389231598526206,Feynman56,x,0.36389231598526206,0.0,0.35748985596662947
1.0,1.0,1.0,1.1155295715290887,1.0,1.0,0.357653206470741,0.3471586424041133,Feynman56,x,0.3471586424041133,0.0,0.357653206470741
1.0,1.0,1.0,1.1155658451210193,1.0,1.0,0.3576596546255388,0.314791812633885,Feynman56,x,0.314791812633885,0.0,0.3576596546255388
1.0,1.0,1.0,1.1179805647533887,1.0,1.0,0.35808911575780294,0.3572922224318326,Feynman56,x,0.3572922224318326,0.0,0.35808911575780294
1.0,1.0,1.0,1.1208741766673311,1.0,1.0,0.3586042916985472,0.30498274898974953,Feynman56,x,0.30498274898974953,0.0,0.3586042916985472
1.0,1.0,1.0,1.121889830025843,1.0,1.0,0.3587852576298907,0.4608351895281666,Feynman56,x,0.4608351895281666,0.0,0.3587852576298907
1.0,1.0,1.0,1.1247050752628496,1.0,1.0,0.3592872481145751,0.37182404937753405,Feynman56,x,0.37182404937753405,0.0,0.3592872481145751
1.0,1.0,1.0,1.1249633725048336,1.0,1.0,0.35933333330817624,0.3532738383730165,Feynman56,x,0.3532738383730165,0.0,0.35933333330817624
1.0,1.0,1.0,1.128196340886238,1.0,1.0,0.35991055153706447,0.33474632100484003,Feynman56,x,0.33474632100484003,0.0,0.35991055153706447
1.0,1.0,1.0,1.1282576951451138,1.0,1.0,0.3599215128556156,0.3782933169470753,Feynman56,x,0.3782933169470753,0.0,0.3599215128556156
1.0,1.0,1.0,1.1285808677552933,1.0,1.0,0.35997925397317204,0.3950756451340813,Feynman56,x,0.3950756451340813,0.0,0.35997925397317204
1.0,1.0,1.0,1.128929253701673,1.0,1.0,0.36004150809273827,0.31839534562028937,Feynman56,x,0.31839534562028937,0.0,0.36004150809273827
1.0,1.0,1.0,1.1296361947678015,1.0,1.0,0.3601678594484475,0.41572213829731125,Feynman56,x,0.41572213829731125,0.0,0.3601678594484475
1.0,1.0,1.0,1.1327050764752087,1.0,1.0,0.3607167620476682,0.3710708097173259,Feynman56,x,0.3710708097173259,0.0,0.3607167620476682
1.0,1.0,1.0,1.1339234487495766,1.0,1.0,0.3609348619874138,0.31628566104252925,Feynman56,x,0.31628566104252925,0.0,0.3609348619874138
1.0,1.0,1.0,1.1355568306074677,1.0,1.0,0.3612274133494653,0.3747086766252503,Feynman56,x,0.3747086766252503,0.0,0.3612274133494653
1.0,1.0,1.0,1.1356262930961494,1.0,1.0,0.36123985869888914,0.31148895500032064,Feynman56,x,0.31148895500032064,0.0,0.36123985869888914
1.0,1.0,1.0,1.1368417812403129,1.0,1.0,0.3614576872080377,0.36777673916599274,Feynman56,x,0.36777673916599274,0.0,0.3614576872080377
1.0,1.0,1.0,1.13709708141512,1.0,1.0,0.361503452656621,0.3628505708450956,Feynman56,x,0.3628505708450956,0.0,0.361503452656621
1.0,1.0,1.0,1.1387562342040687,1.0,1.0,0.36180098371095804,0.3460024550192399,Feynman56,x,0.3460024550192399,0.0,0.36180098371095804
1.0,1.0,1.0,1.1398168656249168,1.0,1.0,0.3619912826196416,0.37537115702220797,Feynman56,x,0.37537115702220797,0.0,0.3619912826196416
1.0,1.0,1.0,1.1411331544672385,1.0,1.0,0.362227558794439,0.34451063923197994,Feynman56,x,0.34451063923197994,0.0,0.362227558794439
1.0,1.0,1.0,1.1417771975252577,1.0,1.0,0.362343208820129,0.3093364795415826,Feynman56,x,0.3093364795415826,0.0,0.362343208820129
1.0,1.0,1.0,1.142180821260062,1.0,1.0,0.36241570147944313,0.3292121667862387,Feynman56,x,0.3292121667862387,0.0,0.36241570147944313
1.0,1.0,1.0,1.1436094801489531,1.0,1.0,0.36267238438431965,0.3226504457367553,Feynman56,x,0.3226504457367553,0.0,0.36267238438431965
1.0,1.0,1.0,1.1438810909509243,1.0,1.0,0.3627211996235334,0.39373104336191933,Feynman56,x,0.39373104336191933,0.0,0.3627211996235334
1.0,1.0,1.0,1.1444120869588639,1.0,1.0,0.36281664735950553,0.39446020799239656,Feynman56,x,0.39446020799239656,0.0,0.36281664735950553
1.0,1.0,1.0,1.1456563806090496,1.0,1.0,0.3630403870552393,0.28367034620510856,Feynman56,x,0.28367034620510856,0.0,0.3630403870552393
1.0,1.0,1.0,1.1458049625261173,1.0,1.0,0.36306711098690364,0.3737765899101787,Feynman56,x,0.3737765899101787,0.0,0.36306711098690364
1.0,1.0,1.0,1.1471026491788932,1.0,1.0,0.3633005764581057,0.3364610587577975,Feynman56,x,0.3364610587577975,0.0,0.3633005764581057
1.0,1.0,1.0,1.1477014430261732,1.0,1.0,0.3634083433197023,0.4325148766792347,Feynman56,x,0.4325148766792347,0.0,0.3634083433197023
1.0,1.0,1.0,1.1477505213278913,1.0,1.0,0.3634171771763736,0.4039515899214391,Feynman56,x,0.4039515899214391,0.0,0.3634171771763736
1.0,1.0,1.0,1.1480748291040326,1.0,1.0,0.36347555510267643,0.3530620561369733,Feynman56,x,0.3530620561369733,0.0,0.36347555510267643
1.0,1.0,1.0,1.1481112243246152,1.0,1.0,0.36348210696999145,0.3730785265459936,Feynman56,x,0.3730785265459936,0.0,0.36348210696999145
1.0,1.0,1.0,1.1491192129624805,1.0,1.0,0.3636636006619475,0.3491707348424073,Feynman56,x,0.3491707348424073,0.0,0.3636636006619475
1.0,1.0,1.0,1.1495295587080983,1.0,1.0,0.3637375052459267,0.3245442846978206,Feynman56,x,0.3245442846978206,0.0,0.3637375052459267
1.0,1.0,1.0,1.150914282286354,1.0,1.0,0.363986982247265,0.33488435197949096,Feynman56,x,0.33488435197949096,0.0,0.363986982247265
1.0,1.0,1.0,1.1526655879286272,1.0,1.0,0.3643026889862564,0.3338751788076157,Feynman56,x,0.3338751788076157,0.0,0.3643026889862564
1.0,1.0,1.0,1.1529161971837734,1.0,1.0,0.36434788302039567,0.34869203891394096,Feynman56,x,0.34869203891394096,0.0,0.36434788302039567
1.0,1.0,1.0,1.1529463073170545,1.0,1.0,0.36435331326489234,0.34541410512897325,Feynman56,x,0.34541410512897325,0.0,0.36435331326489234
1.0,1.0,1.0,1.1535847390691853,1.0,1.0,0.3644684662556979,0.36403978941562926,Feynman56,x,0.36403978941562926,0.0,0.3644684662556979
1.0,1.0,1.0,1.1536478973591544,1.0,1.0,0.3644798595099105,0.364455077891985,Feynman56,x,0.364455077891985,0.0,0.3644798595099105
1.0,1.0,1.0,1.155973167448243,1.0,1.0,0.36489950585571657,0.394046313436756,Feynman56,x,0.394046313436756,0.0,0.36489950585571657
1.0,1.0,1.0,1.1572255802829274,1.0,1.0,0.36512568127039147,0.33655338648896693,Feynman56,x,0.33655338648896693,0.0,0.36512568127039147
1.0,1.0,1.0,1.158700826294539,1.0,1.0,0.3653922327606141,0.3569320222728387,Feynman56,x,0.3569320222728387,0.0,0.3653922327606141
1.0,1.0,1.0,1.1596288602727183,1.0,1.0,0.36555998675350143,0.3691072376391775,Feynman56,x,0.3691072376391775,0.0,0.36555998675350143
1.0,1.0,1.0,1.1597250597794089,1.0,1.0,0.36557737931994166,0.39383583247721415,Feynman56,x,0.39383583247721415,0.0,0.36557737931994166
1.0,1.0,1.0,1.1606403530992861,1.0,1.0,0.36574289221896916,0.3381746838999471,Feynman56,x,0.3381746838999471,0.0,0.36574289221896916
1.0,1.0,1.0,1.161205494777526,1.0,1.0,0.36584511481912363,0.4266663401352823,Feynman56,x,0.4266663401352823,0.0,0.36584511481912363
1.0,1.0,1.0,1.1619068351813309,1.0,1.0,0.3659720024494506,0.4139402261256317,Feynman56,x,0.4139402261256317,0.0,0.3659720024494506
1.0,1.0,1.0,1.162091907649183,1.0,1.0,0.36600549149408157,0.2895555649192775,Feynman56,x,0.2895555649192775,0.0,0.36600549149408157
1.0,1.0,1.0,1.1656096084373975,1.0,1.0,0.3666424536512475,0.343543182935309,Feynman56,x,0.343543182935309,0.0,0.3666424536512475
1.0,1.0,1.0,1.16642215179355,1.0,1.0,0.3667896997647078,0.38224262173783935,Feynman56,x,0.38224262173783935,0.0,0.3667896997647078
1.0,1.0,1.0,1.1670678749318273,1.0,1.0,0.3669067463272799,0.36604683883900885,Feynman56,x,0.36604683883900885,0.0,0.3669067463272799
1.0,1.0,1.0,1.1679840686775524,1.0,1.0,0.3670728666067474,0.3715046866662282,Feynman56,x,0.3715046866662282,0.0,0.3670728666067474
1.0,1.0,1.0,1.168055371725939,1.0,1.0,0.36708579727951857,0.3937206670204604,Feynman56,x,0.3937206670204604,0.0,0.36708579727951857
1.0,1.0,1.0,1.1686232566035382,1.0,1.0,0.3671887940414814,0.33213301060657896,Feynman56,x,0.33213301060657896,0.0,0.3671887940414814
1.0,1.0,1.0,1.1697840693352592,1.0,1.0,0.36739939539863953,0.42386733043105973,Feynman56,x,0.42386733043105973,0.0,0.36739939539863953
1.0,1.0,1.0,1.1709527146481415,1.0,1.0,0.36761150694102773,0.37370569503609885,Feynman56,x,0.37370569503609885,0.0,0.36761150694102773
1.0,1.0,1.0,1.171400555922631,1.0,1.0,0.36769281473449705,0.34732466545906154,Feynman56,x,0.34732466545906154,0.0,0.36769281473449705
1.0,1.0,1.0,1.1731681949453765,1.0,1.0,0.3680138661835083,0.370905279271637,Feynman56,x,0.370905279271637,0.0,0.3680138661835083
1.0,1.0,1.0,1.1738459531820111,1.0,1.0,0.36813701959708667,0.3503291469446276,Feynman56,x,0.3503291469446276,0.0,0.36813701959708667
1.0,1.0,1.0,1.175364090929132,1.0,1.0,0.36841298432257363,0.46045241125965736,Feynman56,x,0.46045241125965736,0.0,0.36841298432257363
1.0,1.0,1.0,1.1755028779359997,1.0,1.0,0.3684382202835506,0.34294202809058644,Feynman56,x,0.34294202809058644,0.0,0.3684382202835506
