sigma,theta,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.1884598757859708,1.0,0.23560587271371664,0.25332406841696237,Feynman2,sigma,0.25332406841696237,0.0,0.23560587271371664
1.18984671579492,1.0,0.23552542488478945,0.2314274572573916,Feynman2,sigma,0.2314274572573916,0.0,0.23552542488478945
1.1901192953350574,1.0,0.23550957414135487,0.21248790202707182,Feynman2,sigma,0.21248790202707182,0.0,0.23550957414135487
1.1915381644065552,1.0,0.23542686027425505,0.23496969985485966,Feynman2,sigma,0.23496969985485966,0.0,0.23542686027425505
1.1920276683948894,1.0,0.23539824474565832,0.23593744432932012,Feynman2,sigma,0.23593744432932012,0.0,0.23539824474565832
1.1934385862680386,1.0,0.23531553810090855,0.23236551533548314,Feynman2,sigma,0.23236551533548314,0.0,0.23531553810090855
1.1934994377453108,1.0,0.2353119634971566,0.24553617095676206,Feynman2,sigma,0.24553617095676206,0.0,0.2353119634971566
1.1952886854210172,1.0,0.23520658038033515,0.196738349705338,Feynman2,sigma,0.196738349705338,0.0,0.23520658038033515
1.1975809358693428,1.0,0.2350707945705919,0.2575024464095918,Feynman2,sigma,0.2575024464095918,0.0,0.2350707945705919
1.1976307333880536,1.0,0.23506783511724658,0.2234790275056832,Feynman2,sigma,0.2234790275056832,0.0,0.23506783511724658
1.198370743558336,1.0,0.2350238086878695,0.24126231436329315,Feynman2,sigma,0.24126231436329315,0.0,0.2350238086878695
1.200198586832378,1.0,0.23491468034046933,0.24566663210487166,Feynman2,sigma,0.24566663210487166,0.0,0.23491468034046933
1.2004798002176003,1.0,0.23489784297432081,0.2068272481381892,Feynman2,sigma,0.2068272481381892,0.0,0.23489784297432081
1.2005981836672979,1.0,0.23489075107524982,0.22775060497589375,Feynman2,sigma,0.22775060497589375,0.0,0.23489075107524982
1.2029592237211644,1.0,0.23474884136966456,0.22949197009972733,Feynman2,sigma,0.22949197009972733,0.0,0.23474884136966456
1.2036737223554326,1.0,0.2347057217716238,0.23789627798457788,Feynman2,sigma,0.23789627798457788,0.0,0.2347057217716238
1.2037473518940163,1.0,0.23470127368235466,0.23475390557844047,Feynman2,sigma,0.23475390557844047,0.0,0.23470127368235466
1.203964509897498,1.0,0.2346881498058856,0.21068951448550768,Feynman2,sigma,0.21068951448550768,0.0,0.2346881498058856
1.2041490152888537,1.0,0.23467699343935067,0.22598933045884076,Feynman2,sigma,0.22598933045884076,0.0,0.23467699343935067
1.2062833838784794,1.0,0.2345475479488276,0.21219856393053527,Feynman2,sigma,0.21219856393053527,0.0,0.2345475479488276
1.206807063917344,1.0,0.23451567923632038,0.22702040224655753,Feynman2,sigma,0.22702040224655753,0.0,0.23451567923632038
1.2082709861157133,1.0,0.23442636693523944,0.24647539471035526,Feynman2,sigma,0.24647539471035526,0.0,0.23442636693523944
1.2115019958733193,1.0,0.2342280868744263,0.22186758098686798,Feynman2,sigma,0.22186758098686798,0.0,0.2342280868744263
1.2128145625123072,1.0,0.23414708725005384,0.2329730133366383,Feynman2,sigma,0.2329730133366383,0.0,0.23414708725005384
1.2131199841248952,1.0,0.23412820248436847,0.24460926821421092,Feynman2,sigma,0.24460926821421092,0.0,0.23412820248436847
1.2134449424800637,1.0,0.23410809447896475,0.2313281396451528,Feynman2,sigma,0.2313281396451528,0.0,0.23410809447896475
1.2150916663497777,1.0,0.23400595679157016,0.22974980250919863,Feynman2,sigma,0.22974980250919863,0.0,0.23400595679157016
1.2151429154314062,1.0,0.2340027716591807,0.2198939146375058,Feynman2,sigma,0.2198939146375058,0.0,0.2340027716591807
1.2152522094886276,1.0,0.23399597773985215,0.2515162950756522,Feynman2,sigma,0.2515162950756522,0.0,0.23399597773985215
1.2158179940978298,1.0,0.2339607795028479,0.2327366980167231,Feynman2,sigma,0.2327366980167231,0.0,0.2339607795028479
