n,alpha,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.04093228153888562,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.041168611827189894,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04156361256889318,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04172497187065094,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.041810922811145734,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04184432104283897,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04204618847292385,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0422766217794156,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04231125028703686,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.042601858678174453,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04288540669428986,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04359081928926878,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04392656638118542,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04397158913888133,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04461106161169881,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04485538967495717,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04525608431687811,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.045785315452724795,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.045870108970672896,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04614699213182305,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0466747484154848,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04672591533274972,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04712679688911392,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04720191929676465,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04725071142416126,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.048985826435677504,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.049477877344750065,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.049863364749956895,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.050285176422390165,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05050920242221679,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05107846816779671,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05108498900281766,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05127159317571839,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05191901857922876,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.052194694663565744,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05313082926602075,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05319042100603899,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05322604703580758,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.053380455517722636,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05413418478337806,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05443715260557902,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05506699706630669,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05552886762212661,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05570933022960756,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05685213006623202,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05762102280194725,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.058302439408118634,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05845578630785864,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05854871833773834,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05963526312703049,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06053345539229149,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06101258083452055,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.061088041039602525,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.061331971907525706,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06154641949264805,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.062165153322067956,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06218177915460499,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06330433221346532,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06370628520187027,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06417502684640142,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06443551189698538,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06503541966758852,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06542267122454615,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06559884131114635,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06596752501123415,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06605624251293707,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0664270694384228,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06680300931749228,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06697682070120503,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06710720312908214,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06744420100572279,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06756769702640142,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06763454398576163,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06845425249759685,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06853364442747323,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06865811138809075,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06902050938314308,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06958425815657232,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06970037571989718,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06976651980315918,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06980394755165409,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07026409667174582,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07102791778850504,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0713523957786465,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07156415095012847,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07246754983177006,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0728420130419668,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07300811404887553,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0737076223348645,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07588502724988322,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07605404428141571,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07625169425533207,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07685015798957207,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07816888855928439,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07847354451608579,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07919002043151435,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08000157458362933,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08007124376517127,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0802793754401836,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0803626106026486,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08098616464794972,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08110388074601083,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0811332017940144,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.081736430864354,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0821156963330355,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08318928463093744,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08463613943290649,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08514355361254511,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08587492513632922,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08622763618029228,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08712047584061944,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0876009619724385,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08803002373035695,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08905682359647416,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08915665757035551,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0896717905847636,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0899111527734412,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08993170684233298,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09089436333408951,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09168904610229012,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09180590034473246,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09224093058677374,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09261080779669728,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09386893177521882,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09410022259766904,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0961678723746604,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09618117329264475,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09625549233558739,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0962721632364335,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0967379071426856,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0967748648202632,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09684374620283254,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09748277318597454,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09748543724192693,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09755785604627232,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09861356741703342,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10062656513255919,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1006989260517096,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10117956667800643,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10185980882100965,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10264385856294578,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10264773798092874,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10385801323094734,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10411620347434525,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10413875582585463,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10433716152934236,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10453406104203133,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10459398475527215,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10512106425748202,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10518495631161529,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1059049533301345,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10594937801846505,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10671876383917744,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10740149764075657,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10828534261957201,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11105181543084719,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1113053754002834,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11142394510620957,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11182873148545136,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1118632948049858,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11241861901957118,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11249076367121613,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1126545048136528,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1134585314796085,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11356872636589666,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1137009057805326,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1138493797557687,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11455969400074617,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1146317361667768,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11524871247876955,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11560984194494273,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11570595466907285,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11598241537889453,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11613429741907111,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1165944832293847,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11684524863812829,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1172430879703209,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11745131059033198,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1180148896997415,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11807750089776958,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1184575924984872,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11909514493181605,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11953713050882875,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1198132417828951,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12045734513486994,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12075071746012223,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12108329452753774,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12167920351247985,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12259843537873738,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12273448015538901,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12280745515401703,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12399046191004315,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12460079106096822,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1255092237181894,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12552342892445112,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12554324976490128,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12598881285262076,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1266093857529682,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12764686034911765,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1278759139850324,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1284821040744073,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1285138187491992,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12876188215588602,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12897535261674942,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13032813454389214,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13064334548210477,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13073880327739051,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13234504247331969,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1328669695207937,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13423349735946455,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13465934586384287,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13495017939538112,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1357353840956157,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1364517646696526,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1365477242240123,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13675550477096254,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13729591700688626,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13780476329174207,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.138411532739949,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13946582544021524,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14017312077838662,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1411521769090679,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14115584196088782,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14159029061824724,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.142075120251417,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1429646027953223,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14347358675974609,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1437321002223153,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14420576599324142,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14439449384560543,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14441671672931056,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1444475354391972,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14536615128069408,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1462720660428316,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14636131279675502,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1465399036791225,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14714564161642874,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14731693621891262,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1485077597880624,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14853425366577155,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14998891919056834,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15005473697314797,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15076715846109912,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15131654280426843,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1518933536917645,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1521301480790639,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1521523285567301,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15238367091585459,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1534396008911375,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15360930769013004,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15377336452000068,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15380269833428806,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15428544484724693,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15490300096416698,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15581023077558842,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
