epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.0420402175276129,1.0,1.0,1.0,1.0,0.35181217872450377,0.3665426439736756,Feynman56,p_d,0.3665426439736756,0.35181217872450377
1.0,1.042302660948539,1.0,1.0,1.0,1.0,0.3519007845097267,0.33334541132106466,Feynman56,p_d,0.33334541132106466,0.3519007845097267
1.0,1.0425129576858023,1.0,1.0,1.0,1.0,0.35197178460364903,0.400505915467931,Feynman56,p_d,0.400505915467931,0.35197178460364903
1.0,1.0440725346806043,1.0,1.0,1.0,1.0,0.35249832683417026,0.38821869049571583,Feynman56,p_d,0.38821869049571583,0.35249832683417026
1.0,1.047403645952132,1.0,1.0,1.0,1.0,0.35362297201992954,0.36353232676548886,Feynman56,p_d,0.36353232676548886,0.35362297201992954
1.0,1.0476968656902783,1.0,1.0,1.0,1.0,0.35372196846285664,0.39601601315687757,Feynman56,p_d,0.39601601315687757,0.35372196846285664
1.0,1.0482254760326848,1.0,1.0,1.0,1.0,0.35390043715641595,0.2900592006075191,Feynman56,p_d,0.2900592006075191,0.35390043715641595
1.0,1.0486000543326235,1.0,1.0,1.0,1.0,0.3540269017645834,0.2848988301245071,Feynman56,p_d,0.2848988301245071,0.3540269017645834
1.0,1.0510162571655748,1.0,1.0,1.0,1.0,0.35484265682720245,0.3226367118032296,Feynman56,p_d,0.3226367118032296,0.35484265682720245
1.0,1.0523832771055517,1.0,1.0,1.0,1.0,0.35530418821088,0.39837658996495623,Feynman56,p_d,0.39837658996495623,0.35530418821088
1.0,1.0560858207277697,1.0,1.0,1.0,1.0,0.3565542358737674,0.23828532271254704,Feynman56,p_d,0.23828532271254704,0.3565542358737674
1.0,1.0566102500920804,1.0,1.0,1.0,1.0,0.35673129299127765,0.33798990673960133,Feynman56,p_d,0.33798990673960133,0.35673129299127765
1.0,1.0566402343539953,1.0,1.0,1.0,1.0,0.35674141623636385,0.3368460457440199,Feynman56,p_d,0.3368460457440199,0.35674141623636385
1.0,1.0570499344428876,1.0,1.0,1.0,1.0,0.3568797386143992,0.380783762680826,Feynman56,p_d,0.380783762680826,0.3568797386143992
1.0,1.057409666520425,1.0,1.0,1.0,1.0,0.3570011908614686,0.4807558927289425,Feynman56,p_d,0.4807558927289425,0.3570011908614686
1.0,1.0602868119707805,1.0,1.0,1.0,1.0,0.3579725687338108,0.3081814498162005,Feynman56,p_d,0.3081814498162005,0.3579725687338108
1.0,1.0614039326940763,1.0,1.0,1.0,1.0,0.35834972948917343,0.3847793602568874,Feynman56,p_d,0.3847793602568874,0.35834972948917343
1.0,1.0622356912215372,1.0,1.0,1.0,1.0,0.3586305466541894,0.4035733073989578,Feynman56,p_d,0.4035733073989578,0.3586305466541894
1.0,1.0623642765188417,1.0,1.0,1.0,1.0,0.3586739594446323,0.34200532145676826,Feynman56,p_d,0.34200532145676826,0.3586739594446323
1.0,1.0642432012632923,1.0,1.0,1.0,1.0,0.3593083194212299,0.502015034825751,Feynman56,p_d,0.502015034825751,0.3593083194212299
1.0,1.0643873285491805,1.0,1.0,1.0,1.0,0.35935697947638806,0.4792448954824905,Feynman56,p_d,0.4792448954824905,0.35935697947638806
1.0,1.068334000529369,1.0,1.0,1.0,1.0,0.3606894494182446,0.41113109108397555,Feynman56,p_d,0.41113109108397555,0.3606894494182446
1.0,1.0683994390440337,1.0,1.0,1.0,1.0,0.3607115426791662,0.35034599823667845,Feynman56,p_d,0.35034599823667845,0.3607115426791662
1.0,1.0704902284541837,1.0,1.0,1.0,1.0,0.36141743211151867,0.3396262828027567,Feynman56,p_d,0.3396262828027567,0.36141743211151867
1.0,1.0714284160709016,1.0,1.0,1.0,1.0,0.36173418171862404,0.2927128881041344,Feynman56,p_d,0.2927128881041344,0.36173418171862404
1.0,1.07156815493005,1.0,1.0,1.0,1.0,0.3617813601592087,0.32783375103175805,Feynman56,p_d,0.32783375103175805,0.3617813601592087
1.0,1.072050144870874,1.0,1.0,1.0,1.0,0.36194408893718893,0.2582520649605793,Feynman56,p_d,0.2582520649605793,0.36194408893718893
1.0,1.072709577294545,1.0,1.0,1.0,1.0,0.36216672560110175,0.34698044750622037,Feynman56,p_d,0.34698044750622037,0.36216672560110175
1.0,1.0734943372915733,1.0,1.0,1.0,1.0,0.3624316751871987,0.3164711749049838,Feynman56,p_d,0.3164711749049838,0.3624316751871987
1.0,1.0736270695484391,1.0,1.0,1.0,1.0,0.3624764880684,0.3900740852549715,Feynman56,p_d,0.3900740852549715,0.3624764880684
1.0,1.074154912417251,1.0,1.0,1.0,1.0,0.3626546976485844,0.47644419626323126,Feynman56,p_d,0.47644419626323126,0.3626546976485844
1.0,1.074881369283632,1.0,1.0,1.0,1.0,0.3628999630122546,0.3281579623234861,Feynman56,p_d,0.3281579623234861,0.3628999630122546
1.0,1.075677899510458,1.0,1.0,1.0,1.0,0.36316888644707596,0.32114306075936877,Feynman56,p_d,0.32114306075936877,0.36316888644707596
1.0,1.075978003418902,1.0,1.0,1.0,1.0,0.36327020711406904,0.27206644185591744,Feynman56,p_d,0.27206644185591744,0.36327020711406904
1.0,1.077081236014586,1.0,1.0,1.0,1.0,0.363642678978973,0.3285258477378931,Feynman56,p_d,0.3285258477378931,0.363642678978973
1.0,1.0775775585386043,1.0,1.0,1.0,1.0,0.36381024670389167,0.3571034125904032,Feynman56,p_d,0.3571034125904032,0.36381024670389167
1.0,1.0802864735475142,1.0,1.0,1.0,1.0,0.3647248268469934,0.3412877437143345,Feynman56,p_d,0.3412877437143345,0.3647248268469934
1.0,1.0803261314016386,1.0,1.0,1.0,1.0,0.3647382160769179,0.29299102532072885,Feynman56,p_d,0.29299102532072885,0.3647382160769179
1.0,1.0805308855733675,1.0,1.0,1.0,1.0,0.36480734489752126,0.3533916308184718,Feynman56,p_d,0.3533916308184718,0.36480734489752126
1.0,1.0805902792172184,1.0,1.0,1.0,1.0,0.3648273972975093,0.34814285307884113,Feynman56,p_d,0.34814285307884113,0.3648273972975093
1.0,1.0806379487774218,1.0,1.0,1.0,1.0,0.36484349142857253,0.5784266093270682,Feynman56,p_d,0.5784266093270682,0.36484349142857253
1.0,1.082017406523419,1.0,1.0,1.0,1.0,0.36530922204713645,0.31433723262765106,Feynman56,p_d,0.31433723262765106,0.36530922204713645
1.0,1.0831358640967375,1.0,1.0,1.0,1.0,0.365686834147957,0.27198304857643796,Feynman56,p_d,0.27198304857643796,0.365686834147957
1.0,1.0846484047403309,1.0,1.0,1.0,1.0,0.3661974960305612,0.2977409685129615,Feynman56,p_d,0.2977409685129615,0.3661974960305612
1.0,1.0848319256215169,1.0,1.0,1.0,1.0,0.36625945609694394,0.30805720703892303,Feynman56,p_d,0.30805720703892303,0.36625945609694394
1.0,1.0850641325705348,1.0,1.0,1.0,1.0,0.36633785348629117,0.41209222342082946,Feynman56,p_d,0.41209222342082946,0.36633785348629117
1.0,1.0854541197705474,1.0,1.0,1.0,1.0,0.3664695204260151,0.457934595023468,Feynman56,p_d,0.457934595023468,0.3664695204260151
1.0,1.0860454051656865,1.0,1.0,1.0,1.0,0.36666914938429596,0.3863054351479984,Feynman56,p_d,0.3863054351479984,0.36666914938429596
1.0,1.0883627894773973,1.0,1.0,1.0,1.0,0.3674515414742859,0.38329153973012414,Feynman56,p_d,0.38329153973012414,0.3674515414742859
1.0,1.0889638766401966,1.0,1.0,1.0,1.0,0.36765447969182363,0.34836830298021476,Feynman56,p_d,0.34836830298021476,0.36765447969182363
1.0,1.0890984214125163,1.0,1.0,1.0,1.0,0.36769990451198864,0.2999353431938917,Feynman56,p_d,0.2999353431938917,0.36769990451198864
1.0,1.089778932841017,1.0,1.0,1.0,1.0,0.3679296578403926,0.3099666668816792,Feynman56,p_d,0.3099666668816792,0.3679296578403926
1.0,1.090710227496158,1.0,1.0,1.0,1.0,0.36824408025533256,0.408287483859869,Feynman56,p_d,0.408287483859869,0.36824408025533256
1.0,1.0920998409244678,1.0,1.0,1.0,1.0,0.3687132396213294,0.34419577414487296,Feynman56,p_d,0.34419577414487296,0.3687132396213294
1.0,1.092262953490804,1.0,1.0,1.0,1.0,0.36876830946064537,0.49017011139182787,Feynman56,p_d,0.49017011139182787,0.36876830946064537
1.0,1.0925237892977249,1.0,1.0,1.0,1.0,0.36885637248544884,0.37146988235047784,Feynman56,p_d,0.37146988235047784,0.36885637248544884
1.0,1.0934782565145242,1.0,1.0,1.0,1.0,0.36917861838864435,0.33042108669885706,Feynman56,p_d,0.33042108669885706,0.36917861838864435
1.0,1.095956036504047,1.0,1.0,1.0,1.0,0.37001516304579996,0.28240200489036377,Feynman56,p_d,0.28240200489036377,0.37001516304579996
1.0,1.0961176089559155,1.0,1.0,1.0,1.0,0.370069712913797,0.25321699041775486,Feynman56,p_d,0.25321699041775486,0.370069712913797
1.0,1.097455956649381,1.0,1.0,1.0,1.0,0.3705215640132163,0.31993488864641023,Feynman56,p_d,0.31993488864641023,0.3705215640132163
1.0,1.1007258166713942,1.0,1.0,1.0,1.0,0.3716255296367295,0.3577794468671271,Feynman56,p_d,0.3577794468671271,0.3716255296367295
1.0,1.1035731124086048,1.0,1.0,1.0,1.0,0.3725868296901552,0.43173316130547545,Feynman56,p_d,0.43173316130547545,0.3725868296901552
1.0,1.1042750053466839,1.0,1.0,1.0,1.0,0.3728238018142857,0.3622167192095358,Feynman56,p_d,0.3622167192095358,0.3728238018142857
1.0,1.1043076345438163,1.0,1.0,1.0,1.0,0.37283481803874624,0.2847671826469055,Feynman56,p_d,0.2847671826469055,0.37283481803874624
1.0,1.104570863824257,1.0,1.0,1.0,1.0,0.3729236891447729,0.3624850531608262,Feynman56,p_d,0.3624850531608262,0.3729236891447729
1.0,1.1049172957591331,1.0,1.0,1.0,1.0,0.37304065101605044,0.3372103678398854,Feynman56,p_d,0.3372103678398854,0.37304065101605044
1.0,1.1049743713395062,1.0,1.0,1.0,1.0,0.37305992079464945,0.3747830000896181,Feynman56,p_d,0.3747830000896181,0.37305992079464945
1.0,1.105127593502831,1.0,1.0,1.0,1.0,0.37311165144976377,0.3657775521487094,Feynman56,p_d,0.3657775521487094,0.37311165144976377
1.0,1.1078547523635718,1.0,1.0,1.0,1.0,0.3740323910569177,0.3607538518047886,Feynman56,p_d,0.3607538518047886,0.3740323910569177
1.0,1.1092686641463934,1.0,1.0,1.0,1.0,0.3745097539997982,0.42216493628438256,Feynman56,p_d,0.42216493628438256,0.3745097539997982
1.0,1.1093520332263562,1.0,1.0,1.0,1.0,0.3745379009534058,0.36191235430122126,Feynman56,p_d,0.36191235430122126,0.3745379009534058
1.0,1.1098296291774192,1.0,1.0,1.0,1.0,0.37469914623863293,0.23530176350007237,Feynman56,p_d,0.23530176350007237,0.37469914623863293
1.0,1.1105276254595682,1.0,1.0,1.0,1.0,0.3749348027791714,0.44659257564531774,Feynman56,p_d,0.44659257564531774,0.3749348027791714
1.0,1.1107310569573976,1.0,1.0,1.0,1.0,0.3750034850404399,0.46243695722759176,Feynman56,p_d,0.46243695722759176,0.3750034850404399
1.0,1.1143225346272252,1.0,1.0,1.0,1.0,0.3762160347699123,0.47962507385274883,Feynman56,p_d,0.47962507385274883,0.3762160347699123
1.0,1.116252008526478,1.0,1.0,1.0,1.0,0.37686746108232355,0.4611113561970444,Feynman56,p_d,0.4611113561970444,0.37686746108232355
1.0,1.1172706952092355,1.0,1.0,1.0,1.0,0.3772113886729005,0.3341032354398818,Feynman56,p_d,0.3341032354398818,0.3772113886729005
1.0,1.1186131128005277,1.0,1.0,1.0,1.0,0.3776646138456016,0.39412076022788917,Feynman56,p_d,0.39412076022788917,0.3776646138456016
1.0,1.1201755781032159,1.0,1.0,1.0,1.0,0.37819213122264156,0.3004907292650616,Feynman56,p_d,0.3004907292650616,0.37819213122264156
1.0,1.1214297235706505,1.0,1.0,1.0,1.0,0.37861555408282876,0.516726600590604,Feynman56,p_d,0.516726600590604,0.37861555408282876
1.0,1.1236757516709515,1.0,1.0,1.0,1.0,0.37937385498729687,0.4306029139220999,Feynman56,p_d,0.4306029139220999,0.37937385498729687
1.0,1.1237968200837292,1.0,1.0,1.0,1.0,0.3794147299375699,0.44111272332077534,Feynman56,p_d,0.44111272332077534,0.3794147299375699
1.0,1.1244468487697825,1.0,1.0,1.0,1.0,0.379634191724579,0.3792282804047151,Feynman56,p_d,0.3792282804047151,0.379634191724579
1.0,1.124761312361206,1.0,1.0,1.0,1.0,0.37974036048790244,0.42440453681427043,Feynman56,p_d,0.42440453681427043,0.37974036048790244
1.0,1.1250228213515459,1.0,1.0,1.0,1.0,0.3798286507919617,0.4314587533918656,Feynman56,p_d,0.4314587533918656,0.3798286507919617
1.0,1.1254198478030275,1.0,1.0,1.0,1.0,0.37996269431404234,0.2840900286764307,Feynman56,p_d,0.2840900286764307,0.37996269431404234
1.0,1.1259665910558285,1.0,1.0,1.0,1.0,0.38014728501575934,0.28047037807788,Feynman56,p_d,0.28047037807788,0.38014728501575934
1.0,1.128371365074897,1.0,1.0,1.0,1.0,0.3809591814980237,0.42480689555052353,Feynman56,p_d,0.42480689555052353,0.3809591814980237
1.0,1.13058812709453,1.0,1.0,1.0,1.0,0.38170760162876594,0.44494478850341923,Feynman56,p_d,0.44494478850341923,0.38170760162876594
1.0,1.1316795182424215,1.0,1.0,1.0,1.0,0.38207607560042467,0.39401013808360946,Feynman56,p_d,0.39401013808360946,0.38207607560042467
1.0,1.1347676620352152,1.0,1.0,1.0,1.0,0.38311869044165886,0.38645274523530554,Feynman56,p_d,0.38645274523530554,0.38311869044165886
1.0,1.1354974944721214,1.0,1.0,1.0,1.0,0.3833650954607867,0.4448667777771877,Feynman56,p_d,0.4448667777771877,0.3833650954607867
1.0,1.135949219223501,1.0,1.0,1.0,1.0,0.3835176061473163,0.47685896410618844,Feynman56,p_d,0.47685896410618844,0.3835176061473163
1.0,1.1363932069522609,1.0,1.0,1.0,1.0,0.3836675046709573,0.44764551024938815,Feynman56,p_d,0.44764551024938815,0.3836675046709573
1.0,1.1372279189550687,1.0,1.0,1.0,1.0,0.38394931898423984,0.45945147603701525,Feynman56,p_d,0.45945147603701525,0.38394931898423984
1.0,1.1378738560162118,1.0,1.0,1.0,1.0,0.384167399362499,0.5040813267239215,Feynman56,p_d,0.5040813267239215,0.384167399362499
1.0,1.1397120257798088,1.0,1.0,1.0,1.0,0.3847879996987614,0.34973055117977236,Feynman56,p_d,0.34973055117977236,0.3847879996987614
1.0,1.1425716659772553,1.0,1.0,1.0,1.0,0.3857534674717988,0.3214796857016356,Feynman56,p_d,0.3214796857016356,0.3857534674717988
1.0,1.1429598687855087,1.0,1.0,1.0,1.0,0.385884531967642,0.47454078086002077,Feynman56,p_d,0.47454078086002077,0.385884531967642
1.0,1.1433647562803186,1.0,1.0,1.0,1.0,0.3860212295243115,0.42134415966877425,Feynman56,p_d,0.42134415966877425,0.3860212295243115
1.0,1.1437884266138827,1.0,1.0,1.0,1.0,0.3861642685170538,0.3870026661645268,Feynman56,p_d,0.3870026661645268,0.3861642685170538
1.0,1.1440062966937852,1.0,1.0,1.0,1.0,0.38623782551245583,0.3974363208954657,Feynman56,p_d,0.3974363208954657,0.38623782551245583
1.0,1.145481723905891,1.0,1.0,1.0,1.0,0.38673595720959114,0.42298862528309106,Feynman56,p_d,0.42298862528309106,0.38673595720959114
1.0,1.1462164517098803,1.0,1.0,1.0,1.0,0.3869840149957909,0.39825860757337306,Feynman56,p_d,0.39825860757337306,0.3869840149957909
1.0,1.1463699350404468,1.0,1.0,1.0,1.0,0.3870358338258285,0.410636132422331,Feynman56,p_d,0.410636132422331,0.3870358338258285
1.0,1.1464876376013289,1.0,1.0,1.0,1.0,0.3870755724018344,0.44723576122851927,Feynman56,p_d,0.44723576122851927,0.3870755724018344
1.0,1.147824485149116,1.0,1.0,1.0,1.0,0.3875269170241422,0.46416622284762676,Feynman56,p_d,0.46416622284762676,0.3875269170241422
1.0,1.149671207550775,1.0,1.0,1.0,1.0,0.38815040489025204,0.4295775940598708,Feynman56,p_d,0.4295775940598708,0.38815040489025204
1.0,1.1515509237286343,1.0,1.0,1.0,1.0,0.38878503206950377,0.41553755162359346,Feynman56,p_d,0.41553755162359346,0.38878503206950377
1.0,1.1534130348014948,1.0,1.0,1.0,1.0,0.38941371543752623,0.40257624224484173,Feynman56,p_d,0.40257624224484173,0.38941371543752623
1.0,1.1550078515798048,1.0,1.0,1.0,1.0,0.3899521552750738,0.4155579756513528,Feynman56,p_d,0.4155579756513528,0.3899521552750738
1.0,1.156444761438874,1.0,1.0,1.0,1.0,0.3904372827966865,0.4641839512632639,Feynman56,p_d,0.4641839512632639,0.3904372827966865
1.0,1.1567470675247966,1.0,1.0,1.0,1.0,0.39053934695979764,0.4144246427787325,Feynman56,p_d,0.4144246427787325,0.39053934695979764
1.0,1.1574915350085915,1.0,1.0,1.0,1.0,0.39079069304323844,0.42631276742412916,Feynman56,p_d,0.42631276742412916,0.39079069304323844
1.0,1.1578019767102208,1.0,1.0,1.0,1.0,0.39089550394168554,0.40883421386995344,Feynman56,p_d,0.40883421386995344,0.39089550394168554
1.0,1.1579553906888014,1.0,1.0,1.0,1.0,0.39094729935720157,0.3501507363605073,Feynman56,p_d,0.3501507363605073,0.39094729935720157
1.0,1.1584480085815647,1.0,1.0,1.0,1.0,0.39111361632963376,0.37024516244457545,Feynman56,p_d,0.37024516244457545,0.39111361632963376
1.0,1.1586505857589284,1.0,1.0,1.0,1.0,0.3911820101564069,0.4024211203902535,Feynman56,p_d,0.4024211203902535,0.3911820101564069
1.0,1.1587380582646531,1.0,1.0,1.0,1.0,0.3912115425029515,0.4555518601607945,Feynman56,p_d,0.4555518601607945,0.3912115425029515
1.0,1.1587793306459786,1.0,1.0,1.0,1.0,0.3912254768273193,0.3100191279422371,Feynman56,p_d,0.3100191279422371,0.3912254768273193
1.0,1.1593825272231013,1.0,1.0,1.0,1.0,0.3914291272224069,0.5541048684360181,Feynman56,p_d,0.5541048684360181,0.3914291272224069
1.0,1.1599092820798358,1.0,1.0,1.0,1.0,0.39160696946945683,0.46788330092731445,Feynman56,p_d,0.46788330092731445,0.39160696946945683
1.0,1.160486811214578,1.0,1.0,1.0,1.0,0.39180195405810603,0.4212436749317021,Feynman56,p_d,0.4212436749317021,0.39180195405810603
1.0,1.161023486591719,1.0,1.0,1.0,1.0,0.39198314565755094,0.33830086424154476,Feynman56,p_d,0.33830086424154476,0.39198314565755094
1.0,1.1613875885471954,1.0,1.0,1.0,1.0,0.3921060732567735,0.34205050666696846,Feynman56,p_d,0.34205050666696846,0.3921060732567735
1.0,1.1627588663615858,1.0,1.0,1.0,1.0,0.3925690421781284,0.3580378419314779,Feynman56,p_d,0.3580378419314779,0.3925690421781284
1.0,1.1643893522481226,1.0,1.0,1.0,1.0,0.39311952457072075,0.3244951454572807,Feynman56,p_d,0.3244951454572807,0.39311952457072075
1.0,1.164939971226973,1.0,1.0,1.0,1.0,0.39330542378971256,0.40130141092859395,Feynman56,p_d,0.40130141092859395,0.39330542378971256
1.0,1.1655703192886593,1.0,1.0,1.0,1.0,0.39351824103151045,0.366028496014082,Feynman56,p_d,0.366028496014082,0.39351824103151045
1.0,1.1657894325701736,1.0,1.0,1.0,1.0,0.3935922177549232,0.28582873193055935,Feynman56,p_d,0.28582873193055935,0.3935922177549232
1.0,1.1684277859187886,1.0,1.0,1.0,1.0,0.3944829749677529,0.469881819341079,Feynman56,p_d,0.469881819341079,0.3944829749677529
1.0,1.1688125366889808,1.0,1.0,1.0,1.0,0.39461287399127465,0.3193170119517528,Feynman56,p_d,0.3193170119517528,0.39461287399127465
1.0,1.1688674322884278,1.0,1.0,1.0,1.0,0.3946314077677249,0.329929220822431,Feynman56,p_d,0.329929220822431,0.3946314077677249
1.0,1.1693046604563748,1.0,1.0,1.0,1.0,0.3947790241377822,0.3491559736886204,Feynman56,p_d,0.3491559736886204,0.3947790241377822
1.0,1.1693399560132494,1.0,1.0,1.0,1.0,0.39479094057493547,0.42336800432054905,Feynman56,p_d,0.42336800432054905,0.39479094057493547
1.0,1.1697526267446077,1.0,1.0,1.0,1.0,0.39493026589717634,0.364941501650744,Feynman56,p_d,0.364941501650744,0.39493026589717634
1.0,1.1718800047892524,1.0,1.0,1.0,1.0,0.39564850833376186,0.3111161228526832,Feynman56,p_d,0.3111161228526832,0.39564850833376186
1.0,1.1721054097631385,1.0,1.0,1.0,1.0,0.39572460924966163,0.3784760693875484,Feynman56,p_d,0.3784760693875484,0.39572460924966163
1.0,1.1752644180452538,1.0,1.0,1.0,1.0,0.3967911492618856,0.3275312494033015,Feynman56,p_d,0.3275312494033015,0.3967911492618856
1.0,1.1758592749895056,1.0,1.0,1.0,1.0,0.39699198404164404,0.37982802924976006,Feynman56,p_d,0.37982802924976006,0.39699198404164404
1.0,1.1778337820407836,1.0,1.0,1.0,1.0,0.39765861438463135,0.3879484348137214,Feynman56,p_d,0.3879484348137214,0.39765861438463135
1.0,1.1781574223475162,1.0,1.0,1.0,1.0,0.3977678813779004,0.4998466791676621,Feynman56,p_d,0.4998466791676621,0.3977678813779004
1.0,1.1802681045527734,1.0,1.0,1.0,1.0,0.39848048698825617,0.41785253206411843,Feynman56,p_d,0.41785253206411843,0.39848048698825617
1.0,1.1806389174041583,1.0,1.0,1.0,1.0,0.3986056803108846,0.3906043412141307,Feynman56,p_d,0.3906043412141307,0.3986056803108846
1.0,1.181291418169492,1.0,1.0,1.0,1.0,0.3988259767178853,0.45723056589290334,Feynman56,p_d,0.45723056589290334,0.3988259767178853
1.0,1.1815703219300924,1.0,1.0,1.0,1.0,0.39892013982025,0.25450559047043597,Feynman56,p_d,0.25450559047043597,0.39892013982025
1.0,1.1819268121984887,1.0,1.0,1.0,1.0,0.39904049757219573,0.33018511150673446,Feynman56,p_d,0.33018511150673446,0.39904049757219573
