k_spring,x,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function
1.1809985952896649,3.0,5.314493678803492,3.326184682195376,Feynman16,k_spring,5.314493678803492,0.0
1.1821358154430026,3.0,5.319611169493512,6.560906088138894,Feynman16,k_spring,5.319611169493512,0.0
1.1827166912237477,3.0,5.3222251105068645,7.482136010758992,Feynman16,k_spring,5.3222251105068645,0.0
1.1835367989569403,3.0,5.325915595306231,4.75916476256274,Feynman16,k_spring,5.325915595306231,0.0
1.1840477998536438,3.0,5.3282150993413975,7.3432922981615265,Feynman16,k_spring,5.3282150993413975,0.0
1.1843916189459014,3.0,5.329762285256557,3.013273687608765,Feynman16,k_spring,5.329762285256557,0.0
1.1888263319216774,3.0,5.349718493647549,7.0354503281323355,Feynman16,k_spring,5.349718493647549,0.0
1.195833839098412,3.0,5.381252275942854,5.104886413373137,Feynman16,k_spring,5.381252275942854,0.0
1.1959709167668309,3.0,5.381869125450739,5.242031063033291,Feynman16,k_spring,5.381869125450739,0.0
1.1998468991893319,3.0,5.399311046351993,3.922329405665945,Feynman16,k_spring,5.399311046351993,0.0
1.2005304717430576,3.0,5.402387122843759,5.389425945271795,Feynman16,k_spring,5.402387122843759,0.0
1.2006489312388862,3.0,5.402920190574988,2.286483125869586,Feynman16,k_spring,5.402920190574988,0.0
1.2018687262345882,3.0,5.408409268055647,6.234916975485628,Feynman16,k_spring,5.408409268055647,0.0
1.213717280847916,3.0,5.461727763815622,4.024808242012756,Feynman16,k_spring,5.461727763815622,0.0
1.215262231222436,3.0,5.468680040500962,8.232072834069301,Feynman16,k_spring,5.468680040500962,0.0
1.2181186128153554,3.0,5.4815337576691,5.498986175558331,Feynman16,k_spring,5.4815337576691,0.0
1.2194816799580694,3.0,5.487667559811312,7.347619067611511,Feynman16,k_spring,5.487667559811312,0.0
1.2239572412462403,3.0,5.507807585608081,6.236837305419938,Feynman16,k_spring,5.507807585608081,0.0
1.2258282404693643,3.0,5.51622708211214,6.499463107465074,Feynman16,k_spring,5.51622708211214,0.0
1.2285380680387297,3.0,5.528421306174284,3.8148849210390288,Feynman16,k_spring,5.528421306174284,0.0
1.2287846510363996,3.0,5.529530929663798,3.572212533015956,Feynman16,k_spring,5.529530929663798,0.0
1.2302124759940867,3.0,5.53595614197339,3.9393911574917846,Feynman16,k_spring,5.53595614197339,0.0
1.2308965140538888,3.0,5.5390343132424995,8.172188822210721,Feynman16,k_spring,5.5390343132424995,0.0
1.23260625877321,3.0,5.546728164479445,7.083708081411101,Feynman16,k_spring,5.546728164479445,0.0
1.235098828682871,3.0,5.557944729072919,5.16847345105763,Feynman16,k_spring,5.557944729072919,0.0
1.235636454344459,3.0,5.560364044550065,5.162559003478312,Feynman16,k_spring,5.560364044550065,0.0
1.2358917274456078,3.0,5.561512773505235,8.424195603953855,Feynman16,k_spring,5.561512773505235,0.0
1.239592534244656,3.0,5.578166404100952,4.847178701349639,Feynman16,k_spring,5.578166404100952,0.0
1.2416080857451037,3.0,5.587236385852966,4.074986304160326,Feynman16,k_spring,5.587236385852966,0.0
1.2416888823709633,3.0,5.587599970669335,7.942079772326816,Feynman16,k_spring,5.587599970669335,0.0
1.2460191702680539,3.0,5.607086266206243,8.146804117998208,Feynman16,k_spring,5.607086266206243,0.0
1.24605812492464,3.0,5.607261562160881,6.557310945147213,Feynman16,k_spring,5.607261562160881,0.0
1.2466239080698247,3.0,5.609807586314211,6.9556932317171505,Feynman16,k_spring,5.609807586314211,0.0
1.2467978366503911,3.0,5.61059026492676,5.003430198032501,Feynman16,k_spring,5.61059026492676,0.0
1.249469152059501,3.0,5.622611184267754,5.942600724959863,Feynman16,k_spring,5.622611184267754,0.0
1.2525749334795764,3.0,5.636587200658093,6.400039852202605,Feynman16,k_spring,5.636587200658093,0.0
1.2546841486024825,3.0,5.646078668711171,7.299409621442847,Feynman16,k_spring,5.646078668711171,0.0
1.255857092423014,3.0,5.651356915903563,8.36128334415109,Feynman16,k_spring,5.651356915903563,0.0
1.2577696219683867,3.0,5.65996329885774,5.515576213387964,Feynman16,k_spring,5.65996329885774,0.0
1.2579972562415431,3.0,5.660987653086944,3.7182752921132813,Feynman16,k_spring,5.660987653086944,0.0
1.2637986632972398,3.0,5.687093984837579,5.030454271901057,Feynman16,k_spring,5.687093984837579,0.0
1.2660662196366252,3.0,5.697297988364814,3.9166147307984955,Feynman16,k_spring,5.697297988364814,0.0
1.266146942424732,3.0,5.6976612409112946,5.081132266087195,Feynman16,k_spring,5.6976612409112946,0.0
1.2710726529252319,3.0,5.719826938163544,5.506027093227995,Feynman16,k_spring,5.719826938163544,0.0
1.272021168497512,3.0,5.724095258238804,5.718518527263852,Feynman16,k_spring,5.724095258238804,0.0
1.272065404991737,3.0,5.724294322462817,5.123881336090899,Feynman16,k_spring,5.724294322462817,0.0
1.2728860587959518,3.0,5.727987264581783,4.161137938808821,Feynman16,k_spring,5.727987264581783,0.0
1.2741644358121027,3.0,5.733739961154463,4.215581312730519,Feynman16,k_spring,5.733739961154463,0.0
1.2750041875783635,3.0,5.737518844102636,2.984933517163107,Feynman16,k_spring,5.737518844102636,0.0
1.2753078994778249,3.0,5.738885547650212,10.321071192483544,Feynman16,k_spring,5.738885547650212,0.0
1.275394928996266,3.0,5.739277180483198,6.797695351825026,Feynman16,k_spring,5.739277180483198,0.0
1.279524341147118,3.0,5.757859535162031,5.318789766354662,Feynman16,k_spring,5.757859535162031,0.0
1.2797325014269965,3.0,5.758796256421484,3.7499859749775517,Feynman16,k_spring,5.758796256421484,0.0
1.2813887013208323,3.0,5.766249155943745,2.472808953623561,Feynman16,k_spring,5.766249155943745,0.0
1.2824239328463012,3.0,5.770907697808355,4.930235296673081,Feynman16,k_spring,5.770907697808355,0.0
1.2883390836005582,3.0,5.797525876202512,6.689823724574206,Feynman16,k_spring,5.797525876202512,0.0
1.2890433724074697,3.0,5.800695175833614,8.398353021054456,Feynman16,k_spring,5.800695175833614,0.0
1.2896655256246534,3.0,5.80349486531094,2.6213118827036923,Feynman16,k_spring,5.80349486531094,0.0
1.290821748285373,3.0,5.808697867284178,8.422115362648857,Feynman16,k_spring,5.808697867284178,0.0
1.2910219640654899,3.0,5.809598838294704,6.639433071476427,Feynman16,k_spring,5.809598838294704,0.0
1.2915169312053107,3.0,5.811826190423899,8.693519619687361,Feynman16,k_spring,5.811826190423899,0.0
1.2955103855642234,3.0,5.829796735039006,5.5556365499683436,Feynman16,k_spring,5.829796735039006,0.0
1.2960534884975559,3.0,5.832240698239001,5.383931763775633,Feynman16,k_spring,5.832240698239001,0.0
1.2979154454796635,3.0,5.840619504658486,6.9499680867536116,Feynman16,k_spring,5.840619504658486,0.0
1.301419055452885,3.0,5.856385749537983,5.629908460311769,Feynman16,k_spring,5.856385749537983,0.0
1.3023453145790338,3.0,5.860553915605652,5.248465248587341,Feynman16,k_spring,5.860553915605652,0.0
1.3046020354795376,3.0,5.870709159657919,5.880097900792292,Feynman16,k_spring,5.870709159657919,0.0
1.3053536835166049,3.0,5.874091575824722,6.835733769917223,Feynman16,k_spring,5.874091575824722,0.0
1.3093006087965513,3.0,5.891852739584481,7.762118588952944,Feynman16,k_spring,5.891852739584481,0.0
1.311206196708604,3.0,5.9004278851887175,4.188863774181464,Feynman16,k_spring,5.9004278851887175,0.0
1.3157079570337338,3.0,5.920685806651802,4.747005637227259,Feynman16,k_spring,5.920685806651802,0.0
1.31617656353332,3.0,5.92279453589994,7.851607662840221,Feynman16,k_spring,5.92279453589994,0.0
1.3185647500894122,3.0,5.9335413754023545,4.0975965495096975,Feynman16,k_spring,5.9335413754023545,0.0
1.3190486395698504,3.0,5.935718878064327,5.5390839305953765,Feynman16,k_spring,5.935718878064327,0.0
1.3202073073279803,3.0,5.940932882975911,5.546681191260667,Feynman16,k_spring,5.940932882975911,0.0
1.321242156949113,3.0,5.945589706271009,7.833519175108666,Feynman16,k_spring,5.945589706271009,0.0
1.3215324327721696,3.0,5.946895947474763,5.63104966780099,Feynman16,k_spring,5.946895947474763,0.0
1.3242178613221247,3.0,5.958980375949562,8.329966061492247,Feynman16,k_spring,5.958980375949562,0.0
1.3255893745509106,3.0,5.965152185479098,4.490159918313212,Feynman16,k_spring,5.965152185479098,0.0
1.3283431109066783,3.0,5.977543999080052,9.277552127664071,Feynman16,k_spring,5.977543999080052,0.0
1.329409125614593,3.0,5.982341065265668,5.630998713083068,Feynman16,k_spring,5.982341065265668,0.0
1.3296429343105998,3.0,5.983393204397699,2.7341375992576484,Feynman16,k_spring,5.983393204397699,0.0
1.3349485660452487,3.0,6.007268547203619,8.241869454259188,Feynman16,k_spring,6.007268547203619,0.0
1.336726081989411,3.0,6.015267368952349,6.841286119411766,Feynman16,k_spring,6.015267368952349,0.0
1.3453792002375784,3.0,6.054206401069103,5.123214759729634,Feynman16,k_spring,6.054206401069103,0.0
1.3457149293327633,3.0,6.0557171819974345,4.898396308782145,Feynman16,k_spring,6.0557171819974345,0.0
1.347546631682321,3.0,6.063959842570444,5.982869683940976,Feynman16,k_spring,6.063959842570444,0.0
1.3484980100040276,3.0,6.068241045018124,10.209845176051083,Feynman16,k_spring,6.068241045018124,0.0
1.3485047576529285,3.0,6.068271409438179,4.531131758097199,Feynman16,k_spring,6.068271409438179,0.0
1.3488551505513002,3.0,6.069848177480851,4.6398636864530385,Feynman16,k_spring,6.069848177480851,0.0
1.3528473425836385,3.0,6.087813041626373,2.938698521087354,Feynman16,k_spring,6.087813041626373,0.0
1.358796244396359,3.0,6.114583099783616,5.5654747273206375,Feynman16,k_spring,6.114583099783616,0.0
1.359053640727387,3.0,6.1157413832732415,3.881803125222732,Feynman16,k_spring,6.1157413832732415,0.0
1.359892955068732,3.0,6.119518297809294,6.236066616533233,Feynman16,k_spring,6.119518297809294,0.0
1.3614022088855808,3.0,6.126309939985114,3.5890535715760103,Feynman16,k_spring,6.126309939985114,0.0
1.3693383504938241,3.0,6.162022577222208,7.372890510539972,Feynman16,k_spring,6.162022577222208,0.0
1.3706393659472007,3.0,6.167877146762403,3.7839121108042537,Feynman16,k_spring,6.167877146762403,0.0
1.3732617164506462,3.0,6.179677724027908,7.212404316216505,Feynman16,k_spring,6.179677724027908,0.0
1.378286184565631,3.0,6.202287830545339,4.424918502276539,Feynman16,k_spring,6.202287830545339,0.0
1.3802999804951899,3.0,6.211349912228354,6.670796534559148,Feynman16,k_spring,6.211349912228354,0.0
1.3834121546026554,3.0,6.22535469571195,3.933529562833379,Feynman16,k_spring,6.22535469571195,0.0
1.386359186421858,3.0,6.238616338898361,7.2559048842786655,Feynman16,k_spring,6.238616338898361,0.0
1.387223227132425,3.0,6.2425045220959126,6.142114118516357,Feynman16,k_spring,6.2425045220959126,0.0
1.387954670575779,3.0,6.2457960175910054,7.461986935290118,Feynman16,k_spring,6.2457960175910054,0.0
1.3907898607692353,3.0,6.258554373461559,5.462887405689981,Feynman16,k_spring,6.258554373461559,0.0
1.3922124211959752,3.0,6.264955895381888,4.388373407352173,Feynman16,k_spring,6.264955895381888,0.0
1.3940475709373823,3.0,6.27321406921822,5.515777828836431,Feynman16,k_spring,6.27321406921822,0.0
1.3961342501132825,3.0,6.2826041255097715,5.173130237566047,Feynman16,k_spring,6.2826041255097715,0.0
1.3969462575229414,3.0,6.2862581588532365,7.236169848098797,Feynman16,k_spring,6.2862581588532365,0.0
1.399956257817176,3.0,6.299803160177293,6.474859292738348,Feynman16,k_spring,6.299803160177293,0.0
1.4009836194294278,3.0,6.304426287432426,10.025488486378398,Feynman16,k_spring,6.304426287432426,0.0
1.402299993492985,3.0,6.310349970718432,8.846294035339088,Feynman16,k_spring,6.310349970718432,0.0
1.4037078780397758,3.0,6.316685451178991,10.501927835092122,Feynman16,k_spring,6.316685451178991,0.0
1.4038782445429008,3.0,6.317452100443053,7.207886090928541,Feynman16,k_spring,6.317452100443053,0.0
1.4043540388428322,3.0,6.319593174792745,6.36028704507768,Feynman16,k_spring,6.319593174792745,0.0
1.4055303855624697,3.0,6.3248867350311135,8.45478604932412,Feynman16,k_spring,6.3248867350311135,0.0
1.4079050433561409,3.0,6.335572695102634,7.109505510720895,Feynman16,k_spring,6.335572695102634,0.0
1.4159747424693605,3.0,6.3718863411121225,6.990921375881203,Feynman16,k_spring,6.3718863411121225,0.0
1.4182771727616519,3.0,6.3822472774274335,7.585265435742595,Feynman16,k_spring,6.3822472774274335,0.0
1.4197922508670375,3.0,6.3890651289016684,7.24488009905059,Feynman16,k_spring,6.3890651289016684,0.0
1.4222657560516172,3.0,6.400195902232277,8.303423942848458,Feynman16,k_spring,6.400195902232277,0.0
1.4234287540492057,3.0,6.405429393221425,7.697903730343951,Feynman16,k_spring,6.405429393221425,0.0
1.4239529121952246,3.0,6.40778810487851,8.508517265705908,Feynman16,k_spring,6.40778810487851,0.0
1.4246339712788583,3.0,6.410852870754862,7.245062367307246,Feynman16,k_spring,6.410852870754862,0.0
1.4247948871233422,3.0,6.41157699205504,7.043381669792801,Feynman16,k_spring,6.41157699205504,0.0
1.4268664936366546,3.0,6.420899221364946,5.984385387458417,Feynman16,k_spring,6.420899221364946,0.0
1.4273785327853998,3.0,6.4232033975343,2.1298625863008205,Feynman16,k_spring,6.4232033975343,0.0
1.4340153524790682,3.0,6.453069086155807,7.074358206974537,Feynman16,k_spring,6.453069086155807,0.0
1.4390014450302515,3.0,6.475506502636132,4.445397678615494,Feynman16,k_spring,6.475506502636132,0.0
1.440552210458887,3.0,6.482484947064991,5.849535776993691,Feynman16,k_spring,6.482484947064991,0.0
1.442760811273165,3.0,6.492423650729242,4.266075144788793,Feynman16,k_spring,6.492423650729242,0.0
1.4464752999202322,3.0,6.509138849641045,7.22511793504556,Feynman16,k_spring,6.509138849641045,0.0
1.4484863839768756,3.0,6.51818872789594,5.956511883495599,Feynman16,k_spring,6.51818872789594,0.0
1.4512875923147646,3.0,6.530794165416441,7.5883546309865615,Feynman16,k_spring,6.530794165416441,0.0
1.4525919465133348,3.0,6.536663759310007,6.734112027282526,Feynman16,k_spring,6.536663759310007,0.0
1.4529382368421513,3.0,6.538222065789681,7.08043813317806,Feynman16,k_spring,6.538222065789681,0.0
1.4538217761391286,3.0,6.542197992626079,4.860306665528436,Feynman16,k_spring,6.542197992626079,0.0
1.4580475919679885,3.0,6.561214163855948,5.688455076175764,Feynman16,k_spring,6.561214163855948,0.0
1.462024051326285,3.0,6.5791082309682825,7.076469440253084,Feynman16,k_spring,6.5791082309682825,0.0
1.4626551406581272,3.0,6.581948132961572,5.955927914578897,Feynman16,k_spring,6.581948132961572,0.0
1.464946245648115,3.0,6.5922581054165175,7.4122382461869485,Feynman16,k_spring,6.5922581054165175,0.0
1.4701597635133994,3.0,6.615718935810297,8.237875464685686,Feynman16,k_spring,6.615718935810297,0.0
1.472855818940006,3.0,6.6278511852300275,7.147525502883322,Feynman16,k_spring,6.6278511852300275,0.0
1.4731108803202133,3.0,6.62899896144096,5.161679922515119,Feynman16,k_spring,6.62899896144096,0.0
1.4789454748086133,3.0,6.65525463663876,9.236477249547253,Feynman16,k_spring,6.65525463663876,0.0
1.4796005693288063,3.0,6.658202561979628,4.661013847720302,Feynman16,k_spring,6.658202561979628,0.0
1.4805262806295199,3.0,6.662368262832839,7.334884883467488,Feynman16,k_spring,6.662368262832839,0.0
1.481740595205252,3.0,6.667832678423634,6.881885044486271,Feynman16,k_spring,6.667832678423634,0.0
1.482923498923276,3.0,6.673155745154742,6.433135517675908,Feynman16,k_spring,6.673155745154742,0.0
1.4830763211118696,3.0,6.673843445003413,8.103525027972148,Feynman16,k_spring,6.673843445003413,0.0
1.483133554854736,3.0,6.674100996846311,5.57884732070996,Feynman16,k_spring,6.674100996846311,0.0
1.485681815987924,3.0,6.685568171945658,4.300938686868992,Feynman16,k_spring,6.685568171945658,0.0
1.4859274590830145,3.0,6.686673565873566,4.432652814503014,Feynman16,k_spring,6.686673565873566,0.0
1.4934043236422716,3.0,6.720319456390222,8.693129059341304,Feynman16,k_spring,6.720319456390222,0.0
1.4965582777918587,3.0,6.734512250063364,7.6650612949603865,Feynman16,k_spring,6.734512250063364,0.0
1.4980075702439217,3.0,6.741034066097647,5.678458950607203,Feynman16,k_spring,6.741034066097647,0.0
1.501471797512361,3.0,6.7566230888056245,7.516864659619557,Feynman16,k_spring,6.7566230888056245,0.0
1.503620787710061,3.0,6.766293544695274,3.5739504539648554,Feynman16,k_spring,6.766293544695274,0.0
1.5053584669882527,3.0,6.774113101447137,7.781197955202793,Feynman16,k_spring,6.774113101447137,0.0
1.5066933884553202,3.0,6.780120248048941,5.575524387194426,Feynman16,k_spring,6.780120248048941,0.0
1.5076397688294914,3.0,6.784378959732711,4.74553688750702,Feynman16,k_spring,6.784378959732711,0.0
1.5091398716293862,3.0,6.791129422332238,5.53267057293294,Feynman16,k_spring,6.791129422332238,0.0
1.5115545249832567,3.0,6.801995362424655,3.8238900958268016,Feynman16,k_spring,6.801995362424655,0.0
1.511704440168323,3.0,6.802669980757454,4.30714632081047,Feynman16,k_spring,6.802669980757454,0.0
1.5136454744115468,3.0,6.811404634851961,6.374956981301564,Feynman16,k_spring,6.811404634851961,0.0
1.5174075626531338,3.0,6.828334031939102,6.590729572648012,Feynman16,k_spring,6.828334031939102,0.0
1.5191516810870342,3.0,6.836182564891654,5.905331461840873,Feynman16,k_spring,6.836182564891654,0.0
1.5202800029225982,3.0,6.841260013151692,7.2074948600745925,Feynman16,k_spring,6.841260013151692,0.0
1.5234809009278703,3.0,6.855664054175416,6.762469889686569,Feynman16,k_spring,6.855664054175416,0.0
1.526610271135464,3.0,6.8697462201095885,5.725390305048034,Feynman16,k_spring,6.8697462201095885,0.0
1.5329598069842745,3.0,6.898319131429235,4.676147531991852,Feynman16,k_spring,6.898319131429235,0.0
1.5330616492334888,3.0,6.898777421550699,6.767027431593011,Feynman16,k_spring,6.898777421550699,0.0
1.5342556921776933,3.0,6.90415061479962,4.278852718099315,Feynman16,k_spring,6.90415061479962,0.0
1.5354525621413693,3.0,6.909536529636162,7.219771134982714,Feynman16,k_spring,6.909536529636162,0.0
1.5382495077416185,3.0,6.922122784837283,6.209238771210785,Feynman16,k_spring,6.922122784837283,0.0
1.5383229324291072,3.0,6.9224531959309825,9.227988829573615,Feynman16,k_spring,6.9224531959309825,0.0
1.5399953138734634,3.0,6.9299789124305855,7.537162774154705,Feynman16,k_spring,6.9299789124305855,0.0
