epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,1.0,1.0,3.032700223068967,0.06233759759017834,0.07127278865727904,Feynman33,omega_0,0.07127278865727904,0.0,0.06233759759017834
1.0,1.0,1.0,1.0,1.0,3.0327703303511813,0.06233113056397929,0.06516814802505468,Feynman33,omega_0,0.06516814802505468,0.0,0.06233113056397929
1.0,1.0,1.0,1.0,1.0,3.034303040756005,0.062189960024341344,0.07226022459377715,Feynman33,omega_0,0.07226022459377715,0.0,0.062189960024341344
1.0,1.0,1.0,1.0,1.0,3.0350302982922504,0.06212311869582757,0.07470679817673993,Feynman33,omega_0,0.07470679817673993,0.0,0.06212311869582757
1.0,1.0,1.0,1.0,1.0,3.035661531077875,0.06206517724374091,0.05679642943924425,Feynman33,omega_0,0.05679642943924425,0.0,0.06206517724374091
1.0,1.0,1.0,1.0,1.0,3.035689828226114,0.06206258143850153,0.07397449284739509,Feynman33,omega_0,0.07397449284739509,0.0,0.06206258143850153
1.0,1.0,1.0,1.0,1.0,3.036368811777437,0.062000337246912895,0.060498819276994846,Feynman33,omega_0,0.060498819276994846,0.0,0.062000337246912895
1.0,1.0,1.0,1.0,1.0,3.0370500447625792,0.061937966943779246,0.05849462791831594,Feynman33,omega_0,0.05849462791831594,0.0,0.061937966943779246
1.0,1.0,1.0,1.0,1.0,3.037543414743929,0.061892846465979846,0.06042555644083061,Feynman33,omega_0,0.06042555644083061,0.0,0.061892846465979846
1.0,1.0,1.0,1.0,1.0,3.0379433443901873,0.06185630224725126,0.06264348870298905,Feynman33,omega_0,0.06264348870298905,0.0,0.06185630224725126
1.0,1.0,1.0,1.0,1.0,3.038220570828809,0.06183098640286876,0.056055007703980336,Feynman33,omega_0,0.056055007703980336,0.0,0.06183098640286876
1.0,1.0,1.0,1.0,1.0,3.0389226000916905,0.061766937444458214,0.05874150344630846,Feynman33,omega_0,0.05874150344630846,0.0,0.061766937444458214
1.0,1.0,1.0,1.0,1.0,3.039221329788294,0.06173970882919395,0.06306993165923659,Feynman33,omega_0,0.06306993165923659,0.0,0.06173970882919395
1.0,1.0,1.0,1.0,1.0,3.0397872092612004,0.06168817205245523,0.05854699140697703,Feynman33,omega_0,0.05854699140697703,0.0,0.06168817205245523
1.0,1.0,1.0,1.0,1.0,3.0413180956064148,0.061549023550476804,0.06532321439830419,Feynman33,omega_0,0.06532321439830419,0.0,0.061549023550476804
1.0,1.0,1.0,1.0,1.0,3.0419102448252433,0.06149530820875218,0.06330763056670657,Feynman33,omega_0,0.06330763056670657,0.0,0.06149530820875218
1.0,1.0,1.0,1.0,1.0,3.045002847919004,0.06121574109656228,0.05365237402191926,Feynman33,omega_0,0.05365237402191926,0.0,0.06121574109656228
1.0,1.0,1.0,1.0,1.0,3.045677878706008,0.061154935145498704,0.06658389844749821,Feynman33,omega_0,0.06658389844749821,0.0,0.061154935145498704
1.0,1.0,1.0,1.0,1.0,3.0461287668748485,0.061114362647762314,0.05765926332544124,Feynman33,omega_0,0.05765926332544124,0.0,0.061114362647762314
1.0,1.0,1.0,1.0,1.0,3.0465729691349015,0.06107442537668486,0.06703343313032668,Feynman33,omega_0,0.06703343313032668,0.0,0.06107442537668486
1.0,1.0,1.0,1.0,1.0,3.047388154664722,0.061001220453867244,0.05701859612758064,Feynman33,omega_0,0.05701859612758064,0.0,0.061001220453867244
1.0,1.0,1.0,1.0,1.0,3.04772991446324,0.06097056322892486,0.057934984684772595,Feynman33,omega_0,0.057934984684772595,0.0,0.06097056322892486
1.0,1.0,1.0,1.0,1.0,3.048280650262858,0.060921201402729476,0.053330043478303585,Feynman33,omega_0,0.053330043478303585,0.0,0.060921201402729476
1.0,1.0,1.0,1.0,1.0,3.0493349710899804,0.0608268460870957,0.05832865291769343,Feynman33,omega_0,0.05832865291769343,0.0,0.0608268460870957
1.0,1.0,1.0,1.0,1.0,3.0500622005568623,0.060761872189064356,0.06120824395005572,Feynman33,omega_0,0.06120824395005572,0.0,0.060761872189064356
1.0,1.0,1.0,1.0,1.0,3.0526997234104365,0.0605269664673447,0.054004670471470506,Feynman33,omega_0,0.054004670471470506,0.0,0.0605269664673447
1.0,1.0,1.0,1.0,1.0,3.0527864762421983,0.06051925971343597,0.062286773828720325,Feynman33,omega_0,0.062286773828720325,0.0,0.06051925971343597
1.0,1.0,1.0,1.0,1.0,3.052861643624175,0.060512583174874554,0.05920662944521718,Feynman33,omega_0,0.05920662944521718,0.0,0.060512583174874554
1.0,1.0,1.0,1.0,1.0,3.055176090387115,0.06030746821033514,0.05225657899246784,Feynman33,omega_0,0.05225657899246784,0.0,0.06030746821033514
1.0,1.0,1.0,1.0,1.0,3.0557146749973496,0.06025986419422773,0.06283765797061096,Feynman33,omega_0,0.06283765797061096,0.0,0.06025986419422773
1.0,1.0,1.0,1.0,1.0,3.056111407551331,0.060224828775442434,0.05543893613234755,Feynman33,omega_0,0.05543893613234755,0.0,0.060224828775442434
1.0,1.0,1.0,1.0,1.0,3.0565395000257887,0.060187053131684806,0.06314412272008008,Feynman33,omega_0,0.06314412272008008,0.0,0.060187053131684806
1.0,1.0,1.0,1.0,1.0,3.0571742389964722,0.06013109829555078,0.06541584087785145,Feynman33,omega_0,0.06541584087785145,0.0,0.06013109829555078
1.0,1.0,1.0,1.0,1.0,3.061436870163627,0.05975704540438003,0.0683616888008796,Feynman33,omega_0,0.0683616888008796,0.0,0.05975704540438003
1.0,1.0,1.0,1.0,1.0,3.0626168316825355,0.05965402713996853,0.06351361066025797,Feynman33,omega_0,0.06351361066025797,0.0,0.05965402713996853
1.0,1.0,1.0,1.0,1.0,3.0631236410469396,0.05960984901651335,0.05917020196867011,Feynman33,omega_0,0.05917020196867011,0.0,0.05960984901651335
1.0,1.0,1.0,1.0,1.0,3.0632641511507774,0.059597608270978576,0.05804069716798096,Feynman33,omega_0,0.05804069716798096,0.0,0.059597608270978576
1.0,1.0,1.0,1.0,1.0,3.0645735689088074,0.05948369055327732,0.058238451329060276,Feynman33,omega_0,0.058238451329060276,0.0,0.05948369055327732
1.0,1.0,1.0,1.0,1.0,3.064975651035555,0.059448765702303716,0.060997673659747086,Feynman33,omega_0,0.060997673659747086,0.0,0.059448765702303716
1.0,1.0,1.0,1.0,1.0,3.065075928237418,0.059440059703838956,0.046238147598912316,Feynman33,omega_0,0.046238147598912316,0.0,0.059440059703838956
1.0,1.0,1.0,1.0,1.0,3.0652608095873712,0.05942401269708827,0.05369358455357224,Feynman33,omega_0,0.05369358455357224,0.0,0.05942401269708827
1.0,1.0,1.0,1.0,1.0,3.0654405813008037,0.059408414490582005,0.061231837794742526,Feynman33,omega_0,0.061231837794742526,0.0,0.059408414490582005
1.0,1.0,1.0,1.0,1.0,3.067513408770135,0.059228939014745165,0.06134319169064001,Feynman33,omega_0,0.06134319169064001,0.0,0.059228939014745165
1.0,1.0,1.0,1.0,1.0,3.0675916066772686,0.059222181817608716,0.059106931771593416,Feynman33,omega_0,0.059106931771593416,0.0,0.059222181817608716
1.0,1.0,1.0,1.0,1.0,3.0680871916045653,0.05917938046272579,0.06244496526514408,Feynman33,omega_0,0.06244496526514408,0.0,0.05917938046272579
1.0,1.0,1.0,1.0,1.0,3.0693999720806318,0.059066192435792246,0.056326837303568605,Feynman33,omega_0,0.056326837303568605,0.0,0.059066192435792246
1.0,1.0,1.0,1.0,1.0,3.06972649700343,0.059038082359546856,0.053202061457035835,Feynman33,omega_0,0.053202061457035835,0.0,0.059038082359546856
1.0,1.0,1.0,1.0,1.0,3.07031262464732,0.05898766627237312,0.05559253771898148,Feynman33,omega_0,0.05559253771898148,0.0,0.05898766627237312
1.0,1.0,1.0,1.0,1.0,3.0720625461140347,0.05883747244169939,0.05799791076894576,Feynman33,omega_0,0.05799791076894576,0.0,0.05883747244169939
1.0,1.0,1.0,1.0,1.0,3.0727521768712416,0.05877841630457686,0.05303021195517291,Feynman33,omega_0,0.05303021195517291,0.0,0.05877841630457686
1.0,1.0,1.0,1.0,1.0,3.0750661099701944,0.05858081598681058,0.058142124197014304,Feynman33,omega_0,0.058142124197014304,0.0,0.05858081598681058
1.0,1.0,1.0,1.0,1.0,3.0759426038533157,0.05850618849215612,0.06608985302210976,Feynman33,omega_0,0.06608985302210976,0.0,0.05850618849215612
1.0,1.0,1.0,1.0,1.0,3.076203233115697,0.0584840210918964,0.06251380056577625,Feynman33,omega_0,0.06251380056577625,0.0,0.0584840210918964
1.0,1.0,1.0,1.0,1.0,3.0787257162723654,0.05827002835503224,0.06836554986599355,Feynman33,omega_0,0.06836554986599355,0.0,0.05827002835503224
1.0,1.0,1.0,1.0,1.0,3.0788352989644583,0.05826075466913254,0.06264060095890173,Feynman33,omega_0,0.06264060095890173,0.0,0.05826075466913254
1.0,1.0,1.0,1.0,1.0,3.0818306084430116,0.05800799761146282,0.05915897908766418,Feynman33,omega_0,0.05915897908766418,0.0,0.05800799761146282
1.0,1.0,1.0,1.0,1.0,3.0822244123394498,0.05797487092788238,0.06127230987088288,Feynman33,omega_0,0.06127230987088288,0.0,0.05797487092788238
1.0,1.0,1.0,1.0,1.0,3.084210740204942,0.05780814906724768,0.05713882297300994,Feynman33,omega_0,0.05713882297300994,0.0,0.05780814906724768
1.0,1.0,1.0,1.0,1.0,3.085152620172778,0.057729306514030874,0.0537775298185291,Feynman33,omega_0,0.0537775298185291,0.0,0.057729306514030874
1.0,1.0,1.0,1.0,1.0,3.0877376904453793,0.05751362045255235,0.05416145921986811,Feynman33,omega_0,0.05416145921986811,0.0,0.05751362045255235
1.0,1.0,1.0,1.0,1.0,3.089792963798711,0.05734287155040291,0.06079417507194679,Feynman33,omega_0,0.06079417507194679,0.0,0.05734287155040291
1.0,1.0,1.0,1.0,1.0,3.0899079458100855,0.05733333814528607,0.057167632868220165,Feynman33,omega_0,0.057167632868220165,0.0,0.05733333814528607
1.0,1.0,1.0,1.0,1.0,3.0928425346069552,0.0570907081976639,0.05859537212393038,Feynman33,omega_0,0.05859537212393038,0.0,0.0570907081976639
1.0,1.0,1.0,1.0,1.0,3.09293091241123,0.05708342152133612,0.05071782764847198,Feynman33,omega_0,0.05071782764847198,0.0,0.05708342152133612
1.0,1.0,1.0,1.0,1.0,3.0948168007520893,0.05692821408247029,0.05239022788056487,Feynman33,omega_0,0.05239022788056487,0.0,0.05692821408247029
1.0,1.0,1.0,1.0,1.0,3.095029207596277,0.05691076689041814,0.06076561997983275,Feynman33,omega_0,0.06076561997983275,0.0,0.05691076689041814
1.0,1.0,1.0,1.0,1.0,3.095188420060289,0.05689769358226798,0.06064673327812949,Feynman33,omega_0,0.06064673327812949,0.0,0.05689769358226798
1.0,1.0,1.0,1.0,1.0,3.097254796942341,0.05672836566003723,0.05756431768493076,Feynman33,omega_0,0.05756431768493076,0.0,0.05672836566003723
1.0,1.0,1.0,1.0,1.0,3.097807036286103,0.05668322168597071,0.0574036287395387,Feynman33,omega_0,0.0574036287395387,0.0,0.05668322168597071
1.0,1.0,1.0,1.0,1.0,3.0991134736310038,0.0565766065618773,0.05228961911928605,Feynman33,omega_0,0.05228961911928605,0.0,0.0565766065618773
1.0,1.0,1.0,1.0,1.0,3.1001552408956856,0.05649177382665772,0.056687062875638725,Feynman33,omega_0,0.056687062875638725,0.0,0.05649177382665772
1.0,1.0,1.0,1.0,1.0,3.1005545915954693,0.05645929711398597,0.062158130253173995,Feynman33,omega_0,0.062158130253173995,0.0,0.05645929711398597
1.0,1.0,1.0,1.0,1.0,3.1010363080429926,0.05642015380051062,0.06253107165900897,Feynman33,omega_0,0.06253107165900897,0.0,0.05642015380051062
1.0,1.0,1.0,1.0,1.0,3.10162169160796,0.056372633300397455,0.05812574971081204,Feynman33,omega_0,0.05812574971081204,0.0,0.056372633300397455
1.0,1.0,1.0,1.0,1.0,3.101750178989401,0.05636220973641245,0.06521249882237722,Feynman33,omega_0,0.06521249882237722,0.0,0.05636220973641245
1.0,1.0,1.0,1.0,1.0,3.102014686864287,0.056340759224635245,0.05758736064568136,Feynman33,omega_0,0.05758736064568136,0.0,0.056340759224635245
1.0,1.0,1.0,1.0,1.0,3.1026272512009636,0.0562911227317251,0.06314377475344674,Feynman33,omega_0,0.06314377475344674,0.0,0.0562911227317251
1.0,1.0,1.0,1.0,1.0,3.104145613189063,0.05616832919918585,0.05604216592141274,Feynman33,omega_0,0.05604216592141274,0.0,0.05616832919918585
1.0,1.0,1.0,1.0,1.0,3.105050978441838,0.056095272798061535,0.051236173903210384,Feynman33,omega_0,0.051236173903210384,0.0,0.056095272798061535
1.0,1.0,1.0,1.0,1.0,3.1052023144115077,0.056083072913573215,0.059168899562878255,Feynman33,omega_0,0.059168899562878255,0.0,0.056083072913573215
1.0,1.0,1.0,1.0,1.0,3.1083405850161627,0.05583084383585057,0.060619192386105775,Feynman33,omega_0,0.060619192386105775,0.0,0.05583084383585057
1.0,1.0,1.0,1.0,1.0,3.10857929126723,0.0558117178230873,0.05492047683265633,Feynman33,omega_0,0.05492047683265633,0.0,0.0558117178230873
1.0,1.0,1.0,1.0,1.0,3.109101092956699,0.055769938274966464,0.06264364427500392,Feynman33,omega_0,0.06264364427500392,0.0,0.055769938274966464
1.0,1.0,1.0,1.0,1.0,3.1118942286432176,0.05554697504356037,0.0569415835086003,Feynman33,omega_0,0.0569415835086003,0.0,0.05554697504356037
1.0,1.0,1.0,1.0,1.0,3.114090733942801,0.0553724363653233,0.04639119274236834,Feynman33,omega_0,0.04639119274236834,0.0,0.0553724363653233
1.0,1.0,1.0,1.0,1.0,3.114234916183185,0.05536100384545642,0.05640122473963563,Feynman33,omega_0,0.05640122473963563,0.0,0.05536100384545642
1.0,1.0,1.0,1.0,1.0,3.11654758748519,0.05517803801105392,0.04778142312043429,Feynman33,omega_0,0.04778142312043429,0.0,0.05517803801105392
1.0,1.0,1.0,1.0,1.0,3.1178156220391875,0.05507804549299812,0.059547988598915934,Feynman33,omega_0,0.059547988598915934,0.0,0.05507804549299812
1.0,1.0,1.0,1.0,1.0,3.1179065091717324,0.055070887351261186,0.059083681745533786,Feynman33,omega_0,0.059083681745533786,0.0,0.055070887351261186
1.0,1.0,1.0,1.0,1.0,3.118627231961912,0.055014166244768806,0.058708714633076226,Feynman33,omega_0,0.058708714633076226,0.0,0.055014166244768806
1.0,1.0,1.0,1.0,1.0,3.1187021983042156,0.055008270650464826,0.051761022879591174,Feynman33,omega_0,0.051761022879591174,0.0,0.055008270650464826
1.0,1.0,1.0,1.0,1.0,3.119585288698964,0.05493888221157054,0.04465149641382677,Feynman33,omega_0,0.04465149641382677,0.0,0.05493888221157054
1.0,1.0,1.0,1.0,1.0,3.1199161963618423,0.054912910048591466,0.0595838268065808,Feynman33,omega_0,0.0595838268065808,0.0,0.054912910048591466
1.0,1.0,1.0,1.0,1.0,3.120930015210898,0.054833435238815835,0.049934857175471366,Feynman33,omega_0,0.049934857175471366,0.0,0.054833435238815835
1.0,1.0,1.0,1.0,1.0,3.1209334049169666,0.05483316976077837,0.06093623277075984,Feynman33,omega_0,0.06093623277075984,0.0,0.05483316976077837
1.0,1.0,1.0,1.0,1.0,3.1233849584652287,0.05464159542834607,0.05849918649884259,Feynman33,omega_0,0.05849918649884259,0.0,0.05464159542834607
1.0,1.0,1.0,1.0,1.0,3.124200557800185,0.054578050510211515,0.058611038160507556,Feynman33,omega_0,0.058611038160507556,0.0,0.054578050510211515
1.0,1.0,1.0,1.0,1.0,3.1247061152128177,0.054538708878121976,0.054322230798643546,Feynman33,omega_0,0.054322230798643546,0.0,0.054538708878121976
1.0,1.0,1.0,1.0,1.0,3.1247436683331844,0.05453578800066474,0.051118640586469526,Feynman33,omega_0,0.051118640586469526,0.0,0.05453578800066474
1.0,1.0,1.0,1.0,1.0,3.1270993220186303,0.05435296368067557,0.06367574014691388,Feynman33,omega_0,0.06367574014691388,0.0,0.05435296368067557
1.0,1.0,1.0,1.0,1.0,3.1275340316100992,0.05431931098277571,0.0603009800951268,Feynman33,omega_0,0.0603009800951268,0.0,0.05431931098277571
1.0,1.0,1.0,1.0,1.0,3.1279412929219887,0.054287807281440253,0.0452466282893442,Feynman33,omega_0,0.0452466282893442,0.0,0.054287807281440253
1.0,1.0,1.0,1.0,1.0,3.1304484128599617,0.054094381472252935,0.05888959925536585,Feynman33,omega_0,0.05888959925536585,0.0,0.054094381472252935
1.0,1.0,1.0,1.0,1.0,3.1308754816613025,0.05406152052910099,0.055499691870566845,Feynman33,omega_0,0.055499691870566845,0.0,0.05406152052910099
1.0,1.0,1.0,1.0,1.0,3.132729957082679,0.05391912230842835,0.05437571371932873,Feynman33,omega_0,0.05437571371932873,0.0,0.05391912230842835
1.0,1.0,1.0,1.0,1.0,3.133972133158824,0.05382400773200606,0.04514677553080054,Feynman33,omega_0,0.04514677553080054,0.0,0.05382400773200606
1.0,1.0,1.0,1.0,1.0,3.1349808260127894,0.05374692857851423,0.053584976430000555,Feynman33,omega_0,0.053584976430000555,0.0,0.05374692857851423
1.0,1.0,1.0,1.0,1.0,3.135105268759294,0.05373742905799545,0.059897737117293855,Feynman33,omega_0,0.059897737117293855,0.0,0.05373742905799545
1.0,1.0,1.0,1.0,1.0,3.1363775261812954,0.05364043216385246,0.052832564313506136,Feynman33,omega_0,0.052832564313506136,0.0,0.05364043216385246
1.0,1.0,1.0,1.0,1.0,3.1366972558650454,0.05361609109307656,0.054614824031268154,Feynman33,omega_0,0.054614824031268154,0.0,0.05361609109307656
1.0,1.0,1.0,1.0,1.0,3.1380134460238924,0.0535160375646959,0.055134082649940415,Feynman33,omega_0,0.055134082649940415,0.0,0.0535160375646959
1.0,1.0,1.0,1.0,1.0,3.1380880314521904,0.05351037489677443,0.05696274301022571,Feynman33,omega_0,0.05696274301022571,0.0,0.05351037489677443
1.0,1.0,1.0,1.0,1.0,3.1389767819560284,0.053442958032774844,0.058431304628115466,Feynman33,omega_0,0.058431304628115466,0.0,0.053442958032774844
1.0,1.0,1.0,1.0,1.0,3.1391509650008222,0.05342975793982808,0.0449390446675269,Feynman33,omega_0,0.0449390446675269,0.0,0.05342975793982808
1.0,1.0,1.0,1.0,1.0,3.1412140750310082,0.05327372535948894,0.052060346350218785,Feynman33,omega_0,0.052060346350218785,0.0,0.05327372535948894
1.0,1.0,1.0,1.0,1.0,3.141327274767308,0.05326518091529508,0.05455375098402024,Feynman33,omega_0,0.05455375098402024,0.0,0.05326518091529508
1.0,1.0,1.0,1.0,1.0,3.1418738608319092,0.0532239485651292,0.05289784574490436,Feynman33,omega_0,0.05289784574490436,0.0,0.0532239485651292
1.0,1.0,1.0,1.0,1.0,3.1422316104769736,0.053196983346633094,0.05537352559281126,Feynman33,omega_0,0.05537352559281126,0.0,0.053196983346633094
1.0,1.0,1.0,1.0,1.0,3.1422364921291703,0.05319661551480371,0.054609096956497044,Feynman33,omega_0,0.054609096956497044,0.0,0.05319661551480371
1.0,1.0,1.0,1.0,1.0,3.142845831058154,0.053150727369216715,0.06224967029905632,Feynman33,omega_0,0.06224967029905632,0.0,0.053150727369216715
1.0,1.0,1.0,1.0,1.0,3.1430968695590518,0.05313183682475672,0.06120267795761845,Feynman33,omega_0,0.06120267795761845,0.0,0.05313183682475672
1.0,1.0,1.0,1.0,1.0,3.1436652926049904,0.053089094856125466,0.06023365823704363,Feynman33,omega_0,0.06023365823704363,0.0,0.053089094856125466
1.0,1.0,1.0,1.0,1.0,3.143690369642534,0.05308721022496455,0.0579260398573746,Feynman33,omega_0,0.0579260398573746,0.0,0.05308721022496455
1.0,1.0,1.0,1.0,1.0,3.1444234833149034,0.05303215173640381,0.050287980024147486,Feynman33,omega_0,0.050287980024147486,0.0,0.05303215173640381
1.0,1.0,1.0,1.0,1.0,3.145357068959323,0.052962142720971904,0.05379013591589664,Feynman33,omega_0,0.05379013591589664,0.0,0.052962142720971904
1.0,1.0,1.0,1.0,1.0,3.148547898503635,0.05272375238416673,0.04704490530560004,Feynman33,omega_0,0.04704490530560004,0.0,0.05272375238416673
1.0,1.0,1.0,1.0,1.0,3.1491527529111334,0.05267871743339729,0.054152025540425364,Feynman33,omega_0,0.054152025540425364,0.0,0.05267871743339729
1.0,1.0,1.0,1.0,1.0,3.149968737233799,0.052618040320952304,0.05932178899863396,Feynman33,omega_0,0.05932178899863396,0.0,0.052618040320952304
1.0,1.0,1.0,1.0,1.0,3.1501453215731985,0.052604921129455626,0.05422457881949494,Feynman33,omega_0,0.05422457881949494,0.0,0.052604921129455626
1.0,1.0,1.0,1.0,1.0,3.1532429276961897,0.05237546382149117,0.050254870217289534,Feynman33,omega_0,0.050254870217289534,0.0,0.05237546382149117
1.0,1.0,1.0,1.0,1.0,3.154146125141744,0.05230879926281423,0.05858641502853547,Feynman33,omega_0,0.05858641502853547,0.0,0.05230879926281423
1.0,1.0,1.0,1.0,1.0,3.1544252100372487,0.052288222028019964,0.04700683565845285,Feynman33,omega_0,0.04700683565845285,0.0,0.052288222028019964
1.0,1.0,1.0,1.0,1.0,3.1573133229121795,0.052075883175042234,0.05185569915425623,Feynman33,omega_0,0.05185569915425623,0.0,0.052075883175042234
1.0,1.0,1.0,1.0,1.0,3.1590021237875874,0.051952229039163716,0.04496427107703955,Feynman33,omega_0,0.04496427107703955,0.0,0.051952229039163716
1.0,1.0,1.0,1.0,1.0,3.1598684959695404,0.0518889384843593,0.04743246112027616,Feynman33,omega_0,0.04743246112027616,0.0,0.0518889384843593
1.0,1.0,1.0,1.0,1.0,3.160084786589567,0.05187315327588055,0.04699059223285702,Feynman33,omega_0,0.04699059223285702,0.0,0.05187315327588055
1.0,1.0,1.0,1.0,1.0,3.160427303903655,0.05184816838016562,0.05542684243449307,Feynman33,omega_0,0.05542684243449307,0.0,0.05184816838016562
1.0,1.0,1.0,1.0,1.0,3.1612183829352993,0.05179052180491424,0.04804197897480297,Feynman33,omega_0,0.04804197897480297,0.0,0.05179052180491424
1.0,1.0,1.0,1.0,1.0,3.161221921374098,0.05179026413961975,0.0564443121849858,Feynman33,omega_0,0.0564443121849858,0.0,0.05179026413961975
1.0,1.0,1.0,1.0,1.0,3.161508780383882,0.05176938081231062,0.05273514834126917,Feynman33,omega_0,0.05273514834126917,0.0,0.05176938081231062
