mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.0,1.0,1.1068345692739188,1.7958515427895985,2.353837609040773,Feynman91,Bz,2.353837609040773,1.7958515427895985
1.0,1.0,1.0,1.1096683001272782,1.7975994371125519,1.5311936611826473,Feynman91,Bz,1.5311936611826473,1.7975994371125519
1.0,1.0,1.0,1.1101671766395733,1.7979074392437118,2.146510677781546,Feynman91,Bz,2.146510677781546,1.7979074392437118
1.0,1.0,1.0,1.111418458005565,1.7986803464750116,1.7561520173756529,Feynman91,Bz,1.7561520173756529,1.7986803464750116
1.0,1.0,1.0,1.111961938008743,1.7990162177090454,1.8004003508124604,Feynman91,Bz,1.8004003508124604,1.7990162177090454
1.0,1.0,1.0,1.1125250871196886,1.7993643515060174,1.7887500683857027,Feynman91,Bz,1.7887500683857027,1.7993643515060174
1.0,1.0,1.0,1.1140357604145752,1.800298773949058,1.0853182765356078,Feynman91,Bz,1.0853182765356078,1.800298773949058
1.0,1.0,1.0,1.115255177751322,1.8010536115010938,1.380406760657332,Feynman91,Bz,1.380406760657332,1.8010536115010938
1.0,1.0,1.0,1.1162528473062117,1.8016715624994541,2.0282076828111353,Feynman91,Bz,2.0282076828111353,1.8016715624994541
1.0,1.0,1.0,1.1179587761382859,1.8027289938159352,2.7108614735997008,Feynman91,Bz,2.7108614735997008,1.8027289938159352
1.0,1.0,1.0,1.1182028732174527,1.8028803803003035,1.4084764053913463,Feynman91,Bz,1.4084764053913463,1.8028803803003035
1.0,1.0,1.0,1.118357592085816,1.8029763458725643,1.5566031660834485,Feynman91,Bz,1.5566031660834485,1.8029763458725643
1.0,1.0,1.0,1.1199511222690863,1.8039652203609098,1.6391630774875467,Feynman91,Bz,1.6391630774875467,1.8039652203609098
1.0,1.0,1.0,1.1210403696964124,1.8046416570857133,1.7428472735327885,Feynman91,Bz,1.7428472735327885,1.8046416570857133
1.0,1.0,1.0,1.1213728566754901,1.8048482162466042,2.162202634717452,Feynman91,Bz,2.162202634717452,1.8048482162466042
1.0,1.0,1.0,1.1214164974815737,1.8048753311029104,1.7153747033606817,Feynman91,Bz,1.7153747033606817,1.8048753311029104
1.0,1.0,1.0,1.1274027363363994,1.8086008210489126,1.87507756730008,Feynman91,Bz,1.87507756730008,1.8086008210489126
1.0,1.0,1.0,1.1287008095538318,1.8094102678738937,1.9502115287669486,Feynman91,Bz,1.9502115287669486,1.8094102678738937
1.0,1.0,1.0,1.12898047702505,1.809584736204334,1.822113412424869,Feynman91,Bz,1.822113412424869,1.809584736204334
1.0,1.0,1.0,1.1314912186293604,1.8111522238164728,1.6312689566626613,Feynman91,Bz,1.6312689566626613,1.8111522238164728
1.0,1.0,1.0,1.1318272144071435,1.8113621513304936,1.8374672310796847,Feynman91,Bz,1.8374672310796847,1.8113621513304936
1.0,1.0,1.0,1.1338763411934103,1.8126432514750814,1.7089822571254478,Feynman91,Bz,1.7089822571254478,1.8126432514750814
1.0,1.0,1.0,1.1341736018188109,1.8128292139809128,1.7958583104313441,Feynman91,Bz,1.7958583104313441,1.8128292139809128
1.0,1.0,1.0,1.1353336805694512,1.8135552283389047,1.3196864983272703,Feynman91,Bz,1.3196864983272703,1.8135552283389047
1.0,1.0,1.0,1.1369195683146094,1.8145484575553992,2.172716830446833,Feynman91,Bz,2.172716830446833,1.8145484575553992
1.0,1.0,1.0,1.1410272761789568,1.8171249943205254,2.2377991749050063,Feynman91,Bz,2.2377991749050063,1.8171249943205254
1.0,1.0,1.0,1.143503157431736,1.8186806951898813,1.6024809909800293,Feynman91,Bz,1.6024809909800293,1.8186806951898813
1.0,1.0,1.0,1.1456700894751006,1.8200439428535469,1.3983708336085618,Feynman91,Bz,1.3983708336085618,1.8200439428535469
1.0,1.0,1.0,1.145985758514219,1.820242664788794,1.8840260554841528,Feynman91,Bz,1.8840260554841528,1.820242664788794
1.0,1.0,1.0,1.1462356077282632,1.8203999748473356,1.2734634353226149,Feynman91,Bz,1.2734634353226149,1.8203999748473356
1.0,1.0,1.0,1.1468183004300836,1.820766930225103,1.95330841972403,Feynman91,Bz,1.95330841972403,1.820766930225103
1.0,1.0,1.0,1.1568053267819058,1.8270737708343885,1.128267990209682,Feynman91,Bz,1.128267990209682,1.8270737708343885
1.0,1.0,1.0,1.158083121600073,1.8278830697106885,1.8157831311496362,Feynman91,Bz,1.8157831311496362,1.8278830697106885
1.0,1.0,1.0,1.1597106436297246,1.8289146445222835,1.7295447692081545,Feynman91,Bz,1.7295447692081545,1.8289146445222835
1.0,1.0,1.0,1.1652514806740775,1.8324330856031632,1.3370237753192875,Feynman91,Bz,1.3370237753192875,1.8324330856031632
1.0,1.0,1.0,1.167834537603762,1.8340767451827615,1.99140782988701,Feynman91,Bz,1.99140782988701,1.8340767451827615
1.0,1.0,1.0,1.1708588788403334,1.836003952653491,1.9784299707816133,Feynman91,Bz,1.9784299707816133,1.836003952653491
1.0,1.0,1.0,1.1718088469403365,1.8366099133369724,1.7652540868687918,Feynman91,Bz,1.7652540868687918,1.8366099133369724
1.0,1.0,1.0,1.171900901322795,1.8366686479932028,1.82624804648099,Feynman91,Bz,1.82624804648099,1.8366686479932028
1.0,1.0,1.0,1.1756940170942731,1.8390911945391042,1.4071572747538288,Feynman91,Bz,1.4071572747538288,1.8390911945391042
1.0,1.0,1.0,1.1774326736581942,1.8402031684023055,2.211789889797864,Feynman91,Bz,2.211789889797864,1.8402031684023055
1.0,1.0,1.0,1.1788897477467652,1.841135800896401,1.979437877926794,Feynman91,Bz,1.979437877926794,1.841135800896401
1.0,1.0,1.0,1.179911263970383,1.8417900506963836,1.9249765252495694,Feynman91,Bz,1.9249765252495694,1.8417900506963836
1.0,1.0,1.0,1.1802073733150693,1.841979762111206,1.6498546821455358,Feynman91,Bz,1.6498546821455358,1.841979762111206
1.0,1.0,1.0,1.1817161935453084,1.8429468690353537,1.572648122220335,Feynman91,Bz,1.572648122220335,1.8429468690353537
1.0,1.0,1.0,1.1823641981427508,1.8433624432134204,1.2613538485845224,Feynman91,Bz,1.2613538485845224,1.8433624432134204
1.0,1.0,1.0,1.1839814999578477,1.8444002256133116,1.8118354514767308,Feynman91,Bz,1.8118354514767308,1.8444002256133116
1.0,1.0,1.0,1.1841329745868605,1.8444974658437259,2.262423643826512,Feynman91,Bz,2.262423643826512,1.8444974658437259
1.0,1.0,1.0,1.187645325790922,1.8467542933138197,0.7527595040700186,Feynman91,Bz,0.7527595040700186,1.8467542933138197
1.0,1.0,1.0,1.198668341576545,1.8538623986417828,1.6960602749637066,Feynman91,Bz,1.6960602749637066,1.8538623986417828
1.0,1.0,1.0,1.200796681295699,1.855239248671385,1.5620891614509917,Feynman91,Bz,1.5620891614509917,1.855239248671385
1.0,1.0,1.0,1.201861816468793,1.8559288310400446,2.128148295886378,Feynman91,Bz,2.128148295886378,1.8559288310400446
1.0,1.0,1.0,1.205472823362702,1.8582692829259284,1.9854390633439858,Feynman91,Bz,1.9854390633439858,1.8582692829259284
1.0,1.0,1.0,1.2056514168684305,1.8583851428045945,1.6029066930402287,Feynman91,Bz,1.6029066930402287,1.8583851428045945
1.0,1.0,1.0,1.2081096433490268,1.859980889781643,1.2547437815118823,Feynman91,Bz,1.2547437815118823,1.859980889781643
1.0,1.0,1.0,1.2103702967418832,1.861450041025822,1.9935616872019761,Feynman91,Bz,1.9935616872019761,1.861450041025822
1.0,1.0,1.0,1.21040313946889,1.8614713965130234,1.4181541199492123,Feynman91,Bz,1.4181541199492123,1.8614713965130234
1.0,1.0,1.0,1.2152027592740957,1.8645958667087557,1.5552166515648966,Feynman91,Bz,1.5552166515648966,1.8645958667087557
1.0,1.0,1.0,1.2197566897914713,1.867566968622825,1.3204575636066616,Feynman91,Bz,1.3204575636066616,1.867566968622825
1.0,1.0,1.0,1.2211940489521877,1.8685060623921557,1.858206654727477,Feynman91,Bz,1.858206654727477,1.8685060623921557
1.0,1.0,1.0,1.2241641057995092,1.8704485445817298,2.025416292833346,Feynman91,Bz,2.025416292833346,1.8704485445817298
1.0,1.0,1.0,1.2244901340651597,1.8706619385722565,1.9759339536844704,Feynman91,Bz,1.9759339536844704,1.8706619385722565
1.0,1.0,1.0,1.2250951557394494,1.8710580270574897,1.4217610053606076,Feynman91,Bz,1.4217610053606076,1.8710580270574897
1.0,1.0,1.0,1.2268453317165484,1.8722044407475076,1.9438875049409865,Feynman91,Bz,1.9438875049409865,1.8722044407475076
1.0,1.0,1.0,1.2352542407925955,1.8777254962842922,1.9504465585906616,Feynman91,Bz,1.9504465585906616,1.8777254962842922
1.0,1.0,1.0,1.2376572099697802,1.8793071514231463,1.4820772014664914,Feynman91,Bz,1.4820772014664914,1.8793071514231463
1.0,1.0,1.0,1.237999409147485,1.8795325315220064,1.902723645663541,Feynman91,Bz,1.902723645663541,1.8795325315220064
1.0,1.0,1.0,1.239675757329596,1.8806371216454032,1.6171548454040174,Feynman91,Bz,1.6171548454040174,1.8806371216454032
1.0,1.0,1.0,1.2406456942833302,1.881276624726881,2.1024581348502682,Feynman91,Bz,2.1024581348502682,1.881276624726881
1.0,1.0,1.0,1.2429873058293208,1.8828216703800797,2.428156724399817,Feynman91,Bz,2.428156724399817,1.8828216703800797
1.0,1.0,1.0,1.2455932495919435,1.8845430595847412,1.7504991821317606,Feynman91,Bz,1.7504991821317606,1.8845430595847412
1.0,1.0,1.0,1.250942237141496,1.8880827525997295,1.7209238299338963,Feynman91,Bz,1.7209238299338963,1.8880827525997295
1.0,1.0,1.0,1.253355885296508,1.8896827710511077,1.9487087697430572,Feynman91,Bz,1.9487087697430572,1.8896827710511077
1.0,1.0,1.0,1.2556399391376423,1.8911984710118561,1.941516917989864,Feynman91,Bz,1.941516917989864,1.8911984710118561
1.0,1.0,1.0,1.2590018015272104,1.8934322106293537,1.8334226695456721,Feynman91,Bz,1.8334226695456721,1.8934322106293537
1.0,1.0,1.0,1.263255984245391,1.8962636108230817,2.565356405892685,Feynman91,Bz,2.565356405892685,1.8962636108230817
1.0,1.0,1.0,1.2639705749129386,1.896739732869469,1.8305296488705227,Feynman91,Bz,1.8305296488705227,1.896739732869469
1.0,1.0,1.0,1.2642296084826143,1.8969123603804432,1.4876309572547028,Feynman91,Bz,1.4876309572547028,1.8969123603804432
1.0,1.0,1.0,1.265162696110115,1.8975343600653494,2.4439469865625623,Feynman91,Bz,2.4439469865625623,1.8975343600653494
1.0,1.0,1.0,1.2656031617996528,1.8978280646985064,2.025774487962111,Feynman91,Bz,2.025774487962111,1.8978280646985064
1.0,1.0,1.0,1.2674652217891027,1.899070322143153,2.30288206821852,Feynman91,Bz,2.30288206821852,1.899070322143153
1.0,1.0,1.0,1.2736829058407122,1.9032257208830592,2.161198735593505,Feynman91,Bz,2.161198735593505,1.9032257208830592
1.0,1.0,1.0,1.2738585383339056,1.9033432627054412,1.97287126483848,Feynman91,Bz,1.97287126483848,1.9033432627054412
1.0,1.0,1.0,1.2747893518972884,1.9039663578200925,1.234996918408057,Feynman91,Bz,1.234996918408057,1.9039663578200925
1.0,1.0,1.0,1.2758081667448495,1.904648649576308,2.2820624226388295,Feynman91,Bz,2.2820624226388295,1.904648649576308
1.0,1.0,1.0,1.2761843054404305,1.9049006224610443,1.3818345485338184,Feynman91,Bz,1.3818345485338184,1.9049006224610443
1.0,1.0,1.0,1.2768234641720015,1.9053288846443783,2.0557844806757575,Feynman91,Bz,2.0557844806757575,1.9053288846443783
1.0,1.0,1.0,1.277051735144307,1.9054818640530495,1.7287914956563417,Feynman91,Bz,1.7287914956563417,1.9054818640530495
1.0,1.0,1.0,1.277496849039938,1.9057802075021586,2.200884888792439,Feynman91,Bz,2.200884888792439,1.9057802075021586
1.0,1.0,1.0,1.2791835469949024,1.9069112582662204,1.7046106248869928,Feynman91,Bz,1.7046106248869928,1.9069112582662204
1.0,1.0,1.0,1.2792801351941994,1.906976052367331,2.366864369908992,Feynman91,Bz,2.366864369908992,1.906976052367331
1.0,1.0,1.0,1.283032319915682,1.909495203960517,1.6778180622993424,Feynman91,Bz,1.6778180622993424,1.909495203960517
1.0,1.0,1.0,1.2833724412107532,1.9097237556409168,2.1879875028219677,Feynman91,Bz,2.1879875028219677,1.9097237556409168
1.0,1.0,1.0,1.2849218466540537,1.9107653314860158,2.358854600206409,Feynman91,Bz,2.358854600206409,1.9107653314860158
1.0,1.0,1.0,1.2876548131250978,1.9126042240265577,1.8178194832779444,Feynman91,Bz,1.8178194832779444,1.9126042240265577
1.0,1.0,1.0,1.287837886966245,1.9127274827077911,2.4206164985866616,Feynman91,Bz,2.4206164985866616,1.9127274827077911
1.0,1.0,1.0,1.2892074254207015,1.9136498597601062,2.3590461054003513,Feynman91,Bz,2.3590461054003513,1.9136498597601062
1.0,1.0,1.0,1.2893519035700796,1.9137471962722212,1.4916271381033803,Feynman91,Bz,1.4916271381033803,1.9137471962722212
1.0,1.0,1.0,1.294648144650436,1.9173194356827494,1.744882314928064,Feynman91,Bz,1.744882314928064,1.9173194356827494
1.0,1.0,1.0,1.2952335203686083,1.9177147525861238,1.8383482195634813,Feynman91,Bz,1.8383482195634813,1.9177147525861238
1.0,1.0,1.0,1.2975063745418436,1.9192505808196905,1.9934980312225372,Feynman91,Bz,1.9934980312225372,1.9192505808196905
1.0,1.0,1.0,1.2990417405817838,1.9202888959148179,2.1118059849456694,Feynman91,Bz,2.1118059849456694,1.9202888959148179
1.0,1.0,1.0,1.2993398868253183,1.9204905991686685,1.9445139083822633,Feynman91,Bz,1.9445139083822633,1.9204905991686685
1.0,1.0,1.0,1.300429023739202,1.9212276402819355,2.102854526508268,Feynman91,Bz,2.102854526508268,1.9212276402819355
1.0,1.0,1.0,1.3020412844354952,1.9223193039592652,2.597360270664744,Feynman91,Bz,2.597360270664744,1.9223193039592652
1.0,1.0,1.0,1.3081350859778098,1.9264520246209538,1.6310723066968797,Feynman91,Bz,1.6310723066968797,1.9264520246209538
1.0,1.0,1.0,1.3083774300916073,1.926616593817545,2.344970297885956,Feynman91,Bz,2.344970297885956,1.926616593817545
1.0,1.0,1.0,1.313583167140346,1.930155625071321,1.9313510557237945,Feynman91,Bz,1.9313510557237945,1.930155625071321
1.0,1.0,1.0,1.3153923920359425,1.9313873627592262,1.59164508178512,Feynman91,Bz,1.59164508178512,1.9313873627592262
1.0,1.0,1.0,1.3208794446043735,1.9351285505563598,1.5860591044887191,Feynman91,Bz,1.5860591044887191,1.9351285505563598
1.0,1.0,1.0,1.3225051931771716,1.9362386180377118,1.797747516132454,Feynman91,Bz,1.797747516132454,1.9362386180377118
1.0,1.0,1.0,1.326169672086022,1.9387434072513947,1.855309648247861,Feynman91,Bz,1.855309648247861,1.9387434072513947
1.0,1.0,1.0,1.3277591749399567,1.9398310304346702,1.7447028327317602,Feynman91,Bz,1.7447028327317602,1.9398310304346702
1.0,1.0,1.0,1.328595767805997,1.9404037503138378,1.6841204406524257,Feynman91,Bz,1.6841204406524257,1.9404037503138378
1.0,1.0,1.0,1.3328955664636486,1.9433503521234792,2.040952915173261,Feynman91,Bz,2.040952915173261,1.9433503521234792
1.0,1.0,1.0,1.334863014365549,1.9447003026484775,1.4823102327337625,Feynman91,Bz,1.4823102327337625,1.9447003026484775
1.0,1.0,1.0,1.3366480707558233,1.9459260173642945,2.1910339133811387,Feynman91,Bz,2.1910339133811387,1.9459260173642945
1.0,1.0,1.0,1.3398283918040286,1.948111937103248,2.105569894608301,Feynman91,Bz,2.105569894608301,1.948111937103248
1.0,1.0,1.0,1.3409333146433964,1.9488720210215256,1.8323400685344755,Feynman91,Bz,1.8323400685344755,1.9488720210215256
1.0,1.0,1.0,1.3421038524458893,1.949677601746016,2.2705604246416455,Feynman91,Bz,2.2705604246416455,1.949677601746016
1.0,1.0,1.0,1.3428981776295563,1.9502244782282843,1.7872344852109867,Feynman91,Bz,1.7872344852109867,1.9502244782282843
1.0,1.0,1.0,1.34634786132204,1.9526014861426362,2.4903850585862632,Feynman91,Bz,2.4903850585862632,1.9526014861426362
1.0,1.0,1.0,1.3474558426116223,1.953365620611819,2.4599836189988307,Feynman91,Bz,2.4599836189988307,1.953365620611819
1.0,1.0,1.0,1.3489988301146054,1.9544303117917952,2.281208490090788,Feynman91,Bz,2.281208490090788,1.9544303117917952
1.0,1.0,1.0,1.3541909719545764,1.9580176680825125,1.7909684701785729,Feynman91,Bz,1.7909684701785729,1.9580176680825125
1.0,1.0,1.0,1.3549034066888863,1.9585104649853544,2.4214428691427354,Feynman91,Bz,2.4214428691427354,1.9585104649853544
1.0,1.0,1.0,1.3561192906098491,1.9593518138313395,1.3920538813157362,Feynman91,Bz,1.3920538813157362,1.9593518138313395
1.0,1.0,1.0,1.3618641958065782,1.963332393615482,1.5553967388781185,Feynman91,Bz,1.5553967388781185,1.963332393615482
1.0,1.0,1.0,1.362038567938062,1.9634533507447451,2.5227442411344243,Feynman91,Bz,2.5227442411344243,1.9634533507447451
1.0,1.0,1.0,1.3644855339387192,1.965151590165001,2.1413624123375543,Feynman91,Bz,2.1413624123375543,1.965151590165001
1.0,1.0,1.0,1.3673004202753511,1.967107124506734,1.9274680087065195,Feynman91,Bz,1.9274680087065195,1.967107124506734
1.0,1.0,1.0,1.3723110576609021,1.9705932200681053,1.7578158282865104,Feynman91,Bz,1.7578158282865104,1.9705932200681053
1.0,1.0,1.0,1.3742654853571383,1.9719547723626651,1.940222863762695,Feynman91,Bz,1.940222863762695,1.9719547723626651
1.0,1.0,1.0,1.374827047159048,1.9723461688050774,1.895175248632909,Feynman91,Bz,1.895175248632909,1.9723461688050774
1.0,1.0,1.0,1.3752328526681707,1.9726290576430823,1.7777779696904605,Feynman91,Bz,1.7777779696904605,1.9726290576430823
1.0,1.0,1.0,1.3759043842021108,1.9730972795244004,2.1615919353329076,Feynman91,Bz,2.1615919353329076,1.9730972795244004
1.0,1.0,1.0,1.3791360864220636,1.975352207802843,1.960107083947377,Feynman91,Bz,1.960107083947377,1.975352207802843
1.0,1.0,1.0,1.3801535260857745,1.9760626901915326,2.2095479920980448,Feynman91,Bz,2.2095479920980448,1.9760626901915326
1.0,1.0,1.0,1.3808881941416788,1.9765758788166639,1.9472520846795258,Feynman91,Bz,1.9472520846795258,1.9765758788166639
1.0,1.0,1.0,1.3831027968664311,1.978123693478177,1.3728361512500915,Feynman91,Bz,1.3728361512500915,1.978123693478177
1.0,1.0,1.0,1.384052327351705,1.9787877210170046,2.0271421987641705,Feynman91,Bz,2.0271421987641705,1.9787877210170046
1.0,1.0,1.0,1.3852146202541178,1.9796008547598072,1.8789992223933658,Feynman91,Bz,1.8789992223933658,1.9796008547598072
1.0,1.0,1.0,1.3870530735397084,1.980887737560095,1.9220350029742572,Feynman91,Bz,1.9220350029742572,1.980887737560095
1.0,1.0,1.0,1.3886136571517365,1.9819807993086915,2.1652210950589326,Feynman91,Bz,2.1652210950589326,1.9819807993086915
1.0,1.0,1.0,1.3888982352549593,1.9821801905715686,2.3029277352984616,Feynman91,Bz,2.3029277352984616,1.9821801905715686
1.0,1.0,1.0,1.3910828452596058,1.9837115421289357,2.2623954215035607,Feynman91,Bz,2.2623954215035607,1.9837115421289357
1.0,1.0,1.0,1.391747986135254,1.9841780305485532,2.009561068253867,Feynman91,Bz,2.009561068253867,1.9841780305485532
1.0,1.0,1.0,1.392983003260936,1.9850444950614727,1.9316636829565792,Feynman91,Bz,1.9316636829565792,1.9850444950614727
1.0,1.0,1.0,1.3973124486786506,1.988085028169652,2.2494635808681647,Feynman91,Bz,2.2494635808681647,1.988085028169652
1.0,1.0,1.0,1.3993678014286646,1.989530156513164,2.2345403134771114,Feynman91,Bz,2.2345403134771114,1.989530156513164
1.0,1.0,1.0,1.3999642917221173,1.9899497526563352,1.7417886368011997,Feynman91,Bz,1.7417886368011997,1.9899497526563352
1.0,1.0,1.0,1.401069456595184,1.990727410321143,1.8861933756352718,Feynman91,Bz,1.8861933756352718,1.990727410321143
1.0,1.0,1.0,1.4042215410697918,1.992947098245315,1.710511957815887,Feynman91,Bz,1.710511957815887,1.992947098245315
1.0,1.0,1.0,1.409240484673588,1.9964865999157244,1.317234716319651,Feynman91,Bz,1.317234716319651,1.9964865999157244
1.0,1.0,1.0,1.4101942866887902,1.9971599651028722,2.1414500051634393,Feynman91,Bz,2.1414500051634393,1.9971599651028722
1.0,1.0,1.0,1.4138675003401429,1.9997553121614864,2.063462435936276,Feynman91,Bz,2.063462435936276,1.9997553121614864
