mu,Nn,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function
1.1280790413656288,3.0,3.3842371240968863,1.626054969571073,Feynman8,mu,1.626054969571073,0.0
1.1311721688195742,3.0,3.3935165064587225,3.0035385118662337,Feynman8,mu,3.0035385118662337,0.0
1.1327219539934172,3.0,3.3981658619802517,1.283099275738821,Feynman8,mu,1.283099275738821,0.0
1.1330520643611481,3.0,3.3991561930834444,3.0236691253247923,Feynman8,mu,3.0236691253247923,0.0
1.1364944598189077,3.0,3.409483379456723,2.7660514450944955,Feynman8,mu,2.7660514450944955,0.0
1.1384927379695995,3.0,3.4154782139087985,3.5609296202739693,Feynman8,mu,3.5609296202739693,0.0
1.1389681184511997,3.0,3.416904355353599,2.34064366637866,Feynman8,mu,2.34064366637866,0.0
1.140470373199745,3.0,3.421411119599235,2.299785893373452,Feynman8,mu,2.299785893373452,0.0
1.1415243550694374,3.0,3.424573065208312,5.108976471227922,Feynman8,mu,5.108976471227922,0.0
1.1425877531582103,3.0,3.427763259474631,4.152740691633409,Feynman8,mu,4.152740691633409,0.0
1.1434773930053157,3.0,3.430432179015947,3.02873559852046,Feynman8,mu,3.02873559852046,0.0
1.1500355273138538,3.0,3.4501065819415615,3.775899605754121,Feynman8,mu,3.775899605754121,0.0
1.1506679704941827,3.0,3.452003911482548,2.4616280482384623,Feynman8,mu,2.4616280482384623,0.0
1.1515913946741887,3.0,3.454774184022566,5.854672372890767,Feynman8,mu,5.854672372890767,0.0
1.1524368308370536,3.0,3.457310492511161,3.790075461593264,Feynman8,mu,3.790075461593264,0.0
1.154519896904107,3.0,3.463559690712321,3.628316939358753,Feynman8,mu,3.628316939358753,0.0
1.1551758101171834,3.0,3.46552743035155,2.0616685935404,Feynman8,mu,2.0616685935404,0.0
1.1577449400500055,3.0,3.4732348201500165,5.06417037577701,Feynman8,mu,5.06417037577701,0.0
1.1577608149846679,3.0,3.4732824449540036,4.832902426011508,Feynman8,mu,4.832902426011508,0.0
1.1631898624850248,3.0,3.4895695874550743,1.5889648603133144,Feynman8,mu,1.5889648603133144,0.0
1.1645095282169047,3.0,3.493528584650714,2.5999581875099596,Feynman8,mu,2.5999581875099596,0.0
1.1656230179667526,3.0,3.496869053900258,4.7351949059113245,Feynman8,mu,4.7351949059113245,0.0
1.1668432959516841,3.0,3.5005298878550524,3.6426833557325184,Feynman8,mu,3.6426833557325184,0.0
1.1673525965610398,3.0,3.5020577896831195,3.72581647539313,Feynman8,mu,3.72581647539313,0.0
1.1687887084710114,3.0,3.506366125413034,3.396859547845248,Feynman8,mu,3.396859547845248,0.0
1.1710923351059135,3.0,3.5132770053177405,5.190944127046194,Feynman8,mu,5.190944127046194,0.0
1.1721577989174334,3.0,3.5164733967523003,4.6010488347820395,Feynman8,mu,4.6010488347820395,0.0
1.1750996462774612,3.0,3.5252989388323837,3.576792165126319,Feynman8,mu,3.576792165126319,0.0
1.1756933299360335,3.0,3.5270799898081004,5.535712448166063,Feynman8,mu,5.535712448166063,0.0
1.1773205647165406,3.0,3.5319616941496217,3.264308227360274,Feynman8,mu,3.264308227360274,0.0
1.1790724058155622,3.0,3.5372172174466865,3.7089670455467347,Feynman8,mu,3.7089670455467347,0.0
1.1802733698399202,3.0,3.5408201095197605,5.159732294764119,Feynman8,mu,5.159732294764119,0.0
1.1848532963829967,3.0,3.5545598891489902,4.786907564305102,Feynman8,mu,4.786907564305102,0.0
1.1856392359442385,3.0,3.5569177078327154,4.846025037943626,Feynman8,mu,4.846025037943626,0.0
1.187554247319444,3.0,3.562662741958332,3.937585228032715,Feynman8,mu,3.937585228032715,0.0
1.1914602528902423,3.0,3.574380758670727,3.8086892133302754,Feynman8,mu,3.8086892133302754,0.0
1.1921714522897608,3.0,3.5765143568692825,2.7847662140384295,Feynman8,mu,2.7847662140384295,0.0
1.1937829156254955,3.0,3.5813487468764866,-0.15828151852157202,Feynman8,mu,-0.15828151852157202,0.0
1.1949452338853548,3.0,3.5848357016560644,3.548780712157538,Feynman8,mu,3.548780712157538,0.0
1.1964129887831514,3.0,3.589238966349454,4.729903415544128,Feynman8,mu,4.729903415544128,0.0
1.1979868069614419,3.0,3.5939604208843257,2.0254309113898588,Feynman8,mu,2.0254309113898588,0.0
1.2015768979391601,3.0,3.6047306938174803,3.0086478195515274,Feynman8,mu,3.0086478195515274,0.0
1.2015795878761253,3.0,3.604738763628376,3.8953535154181,Feynman8,mu,3.8953535154181,0.0
1.2116195304528916,3.0,3.634858591358675,5.408356505552439,Feynman8,mu,5.408356505552439,0.0
1.21634645149617,3.0,3.64903935448851,1.5455039660006475,Feynman8,mu,1.5455039660006475,0.0
1.2168247331933513,3.0,3.650474199580054,2.851900545673104,Feynman8,mu,2.851900545673104,0.0
1.218714344739034,3.0,3.656143034217102,5.774172532164231,Feynman8,mu,5.774172532164231,0.0
1.2190137324950392,3.0,3.6570411974851176,3.905099822252481,Feynman8,mu,3.905099822252481,0.0
1.2201787187923134,3.0,3.6605361563769403,2.436954700166419,Feynman8,mu,2.436954700166419,0.0
1.2229181253831665,3.0,3.6687543761494994,4.198536335382026,Feynman8,mu,4.198536335382026,0.0
1.222926472407707,3.0,3.6687794172231207,3.994516460378756,Feynman8,mu,3.994516460378756,0.0
1.2254798201147916,3.0,3.676439460344375,4.103387486017078,Feynman8,mu,4.103387486017078,0.0
1.228475634701507,3.0,3.6854269041045207,3.1060694947026724,Feynman8,mu,3.1060694947026724,0.0
1.2292036705222964,3.0,3.687611011566889,2.627176197903951,Feynman8,mu,2.627176197903951,0.0
1.2296656674723754,3.0,3.688997002417126,6.539358310136483,Feynman8,mu,6.539358310136483,0.0
1.2299614558599337,3.0,3.689884367579801,0.715509639307002,Feynman8,mu,0.715509639307002,0.0
1.2306491496775722,3.0,3.6919474490327167,5.532545352230032,Feynman8,mu,5.532545352230032,0.0
1.2326172712163963,3.0,3.697851813649189,4.627221519431165,Feynman8,mu,4.627221519431165,0.0
1.2344746638330726,3.0,3.7034239914992177,2.127588975708848,Feynman8,mu,2.127588975708848,0.0
1.2363808238420013,3.0,3.709142471526004,4.740938010306765,Feynman8,mu,4.740938010306765,0.0
1.2400682927013458,3.0,3.7202048781040373,2.6608474129749746,Feynman8,mu,2.6608474129749746,0.0
1.2415003328443062,3.0,3.7245009985329185,4.455505432283315,Feynman8,mu,4.455505432283315,0.0
1.2416940040565208,3.0,3.7250820121695623,5.835193276532795,Feynman8,mu,5.835193276532795,0.0
1.244060186036977,3.0,3.7321805581109313,2.707594847040691,Feynman8,mu,2.707594847040691,0.0
1.2442382078674084,3.0,3.732714623602225,4.940734481755145,Feynman8,mu,4.940734481755145,0.0
1.2447482153668847,3.0,3.734244646100654,3.4509508936262048,Feynman8,mu,3.4509508936262048,0.0
1.2497821822848962,3.0,3.7493465468546887,3.1556974394097512,Feynman8,mu,3.1556974394097512,0.0
1.2502887572420236,3.0,3.750866271726071,5.8643101247554315,Feynman8,mu,5.8643101247554315,0.0
1.2510752255792164,3.0,3.753225676737649,4.182896017462991,Feynman8,mu,4.182896017462991,0.0
1.255617749479247,3.0,3.7668532484377413,3.2059823591959784,Feynman8,mu,3.2059823591959784,0.0
1.2566820837578279,3.0,3.7700462512734836,2.9335779418090855,Feynman8,mu,2.9335779418090855,0.0
1.2590649006771715,3.0,3.7771947020315144,4.898915473082185,Feynman8,mu,4.898915473082185,0.0
1.2606746555073167,3.0,3.78202396652195,3.817755899167878,Feynman8,mu,3.817755899167878,0.0
1.266192684459189,3.0,3.7985780533775673,2.3842378457485838,Feynman8,mu,2.3842378457485838,0.0
1.2669508876428122,3.0,3.8008526629284365,3.516132013855754,Feynman8,mu,3.516132013855754,0.0
1.2675923123213937,3.0,3.802776936964181,5.609648413359775,Feynman8,mu,5.609648413359775,0.0
1.269698651119985,3.0,3.809095953359955,3.3303907278787115,Feynman8,mu,3.3303907278787115,0.0
1.2698098945833634,3.0,3.80942968375009,5.8226143284025795,Feynman8,mu,5.8226143284025795,0.0
1.2719450146980975,3.0,3.8158350440942925,2.019541097289678,Feynman8,mu,2.019541097289678,0.0
1.274868877929063,3.0,3.8246066337871887,5.881532431652398,Feynman8,mu,5.881532431652398,0.0
1.2804348563802166,3.0,3.8413045691406498,3.787836861213402,Feynman8,mu,3.787836861213402,0.0
1.2827703529105392,3.0,3.8483110587316176,2.4010370485978205,Feynman8,mu,2.4010370485978205,0.0
1.2858820789324974,3.0,3.857646236797492,4.987296340835228,Feynman8,mu,4.987296340835228,0.0
1.2915779894357904,3.0,3.874733968307371,3.7079776390301107,Feynman8,mu,3.7079776390301107,0.0
1.2951464527600285,3.0,3.8854393582800855,4.2600000351309895,Feynman8,mu,4.2600000351309895,0.0
1.2959347759116873,3.0,3.887804327735062,5.58731460425661,Feynman8,mu,5.58731460425661,0.0
1.299943685384704,3.0,3.899831056154112,3.6518158494882553,Feynman8,mu,3.6518158494882553,0.0
1.3012677650681992,3.0,3.9038032952045976,2.7132242556557755,Feynman8,mu,2.7132242556557755,0.0
1.3026696278836933,3.0,3.90800888365108,2.692217080882987,Feynman8,mu,2.692217080882987,0.0
1.303131334328877,3.0,3.909394002986631,4.006755367940407,Feynman8,mu,4.006755367940407,0.0
1.3056150965337063,3.0,3.916845289601119,4.669981208957772,Feynman8,mu,4.669981208957772,0.0
1.3066144995171136,3.0,3.919843498551341,3.2706677793437886,Feynman8,mu,3.2706677793437886,0.0
1.3096516586505813,3.0,3.928954975951744,3.4094458808506944,Feynman8,mu,3.4094458808506944,0.0
1.3099773324232342,3.0,3.9299319972697027,5.246001388715732,Feynman8,mu,5.246001388715732,0.0
1.3114160576067784,3.0,3.934248172820335,1.8379881001878013,Feynman8,mu,1.8379881001878013,0.0
1.3160943746697766,3.0,3.94828312400933,5.25331685632408,Feynman8,mu,5.25331685632408,0.0
1.3169686557602156,3.0,3.950905967280647,2.149036714290991,Feynman8,mu,2.149036714290991,0.0
1.3173042687469647,3.0,3.951912806240894,2.825069127963447,Feynman8,mu,2.825069127963447,0.0
1.3185503391420856,3.0,3.955651017426257,2.6168206853463145,Feynman8,mu,2.6168206853463145,0.0
1.3208244749641662,3.0,3.9624734248924987,3.221999940335151,Feynman8,mu,3.221999940335151,0.0
1.3263868948122632,3.0,3.9791606844367897,4.955036283617935,Feynman8,mu,4.955036283617935,0.0
1.3283405428249715,3.0,3.9850216284749145,3.656055466517494,Feynman8,mu,3.656055466517494,0.0
1.3290345670113486,3.0,3.9871037010340458,2.4170867198173935,Feynman8,mu,2.4170867198173935,0.0
1.3311571356642329,3.0,3.9934714069926986,5.8918941967667875,Feynman8,mu,5.8918941967667875,0.0
1.3327889961025141,3.0,3.9983669883075423,5.137653508523398,Feynman8,mu,5.137653508523398,0.0
1.332920343503368,3.0,3.9987610305101042,3.7679470136571633,Feynman8,mu,3.7679470136571633,0.0
1.3334375665186369,3.0,4.000312699555911,4.92962672625894,Feynman8,mu,4.92962672625894,0.0
1.3345721054001047,3.0,4.003716316200315,5.1305991681199785,Feynman8,mu,5.1305991681199785,0.0
1.3347732264302477,3.0,4.004319679290743,1.9336027865467864,Feynman8,mu,1.9336027865467864,0.0
1.3404501195739118,3.0,4.021350358721735,4.169114018082721,Feynman8,mu,4.169114018082721,0.0
1.3404682619799853,3.0,4.021404785939955,4.369574326505483,Feynman8,mu,4.369574326505483,0.0
1.3405321063490279,3.0,4.021596319047084,3.5774290986194823,Feynman8,mu,3.5774290986194823,0.0
1.3419943889669184,3.0,4.025983166900755,5.031378893063132,Feynman8,mu,5.031378893063132,0.0
1.3428040697941297,3.0,4.028412209382389,4.816965619314853,Feynman8,mu,4.816965619314853,0.0
1.3491362348816778,3.0,4.047408704645033,3.973596679176201,Feynman8,mu,3.973596679176201,0.0
1.3526985415634654,3.0,4.058095624690396,2.6809380674377765,Feynman8,mu,2.6809380674377765,0.0
1.3595031957256185,3.0,4.078509587176855,4.115033050603993,Feynman8,mu,4.115033050603993,0.0
1.3610411395056379,3.0,4.083123418516914,3.5701115874465055,Feynman8,mu,3.5701115874465055,0.0
1.363008684929723,3.0,4.089026054789169,3.8350923664550476,Feynman8,mu,3.8350923664550476,0.0
1.3645892510865854,3.0,4.0937677532597565,3.4566379550091595,Feynman8,mu,3.4566379550091595,0.0
1.3646092731236732,3.0,4.09382781937102,3.5057519499246794,Feynman8,mu,3.5057519499246794,0.0
1.3646717060276061,3.0,4.094015118082819,2.071687354287404,Feynman8,mu,2.071687354287404,0.0
1.3692259747454156,3.0,4.107677924236247,2.1044510162699126,Feynman8,mu,2.1044510162699126,0.0
1.3698857655926124,3.0,4.109657296777837,4.082941600635682,Feynman8,mu,4.082941600635682,0.0
1.3701663858217525,3.0,4.110499157465258,3.4888962770598706,Feynman8,mu,3.4888962770598706,0.0
1.3732165606643525,3.0,4.1196496819930575,2.7593267434858344,Feynman8,mu,2.7593267434858344,0.0
1.374640140473105,3.0,4.1239204214193155,7.371369142393451,Feynman8,mu,7.371369142393451,0.0
1.3746756088757204,3.0,4.124026826627161,4.4635226851622996,Feynman8,mu,4.4635226851622996,0.0
1.3748496426707542,3.0,4.1245489280122625,6.805804555333554,Feynman8,mu,6.805804555333554,0.0
1.374870079584523,3.0,4.124610238753569,3.269533819808972,Feynman8,mu,3.269533819808972,0.0
1.376475481830513,3.0,4.129426445491539,4.018288984901838,Feynman8,mu,4.018288984901838,0.0
1.3773728998093118,3.0,4.132118699427935,4.0479237796020335,Feynman8,mu,4.0479237796020335,0.0
1.3777063413379986,3.0,4.133119024013996,4.103934978088363,Feynman8,mu,4.103934978088363,0.0
1.3793326366685053,3.0,4.137997910005516,3.9813017308738816,Feynman8,mu,3.9813017308738816,0.0
1.3800481839418084,3.0,4.140144551825426,2.256156715262718,Feynman8,mu,2.256156715262718,0.0
1.3864397564262894,3.0,4.159319269278868,3.8169503725339076,Feynman8,mu,3.8169503725339076,0.0
1.3867963962253942,3.0,4.160389188676183,6.173493391647174,Feynman8,mu,6.173493391647174,0.0
1.3880637398499238,3.0,4.164191219549771,1.4922303981739855,Feynman8,mu,1.4922303981739855,0.0
1.3890409393205276,3.0,4.167122817961583,0.25491617087737906,Feynman8,mu,0.25491617087737906,0.0
1.3913189374381418,3.0,4.173956812314426,3.978752530267373,Feynman8,mu,3.978752530267373,0.0
1.3943715209473133,3.0,4.18311456284194,4.7884080653378875,Feynman8,mu,4.7884080653378875,0.0
1.3946716466824909,3.0,4.184014940047472,4.627577351878224,Feynman8,mu,4.627577351878224,0.0
1.3947025512246576,3.0,4.184107653673973,3.004447428938149,Feynman8,mu,3.004447428938149,0.0
1.3960249625287,3.0,4.1880748875861,4.472369912776811,Feynman8,mu,4.472369912776811,0.0
1.4008313830737817,3.0,4.202494149221345,3.131576575490268,Feynman8,mu,3.131576575490268,0.0
1.4009908761697858,3.0,4.202972628509357,5.526982190491617,Feynman8,mu,5.526982190491617,0.0
1.4011542457262283,3.0,4.203462737178684,6.333761982887747,Feynman8,mu,6.333761982887747,0.0
1.403334808685825,3.0,4.210004426057475,3.9071574928712915,Feynman8,mu,3.9071574928712915,0.0
1.4068883983367342,3.0,4.220665195010202,7.094878951235577,Feynman8,mu,7.094878951235577,0.0
1.408674933217747,3.0,4.226024799653241,3.8182293439454726,Feynman8,mu,3.8182293439454726,0.0
1.4091506908696112,3.0,4.227452072608834,4.416923636556293,Feynman8,mu,4.416923636556293,0.0
1.4130340002858852,3.0,4.239102000857656,5.489447622249099,Feynman8,mu,5.489447622249099,0.0
1.414548511485227,3.0,4.2436455344556805,4.625091798274509,Feynman8,mu,4.625091798274509,0.0
1.4147961730626353,3.0,4.244388519187906,5.4203927482504115,Feynman8,mu,5.4203927482504115,0.0
1.4156268318799778,3.0,4.2468804956399335,4.394909187435824,Feynman8,mu,4.394909187435824,0.0
1.4156702603956424,3.0,4.247010781186927,6.145052460799958,Feynman8,mu,6.145052460799958,0.0
1.4198082943783272,3.0,4.259424883134981,3.7341700759073255,Feynman8,mu,3.7341700759073255,0.0
1.420598239964828,3.0,4.261794719894484,3.8716676014488285,Feynman8,mu,3.8716676014488285,0.0
1.4223907819912243,3.0,4.267172345973673,4.372887333656175,Feynman8,mu,4.372887333656175,0.0
1.4224641101529438,3.0,4.267392330458831,4.207413147007123,Feynman8,mu,4.207413147007123,0.0
1.4251057211210831,3.0,4.275317163363249,4.407451693979884,Feynman8,mu,4.407451693979884,0.0
1.4267071095438721,3.0,4.280121328631616,2.968905690951706,Feynman8,mu,2.968905690951706,0.0
1.4287719280682234,3.0,4.28631578420467,3.5680987450814152,Feynman8,mu,3.5680987450814152,0.0
1.4290634330354721,3.0,4.287190299106417,4.704831879425588,Feynman8,mu,4.704831879425588,0.0
1.4293230192292388,3.0,4.287969057687716,3.293174926927961,Feynman8,mu,3.293174926927961,0.0
1.4295260033548738,3.0,4.288578010064621,3.0047692659042937,Feynman8,mu,3.0047692659042937,0.0
1.432992477856867,3.0,4.298977433570601,4.94744150650085,Feynman8,mu,4.94744150650085,0.0
1.4341588505367877,3.0,4.302476551610363,5.133817217409979,Feynman8,mu,5.133817217409979,0.0
1.4341731556015906,3.0,4.302519466804772,3.336162696302034,Feynman8,mu,3.336162696302034,0.0
1.4349255496538418,3.0,4.304776648961525,1.9533967333761844,Feynman8,mu,1.9533967333761844,0.0
1.4349621160722101,3.0,4.30488634821663,6.630849837903801,Feynman8,mu,6.630849837903801,0.0
1.4358948674117489,3.0,4.307684602235247,4.911350026326421,Feynman8,mu,4.911350026326421,0.0
1.4363113578788984,3.0,4.308934073636696,1.6584442233995658,Feynman8,mu,1.6584442233995658,0.0
1.4389741544610928,3.0,4.316922463383278,3.688110798706778,Feynman8,mu,3.688110798706778,0.0
1.4407928817258249,3.0,4.322378645177475,4.335521903921558,Feynman8,mu,4.335521903921558,0.0
1.4439276241615597,3.0,4.331782872484679,3.44058847112143,Feynman8,mu,3.44058847112143,0.0
1.444981249654255,3.0,4.334943748962765,4.708718549535897,Feynman8,mu,4.708718549535897,0.0
1.4477592514128088,3.0,4.343277754238427,3.5318132397982382,Feynman8,mu,3.5318132397982382,0.0
1.4509536952166098,3.0,4.352861085649829,4.00045102774414,Feynman8,mu,4.00045102774414,0.0
1.4516149779184278,3.0,4.354844933755283,5.436168932239777,Feynman8,mu,5.436168932239777,0.0
1.455356108166149,3.0,4.366068324498447,4.127725917527746,Feynman8,mu,4.127725917527746,0.0
1.4568395017006943,3.0,4.370518505102083,3.7264581877895044,Feynman8,mu,3.7264581877895044,0.0
1.458263470658967,3.0,4.374790411976901,6.037608719413418,Feynman8,mu,6.037608719413418,0.0
1.4586078412582282,3.0,4.3758235237746845,6.699200634506257,Feynman8,mu,6.699200634506257,0.0
1.4591522521863651,3.0,4.377456756559095,3.464086221815577,Feynman8,mu,3.464086221815577,0.0
1.4604484805220834,3.0,4.38134544156625,3.2890535758026225,Feynman8,mu,3.2890535758026225,0.0
1.4644856871660266,3.0,4.393457061498079,4.68987840483903,Feynman8,mu,4.68987840483903,0.0
1.467546722252533,3.0,4.402640166757599,6.660677329671977,Feynman8,mu,6.660677329671977,0.0
1.4687143209005153,3.0,4.406142962701546,5.233280121036563,Feynman8,mu,5.233280121036563,0.0
1.472486203097524,3.0,4.417458609292572,4.414982095631412,Feynman8,mu,4.414982095631412,0.0
1.4759502007846916,3.0,4.427850602354075,5.141963554706086,Feynman8,mu,5.141963554706086,0.0
1.4767666928497651,3.0,4.430300078549296,4.747451938968807,Feynman8,mu,4.747451938968807,0.0
1.476843171105827,3.0,4.430529513317481,5.710151933388291,Feynman8,mu,5.710151933388291,0.0
1.4769106454337324,3.0,4.430731936301197,4.16346649072394,Feynman8,mu,4.16346649072394,0.0
1.4777389001890104,3.0,4.433216700567032,6.984398064384067,Feynman8,mu,6.984398064384067,0.0
1.478280654047698,3.0,4.434841962143095,3.594310348203851,Feynman8,mu,3.594310348203851,0.0
1.4785575829135649,3.0,4.435672748740695,6.136393129126326,Feynman8,mu,6.136393129126326,0.0
1.4792305057924677,3.0,4.437691517377403,4.219764267041903,Feynman8,mu,4.219764267041903,0.0
1.4840036228414801,3.0,4.45201086852444,2.1681544329916784,Feynman8,mu,2.1681544329916784,0.0
1.4854683186263178,3.0,4.456404955878954,4.841201041433066,Feynman8,mu,4.841201041433066,0.0
1.4863052686721114,3.0,4.458915806016334,3.349387488129051,Feynman8,mu,3.349387488129051,0.0
1.4866980799400973,3.0,4.460094239820291,4.302859108621037,Feynman8,mu,4.302859108621037,0.0
1.4877055554502587,3.0,4.463116666350777,6.1691769148012945,Feynman8,mu,6.1691769148012945,0.0
1.4891157619703783,3.0,4.467347285911135,4.0648576716323985,Feynman8,mu,4.0648576716323985,0.0
