x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
5.0,1.0,3.0,1.0336569412930223,4.206942109985845,4.266350164635343,Feynman17,t,4.266350164635343,4.206942109985845
5.0,1.0,3.0,1.033766940501724,4.2068254382062475,4.159225689554978,Feynman17,t,4.159225689554978,4.2068254382062475
5.0,1.0,3.0,1.0344643084960385,4.206085767749604,4.131602161143287,Feynman17,t,4.131602161143287,4.206085767749604
5.0,1.0,3.0,1.0353322614960434,4.205165164571522,4.282635527408784,Feynman17,t,4.282635527408784,4.205165164571522
5.0,1.0,3.0,1.035751549367606,4.2047204426256455,4.06168903107417,Feynman17,t,4.06168903107417,4.2047204426256455
5.0,1.0,3.0,1.0359209628604686,4.204540752481204,4.25836832207104,Feynman17,t,4.25836832207104,4.204540752481204
5.0,1.0,3.0,1.036171000988542,4.20427554699733,4.217642003867466,Feynman17,t,4.217642003867466,4.20427554699733
5.0,1.0,3.0,1.0371766431163443,4.203208902445306,4.428059843815324,Feynman17,t,4.428059843815324,4.203208902445306
5.0,1.0,3.0,1.037300417751566,4.20307761961945,4.209947747694655,Feynman17,t,4.209947747694655,4.20307761961945
5.0,1.0,3.0,1.037419340006449,4.202951483520158,4.2392496027870505,Feynman17,t,4.2392496027870505,4.202951483520158
5.0,1.0,3.0,1.0377659617547073,4.202583835637107,4.0414930028896805,Feynman17,t,4.0414930028896805,4.202583835637107
5.0,1.0,3.0,1.0386839874095886,4.201610122388303,4.288983438997773,Feynman17,t,4.288983438997773,4.201610122388303
5.0,1.0,3.0,1.038707148241206,4.201585556616661,4.252366379409785,Feynman17,t,4.252366379409785,4.201585556616661
5.0,1.0,3.0,1.0400029684263523,4.200211131756488,4.365585536731589,Feynman17,t,4.365585536731589,4.200211131756488
5.0,1.0,3.0,1.0404517358650267,4.199735142007894,4.117299427901667,Feynman17,t,4.117299427901667,4.199735142007894
5.0,1.0,3.0,1.040612448433983,4.199564680586898,4.187689099857324,Feynman17,t,4.187689099857324,4.199564680586898
5.0,1.0,3.0,1.0413993027170676,4.198730095587836,4.155171989815992,Feynman17,t,4.155171989815992,4.198730095587836
5.0,1.0,3.0,1.0423203392747464,4.197753188794352,4.15858506177358,Feynman17,t,4.15858506177358,4.197753188794352
5.0,1.0,3.0,1.0425557358037068,4.197503513071509,4.380032578796115,Feynman17,t,4.380032578796115,4.197503513071509
5.0,1.0,3.0,1.0425810873077137,4.197476623740914,4.164478859834198,Feynman17,t,4.164478859834198,4.197476623740914
5.0,1.0,3.0,1.0426578369223598,4.197395218481459,4.236784258655417,Feynman17,t,4.236784258655417,4.197395218481459
5.0,1.0,3.0,1.0427486373200292,4.19729891011607,4.150791027731342,Feynman17,t,4.150791027731342,4.19729891011607
5.0,1.0,3.0,1.043096979130132,4.196929437831928,4.133510865159487,Feynman17,t,4.133510865159487,4.196929437831928
5.0,1.0,3.0,1.044411631940149,4.195535037956624,4.205789384286626,Feynman17,t,4.205789384286626,4.195535037956624
5.0,1.0,3.0,1.044704306291024,4.19522460992935,4.133366494633413,Feynman17,t,4.133366494633413,4.19522460992935
5.0,1.0,3.0,1.0466669367514239,4.193142925968082,4.213881586203792,Feynman17,t,4.213881586203792,4.193142925968082
5.0,1.0,3.0,1.046908928822511,4.192886254616393,4.152904089454278,Feynman17,t,4.152904089454278,4.192886254616393
5.0,1.0,3.0,1.0471395561358974,4.19264163741056,4.195185682585243,Feynman17,t,4.195185682585243,4.19264163741056
5.0,1.0,3.0,1.047791115097294,4.19195055477064,4.088966945158965,Feynman17,t,4.088966945158965,4.19195055477064
5.0,1.0,3.0,1.0479804724352926,4.1917497109839905,4.15488526151353,Feynman17,t,4.15488526151353,4.1917497109839905
5.0,1.0,3.0,1.0488847755769237,4.190790552658448,4.284110259524519,Feynman17,t,4.284110259524519,4.190790552658448
5.0,1.0,3.0,1.0493490339745128,4.19029813226671,4.048816613125443,Feynman17,t,4.048816613125443,4.19029813226671
5.0,1.0,3.0,1.0493644575636614,4.190281773079994,4.144973796226241,Feynman17,t,4.144973796226241,4.190281773079994
5.0,1.0,3.0,1.0498170289525264,4.189801748632938,4.20139276356091,Feynman17,t,4.20139276356091,4.189801748632938
5.0,1.0,3.0,1.0506774532888752,4.188889130808543,4.0538403093558095,Feynman17,t,4.0538403093558095,4.188889130808543
5.0,1.0,3.0,1.0516090029617473,4.187901073172493,4.292336120298068,Feynman17,t,4.292336120298068,4.187901073172493
5.0,1.0,3.0,1.052938788258282,4.186490622871441,4.206553358593575,Feynman17,t,4.206553358593575,4.186490622871441
5.0,1.0,3.0,1.0531220326240738,4.1862962628709415,4.351929099714763,Feynman17,t,4.351929099714763,4.1862962628709415
5.0,1.0,3.0,1.0534205541125348,4.185979633017711,4.1961676599609445,Feynman17,t,4.1961676599609445,4.185979633017711
5.0,1.0,3.0,1.0543174438996439,4.1850283377420485,4.111669334142415,Feynman17,t,4.111669334142415,4.1850283377420485
5.0,1.0,3.0,1.054503281220017,4.184831227497898,4.165209811514261,Feynman17,t,4.165209811514261,4.184831227497898
5.0,1.0,3.0,1.0552981742803327,4.183988116087996,4.15914265907471,Feynman17,t,4.15914265907471,4.183988116087996
5.0,1.0,3.0,1.0553541303639546,4.18392876569873,4.258522060787524,Feynman17,t,4.258522060787524,4.18392876569873
5.0,1.0,3.0,1.0555027091513536,4.183771174096565,4.210740392685636,Feynman17,t,4.210740392685636,4.183771174096565
5.0,1.0,3.0,1.0555251955517138,4.183747323667296,4.100851577765586,Feynman17,t,4.100851577765586,4.183747323667296
5.0,1.0,3.0,1.0557213611695442,4.183539258609391,4.2525679864316706,Feynman17,t,4.2525679864316706,4.183539258609391
5.0,1.0,3.0,1.0568099877071788,4.18238459579898,4.181918592353857,Feynman17,t,4.181918592353857,4.18238459579898
5.0,1.0,3.0,1.057563930145207,4.181584919083148,4.201904061367744,Feynman17,t,4.201904061367744,4.181584919083148
5.0,1.0,3.0,1.0577096298030622,4.18143038125902,4.280369671847628,Feynman17,t,4.280369671847628,4.18143038125902
5.0,1.0,3.0,1.0577183378071073,4.181421145025953,4.164350107841343,Feynman17,t,4.164350107841343,4.181421145025953
5.0,1.0,3.0,1.0581111225221433,4.18100453392263,4.255852742738295,Feynman17,t,4.255852742738295,4.18100453392263
5.0,1.0,3.0,1.0583385102839222,4.180763352780161,4.296823469443446,Feynman17,t,4.296823469443446,4.180763352780161
5.0,1.0,3.0,1.0585265327338673,4.180563924856104,4.227827338421696,Feynman17,t,4.227827338421696,4.180563924856104
5.0,1.0,3.0,1.0587555520616454,4.180321013176562,4.1527302814213005,Feynman17,t,4.1527302814213005,4.180321013176562
5.0,1.0,3.0,1.0589007884323376,4.180166966742675,4.27300621367476,Feynman17,t,4.27300621367476,4.180166966742675
5.0,1.0,3.0,1.0591828964795886,4.1798677459728175,4.094453393624869,Feynman17,t,4.094453393624869,4.1798677459728175
5.0,1.0,3.0,1.0592459566299026,4.179800860582953,4.3765355499041805,Feynman17,t,4.3765355499041805,4.179800860582953
5.0,1.0,3.0,1.0596697737255156,4.179351334669517,4.240112776612623,Feynman17,t,4.240112776612623,4.179351334669517
5.0,1.0,3.0,1.0606318466503315,4.178330902235817,4.092795926580276,Feynman17,t,4.092795926580276,4.178330902235817
5.0,1.0,3.0,1.0609389666904643,4.178005152241292,4.179468204423154,Feynman17,t,4.179468204423154,4.178005152241292
5.0,1.0,3.0,1.0616298539587041,4.177272355632681,4.3379941925097905,Feynman17,t,4.3379941925097905,4.177272355632681
5.0,1.0,3.0,1.0616347593920543,4.177267152634901,4.08529795328881,Feynman17,t,4.08529795328881,4.177267152634901
5.0,1.0,3.0,1.0617489902640616,4.177145992498575,4.041577148095516,Feynman17,t,4.041577148095516,4.177145992498575
5.0,1.0,3.0,1.0617898077315484,4.177102699036499,4.177621851374308,Feynman17,t,4.177621851374308,4.177102699036499
5.0,1.0,3.0,1.0619538117626584,4.176928746492689,4.081031665237462,Feynman17,t,4.081031665237462,4.176928746492689
5.0,1.0,3.0,1.0622940966737957,4.176567819840388,4.318629704104738,Feynman17,t,4.318629704104738,4.176567819840388
5.0,1.0,3.0,1.0623094460615032,4.176551539356185,4.241625213830737,Feynman17,t,4.241625213830737,4.176551539356185
5.0,1.0,3.0,1.0629033020556362,4.175921659955437,4.0799234887265206,Feynman17,t,4.0799234887265206,4.175921659955437
5.0,1.0,3.0,1.0631588893180965,4.175650568725731,4.317146844579121,Feynman17,t,4.317146844579121,4.175650568725731
5.0,1.0,3.0,1.0631887172409709,4.17561893143593,4.012389328258407,Feynman17,t,4.012389328258407,4.17561893143593
5.0,1.0,3.0,1.063467845055842,4.175322871679861,4.065489258901445,Feynman17,t,4.065489258901445,4.175322871679861
5.0,1.0,3.0,1.0635653058586265,4.175219498888038,4.20837983950689,Feynman17,t,4.20837983950689,4.175219498888038
5.0,1.0,3.0,1.0640615906049051,4.174693109423798,4.200089184806298,Feynman17,t,4.200089184806298,4.174693109423798
5.0,1.0,3.0,1.0668026423443318,4.171785785015,4.150558329831092,Feynman17,t,4.150558329831092,4.171785785015
5.0,1.0,3.0,1.066802967997495,4.17178543960766,4.271335523805457,Feynman17,t,4.271335523805457,4.17178543960766
5.0,1.0,3.0,1.0674838623690883,4.171063242066523,4.231824563108715,Feynman17,t,4.231824563108715,4.171063242066523
5.0,1.0,3.0,1.067716481017373,4.170816512731073,4.302585162835079,Feynman17,t,4.302585162835079,4.170816512731073
5.0,1.0,3.0,1.0688117080300845,4.169654849059633,4.1488215429147495,Feynman17,t,4.1488215429147495,4.169654849059633
5.0,1.0,3.0,1.069642848797418,4.16877329115058,4.021208916172196,Feynman17,t,4.021208916172196,4.16877329115058
5.0,1.0,3.0,1.0698297873995701,4.168575012820709,4.544539590399749,Feynman17,t,4.544539590399749,4.168575012820709
5.0,1.0,3.0,1.0701658246555925,4.168218591487012,4.0823635104177365,Feynman17,t,4.0823635104177365,4.168218591487012
5.0,1.0,3.0,1.0708783244168563,4.167462871367836,4.118150385969966,Feynman17,t,4.118150385969966,4.167462871367836
5.0,1.0,3.0,1.070960400115794,4.1673758169429025,4.204505254083141,Feynman17,t,4.204505254083141,4.1673758169429025
5.0,1.0,3.0,1.072327706972749,4.165925569017128,4.054354893504159,Feynman17,t,4.054354893504159,4.165925569017128
5.0,1.0,3.0,1.0724690436559983,4.165775658826394,3.960284273543466,Feynman17,t,3.960284273543466,4.165775658826394
5.0,1.0,3.0,1.0728563580139265,4.165364849912981,4.213561134165578,Feynman17,t,4.213561134165578,4.165364849912981
5.0,1.0,3.0,1.07323226242416,4.164966143076651,4.106904317664213,Feynman17,t,4.106904317664213,4.164966143076651
5.0,1.0,3.0,1.0734160251950753,4.164771233224485,4.220555263181255,Feynman17,t,4.220555263181255,4.164771233224485
5.0,1.0,3.0,1.0737807945005122,4.16438433695032,4.336473418073309,Feynman17,t,4.336473418073309,4.16438433695032
5.0,1.0,3.0,1.0741639264406282,4.163977964160902,4.158978265960398,Feynman17,t,4.158978265960398,4.163977964160902
5.0,1.0,3.0,1.0749838537692546,4.163108299899674,4.159803331059499,Feynman17,t,4.159803331059499,4.163108299899674
5.0,1.0,3.0,1.0752228453911956,4.162854811004893,4.06829420187462,Feynman17,t,4.06829420187462,4.162854811004893
5.0,1.0,3.0,1.0761010527513433,4.16192333143542,4.195665823491937,Feynman17,t,4.195665823491937,4.16192333143542
5.0,1.0,3.0,1.0767389233784899,4.161246767466458,4.150778341135338,Feynman17,t,4.150778341135338,4.161246767466458
5.0,1.0,3.0,1.0770224340149477,4.160946059026091,4.181061438015441,Feynman17,t,4.181061438015441,4.160946059026091
5.0,1.0,3.0,1.07715990348057,4.1608002506390696,4.22291832991758,Feynman17,t,4.22291832991758,4.1608002506390696
5.0,1.0,3.0,1.077526689848071,4.160411214947509,4.081843756154739,Feynman17,t,4.081843756154739,4.160411214947509
5.0,1.0,3.0,1.0787121105774533,4.159153886393051,4.145633205027352,Feynman17,t,4.145633205027352,4.159153886393051
5.0,1.0,3.0,1.0790271165617031,4.158819772091685,4.146651968748411,Feynman17,t,4.146651968748411,4.158819772091685
5.0,1.0,3.0,1.0793509890938353,4.1584762533961195,4.07810566072283,Feynman17,t,4.07810566072283,4.1584762533961195
5.0,1.0,3.0,1.0795335343990768,4.158282634861305,4.098674232298865,Feynman17,t,4.098674232298865,4.158282634861305
5.0,1.0,3.0,1.079967079447468,4.157822790895803,4.272168523501525,Feynman17,t,4.272168523501525,4.157822790895803
5.0,1.0,3.0,1.0809464949633851,4.156783963866447,3.9960967807477674,Feynman17,t,3.9960967807477674,4.156783963866447
5.0,1.0,3.0,1.0810969164792938,4.156624417755544,4.110725621641726,Feynman17,t,4.110725621641726,4.156624417755544
5.0,1.0,3.0,1.081586830700155,4.156104785253888,4.270600348450004,Feynman17,t,4.270600348450004,4.156104785253888
5.0,1.0,3.0,1.0824346026964515,4.155205587262666,4.20133426132175,Feynman17,t,4.20133426132175,4.155205587262666
5.0,1.0,3.0,1.082638286352406,4.1549895481211525,4.0610186850592465,Feynman17,t,4.0610186850592465,4.1549895481211525
5.0,1.0,3.0,1.0827163455731208,4.1549067538147,4.127123121560483,Feynman17,t,4.127123121560483,4.1549067538147
5.0,1.0,3.0,1.0831781556467766,4.154416930262647,4.196053557729999,Feynman17,t,4.196053557729999,4.154416930262647
5.0,1.0,3.0,1.0837442575781115,4.153816488490912,4.138216642013265,Feynman17,t,4.138216642013265,4.153816488490912
5.0,1.0,3.0,1.0839186080825454,4.1536315618549295,4.1655308979888535,Feynman17,t,4.1655308979888535,4.1536315618549295
5.0,1.0,3.0,1.0852402020007648,4.152229799822607,4.226757233410426,Feynman17,t,4.226757233410426,4.152229799822607
5.0,1.0,3.0,1.08580350349061,4.151632328367624,4.345028762252488,Feynman17,t,4.345028762252488,4.151632328367624
5.0,1.0,3.0,1.0864429211920426,4.150954123478583,4.2753014989971625,Feynman17,t,4.2753014989971625,4.150954123478583
5.0,1.0,3.0,1.0869056566760635,4.150463318380614,4.202219727009136,Feynman17,t,4.202219727009136,4.150463318380614
5.0,1.0,3.0,1.0883557329200624,4.14892528026256,4.077513965108082,Feynman17,t,4.077513965108082,4.14892528026256
5.0,1.0,3.0,1.0886256474275744,4.148638992694656,4.1667996392628455,Feynman17,t,4.1667996392628455,4.148638992694656
5.0,1.0,3.0,1.0888653723448511,4.148384726022718,4.349641991336175,Feynman17,t,4.349641991336175,4.148384726022718
5.0,1.0,3.0,1.089902975591341,4.147284181585056,3.950206522784263,Feynman17,t,3.950206522784263,4.147284181585056
5.0,1.0,3.0,1.090084425210851,4.1470917252004575,4.2765487040527335,Feynman17,t,4.2765487040527335,4.1470917252004575
5.0,1.0,3.0,1.0905303256714678,4.146618776341303,4.075635289957468,Feynman17,t,4.075635289957468,4.146618776341303
5.0,1.0,3.0,1.0909069987424989,4.146219254217078,4.2544712950704895,Feynman17,t,4.2544712950704895,4.146219254217078
5.0,1.0,3.0,1.0912085380502443,4.145899423483127,4.140886313720077,Feynman17,t,4.140886313720077,4.145899423483127
5.0,1.0,3.0,1.0912351368681612,4.145871211176345,4.069894408201781,Feynman17,t,4.069894408201781,4.145871211176345
5.0,1.0,3.0,1.0913660374922327,4.145732370097932,4.170265098413562,Feynman17,t,4.170265098413562,4.145732370097932
5.0,1.0,3.0,1.0923193653730456,4.1447212131841065,4.099037553998894,Feynman17,t,4.099037553998894,4.1447212131841065
5.0,1.0,3.0,1.0926496236542298,4.144370921378854,4.187436346598364,Feynman17,t,4.187436346598364,4.144370921378854
5.0,1.0,3.0,1.0930395472231365,4.143957344979277,4.034794178027093,Feynman17,t,4.034794178027093,4.143957344979277
5.0,1.0,3.0,1.0955497195019412,4.141294905218842,4.131396917628624,Feynman17,t,4.131396917628624,4.141294905218842
5.0,1.0,3.0,1.0955518168243903,4.1412926806724535,4.166608493716828,Feynman17,t,4.166608493716828,4.1412926806724535
5.0,1.0,3.0,1.0967499623357688,4.140021855448538,4.193384366863767,Feynman17,t,4.193384366863767,4.140021855448538
5.0,1.0,3.0,1.0970872511421719,4.139664106645198,4.0933979586323925,Feynman17,t,4.0933979586323925,4.139664106645198
5.0,1.0,3.0,1.097765484922098,4.138944731087675,4.142588280578661,Feynman17,t,4.142588280578661,4.138944731087675
5.0,1.0,3.0,1.0982748345694482,4.138404484203221,3.9876051331230773,Feynman17,t,3.9876051331230773,4.138404484203221
5.0,1.0,3.0,1.0996366687284376,4.136960040950211,4.117044104152068,Feynman17,t,4.117044104152068,4.136960040950211
5.0,1.0,3.0,1.0996535868426873,4.1369420965802455,4.116739342111243,Feynman17,t,4.116739342111243,4.1369420965802455
5.0,1.0,3.0,1.0998283778144682,4.13675670275809,4.177031577236547,Feynman17,t,4.177031577236547,4.13675670275809
5.0,1.0,3.0,1.0999324721486277,4.136646294043739,4.288854349931975,Feynman17,t,4.288854349931975,4.136646294043739
5.0,1.0,3.0,1.1000697223074014,4.136500718266758,4.234626335361021,Feynman17,t,4.234626335361021,4.136500718266758
5.0,1.0,3.0,1.1004347042351827,4.136113596472541,4.116153338833282,Feynman17,t,4.116153338833282,4.136113596472541
5.0,1.0,3.0,1.1013460920476232,4.13514692371884,4.201468005880137,Feynman17,t,4.201468005880137,4.13514692371884
5.0,1.0,3.0,1.1015519873205557,4.134928538803282,4.173850798319642,Feynman17,t,4.173850798319642,4.134928538803282
5.0,1.0,3.0,1.1034893012862814,4.132873707039605,4.004047511513003,Feynman17,t,4.004047511513003,4.132873707039605
5.0,1.0,3.0,1.1035616697861186,4.132796948654136,4.042613481544728,Feynman17,t,4.042613481544728,4.132796948654136
5.0,1.0,3.0,1.1036813122855156,4.132670048620173,4.117502572538156,Feynman17,t,4.117502572538156,4.132670048620173
5.0,1.0,3.0,1.104281069900658,4.132033909605069,4.171606359617254,Feynman17,t,4.171606359617254,4.132033909605069
5.0,1.0,3.0,1.1056794746448777,4.1305506773888485,4.257364854649014,Feynman17,t,4.257364854649014,4.1305506773888485
5.0,1.0,3.0,1.1068707605367685,4.129287127890116,4.094755151899072,Feynman17,t,4.094755151899072,4.129287127890116
5.0,1.0,3.0,1.107007801007411,4.129141774520984,4.068171603743184,Feynman17,t,4.068171603743184,4.129141774520984
