sigma,theta,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0163316697787153,0.23801928844636092,0.19373449053693706,Feynman2,theta,0.19373449053693706,0.0,0.23801928844636092
1.0,1.0189951633594778,0.2373750012272311,0.2084457473483869,Feynman2,theta,0.2084457473483869,0.0,0.2373750012272311
1.0,1.0217501990114009,0.23670863844545034,0.20607890861793338,Feynman2,theta,0.20607890861793338,0.0,0.23670863844545034
1.0,1.023968855673227,0.23617206706194518,0.250892472031813,Feynman2,theta,0.250892472031813,0.0,0.23617206706194518
1.0,1.0242335664351805,0.23610805170914528,0.19650033737201417,Feynman2,theta,0.19650033737201417,0.0,0.23610805170914528
1.0,1.0246515412579236,0.23600697396221418,0.2525657518711717,Feynman2,theta,0.2525657518711717,0.0,0.23600697396221418
1.0,1.024779082468225,0.23597613141652898,0.21773733827027092,Feynman2,theta,0.21773733827027092,0.0,0.23597613141652898
1.0,1.025665120936267,0.23576187128061893,0.19132324745067394,Feynman2,theta,0.19132324745067394,0.0,0.23576187128061893
1.0,1.0265942766875267,0.2355371949473522,0.26576190156798846,Feynman2,theta,0.26576190156798846,0.0,0.2355371949473522
1.0,1.0267147169803281,0.23550807243990807,0.20527065138035433,Feynman2,theta,0.20527065138035433,0.0,0.23550807243990807
1.0,1.0272894292113603,0.23536910937076064,0.24093186377554124,Feynman2,theta,0.24093186377554124,0.0,0.23536910937076064
1.0,1.029247652312725,0.23489565185731,0.2329248630622175,Feynman2,theta,0.2329248630622175,0.0,0.23489565185731
1.0,1.0302620715916742,0.23465040722530411,0.2239097359225405,Feynman2,theta,0.2239097359225405,0.0,0.23465040722530411
1.0,1.0309307509254517,0.23448875629689706,0.22523133952227,Feynman2,theta,0.22523133952227,0.0,0.23448875629689706
1.0,1.0310509599312887,0.23445969687768609,0.24464450070375635,Feynman2,theta,0.24464450070375635,0.0,0.23445969687768609
1.0,1.0324147513749458,0.23413002802530822,0.23972358377445127,Feynman2,theta,0.23972358377445127,0.0,0.23413002802530822
1.0,1.0342193458398135,0.23369384829724268,0.2189424579927397,Feynman2,theta,0.2189424579927397,0.0,0.23369384829724268
1.0,1.0342532641458952,0.2336856505675003,0.22307380856650075,Feynman2,theta,0.22307380856650075,0.0,0.2336856505675003
1.0,1.0342663318926484,0.23368249222325854,0.22462496476771626,Feynman2,theta,0.22462496476771626,0.0,0.23368249222325854
1.0,1.0342791962254954,0.23367938304484906,0.27156361072647894,Feynman2,theta,0.27156361072647894,0.0,0.23367938304484906
1.0,1.0389429866096094,0.23255237792769765,0.22773056316441176,Feynman2,theta,0.22773056316441176,0.0,0.23255237792769765
1.0,1.0402445931041229,0.23223791433622099,0.2556743688365505,Feynman2,theta,0.2556743688365505,0.0,0.23223791433622099
1.0,1.040316071984834,0.23222064621426863,0.2512754907356688,Feynman2,theta,0.2512754907356688,0.0,0.23222064621426863
1.0,1.0409976444166988,0.23205599445097264,0.25705893236420474,Feynman2,theta,0.25705893236420474,0.0,0.23205599445097264
1.0,1.0412743048784574,0.2319891623989152,0.26261756554928795,Feynman2,theta,0.26261756554928795,0.0,0.2319891623989152
1.0,1.0435898451206371,0.23142986377257438,0.2362573260431195,Feynman2,theta,0.2362573260431195,0.0,0.23142986377257438
1.0,1.0436377900869067,0.23141828423083313,0.19341481748342151,Feynman2,theta,0.19341481748342151,0.0,0.23141828423083313
1.0,1.0445308547201975,0.23120260234358067,0.22748088528866892,Feynman2,theta,0.22748088528866892,0.0,0.23120260234358067
1.0,1.0450299388333708,0.23108207703386957,0.18628141157833256,Feynman2,theta,0.18628141157833256,0.0,0.23108207703386957
1.0,1.0486310204411857,0.23021260171710858,0.2154066234512316,Feynman2,theta,0.2154066234512316,0.0,0.23021260171710858
1.0,1.053167214620581,0.22911777090908741,0.24670567374108313,Feynman2,theta,0.24670567374108313,0.0,0.22911777090908741
1.0,1.0541965734656435,0.22886940064835679,0.2776492950797063,Feynman2,theta,0.2776492950797063,0.0,0.22886940064835679
1.0,1.0546687608144372,0.22875547727911316,0.19704677525876124,Feynman2,theta,0.19704677525876124,0.0,0.22875547727911316
1.0,1.054793100932365,0.22872547902489765,0.23011773517492698,Feynman2,theta,0.23011773517492698,0.0,0.22872547902489765
1.0,1.0555947916942772,0.22853207298369388,0.24177240434226846,Feynman2,theta,0.24177240434226846,0.0,0.22853207298369388
1.0,1.0590182522269562,0.22770636280855933,0.23636729950753957,Feynman2,theta,0.23636729950753957,0.0,0.22770636280855933
1.0,1.0590674121492918,0.22769450816297782,0.2187299955454608,Feynman2,theta,0.2187299955454608,0.0,0.22769450816297782
1.0,1.0594885855111114,0.22759294726576634,0.24023953599536138,Feynman2,theta,0.24023953599536138,0.0,0.22759294726576634
1.0,1.0607721787860247,0.22728345481596793,0.19102189428790206,Feynman2,theta,0.19102189428790206,0.0,0.22728345481596793
1.0,1.0612219172187531,0.22717502757980332,0.1673454505515335,Feynman2,theta,0.1673454505515335,0.0,0.22717502757980332
1.0,1.06138161961212,0.22713652639469742,0.22783424470017674,Feynman2,theta,0.22783424470017674,0.0,0.22713652639469742
1.0,1.0627438110446161,0.22680815813525,0.1955543015799019,Feynman2,theta,0.1955543015799019,0.0,0.22680815813525
1.0,1.062748488608187,0.22680703066048294,0.20897893312031846,Feynman2,theta,0.20897893312031846,0.0,0.22680703066048294
1.0,1.0628393330081256,0.226785133753889,0.2080077652552856,Feynman2,theta,0.2080077652552856,0.0,0.226785133753889
1.0,1.0642618310353948,0.22644229025055965,0.20100679422722806,Feynman2,theta,0.20100679422722806,0.0,0.22644229025055965
1.0,1.0654509871017683,0.2261557322730751,0.21557213908714212,Feynman2,theta,0.21557213908714212,0.0,0.2261557322730751
1.0,1.0685059352614796,0.22541976333595537,0.20660180704373798,Feynman2,theta,0.20660180704373798,0.0,0.22541976333595537
1.0,1.0685229803194023,0.22541565782780276,0.2580872808797423,Feynman2,theta,0.2580872808797423,0.0,0.22541565782780276
1.0,1.0689304867266425,0.22531750775469872,0.21063154984560456,Feynman2,theta,0.21063154984560456,0.0,0.22531750775469872
1.0,1.0699992543666166,0.22506011484433386,0.1810970224384795,Feynman2,theta,0.1810970224384795,0.0,0.22506011484433386
1.0,1.070036998318297,0.22505102558973367,0.21624590692326798,Feynman2,theta,0.21624590692326798,0.0,0.22505102558973367
1.0,1.0704463897165175,0.22495244158944422,0.23460464132569664,Feynman2,theta,0.23460464132569664,0.0,0.22495244158944422
1.0,1.071912333095358,0.2245994786034192,0.23546805301412177,Feynman2,theta,0.23546805301412177,0.0,0.2245994786034192
1.0,1.0721882084403433,0.22453306262672448,0.23064074537395898,Feynman2,theta,0.23064074537395898,0.0,0.22453306262672448
1.0,1.072745799743555,0.2243988323814414,0.24392228777809283,Feynman2,theta,0.24392228777809283,0.0,0.2243988323814414
1.0,1.0729964361058417,0.22433849953215898,0.23338143230028527,Feynman2,theta,0.23338143230028527,0.0,0.22433849953215898
1.0,1.0745170936421682,0.22397249486017873,0.2059093762867128,Feynman2,theta,0.2059093762867128,0.0,0.22397249486017873
1.0,1.0769140937536563,0.22339572784642214,0.23596270483156,Feynman2,theta,0.23596270483156,0.0,0.22339572784642214
1.0,1.0806794092691774,0.22249013264684409,0.20142603777715815,Feynman2,theta,0.20142603777715815,0.0,0.22249013264684409
1.0,1.0814689998928657,0.2223002947572523,0.22495710184894427,Feynman2,theta,0.22495710184894427,0.0,0.2223002947572523
1.0,1.0818394849091773,0.22221122872023172,0.213023406887325,Feynman2,theta,0.213023406887325,0.0,0.22221122872023172
1.0,1.083228367495932,0.22187738238979715,0.24704707815182506,Feynman2,theta,0.24704707815182506,0.0,0.22187738238979715
1.0,1.0833755897503783,0.22184199883985947,0.17516108399327335,Feynman2,theta,0.17516108399327335,0.0,0.22184199883985947
1.0,1.0848814166693532,0.22148013503760347,0.2176805725073786,Feynman2,theta,0.2176805725073786,0.0,0.22148013503760347
1.0,1.0856126551772551,0.22130444378844005,0.20960787415605298,Feynman2,theta,0.20960787415605298,0.0,0.22130444378844005
1.0,1.0879785323182027,0.22073615121976342,0.2355071727151759,Feynman2,theta,0.2355071727151759,0.0,0.22073615121976342
1.0,1.0881727103404712,0.22068951892998667,0.18719564531619104,Feynman2,theta,0.18719564531619104,0.0,0.22068951892998667
1.0,1.088269623010648,0.22066624570671803,0.23726209275312712,Feynman2,theta,0.23726209275312712,0.0,0.22066624570671803
1.0,1.091109817752227,0.2199843546463778,0.2355042986653452,Feynman2,theta,0.2355042986653452,0.0,0.2199843546463778
1.0,1.0924444458441094,0.21966404524955715,0.22058607302250643,Feynman2,theta,0.22058607302250643,0.0,0.21966404524955715
1.0,1.0934898060049607,0.21941321266976813,0.18565078261853452,Feynman2,theta,0.18565078261853452,0.0,0.21941321266976813
1.0,1.095737365099914,0.21887407383970686,0.2142736031209867,Feynman2,theta,0.2142736031209867,0.0,0.21887407383970686
1.0,1.096202110904298,0.2187626192999019,0.2053303457252795,Feynman2,theta,0.2053303457252795,0.0,0.2187626192999019
1.0,1.0966907579713854,0.2186454430772588,0.24017660774598495,Feynman2,theta,0.24017660774598495,0.0,0.2186454430772588
1.0,1.0969792988727052,0.21857625672962047,0.20382652562368256,Feynman2,theta,0.20382652562368256,0.0,0.21857625672962047
1.0,1.0987017817378502,0.21816331707017092,0.21352557284274074,Feynman2,theta,0.21352557284274074,0.0,0.21816331707017092
1.0,1.1013546778185113,0.21752758772520708,0.16900498370331363,Feynman2,theta,0.16900498370331363,0.0,0.21752758772520708
1.0,1.1013766462900676,0.21752232463923668,0.23569339013225282,Feynman2,theta,0.23569339013225282,0.0,0.21752232463923668
1.0,1.1035234541388392,0.21700811276603343,0.20451106554305373,Feynman2,theta,0.20451106554305373,0.0,0.21700811276603343
1.0,1.1052760193868374,0.2165884927147707,0.22187791939055385,Feynman2,theta,0.22187791939055385,0.0,0.2165884927147707
1.0,1.106163953680582,0.21637594903796945,0.2266081542195364,Feynman2,theta,0.2266081542195364,0.0,0.21637594903796945
1.0,1.1064213809290873,0.21631433613175613,0.21271147028604417,Feynman2,theta,0.21271147028604417,0.0,0.21631433613175613
1.0,1.1067139513428865,0.21624431592550114,0.23958654851623187,Feynman2,theta,0.23958654851623187,0.0,0.21624431592550114
1.0,1.1069437546518293,0.21618932054394768,0.23054848451717252,Feynman2,theta,0.23054848451717252,0.0,0.21618932054394768
1.0,1.1087835086198945,0.21574913297157644,0.19614950912369894,Feynman2,theta,0.19614950912369894,0.0,0.21574913297157644
1.0,1.110325087009067,0.215380417074272,0.1918741265286842,Feynman2,theta,0.1918741265286842,0.0,0.215380417074272
1.0,1.1106270260962652,0.21530821296017952,0.19916536048269443,Feynman2,theta,0.19916536048269443,0.0,0.21530821296017952
1.0,1.1107997486808605,0.2152669110561821,0.20907092870383645,Feynman2,theta,0.20907092870383645,0.0,0.2152669110561821
1.0,1.1117510012241683,0.2150394718798718,0.1719819128117339,Feynman2,theta,0.1719819128117339,0.0,0.2150394718798718
1.0,1.1139923996328343,0.21450374824640342,0.19614447265825935,Feynman2,theta,0.19614447265825935,0.0,0.21450374824640342
1.0,1.115628504664015,0.21411286136737673,0.2504056418951488,Feynman2,theta,0.2504056418951488,0.0,0.21411286136737673
1.0,1.1157359172719565,0.2140872039757729,0.22602551731221235,Feynman2,theta,0.22602551731221235,0.0,0.2140872039757729
1.0,1.1157678125765074,0.21407958533744317,0.230004841784391,Feynman2,theta,0.230004841784391,0.0,0.21407958533744317
1.0,1.1159928783452095,0.21402582675669377,0.2433627692396057,Feynman2,theta,0.2433627692396057,0.0,0.21402582675669377
1.0,1.1169148306519519,0.21380563963121113,0.18489711768377273,Feynman2,theta,0.18489711768377273,0.0,0.21380563963121113
1.0,1.117157174636887,0.2137477687906618,0.20782630522190748,Feynman2,theta,0.20782630522190748,0.0,0.2137477687906618
1.0,1.1176544726954718,0.21362902562451772,0.1778803335644746,Feynman2,theta,0.1778803335644746,0.0,0.21362902562451772
1.0,1.1180188754747642,0.21354202310214537,0.18520827697241382,Feynman2,theta,0.18520827697241382,0.0,0.21354202310214537
1.0,1.1194404596181298,0.21320268253567995,0.21259794898783205,Feynman2,theta,0.21259794898783205,0.0,0.21320268253567995
1.0,1.119957279846855,0.2130793414533451,0.17762237623923546,Feynman2,theta,0.17762237623923546,0.0,0.2130793414533451
1.0,1.1245227397113506,0.21199041252559425,0.19240369928380247,Feynman2,theta,0.19240369928380247,0.0,0.21199041252559425
1.0,1.1255487536238187,0.2117458526740377,0.22325399939965018,Feynman2,theta,0.22325399939965018,0.0,0.2117458526740377
1.0,1.1261041431667107,0.2116134952551779,0.23829931539868404,Feynman2,theta,0.23829931539868404,0.0,0.2116134952551779
1.0,1.128073941473167,0.2111442052117946,0.21002123220034044,Feynman2,theta,0.21002123220034044,0.0,0.2111442052117946
1.0,1.1281663164624367,0.21112220300270867,0.18108615751593404,Feynman2,theta,0.18108615751593404,0.0,0.21112220300270867
1.0,1.1295149026437161,0.21080104798703397,0.24628971533798227,Feynman2,theta,0.24628971533798227,0.0,0.21080104798703397
1.0,1.1318147207647846,0.21025360915188002,0.2101786101994233,Feynman2,theta,0.2101786101994233,0.0,0.21025360915188002
1.0,1.1330925132503833,0.20994958363916777,0.21918259231280082,Feynman2,theta,0.21918259231280082,0.0,0.20994958363916777
1.0,1.1337753871735483,0.20978714710896038,0.23647551715768475,Feynman2,theta,0.23647551715768475,0.0,0.20978714710896038
1.0,1.1348884805895951,0.20952243335647378,0.21952813701186089,Feynman2,theta,0.21952813701186089,0.0,0.20952243335647378
1.0,1.1352068945429046,0.2094467224840874,0.223638716944983,Feynman2,theta,0.223638716944983,0.0,0.2094467224840874
1.0,1.1362948930830064,0.20918806999124895,0.22072336591355599,Feynman2,theta,0.22072336591355599,0.0,0.20918806999124895
1.0,1.1367735038803986,0.20907431150620637,0.18666909642947213,Feynman2,theta,0.18666909642947213,0.0,0.20907431150620637
1.0,1.1372705218375263,0.20895619273523552,0.21033367937456904,Feynman2,theta,0.21033367937456904,0.0,0.20895619273523552
1.0,1.1373850891083863,0.20892896740368821,0.24987224161398436,Feynman2,theta,0.24987224161398436,0.0,0.20892896740368821
1.0,1.1375927334275298,0.20887962564832152,0.22896891468575173,Feynman2,theta,0.22896891468575173,0.0,0.20887962564832152
1.0,1.1377149716567954,0.20885057986620292,0.2029934756260363,Feynman2,theta,0.2029934756260363,0.0,0.20885057986620292
1.0,1.1382912863288828,0.20871365055926624,0.23120238058891668,Feynman2,theta,0.23120238058891668,0.0,0.20871365055926624
1.0,1.1396627185788566,0.2083878881104188,0.20840883406727834,Feynman2,theta,0.20840883406727834,0.0,0.2083878881104188
1.0,1.141558958084786,0.20793765899052005,0.22473593881566853,Feynman2,theta,0.22473593881566853,0.0,0.20793765899052005
1.0,1.1425106033144674,0.20771179261699724,0.18401654687425306,Feynman2,theta,0.18401654687425306,0.0,0.20771179261699724
1.0,1.1436761030827136,0.20743524763843674,0.21525791740564312,Feynman2,theta,0.21525791740564312,0.0,0.20743524763843674
1.0,1.145058478290831,0.2071073559132106,0.181848045717757,Feynman2,theta,0.181848045717757,0.0,0.2071073559132106
1.0,1.1484925959249683,0.2062933374949843,0.19196621073463527,Feynman2,theta,0.19196621073463527,0.0,0.2062933374949843
1.0,1.1522388408938353,0.20540621858957245,0.1943990871458895,Feynman2,theta,0.1943990871458895,0.0,0.20540621858957245
1.0,1.1522848458581734,0.2053953303427871,0.18747713860715765,Feynman2,theta,0.18747713860715765,0.0,0.2053953303427871
1.0,1.1530849379383987,0.20520599098982364,0.19437938463739396,Feynman2,theta,0.19437938463739396,0.0,0.20520599098982364
1.0,1.153761034050145,0.20504602864916222,0.1878404926559685,Feynman2,theta,0.1878404926559685,0.0,0.20504602864916222
1.0,1.154213917519625,0.20493889511157393,0.22344454672938205,Feynman2,theta,0.22344454672938205,0.0,0.20493889511157393
1.0,1.1562811763651728,0.2044500448887605,0.19921110249532417,Feynman2,theta,0.19921110249532417,0.0,0.2044500448887605
1.0,1.1585899854169033,0.20390442285161217,0.23745928986450066,Feynman2,theta,0.23745928986450066,0.0,0.20390442285161217
1.0,1.160172235340666,0.20353071719722424,0.22393574490453816,Feynman2,theta,0.22393574490453816,0.0,0.20353071719722424
1.0,1.1613235601822909,0.2032589008441566,0.21091683295650135,Feynman2,theta,0.21091683295650135,0.0,0.2032589008441566
1.0,1.163278229802851,0.202797638223977,0.1854485369958271,Feynman2,theta,0.1854485369958271,0.0,0.202797638223977
1.0,1.164325158480715,0.202550696528759,0.19426913948859603,Feynman2,theta,0.19426913948859603,0.0,0.202550696528759
1.0,1.1651791000002623,0.20234933364572769,0.21074960833703357,Feynman2,theta,0.21074960833703357,0.0,0.20234933364572769
1.0,1.1667653900179937,0.20197542025785262,0.19110074319199102,Feynman2,theta,0.19110074319199102,0.0,0.20197542025785262
1.0,1.167391082338664,0.20182798520242562,0.1549385708398275,Feynman2,theta,0.1549385708398275,0.0,0.20182798520242562
1.0,1.1684265521394426,0.20158405522131526,0.1889780087639652,Feynman2,theta,0.1889780087639652,0.0,0.20158405522131526
1.0,1.1714769845782875,0.20086591242400453,0.2232504414968105,Feynman2,theta,0.2232504414968105,0.0,0.20086591242400453
1.0,1.1720741185796442,0.20072541429373475,0.22847884734779056,Feynman2,theta,0.22847884734779056,0.0,0.20072541429373475
1.0,1.1724194940467751,0.20064416398982662,0.22805583889923928,Feynman2,theta,0.22805583889923928,0.0,0.20064416398982662
1.0,1.1747652630944163,0.20009255491798342,0.2261670179673092,Feynman2,theta,0.2261670179673092,0.0,0.20009255491798342
1.0,1.1752667057817352,0.1999746944750394,0.19376171682446375,Feynman2,theta,0.19376171682446375,0.0,0.1999746944750394
1.0,1.1753430226989323,0.19995675842043864,0.24225862469586487,Feynman2,theta,0.24225862469586487,0.0,0.19995675842043864
1.0,1.1770996706255172,0.1995440329434459,0.20372681531210757,Feynman2,theta,0.20372681531210757,0.0,0.1995440329434459
1.0,1.1774638367914358,0.19945850152805927,0.2141475943913189,Feynman2,theta,0.2141475943913189,0.0,0.19945850152805927
1.0,1.1775072541655989,0.19944830480581213,0.19638101113387377,Feynman2,theta,0.19638101113387377,0.0,0.19944830480581213
1.0,1.1777749572280414,0.19938543701642855,0.20715319239692462,Feynman2,theta,0.20715319239692462,0.0,0.19938543701642855
1.0,1.177848609463038,0.1993681413849731,0.17449728760589284,Feynman2,theta,0.17449728760589284,0.0,0.1993681413849731
1.0,1.179045494204679,0.19908713776010306,0.16841376021613316,Feynman2,theta,0.16841376021613316,0.0,0.19908713776010306
1.0,1.179779504604086,0.19891486239818174,0.23634830379807706,Feynman2,theta,0.23634830379807706,0.0,0.19891486239818174
1.0,1.1804008985099064,0.198769051426794,0.22184852449330517,Feynman2,theta,0.22184852449330517,0.0,0.198769051426794
1.0,1.1807982119059095,0.19867583708532466,0.18479141275859037,Feynman2,theta,0.18479141275859037,0.0,0.19867583708532466
1.0,1.1812664922808616,0.19856598894354058,0.20347247944550376,Feynman2,theta,0.20347247944550376,0.0,0.19856598894354058
1.0,1.1819701678794157,0.19840095471266883,0.1990397872643468,Feynman2,theta,0.1990397872643468,0.0,0.19840095471266883
1.0,1.1821187360788363,0.19836611574377863,0.2020920004065798,Feynman2,theta,0.2020920004065798,0.0,0.19836611574377863
1.0,1.1877454575885988,0.19704795189762966,0.2120071873302628,Feynman2,theta,0.2120071873302628,0.0,0.19704795189762966
1.0,1.1887585317088347,0.1968108907811681,0.16812778109531276,Feynman2,theta,0.16812778109531276,0.0,0.1968108907811681
1.0,1.1907128308033461,0.19635381748040442,0.19613610741580778,Feynman2,theta,0.19613610741580778,0.0,0.19635381748040442
1.0,1.194336093173062,0.19550723649293827,0.20633658084933879,Feynman2,theta,0.20633658084933879,0.0,0.19550723649293827
1.0,1.1946839827169478,0.19542600886283715,0.18288816875588979,Feynman2,theta,0.18288816875588979,0.0,0.19542600886283715
1.0,1.1968268224215688,0.19492590740682544,0.1961214948147903,Feynman2,theta,0.1961214948147903,0.0,0.19492590740682544
1.0,1.1969449050155558,0.19489836020456106,0.18973781647485669,Feynman2,theta,0.18973781647485669,0.0,0.19489836020456106
1.0,1.1975239603664585,0.19476329081683963,0.17105102758144192,Feynman2,theta,0.17105102758144192,0.0,0.19476329081683963
1.0,1.19783885216798,0.19468985162779923,0.1613901569831,Feynman2,theta,0.1613901569831,0.0,0.19468985162779923
1.0,1.198128356247914,0.1946223407790662,0.16458092804764576,Feynman2,theta,0.16458092804764576,0.0,0.1946223407790662
1.0,1.1985192580789896,0.19453119577465053,0.19262570230428985,Feynman2,theta,0.19262570230428985,0.0,0.19453119577465053
1.0,1.19934205795776,0.19433938926282732,0.19953243568979048,Feynman2,theta,0.19953243568979048,0.0,0.19433938926282732
1.0,1.199741179022081,0.1942463691535437,0.15665645930845573,Feynman2,theta,0.15665645930845573,0.0,0.1942463691535437
1.0,1.2015321484697277,0.19382912924706905,0.18308463366514055,Feynman2,theta,0.18308463366514055,0.0,0.19382912924706905
1.0,1.2025262886161106,0.19359764458545956,0.2004254304330912,Feynman2,theta,0.2004254304330912,0.0,0.19359764458545956
1.0,1.2043736912304637,0.19316770544285894,0.18299055224500976,Feynman2,theta,0.18299055224500976,0.0,0.19316770544285894
1.0,1.2049361505473735,0.19303686525134942,0.1829823496601489,Feynman2,theta,0.1829823496601489,0.0,0.19303686525134942
1.0,1.207039280980027,0.1925478766862525,0.17886110137526468,Feynman2,theta,0.17886110137526468,0.0,0.1925478766862525
1.0,1.2071219751589082,0.19252865779727224,0.18437583436253954,Feynman2,theta,0.18437583436253954,0.0,0.19252865779727224
1.0,1.207835483076639,0.19236285700551137,0.19389876087771854,Feynman2,theta,0.19389876087771854,0.0,0.19236285700551137
1.0,1.2078482693061183,0.19235988622584738,0.16519813169109182,Feynman2,theta,0.16519813169109182,0.0,0.19235988622584738
1.0,1.2087817573801793,0.19214303666379567,0.2116828416817205,Feynman2,theta,0.2116828416817205,0.0,0.19214303666379567
1.0,1.209044697567158,0.19208196950369028,0.17778894025487357,Feynman2,theta,0.17778894025487357,0.0,0.19208196950369028
1.0,1.2121674237727342,0.19135719533114412,0.1615311690122616,Feynman2,theta,0.1615311690122616,0.0,0.19135719533114412
1.0,1.2129781666743744,0.19116916742246806,0.17644797797897563,Feynman2,theta,0.17644797797897563,0.0,0.19116916742246806
1.0,1.2137591316344658,0.19098810162792218,0.2338172468411401,Feynman2,theta,0.2338172468411401,0.0,0.19098810162792218
1.0,1.2143942764637763,0.19084088469346017,0.1866015235100706,Feynman2,theta,0.1866015235100706,0.0,0.19084088469346017
1.0,1.2165063062842099,0.19035161157356217,0.17471149906258227,Feynman2,theta,0.17471149906258227,0.0,0.19035161157356217
1.0,1.2165893149265614,0.19033239008037142,0.2102015977438781,Feynman2,theta,0.2102015977438781,0.0,0.19033239008037142
1.0,1.2218009289657423,0.18912685696284262,0.20791362029979904,Feynman2,theta,0.20791362029979904,0.0,0.18912685696284262
1.0,1.22220860482063,0.1890326608629632,0.20487493701967788,Feynman2,theta,0.20487493701967788,0.0,0.1890326608629632
1.0,1.222685316546565,0.1889225332642057,0.1492133308152204,Feynman2,theta,0.1492133308152204,0.0,0.1889225332642057
1.0,1.2245636428861053,0.18848881872843748,0.2400256102465913,Feynman2,theta,0.2400256102465913,0.0,0.18848881872843748
1.0,1.2246635846992708,0.18846575097378518,0.18053011205631747,Feynman2,theta,0.18053011205631747,0.0,0.18846575097378518
1.0,1.2260099219385967,0.18815509223427793,0.13614128191060748,Feynman2,theta,0.13614128191060748,0.0,0.18815509223427793
1.0,1.2281125666535453,0.18767026391827402,0.19079422728673964,Feynman2,theta,0.19079422728673964,0.0,0.18767026391827402
1.0,1.229169293994132,0.18742676250412948,0.1802644262153745,Feynman2,theta,0.1802644262153745,0.0,0.18742676250412948
1.0,1.2295372239790254,0.1873420055643907,0.17250010873267546,Feynman2,theta,0.17250010873267546,0.0,0.1873420055643907
1.0,1.231235151928418,0.18695103658121934,0.2090861975803838,Feynman2,theta,0.2090861975803838,0.0,0.18695103658121934
1.0,1.2368180500714463,0.18566747432344055,0.2010870846242916,Feynman2,theta,0.2010870846242916,0.0,0.18566747432344055
1.0,1.2373196459362625,0.18555230179188922,0.19237286032574746,Feynman2,theta,0.19237286032574746,0.0,0.18555230179188922
1.0,1.2395475969222525,0.18504103721435725,0.2035560450640994,Feynman2,theta,0.2035560450640994,0.0,0.18504103721435725
1.0,1.2397485920609268,0.18499493753328133,0.1688748670278,Feynman2,theta,0.1688748670278,0.0,0.18499493753328133
1.0,1.24098383795046,0.18471171322258423,0.1841870278237823,Feynman2,theta,0.1841870278237823,0.0,0.18471171322258423
1.0,1.2411182285096776,0.1846809085482703,0.1695895314797562,Feynman2,theta,0.1695895314797562,0.0,0.1846809085482703
1.0,1.242075708404484,0.18446148956951453,0.18490550204352604,Feynman2,theta,0.18490550204352604,0.0,0.18446148956951453
1.0,1.2432703956411173,0.18418784018371184,0.22218183557697962,Feynman2,theta,0.22218183557697962,0.0,0.18418784018371184
1.0,1.2434865543266562,0.18413834321188668,0.2195260844754401,Feynman2,theta,0.2195260844754401,0.0,0.18413834321188668
1.0,1.2447535684107887,0.18384831134449167,0.19363014076625337,Feynman2,theta,0.19363014076625337,0.0,0.18384831134449167
1.0,1.2453534652819225,0.18371104562734542,0.19614095573660703,Feynman2,theta,0.19614095573660703,0.0,0.18371104562734542
1.0,1.245542439849744,0.18366781285295553,0.1889975531897988,Feynman2,theta,0.1889975531897988,0.0,0.18366781285295553
