epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.01560306960857,1.0,1.0,1.0,1.0,3.0,0.06647106546761514,0.0580710197667365,Feynman33,epsilon,0.0580710197667365,0.06647106546761514
1.0165173611115894,1.0,1.0,1.0,1.0,3.0,0.06653090570655525,0.060261383732470475,Feynman33,epsilon,0.060261383732470475,0.06653090570655525
1.0166880129241118,1.0,1.0,1.0,1.0,3.0,0.06654207484156655,0.06122136901331879,Feynman33,epsilon,0.06122136901331879,0.06654207484156655
1.0167044580056492,1.0,1.0,1.0,1.0,3.0,0.06654315116963624,0.0690108539167744,Feynman33,epsilon,0.0690108539167744,0.06654315116963624
1.0175614952871959,1.0,1.0,1.0,1.0,3.0,0.06659924412854373,0.061717332561607344,Feynman33,epsilon,0.061717332561607344,0.06659924412854373
1.0183016162157572,1.0,1.0,1.0,1.0,3.0,0.0666476849300424,0.07651987292213547,Feynman33,epsilon,0.07651987292213547,0.0666476849300424
1.0193606256522463,1.0,1.0,1.0,1.0,3.0,0.066716996935579,0.06440037986962635,Feynman33,epsilon,0.06440037986962635,0.066716996935579
1.0194867915153123,1.0,1.0,1.0,1.0,3.0,0.06672525447200696,0.06749894332779961,Feynman33,epsilon,0.06749894332779961,0.06672525447200696
1.0196010240599809,1.0,1.0,1.0,1.0,3.0,0.0667327309745722,0.079339152032513,Feynman33,epsilon,0.079339152032513,0.0667327309745722
1.0196466010012437,1.0,1.0,1.0,1.0,3.0,0.06673571397840229,0.05721386940291365,Feynman33,epsilon,0.05721386940291365,0.06673571397840229
1.0198685231977667,1.0,1.0,1.0,1.0,3.0,0.06675023875219947,0.06642942240677494,Feynman33,epsilon,0.06642942240677494,0.06675023875219947
1.020235409835999,1.0,1.0,1.0,1.0,3.0,0.0667742514265197,0.05811116101541608,Feynman33,epsilon,0.05811116101541608,0.0667742514265197
1.0204287290859242,1.0,1.0,1.0,1.0,3.0,0.06678690414183976,0.0714381155483612,Feynman33,epsilon,0.0714381155483612,0.06678690414183976
1.0215357560402412,1.0,1.0,1.0,1.0,3.0,0.06685935888656909,0.0703599585074375,Feynman33,epsilon,0.0703599585074375,0.06685935888656909
1.0218260009964366,1.0,1.0,1.0,1.0,3.0,0.06687835537453003,0.05911310589866751,Feynman33,epsilon,0.05911310589866751,0.06687835537453003
1.022182460276925,1.0,1.0,1.0,1.0,3.0,0.06690168557988183,0.07553196934592002,Feynman33,epsilon,0.07553196934592002,0.06690168557988183
1.0223316571601488,1.0,1.0,1.0,1.0,3.0,0.06691145049305422,0.059511679065174856,Feynman33,epsilon,0.059511679065174856,0.06691145049305422
1.0223862508815764,1.0,1.0,1.0,1.0,3.0,0.06691502364376607,0.06986714460850925,Feynman33,epsilon,0.06986714460850925,0.06691502364376607
1.0225750455804579,1.0,1.0,1.0,1.0,3.0,0.0669273802279128,0.060994779693254786,Feynman33,epsilon,0.060994779693254786,0.0669273802279128
1.0237835983211152,1.0,1.0,1.0,1.0,3.0,0.06700647981981957,0.05880118398623406,Feynman33,epsilon,0.05880118398623406,0.06700647981981957
1.0249137296485693,1.0,1.0,1.0,1.0,3.0,0.0670804467422346,0.0688259339488572,Feynman33,epsilon,0.0688259339488572,0.0670804467422346
1.0259858140425886,1.0,1.0,1.0,1.0,3.0,0.06715061450174041,0.06686787611572455,Feynman33,epsilon,0.06686787611572455,0.06715061450174041
1.0261015894805134,1.0,1.0,1.0,1.0,3.0,0.06715819198643314,0.07073754424314148,Feynman33,epsilon,0.07073754424314148,0.06715819198643314
1.0261644199679552,1.0,1.0,1.0,1.0,3.0,0.06716230423221997,0.07660558561373867,Feynman33,epsilon,0.07660558561373867,0.06716230423221997
1.0272352306612968,1.0,1.0,1.0,1.0,3.0,0.06723238862821139,0.07924985533984082,Feynman33,epsilon,0.07924985533984082,0.06723238862821139
1.027424674216253,1.0,1.0,1.0,1.0,3.0,0.06724478767988888,0.07646794233238018,Feynman33,epsilon,0.07646794233238018,0.06724478767988888
1.0275687998436602,1.0,1.0,1.0,1.0,3.0,0.06725422068014424,0.06779542655506575,Feynman33,epsilon,0.06779542655506575,0.06725422068014424
1.0276611925680013,1.0,1.0,1.0,1.0,3.0,0.06726026776981163,0.06722438299103602,Feynman33,epsilon,0.06722438299103602,0.06726026776981163
1.0280668992858415,1.0,1.0,1.0,1.0,3.0,0.06728682121240077,0.06302520279587913,Feynman33,epsilon,0.06302520279587913,0.06728682121240077
1.0285512474870635,1.0,1.0,1.0,1.0,3.0,0.06731852172804116,0.04612832770574084,Feynman33,epsilon,0.04612832770574084,0.06731852172804116
1.029506354779846,1.0,1.0,1.0,1.0,3.0,0.06738103335417439,0.059959584087353655,Feynman33,epsilon,0.059959584087353655,0.06738103335417439
1.0299430145666648,1.0,1.0,1.0,1.0,3.0,0.06740961267039082,0.05331851056712604,Feynman33,epsilon,0.05331851056712604,0.06740961267039082
1.030205865476014,1.0,1.0,1.0,1.0,3.0,0.06742681622217833,0.06781251865939689,Feynman33,epsilon,0.06781251865939689,0.06742681622217833
1.0315204262988193,1.0,1.0,1.0,1.0,3.0,0.06751285402683713,0.07524488671511095,Feynman33,epsilon,0.07524488671511095,0.06751285402683713
1.0319105779843265,1.0,1.0,1.0,1.0,3.0,0.06753838939494078,0.06539966500267325,Feynman33,epsilon,0.06539966500267325,0.06753838939494078
1.032247575025047,1.0,1.0,1.0,1.0,3.0,0.06756044579967847,0.07316871974054223,Feynman33,epsilon,0.07316871974054223,0.06756044579967847
1.0337424406940419,1.0,1.0,1.0,1.0,3.0,0.06765828452892467,0.06705146139585545,Feynman33,epsilon,0.06705146139585545,0.06765828452892467
1.0349789777131173,1.0,1.0,1.0,1.0,3.0,0.06773921568757091,0.06349246099894111,Feynman33,epsilon,0.06349246099894111,0.06773921568757091
1.0350473379289644,1.0,1.0,1.0,1.0,3.0,0.06774368985323555,0.06296347083367546,Feynman33,epsilon,0.06296347083367546,0.06774368985323555
1.0351899757916398,1.0,1.0,1.0,1.0,3.0,0.0677530254795169,0.06586524845591245,Feynman33,epsilon,0.06586524845591245,0.0677530254795169
1.0357133923331032,1.0,1.0,1.0,1.0,3.0,0.06778728301204667,0.0715846489038546,Feynman33,epsilon,0.0715846489038546,0.06778728301204667
1.037330127303557,1.0,1.0,1.0,1.0,3.0,0.06789309806842123,0.0679613992045353,Feynman33,epsilon,0.0679613992045353,0.06789309806842123
1.0375642347068734,1.0,1.0,1.0,1.0,3.0,0.06790842036213811,0.059166610823746545,Feynman33,epsilon,0.059166610823746545,0.06790842036213811
1.0390409633747049,1.0,1.0,1.0,1.0,3.0,0.06800507202743404,0.05765352817482522,Feynman33,epsilon,0.05765352817482522,0.06800507202743404
1.039138349979797,1.0,1.0,1.0,1.0,3.0,0.06801144596583228,0.0644122532444195,Feynman33,epsilon,0.0644122532444195,0.06801144596583228
1.0396718292701954,1.0,1.0,1.0,1.0,3.0,0.06804636210373974,0.07333726851158245,Feynman33,epsilon,0.07333726851158245,0.06804636210373974
1.0400219129884791,1.0,1.0,1.0,1.0,3.0,0.06806927502952102,0.0626651892069067,Feynman33,epsilon,0.0626651892069067,0.06806927502952102
1.0401858140750324,1.0,1.0,1.0,1.0,3.0,0.06808000233055084,0.07681032195294402,Feynman33,epsilon,0.07681032195294402,0.06808000233055084
1.0406305182897755,1.0,1.0,1.0,1.0,3.0,0.06810910815334369,0.06806558090126635,Feynman33,epsilon,0.06806558090126635,0.06810910815334369
1.0407466346383958,1.0,1.0,1.0,1.0,3.0,0.06811670795058926,0.054825725920588174,Feynman33,epsilon,0.054825725920588174,0.06811670795058926
1.0415595229916157,1.0,1.0,1.0,1.0,3.0,0.06816991136889476,0.0639455224118017,Feynman33,epsilon,0.0639455224118017,0.06816991136889476
1.0417223202408745,1.0,1.0,1.0,1.0,3.0,0.0681805664239426,0.07653642521144494,Feynman33,epsilon,0.07653642521144494,0.0681805664239426
1.0418977057817038,1.0,1.0,1.0,1.0,3.0,0.0681920453807471,0.06605085832953853,Feynman33,epsilon,0.06605085832953853,0.0681920453807471
1.0435269271519734,1.0,1.0,1.0,1.0,3.0,0.06829867767007855,0.0636862261417481,Feynman33,epsilon,0.0636862261417481,0.06829867767007855
1.043766755774509,1.0,1.0,1.0,1.0,3.0,0.06831437441671769,0.0675200567728065,Feynman33,epsilon,0.0675200567728065,0.06831437441671769
1.0438606450874544,1.0,1.0,1.0,1.0,3.0,0.06832051945788019,0.06325405539805912,Feynman33,epsilon,0.06325405539805912,0.06832051945788019
1.0438717550780718,1.0,1.0,1.0,1.0,3.0,0.06832124660506571,0.0653710756929016,Feynman33,epsilon,0.0653710756929016,0.06832124660506571
1.0444788654789259,1.0,1.0,1.0,1.0,3.0,0.06836098188788323,0.07350396330045311,Feynman33,epsilon,0.07350396330045311,0.06836098188788323
1.045038803063636,1.0,1.0,1.0,1.0,3.0,0.06839762971710393,0.07216174556021485,Feynman33,epsilon,0.07216174556021485,0.06839762971710393
1.0451502339591996,1.0,1.0,1.0,1.0,3.0,0.06840492285216405,0.07419912084777193,Feynman33,epsilon,0.07419912084777193,0.06840492285216405
1.0458814417794469,1.0,1.0,1.0,1.0,3.0,0.06845278029208773,0.07230751671740238,Feynman33,epsilon,0.07230751671740238,0.06845278029208773
1.046113307928429,1.0,1.0,1.0,1.0,3.0,0.06846795589605145,0.06718811592187618,Feynman33,epsilon,0.06718811592187618,0.06846795589605145
1.046638938438118,1.0,1.0,1.0,1.0,3.0,0.06850235833246274,0.06818556762989383,Feynman33,epsilon,0.06818556762989383,0.06850235833246274
1.046687041000256,1.0,1.0,1.0,1.0,3.0,0.06850550663779255,0.052329037615995444,Feynman33,epsilon,0.052329037615995444,0.06850550663779255
1.0469735821923023,1.0,1.0,1.0,1.0,3.0,0.06852426071495679,0.07091383251518993,Feynman33,epsilon,0.07091383251518993,0.06852426071495679
1.0478291230494543,1.0,1.0,1.0,1.0,3.0,0.06858025573311669,0.0769435619684244,Feynman33,epsilon,0.0769435619684244,0.06858025573311669
1.0479722934183806,1.0,1.0,1.0,1.0,3.0,0.06858962621185065,0.0727580668172748,Feynman33,epsilon,0.0727580668172748,0.06858962621185065
1.0484522565131007,1.0,1.0,1.0,1.0,3.0,0.06862103972294163,0.06930250641229727,Feynman33,epsilon,0.06930250641229727,0.06862103972294163
1.0485771129690875,1.0,1.0,1.0,1.0,3.0,0.06862921155887666,0.06912943430973759,Feynman33,epsilon,0.06912943430973759,0.06862921155887666
1.04925233123375,1.0,1.0,1.0,1.0,3.0,0.06867340449095652,0.06324770939774402,Feynman33,epsilon,0.06324770939774402,0.06867340449095652
1.050565753531914,1.0,1.0,1.0,1.0,3.0,0.0687593677793518,0.08399510741695776,Feynman33,epsilon,0.08399510741695776,0.0687593677793518
1.0510631177716974,1.0,1.0,1.0,1.0,3.0,0.06879192019272391,0.06837322176366172,Feynman33,epsilon,0.06837322176366172,0.06879192019272391
1.0521147999476836,1.0,1.0,1.0,1.0,3.0,0.06886075263018203,0.07088990600311822,Feynman33,epsilon,0.07088990600311822,0.06886075263018203
1.052957303969471,1.0,1.0,1.0,1.0,3.0,0.0689158943894626,0.07704596317258434,Feynman33,epsilon,0.07704596317258434,0.0689158943894626
1.0533571758085873,1.0,1.0,1.0,1.0,3.0,0.06894206594013229,0.06648903407007442,Feynman33,epsilon,0.06648903407007442,0.06894206594013229
1.0551072246100388,1.0,1.0,1.0,1.0,3.0,0.06905660636634195,0.07032078213513437,Feynman33,epsilon,0.07032078213513437,0.06905660636634195
1.0557700283055527,1.0,1.0,1.0,1.0,3.0,0.06909998676677108,0.06257761233907594,Feynman33,epsilon,0.06257761233907594,0.06909998676677108
1.0558448268093712,1.0,1.0,1.0,1.0,3.0,0.06910488231739807,0.07072021341605339,Feynman33,epsilon,0.07072021341605339,0.06910488231739807
1.0560592338293535,1.0,1.0,1.0,1.0,3.0,0.06911891522404089,0.07097877230866888,Feynman33,epsilon,0.07097877230866888,0.06911891522404089
1.0561420046886214,1.0,1.0,1.0,1.0,3.0,0.06912433256411186,0.07675522625283637,Feynman33,epsilon,0.07675522625283637,0.06912433256411186
1.0568654870907332,1.0,1.0,1.0,1.0,3.0,0.06917168437660096,0.06810184902920531,Feynman33,epsilon,0.06810184902920531,0.06917168437660096
1.0570412290273645,1.0,1.0,1.0,1.0,3.0,0.06918318665945612,0.06348605262298067,Feynman33,epsilon,0.06348605262298067,0.06918318665945612
1.0571971418365096,1.0,1.0,1.0,1.0,3.0,0.06919339112895219,0.0678500405950649,Feynman33,epsilon,0.0678500405950649,0.06919339112895219
1.0574195081937219,1.0,1.0,1.0,1.0,3.0,0.06920794497299851,0.07476650731254098,Feynman33,epsilon,0.07476650731254098,0.06920794497299851
1.0576424477257855,1.0,1.0,1.0,1.0,3.0,0.06922253633125114,0.07913024466327678,Feynman33,epsilon,0.07913024466327678,0.06922253633125114
1.0579033088156637,1.0,1.0,1.0,1.0,3.0,0.06923960964965882,0.0836862159357685,Feynman33,epsilon,0.0836862159357685,0.06923960964965882
1.0579068362664743,1.0,1.0,1.0,1.0,3.0,0.06923984052077449,0.06754417463719466,Feynman33,epsilon,0.06754417463719466,0.06923984052077449
1.058039758057224,1.0,1.0,1.0,1.0,3.0,0.06924854023163535,0.07436137054537761,Feynman33,epsilon,0.07436137054537761,0.06924854023163535
1.0592239166844148,1.0,1.0,1.0,1.0,3.0,0.06932604323254926,0.058527868918002705,Feynman33,epsilon,0.058527868918002705,0.06932604323254926
1.0594832821849072,1.0,1.0,1.0,1.0,3.0,0.06934301866486053,0.07879808428790352,Feynman33,epsilon,0.07879808428790352,0.06934301866486053
1.061598677589141,1.0,1.0,1.0,1.0,3.0,0.06948147097030594,0.05813030864813397,Feynman33,epsilon,0.05813030864813397,0.06948147097030594
1.0616141717540928,1.0,1.0,1.0,1.0,3.0,0.06948248506103064,0.0809545378305917,Feynman33,epsilon,0.0809545378305917,0.06948248506103064
1.062742471061759,1.0,1.0,1.0,1.0,3.0,0.06955633207803094,0.07369075714240579,Feynman33,epsilon,0.07369075714240579,0.06955633207803094
1.062938836823054,1.0,1.0,1.0,1.0,3.0,0.06956918418705386,0.06681018836538345,Feynman33,epsilon,0.06681018836538345,0.06956918418705386
1.0634201827502134,1.0,1.0,1.0,1.0,3.0,0.06960068820431636,0.07397532540080992,Feynman33,epsilon,0.07397532540080992,0.06960068820431636
1.0634348782336422,1.0,1.0,1.0,1.0,3.0,0.06960165002145763,0.0643803052770244,Feynman33,epsilon,0.0643803052770244,0.06960165002145763
1.0646994804308667,1.0,1.0,1.0,1.0,3.0,0.06968441804171834,0.07251927029142449,Feynman33,epsilon,0.07251927029142449,0.06968441804171834
1.0653417872389572,1.0,1.0,1.0,1.0,3.0,0.06972645692400267,0.05786683980960812,Feynman33,epsilon,0.05786683980960812,0.06972645692400267
1.0653794105936583,1.0,1.0,1.0,1.0,3.0,0.0697289193668096,0.06971332491532624,Feynman33,epsilon,0.06971332491532624,0.0697289193668096
1.0654129038859597,1.0,1.0,1.0,1.0,3.0,0.06973111149766456,0.0723331527414189,Feynman33,epsilon,0.0723331527414189,0.06973111149766456
1.0656748096768291,1.0,1.0,1.0,1.0,3.0,0.06974825319159224,0.06427334227103887,Feynman33,epsilon,0.06427334227103887,0.06974825319159224
1.0668429544377525,1.0,1.0,1.0,1.0,3.0,0.06982470808740986,0.08219623107191681,Feynman33,epsilon,0.08219623107191681,0.06982470808740986
1.0671734857026345,1.0,1.0,1.0,1.0,3.0,0.0698463413081085,0.07348798515102745,Feynman33,epsilon,0.07348798515102745,0.0698463413081085
1.0673404982597436,1.0,1.0,1.0,1.0,3.0,0.06985727225440999,0.06220811069732324,Feynman33,epsilon,0.06220811069732324,0.06985727225440999
1.068970902102663,1.0,1.0,1.0,1.0,3.0,0.06996398193639541,0.07020107228748874,Feynman33,epsilon,0.07020107228748874,0.06996398193639541
1.0696245283396928,1.0,1.0,1.0,1.0,3.0,0.07000676167357138,0.07102102535938995,Feynman33,epsilon,0.07102102535938995,0.07000676167357138
1.069869169499286,1.0,1.0,1.0,1.0,3.0,0.07002277340002437,0.07627103830028197,Feynman33,epsilon,0.07627103830028197,0.07002277340002437
1.0699372797952207,1.0,1.0,1.0,1.0,3.0,0.070027231208469,0.062032021908884113,Feynman33,epsilon,0.062032021908884113,0.070027231208469
1.0699822742599756,1.0,1.0,1.0,1.0,3.0,0.0700301760893008,0.07340524181398443,Feynman33,epsilon,0.07340524181398443,0.0700301760893008
1.0705556151265616,1.0,1.0,1.0,1.0,3.0,0.07006770116126891,0.07646109216277748,Feynman33,epsilon,0.07646109216277748,0.07006770116126891
1.0705765287315674,1.0,1.0,1.0,1.0,3.0,0.07006906995351571,0.07076379059263051,Feynman33,epsilon,0.07076379059263051,0.07006906995351571
1.070603521729221,1.0,1.0,1.0,1.0,3.0,0.07007083664108085,0.0652818041929458,Feynman33,epsilon,0.0652818041929458,0.07007083664108085
1.0716970169654856,1.0,1.0,1.0,1.0,3.0,0.07014240573693468,0.05923970589345873,Feynman33,epsilon,0.05923970589345873,0.07014240573693468
1.0719773334511526,1.0,1.0,1.0,1.0,3.0,0.0701607524080191,0.06598963961684495,Feynman33,epsilon,0.06598963961684495,0.0701607524080191
1.072013586275649,1.0,1.0,1.0,1.0,3.0,0.07016312514983389,0.060937534330829324,Feynman33,epsilon,0.060937534330829324,0.07016312514983389
1.0738764033233636,1.0,1.0,1.0,1.0,3.0,0.07028504624050226,0.06724883106631309,Feynman33,epsilon,0.06724883106631309,0.07028504624050226
1.075683682468493,1.0,1.0,1.0,1.0,3.0,0.07040333238394653,0.08310026913669005,Feynman33,epsilon,0.08310026913669005,0.07040333238394653
1.075878021073596,1.0,1.0,1.0,1.0,3.0,0.07041605181590696,0.07706901376962003,Feynman33,epsilon,0.07706901376962003,0.07041605181590696
1.0758979437857217,1.0,1.0,1.0,1.0,3.0,0.0704173557543664,0.06157502540820584,Feynman33,epsilon,0.06157502540820584,0.0704173557543664
1.0780341033109186,1.0,1.0,1.0,1.0,3.0,0.07055716706835087,0.07120643328889703,Feynman33,epsilon,0.07120643328889703,0.07055716706835087
1.0789208378576873,1.0,1.0,1.0,1.0,3.0,0.07061520370872197,0.07767441156204677,Feynman33,epsilon,0.07767441156204677,0.07061520370872197
1.0790750868106778,1.0,1.0,1.0,1.0,3.0,0.07062529927908737,0.06957623436070721,Feynman33,epsilon,0.06957623436070721,0.07062529927908737
1.0793602197476129,1.0,1.0,1.0,1.0,3.0,0.07064396118617011,0.07504277811542946,Feynman33,epsilon,0.07504277811542946,0.07064396118617011
1.0795830922069984,1.0,1.0,1.0,1.0,3.0,0.07065854815452621,0.0750773210210147,Feynman33,epsilon,0.0750773210210147,0.07065854815452621
1.0797486176939368,1.0,1.0,1.0,1.0,3.0,0.07066938177231262,0.06549833687878037,Feynman33,epsilon,0.06549833687878037,0.07066938177231262
1.0800615915092273,1.0,1.0,1.0,1.0,3.0,0.07068986586062267,0.08434207339790709,Feynman33,epsilon,0.08434207339790709,0.07068986586062267
1.080273810352034,1.0,1.0,1.0,1.0,3.0,0.07070375555140423,0.07268024834820971,Feynman33,epsilon,0.07268024834820971,0.07070375555140423
1.0808650425891213,1.0,1.0,1.0,1.0,3.0,0.07074245161083338,0.07512140024076287,Feynman33,epsilon,0.07512140024076287,0.07074245161083338
1.0811567081959887,1.0,1.0,1.0,1.0,3.0,0.07076154108016337,0.06500333440857775,Feynman33,epsilon,0.06500333440857775,0.07076154108016337
1.0812832148324696,1.0,1.0,1.0,1.0,3.0,0.07076982092015917,0.06852347663111938,Feynman33,epsilon,0.06852347663111938,0.07076982092015917
1.0818126003441213,1.0,1.0,1.0,1.0,3.0,0.07080446912087421,0.08037492905115777,Feynman33,epsilon,0.08037492905115777,0.07080446912087421
1.082619518783873,1.0,1.0,1.0,1.0,3.0,0.07085728180925692,0.0758048093861954,Feynman33,epsilon,0.0758048093861954,0.07085728180925692
1.0829951802671633,1.0,1.0,1.0,1.0,3.0,0.0708818687958432,0.05774295397174009,Feynman33,epsilon,0.05774295397174009,0.0708818687958432
1.0836925906319896,1.0,1.0,1.0,1.0,3.0,0.07092751419748228,0.07894785384229712,Feynman33,epsilon,0.07894785384229712,0.07092751419748228
1.0856134585314339,1.0,1.0,1.0,1.0,3.0,0.07105323470751167,0.0678586499148787,Feynman33,epsilon,0.0678586499148787,0.07105323470751167
1.086662322012275,1.0,1.0,1.0,1.0,3.0,0.07112188266180394,0.06319904101150603,Feynman33,epsilon,0.06319904101150603,0.07112188266180394
1.0871313515496959,1.0,1.0,1.0,1.0,3.0,0.07115258057324306,0.0642484757971029,Feynman33,epsilon,0.0642484757971029,0.07115258057324306
1.0893683556981617,1.0,1.0,1.0,1.0,3.0,0.07129899215238619,0.06711309091894298,Feynman33,epsilon,0.06711309091894298,0.07129899215238619
1.0903445226980022,1.0,1.0,1.0,1.0,3.0,0.07136288213312318,0.06383388605848397,Feynman33,epsilon,0.06383388605848397,0.07136288213312318
1.0903859632792736,1.0,1.0,1.0,1.0,3.0,0.0713655944128249,0.0738722765517776,Feynman33,epsilon,0.0738722765517776,0.0713655944128249
1.0909030577055927,1.0,1.0,1.0,1.0,3.0,0.07139943816388608,0.06565785091111628,Feynman33,epsilon,0.06565785091111628,0.07139943816388608
1.0916011524447513,1.0,1.0,1.0,1.0,3.0,0.07144512835772046,0.06751454031209438,Feynman33,epsilon,0.06751454031209438,0.07144512835772046
1.0916567267602253,1.0,1.0,1.0,1.0,3.0,0.07144876568816258,0.0700816345892885,Feynman33,epsilon,0.0700816345892885,0.07144876568816258
1.0917998806424296,1.0,1.0,1.0,1.0,3.0,0.07145813508784311,0.07195757434911813,Feynman33,epsilon,0.07195757434911813,0.07145813508784311
1.0919977199035487,1.0,1.0,1.0,1.0,3.0,0.07147108363720402,0.07898286229574443,Feynman33,epsilon,0.07898286229574443,0.07147108363720402
1.093180361874582,1.0,1.0,1.0,1.0,3.0,0.07154848737320453,0.07444456048304791,Feynman33,epsilon,0.07444456048304791,0.07154848737320453
1.0938030522035258,1.0,1.0,1.0,1.0,3.0,0.07158924235993103,0.06743553054568889,Feynman33,epsilon,0.06743553054568889,0.07158924235993103
1.0940932986582625,1.0,1.0,1.0,1.0,3.0,0.07160823894597126,0.07433806153463277,Feynman33,epsilon,0.07433806153463277,0.07160823894597126
