x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
5.0,1.0,3.905182141606983,1.0,4.137967104015283,4.106846272980999,Feynman17,c,4.106846272980999,4.137967104015283
5.0,1.0,3.906986572526039,1.0,4.137833032825548,4.11587458852718,Feynman17,c,4.11587458852718,4.137833032825548
5.0,1.0,3.911015864821448,1.0,4.137534368418944,4.1216522434930205,Feynman17,c,4.1216522434930205,4.137534368418944
5.0,1.0,3.9197766865794392,1.0,4.136888384206397,4.1355045637289205,Feynman17,c,4.1355045637289205,4.136888384206397
5.0,1.0,3.9236439128817824,1.0,4.136604703352097,4.129056382869762,Feynman17,c,4.129056382869762,4.136604703352097
5.0,1.0,3.9397575721634466,1.0,4.135432281577614,4.138019626139996,Feynman17,c,4.138019626139996,4.135432281577614
5.0,1.0,3.949069749263802,1.0,4.134761714557332,4.12525414486892,Feynman17,c,4.12525414486892,4.134761714557332
5.0,1.0,3.9512992684624493,1.0,4.134601918727818,4.1348315573264385,Feynman17,c,4.1348315573264385,4.134601918727818
5.0,1.0,3.9782405444145486,1.0,4.132693583842413,4.1166192851093815,Feynman17,c,4.1166192851093815,4.132693583842413
5.0,1.0,3.9815741393002178,1.0,4.132460325623464,4.135348827348033,Feynman17,c,4.135348827348033,4.132460325623464
5.0,1.0,3.994573840530692,1.0,4.1315566560082955,4.122403614842619,Feynman17,c,4.122403614842619,4.1315566560082955
5.0,1.0,4.001059104013183,1.0,4.131109344307696,4.125625739103206,Feynman17,c,4.125625739103206,4.131109344307696
5.0,1.0,4.002724947806682,1.0,4.130994819323552,4.111768662459922,Feynman17,c,4.111768662459922,4.130994819323552
5.0,1.0,4.021779879975307,1.0,4.129695587616389,4.121368948045086,Feynman17,c,4.121368948045086,4.129695587616389
5.0,1.0,4.030994931729525,1.0,4.1290743062011455,4.129351922978854,Feynman17,c,4.129351922978854,4.1290743062011455
5.0,1.0,4.033125939050695,1.0,4.128931278733204,4.112516359995913,Feynman17,c,4.112516359995913,4.128931278733204
5.0,1.0,4.043362008346601,1.0,4.128247615763052,4.107502577760372,Feynman17,c,4.107502577760372,4.128247615763052
5.0,1.0,4.049325561837703,1.0,4.127851855638508,4.1087931708034136,Feynman17,c,4.1087931708034136,4.127851855638508
5.0,1.0,4.065546528276462,1.0,4.1267847460074,4.098494077630232,Feynman17,c,4.098494077630232,4.1267847460074
5.0,1.0,4.07528388429952,1.0,4.126150669707927,4.136882271341324,Feynman17,c,4.136882271341324,4.126150669707927
5.0,1.0,4.078145624050974,1.0,4.125965237463171,4.13419980639595,Feynman17,c,4.13419980639595,4.125965237463171
5.0,1.0,4.09646919233104,1.0,4.124787703969225,4.125566189363256,Feynman17,c,4.125566189363256,4.124787703969225
5.0,1.0,4.100353630622382,1.0,4.124540231153221,4.106660338367553,Feynman17,c,4.106660338367553,4.124540231153221
5.0,1.0,4.1247994193670525,1.0,4.122999832777562,4.120579761965752,Feynman17,c,4.120579761965752,4.122999832777562
5.0,1.0,4.128096427718674,1.0,4.122794301191511,4.11891126703235,Feynman17,c,4.11891126703235,4.122794301191511
5.0,1.0,4.132331602078367,1.0,4.122531051860661,4.108255467881877,Feynman17,c,4.108255467881877,4.122531051860661
5.0,1.0,4.141126619514491,1.0,4.1219871102254455,4.125063493515526,Feynman17,c,4.125063493515526,4.1219871102254455
5.0,1.0,4.1522437849318425,1.0,4.12130479590024,4.100185753842924,Feynman17,c,4.100185753842924,4.12130479590024
5.0,1.0,4.1576958552668,1.0,4.120972297267198,4.119674967540898,Feynman17,c,4.119674967540898,4.120972297267198
5.0,1.0,4.162891670367867,1.0,4.1206567159775185,4.109368014794608,Feynman17,c,4.109368014794608,4.1206567159775185
5.0,1.0,4.172067987239787,1.0,4.120102421407899,4.140223671960501,Feynman17,c,4.140223671960501,4.120102421407899
5.0,1.0,4.189140381414827,1.0,4.11908142668767,4.108027205793606,Feynman17,c,4.108027205793606,4.11908142668767
5.0,1.0,4.189305093070482,1.0,4.119071640724468,4.131627879649467,Feynman17,c,4.131627879649467,4.119071640724468
5.0,1.0,4.189906650362028,1.0,4.119035910981329,4.12474331164919,Feynman17,c,4.12474331164919,4.119035910981329
5.0,1.0,4.191486914349613,1.0,4.118942128249769,4.129318298602907,Feynman17,c,4.129318298602907,4.118942128249769
5.0,1.0,4.198454976687941,1.0,4.118529938063462,4.12289338527982,Feynman17,c,4.12289338527982,4.118529938063462
5.0,1.0,4.205162104606055,1.0,4.118135233063454,4.110562880792048,Feynman17,c,4.110562880792048,4.118135233063454
5.0,1.0,4.210203975321583,1.0,4.117839841515517,4.113696958188619,Feynman17,c,4.113696958188619,4.117839841515517
5.0,1.0,4.22375483164249,1.0,4.117051474980428,4.114492890810565,Feynman17,c,4.114492890810565,4.117051474980428
5.0,1.0,4.224373064943606,1.0,4.117015698781768,4.119421494058351,Feynman17,c,4.119421494058351,4.117015698781768
5.0,1.0,4.232890532524497,1.0,4.116524495099918,4.1371492673946975,Feynman17,c,4.1371492673946975,4.116524495099918
5.0,1.0,4.2365224028632,1.0,4.116315998156726,4.117653088317651,Feynman17,c,4.117653088317651,4.116315998156726
5.0,1.0,4.239498431789855,1.0,4.116145574310656,4.1049492469937965,Feynman17,c,4.1049492469937965,4.116145574310656
5.0,1.0,4.268129975518919,1.0,4.114525202276964,4.093104550953965,Feynman17,c,4.093104550953965,4.114525202276964
5.0,1.0,4.272161310020944,1.0,4.114299817552879,4.129404045096423,Feynman17,c,4.129404045096423,4.114299817552879
5.0,1.0,4.275420465823233,1.0,4.114118096813511,4.117218748809974,Feynman17,c,4.117218748809974,4.114118096813511
5.0,1.0,4.28882635600545,1.0,4.11337522670084,4.097242486684023,Feynman17,c,4.097242486684023,4.11337522670084
5.0,1.0,4.295682069138067,1.0,4.112998165221555,4.101403158326854,Feynman17,c,4.101403158326854,4.112998165221555
5.0,1.0,4.29695062131974,1.0,4.112928604488931,4.113172879116519,Feynman17,c,4.113172879116519,4.112928604488931
5.0,1.0,4.310682191034961,1.0,4.112179786792981,4.093780011750188,Feynman17,c,4.093780011750188,4.112179786792981
5.0,1.0,4.3134205022673555,1.0,4.112031362868589,4.122504490755849,Feynman17,c,4.122504490755849,4.112031362868589
5.0,1.0,4.314663224911431,1.0,4.111964102416651,4.1138198194743545,Feynman17,c,4.1138198194743545,4.111964102416651
5.0,1.0,4.340357950935086,1.0,4.1105870610436055,4.086507633815585,Feynman17,c,4.086507633815585,4.1105870610436055
5.0,1.0,4.358954266922507,1.0,4.109606437627294,4.10266618107647,Feynman17,c,4.10266618107647,4.109606437627294
5.0,1.0,4.393358736953573,1.0,4.1078267315208015,4.1273114861197655,Feynman17,c,4.1273114861197655,4.1078267315208015
5.0,1.0,4.393446929640266,1.0,4.107822225998446,4.096858795139118,Feynman17,c,4.096858795139118,4.107822225998446
5.0,1.0,4.395090103847206,1.0,4.107738333042039,4.072001166169186,Feynman17,c,4.072001166169186,4.107738333042039
5.0,1.0,4.396804337838992,1.0,4.107650917794123,4.1028674265010165,Feynman17,c,4.1028674265010165,4.107650917794123
5.0,1.0,4.403070278144814,1.0,4.107332309336537,4.107872436587993,Feynman17,c,4.107872436587993,4.107332309336537
5.0,1.0,4.40745249886289,1.0,4.107110334497757,4.082634995668361,Feynman17,c,4.082634995668361,4.107110334497757
5.0,1.0,4.416918434590308,1.0,4.1066332264764345,4.125070268820947,Feynman17,c,4.125070268820947,4.1066332264764345
5.0,1.0,4.418936148373476,1.0,4.1065319460282685,4.108483422464833,Feynman17,c,4.108483422464833,4.1065319460282685
5.0,1.0,4.475616843883887,1.0,4.103745494584946,4.1395307893618405,Feynman17,c,4.1395307893618405,4.103745494584946
5.0,1.0,4.485277094109931,1.0,4.1032816494579425,4.081356036731822,Feynman17,c,4.081356036731822,4.1032816494579425
5.0,1.0,4.499274543631156,1.0,4.102615119076353,4.086315836376132,Feynman17,c,4.086315836376132,4.102615119076353
5.0,1.0,4.508509376647084,1.0,4.10217894570251,4.088843224099304,Feynman17,c,4.088843224099304,4.10217894570251
5.0,1.0,4.513590641265452,1.0,4.101940150794786,4.103143457951713,Feynman17,c,4.103143457951713,4.101940150794786
5.0,1.0,4.519996400679667,1.0,4.101640316915952,4.075507475393266,Feynman17,c,4.075507475393266,4.101640316915952
5.0,1.0,4.529237631275278,1.0,4.101210117668157,4.072143518096053,Feynman17,c,4.072143518096053,4.101210117668157
5.0,1.0,4.53414770165261,1.0,4.100982667337133,4.089182061810092,Feynman17,c,4.089182061810092,4.100982667337133
5.0,1.0,4.534319023605625,1.0,4.1009747451705065,4.116448944524503,Feynman17,c,4.116448944524503,4.1009747451705065
5.0,1.0,4.540905598575913,1.0,4.100670886966719,4.098752525763011,Feynman17,c,4.098752525763011,4.100670886966719
5.0,1.0,4.546443024425372,1.0,4.100416502251276,4.114337424058079,Feynman17,c,4.114337424058079,4.100416502251276
5.0,1.0,4.546870460430094,1.0,4.100396906793076,4.083544097485318,Feynman17,c,4.083544097485318,4.100396906793076
5.0,1.0,4.563364548609421,1.0,4.0996451615826075,4.0917739692730315,Feynman17,c,4.0917739692730315,4.0996451615826075
5.0,1.0,4.577266778868196,1.0,4.09901816225027,4.10585803094868,Feynman17,c,4.10585803094868,4.09901816225027
5.0,1.0,4.578316102086094,1.0,4.098971080418833,4.091896620183585,Feynman17,c,4.091896620183585,4.098971080418833
5.0,1.0,4.586621285361177,1.0,4.098599633331198,4.118036200956361,Feynman17,c,4.118036200956361,4.098599633331198
5.0,1.0,4.587379505958253,1.0,4.098565827595962,4.103815138862058,Feynman17,c,4.103815138862058,4.098565827595962
5.0,1.0,4.589682908629308,1.0,4.098463236821881,4.101873418478943,Feynman17,c,4.101873418478943,4.098463236821881
5.0,1.0,4.600904271667181,1.0,4.097965761904661,4.0946181587490305,Feynman17,c,4.0946181587490305,4.097965761904661
5.0,1.0,4.613041194569187,1.0,4.0974319806615584,4.115992613995509,Feynman17,c,4.115992613995509,4.0974319806615584
5.0,1.0,4.61458270080101,1.0,4.097364501420671,4.095506882305214,Feynman17,c,4.095506882305214,4.097364501420671
5.0,1.0,4.6186452947867895,1.0,4.097187001364591,4.0920741804691865,Feynman17,c,4.0920741804691865,4.097187001364591
5.0,1.0,4.629381538888337,1.0,4.096720278094719,4.101236059933369,Feynman17,c,4.101236059933369,4.096720278094719
5.0,1.0,4.631228300665463,1.0,4.096640339156141,4.071515893683836,Feynman17,c,4.071515893683836,4.096640339156141
5.0,1.0,4.634159693390719,1.0,4.096513656654188,4.105496939288283,Feynman17,c,4.105496939288283,4.096513656654188
5.0,1.0,4.651774250248509,1.0,4.095757710126381,4.082817184735116,Feynman17,c,4.082817184735116,4.095757710126381
5.0,1.0,4.654179047624893,1.0,4.095655203388282,4.099932338140572,Feynman17,c,4.099932338140572,4.095655203388282
5.0,1.0,4.654929475818029,1.0,4.095623249776556,4.105150927713741,Feynman17,c,4.105150927713741,4.095623249776556
5.0,1.0,4.657299276133602,1.0,4.095522448769255,4.086106926019138,Feynman17,c,4.086106926019138,4.095522448769255
5.0,1.0,4.662817520152097,1.0,4.095288350695276,4.083574578280831,Feynman17,c,4.083574578280831,4.095288350695276
5.0,1.0,4.664121751744869,1.0,4.095233149056976,4.087588395024171,Feynman17,c,4.087588395024171,4.095233149056976
5.0,1.0,4.673237708752727,1.0,4.094848667424105,4.1220261239624065,Feynman17,c,4.1220261239624065,4.094848667424105
5.0,1.0,4.677213002262861,1.0,4.094681739598195,4.11282099286309,Feynman17,c,4.11282099286309,4.094681739598195
5.0,1.0,4.7002652084807846,1.0,4.093722477292847,4.088237264189407,Feynman17,c,4.088237264189407,4.093722477292847
5.0,1.0,4.701437086047077,1.0,4.093674106827203,4.061189823761174,Feynman17,c,4.061189823761174,4.093674106827203
5.0,1.0,4.720064324247679,1.0,4.0929103066518975,4.103249113477845,Feynman17,c,4.103249113477845,4.0929103066518975
5.0,1.0,4.72884926085265,1.0,4.092553359745703,4.107162204967675,Feynman17,c,4.107162204967675,4.092553359745703
5.0,1.0,4.741587957326963,1.0,4.0920394489745275,4.100618740912289,Feynman17,c,4.100618740912289,4.0920394489745275
5.0,1.0,4.746213959981171,1.0,4.0918538954721,4.079542055718984,Feynman17,c,4.079542055718984,4.0918538954721
5.0,1.0,4.749171374043771,1.0,4.091735567898868,4.085893446248344,Feynman17,c,4.085893446248344,4.091735567898868
5.0,1.0,4.753685679565702,1.0,4.091555393720244,4.102849117026257,Feynman17,c,4.102849117026257,4.091555393720244
5.0,1.0,4.757413145311215,1.0,4.0914070280580646,4.103949641781995,Feynman17,c,4.103949641781995,4.0914070280580646
5.0,1.0,4.758814383266852,1.0,4.091351348387247,4.10067974399153,Feynman17,c,4.10067974399153,4.091351348387247
5.0,1.0,4.760219002877873,1.0,4.091295585962315,4.086416569578698,Feynman17,c,4.086416569578698,4.091295585962315
5.0,1.0,4.760733201419512,1.0,4.09127518554666,4.076727676225163,Feynman17,c,4.076727676225163,4.09127518554666
5.0,1.0,4.7667329722513685,1.0,4.091037659621625,4.0860167674863535,Feynman17,c,4.0860167674863535,4.091037659621625
5.0,1.0,4.783524272087139,1.0,4.090377867453652,4.086703919332682,Feynman17,c,4.086703919332682,4.090377867453652
5.0,1.0,4.800167490350079,1.0,4.089731024750363,4.129487195611791,Feynman17,c,4.129487195611791,4.089731024750363
5.0,1.0,4.809172892751008,1.0,4.089383950727096,4.071840499104587,Feynman17,c,4.071840499104587,4.089383950727096
5.0,1.0,4.824205517774338,1.0,4.088809102539236,4.09794591400468,Feynman17,c,4.09794591400468,4.088809102539236
5.0,1.0,4.8276053669583066,1.0,4.088679869586573,4.088845686667061,Feynman17,c,4.088845686667061,4.088679869586573
5.0,1.0,4.833661098391883,1.0,4.088450388165501,4.061112857191337,Feynman17,c,4.061112857191337,4.088450388165501
5.0,1.0,4.837221924650663,1.0,4.0883158711330605,4.08836261522447,Feynman17,c,4.08836261522447,4.0883158711330605
5.0,1.0,4.846381253969578,1.0,4.087971281727586,4.088128121953489,Feynman17,c,4.088128121953489,4.087971281727586
5.0,1.0,4.849255902028807,1.0,4.087863552873384,4.073287651989368,Feynman17,c,4.073287651989368,4.087863552873384
5.0,1.0,4.850632246873144,1.0,4.0878120444723525,4.100978975752608,Feynman17,c,4.100978975752608,4.0878120444723525
5.0,1.0,4.859330523948218,1.0,4.087487576159076,4.1018805828510825,Feynman17,c,4.1018805828510825,4.087487576159076
5.0,1.0,4.864254066787979,1.0,4.087304720270127,4.08335040759928,Feynman17,c,4.08335040759928,4.087304720270127
5.0,1.0,4.86571853117999,1.0,4.087250443200995,4.053086895337441,Feynman17,c,4.053086895337441,4.087250443200995
5.0,1.0,4.891115952183431,1.0,4.08631722396097,4.031694234698754,Feynman17,c,4.031694234698754,4.08631722396097
5.0,1.0,4.891897690730763,1.0,4.086288739680494,4.0985883310650815,Feynman17,c,4.0985883310650815,4.086288739680494
5.0,1.0,4.900451618850312,1.0,4.085977988217189,4.102954805434085,Feynman17,c,4.102954805434085,4.085977988217189
5.0,1.0,4.910902310640269,1.0,4.085600627140002,4.097385058135765,Feynman17,c,4.097385058135765,4.085600627140002
