omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.0,1.0,1.0,1.2325639099015637,0.061526616543165664,0.05885913312152144,Feynman44,c,0.05885913312152144,0.061526616543165664
1.0,1.0,1.0,1.0,1.233258036274611,0.06145737681025057,0.05147570377919139,Feynman44,c,0.05147570377919139,0.06145737681025057
1.0,1.0,1.0,1.0,1.233873328128254,0.06139609856704033,0.058915917780714054,Feynman44,c,0.058915917780714054,0.06139609856704033
1.0,1.0,1.0,1.0,1.2341753131935604,0.06136605674670188,0.0757792744190753,Feynman44,c,0.0757792744190753,0.06136605674670188
1.0,1.0,1.0,1.0,1.2343332659460526,0.06135035220781166,0.056137760656388175,Feynman44,c,0.056137760656388175,0.06135035220781166
1.0,1.0,1.0,1.0,1.2351464319226753,0.061269598062807164,0.07085096063876753,Feynman44,c,0.07085096063876753,0.061269598062807164
1.0,1.0,1.0,1.0,1.2387156470352778,0.06091702429969886,0.0531022129296173,Feynman44,c,0.0531022129296173,0.06091702429969886
1.0,1.0,1.0,1.0,1.2392435426968622,0.06086513622055235,0.06771343609112235,Feynman44,c,0.06771343609112235,0.06086513622055235
1.0,1.0,1.0,1.0,1.2401054526929496,0.06078055947994074,0.06782629836959753,Feynman44,c,0.06782629836959753,0.06078055947994074
1.0,1.0,1.0,1.0,1.2416869963500248,0.06062582501016825,0.057170250713548955,Feynman44,c,0.057170250713548955,0.06062582501016825
1.0,1.0,1.0,1.0,1.2438999770326875,0.06041030215631306,0.05714405563259478,Feynman44,c,0.05714405563259478,0.06041030215631306
1.0,1.0,1.0,1.0,1.2448370152694865,0.060319389920824945,0.059997673038990416,Feynman44,c,0.059997673038990416,0.060319389920824945
1.0,1.0,1.0,1.0,1.2455053748780989,0.060254670445856556,0.06646394606780041,Feynman44,c,0.06646394606780041,0.060254670445856556
1.0,1.0,1.0,1.0,1.2472580627816536,0.0600854457544802,0.048242347972628136,Feynman44,c,0.048242347972628136,0.0600854457544802
1.0,1.0,1.0,1.0,1.249537573651335,0.05986641993612389,0.06402105832824545,Feynman44,c,0.06402105832824545,0.05986641993612389
1.0,1.0,1.0,1.0,1.253787337327605,0.05946126836225022,0.056450248496048835,Feynman44,c,0.056450248496048835,0.05946126836225022
1.0,1.0,1.0,1.0,1.258624225684407,0.059005127643773636,0.050098149680028126,Feynman44,c,0.050098149680028126,0.059005127643773636
1.0,1.0,1.0,1.0,1.258985095883908,0.05897130652776771,0.05956725859754683,Feynman44,c,0.05956725859754683,0.05897130652776771
1.0,1.0,1.0,1.0,1.2708417471836744,0.057876063119971816,0.04624594773528301,Feynman44,c,0.04624594773528301,0.057876063119971816
1.0,1.0,1.0,1.0,1.271102557925992,0.05785231499628139,0.06163687433087845,Feynman44,c,0.06163687433087845,0.05785231499628139
1.0,1.0,1.0,1.0,1.2726050913306168,0.05771578604274034,0.0536074101355113,Feynman44,c,0.0536074101355113,0.05771578604274034
1.0,1.0,1.0,1.0,1.274579922593543,0.057537075179235855,0.05651937222836813,Feynman44,c,0.05651937222836813,0.057537075179235855
1.0,1.0,1.0,1.0,1.2810714143421,0.056955444624504734,0.05431425667314737,Feynman44,c,0.05431425667314737,0.056955444624504734
1.0,1.0,1.0,1.0,1.2842008529023325,0.05667819610600674,0.0751991836001542,Feynman44,c,0.0751991836001542,0.05667819610600674
1.0,1.0,1.0,1.0,1.285220967374297,0.05658825779405897,0.058548878380234266,Feynman44,c,0.058548878380234266,0.05658825779405897
1.0,1.0,1.0,1.0,1.2874326350410734,0.056393999988384895,0.060575893385938336,Feynman44,c,0.060575893385938336,0.056393999988384895
1.0,1.0,1.0,1.0,1.2892023095387808,0.05623928334487841,0.05594934831930258,Feynman44,c,0.05594934831930258,0.05623928334487841
1.0,1.0,1.0,1.0,1.2892091832184396,0.05623868364423644,0.06045011482263175,Feynman44,c,0.06045011482263175,0.05623868364423644
1.0,1.0,1.0,1.0,1.2898702471791093,0.05618105328915997,0.05680768828414434,Feynman44,c,0.05680768828414434,0.05618105328915997
1.0,1.0,1.0,1.0,1.2911189047905332,0.056072439004866234,0.06469911185613582,Feynman44,c,0.06469911185613582,0.056072439004866234
1.0,1.0,1.0,1.0,1.2923936734781383,0.05596187805327444,0.051109696808281334,Feynman44,c,0.051109696808281334,0.05596187805327444
1.0,1.0,1.0,1.0,1.2937608921020098,0.05584366193747205,0.06316447605151049,Feynman44,c,0.06316447605151049,0.05584366193747205
1.0,1.0,1.0,1.0,1.294022878572286,0.055821052131873064,0.058487839766348484,Feynman44,c,0.058487839766348484,0.055821052131873064
1.0,1.0,1.0,1.0,1.2951705495184256,0.05572216814228232,0.04897735686935617,Feynman44,c,0.04897735686935617,0.05572216814228232
1.0,1.0,1.0,1.0,1.2992245914770693,0.05537496479492415,0.0618003374968915,Feynman44,c,0.0618003374968915,0.05537496479492415
1.0,1.0,1.0,1.0,1.3002563370543974,0.05528712025827684,0.04561440052176737,Feynman44,c,0.04561440052176737,0.05528712025827684
1.0,1.0,1.0,1.0,1.3116579202722765,0.05433013141479846,0.0461266660031488,Feynman44,c,0.0461266660031488,0.05433013141479846
1.0,1.0,1.0,1.0,1.3132834459892204,0.054195719654990475,0.053977011550910316,Feynman44,c,0.053977011550910316,0.054195719654990475
1.0,1.0,1.0,1.0,1.3138791909990624,0.054146583463564824,0.05736329589090346,Feynman44,c,0.05736329589090346,0.054146583463564824
1.0,1.0,1.0,1.0,1.3201553710461056,0.05363296831085056,0.045707612106481825,Feynman44,c,0.045707612106481825,0.05363296831085056
1.0,1.0,1.0,1.0,1.3206415002653693,0.05359349089878613,0.05244884908674657,Feynman44,c,0.05244884908674657,0.05359349089878613
1.0,1.0,1.0,1.0,1.3226621558914102,0.05342986443219487,0.03420688415180649,Feynman44,c,0.03420688415180649,0.05342986443219487
1.0,1.0,1.0,1.0,1.3229688350711255,0.05340509600628526,0.06184846480650681,Feynman44,c,0.06184846480650681,0.05340509600628526
1.0,1.0,1.0,1.0,1.3270005014125013,0.053081080378239984,0.04670165028157648,Feynman44,c,0.04670165028157648,0.053081080378239984
1.0,1.0,1.0,1.0,1.3274725837295511,0.053043333182576036,0.04019634711900201,Feynman44,c,0.04019634711900201,0.053043333182576036
1.0,1.0,1.0,1.0,1.3309142235029685,0.05276935608597528,0.046417966031258875,Feynman44,c,0.046417966031258875,0.05276935608597528
1.0,1.0,1.0,1.0,1.3331822776960647,0.0525899628307016,0.06008807466189369,Feynman44,c,0.06008807466189369,0.0525899628307016
1.0,1.0,1.0,1.0,1.3332753072666645,0.052582624134862185,0.05455546544483554,Feynman44,c,0.05455546544483554,0.052582624134862185
1.0,1.0,1.0,1.0,1.334798760931502,0.05246266376452915,0.06407879461799197,Feynman44,c,0.06407879461799197,0.05246266376452915
1.0,1.0,1.0,1.0,1.3356628050956432,0.05239480921888388,0.05588757662285638,Feynman44,c,0.05588757662285638,0.05239480921888388
1.0,1.0,1.0,1.0,1.3381996002997836,0.05219635015670999,0.05543740834208466,Feynman44,c,0.05543740834208466,0.05219635015670999
1.0,1.0,1.0,1.0,1.3396567352591586,0.052082864722463026,0.05571767486604044,Feynman44,c,0.05571767486604044,0.052082864722463026
1.0,1.0,1.0,1.0,1.3413865120602058,0.051948625050753,0.04259011652391879,Feynman44,c,0.04259011652391879,0.051948625050753
1.0,1.0,1.0,1.0,1.3423254831193212,0.05187597323025118,0.06615340605404235,Feynman44,c,0.06615340605404235,0.05187597323025118
1.0,1.0,1.0,1.0,1.3427534816975921,0.051842907884232965,0.06033857366389461,Feynman44,c,0.06033857366389461,0.051842907884232965
1.0,1.0,1.0,1.0,1.3431712649945307,0.05181066220850553,0.04135745365315385,Feynman44,c,0.04135745365315385,0.05181066220850553
1.0,1.0,1.0,1.0,1.34328288406889,0.0518020522307312,0.04058835502952324,Feynman44,c,0.04058835502952324,0.0518020522307312
1.0,1.0,1.0,1.0,1.3433193185154764,0.0517992422458175,0.04826113422055515,Feynman44,c,0.04826113422055515,0.0517992422458175
1.0,1.0,1.0,1.0,1.34346983466691,0.051787636200575436,0.0653473661749048,Feynman44,c,0.0653473661749048,0.051787636200575436
1.0,1.0,1.0,1.0,1.3440565058946898,0.0517424361883043,0.05652192208193744,Feynman44,c,0.05652192208193744,0.0517424361883043
1.0,1.0,1.0,1.0,1.3470889843539005,0.051509740034326186,0.05096596133441835,Feynman44,c,0.05096596133441835,0.051509740034326186
1.0,1.0,1.0,1.0,1.3476582479874075,0.05146623281914033,0.053687289048400026,Feynman44,c,0.053687289048400026,0.05146623281914033
1.0,1.0,1.0,1.0,1.3524788927515146,0.051100004148908335,0.053277320271279065,Feynman44,c,0.053277320271279065,0.051100004148908335
1.0,1.0,1.0,1.0,1.3533046965220286,0.05103765942912212,0.04102352363998016,Feynman44,c,0.04102352363998016,0.05103765942912212
1.0,1.0,1.0,1.0,1.3566641562504622,0.050785206864794964,0.0453975653094026,Feynman44,c,0.0453975653094026,0.050785206864794964
1.0,1.0,1.0,1.0,1.357287360853225,0.05073858105870457,0.045587196561776365,Feynman44,c,0.045587196561776365,0.05073858105870457
1.0,1.0,1.0,1.0,1.3609826151807836,0.05046343069901991,0.05553100974753802,Feynman44,c,0.05553100974753802,0.05046343069901991
1.0,1.0,1.0,1.0,1.361420779447975,0.050430953283833305,0.059883506282113655,Feynman44,c,0.059883506282113655,0.050430953283833305
1.0,1.0,1.0,1.0,1.3638943736936846,0.05024819339095898,0.04608657832091911,Feynman44,c,0.04608657832091911,0.05024819339095898
1.0,1.0,1.0,1.0,1.3640488503776798,0.05023681295577621,0.05030922419662954,Feynman44,c,0.05030922419662954,0.05023681295577621
1.0,1.0,1.0,1.0,1.3641239666966638,0.05023128046655831,0.04687561923577103,Feynman44,c,0.04687561923577103,0.05023128046655831
1.0,1.0,1.0,1.0,1.3648972814183957,0.05017437715955298,0.048669307369426235,Feynman44,c,0.048669307369426235,0.05017437715955298
1.0,1.0,1.0,1.0,1.368106924779851,0.04993923040639067,0.04778924717397559,Feynman44,c,0.04778924717397559,0.04993923040639067
1.0,1.0,1.0,1.0,1.368726069546566,0.04989406049169861,0.049185520843151774,Feynman44,c,0.049185520843151774,0.04989406049169861
1.0,1.0,1.0,1.0,1.3717699563699552,0.04967288145994853,0.04403814863810766,Feynman44,c,0.04403814863810766,0.04967288145994853
1.0,1.0,1.0,1.0,1.3746434389174476,0.04946543133590435,0.055633070135123384,Feynman44,c,0.055633070135123384,0.04946543133590435
1.0,1.0,1.0,1.0,1.375706800697159,0.04938899161713946,0.047303013969026975,Feynman44,c,0.047303013969026975,0.04938899161713946
1.0,1.0,1.0,1.0,1.380852875524194,0.04902155804279445,0.05108533844948723,Feynman44,c,0.05108533844948723,0.04902155804279445
1.0,1.0,1.0,1.0,1.3830643040203352,0.048864918902137136,0.04985111678207908,Feynman44,c,0.04985111678207908,0.048864918902137136
1.0,1.0,1.0,1.0,1.3858083561748002,0.0486715947227115,0.04600688499254068,Feynman44,c,0.04600688499254068,0.0486715947227115
1.0,1.0,1.0,1.0,1.3863926253494316,0.04863057990516165,0.03932581222909696,Feynman44,c,0.03932581222909696,0.04863057990516165
1.0,1.0,1.0,1.0,1.3874649634969716,0.0485554381535333,0.04768554891315121,Feynman44,c,0.04768554891315121,0.0485554381535333
1.0,1.0,1.0,1.0,1.389291074635643,0.04842787762306006,0.04936738518171286,Feynman44,c,0.04936738518171286,0.04842787762306006
1.0,1.0,1.0,1.0,1.3899088603534602,0.04838483681223323,0.05171092595022965,Feynman44,c,0.05171092595022965,0.04838483681223323
1.0,1.0,1.0,1.0,1.3905421878469402,0.04834077274951908,0.05068259649721355,Feynman44,c,0.05068259649721355,0.04834077274951908
1.0,1.0,1.0,1.0,1.390980780027213,0.04831029275637752,0.04627090708484513,Feynman44,c,0.04627090708484513,0.04831029275637752
1.0,1.0,1.0,1.0,1.3915415531131758,0.04827136376685524,0.059528378072741514,Feynman44,c,0.059528378072741514,0.04827136376685524
1.0,1.0,1.0,1.0,1.392533902862052,0.04820258984675688,0.04634341617954708,Feynman44,c,0.04634341617954708,0.04820258984675688
1.0,1.0,1.0,1.0,1.392847648721819,0.0481808765463798,0.04614968648397325,Feynman44,c,0.04614968648397325,0.0481808765463798
1.0,1.0,1.0,1.0,1.4061033247405588,0.04727673297466054,0.032666677118674665,Feynman44,c,0.032666677118674665,0.04727673297466054
1.0,1.0,1.0,1.0,1.4075973453545765,0.047176427401736415,0.03870384615405298,Feynman44,c,0.03870384615405298,0.047176427401736415
