n,alpha,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.01505364098991746,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.01532888187004422,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.016259838208445232,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.01633607623442357,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.01779193697804826,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.018670551970282334,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.01998485912052672,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0201912134927571,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.020899472452988843,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.02117111776021363,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.022297584789636726,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.023643027106964976,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.023888433940054687,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.024089690765904392,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.02483648348731793,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.024865816593434675,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0252391099983994,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.02608016177947059,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.02671270820071936,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.027337687549607637,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.027521420976544864,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.027795133057059607,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.028151668391452223,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.029585322670349412,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.029740625722842418,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.030115329355949183,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.030928602874533362,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.030938113468327644,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03131046558253614,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.031521080322821415,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03178690442694976,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0321724939334046,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03227640887899541,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03319994679699634,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.033451223330289825,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.034957430847520565,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0356281917505642,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03588226804118155,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03590133576143739,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03643977685669908,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.037199671999463946,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.037954404494836225,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0387516705075297,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.038850691167947926,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03906954094382009,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03924739580519121,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.03987445481412366,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04048094263851709,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04122044259591817,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.041803667465482364,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04204952315888022,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04269856867389299,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04448739893589415,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04589906320015902,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04607544150797749,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.046671996954882555,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0468629944357416,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04814686758293352,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.048723583369031265,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04941841154633386,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.04952668746688815,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.049656657970948426,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.050034921354251805,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.051780922170626575,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05242388979016466,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.052629065636302985,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05295019515324795,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05342818055024856,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05360854661662495,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05423773120816078,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05508578905758066,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05552826526713428,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05573186301377597,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0564019014259135,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05748694322709391,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.057703203954411975,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.057954415094076284,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.05895288999640613,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.059799055728142925,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.059906581556779415,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06083900636506734,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06106206200652253,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06250150116553688,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06282486994020264,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06293156178124848,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06312427997660874,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06317683167681654,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06319429566813284,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06321218057804334,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06349764642484546,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06450974953225541,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06505500926984764,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06526594215520465,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06537916416584288,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06591423779578076,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06704252815234557,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06756357603718421,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0676384113118248,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06786041502384499,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06811249495234184,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06885998151681283,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.06976126396076066,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0698125384796674,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07096930950503166,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07125227701320125,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07135627383626564,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07140473199366648,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07142555875277712,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07204055897185702,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0721059133611982,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07230562239191962,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07235663466276088,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0724739291765788,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07253897113149788,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07270123952996732,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07277547114458882,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07279228466931809,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07344044649917658,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07378613337477657,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07437665120789039,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0744749015260675,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07498796027942278,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07586515954319328,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07621320756070715,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07680161453914491,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07845581286246572,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07912928506477812,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07984992828806814,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.07987673387921357,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08025687924994529,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08033558069066604,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08085337024689132,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08217351624584912,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08218316977490892,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0842105658959389,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08539789009498144,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0857359841230575,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08574329287920546,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08613170747336063,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08746423963795613,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08822484411520226,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08825356430824871,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0884554354139373,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08872390140356734,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.088969527967797,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.08958935530464018,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09173139261375274,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09212473548603084,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.092606974548602,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0926907906400577,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09307230603229644,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09350163729950511,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09392484580451355,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09394161291779135,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09495920662380453,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0963082409137217,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0970027516760491,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09758387409427016,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09764067296304124,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09802974553912247,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09828331987142958,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.09844258373916692,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.0992159011812559,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.099679427120417,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10023314926442906,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10156440906010422,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10222450549322526,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10260223167989291,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1064493460614343,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10676499420202967,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10876434099885979,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1089074296622784,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10901122950986064,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.10959295766972954,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11081423681793712,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11282065266808106,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11406412794696852,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1149662797155514,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11556535115819089,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11575693160535394,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11634601804791456,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11790029062217666,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11808084234416005,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11865589316810654,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.11971721695333959,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12047956575060914,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12082615273385333,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12189044883150302,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12251952240135922,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12285354478482158,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12330482549798794,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12330899940174134,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12352180322126849,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12412798685544402,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1248001199663562,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1249407073076122,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12506720326701548,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12532457430727495,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12651214967654412,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12772018040609667,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1277461844665806,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.128257108734383,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12847086042816436,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.12855912484525012,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1328822725794363,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1331030441124137,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13376478891122645,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13385840494987,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13393948687212698,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13425502475413775,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13473191193537581,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13507275885135206,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13607433822323478,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13623622686103476,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13711001094427788,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13777532918634228,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13812270123819803,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.13972291767118483,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1398173560956687,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1411027604249201,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14147814015526994,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14250151740049855,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14266450862811386,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1433442883485655,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14356842702188743,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1435826137448174,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14368500403182183,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14422418712087381,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14538365588018876,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14609797932604596,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14634660143379608,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1478570377925038,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14788864017863168,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14800950909507193,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1487347694476866,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.14902084036218943,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1495040174057739,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15037673984921596,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15048941428007379,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1505214080088313,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15066736351312426,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15111745420208,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15111830192836395,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15111831270211107,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1525276126230687,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15263348917902753,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15283852973982004,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15299105446035488,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15367049983141556,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15400312147935025,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1543638624393897,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15539311952344081,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1561338755730518,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15766282781847407,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15783110538835765,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15831838533872933,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15856589363218176,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15863748116339738,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15895788965706492,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15926197066764125,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.15954146471345765,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1606990583570147,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16145241559738377,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1615354472984547,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16198376681995408,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16309207523318514,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16358603410621153,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16438455321988232,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1644300214786686,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16596661426825643,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.166073902629024,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16638524461882376,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16653879921569992,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16677244604280583,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16746323599421498,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16786475101905018,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16815767806515103,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.16983017841073067,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17009774168051928,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17032362331423678,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17080436647155384,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1709193281785597,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17119219139026198,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.171512035446438,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17264700580218906,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1738519699436779,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17410910711031058,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17432916056626901,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17494894862006471,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1762456061123483,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1763413662548744,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17637982633311655,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17658684578123274,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17666924563093922,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17785683356743454,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17790447912469431,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17830268262284266,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17854071838702867,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1789911029897132,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.17951413476145794,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1802526129936175,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18056344010384018,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18101076522424464,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18145724550389664,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18151285541384166,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18247462822748173,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.182654977541433,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18311443070819378,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18530914424744438,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.18539296933655358,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
0.1856149199163436,0.0,1.0,1.0,Feynman65,n,1.0,0.0,1.0
