mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0363289364440291,1.0,1.0,1.7532762658837346,1.3003413691782493,Feynman91,Bx,1.3003413691782493,0.0,1.7532762658837346
1.0,1.0379810441675312,1.0,1.0,1.7542533021348765,1.5794439541849452,Feynman91,Bx,1.5794439541849452,0.0,1.7542533021348765
1.0,1.0380671531494574,1.0,1.0,1.7543042536709015,0.9660493085193175,Feynman91,Bx,0.9660493085193175,0.0,1.7543042536709015
1.0,1.0405314309858267,1.0,1.0,1.755763554374396,1.482441849801686,Feynman91,Bx,1.482441849801686,0.0,1.755763554374396
1.0,1.0463671200233198,1.0,1.0,1.7592282824766934,1.5144030334987195,Feynman91,Bx,1.5144030334987195,0.0,1.7592282824766934
1.0,1.0468385116064605,1.0,1.0,1.7595087011385961,1.8361910360168212,Feynman91,Bx,1.8361910360168212,0.0,1.7595087011385961
1.0,1.0477902087511888,1.0,1.0,1.7600750897489743,1.5585067246447488,Feynman91,Bx,1.5585067246447488,0.0,1.7600750897489743
1.0,1.0495080922956106,1.0,1.0,1.76109830384166,2.3505399894029217,Feynman91,Bx,2.3505399894029217,0.0,1.76109830384166
1.0,1.0502175208901998,1.0,1.0,1.761521172505388,1.8551296132506343,Feynman91,Bx,1.8551296132506343,0.0,1.761521172505388
1.0,1.0533762613487623,1.0,1.0,1.7634062345282484,1.9849510337436125,Feynman91,Bx,1.9849510337436125,0.0,1.7634062345282484
1.0,1.053553337782279,1.0,1.0,1.7635120174107635,1.9490727920332644,Feynman91,Bx,1.9490727920332644,0.0,1.7635120174107635
1.0,1.0559891691688956,1.0,1.0,1.7649683071947821,1.804999824307999,Feynman91,Bx,1.804999824307999,0.0,1.7649683071947821
1.0,1.0588437854329804,1.0,1.0,1.7666777187563225,1.0353635945202366,Feynman91,Bx,1.0353635945202366,0.0,1.7666777187563225
1.0,1.062751523086972,1.0,1.0,1.7690225549222596,1.6926392444648874,Feynman91,Bx,1.6926392444648874,0.0,1.7690225549222596
1.0,1.0632690128541045,1.0,1.0,1.7693334885475214,1.0964422109225471,Feynman91,Bx,1.0964422109225471,0.0,1.7693334885475214
1.0,1.0665054388607471,1.0,1.0,1.7712802858722148,1.6844789214292857,Feynman91,Bx,1.6844789214292857,0.0,1.7712802858722148
1.0,1.068148013310974,1.0,1.0,1.772269781478029,2.1080157709467726,Feynman91,Bx,2.1080157709467726,0.0,1.772269781478029
1.0,1.0703237813477995,1.0,1.0,1.7735819679165246,1.6064277617155411,Feynman91,Bx,1.6064277617155411,0.0,1.7735819679165246
1.0,1.0726589606014567,1.0,1.0,1.7749921818866126,2.138453570409643,Feynman91,Bx,2.138453570409643,0.0,1.7749921818866126
1.0,1.0729148004127351,1.0,1.0,1.775146802082774,1.5002117465125002,Feynman91,Bx,1.5002117465125002,0.0,1.775146802082774
1.0,1.0735668040193262,1.0,1.0,1.7755409549464836,1.4454691123297558,Feynman91,Bx,1.4454691123297558,0.0,1.7755409549464836
1.0,1.0755696552547054,1.0,1.0,1.776752679273265,2.2679464049070766,Feynman91,Bx,2.2679464049070766,0.0,1.776752679273265
1.0,1.0765642098751824,1.0,1.0,1.777354916156077,2.3802163032470025,Feynman91,Bx,2.3802163032470025,0.0,1.777354916156077
1.0,1.0793731442729868,1.0,1.0,1.7790577237902523,1.9398595071151694,Feynman91,Bx,1.9398595071151694,0.0,1.7790577237902523
1.0,1.0825948697780352,1.0,1.0,1.7810142200638717,1.240134532094638,Feynman91,Bx,1.240134532094638,0.0,1.7810142200638717
1.0,1.0838755591394515,1.0,1.0,1.7817929811568622,1.6277196750488294,Feynman91,Bx,1.6277196750488294,0.0,1.7817929811568622
1.0,1.0898099234232017,1.0,1.0,1.7854091041527946,2.0348944340641077,Feynman91,Bx,2.0348944340641077,0.0,1.7854091041527946
1.0,1.091530605581077,1.0,1.0,1.7864599248010553,1.8802404025344623,Feynman91,Bx,1.8802404025344623,0.0,1.7864599248010553
1.0,1.091620374574413,1.0,1.0,1.7865147752498387,1.7544075055452173,Feynman91,Bx,1.7544075055452173,0.0,1.7865147752498387
1.0,1.0925844633970083,1.0,1.0,1.7871040287729554,2.324187903510406,Feynman91,Bx,2.324187903510406,0.0,1.7871040287729554
1.0,1.093490301187091,1.0,1.0,1.7876579758975806,2.1519962295637582,Feynman91,Bx,2.1519962295637582,0.0,1.7876579758975806
1.0,1.0956479768477214,1.0,1.0,1.7889786161859245,2.086729742312165,Feynman91,Bx,2.086729742312165,0.0,1.7889786161859245
1.0,1.0977064042406632,1.0,1.0,1.7902400257817292,1.87170818032228,Feynman91,Bx,1.87170818032228,0.0,1.7902400257817292
1.0,1.0998858748477214,1.0,1.0,1.7915772206883904,1.7954195653946956,Feynman91,Bx,1.7954195653946956,0.0,1.7915772206883904
1.0,1.1009889065977596,1.0,1.0,1.792254605922755,1.8593533166390066,Feynman91,Bx,1.8593533166390066,0.0,1.792254605922755
1.0,1.1101056910790756,1.0,1.0,1.7978694739513634,2.148068668708191,Feynman91,Bx,2.148068668708191,0.0,1.7978694739513634
1.0,1.1157303888996144,1.0,1.0,1.801347912179678,1.5320858476225379,Feynman91,Bx,1.5320858476225379,0.0,1.801347912179678
1.0,1.1160400039418814,1.0,1.0,1.8015396999229838,2.1329085249828417,Feynman91,Bx,2.1329085249828417,0.0,1.8015396999229838
1.0,1.12580608383711,1.0,1.0,1.8076059687898383,1.7337832907071233,Feynman91,Bx,1.7337832907071233,0.0,1.8076059687898383
1.0,1.1267367299990814,1.0,1.0,1.80818573678951,1.7814711686598699,Feynman91,Bx,1.7814711686598699,0.0,1.80818573678951
1.0,1.128611777610418,1.0,1.0,1.8093547315440794,1.637189872122644,Feynman91,Bx,1.637189872122644,0.0,1.8093547315440794
1.0,1.1315938622592765,1.0,1.0,1.8112163507165195,1.6619879203202303,Feynman91,Bx,1.6619879203202303,0.0,1.8112163507165195
1.0,1.1355293287707755,1.0,1.0,1.8136777157198045,1.3295898780199422,Feynman91,Bx,1.3295898780199422,0.0,1.8136777157198045
1.0,1.136583039191899,1.0,1.0,1.8143376215519242,1.4887958611750902,Feynman91,Bx,1.4887958611750902,0.0,1.8143376215519242
1.0,1.1369486619980846,1.0,1.0,1.814566686572647,1.9330412625646947,Feynman91,Bx,1.9330412625646947,0.0,1.814566686572647
1.0,1.1370258661220052,1.0,1.0,1.8146150611715135,1.5920298026500745,Feynman91,Bx,1.5920298026500745,0.0,1.8146150611715135
1.0,1.1370473284282494,1.0,1.0,1.81462850938858,1.9060322973657997,Feynman91,Bx,1.9060322973657997,0.0,1.81462850938858
1.0,1.138087331172978,1.0,1.0,1.8152803566877573,1.1256981415633012,Feynman91,Bx,1.1256981415633012,0.0,1.8152803566877573
1.0,1.139103069400616,1.0,1.0,1.8159173446822696,1.2324227278725117,Feynman91,Bx,1.2324227278725117,0.0,1.8159173446822696
1.0,1.1396439662350004,1.0,1.0,1.8162566915983662,1.6942458008700492,Feynman91,Bx,1.6942458008700492,0.0,1.8162566915983662
1.0,1.1406740277081995,1.0,1.0,1.8169031998122647,1.2448997579558174,Feynman91,Bx,1.2448997579558174,0.0,1.8169031998122647
1.0,1.1416568172413024,1.0,1.0,1.8175203680711645,2.2343507025326677,Feynman91,Bx,2.2343507025326677,0.0,1.8175203680711645
1.0,1.142166280859827,1.0,1.0,1.817840425651594,1.8180024991404533,Feynman91,Bx,1.8180024991404533,0.0,1.817840425651594
1.0,1.14315694104635,1.0,1.0,1.818463030106042,1.5936778010752561,Feynman91,Bx,1.5936778010752561,0.0,1.818463030106042
1.0,1.1439504792194817,1.0,1.0,1.818961983909087,1.806728259493591,Feynman91,Bx,1.806728259493591,0.0,1.818961983909087
1.0,1.1441984393258,1.0,1.0,1.8191179369561492,2.469014763452759,Feynman91,Bx,2.469014763452759,0.0,1.8191179369561492
1.0,1.1448240153717677,1.0,1.0,1.8195114800879761,1.624383179353297,Feynman91,Bx,1.624383179353297,0.0,1.8195114800879761
1.0,1.145660979510863,1.0,1.0,1.820038208382942,1.7217901179681945,Feynman91,Bx,1.7217901179681945,0.0,1.820038208382942
1.0,1.1490475927468808,1.0,1.0,1.8221718827809306,1.579534740055379,Feynman91,Bx,1.579534740055379,0.0,1.8221718827809306
1.0,1.1499372920800481,1.0,1.0,1.8227330511395228,1.4621671017820068,Feynman91,Bx,1.4621671017820068,0.0,1.8227330511395228
1.0,1.1505883191345916,1.0,1.0,1.8231438451556599,2.54558976998963,Feynman91,Bx,2.54558976998963,0.0,1.8231438451556599
1.0,1.1514463219786322,1.0,1.0,1.823685453250675,2.0727056091608214,Feynman91,Bx,2.0727056091608214,0.0,1.823685453250675
1.0,1.1533957094039873,1.0,1.0,1.8249168919355006,2.2268399147217557,Feynman91,Bx,2.2268399147217557,0.0,1.8249168919355006
1.0,1.1540576724255458,1.0,1.0,1.825335342145182,1.9331204667444442,Feynman91,Bx,1.9331204667444442,0.0,1.825335342145182
1.0,1.1549675148909997,1.0,1.0,1.825910720833166,2.255978114059016,Feynman91,Bx,2.255978114059016,0.0,1.825910720833166
1.0,1.1573047428744205,1.0,1.0,1.827390015262103,1.101265667057627,Feynman91,Bx,1.101265667057627,0.0,1.827390015262103
1.0,1.1635295423522019,1.0,1.0,1.8313385803630973,1.64904194752503,Feynman91,Bx,1.64904194752503,0.0,1.8313385803630973
1.0,1.1646871904045994,1.0,1.0,1.832074302939856,2.0471255352102626,Feynman91,Bx,2.0471255352102626,0.0,1.832074302939856
1.0,1.1652808456000368,1.0,1.0,1.8324517590164104,1.9236197525576366,Feynman91,Bx,1.9236197525576366,0.0,1.8324517590164104
1.0,1.1658246917225208,1.0,1.0,1.8327976461764433,1.6227140396523372,Feynman91,Bx,1.6227140396523372,0.0,1.8327976461764433
1.0,1.1665209913287948,1.0,1.0,1.833240634289649,1.8459675409243193,Feynman91,Bx,1.8459675409243193,0.0,1.833240634289649
1.0,1.169634831872481,1.0,1.0,1.8352235939877644,1.4827305212748005,Feynman91,Bx,1.4827305212748005,0.0,1.8352235939877644
1.0,1.1700446646259186,1.0,1.0,1.8354848180302605,1.885333052148593,Feynman91,Bx,1.885333052148593,0.0,1.8354848180302605
1.0,1.174002244979441,1.0,1.0,1.8380101390407964,1.315002570360731,Feynman91,Bx,1.315002570360731,0.0,1.8380101390407964
1.0,1.1748169254931677,1.0,1.0,1.8385306112287658,1.780052186595369,Feynman91,Bx,1.780052186595369,0.0,1.8385306112287658
1.0,1.175441096908842,1.0,1.0,1.8389295180354959,1.3472969323231028,Feynman91,Bx,1.3472969323231028,0.0,1.8389295180354959
1.0,1.1819426961954607,1.0,1.0,1.843092113023599,1.869527390577848,Feynman91,Bx,1.869527390577848,0.0,1.843092113023599
1.0,1.187832494786385,1.0,1.0,1.84687466701735,1.0439916419883164,Feynman91,Bx,1.0439916419883164,0.0,1.84687466701735
1.0,1.1945338207249363,1.0,1.0,1.8511917914834524,2.24293722257036,Feynman91,Bx,2.24293722257036,0.0,1.8511917914834524
1.0,1.1949127513192113,1.0,1.0,1.851436329789725,1.5749466390597175,Feynman91,Bx,1.5749466390597175,0.0,1.851436329789725
1.0,1.195480544947963,1.0,1.0,1.8518028332814158,1.7188144769533333,Feynman91,Bx,1.7188144769533333,0.0,1.8518028332814158
1.0,1.1967298120090155,1.0,1.0,1.8526095765031374,1.6899912517997657,Feynman91,Bx,1.6899912517997657,0.0,1.8526095765031374
1.0,1.198180495666453,1.0,1.0,1.8535470051216687,1.9603830718340407,Feynman91,Bx,1.9603830718340407,0.0,1.8535470051216687
1.0,1.1985464977588642,1.0,1.0,1.853783619328329,1.5476079549779136,Feynman91,Bx,1.5476079549779136,0.0,1.853783619328329
1.0,1.2030939017820224,1.0,1.0,1.8567269418266894,1.9613890417192394,Feynman91,Bx,1.9613890417192394,0.0,1.8567269418266894
1.0,1.2129163706906514,1.0,1.0,1.8631065783495537,1.5169789114797032,Feynman91,Bx,1.5169789114797032,0.0,1.8631065783495537
1.0,1.21354074921023,1.0,1.0,1.8635131204243576,1.7416387599726262,Feynman91,Bx,1.7416387599726262,0.0,1.8635131204243576
1.0,1.215626940712673,1.0,1.0,1.8648723438848174,1.892302265598709,Feynman91,Bx,1.892302265598709,0.0,1.8648723438848174
1.0,1.2167700593007358,1.0,1.0,1.8656176932079938,1.573265919827179,Feynman91,Bx,1.573265919827179,0.0,1.8656176932079938
1.0,1.220238012553018,1.0,1.0,1.8678813686311395,2.6112788458560043,Feynman91,Bx,2.6112788458560043,0.0,1.8678813686311395
1.0,1.2207074479845037,1.0,1.0,1.8681880723216384,1.9378217370941262,Feynman91,Bx,1.9378217370941262,0.0,1.8681880723216384
1.0,1.2208151990199494,1.0,1.0,1.8682584805529772,2.005552898335357,Feynman91,Bx,2.005552898335357,0.0,1.8682584805529772
1.0,1.223052431203473,1.0,1.0,1.8697211689106816,2.078154153223885,Feynman91,Bx,2.078154153223885,0.0,1.8697211689106816
1.0,1.2268322679228394,1.0,1.0,1.8721958801409369,1.9954237464103877,Feynman91,Bx,1.9954237464103877,0.0,1.8721958801409369
1.0,1.228263050596675,1.0,1.0,1.8731337703060746,1.2401142328913974,Feynman91,Bx,1.2401142328913974,0.0,1.8731337703060746
1.0,1.229798038418064,1.0,1.0,1.8741406604886726,1.736512838641889,Feynman91,Bx,1.736512838641889,0.0,1.8741406604886726
1.0,1.230316098380583,1.0,1.0,1.8744806485889418,2.174535497857428,Feynman91,Bx,2.174535497857428,0.0,1.8744806485889418
1.0,1.2329540289830958,1.0,1.0,1.8762131109193456,1.8335356434073289,Feynman91,Bx,1.8335356434073289,0.0,1.8762131109193456
1.0,1.2367590323647533,1.0,1.0,1.8787157592716894,1.984048654713049,Feynman91,Bx,1.984048654713049,0.0,1.8787157592716894
1.0,1.2381942511722,1.0,1.0,1.8796608746356043,2.0626751243614345,Feynman91,Bx,2.0626751243614345,0.0,1.8796608746356043
1.0,1.2410896683392156,1.0,1.0,1.8815694419442361,2.015378907947202,Feynman91,Bx,2.015378907947202,0.0,1.8815694419442361
1.0,1.2424724074040783,1.0,1.0,1.8824817882679465,1.7328477460000078,Feynman91,Bx,1.7328477460000078,0.0,1.8824817882679465
1.0,1.2441148891386802,1.0,1.0,1.8835662604157442,2.3720669474995715,Feynman91,Bx,2.3720669474995715,0.0,1.8835662604157442
1.0,1.2447897322277504,1.0,1.0,1.8840120693508402,1.7139439397135894,Feynman91,Bx,1.7139439397135894,0.0,1.8840120693508402
1.0,1.246207322901216,1.0,1.0,1.8849489891380657,2.108482231529203,Feynman91,Bx,2.108482231529203,0.0,1.8849489891380657
1.0,1.2462518069461792,1.0,1.0,1.8849783994297167,2.41657581770815,Feynman91,Bx,2.41657581770815,0.0,1.8849783994297167
1.0,1.2487389733360028,1.0,1.0,1.8866237101044432,1.568119269182577,Feynman91,Bx,1.568119269182577,0.0,1.8866237101044432
1.0,1.2496277210170739,1.0,1.0,1.8872120816522784,2.2581394824713805,Feynman91,Bx,2.2581394824713805,0.0,1.8872120816522784
1.0,1.2504479115063005,1.0,1.0,1.8877552752913893,1.6053056407804107,Feynman91,Bx,1.6053056407804107,0.0,1.8877552752913893
1.0,1.2513511934460055,1.0,1.0,1.8883537299295232,1.614217387433848,Feynman91,Bx,1.614217387433848,0.0,1.8883537299295232
1.0,1.2520743293184107,1.0,1.0,1.888833006419082,2.0025674794811525,Feynman91,Bx,2.0025674794811525,0.0,1.888833006419082
1.0,1.2601291771370264,1.0,1.0,1.8941820247991055,1.9093811990491585,Feynman91,Bx,1.9093811990491585,0.0,1.8941820247991055
1.0,1.2607184261799098,1.0,1.0,1.894574081451963,1.6769437818314277,Feynman91,Bx,1.6769437818314277,0.0,1.894574081451963
1.0,1.261570084606292,1.0,1.0,1.8951409125375156,1.9803713777280074,Feynman91,Bx,1.9803713777280074,0.0,1.8951409125375156
1.0,1.264242839719786,1.0,1.0,1.8969211785898614,1.8491414793342524,Feynman91,Bx,1.8491414793342524,0.0,1.8969211785898614
1.0,1.2665880985713924,1.0,1.0,1.8984850306080097,1.9082877879090376,Feynman91,Bx,1.9082877879090376,0.0,1.8984850306080097
1.0,1.2675898814284716,1.0,1.0,1.8991535239416129,2.154734572918352,Feynman91,Bx,2.154734572918352,0.0,1.8991535239416129
1.0,1.2682810586398605,1.0,1.0,1.8996149198468213,2.3901745871046365,Feynman91,Bx,2.3901745871046365,0.0,1.8996149198468213
1.0,1.2694154283339865,1.0,1.0,1.9003724713046015,2.532693906316738,Feynman91,Bx,2.532693906316738,0.0,1.9003724713046015
1.0,1.270263550522345,1.0,1.0,1.9009391068063264,1.4810996751564156,Feynman91,Bx,1.4810996751564156,0.0,1.9009391068063264
1.0,1.2714446957405685,1.0,1.0,1.9017285858730806,1.6363755008691045,Feynman91,Bx,1.6363755008691045,0.0,1.9017285858730806
1.0,1.272388192163373,1.0,1.0,1.9023595116477792,2.029636227399659,Feynman91,Bx,2.029636227399659,0.0,1.9023595116477792
1.0,1.2739516883751643,1.0,1.0,1.9034056068830763,1.782703952460012,Feynman91,Bx,1.782703952460012,0.0,1.9034056068830763
1.0,1.2745294820318258,1.0,1.0,1.9037923732824213,2.751641639552316,Feynman91,Bx,2.751641639552316,0.0,1.9037923732824213
1.0,1.2750795731909892,1.0,1.0,1.9041606859634812,1.9043229608337306,Feynman91,Bx,1.9043229608337306,0.0,1.9041606859634812
1.0,1.2758487218703967,1.0,1.0,1.904675815223768,2.236280232097901,Feynman91,Bx,2.236280232097901,0.0,1.904675815223768
1.0,1.2793117125368427,1.0,1.0,1.9069972359271916,2.4362637910052234,Feynman91,Bx,2.4362637910052234,0.0,1.9069972359271916
1.0,1.2855049361279374,1.0,1.0,1.9111574871813395,1.7071768395533442,Feynman91,Bx,1.7071768395533442,0.0,1.9111574871813395
1.0,1.287710840596946,1.0,1.0,1.9126419447954426,1.4376082094620917,Feynman91,Bx,1.4376082094620917,0.0,1.9126419447954426
1.0,1.2912668281530784,1.0,1.0,1.9150378642440757,1.6452694849894278,Feynman91,Bx,1.6452694849894278,0.0,1.9150378642440757
1.0,1.2946930385545454,1.0,1.0,1.9173497500668994,1.8229569578406672,Feynman91,Bx,1.8229569578406672,0.0,1.9173497500668994
1.0,1.2969743815457386,1.0,1.0,1.9188909678212442,1.695562899698547,Feynman91,Bx,1.695562899698547,0.0,1.9188909678212442
1.0,1.2975025720361741,1.0,1.0,1.919248010143683,2.465118651168564,Feynman91,Bx,2.465118651168564,0.0,1.919248010143683
1.0,1.3028068183544734,1.0,1.0,1.922837904231895,2.012544842214802,Feynman91,Bx,2.012544842214802,0.0,1.922837904231895
1.0,1.3154825801476027,1.0,1.0,1.9314487874835806,1.518866254707112,Feynman91,Bx,1.518866254707112,0.0,1.9314487874835806
1.0,1.317705914541098,1.0,1.0,1.9329637547601848,2.1275096331425685,Feynman91,Bx,2.1275096331425685,0.0,1.9329637547601848
1.0,1.320176820628821,1.0,1.0,1.9346490218449501,1.6574114101891047,Feynman91,Bx,1.6574114101891047,0.0,1.9346490218449501
1.0,1.3260485213528042,1.0,1.0,1.938660537841001,2.141568762973079,Feynman91,Bx,2.141568762973079,0.0,1.938660537841001
1.0,1.32735642656592,1.0,1.0,1.9395553828508862,1.7976952130603,Feynman91,Bx,1.7976952130603,0.0,1.9395553828508862
1.0,1.3299619030900636,1.0,1.0,1.9413393994021095,2.8715300746190264,Feynman91,Bx,2.8715300746190264,0.0,1.9413393994021095
1.0,1.336209134353358,1.0,1.0,1.9456245400203376,2.1516282038764363,Feynman91,Bx,2.1516282038764363,0.0,1.9456245400203376
1.0,1.3373955181022983,1.0,1.0,1.946439511477332,1.7259227041927414,Feynman91,Bx,1.7259227041927414,0.0,1.946439511477332
1.0,1.3384072215338287,1.0,1.0,1.9471347900579208,1.6722842368301154,Feynman91,Bx,1.6722842368301154,0.0,1.9471347900579208
1.0,1.3418838907017356,1.0,1.0,1.9495261927260243,1.6081668548183703,Feynman91,Bx,1.6081668548183703,0.0,1.9495261927260243
1.0,1.3421793499720978,1.0,1.0,1.9497295729130035,2.086725487139765,Feynman91,Bx,2.086725487139765,0.0,1.9497295729130035
1.0,1.3461362698182078,1.0,1.0,1.9524555966577264,2.1385050978560547,Feynman91,Bx,2.1385050978560547,0.0,1.9524555966577264
1.0,1.3471655788906638,1.0,1.0,1.9531654044007172,2.13132862261285,Feynman91,Bx,2.13132862261285,0.0,1.9531654044007172
1.0,1.3485951469402404,1.0,1.0,1.954151700956394,1.4553579074214489,Feynman91,Bx,1.4553579074214489,0.0,1.954151700956394
1.0,1.3500121951599224,1.0,1.0,1.955129900308548,1.9538956017536058,Feynman91,Bx,1.9538956017536058,0.0,1.955129900308548
1.0,1.3604600053410434,1.0,1.0,1.9623586385094218,1.8450214652690065,Feynman91,Bx,1.8450214652690065,0.0,1.9623586385094218
1.0,1.3611860704723027,1.0,1.0,1.9628620732103996,1.4680832065513771,Feynman91,Bx,1.4680832065513771,0.0,1.9628620732103996
1.0,1.3622151492109489,1.0,1.0,1.9635758484814911,1.9254215495834963,Feynman91,Bx,1.9254215495834963,0.0,1.9635758484814911
1.0,1.3647595359395956,1.0,1.0,1.9653418509099279,1.3477316872783875,Feynman91,Bx,1.3477316872783875,0.0,1.9653418509099279
1.0,1.3651660321976764,1.0,1.0,1.9656241490850552,2.0989849977878365,Feynman91,Bx,2.0989849977878365,0.0,1.9656241490850552
1.0,1.367646589144286,1.0,1.0,1.967347755938944,2.1790986276014244,Feynman91,Bx,2.1790986276014244,0.0,1.967347755938944
1.0,1.3680704168307765,1.0,1.0,1.967642412992649,1.7331289539365977,Feynman91,Bx,1.7331289539365977,0.0,1.967642412992649
1.0,1.3702486274435852,1.0,1.0,1.9691575104625403,2.122739746096314,Feynman91,Bx,2.122739746096314,0.0,1.9691575104625403
1.0,1.3734368392092104,1.0,1.0,1.9713773741465601,2.0334968181900903,Feynman91,Bx,2.0334968181900903,0.0,1.9713773741465601
1.0,1.3742598909453836,1.0,1.0,1.9719508735922449,1.6132227063451432,Feynman91,Bx,1.6132227063451432,0.0,1.9719508735922449
1.0,1.3767638448779556,1.0,1.0,1.9736967053129342,1.6476987289654639,Feynman91,Bx,1.6476987289654639,0.0,1.9736967053129342
1.0,1.38023362205299,1.0,1.0,1.976118632938194,1.7961000717954347,Feynman91,Bx,1.7961000717954347,0.0,1.976118632938194
1.0,1.381234199300045,1.0,1.0,1.9768176226743923,1.7953962138652815,Feynman91,Bx,1.7953962138652815,0.0,1.9768176226743923
1.0,1.3831593028269977,1.0,1.0,1.9781632028214624,1.3565225139518167,Feynman91,Bx,1.3565225139518167,0.0,1.9781632028214624
1.0,1.3871466625824986,1.0,1.0,1.980953271410955,2.434209820388397,Feynman91,Bx,2.434209820388397,0.0,1.980953271410955
1.0,1.3951615304661478,1.0,1.0,1.986573858705647,2.369960888033789,Feynman91,Bx,2.369960888033789,0.0,1.986573858705647
1.0,1.3953495168113625,1.0,1.0,1.9867058851439743,2.442514625070028,Feynman91,Bx,2.442514625070028,0.0,1.9867058851439743
1.0,1.396114946479861,1.0,1.0,1.9872435542188744,2.184445696547806,Feynman91,Bx,2.184445696547806,0.0,1.9872435542188744
1.0,1.396668248053511,1.0,1.0,1.9876323088340218,1.8935263790408972,Feynman91,Bx,1.8935263790408972,0.0,1.9876323088340218
1.0,1.3969747738564338,1.0,1.0,1.9878477101607241,1.7629622072199718,Feynman91,Bx,1.7629622072199718,0.0,1.9878477101607241
1.0,1.3973571939902993,1.0,1.0,1.9881164773715958,2.141404272909292,Feynman91,Bx,2.141404272909292,0.0,1.9881164773715958
1.0,1.3975250284576184,1.0,1.0,1.988234444215638,2.367750678693824,Feynman91,Bx,2.367750678693824,0.0,1.988234444215638
1.0,1.3984466877195634,1.0,1.0,1.9888823842534826,1.9531275184284813,Feynman91,Bx,1.9531275184284813,0.0,1.9888823842534826
1.0,1.3986135094797456,1.0,1.0,1.9889996854950105,2.316755040700879,Feynman91,Bx,2.316755040700879,0.0,1.9889996854950105
1.0,1.3986653568582232,1.0,1.0,1.9890361435819464,1.780377006335075,Feynman91,Bx,1.780377006335075,0.0,1.9890361435819464
