epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,2.498786803301559,1.0,1.0,0.6425377936928541,0.6428075062211527,Feynman56,x
1.0,1.0,1.0,1.0848747609996916,1.0,1.0,0.3522377852326822,0.34236279343159687,Feynman56,x
1.0,1.0,1.0,1.4356484327596293,1.0,1.0,0.41768529540935395,0.36638466328216923,Feynman56,x
1.0,1.0,1.0,2.0216449374448047,1.0,1.0,0.5384486832700813,0.48845989233807907,Feynman56,x
1.0,1.0,1.0,1.2268945574546355,1.0,1.0,0.37786675299690853,0.29396573397881287,Feynman56,x
1.0,1.0,1.0,1.756045969519672,1.0,1.0,0.4824342915598417,0.4494892086088752,Feynman56,x
1.0,1.0,1.0,1.1956939169564031,1.0,1.0,0.3721228020489612,0.44061481526287094,Feynman56,x
1.0,1.0,1.0,1.7128049877841756,1.0,1.0,0.4734913611552325,0.5458270911491582,Feynman56,x
1.0,1.0,1.0,1.5217973909455307,1.0,1.0,0.43472034084434885,0.4427648895246564,Feynman56,x
1.0,1.0,1.0,1.0048928074935657,1.0,1.0,0.33844557785062257,0.3142113014089167,Feynman56,x
1.0,1.0,1.0,2.824703944986145,1.0,1.0,0.7153592953976223,0.7730132163746339,Feynman56,x
1.0,1.0,1.0,1.1240000165352069,1.0,1.0,0.35916147587340147,0.29292359109351135,Feynman56,x
1.0,1.0,1.0,2.4202020367136488,1.0,1.0,0.625158920207554,0.619576982842408,Feynman56,x
1.0,1.0,1.0,1.0273593858576267,1.0,1.0,0.3422682998209829,0.30393327956131627,Feynman56,x
1.0,1.0,1.0,2.5759371647209792,1.0,1.0,0.6596730990033446,0.6934155294844284,Feynman56,x
1.0,1.0,1.0,1.4702935100316044,1.0,1.0,0.4244983900994918,0.4160669955754394,Feynman56,x
1.0,1.0,1.0,2.6332518467146313,1.0,1.0,0.6724467627791796,0.6905814457217304,Feynman56,x
1.0,1.0,1.0,2.0279903341350303,1.0,1.0,0.5398069208597945,0.5470032604286678,Feynman56,x
1.0,1.0,1.0,2.3316791278308013,1.0,1.0,0.6056810057721291,0.5744954548966208,Feynman56,x
1.0,1.0,1.0,1.680065661065881,1.0,1.0,0.466758236236574,0.5088377985374193,Feynman56,x
1.0,1.0,1.0,2.339933608491032,1.0,1.0,0.6074925812078371,0.639758595315208,Feynman56,x
1.0,1.0,1.0,1.1266400690177352,1.0,1.0,0.35963260168805905,0.4232161065188886,Feynman56,x
1.0,1.0,1.0,2.9666273630550304,1.0,1.0,0.7473841447130753,0.8028548108153717,Feynman56,x
1.0,1.0,1.0,1.268084750764373,1.0,1.0,0.38553909716022855,0.3743362539319801,Feynman56,x
1.0,1.0,1.0,1.5090034942916024,1.0,1.0,0.43217105618814594,0.5004347885721845,Feynman56,x
1.0,1.0,1.0,1.5326384274215632,1.0,1.0,0.43688557277402607,0.4572430780971176,Feynman56,x
1.0,1.0,1.0,1.6224709729581441,1.0,1.0,0.4549974315053193,0.48065040774428924,Feynman56,x
1.0,1.0,1.0,2.749296250457075,1.0,1.0,0.6984149277828254,0.6693760151904273,Feynman56,x
1.0,1.0,1.0,2.480515005402921,1.0,1.0,0.6384900412020719,0.650405981493068,Feynman56,x
1.0,1.0,1.0,2.5910766300724486,1.0,1.0,0.663043690142438,0.6673601469523884,Feynman56,x
1.0,1.0,1.0,2.0528817466910727,1.0,1.0,0.5451429187108107,0.5535199951087743,Feynman56,x
1.0,1.0,1.0,1.0980981275756951,1.0,1.0,0.3545654190125335,0.29150016226899367,Feynman56,x
1.0,1.0,1.0,2.88498709714435,1.0,1.0,0.7289416060993867,0.6743358680445558,Feynman56,x
1.0,1.0,1.0,2.9228549604461063,1.0,1.0,0.7374892572048448,0.7757873725368041,Feynman56,x
1.0,1.0,1.0,1.7388549115738121,1.0,1.0,0.47887225519522036,0.44741980489014144,Feynman56,x
1.0,1.0,1.0,1.4825170166580566,1.0,1.0,0.42691448484529027,0.4299921963948535,Feynman56,x
1.0,1.0,1.0,2.6583316717578542,1.0,1.0,0.6780474357712192,0.7417064905634412,Feynman56,x
1.0,1.0,1.0,1.9962968655672377,1.0,1.0,0.5330313284734894,0.5484147372991831,Feynman56,x
1.0,1.0,1.0,1.7987944752720515,1.0,1.0,0.49132856806832004,0.5041799685449836,Feynman56,x
1.0,1.0,1.0,2.1345776058003945,1.0,1.0,0.5627415525289937,0.5616996850114926,Feynman56,x
1.0,1.0,1.0,1.827897094652937,1.0,1.0,0.4974124800053809,0.48969782773596543,Feynman56,x
1.0,1.0,1.0,2.535408438295427,1.0,1.0,0.6506628179194377,0.6397915646138582,Feynman56,x
1.0,1.0,1.0,1.9607523435572893,1.0,1.0,0.5254581118224046,0.5297967449851413,Feynman56,x
1.0,1.0,1.0,1.5922318591125582,1.0,1.0,0.44886787635913716,0.5212963768056971,Feynman56,x
1.0,1.0,1.0,2.5613121890064665,1.0,1.0,0.6564195142100349,0.6970469995748917,Feynman56,x
1.0,1.0,1.0,2.6794701941229597,1.0,1.0,0.68277305815755,0.6680336346284284,Feynman56,x
1.0,1.0,1.0,1.3792542756750252,1.0,1.0,0.40671080530961,0.35434906673920796,Feynman56,x
1.0,1.0,1.0,2.3005670399117477,1.0,1.0,0.5988619968226768,0.6076202027118662,Feynman56,x
1.0,1.0,1.0,2.1340939691675853,1.0,1.0,0.5626369996301973,0.5809257575891088,Feynman56,x
1.0,1.0,1.0,1.0212301495996494,1.0,1.0,0.34122128653825545,0.3562725239970635,Feynman56,x
1.0,1.0,1.0,2.7164078665005746,1.0,1.0,0.6910415500132621,0.7058125352574632,Feynman56,x
1.0,1.0,1.0,1.7579822062009933,1.0,1.0,0.4828360245646865,0.4683911978767953,Feynman56,x
1.0,1.0,1.0,2.5441588925234466,1.0,1.0,0.6526065924996732,0.6308697021599758,Feynman56,x
1.0,1.0,1.0,1.6531828751009183,1.0,1.0,0.46125509654630387,0.5041805846417665,Feynman56,x
1.0,1.0,1.0,2.594947788635193,1.0,1.0,0.6639059612900048,0.6960164977442006,Feynman56,x
1.0,1.0,1.0,2.3827615563236533,1.0,1.0,0.6169075006973308,0.5777066204433294,Feynman56,x
1.0,1.0,1.0,1.6889370310367724,1.0,1.0,0.4685793892045007,0.4855375238358402,Feynman56,x
1.0,1.0,1.0,2.208575954111653,1.0,1.0,0.5787874146428157,0.5130548524904244,Feynman56,x
1.0,1.0,1.0,2.4057941535323635,1.0,1.0,0.6219813538369909,0.6049966887942012,Feynman56,x
1.0,1.0,1.0,1.1479827854892257,1.0,1.0,0.36345898581172853,0.40557831843884473,Feynman56,x
1.0,1.0,1.0,1.7899064114159287,1.0,1.0,0.48947509991551674,0.5242594129654362,Feynman56,x
1.0,1.0,1.0,2.366848915850751,1.0,1.0,0.6134063798489047,0.6235624948087372,Feynman56,x
1.0,1.0,1.0,1.0072650480353142,1.0,1.0,0.33884724570807573,0.3587297025899998,Feynman56,x
1.0,1.0,1.0,2.398693644011913,1.0,1.0,0.6204164100974153,0.6242162415452143,Feynman56,x
1.0,1.0,1.0,2.670804013717082,1.0,1.0,0.680835133242665,0.666977184061663,Feynman56,x
1.0,1.0,1.0,1.4769795528527112,1.0,1.0,0.4258191721583138,0.5025693026214042,Feynman56,x
1.0,1.0,1.0,1.4475033303964884,1.0,1.0,0.42001071670397305,0.4223169767685957,Feynman56,x
1.0,1.0,1.0,1.3089644316538018,1.0,1.0,0.393248732370994,0.39946165663793265,Feynman56,x
1.0,1.0,1.0,2.962861385773409,1.0,1.0,0.7465322391852679,0.7059513100167147,Feynman56,x
1.0,1.0,1.0,1.7995105882496152,1.0,1.0,0.49147799685039606,0.5465919118397913,Feynman56,x
1.0,1.0,1.0,1.5208143181183247,1.0,1.0,0.43452422484673553,0.43049343193455725,Feynman56,x
1.0,1.0,1.0,2.7269133068453915,1.0,1.0,0.6933956653518348,0.6866328646057176,Feynman56,x
1.0,1.0,1.0,2.030817185257461,1.0,1.0,0.5404122788544655,0.6049425835096958,Feynman56,x
1.0,1.0,1.0,1.7461114612322544,1.0,1.0,0.48037477802722234,0.48660322720361854,Feynman56,x
1.0,1.0,1.0,2.2720285746194637,1.0,1.0,0.5926199253955651,0.5510780182461129,Feynman56,x
1.0,1.0,1.0,1.093652012293327,1.0,1.0,0.3537813602369885,0.29465276931336837,Feynman56,x
1.0,1.0,1.0,2.0332623165590964,1.0,1.0,0.5409360258662061,0.6047387939639643,Feynman56,x
1.0,1.0,1.0,1.656789625717333,1.0,1.0,0.46199205890031825,0.47111052600166137,Feynman56,x
1.0,1.0,1.0,1.0164635757052747,1.0,1.0,0.3404091687313573,0.34610396453226905,Feynman56,x
1.0,1.0,1.0,2.1920541354414906,1.0,1.0,0.5751965774705574,0.5928333975010017,Feynman56,x
1.0,1.0,1.0,1.1148772935270714,1.0,1.0,0.357537270585168,0.3050563506267479,Feynman56,x
1.0,1.0,1.0,2.189364268615541,1.0,1.0,0.5746124029752253,0.5970544117632853,Feynman56,x
1.0,1.0,1.0,1.3036112801589281,1.0,1.0,0.3922339694841702,0.37839189841310444,Feynman56,x
1.0,1.0,1.0,1.201474300135062,1.0,1.0,0.3731824064771921,0.3716333169014652,Feynman56,x
1.0,1.0,1.0,1.8320800839560714,1.0,1.0,0.49828879219084743,0.4685794291521917,Feynman56,x
1.0,1.0,1.0,2.4728505769664304,1.0,1.0,0.6367933757187314,0.5685875027071162,Feynman56,x
1.0,1.0,1.0,2.0491801392990934,1.0,1.0,0.5443486060461623,0.5767431559030193,Feynman56,x
1.0,1.0,1.0,2.498007681651751,1.0,1.0,0.6423651108337839,0.7267661657164403,Feynman56,x
1.0,1.0,1.0,1.9129611725644284,1.0,1.0,0.5153204072267873,0.4631758285446151,Feynman56,x
1.0,1.0,1.0,2.791112250591624,1.0,1.0,0.7078046751804946,0.7494885184103139,Feynman56,x
1.0,1.0,1.0,2.478065413059842,1.0,1.0,0.6379476978484935,0.6818601094399425,Feynman56,x
1.0,1.0,1.0,1.075429903991045,1.0,1.0,0.3505832026433896,0.36928341627053185,Feynman56,x
1.0,1.0,1.0,1.5408482913500352,1.0,1.0,0.43852834229146975,0.41698421365661703,Feynman56,x
1.0,1.0,1.0,2.133420368255209,1.0,1.0,0.562491387231888,0.5513390948980242,Feynman56,x
1.0,1.0,1.0,2.6396266531179338,1.0,1.0,0.6738697152186266,0.5823162018773854,Feynman56,x
1.0,1.0,1.0,1.548271461577375,1.0,1.0,0.44001593243744713,0.4488727585775196,Feynman56,x
1.0,1.0,1.0,1.0414729587767644,1.0,1.0,0.34469074637111563,0.40815255386141647,Feynman56,x
1.0,1.0,1.0,1.4431503230751312,1.0,1.0,0.41915612253635903,0.35321405515743753,Feynman56,x
1.0,1.0,1.0,1.2431457869873455,1.0,1.0,0.3808819458378381,0.3515293804666406,Feynman56,x
1.0,1.0,1.0,1.8665473475356014,1.0,1.0,0.5055267534784597,0.5321981317233369,Feynman56,x
1.0,1.0,1.0,1.4715767065253418,1.0,1.0,0.42475173014143436,0.38900296359722,Feynman56,x
1.0,1.0,1.0,1.3171443929620619,1.0,1.0,0.3948023080119771,0.3757380407379323,Feynman56,x
1.0,1.0,1.0,2.313364552135723,1.0,1.0,0.6016651543172155,0.5834920066703211,Feynman56,x
1.0,1.0,1.0,2.073530718703319,1.0,1.0,0.5495789038058175,0.573611838163806,Feynman56,x
1.0,1.0,1.0,1.6079404493225629,1.0,1.0,0.4520480372792538,0.47756478741002767,Feynman56,x
1.0,1.0,1.0,1.2125140812633641,1.0,1.0,0.3752119012848479,0.3726585947368663,Feynman56,x
1.0,1.0,1.0,2.2623560866155676,1.0,1.0,0.5905071762348462,0.5946110203866563,Feynman56,x
1.0,1.0,1.0,1.3116205703216064,1.0,1.0,0.3937528085727033,0.38652630428249896,Feynman56,x
1.0,1.0,1.0,1.242812380097159,1.0,1.0,0.38081992949620497,0.34862496126584885,Feynman56,x
1.0,1.0,1.0,2.6369218642617427,1.0,1.0,0.6732659129180366,0.7369641784557642,Feynman56,x
1.0,1.0,1.0,2.360651406499726,1.0,1.0,0.6120437562852973,0.5699414630229623,Feynman56,x
1.0,1.0,1.0,1.0132906468505953,1.0,1.0,0.33986960885496675,0.40243634606772627,Feynman56,x
1.0,1.0,1.0,1.0575893613340592,1.0,1.0,0.3474762602509714,0.30521248855376093,Feynman56,x
1.0,1.0,1.0,1.919890852169846,1.0,1.0,0.516787079430087,0.472083387060338,Feynman56,x
1.0,1.0,1.0,2.63709155829494,1.0,1.0,0.6733037922005668,0.7107162027922771,Feynman56,x
1.0,1.0,1.0,2.5420435208316214,1.0,1.0,0.6521366139193511,0.6252925782977831,Feynman56,x
1.0,1.0,1.0,2.475613155423863,1.0,1.0,0.6374048395898279,0.659340174967433,Feynman56,x
1.0,1.0,1.0,2.082753488616948,1.0,1.0,0.5515629242020127,0.44521326096903946,Feynman56,x
1.0,1.0,1.0,2.9907629167821828,1.0,1.0,0.7528464764905995,0.7083326529610784,Feynman56,x
1.0,1.0,1.0,1.1187104491888729,1.0,1.0,0.35821900793621214,0.31236877167597255,Feynman56,x
1.0,1.0,1.0,1.368672804529174,1.0,1.0,0.4046683611812813,0.43214102191499376,Feynman56,x
1.0,1.0,1.0,2.542344129082647,1.0,1.0,0.6522033977792854,0.6074040163866475,Feynman56,x
1.0,1.0,1.0,1.243150853024049,1.0,1.0,0.38088288821149263,0.46858526529943634,Feynman56,x
1.0,1.0,1.0,2.803005440980818,1.0,1.0,0.7104782348535096,0.6974861433686368,Feynman56,x
1.0,1.0,1.0,1.3674093718703908,1.0,1.0,0.40442485754216456,0.4456347022647262,Feynman56,x
1.0,1.0,1.0,1.9483473134217604,1.0,1.0,0.5228216581605504,0.5933472899853814,Feynman56,x
1.0,1.0,1.0,2.992481691560724,1.0,1.0,0.7532356379833811,0.757337736079892,Feynman56,x
1.0,1.0,1.0,2.450522410360894,1.0,1.0,0.6318548494550708,0.7259163416934896,Feynman56,x
1.0,1.0,1.0,2.7006535828643914,1.0,1.0,0.6875132853286312,0.6427612739276773,Feynman56,x
1.0,1.0,1.0,2.020167920551059,1.0,1.0,0.5381326465097023,0.5461997426924061,Feynman56,x
1.0,1.0,1.0,2.4230735860725807,1.0,1.0,0.6257925532095889,0.609297619393878,Feynman56,x
1.0,1.0,1.0,1.2859281700827412,1.0,1.0,0.38889292411626064,0.43568539323691274,Feynman56,x
1.0,1.0,1.0,2.839343423805068,1.0,1.0,0.7186547994783923,0.7669850517543876,Feynman56,x
1.0,1.0,1.0,2.412494104473514,1.0,1.0,0.6234586391327724,0.575460728866206,Feynman56,x
1.0,1.0,1.0,2.1784521752582235,1.0,1.0,0.5722438328186864,0.5180061955911268,Feynman56,x
