m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,3.0,1.0,3.2869938472599567,1.0,3.0,1.0,0.07558384253118539,0.07513353148282494,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.1817553127174873,1.0,3.0,1.0,0.07836956051235823,0.0763976374245621,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.952353839641867,1.0,3.0,1.0,0.059821517020317794,0.0595239265541391,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.621876991789745,1.0,3.0,1.0,0.06723033041785022,0.06817561057287291,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.294677254651391,1.0,3.0,1.0,0.07538326527639883,0.07544887881736116,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8848466769374013,1.0,3.0,1.0,0.06126572406845487,0.06603796465151579,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4635018650607083,1.0,3.0,1.0,0.07107905823835042,0.07099894133237492,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.9887977958962377,1.0,3.0,1.0,0.059056586626359375,0.06231730001876595,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.690635368157184,1.0,3.0,1.0,0.0656188703010073,0.06529428779670768,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.845549869632676,1.0,3.0,1.0,0.06212278246436843,0.06191877010388661,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6837125611993886,1.0,3.0,1.0,0.06577946347304592,0.06556289018907561,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3751330952282244,1.0,3.0,1.0,0.07330702616840265,0.07246704106563256,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5655924775751378,1.0,3.0,1.0,0.06857645341038919,0.06992672611726705,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.608020726519252,1.0,3.0,1.0,0.06755947818758218,0.06597941519236913,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.7518428511000157,1.0,3.0,1.0,0.0642151914679189,0.06377725114848923,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0543132366357693,1.0,3.0,1.0,0.08183170200143505,0.08232937434303461,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.469154969303531,1.0,3.0,1.0,0.07093845630419238,0.071491168063681,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.920189728604935,1.0,3.0,1.0,0.060505189101177526,0.057357259623598125,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.888467482180268,1.0,3.0,1.0,0.06118736132150359,0.05960585321949291,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.587758446030894,1.0,3.0,1.0,0.06804344051781917,0.07138873453745305,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.1178479211952004,1.0,3.0,1.0,0.08009432024210628,0.07841035696974417,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5415162899458736,1.0,3.0,1.0,0.06915961703550301,0.06801006486506664,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2891647602062,1.0,3.0,1.0,0.07552713047043584,0.07634488402715849,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.9410171133918355,1.0,3.0,1.0,0.060061569133990085,0.05870726895703382,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.925768489206085,1.0,3.0,1.0,0.06038603128302493,0.06046883438108545,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3231096867453425,1.0,3.0,1.0,0.07464447610477043,0.07657122619801253,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0353713967571077,1.0,3.0,1.0,0.08235375787465805,0.08165535972420918,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5913642189604267,1.0,3.0,1.0,0.06795708788245863,0.06733784303731975,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.071982119265617,1.0,3.0,1.0,0.08134638085290713,0.08265253383250558,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.617536464899433,1.0,3.0,1.0,0.06733327894362486,0.06489750282812816,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2529840406255937,1.0,3.0,1.0,0.07647635449165686,0.07597684685016806,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.493894952794897,1.0,3.0,1.0,0.07032590130365202,0.07159130995759014,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.957428015362817,1.0,3.0,1.0,0.059714396315498366,0.057331380571079386,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.655070990686008,1.0,3.0,1.0,0.06644782312858517,0.06692120023280018,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.581493616976238,1.0,3.0,1.0,0.0681937088654823,0.06810799666817055,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.556252878030289,1.0,3.0,1.0,0.06880215351986223,0.07062878965729646,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3025401877787646,1.0,3.0,1.0,0.07517840973890783,0.07632460068984975,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.420021184032663,1.0,3.0,1.0,0.07216828328438159,0.07491011758302468,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8004255479322318,1.0,3.0,1.0,0.06312181596988145,0.06536938203996065,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0389209068944867,1.0,3.0,1.0,0.0822557929702476,0.08483587336984645,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.535523009792097,1.0,3.0,1.0,0.06930546324780734,0.07091006240290032,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0048718913848615,1.0,3.0,1.0,0.083198058138023,0.08268242117342205,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.641276118208409,1.0,3.0,1.0,0.06677199043344509,0.06727368070565982,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.100581254365077,1.0,3.0,1.0,0.08056432664314085,0.07946983089427692,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8172522100711768,1.0,3.0,1.0,0.06274742086447864,0.06375046752390591,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6058328906925405,1.0,3.0,1.0,0.06761158337434102,0.06896933586090784,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.696373513720947,1.0,3.0,1.0,0.0654860401299619,0.06569108489721352,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.045828991357859,1.0,3.0,1.0,0.08206531303557547,0.08271895163379146,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.292309333466921,1.0,3.0,1.0,0.07544503851105569,0.07183020356760379,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.873176773170627,1.0,3.0,1.0,0.061518984552663615,0.06151009138340398,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.304152059794637,1.0,3.0,1.0,0.07513646633655334,0.07760096421949224,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.9790162802938713,1.0,3.0,1.0,0.05926088169663401,0.06104258513003335,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.042997779473603,1.0,3.0,1.0,0.08214335049597168,0.08337564770590189,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8805332831420865,1.0,3.0,1.0,0.061359209593306444,0.06195264671791329,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0739926195762726,1.0,3.0,1.0,0.08129126038582885,0.08283200403015535,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.9675062348943375,1.0,3.0,1.0,0.059502228440500474,0.056516742709809914,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8992817875393198,1.0,3.0,1.0,0.060953923229000284,0.05517908114388225,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6140035124441683,1.0,3.0,1.0,0.06741718005004338,0.06614951418894655,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.130190323673628,1.0,3.0,1.0,0.07975937671156096,0.07939836718060973,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3076249495340777,1.0,3.0,1.0,0.07504615578139806,0.07611271796580034,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2971467300844486,1.0,3.0,1.0,0.07531888264006949,0.07200509018664596,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5537123182489805,1.0,3.0,1.0,0.06886366263941035,0.06566590528888917,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5780687656935264,1.0,3.0,1.0,0.06827598367066738,0.06546532020810776,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.461789692924162,1.0,3.0,1.0,0.07112168900040337,0.07096184834238721,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.403750459534295,1.0,3.0,1.0,0.07257938880890814,0.0745443403449951,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.075557022710327,1.0,3.0,1.0,0.08124838498076496,0.07934361007499785,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.526436683278794,1.0,3.0,1.0,0.06952709325749955,0.06742022908635252,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.466083555480619,1.0,3.0,1.0,0.07101481828678684,0.07193598810853055,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.353692853215685,1.0,3.0,1.0,0.0738559525688352,0.07480218768239177,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.640481447934632,1.0,3.0,1.0,0.06679070913878074,0.06450343101902134,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6748519231682013,1.0,3.0,1.0,0.06598555143955794,0.06316559448383278,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6858951743542727,1.0,3.0,1.0,0.06572879179285532,0.06723578082816432,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0447273926317173,1.0,3.0,1.0,0.0820956719124287,0.0818059435774318,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0225128784141546,1.0,3.0,1.0,0.0827091662437512,0.0810633317444611,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2521295211920878,1.0,3.0,1.0,0.07649887664557481,0.07978404708434449,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.787723690044584,1.0,3.0,1.0,0.06340589841060662,0.06548422159398995,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8946588125774717,1.0,3.0,1.0,0.06105360334720594,0.06706115807837787,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.591966712132443,1.0,3.0,1.0,0.06794266877332845,0.06629157240228517,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3866269010827925,1.0,3.0,1.0,0.07301408285094389,0.07359066053974866,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.832106837733175,1.0,3.0,1.0,0.062418741954019086,0.06240870457521987,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2657924512582897,1.0,3.0,1.0,0.07613933705432685,0.0738989822113057,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0032644751263455,1.0,3.0,1.0,0.08324267819083239,0.08361912963846738,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.846462227020354,1.0,3.0,1.0,0.06210274731798479,0.05906339999218168,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2943702305247546,1.0,3.0,1.0,0.07539127266814653,0.07338252918396738,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.464315210935352,1.0,3.0,1.0,0.07105881455807928,0.06543992298114956,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.7901940898469704,1.0,3.0,1.0,0.06335054818567785,0.06605723405705287,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.1810557537345,1.0,3.0,1.0,0.0783883100022479,0.0801646095540102,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.876446734118429,1.0,3.0,1.0,0.061447912596966824,0.06099861929348493,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6739403682621092,1.0,3.0,1.0,0.06600678760077908,0.06572752151170792,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2289936757706363,1.0,3.0,1.0,0.07711043864127347,0.07790752688227205,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2414776489285497,1.0,3.0,1.0,0.07678001773245108,0.07449120068418791,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.105096429578829,1.0,3.0,1.0,0.08044126229584848,0.08416107044977941,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4627705944394904,1.0,3.0,1.0,0.07109726325593002,0.06765053060185865,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4471143950307495,1.0,3.0,1.0,0.07148796331002732,0.07111017735738541,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.578189852757885,1.0,3.0,1.0,0.06827307328957137,0.06917029979854489,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8800541690670585,1.0,3.0,1.0,0.06136960254169647,0.06133026346352359,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6806172938023405,1.0,3.0,1.0,0.0658513866561216,0.06157983677626271,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6299432115011303,1.0,3.0,1.0,0.0670393999393729,0.06600969044663799,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3813331712031225,1.0,3.0,1.0,0.07314888870549846,0.07405456412837141,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.976971676573183,1.0,3.0,1.0,0.05930367863488329,0.05865376379616563,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4820537971121865,1.0,3.0,1.0,0.07061852124285309,0.07134716832572631,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8379775466638524,1.0,3.0,1.0,0.06228931978605947,0.06252963860363292,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.690352019233531,1.0,3.0,1.0,0.06562543605328092,0.06679356089532545,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4799216339484347,1.0,3.0,1.0,0.07067132160213545,0.06759239831472358,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.1605329777296967,1.0,3.0,1.0,0.07893966506564193,0.07742191527665662,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.231618308375891,1.0,3.0,1.0,0.07704088859497006,0.0742911772205965,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.417044342451688,1.0,3.0,1.0,0.07224335597494168,0.06792712368635184,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.833651119209713,1.0,3.0,1.0,0.06238467154215386,0.06142714106008548,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.014745857582678,1.0,3.0,1.0,0.0829242344270184,0.08448077626594044,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5539865689580385,1.0,3.0,1.0,0.06885702044795679,0.06750932342324684,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.620102446965274,1.0,3.0,1.0,0.06727240157572434,0.06837549437180518,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5537967769203878,1.0,3.0,1.0,0.06886161703934648,0.07070778637928578,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8196868359486755,1.0,3.0,1.0,0.06269343332854846,0.05670031114759049,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0099160146033297,1.0,3.0,1.0,0.08305811759066245,0.08613569101168726,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4411650622173062,1.0,3.0,1.0,0.07163689735430002,0.07328425877080692,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.725233232052044,1.0,3.0,1.0,0.0648218532775399,0.06669014057225714,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.646109785980982,1.0,3.0,1.0,0.06665823662405546,0.06622008806717719,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.621595215929415,1.0,3.0,1.0,0.06723700918631129,0.0684774352409625,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.7038793121718694,1.0,3.0,1.0,0.06531267681424756,0.06587131613530256,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2991175965475708,1.0,3.0,1.0,0.07526752870572295,0.0698891552573078,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.171176890927197,1.0,3.0,1.0,0.0786533966420643,0.077281358782373,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.102339696330209,1.0,3.0,1.0,0.08051638572857481,0.08404793173268005,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.695151203812844,1.0,3.0,1.0,0.06551431351823861,0.0632543053919298,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.009147649843011,1.0,3.0,1.0,0.08307942682768228,0.08262807564221052,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4195886791459773,1.0,3.0,1.0,0.07217918662878234,0.07155122461840326,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.670126017381201,1.0,3.0,1.0,0.06609571885412596,0.06690874943030374,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.924397348844682,1.0,3.0,1.0,0.060415295269172734,0.061305032867615426,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8274935449857876,1.0,3.0,1.0,0.06252063279767966,0.06402062557337174,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.069711668231999,1.0,3.0,1.0,0.08140865373055263,0.08197836207625031,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.1794033303807603,1.0,3.0,1.0,0.07843260977591943,0.07997669704646386,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5277701875747027,1.0,3.0,1.0,0.06949452817995203,0.07014104636344211,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.049470924971944,1.0,3.0,1.0,0.08196498882476978,0.08309526996008233,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2167113353665293,1.0,3.0,1.0,0.07743648592159191,0.0830720211906949,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0660724574952964,1.0,3.0,1.0,0.0815085245634106,0.08460332677351252,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.324469652979984,1.0,3.0,1.0,0.07460927587993461,0.0761871267160267,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.189206355689736,1.0,3.0,1.0,0.07817004263024172,0.07960142084485568,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.625946093762714,1.0,3.0,1.0,0.06713395079758133,0.06709817367182758,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.638686491715408,1.0,3.0,1.0,0.0668330077783228,0.06785728624314498,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.0372370733387486,1.0,3.0,1.0,0.08230225823465015,0.08429615141615455,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3277842867567937,1.0,3.0,1.0,0.07452353553243683,0.076433916040935,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.844137447555912,1.0,3.0,1.0,0.06215381173480264,0.061413348965896564,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.640766800513635,1.0,3.0,1.0,0.06678398701072073,0.0670725256750702,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5053085402386706,1.0,3.0,1.0,0.07004483137300982,0.0701568247121297,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5789545042451336,1.0,3.0,1.0,0.06825469712707641,0.06778625419441517,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.923785818905362,1.0,3.0,1.0,0.06042835175619872,0.06013726012033685,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6678916601883027,1.0,3.0,1.0,0.06614786494670413,0.06569136736543603,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.723130183160734,1.0,3.0,1.0,0.0648700348547094,0.06936966416862801,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.899764142137552,1.0,3.0,1.0,0.06094353235070956,0.06515010803581749,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.7668483339744987,1.0,3.0,1.0,0.06387552059871414,0.06443011463560244,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.200307868175007,1.0,3.0,1.0,0.07787340371893518,0.07891886361956688,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.5199474097528505,1.0,3.0,1.0,0.06968575582245234,0.07178562315559277,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.644223045443968,1.0,3.0,1.0,0.06670261709134921,0.06648402172599177,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.7124850796087805,1.0,3.0,1.0,0.06511444547744924,0.06672924139065903,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2707305713928823,1.0,3.0,1.0,0.07600968994959542,0.07634482081862037,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.431435084924476,1.0,3.0,1.0,0.07188102876057503,0.07202638760028815,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.194050153906126,1.0,3.0,1.0,0.07804052066170532,0.07911591092958709,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.024897231263249,1.0,3.0,1.0,0.08264320201096484,0.08361361999682632,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3666091502328666,1.0,3.0,1.0,0.07352487663156214,0.07594003298251763,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.9243283531579625,1.0,3.0,1.0,0.060416768217760645,0.06329628239911125,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.578850441317245,1.0,3.0,1.0,0.06825719771398678,0.07033567213785989,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3671091165999183,1.0,3.0,1.0,0.07351208469667003,0.07403235463400683,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.8398389972993043,1.0,3.0,1.0,0.06224833957044017,0.06491596544492807,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.611432477168026,1.0,3.0,1.0,0.06747829750582746,0.0645410252668546,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.7652923503959963,1.0,3.0,1.0,0.06391066094094107,0.06370525550820327,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6411884257874965,1.0,3.0,1.0,0.0667740558170669,0.06793127879757024,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.6687448064791677,1.0,3.0,1.0,0.06612794941006749,0.06607297077075297,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.1431433516635714,1.0,3.0,1.0,0.07940879563529075,0.07854015271336157,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.3851273042880705,1.0,3.0,1.0,0.07305225027068213,0.07486872149777063,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.521671593692625,1.0,3.0,1.0,0.06964356882165516,0.07134338516562375,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.469561526868968,1.0,3.0,1.0,0.07092835359722958,0.07091545907348755,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.2544919497015865,1.0,3.0,1.0,0.07643662278273128,0.07684543360051349,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.9520703966156785,1.0,3.0,1.0,0.05982750667322621,0.059916550344313174,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.4462245300557974,1.0,3.0,1.0,0.0715102235822236,0.07036312681118406,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.97353409537912,1.0,3.0,1.0,0.059375705956499575,0.05609576175674134,Feynman5,y1
1.0,1.0,1.0,3.0,1.0,3.244505723253689,1.0,3.0,1.0,0.07670002180352946,0.07757552136058782,Feynman5,y1
