p_d,Ef,t,h,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name
2.586505547860802,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0882351046623093,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1183634398057953,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2482084021997526,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6045095637047897,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9732142902795895,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9554297485455372,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.268037232671472,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6923362699681253,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.190088736301677,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1446370053186876,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.3792283366242748,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.717667153281072,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7453886858335443,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.135537097138652,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5164646760905698,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7068683695651266,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.8260566867042032,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.567072576591263,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5744245795894647,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2767381170338914,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.163288238493743,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3182040429844784,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3077869711662533,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.463392229848064,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.3939799417404315,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.730091146047426,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1068133931187984,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.777279846275859,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.759834799667459,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.520816250405658,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.316540654253949,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7988490746705914,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5103925332776895,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2490760201998814,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4704598514060807,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2071563805243744,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9544874106133765,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0180848515695504,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.583049843160882,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.270953544283147,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7732645186587144,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4853035247449315,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2583458651464892,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2555648079162816,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.167111741988788,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7924136394887895,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4925400336706054,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.692513166932594,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.337479365986818,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.8817890526020098,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.544146059419628,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6133338757526074,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.663230826149668,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.8938003842092566,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5059508031380704,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1559198612158097,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1055486852960015,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1958758689825206,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4665209630765412,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7046290151033126,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.523777117474224,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.593395580322155,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.846824068577183,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.895339122989164,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2910237387136663,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4308647055348906,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1609525812360475,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9793551907500784,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.3772200922483455,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7780053966075915,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0835817403827597,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6751395035475334,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.74080386612998,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1911978766845959,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.042109690681392,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9628542768579056,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.251212515930562,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.95228956649247,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.96463404616841,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0844641779759487,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5417007065232156,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2313698079674733,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.8964478559038644,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.224349590404732,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9654797345574806,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.316821200728145,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.090973794357791,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5438929754818105,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9697928706168006,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3536912581382206,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.8630928398562798,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4437764816823404,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.75114727481321,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5262855884461697,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2597089971601,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0284046921970187,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4578409547840503,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2311451732295462,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4479689185787765,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.875728704789066,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1306989042912068,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.8995590009477876,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9326381160607755,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.679142465412828,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.3342978982384874,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.334874894791918,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1469549185215504,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2201873811849313,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1859183552038166,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5330258824051413,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3321224999178316,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.525344604888201,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.50422541337944,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0529404170241041,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2902064825231414,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5050169812004655,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6903212512617005,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2176444301466125,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.726047340847514,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6727603180438078,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.202430098067121,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7506620663736931,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7807907728499413,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9412547733106293,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4420269888587893,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2468655605400387,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4073199090298347,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5238257565499276,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1939137043463726,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9489654171866677,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5458461034688153,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1082020442876512,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3955509017662235,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1961935861359954,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.521331418872085,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.661199290795365,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.887885739203644,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5431477242043017,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.512425873088687,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0191023978161082,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6294773176696362,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7097599869518474,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4635028393348923,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.133716970906577,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.790869815735568,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7969575849510626,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2790822888936613,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5308931077279415,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1495272398603325,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4763500451162677,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7522464784346217,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3365593711322035,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7202480897509522,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1221203896792522,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.478834512893861,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.945826485411027,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.661334702504928,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.119777079460987,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5853752667236094,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.353633178749403,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.580217114239922,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.878972867591736,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0358846539310798,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2783766653297244,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4645430581429841,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0325744545159976,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0384275195796948,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.8088655390499846,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9435024713143907,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.3044469912970353,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.581041586340954,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.581486955810463,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.361249113624156,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.085971924669868,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.730175863887922,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.795596984371321,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.379607034157539,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.8379399612696212,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.230248176371938,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4728041269128977,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4850383892802042,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9664546763155366,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7539962370430684,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.131371481268224,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9799723393726105,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.015508889902445,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.644998076907336,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.17912258138403,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.033325637498161,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4854787061419836,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2292816117554075,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.156764723288289,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6039614671901887,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7623831686346854,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0340048837899696,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9103816348121192,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4376291443242906,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6411673973038945,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0892410929058307,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0574379689238986,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.685971996021835,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7609855866960955,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6637846040748596,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7833713772583748,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.342280386364653,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1556596575786204,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1382081123280257,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1121894550673734,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3418485956738015,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5123533046232518,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5894572038779424,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.250368656129869,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.297137270864563,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5804574720932174,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5120411135083085,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1215408147233827,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.751545236158707,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9726192497035402,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0766800949707205,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0934428622397423,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7416432656649148,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.127770637012933,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.183278510021153,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5969257618517019,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.434798192982681,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.225813757913856,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2519960746730208,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.705400318346477,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2014765177246218,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.562938348916978,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1643317216542686,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9406291768779482,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5588375099446585,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4896202060520352,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0868743815136912,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2242388009205158,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.841767328204712,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.110002157326627,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.622704335963558,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9304784956135554,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9539246406125517,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5814800858098819,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.731513529291327,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1763647236287806,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.09014460799918,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5744291210537522,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5660033606821884,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6451805241598874,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1709831466667935,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1601606668563607,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.538243697876644,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4065852343794931,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.838272017597726,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0149159594577113,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.541756139860315,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2594523877392714,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7855947907604972,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.44010032447643,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5035903123064513,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4401516177063567,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1114590189170492,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.899820307894923,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7525946720609589,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.8330004165481637,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.02889521202189,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5307669449652757,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.4138473540581238,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9938798707751415,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0876539700313506,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3773544608691193,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.6551862517174083,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.2541015730603808,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5384672410467184,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1558153928712955,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9345148814945454,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.5057548645486687,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.698533502924549,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6545379783457126,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.1062002001418005,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.4796242687804444,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.0792107225485923,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3992464311665413,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.1803126709772522,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9897301090042747,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5579263684175102,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.20020473401702,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.788693861449268,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.698199716124222,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7188022530713,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.3700664499238453,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.191045209862053,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.81431703557519,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7530544610836154,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.711990259844285,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6194845626147978,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.8063810810171073,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.9450525234035871,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.121087408124713,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.317463896640834,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2375743698873527,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.68940219714716,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.7658815631336722,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.536658226018629,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9121397588569633,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2115552263071696,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7730163614628744,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5154707567800836,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.3699376716204155,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.2411614260276487,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.8499214362908756,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.7326474900646485,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.160429461180346,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.6716734881406348,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5993455461103208,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.5925438595885506,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.9869841410051987,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
2.701556878850643,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
1.0789604133796937,2.0,2.0,2.0,3.0,3.0,,,Feynman90,p_d
