mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,3.4088676134794675,3.6905796843083065,3.827543155986306,Feynman91,Bz
1.0,1.0,1.0,3.5356330161477434,3.807978574634315,4.463077875362476,Feynman91,Bz
1.0,1.0,1.0,1.0075431213945194,1.736416753394591,2.03077369540377,Feynman91,Bz
1.0,1.0,1.0,3.526426434492831,3.7994319835851544,4.101717939481339,Feynman91,Bz
1.0,1.0,1.0,2.9085670378677717,3.234155564250258,2.735310015805579,Feynman91,Bz
1.0,1.0,1.0,3.2542473642162886,3.548256742050758,3.620129762852399,Feynman91,Bz
1.0,1.0,1.0,2.4112509391153165,2.7953767351440297,2.9299060766386775,Feynman91,Bz
1.0,1.0,1.0,3.63865326385988,3.9038183326838043,3.6979567879673962,Feynman91,Bz
1.0,1.0,1.0,3.7228530696044113,3.9824157213760327,3.9818461288293037,Feynman91,Bz
1.0,1.0,1.0,3.2805657767050542,3.5724098050599453,3.2885861319693017,Feynman91,Bz
1.0,1.0,1.0,2.384553050614769,2.7723804304597524,2.6727907481162423,Feynman91,Bz
1.0,1.0,1.0,3.952708561985485,4.198083488449623,4.005501797828593,Feynman91,Bz
1.0,1.0,1.0,4.207106397680328,4.438439392557112,4.248702162596568,Feynman91,Bz
1.0,1.0,1.0,4.932733913190554,5.131458258462227,4.893099026026637,Feynman91,Bz
1.0,1.0,1.0,3.792095079208363,4.047219426934532,4.04459568722142,Feynman91,Bz
1.0,1.0,1.0,4.381833760181164,4.6043964970301365,4.236167761123082,Feynman91,Bz
1.0,1.0,1.0,4.16101525145192,4.3947750707875235,4.172896730480142,Feynman91,Bz
1.0,1.0,1.0,1.7580846312148064,2.2562937686643783,1.8742268626364176,Feynman91,Bz
1.0,1.0,1.0,3.3757714920214728,3.6600318531871934,3.9281965940394827,Feynman91,Bz
1.0,1.0,1.0,1.7638401050340504,2.2607812623353305,2.1737395092302365,Feynman91,Bz
1.0,1.0,1.0,1.932817068213256,2.394949231022755,2.3438218909988238,Feynman91,Bz
1.0,1.0,1.0,1.6247466889936923,2.154019917130751,2.5975484588738924,Feynman91,Bz
1.0,1.0,1.0,4.573527046780827,4.787185984232882,4.393529466675004,Feynman91,Bz
1.0,1.0,1.0,2.6022298342358092,2.961688726079587,3.1168868279016313,Feynman91,Bz
1.0,1.0,1.0,3.5070943007840114,3.7814957932796505,4.3028966461942355,Feynman91,Bz
1.0,1.0,1.0,3.2163241520981867,3.513508367909506,2.974418562585018,Feynman91,Bz
1.0,1.0,1.0,1.0366773370672955,1.7534822215206343,1.1590240729159986,Feynman91,Bz
1.0,1.0,1.0,1.7345432342491063,2.237999158060465,2.556444271392792,Feynman91,Bz
1.0,1.0,1.0,4.065935525012051,4.304861402363033,3.764761164589602,Feynman91,Bz
1.0,1.0,1.0,2.846896153828943,3.1788075925865704,3.049950126545224,Feynman91,Bz
1.0,1.0,1.0,4.617631078275137,4.8293391654606745,4.666827495655925,Feynman91,Bz
1.0,1.0,1.0,4.731606619721568,4.938431046779225,4.891557789604649,Feynman91,Bz
1.0,1.0,1.0,3.498905044660739,3.7739020272858657,3.509211182299342,Feynman91,Bz
1.0,1.0,1.0,1.8282413895392806,2.3113776364810055,2.080525554786947,Feynman91,Bz
1.0,1.0,1.0,3.302768171634969,3.5928091510077453,2.975964861587438,Feynman91,Bz
1.0,1.0,1.0,2.730853127519539,3.075314423613177,2.9953691994032146,Feynman91,Bz
1.0,1.0,1.0,3.812824701426269,4.0666487681881645,3.5854308494757587,Feynman91,Bz
1.0,1.0,1.0,1.428664571793679,2.010244377855194,2.308842591690758,Feynman91,Bz
1.0,1.0,1.0,2.2603263738029478,2.666284927780447,3.3843185215046483,Feynman91,Bz
1.0,1.0,1.0,1.4784955474767827,2.045959208759713,2.0046083670761483,Feynman91,Bz
1.0,1.0,1.0,1.4516043315744982,2.026611737715403,1.7826265573575886,Feynman91,Bz
1.0,1.0,1.0,4.750621908475864,4.956652955098921,4.68846995514471,Feynman91,Bz
1.0,1.0,1.0,3.3931525333698036,3.676069111797807,3.936897221710611,Feynman91,Bz
1.0,1.0,1.0,4.793446798367766,4.997712697703039,4.522535779476422,Feynman91,Bz
1.0,1.0,1.0,4.3969566200262085,4.6187906986994225,4.549447374743509,Feynman91,Bz
1.0,1.0,1.0,1.2883652886773422,1.913082621600189,1.9618548623410348,Feynman91,Bz
1.0,1.0,1.0,3.931063227850008,4.177709671740549,4.158783215213064,Feynman91,Bz
1.0,1.0,1.0,2.271688072480173,2.6759235225709803,2.107533435044148,Feynman91,Bz
1.0,1.0,1.0,4.7343198831905795,4.941030738254283,4.657012132058939,Feynman91,Bz
1.0,1.0,1.0,2.7582528600647658,3.099670763170737,2.7650186724052657,Feynman91,Bz
1.0,1.0,1.0,2.5250640891938185,2.894123123596543,2.753768701344296,Feynman91,Bz
1.0,1.0,1.0,4.677672195424332,4.886779836236322,5.0815864406191285,Feynman91,Bz
1.0,1.0,1.0,1.1099680885231424,1.797784513655549,1.976508122562515,Feynman91,Bz
1.0,1.0,1.0,4.698641350950604,4.90685546402815,4.4063240810258515,Feynman91,Bz
1.0,1.0,1.0,4.31017162144274,4.536251691241387,4.588990839421889,Feynman91,Bz
1.0,1.0,1.0,2.1580681327237774,2.580166286400528,2.5071636751012694,Feynman91,Bz
1.0,1.0,1.0,3.400039062463986,3.682426594825887,3.703689839262149,Feynman91,Bz
1.0,1.0,1.0,1.97682053736691,2.4306006329620664,2.570916391223947,Feynman91,Bz
1.0,1.0,1.0,1.5354059776631992,2.0874557519247885,2.094977367377037,Feynman91,Bz
1.0,1.0,1.0,1.098901721509097,1.7909731973247554,1.8656970487121898,Feynman91,Bz
1.0,1.0,1.0,3.125068534364137,3.430168121896187,3.032549563709944,Feynman91,Bz
1.0,1.0,1.0,4.070918439060343,4.309568068551823,3.2197182406280738,Feynman91,Bz
1.0,1.0,1.0,1.2927706820537406,1.9160522008488425,2.435703623112512,Feynman91,Bz
1.0,1.0,1.0,1.9664267221503424,2.4221548368316466,2.22516673744766,Feynman91,Bz
1.0,1.0,1.0,4.617078597352211,4.828810906851484,4.556506532003507,Feynman91,Bz
1.0,1.0,1.0,3.6947273146541306,3.956135731955025,3.4653866294615994,Feynman91,Bz
1.0,1.0,1.0,2.5158267099049194,2.886067226221699,2.5243955813923398,Feynman91,Bz
1.0,1.0,1.0,2.1950122174568683,2.611145081144462,2.250630741056382,Feynman91,Bz
1.0,1.0,1.0,3.1958802998024796,3.4948034123059895,3.811074024120874,Feynman91,Bz
1.0,1.0,1.0,4.495905708498325,4.71308477960113,4.250028056478532,Feynman91,Bz
1.0,1.0,1.0,4.123243476999445,4.359029338123165,3.819880769230811,Feynman91,Bz
1.0,1.0,1.0,1.3545600295194742,1.9582729313279592,2.042485031058086,Feynman91,Bz
1.0,1.0,1.0,4.705683718288562,4.91359941962774,5.2952128626428765,Feynman91,Bz
1.0,1.0,1.0,1.7428084398927641,2.2444111161196494,1.9014938811993103,Feynman91,Bz
1.0,1.0,1.0,1.050475055557472,1.7616747266020687,1.8924562974164505,Feynman91,Bz
1.0,1.0,1.0,2.3442736382402707,2.737812793261854,2.5245026867915583,Feynman91,Bz
1.0,1.0,1.0,1.3201952087021311,1.9346615696498608,1.6612359228896807,Feynman91,Bz
1.0,1.0,1.0,1.4888485009188859,2.05345315473434,2.5309651349586093,Feynman91,Bz
1.0,1.0,1.0,2.5103506679792806,2.8812949304477704,3.122708847805177,Feynman91,Bz
1.0,1.0,1.0,1.0297116791392344,1.7493730711759976,1.1817133622837739,Feynman91,Bz
1.0,1.0,1.0,3.0131902720514967,3.3285605921457657,3.766250608276125,Feynman91,Bz
1.0,1.0,1.0,4.835643330510711,5.0381987277113955,5.425505426292877,Feynman91,Bz
1.0,1.0,1.0,1.0711899663940532,1.7741048289498829,1.9503254068862321,Feynman91,Bz
1.0,1.0,1.0,1.9934376362975215,2.4441345318552843,2.900728832604246,Feynman91,Bz
1.0,1.0,1.0,1.0932484768840869,1.787510064925335,1.7899476843547018,Feynman91,Bz
1.0,1.0,1.0,1.3135625790539893,1.9301416137400302,1.7398938335478882,Feynman91,Bz
1.0,1.0,1.0,2.273933552545355,2.677830054613537,3.6133543945966267,Feynman91,Bz
1.0,1.0,1.0,4.720007665202871,4.927318982933199,5.431598186116733,Feynman91,Bz
1.0,1.0,1.0,1.9470578322659162,2.406456773388637,2.9223626777959693,Feynman91,Bz
1.0,1.0,1.0,1.6526713352031934,2.175160348618535,2.2181944734791617,Feynman91,Bz
1.0,1.0,1.0,1.2479008963346963,1.886069099230709,2.2565391677143465,Feynman91,Bz
1.0,1.0,1.0,4.725636137966559,4.93271090866427,5.097644273600914,Feynman91,Bz
1.0,1.0,1.0,3.732285147025412,3.991234447975526,4.314096114481567,Feynman91,Bz
1.0,1.0,1.0,3.607905345594581,3.8751749615688262,4.486676504769153,Feynman91,Bz
1.0,1.0,1.0,4.543017054290095,4.75804623302156,5.295316126703541,Feynman91,Bz
1.0,1.0,1.0,3.4443092815017717,3.723340761552621,3.7205188933202287,Feynman91,Bz
1.0,1.0,1.0,2.5894167494439224,2.9504371036001986,2.481577797530177,Feynman91,Bz
1.0,1.0,1.0,2.6640840644444492,3.0161803497846176,3.4133174736954657,Feynman91,Bz
1.0,1.0,1.0,3.743575879893749,4.001794643472133,3.9549569297073237,Feynman91,Bz
1.0,1.0,1.0,3.254917205777347,3.5488710904265615,3.6116781491953973,Feynman91,Bz
1.0,1.0,1.0,2.99218797358235,3.309560222937611,3.32987473977961,Feynman91,Bz
1.0,1.0,1.0,4.721703630764798,4.928943616717225,4.835183851362616,Feynman91,Bz
1.0,1.0,1.0,1.214322128578503,1.8640220577974465,1.5983941665448773,Feynman91,Bz
1.0,1.0,1.0,1.9834187149011564,2.435969991321764,1.7824482148691434,Feynman91,Bz
1.0,1.0,1.0,4.134463324685468,4.369643805068007,4.826799769159493,Feynman91,Bz
1.0,1.0,1.0,3.8041566735289365,4.0585228836061455,3.3075682955427723,Feynman91,Bz
1.0,1.0,1.0,2.5684050933712532,2.932013765938932,3.0136855521001884,Feynman91,Bz
1.0,1.0,1.0,2.967857647486639,3.2875795071366603,3.4591136741985316,Feynman91,Bz
1.0,1.0,1.0,2.9555357969526743,3.2764602617869,2.8789118894328345,Feynman91,Bz
1.0,1.0,1.0,3.562937492849951,3.8333436550818,4.052062731379813,Feynman91,Bz
1.0,1.0,1.0,2.2657758227313605,2.670906228019616,3.5295911369067983,Feynman91,Bz
1.0,1.0,1.0,3.1267143195852616,3.431667588257861,3.193205801499496,Feynman91,Bz
1.0,1.0,1.0,3.885262623530614,4.134642143378794,4.612552339544124,Feynman91,Bz
1.0,1.0,1.0,4.567395289141291,4.78132823881294,5.360219268167708,Feynman91,Bz
1.0,1.0,1.0,3.4475829963667066,3.726369347882311,3.926595778774644,Feynman91,Bz
1.0,1.0,1.0,1.1506974222665503,1.823212702240439,2.7073211140549622,Feynman91,Bz
1.0,1.0,1.0,4.983356376537967,5.18013906913527,4.737517689560238,Feynman91,Bz
1.0,1.0,1.0,3.9538922388169326,4.199197999163266,4.271210554011339,Feynman91,Bz
1.0,1.0,1.0,3.754031460031758,4.011577271212431,3.980464971722274,Feynman91,Bz
1.0,1.0,1.0,2.2773500799325026,2.680731875173005,2.28777842856926,Feynman91,Bz
1.0,1.0,1.0,3.944311106386159,4.190177812928851,3.9816343810332193,Feynman91,Bz
1.0,1.0,1.0,1.1469018357963021,1.8208195465100125,2.243860065727525,Feynman91,Bz
1.0,1.0,1.0,3.1824724294774023,3.4825465918468055,3.3166995259968917,Feynman91,Bz
1.0,1.0,1.0,1.8181491543217314,2.303403209896354,1.89391349226454,Feynman91,Bz
1.0,1.0,1.0,3.099546579958791,3.4069324914553616,3.580456713452664,Feynman91,Bz
1.0,1.0,1.0,4.063989780866297,4.303023697237292,4.450824401925996,Feynman91,Bz
1.0,1.0,1.0,4.185983178164783,4.418422248708077,4.521950086682037,Feynman91,Bz
1.0,1.0,1.0,4.071692867978937,4.3102996196494905,4.022807873078176,Feynman91,Bz
1.0,1.0,1.0,2.359085008092899,2.7505057853799677,2.5346259246443976,Feynman91,Bz
1.0,1.0,1.0,3.2411895975822578,3.5362847746576405,3.5198093120784777,Feynman91,Bz
1.0,1.0,1.0,3.799999546433118,4.054626561459378,4.198476744166262,Feynman91,Bz
1.0,1.0,1.0,4.12450975460748,4.360227140396732,4.087418798498679,Feynman91,Bz
1.0,1.0,1.0,1.84338499223258,2.3233743197316072,2.178993937808362,Feynman91,Bz
1.0,1.0,1.0,2.3396204693305447,2.7338295375737087,2.3077946965328207,Feynman91,Bz
1.0,1.0,1.0,4.652358938922617,4.862555264115071,5.052321695371772,Feynman91,Bz
1.0,1.0,1.0,1.5123801005110589,2.0705780759058183,1.8989058469141227,Feynman91,Bz
1.0,1.0,1.0,1.0255402501310176,1.7469209497395095,2.1016507617353564,Feynman91,Bz
1.0,1.0,1.0,2.7386409086183305,3.0822319877578708,3.2880952752390957,Feynman91,Bz
1.0,1.0,1.0,1.2937226195402025,1.9166946069496735,1.4977026409581733,Feynman91,Bz
1.0,1.0,1.0,2.5847073067332236,2.9463047808195464,3.4119527005685426,Feynman91,Bz
1.0,1.0,1.0,4.437114930569388,4.657036494068066,4.711092988355101,Feynman91,Bz
1.0,1.0,1.0,1.5189671828660751,2.075394252334746,2.4100916137183885,Feynman91,Bz
1.0,1.0,1.0,1.1880216753582626,1.8469963457248781,2.1127036961301116,Feynman91,Bz
1.0,1.0,1.0,3.7418374644968826,4.000168447792225,3.493989547143354,Feynman91,Bz
1.0,1.0,1.0,4.441397357663911,4.661116871380075,5.057117341018869,Feynman91,Bz
1.0,1.0,1.0,1.1442114015551827,1.8191260900357829,1.4178808038866284,Feynman91,Bz
1.0,1.0,1.0,3.385171156461595,3.6687032802530557,3.470551355749153,Feynman91,Bz
1.0,1.0,1.0,3.320010369075563,3.608665799262832,3.663949290760385,Feynman91,Bz
1.0,1.0,1.0,1.5589206419604227,2.104812002989886,2.5129763586056386,Feynman91,Bz
1.0,1.0,1.0,3.7517350147033275,4.009428340867433,4.791596983025431,Feynman91,Bz
1.0,1.0,1.0,3.0736257409221586,3.383367434267122,3.7259550455835244,Feynman91,Bz
1.0,1.0,1.0,3.894384202915899,4.143214732538117,4.032369508703293,Feynman91,Bz
1.0,1.0,1.0,4.900797183394713,5.10076592609086,5.023895310951263,Feynman91,Bz
1.0,1.0,1.0,3.956248805572258,4.201416976639181,4.164835888263428,Feynman91,Bz
1.0,1.0,1.0,2.8506500608732894,3.1821699781056463,2.977250255967206,Feynman91,Bz
1.0,1.0,1.0,4.562753216900953,4.776894066057985,4.502311893564285,Feynman91,Bz
1.0,1.0,1.0,4.813974661137812,5.017404910715988,5.209230679539261,Feynman91,Bz
1.0,1.0,1.0,3.462941197286773,3.7405830743168837,3.5475287533517395,Feynman91,Bz
1.0,1.0,1.0,2.5226863177664094,2.8920487993541615,2.903454375448888,Feynman91,Bz
1.0,1.0,1.0,2.8293019904694954,3.1630601880575475,2.62952212771948,Feynman91,Bz
1.0,1.0,1.0,4.623668746579725,4.83511247832955,5.132642910219742,Feynman91,Bz
1.0,1.0,1.0,3.2093486959802657,3.507124042914683,3.5210443394309987,Feynman91,Bz
1.0,1.0,1.0,4.4483043539204825,4.667698750466649,3.8030249804530385,Feynman91,Bz
1.0,1.0,1.0,3.621883842031658,3.888192711938286,4.018214786387642,Feynman91,Bz
1.0,1.0,1.0,1.6667675789316365,2.1858897872897503,1.6053196377977685,Feynman91,Bz
1.0,1.0,1.0,3.1020767642728555,3.409234555063871,3.4292094191042812,Feynman91,Bz
1.0,1.0,1.0,1.6402258091782729,2.165719442839843,2.1247773898194,Feynman91,Bz
1.0,1.0,1.0,1.4271326080377222,2.0091559125474934,2.188895251704651,Feynman91,Bz
1.0,1.0,1.0,3.871470326337697,4.12168442359593,3.7045045883217718,Feynman91,Bz
1.0,1.0,1.0,4.049396293840153,4.289243563213258,3.3846400038765956,Feynman91,Bz
1.0,1.0,1.0,3.9779156812103413,4.221825809625397,4.452532915435247,Feynman91,Bz
1.0,1.0,1.0,4.050091705550839,4.2899000948007755,3.801327162474413,Feynman91,Bz
1.0,1.0,1.0,2.796076621464771,3.133375890808801,3.278424071594846,Feynman91,Bz
1.0,1.0,1.0,4.0943898843641024,4.331746590600965,4.657281062818729,Feynman91,Bz
1.0,1.0,1.0,4.912717690701546,5.112220174105565,5.536445514530483,Feynman91,Bz
1.0,1.0,1.0,2.1206787928802657,2.548975979206572,2.5852255519078144,Feynman91,Bz
1.0,1.0,1.0,2.2514490716906974,2.658763419790656,2.892700958719378,Feynman91,Bz
1.0,1.0,1.0,3.637577486274578,3.9028156462548522,4.150780523934434,Feynman91,Bz
