n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,2.588804832903145,1.0,0.3681476465435355,0.3825920280421371,Feynman81,kb
1.0,1.0,1.0,1.3834127559519818,1.0,0.6186715948985919,0.5931694148126777,Feynman81,kb
1.0,1.0,1.0,3.3991802608587567,1.0,0.28598540473322315,0.30092611557076804,Feynman81,kb
1.0,1.0,1.0,4.020745102380607,1.0,0.24370577427721007,0.21025573355663113,Feynman81,kb
1.0,1.0,1.0,2.1460375870938484,1.0,0.43494151254366986,0.41065360412806234,Feynman81,kb
1.0,1.0,1.0,3.8323884857381536,1.0,0.25516881516724177,0.2710086879652981,Feynman81,kb
1.0,1.0,1.0,1.3227204581861862,1.0,0.6387252791411776,0.7267856638543667,Feynman81,kb
1.0,1.0,1.0,2.1666337185958153,1.0,0.4313429826598303,0.4451503849751356,Feynman81,kb
1.0,1.0,1.0,1.5966389582753395,1.0,0.5555100531598078,0.5254262587793462,Feynman81,kb
1.0,1.0,1.0,4.614697593595057,1.0,0.21336950055196088,0.19836959111498087,Feynman81,kb
1.0,1.0,1.0,3.5846356915236517,1.0,0.27195002113566136,0.3294335077017869,Feynman81,kb
1.0,1.0,1.0,3.493622762252533,1.0,0.27866660101017426,0.31231601590583846,Feynman81,kb
1.0,1.0,1.0,3.9877477963169725,1.0,0.24564056643521748,0.27339842161440764,Feynman81,kb
1.0,1.0,1.0,4.073393783830708,1.0,0.24067975378825804,0.2198549784506989,Feynman81,kb
1.0,1.0,1.0,4.025315315946697,1.0,0.24344014963684668,0.32421976915284356,Feynman81,kb
1.0,1.0,1.0,2.0684604728341873,1.0,0.4490034167755379,0.44908513817637036,Feynman81,kb
1.0,1.0,1.0,2.9469712873854506,1.0,0.326880398324153,0.31201558828986037,Feynman81,kb
1.0,1.0,1.0,2.349324704491098,1.0,0.40168310020830017,0.35763969615525687,Feynman81,kb
1.0,1.0,1.0,3.390766118968523,1.0,0.2866555827701806,0.2098975167153104,Feynman81,kb
1.0,1.0,1.0,2.7506710523125024,1.0,0.3483350665469805,0.3764777294986704,Feynman81,kb
1.0,1.0,1.0,1.0946877113531825,1.0,0.7228091177667808,0.7187491701855575,Feynman81,kb
1.0,1.0,1.0,2.0729878287994525,1.0,0.4481600339431858,0.5189472640787792,Feynman81,kb
1.0,1.0,1.0,2.308480625924855,1.0,0.40797991518619686,0.38115068180004397,Feynman81,kb
1.0,1.0,1.0,3.908922302949849,1.0,0.25038637497559374,0.17571846853033563,Feynman81,kb
1.0,1.0,1.0,1.4576039345031702,1.0,0.5954432481643006,0.6303438455209252,Feynman81,kb
1.0,1.0,1.0,2.5214748762679906,1.0,0.377030276742158,0.36589499152677074,Feynman81,kb
1.0,1.0,1.0,3.851825342755115,1.0,0.25393742520751794,0.28471991135531555,Feynman81,kb
1.0,1.0,1.0,3.87437517583046,1.0,0.2525232847900011,0.34395975399809664,Feynman81,kb
1.0,1.0,1.0,4.682450644309423,1.0,0.21037471669239893,0.17449627736752885,Feynman81,kb
1.0,1.0,1.0,3.2262116619054084,1.0,0.30040167535745277,0.30306775228480287,Feynman81,kb
1.0,1.0,1.0,4.535548676796774,1.0,0.21697597953116277,0.29400133601583667,Feynman81,kb
1.0,1.0,1.0,1.3393250694864651,1.0,0.6331429763396381,0.5895211936222308,Feynman81,kb
1.0,1.0,1.0,2.7272127248511633,1.0,0.35107971883377,0.3652199027344944,Feynman81,kb
1.0,1.0,1.0,1.8960460921012023,1.0,0.4834013521813973,0.48009476988113353,Feynman81,kb
1.0,1.0,1.0,2.9974363723362347,1.0,0.32176833524045306,0.3813996346389532,Feynman81,kb
1.0,1.0,1.0,4.740471585828892,1.0,0.20787512657347573,0.23259952974757128,Feynman81,kb
1.0,1.0,1.0,2.5450146733865453,1.0,0.3738791394913654,0.44100435585779274,Feynman81,kb
1.0,1.0,1.0,2.93595068823126,1.0,0.32801756347188243,0.3492576252684568,Feynman81,kb
1.0,1.0,1.0,2.6130472982214727,1.0,0.3650455860028007,0.3630516301056478,Feynman81,kb
1.0,1.0,1.0,1.051358260972492,1.0,0.740303491346407,0.7257305051273449,Feynman81,kb
1.0,1.0,1.0,2.548028218402943,1.0,0.3734793187736814,0.34704135984986284,Feynman81,kb
1.0,1.0,1.0,4.869480849137016,1.0,0.2025216896530455,0.22314201627356578,Feynman81,kb
1.0,1.0,1.0,3.2777978260724003,1.0,0.2959572262678277,0.22797699463827764,Feynman81,kb
1.0,1.0,1.0,3.264264762573769,1.0,0.2971108269950343,0.2293371606225856,Feynman81,kb
1.0,1.0,1.0,1.428854212212447,1.0,0.6042798351146841,0.5168020606174751,Feynman81,kb
1.0,1.0,1.0,2.0619595099994354,1.0,0.45021952207415306,0.5286045227625311,Feynman81,kb
1.0,1.0,1.0,3.872478950576306,1.0,0.25264160768882293,0.18368875034894566,Feynman81,kb
1.0,1.0,1.0,1.9193680645589022,1.0,0.4784751574026897,0.43759802485780996,Feynman81,kb
1.0,1.0,1.0,3.3794984909643886,1.0,0.28755782146412684,0.28093512653801656,Feynman81,kb
1.0,1.0,1.0,1.0158640240973447,1.0,0.754957321945666,0.7702077201908406,Feynman81,kb
1.0,1.0,1.0,2.729195536098547,1.0,0.3508461361527277,0.33433443139650004,Feynman81,kb
1.0,1.0,1.0,2.5880491867774627,1.0,0.3682451403809081,0.41236524759030974,Feynman81,kb
1.0,1.0,1.0,2.70040698900892,1.0,0.35426681587307535,0.34774285653228176,Feynman81,kb
1.0,1.0,1.0,1.4707337789142825,1.0,0.5914756463763351,0.5550786392646887,Feynman81,kb
1.0,1.0,1.0,4.28941608956398,1.0,0.22899819642586158,0.21672084236767494,Feynman81,kb
1.0,1.0,1.0,2.888783756141867,1.0,0.3329713763184849,0.2986605256640825,Feynman81,kb
1.0,1.0,1.0,3.509237714610898,1.0,0.27749143515597774,0.20125328638388115,Feynman81,kb
1.0,1.0,1.0,2.392535723046997,1.0,0.39521601286955377,0.3459584869352471,Feynman81,kb
1.0,1.0,1.0,2.495065129652741,1.0,0.3806256895565876,0.3607445504756537,Feynman81,kb
1.0,1.0,1.0,4.3843838995291815,1.0,0.22420775959868147,0.29235507266587424,Feynman81,kb
1.0,1.0,1.0,4.888985574598485,1.0,0.20173587125778836,0.17031595496668564,Feynman81,kb
1.0,1.0,1.0,2.053611719495497,1.0,0.45178992206018015,0.4684992813861239,Feynman81,kb
1.0,1.0,1.0,3.300138208780434,1.0,0.2940717071168973,0.23264725979135698,Feynman81,kb
1.0,1.0,1.0,1.1868647761828108,1.0,0.6871604993419789,0.629411868059321,Feynman81,kb
1.0,1.0,1.0,3.2474502993326806,1.0,0.29855631359040186,0.30749208113841114,Feynman81,kb
1.0,1.0,1.0,2.0579531172222087,1.0,0.4509719697065645,0.45058437553320846,Feynman81,kb
1.0,1.0,1.0,2.029791451147277,1.0,0.45632623681691953,0.4002089247434973,Feynman81,kb
1.0,1.0,1.0,1.345850392464476,1.0,0.6309690995116608,0.5961697526076374,Feynman81,kb
1.0,1.0,1.0,2.7297950156992035,1.0,0.3507755734004897,0.38923158299963223,Feynman81,kb
1.0,1.0,1.0,4.606705000085805,1.0,0.2137283258663891,0.1986866030399588,Feynman81,kb
1.0,1.0,1.0,3.7123643843530627,1.0,0.26303862369060355,0.2565402087171499,Feynman81,kb
1.0,1.0,1.0,2.082708275399504,1.0,0.44635897293234417,0.4739039821148919,Feynman81,kb
1.0,1.0,1.0,1.6311150849831404,1.0,0.546289819655715,0.529254904453015,Feynman81,kb
1.0,1.0,1.0,3.0660953440391,1.0,0.3150550947928838,0.40625936051097233,Feynman81,kb
1.0,1.0,1.0,2.042287102503654,1.0,0.4539363121692109,0.5787313706804587,Feynman81,kb
1.0,1.0,1.0,2.403334559283809,1.0,0.39363014140794744,0.4435949939888111,Feynman81,kb
1.0,1.0,1.0,1.151457555315099,1.0,0.7005931378841366,0.7260022135002254,Feynman81,kb
1.0,1.0,1.0,1.6391790255854524,1.0,0.544170382343968,0.47847329850500925,Feynman81,kb
1.0,1.0,1.0,1.3135962759269533,1.0,0.6418237647601079,0.5868187792821639,Feynman81,kb
1.0,1.0,1.0,4.1300119156284305,1.0,0.237506660860119,0.20642774416046428,Feynman81,kb
1.0,1.0,1.0,3.360699927792208,1.0,0.28907540279138166,0.2647342317108292,Feynman81,kb
1.0,1.0,1.0,1.144841393884663,1.0,0.7031396571609794,0.7755741452271576,Feynman81,kb
1.0,1.0,1.0,3.253210263558352,1.0,0.2980596190418377,0.326113133330316,Feynman81,kb
1.0,1.0,1.0,1.4913737035935677,1.0,0.5853236432309727,0.6089484811194298,Feynman81,kb
1.0,1.0,1.0,1.3479056061097205,1.0,0.6302867300984635,0.6180224331503208,Feynman81,kb
1.0,1.0,1.0,3.450743420038717,1.0,0.2819439351940445,0.2877285551710947,Feynman81,kb
1.0,1.0,1.0,3.786749659326077,1.0,0.25810652259802325,0.2800274966737683,Feynman81,kb
1.0,1.0,1.0,1.2750562120382245,1.0,0.655155969820612,0.6305915423044132,Feynman81,kb
1.0,1.0,1.0,2.6914541660350837,1.0,0.3553435573131554,0.30860802232909346,Feynman81,kb
1.0,1.0,1.0,1.873154280224938,1.0,0.4883252905697622,0.5508054033194253,Feynman81,kb
1.0,1.0,1.0,1.941310037179285,1.0,0.47392179827536496,0.38532449790931306,Feynman81,kb
1.0,1.0,1.0,1.3566619234936286,1.0,0.6273918619172816,0.623744412787208,Feynman81,kb
1.0,1.0,1.0,4.439049917449518,1.0,0.22153849370791223,0.21871549843444582,Feynman81,kb
1.0,1.0,1.0,2.976614179905376,1.0,0.3238588852130656,0.25448038053147176,Feynman81,kb
1.0,1.0,1.0,3.118349010974519,1.0,0.3101239235618636,0.3062003545778464,Feynman81,kb
1.0,1.0,1.0,4.701534305474693,1.0,0.20954607101946587,0.16595518429169942,Feynman81,kb
1.0,1.0,1.0,3.420606897664141,1.0,0.28429243879388033,0.3587075430031941,Feynman81,kb
1.0,1.0,1.0,4.37604796109601,1.0,0.22462035281132411,0.22216896122318033,Feynman81,kb
1.0,1.0,1.0,2.124422167152553,1.0,0.4387778361440778,0.41883387456589893,Feynman81,kb
1.0,1.0,1.0,4.651430207165175,1.0,0.2117355304291897,0.24660398989273744,Feynman81,kb
1.0,1.0,1.0,2.917766644699388,1.0,0.32991056058183055,0.41684567255696703,Feynman81,kb
1.0,1.0,1.0,4.903314990998727,1.0,0.20116237853062574,0.20346401792192567,Feynman81,kb
1.0,1.0,1.0,1.6538358108851887,1.0,0.5403536379697709,0.4946260462823616,Feynman81,kb
1.0,1.0,1.0,3.6589161497008877,1.0,0.26669743622741143,0.2926497078737422,Feynman81,kb
1.0,1.0,1.0,1.485126839076055,1.0,0.5871747085994735,0.6768234922839081,Feynman81,kb
1.0,1.0,1.0,2.98997529591851,1.0,0.3225144418727916,0.2657028141587634,Feynman81,kb
1.0,1.0,1.0,4.299546168705015,1.0,0.22847765742823822,0.19673693941032763,Feynman81,kb
1.0,1.0,1.0,2.9307202342143204,1.0,0.3285599281133743,0.28579769945554645,Feynman81,kb
1.0,1.0,1.0,4.732645108086697,1.0,0.20820887947213063,0.2133757633100644,Feynman81,kb
1.0,1.0,1.0,1.4634677564988863,1.0,0.5936660770461828,0.5848078622392733,Feynman81,kb
1.0,1.0,1.0,3.3150278456802384,1.0,0.2928278877462635,0.32167291810300913,Feynman81,kb
1.0,1.0,1.0,3.898927594597041,1.0,0.251000954735644,0.1823334858393995,Feynman81,kb
1.0,1.0,1.0,2.1118390957744797,1.0,0.441039761639967,0.4727694698387408,Feynman81,kb
1.0,1.0,1.0,1.0078721944822524,1.0,0.758294296993967,0.8267943275880497,Feynman81,kb
1.0,1.0,1.0,3.3711674860901066,1.0,0.28822846196402435,0.2691195947912835,Feynman81,kb
1.0,1.0,1.0,3.185412889139244,1.0,0.3040090802158947,0.2725669643906101,Feynman81,kb
1.0,1.0,1.0,1.8452965204623433,1.0,0.4944386939203388,0.4750996652030472,Feynman81,kb
1.0,1.0,1.0,2.996056859756781,1.0,0.3219060363936609,0.23949166904417313,Feynman81,kb
1.0,1.0,1.0,1.3018843280263783,1.0,0.6458334160135808,0.6121540066360827,Feynman81,kb
1.0,1.0,1.0,4.352650792691405,1.0,0.22578641910458724,0.17673106603262398,Feynman81,kb
1.0,1.0,1.0,4.963944103938187,1.0,0.19877103734533924,0.2567982774444993,Feynman81,kb
1.0,1.0,1.0,2.7658504865399367,1.0,0.3465807345976296,0.38818669430350944,Feynman81,kb
1.0,1.0,1.0,1.7009371484071787,1.0,0.5283916578597944,0.5796273569782708,Feynman81,kb
1.0,1.0,1.0,4.1556382087430315,1.0,0.2360972614979407,0.2088928476338378,Feynman81,kb
1.0,1.0,1.0,1.2496709103495842,1.0,0.6641545315321161,0.6755843170936957,Feynman81,kb
1.0,1.0,1.0,1.611198760853069,1.0,0.551584531665799,0.49814666012469777,Feynman81,kb
1.0,1.0,1.0,4.239865537308697,1.0,0.23157827494657576,0.23742035518364457,Feynman81,kb
1.0,1.0,1.0,3.3754349474138903,1.0,0.2878845558034166,0.20919512612381658,Feynman81,kb
1.0,1.0,1.0,3.0825118450457283,1.0,0.3134896885322179,0.29800401624493406,Feynman81,kb
1.0,1.0,1.0,2.677955378569686,1.0,0.35697883955410586,0.3314190390082015,Feynman81,kb
1.0,1.0,1.0,4.297176565946623,1.0,0.22859921241280223,0.2565769894188527,Feynman81,kb
1.0,1.0,1.0,2.8814240093891983,1.0,0.3337572957156743,0.3901309008555497,Feynman81,kb
1.0,1.0,1.0,2.4348124404049867,1.0,0.3890747336283362,0.4145759833325788,Feynman81,kb
1.0,1.0,1.0,1.106001731625521,1.0,0.7183163116174713,0.7666958769363735,Feynman81,kb
1.0,1.0,1.0,1.1580893130619203,1.0,0.6980520887603265,0.7545305086996508,Feynman81,kb
1.0,1.0,1.0,2.1153387172940676,1.0,0.44040853226173693,0.49723797671201303,Feynman81,kb
1.0,1.0,1.0,4.044005482121461,1.0,0.24235973387226983,0.268259852428998,Feynman81,kb
1.0,1.0,1.0,2.7196407804308347,1.0,0.35197445172223774,0.35973160688639183,Feynman81,kb
1.0,1.0,1.0,1.3909497564621844,1.0,0.6162480856744577,0.5323279375919211,Feynman81,kb
1.0,1.0,1.0,1.9029431900880565,1.0,0.4819351137873919,0.498849424830873,Feynman81,kb
1.0,1.0,1.0,3.4980661333996843,1.0,0.27833121424973883,0.25872563812358795,Feynman81,kb
1.0,1.0,1.0,4.241938307235959,1.0,0.23146920429421028,0.30231498846148674,Feynman81,kb
1.0,1.0,1.0,4.69480123377447,1.0,0.20983769794866783,0.22341286600618457,Feynman81,kb
1.0,1.0,1.0,4.376776752394133,1.0,0.22458422128632885,0.20893318235370728,Feynman81,kb
1.0,1.0,1.0,4.985844076157203,1.0,0.19792098210325423,0.10084348396225622,Feynman81,kb
1.0,1.0,1.0,3.8170340961773848,1.0,0.2561498411698423,0.23370827955323642,Feynman81,kb
1.0,1.0,1.0,2.100049336078181,1.0,0.44317851940723213,0.5049086409443119,Feynman81,kb
1.0,1.0,1.0,2.750628310492797,1.0,0.34834003022690885,0.30194566299264275,Feynman81,kb
1.0,1.0,1.0,1.9178274653830867,1.0,0.47879780163736957,0.5326007149492008,Feynman81,kb
1.0,1.0,1.0,2.1760843479027643,1.0,0.4297100484064738,0.411976799590416,Feynman81,kb
1.0,1.0,1.0,3.101705242224442,1.0,0.31167837714995805,0.25813102807901406,Feynman81,kb
1.0,1.0,1.0,4.1721855416524285,1.0,0.2351958665709721,0.21387538852169374,Feynman81,kb
1.0,1.0,1.0,3.2422269517505624,1.0,0.29900811985190756,0.2727707532526406,Feynman81,kb
1.0,1.0,1.0,1.263713527333473,1.0,0.6591553626140981,0.699846818415997,Feynman81,kb
1.0,1.0,1.0,1.9033977775513713,1.0,0.4818387527012895,0.496564800819869,Feynman81,kb
1.0,1.0,1.0,4.3516653019565235,1.0,0.22583579485658958,0.36644095291248036,Feynman81,kb
1.0,1.0,1.0,2.702056320745861,1.0,0.3540691296020904,0.3408633603427723,Feynman81,kb
1.0,1.0,1.0,2.3537545491138814,1.0,0.40101104482789535,0.38285532899281205,Feynman81,kb
1.0,1.0,1.0,1.6015773594404323,1.0,0.5541733588024114,0.5611015876803032,Feynman81,kb
1.0,1.0,1.0,1.481271419934414,1.0,0.5883218509410871,0.570163338401101,Feynman81,kb
1.0,1.0,1.0,1.494998010118254,1.0,0.5842540021680833,0.6347951154225964,Feynman81,kb
1.0,1.0,1.0,4.305737728185951,1.0,0.22816064316608517,0.33866455766936265,Feynman81,kb
1.0,1.0,1.0,3.1945840386480073,1.0,0.3031909040915581,0.4216023816482659,Feynman81,kb
1.0,1.0,1.0,3.8530840498739285,1.0,0.2538580819382678,0.23424081921946577,Feynman81,kb
1.0,1.0,1.0,4.802614077358435,1.0,0.20526205970053937,0.19978811695542653,Feynman81,kb
1.0,1.0,1.0,2.3118767861038454,1.0,0.40744934498512353,0.40141680915851025,Feynman81,kb
1.0,1.0,1.0,4.0173971197193525,1.0,0.24390072209900363,0.21508094931592275,Feynman81,kb
1.0,1.0,1.0,1.8681990674967248,1.0,0.4894028889449917,0.4581898022229387,Feynman81,kb
1.0,1.0,1.0,3.315186673515269,1.0,0.2928146748166113,0.35106611438528185,Feynman81,kb
1.0,1.0,1.0,1.022286169799599,1.0,0.7522855022450398,0.6473101737125426,Feynman81,kb
1.0,1.0,1.0,3.6067356371310044,1.0,0.27036635139416293,0.2770675817754482,Feynman81,kb
1.0,1.0,1.0,3.914652975947274,1.0,0.25003531790023853,0.2400028443413953,Feynman81,kb
1.0,1.0,1.0,1.1857332553488353,1.0,0.6875846423589288,0.6906325556758739,Feynman81,kb
1.0,1.0,1.0,1.99121642187984,1.0,0.4638499624701568,0.4711769881241016,Feynman81,kb
1.0,1.0,1.0,2.308956727439259,1.0,0.4079054580615234,0.41155608184127696,Feynman81,kb
1.0,1.0,1.0,3.1761950978031956,1.0,0.3048357227840277,0.1882354290223215,Feynman81,kb
1.0,1.0,1.0,4.284062256659969,1.0,0.22927424691151663,0.22999250574475744,Feynman81,kb
1.0,1.0,1.0,2.896718954955109,1.0,0.33212796634529573,0.3820331549737224,Feynman81,kb
1.0,1.0,1.0,4.543449304261438,1.0,0.2166106041641759,0.17207184291011296,Feynman81,kb
1.0,1.0,1.0,3.5980507204636063,1.0,0.2709865621024951,0.2048638133235663,Feynman81,kb
1.0,1.0,1.0,3.342738575990696,1.0,0.2905399645251702,0.322423372119486,Feynman81,kb
1.0,1.0,1.0,2.1891846075671797,1.0,0.4274652472189885,0.48033352014471203,Feynman81,kb
1.0,1.0,1.0,3.860662818091669,1.0,0.25338137197548627,0.25040396561260636,Feynman81,kb
1.0,1.0,1.0,4.902137792237569,1.0,0.20120937123519492,0.23265014080516042,Feynman81,kb
1.0,1.0,1.0,4.344772172983619,1.0,0.22618175297078222,0.2642273167036248,Feynman81,kb
1.0,1.0,1.0,4.832765927292176,1.0,0.20401736877742466,0.16367325652323164,Feynman81,kb
1.0,1.0,1.0,3.9472125630563983,1.0,0.2480588651744324,0.2123818022225701,Feynman81,kb
1.0,1.0,1.0,3.187841984643004,1.0,0.30379196121291524,0.32636094549912875,Feynman81,kb
1.0,1.0,1.0,3.6981467411617412,1.0,0.26400231022371623,0.19156709614956158,Feynman81,kb
1.0,1.0,1.0,2.38103528582658,1.0,0.3969181120751781,0.38064316086565086,Feynman81,kb
1.0,1.0,1.0,3.247195348157264,1.0,0.29857833557999347,0.28118549039970314,Feynman81,kb
1.0,1.0,1.0,1.4734609505554683,1.0,0.5906568406322923,0.5289799121201839,Feynman81,kb
1.0,1.0,1.0,1.6763130847075205,1.0,0.5345881290821701,0.5133591742146564,Feynman81,kb
1.0,1.0,1.0,3.287770595881725,1.0,0.29511264649739083,0.3114382124130737,Feynman81,kb
1.0,1.0,1.0,3.5803820464682934,1.0,0.27225690844877937,0.2824352394072373,Feynman81,kb
1.0,1.0,1.0,4.004154659666549,1.0,0.24467481007060152,0.2863929158092453,Feynman81,kb
1.0,1.0,1.0,3.2438825791653674,1.0,0.2988647693017576,0.31967589813571556,Feynman81,kb
1.0,1.0,1.0,3.632870338849466,1.0,0.26851656805295165,0.14203319097405376,Feynman81,kb
1.0,1.0,1.0,3.841365684986035,1.0,0.254598633557709,0.14395383189034566,Feynman81,kb
1.0,1.0,1.0,3.480635216786107,1.0,0.2796514202395706,0.26716003610213274,Feynman81,kb
1.0,1.0,1.0,1.5847485591833057,1.0,0.5587506774170267,0.4994257478150828,Feynman81,kb
1.0,1.0,1.0,1.603330998147913,1.0,0.5536999908909178,0.608351287046947,Feynman81,kb
1.0,1.0,1.0,1.0824673170715449,1.0,0.727697393224441,0.7485980771460781,Feynman81,kb
1.0,1.0,1.0,3.3735021958336198,1.0,0.2880402137914088,0.26642800532496275,Feynman81,kb
1.0,1.0,1.0,2.3889184049129657,1.0,0.3957499129922174,0.30967671991554957,Feynman81,kb
1.0,1.0,1.0,3.272764917252022,1.0,0.2963852338585756,0.2805670860358767,Feynman81,kb
1.0,1.0,1.0,2.2005317781077705,1.0,0.42553824751410735,0.3948949374545618,Feynman81,kb
1.0,1.0,1.0,4.650424425296929,1.0,0.2117799424178419,0.2358151503472398,Feynman81,kb
1.0,1.0,1.0,4.673005911335737,1.0,0.21078721443133672,0.2658912090240654,Feynman81,kb
1.0,1.0,1.0,4.015767910792251,1.0,0.24399569883865674,0.20828610441073866,Feynman81,kb
1.0,1.0,1.0,3.2643366022192466,1.0,0.29710468020077613,0.2780169612595184,Feynman81,kb
1.0,1.0,1.0,1.8126459523198752,1.0,0.5017780635005089,0.4874576249498472,Feynman81,kb
1.0,1.0,1.0,1.2819431983320522,1.0,0.6527444509807533,0.7220313837847488,Feynman81,kb
1.0,1.0,1.0,3.218263347961966,1.0,0.3010979601527982,0.3546562049323693,Feynman81,kb
1.0,1.0,1.0,1.3795743514003989,1.0,0.619911450570515,0.6583346728656216,Feynman81,kb
1.0,1.0,1.0,1.5550649611379632,1.0,0.5669794375710421,0.5900179539722035,Feynman81,kb
1.0,1.0,1.0,4.7990499143103795,1.0,0.20541018056919252,0.2331679441642827,Feynman81,kb
1.0,1.0,1.0,2.3228691291206527,1.0,0.4057408218885238,0.4240541015329954,Feynman81,kb
1.0,1.0,1.0,4.616657856933142,1.0,0.21328167601645429,0.13299131738867948,Feynman81,kb
1.0,1.0,1.0,4.633894124837376,1.0,0.21251250150447829,0.2696663645646802,Feynman81,kb
1.0,1.0,1.0,1.4916879849249192,1.0,0.5852307642947722,0.5518312389319061,Feynman81,kb
1.0,1.0,1.0,1.0007381781111389,1.0,0.7612841946946389,0.7730544927058034,Feynman81,kb
1.0,1.0,1.0,3.677531886361086,1.0,0.2654118908490776,0.27311841754743316,Feynman81,kb
1.0,1.0,1.0,4.4234364842492475,1.0,0.22229448413505312,0.2487743343745663,Feynman81,kb
1.0,1.0,1.0,1.2672058741700192,1.0,0.6579202995402996,0.6082141770400353,Feynman81,kb
1.0,1.0,1.0,1.4895872246470363,1.0,0.5858520498226178,0.6176636220346935,Feynman81,kb
1.0,1.0,1.0,1.014175723676971,1.0,0.7556611586035418,0.7282218003562345,Feynman81,kb
1.0,1.0,1.0,4.609094877168745,1.0,0.21362090860441704,0.27035203859953805,Feynman81,kb
1.0,1.0,1.0,2.852647357552166,1.0,0.3368646111654693,0.35923052215011797,Feynman81,kb
1.0,1.0,1.0,3.9458026478048587,1.0,0.24814381769984004,0.2982777463099582,Feynman81,kb
1.0,1.0,1.0,3.0472982332449168,1.0,0.3168660775013567,0.33038656263713306,Feynman81,kb
1.0,1.0,1.0,4.704579214301561,1.0,0.2094144499542529,0.20533230927790314,Feynman81,kb
1.0,1.0,1.0,2.2409458892584344,1.0,0.41880349724601695,0.35267279530829787,Feynman81,kb
1.0,1.0,1.0,3.6060484319381003,1.0,0.27041532568973287,0.34422971451820894,Feynman81,kb
1.0,1.0,1.0,3.8520369931423852,1.0,0.2539240803259325,0.3480661248984633,Feynman81,kb
1.0,1.0,1.0,3.098069347679277,1.0,0.31201995299961544,0.2733926471160404,Feynman81,kb
1.0,1.0,1.0,4.200351197624414,1.0,0.23367699682256501,0.20168984922821873,Feynman81,kb
1.0,1.0,1.0,4.420822862923554,1.0,0.22242152922395927,0.18086046873297212,Feynman81,kb
1.0,1.0,1.0,2.4314926220546917,1.0,0.3895505011192489,0.3955873793855943,Feynman81,kb
1.0,1.0,1.0,1.3719209492756126,1.0,0.6223949652462004,0.6779766979350217,Feynman81,kb
1.0,1.0,1.0,2.0913706841534636,1.0,0.44476504495688657,0.41611636318974055,Feynman81,kb
1.0,1.0,1.0,2.527214269062081,1.0,0.3762573700748361,0.3575160781647642,Feynman81,kb
