mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,2.4395603605629157,1.0,2.8198323980034457,2.8968348564565938,Feynman91,By
1.0,1.0,2.8709716361646036,1.0,3.2003871852733163,3.465840159837814,Feynman91,By
1.0,1.0,4.38772472825518,1.0,4.610003068430865,4.739955911376944,Feynman91,By
1.0,1.0,2.6966006221317893,1.0,3.044939230145908,3.189917032982714,Feynman91,By
1.0,1.0,1.6519110910021415,1.0,2.174582776666799,2.3105152015032298,Feynman91,By
1.0,1.0,1.9412924958537392,1.0,2.401794444672158,2.350875260493203,Feynman91,By
1.0,1.0,3.269967954503042,1.0,3.5626802303149248,3.659288451120696,Feynman91,By
1.0,1.0,2.27593663245538,1.0,2.6795312192531617,2.4959640786730675,Feynman91,By
1.0,1.0,1.571684986267201,1.0,2.114283258236165,1.7490052612206195,Feynman91,By
1.0,1.0,3.353478600955501,1.0,3.639480557313978,3.9155063817529987,Feynman91,By
1.0,1.0,1.7429107697163615,1.0,2.2444905772119603,1.7856252913428192,Feynman91,By
1.0,1.0,3.419136060881844,1.0,3.700066405190941,3.9570721588373963,Feynman91,By
1.0,1.0,3.3829767976670375,1.0,3.666678607889369,3.9625468614984407,Feynman91,By
1.0,1.0,4.454597594750323,1.0,4.673696580989759,5.03173169021949,Feynman91,By
1.0,1.0,4.813667015119194,1.0,5.017109738928034,4.7470823973062455,Feynman91,By
1.0,1.0,3.120676559549748,1.0,3.4261672739846274,3.5927028318587118,Feynman91,By
1.0,1.0,4.483265922793125,1.0,4.701028965500861,5.5022152523448575,Feynman91,By
1.0,1.0,3.4626638862164985,1.0,3.7403263479151043,3.2910659204061714,Feynman91,By
1.0,1.0,3.288064253124237,1.0,3.579296932733221,3.6306896620478013,Feynman91,By
1.0,1.0,3.3904676678592582,1.0,3.6735910233447324,3.562215102190904,Feynman91,By
1.0,1.0,1.821541264925635,1.0,2.3060816507285433,2.385820185965934,Feynman91,By
1.0,1.0,1.1728960479358452,1.0,1.8373037689134382,2.5583124827054817,Feynman91,By
1.0,1.0,4.8703436123263675,1.0,5.071513275357588,4.993045984765305,Feynman91,By
1.0,1.0,2.4586823217336704,1.0,2.836391855721926,2.7048471331115866,Feynman91,By
1.0,1.0,2.742053248333277,1.0,3.0852643349792697,3.1658761269679094,Feynman91,By
1.0,1.0,1.3471581012379876,1.0,1.9531602468131335,2.144259031326315,Feynman91,By
1.0,1.0,3.571838830988839,1.0,3.8416184915422975,3.6823570635548597,Feynman91,By
1.0,1.0,4.170882579138427,1.0,4.404118696057182,4.098200333738099,Feynman91,By
1.0,1.0,1.7974222427159674,1.0,2.2870782056173984,2.251523404994998,Feynman91,By
1.0,1.0,3.023984195046389,1.0,3.3383349759858367,3.4522354089665277,Feynman91,By
1.0,1.0,2.256063132672501,1.0,2.6626717519446625,3.118818569596946,Feynman91,By
1.0,1.0,4.435743495739761,1.0,4.6557298418183155,4.631049533544626,Feynman91,By
1.0,1.0,4.550424732305123,1.0,4.765119646386032,4.656695352149182,Feynman91,By
1.0,1.0,1.3386461574094146,1.0,1.9472990357792999,1.445702739472908,Feynman91,By
1.0,1.0,4.15092305391863,1.0,4.385220883781473,3.985971894503816,Feynman91,By
1.0,1.0,4.69678229100794,1.0,4.905075319414147,5.558691675838368,Feynman91,By
1.0,1.0,3.6528143482008306,1.0,3.9170208912414366,3.785793928839752,Feynman91,By
1.0,1.0,1.9622666686944616,1.0,2.4187787164329975,2.7948662263687787,Feynman91,By
1.0,1.0,1.1588011136688507,1.0,1.8283380488958185,1.1541510630911893,Feynman91,By
1.0,1.0,4.801712413096444,1.0,5.005641027689109,4.654206255829797,Feynman91,By
1.0,1.0,3.3495115095013333,1.0,3.635825539307669,3.4735311065059853,Feynman91,By
1.0,1.0,2.578048832896875,1.0,2.9404652327141942,2.8018892205075523,Feynman91,By
1.0,1.0,4.005103399092714,1.0,4.247452558584264,4.411094522253714,Feynman91,By
1.0,1.0,4.779013831751075,1.0,4.983871306932803,4.641884960500483,Feynman91,By
1.0,1.0,3.1145890101060107,1.0,3.4206234376021487,3.921361250856295,Feynman91,By
1.0,1.0,1.8800683989777474,1.0,2.3525852130868183,2.462477800668637,Feynman91,By
1.0,1.0,2.7899539684410035,1.0,3.127913545163885,2.7299977638322592,Feynman91,By
1.0,1.0,1.866920039449656,1.0,2.342091038729858,3.3805096361726594,Feynman91,By
1.0,1.0,4.9598608119474505,1.0,5.157540040939287,4.658117136412535,Feynman91,By
1.0,1.0,1.9486100425469406,1.0,2.4077128354342405,2.4221187825931234,Feynman91,By
1.0,1.0,1.8554466068209416,1.0,2.33295565983654,2.4427323829767498,Feynman91,By
1.0,1.0,2.384607824009001,1.0,2.7724275417628035,3.2941277538767535,Feynman91,By
1.0,1.0,3.8834375063406563,1.0,4.132927154651209,4.373947373102292,Feynman91,By
1.0,1.0,4.7876708163352095,1.0,4.992173058457394,4.999081364792738,Feynman91,By
1.0,1.0,1.1241589147138176,1.0,1.8065805449883898,1.9327085740662915,Feynman91,By
1.0,1.0,4.145573967969911,1.0,4.380157933672003,4.340660687656203,Feynman91,By
1.0,1.0,1.0493956102875672,1.0,1.7610312736833538,1.261411278436284,Feynman91,By
1.0,1.0,4.7830729837289585,1.0,4.987763744172115,5.466613460382211,Feynman91,By
1.0,1.0,3.6217387236297625,1.0,3.888057533298516,4.6222703103075995,Feynman91,By
1.0,1.0,3.283482191175344,1.0,3.575088152726536,3.909576480088966,Feynman91,By
1.0,1.0,1.2117024659218734,1.0,1.8623165321505226,2.403133038074742,Feynman91,By
1.0,1.0,3.7215961180530943,1.0,3.981240719412462,4.05886212488208,Feynman91,By
1.0,1.0,1.4040217287414616,1.0,1.9928063164236915,1.536592808832516,Feynman91,By
1.0,1.0,4.5485532438432035,1.0,4.763332511181277,5.050773667329913,Feynman91,By
1.0,1.0,1.2400621799327953,1.0,1.8808918656051645,1.7236111072282427,Feynman91,By
1.0,1.0,4.243973802143085,1.0,4.473400678821072,4.52074444355322,Feynman91,By
1.0,1.0,4.109919824007774,1.0,4.34642852923778,4.295026536731548,Feynman91,By
1.0,1.0,4.4447066215275886,1.0,4.664270248543837,5.1292639850759745,Feynman91,By
1.0,1.0,3.863674720638661,1.0,4.114362933298694,4.010974196258781,Feynman91,By
1.0,1.0,1.5514477652899838,1.0,2.099283251117696,2.178679144596446,Feynman91,By
1.0,1.0,1.951702078296972,1.0,2.4102159659310036,2.943702761548743,Feynman91,By
1.0,1.0,1.4592857344510115,1.0,2.0321207776045767,1.7433077240828407,Feynman91,By
1.0,1.0,1.8613150854943474,1.0,2.3376256859233964,2.7073833781849954,Feynman91,By
1.0,1.0,3.803255724988213,1.0,4.057678413779931,3.9147437891630963,Feynman91,By
1.0,1.0,3.741912342446803,1.0,4.000238490209767,4.155663015751503,Feynman91,By
1.0,1.0,3.244129788924282,1.0,3.53897980884123,3.451927407274617,Feynman91,By
1.0,1.0,2.193743254008223,1.0,2.6100784402976447,2.5253173251061076,Feynman91,By
1.0,1.0,3.8600865358370036,1.0,4.110993561677045,4.377541681681978,Feynman91,By
1.0,1.0,4.296749832689871,1.0,4.52350075988945,4.678666757837621,Feynman91,By
1.0,1.0,2.63060171740391,1.0,2.98664785262816,3.6002939214327436,Feynman91,By
1.0,1.0,4.33471383646679,1.0,4.559577178210348,4.71588344149089,Feynman91,By
1.0,1.0,4.201319667468971,1.0,4.432954652177437,4.5393271012951075,Feynman91,By
1.0,1.0,4.865719862021505,1.0,5.067073097525886,5.673138110099523,Feynman91,By
1.0,1.0,1.6351488724403036,1.0,2.1618769241200564,2.0415612686253986,Feynman91,By
1.0,1.0,4.422287404204445,1.0,4.6429113587689015,4.316407956782197,Feynman91,By
1.0,1.0,4.379834569795557,1.0,4.6024939824812625,4.2724944967497835,Feynman91,By
1.0,1.0,2.140979782934826,1.0,2.565890572673678,2.8879432421997477,Feynman91,By
1.0,1.0,4.1626751664432895,1.0,4.396346726695207,4.670874797242386,Feynman91,By
1.0,1.0,3.992443946577306,1.0,4.235517520511723,4.260518836031073,Feynman91,By
1.0,1.0,1.8901567706410316,1.0,2.3606551246635186,2.4366651214868074,Feynman91,By
1.0,1.0,4.8380556179714915,1.0,5.040514077213307,5.35816057665204,Feynman91,By
1.0,1.0,2.7400108162612584,1.0,3.083449249335667,2.854766880680568,Feynman91,By
1.0,1.0,4.289042702026684,1.0,4.51618060974186,4.027148298067221,Feynman91,By
1.0,1.0,2.9011443340790817,1.0,3.2274817500892485,3.3598151753039867,Feynman91,By
1.0,1.0,3.9943453075408453,1.0,4.237309811174251,4.549551667504688,Feynman91,By
1.0,1.0,4.665324924729699,1.0,4.8749622207053225,4.221133328667897,Feynman91,By
1.0,1.0,4.240193891100484,1.0,4.469814787452145,3.600497344123422,Feynman91,By
1.0,1.0,2.024190230274634,1.0,2.4692804798846315,2.8802704010200633,Feynman91,By
1.0,1.0,1.1059844323628232,1.0,1.7953277039663027,1.4680362066524475,Feynman91,By
1.0,1.0,4.356638028408662,1.0,4.580425188841809,4.518982042984516,Feynman91,By
1.0,1.0,2.3372029298017623,1.0,2.7317608854132787,2.830004764745786,Feynman91,By
1.0,1.0,1.656262724620102,1.0,2.1778903124276034,2.3959025516163392,Feynman91,By
1.0,1.0,1.6474059922672537,1.0,2.171162477420346,2.1462898264211843,Feynman91,By
1.0,1.0,1.0144103461469314,1.0,1.7404103971103875,1.5220353539659452,Feynman91,By
1.0,1.0,2.737619135244483,1.0,3.0813241519932224,3.6563881010241404,Feynman91,By
1.0,1.0,4.561755841749619,1.0,4.775941410835855,4.751224835019567,Feynman91,By
1.0,1.0,2.0238574489353405,1.0,2.469007690067219,2.389871609759451,Feynman91,By
1.0,1.0,4.835027455303148,1.0,5.03760761607484,4.715213338693081,Feynman91,By
1.0,1.0,3.6171492528461084,1.0,3.8837827845240214,4.211072746998364,Feynman91,By
1.0,1.0,1.3881775978490989,1.0,1.9816753122472144,2.014754677303351,Feynman91,By
1.0,1.0,2.9152701674989276,1.0,3.240185202964365,2.352897995059275,Feynman91,By
1.0,1.0,2.536373649801031,1.0,2.903995745762208,2.484269317282379,Feynman91,By
1.0,1.0,1.3449893114930571,1.0,1.951664993801592,2.21269948662348,Feynman91,By
1.0,1.0,2.5534688242831307,1.0,2.9189386832521635,3.317696988234989,Feynman91,By
1.0,1.0,1.5447468318082858,1.0,2.094335879075211,1.9851986982611634,Feynman91,By
1.0,1.0,3.8608630562066897,1.0,4.111722697213621,3.6982551766326206,Feynman91,By
1.0,1.0,3.255938991024652,1.0,3.549808264297472,2.876207038888539,Feynman91,By
1.0,1.0,1.5322953107133896,1.0,2.085168798738904,1.418887436550013,Feynman91,By
1.0,1.0,3.3632994668489555,1.0,3.6485316640679533,3.83824228709923,Feynman91,By
1.0,1.0,3.639451959816421,1.0,3.90456278830442,4.134505385522039,Feynman91,By
1.0,1.0,2.8321962119780193,1.0,3.165649283029098,2.7470023814138016,Feynman91,By
1.0,1.0,1.2248808262405033,1.0,1.8709176995505756,1.5147865551674011,Feynman91,By
1.0,1.0,4.3276898222457,1.0,4.5529000864909195,3.8540845393966356,Feynman91,By
1.0,1.0,3.1663246302266708,1.0,3.4677963700280996,3.2928400013611,Feynman91,By
1.0,1.0,3.253122561379921,1.0,3.5472251689678593,4.011668023337581,Feynman91,By
1.0,1.0,3.709480663841461,1.0,3.9699177315674548,4.279680965586428,Feynman91,By
1.0,1.0,1.8168810674705833,1.0,2.3024024003924786,2.326321679055316,Feynman91,By
1.0,1.0,1.9963436911211532,1.0,2.4465052898122313,2.5372600945334933,Feynman91,By
1.0,1.0,4.0734997538110145,1.0,4.312006521829297,3.7889495129491726,Feynman91,By
1.0,1.0,1.1268366973637418,1.0,1.8082480312516935,2.161369968404636,Feynman91,By
1.0,1.0,1.6415705454973248,1.0,2.166738068120922,2.573188000327849,Feynman91,By
1.0,1.0,3.1196192353669345,1.0,3.4252042528397304,3.548329273578167,Feynman91,By
1.0,1.0,1.4597376794732875,1.0,2.032445348065738,1.6942463855643186,Feynman91,By
1.0,1.0,1.8761068301369122,1.0,2.349420532405038,2.63738370311577,Feynman91,By
1.0,1.0,3.980815939154283,1.0,4.224558620900507,4.072577691246519,Feynman91,By
1.0,1.0,1.1579843627680577,1.0,1.8278205011475674,1.6840650113424045,Feynman91,By
1.0,1.0,3.3972511341019995,1.0,3.6798526150047532,3.9572295212270903,Feynman91,By
1.0,1.0,4.111458579249926,1.0,4.347883582720198,4.864735249237724,Feynman91,By
1.0,1.0,1.3838640103732147,1.0,1.978656008306203,1.5798619862433572,Feynman91,By
1.0,1.0,2.0381946634884436,1.0,2.480773566102471,2.40677375028325,Feynman91,By
1.0,1.0,4.6765522630282685,1.0,4.885707837031889,4.7727043993607845,Feynman91,By
1.0,1.0,1.6003580463107192,1.0,2.135683936445527,2.0345397202260354,Feynman91,By
1.0,1.0,4.345314627822189,1.0,4.56965635631012,4.19082348633662,Feynman91,By
1.0,1.0,1.6465592391620718,1.0,2.170520059356739,1.6075685172293328,Feynman91,By
1.0,1.0,3.4160568668468914,1.0,3.6972211886133888,3.3079000111351378,Feynman91,By
1.0,1.0,2.752141717379731,1.0,3.094233997703124,2.9041858485302723,Feynman91,By
1.0,1.0,3.907269192204834,1.0,4.1553282109062115,4.131071792306085,Feynman91,By
1.0,1.0,3.898623090500021,1.0,4.147199296125029,3.7763371866559767,Feynman91,By
1.0,1.0,1.2924942746425074,1.0,1.9158657181503251,1.5288065716849246,Feynman91,By
1.0,1.0,3.5599187727021495,1.0,3.8305380390014636,4.098850077075298,Feynman91,By
1.0,1.0,3.548448169289639,1.0,3.8198801565147287,3.867978202110016,Feynman91,By
1.0,1.0,4.999662175898608,1.0,5.195827352127013,4.84004018316446,Feynman91,By
1.0,1.0,2.2794768626335937,1.0,2.682538865940602,2.2210269244506384,Feynman91,By
1.0,1.0,3.1876916251487444,1.0,3.4873167187743994,2.837321732157633,Feynman91,By
1.0,1.0,2.178472571887578,1.0,2.597256773302647,2.88871896228833,Feynman91,By
1.0,1.0,4.901246788944009,1.0,5.101197906975768,5.338490803859643,Feynman91,By
1.0,1.0,2.504663423226755,1.0,2.876341228653159,2.587780925720443,Feynman91,By
1.0,1.0,2.2773767253420094,1.0,2.680754511164626,2.938211068051281,Feynman91,By
1.0,1.0,3.5016789549677574,1.0,3.776473951143326,4.165868910914043,Feynman91,By
1.0,1.0,3.0236398756420315,1.0,3.3380230822408286,3.1209575907172256,Feynman91,By
1.0,1.0,1.759421841427098,1.0,2.2573358669216064,2.33868176713856,Feynman91,By
1.0,1.0,1.203812895697355,1.0,1.8571929053943887,2.0612846008534778,Feynman91,By
1.0,1.0,1.708259788257073,1.0,2.2176905789979133,2.14067523907195,Feynman91,By
1.0,1.0,2.1360663204426475,1.0,2.561792209631646,2.7637540665132874,Feynman91,By
1.0,1.0,4.089985361903472,1.0,4.327583651483201,4.170672553953706,Feynman91,By
1.0,1.0,3.7193366957725638,1.0,3.9791287308304533,3.679260735788132,Feynman91,By
1.0,1.0,4.307446849370217,1.0,4.53366279735816,4.419405754595877,Feynman91,By
1.0,1.0,1.500299798593172,1.0,2.0617709585835944,2.3499099074337177,Feynman91,By
1.0,1.0,1.2321009776044387,1.0,1.8756526381539342,2.1018698937611777,Feynman91,By
1.0,1.0,1.677895880359526,1.0,2.194387063698533,2.217802165803316,Feynman91,By
1.0,1.0,3.375696571104587,1.0,3.6599627511994255,3.685022292587921,Feynman91,By
1.0,1.0,4.342431264629495,1.0,4.566914635509592,4.6397914984306246,Feynman91,By
1.0,1.0,1.0349273503834726,1.0,1.7524481791401865,1.5801462164132798,Feynman91,By
1.0,1.0,1.2469677808899067,1.0,1.8854518414898584,1.833987961844284,Feynman91,By
1.0,1.0,2.022059334014743,1.0,2.467533981584883,2.2153336823633274,Feynman91,By
1.0,1.0,3.9249135940774114,1.0,4.171923623578656,4.086702708827188,Feynman91,By
1.0,1.0,3.319354068746331,1.0,3.6080620052464205,3.2079380117605165,Feynman91,By
1.0,1.0,2.859903057588527,1.0,3.1904616435249937,3.2790327653386235,Feynman91,By
1.0,1.0,2.3742168181568415,1.0,2.763495160049823,2.4672210458610513,Feynman91,By
1.0,1.0,1.9041816506374492,1.0,2.371899609727267,2.0517490101199,Feynman91,By
1.0,1.0,2.5935005365339077,1.0,2.9540218403054617,2.791000004931569,Feynman91,By
1.0,1.0,4.534278623905433,1.0,4.749703426447355,4.963352140046684,Feynman91,By
1.0,1.0,1.1472514861525722,1.0,1.821039805297865,1.6771840172865844,Feynman91,By
1.0,1.0,4.961353567623409,1.0,5.158975598214196,4.90595829496688,Feynman91,By
1.0,1.0,1.0282847547540377,1.0,1.7485335389575951,1.8549275359950042,Feynman91,By
1.0,1.0,1.2172238621614877,1.0,1.865913698597909,2.066565605121825,Feynman91,By
1.0,1.0,1.3762991047165087,1.0,1.9733725511528388,1.9269652019351995,Feynman91,By
1.0,1.0,3.8459258021909988,1.0,4.097699998286658,4.302779150625242,Feynman91,By
1.0,1.0,1.7855821627807038,1.0,2.2777848142527897,2.515213544329709,Feynman91,By
1.0,1.0,3.6437822056720384,1.0,3.908599335103585,3.6840210418237187,Feynman91,By
1.0,1.0,4.92657571168019,1.0,5.125538824642456,4.86488184063715,Feynman91,By
1.0,1.0,2.1337489923375896,1.0,2.559860301325383,2.286828796218279,Feynman91,By
1.0,1.0,3.675526883789535,1.0,3.938209983413735,4.206741333443752,Feynman91,By
1.0,1.0,2.073506546691872,1.0,2.509866410623094,2.2637669766807518,Feynman91,By
1.0,1.0,1.0355543629319452,1.0,1.752818541260728,2.0495968461995218,Feynman91,By
1.0,1.0,4.383180974383276,1.0,4.605678609520591,4.2768018450656635,Feynman91,By
1.0,1.0,3.5257661831286518,1.0,3.7988191820740274,4.0392435392425545,Feynman91,By
1.0,1.0,3.302612978796006,1.0,3.592666487125103,3.347525204917581,Feynman91,By
1.0,1.0,2.410710809475681,1.0,2.7949108406034875,3.1919342867657723,Feynman91,By
1.0,1.0,4.610025887492334,1.0,4.822067884564617,5.0533739191545575,Feynman91,By
1.0,1.0,4.910094283055484,1.0,5.109699195500078,4.678685080834232,Feynman91,By
1.0,1.0,4.151532255391684,1.0,4.385797540648401,4.149147394020989,Feynman91,By
1.0,1.0,1.3613868174793726,1.0,1.96300129057691,2.3501721401648634,Feynman91,By
1.0,1.0,3.3787712047976175,1.0,3.662798773393038,3.9454523577740304,Feynman91,By
1.0,1.0,3.247542095676173,1.0,3.5421080818050696,3.6411240594759,Feynman91,By
1.0,1.0,2.0595071794060207,1.0,2.498313395478026,2.329038794244293,Feynman91,By
1.0,1.0,2.855661794305441,1.0,3.18666036525008,3.450681099101983,Feynman91,By
1.0,1.0,2.2689186987014653,1.0,2.6735729018145644,2.9395426806324343,Feynman91,By
1.0,1.0,1.2462119663115336,1.0,1.8849520590662403,1.5761008936427199,Feynman91,By
1.0,1.0,1.056846225940097,1.0,1.7654812220139378,1.5706090193126303,Feynman91,By
1.0,1.0,3.136575687274185,1.0,3.4406550309497064,3.426132222941891,Feynman91,By
1.0,1.0,1.2757656891164584,1.0,1.904620196660424,1.5153280740363302,Feynman91,By
1.0,1.0,4.449257282600422,1.0,4.668606897862883,4.847990879663459,Feynman91,By
1.0,1.0,3.376029533558638,1.0,3.66026985500525,3.8108911847022173,Feynman91,By
1.0,1.0,2.61336046095035,1.0,2.9714731866295927,2.4221099920402622,Feynman91,By
1.0,1.0,4.648016257367811,1.0,4.858400470191343,4.828690374516505,Feynman91,By
1.0,1.0,3.07695585078558,1.0,3.386392964155757,3.4592476128132184,Feynman91,By
1.0,1.0,3.2325124290351885,1.0,3.5283334031617497,3.769692731371316,Feynman91,By
1.0,1.0,2.4855169971809,1.0,2.8596843782619015,2.695239898876849,Feynman91,By
1.0,1.0,2.2247190063393667,1.0,2.6361666595963955,3.6256283372480307,Feynman91,By
1.0,1.0,3.255393524941228,1.0,3.5493079610297658,3.488642747248402,Feynman91,By
1.0,1.0,1.124414686042261,1.0,1.8067397117978883,1.3398016897608218,Feynman91,By
1.0,1.0,1.7568123192201397,1.0,2.2553025351299647,2.1661068968207555,Feynman91,By
1.0,1.0,4.687096044308185,1.0,4.895801193734222,4.919127290714963,Feynman91,By
1.0,1.0,4.574325167469803,1.0,4.787948489462647,5.734590555950603,Feynman91,By
1.0,1.0,3.705224544300126,1.0,3.9659411145003247,4.105013300650992,Feynman91,By
1.0,1.0,2.3925416527579384,1.0,2.7792544971955495,3.274606026177925,Feynman91,By
1.0,1.0,1.6266183487261898,1.0,2.1554320338189084,2.1327481633459664,Feynman91,By
1.0,1.0,1.8308186464796496,1.0,2.3134167191186235,1.658689556968697,Feynman91,By
1.0,1.0,2.454751599616965,1.0,2.832985248077026,2.6250620552755937,Feynman91,By
1.0,1.0,4.76043408207447,1.0,4.966058059444754,5.424734346096232,Feynman91,By
1.0,1.0,4.51569696474054,1.0,4.731967780677181,5.558240312821331,Feynman91,By
1.0,1.0,4.12513693022573,1.0,4.360820415141187,4.353055971753388,Feynman91,By
1.0,1.0,1.4498234505742942,1.0,2.025336524589223,2.415931050745886,Feynman91,By
1.0,1.0,1.3512588682114468,1.0,1.9559909327295155,1.7505721887791315,Feynman91,By
1.0,1.0,4.361799085584325,1.0,4.585334367633864,4.822011258683994,Feynman91,By
1.0,1.0,2.424743024679997,1.0,2.80702310922698,2.5179108582553096,Feynman91,By
1.0,1.0,1.5267625964867517,1.0,2.0811064427440917,2.3034861682259016,Feynman91,By
1.0,1.0,1.1611112682104494,1.0,1.82980309792209,1.022460465097959,Feynman91,By
1.0,1.0,4.360611717167697,1.0,4.584204898114853,4.479862314405044,Feynman91,By
1.0,1.0,4.5406891880640075,1.0,4.755823619795143,4.968977343656395,Feynman91,By
1.0,1.0,4.227702946388225,1.0,4.457967272524517,4.441742454870362,Feynman91,By
1.0,1.0,3.2971797773107228,1.0,3.5876725720035805,4.0954527900613735,Feynman91,By
1.0,1.0,2.8572154115848454,1.0,3.188052682782698,3.32069139224305,Feynman91,By
1.0,1.0,1.9950663268018478,1.0,2.4454630744173214,2.563557974136565,Feynman91,By
1.0,1.0,2.0263488709947723,1.0,2.4710503327495754,2.4502548915302,Feynman91,By
1.0,1.0,3.832469739835862,1.0,4.085073353901685,4.474396138481554,Feynman91,By
1.0,1.0,2.3829025037660347,1.0,2.7709609059772817,2.689418410900721,Feynman91,By
1.0,1.0,3.3101943078843052,1.0,3.599636975578184,3.688279274574011,Feynman91,By
1.0,1.0,2.7487329469443162,1.0,3.0912024866736223,3.1558290865701744,Feynman91,By
1.0,1.0,2.6415131533709553,1.0,2.9962629623302037,3.07847803829105,Feynman91,By
1.0,1.0,2.6528736745971684,1.0,3.0062832091089957,3.016939191165633,Feynman91,By
1.0,1.0,1.692381705298104,1.0,2.2054831299349624,1.7609567391396521,Feynman91,By
1.0,1.0,3.85672095830978,1.0,4.107833559221444,4.309389287468685,Feynman91,By
1.0,1.0,3.2361147907369325,1.0,3.5316340324028963,3.9501105286028784,Feynman91,By
1.0,1.0,2.789326469025482,1.0,3.1273538576256708,3.0924066259272207,Feynman91,By
1.0,1.0,4.090934401443887,1.0,4.3284805968049636,4.086442707272343,Feynman91,By
1.0,1.0,2.621031092489602,1.0,2.978221614957026,3.0076558613433075,Feynman91,By
1.0,1.0,4.6643809125148135,1.0,4.874058811404774,4.485593712800047,Feynman91,By
1.0,1.0,4.784165984819719,1.0,4.988811899671708,4.585096170016762,Feynman91,By
1.0,1.0,1.5010851378351742,1.0,2.0623425009027097,2.730052112549494,Feynman91,By
1.0,1.0,3.626720902323259,1.0,3.8926988713935264,3.9566838822848025,Feynman91,By
1.0,1.0,1.9741790381772684,1.0,2.42845277384151,2.126593077601327,Feynman91,By
1.0,1.0,4.0861188776030035,1.0,4.323929634245177,4.276804898647726,Feynman91,By
1.0,1.0,2.653379730627879,1.0,3.0067297841520233,2.144013859570223,Feynman91,By
1.0,1.0,1.3742745046894052,1.0,1.971961057992604,1.9535310832012875,Feynman91,By
1.0,1.0,2.6629683177439105,1.0,3.0151948960735244,3.236890027498471,Feynman91,By
1.0,1.0,4.356756826970867,1.0,4.580538183375099,3.6492176438789197,Feynman91,By
1.0,1.0,3.685834118958628,1.0,3.9478314493503297,3.6744378105220648,Feynman91,By
1.0,1.0,4.914063191308712,1.0,5.113513180600512,5.041108704636195,Feynman91,By
1.0,1.0,2.5849108429213126,1.0,2.946483338804442,3.1564953037097547,Feynman91,By
1.0,1.0,4.426077292966575,1.0,4.646521301287052,4.425130147339613,Feynman91,By
