m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,3.4467494616784786,1.0,3.0,1.0,3.0,1.0,0.07149709154350141,0.0733436860498176,Feynman5,x1
1.0,1.0,1.0,3.022919380864188,1.0,3.0,1.0,3.0,1.0,0.08269791821751316,0.08831568396445044,Feynman5,x1
1.0,1.0,1.0,3.738473494868802,1.0,3.0,1.0,3.0,1.0,0.06451930470532406,0.05862566321955565,Feynman5,x1
1.0,1.0,1.0,3.046331561282697,1.0,3.0,1.0,3.0,1.0,0.08205146477811552,0.08128272739668269,Feynman5,x1
1.0,1.0,1.0,3.4983056634566747,1.0,3.0,1.0,3.0,1.0,0.07021716884195811,0.07330559686446585,Feynman5,x1
1.0,1.0,1.0,3.915204307655018,1.0,3.0,1.0,3.0,1.0,0.06061187877567822,0.06348169481187824,Feynman5,x1
1.0,1.0,1.0,3.318983374878689,1.0,3.0,1.0,3.0,1.0,0.07475135516738954,0.07546310534137518,Feynman5,x1
1.0,1.0,1.0,3.63546891106522,1.0,3.0,1.0,3.0,1.0,0.06690889300136389,0.06697340149383245,Feynman5,x1
1.0,1.0,1.0,3.3665709351241304,1.0,3.0,1.0,3.0,1.0,0.07352585445966087,0.07011482611089215,Feynman5,x1
1.0,1.0,1.0,3.6995437051573226,1.0,3.0,1.0,3.0,1.0,0.06541276408881563,0.06639516517283366,Feynman5,x1
1.0,1.0,1.0,3.3459051662094486,1.0,3.0,1.0,3.0,1.0,0.0740561302800257,0.07337445330488085,Feynman5,x1
1.0,1.0,1.0,3.109655966816138,1.0,3.0,1.0,3.0,1.0,0.08031710285597715,0.08153971828965699,Feynman5,x1
1.0,1.0,1.0,3.9351370431832446,1.0,3.0,1.0,3.0,1.0,0.06018647166837997,0.060075139349190274,Feynman5,x1
1.0,1.0,1.0,3.2092012637751677,1.0,3.0,1.0,3.0,1.0,0.07763631443483358,0.07528605567744798,Feynman5,x1
1.0,1.0,1.0,3.547547789622227,1.0,3.0,1.0,3.0,1.0,0.06901311372775547,0.06872708941590489,Feynman5,x1
1.0,1.0,1.0,3.4950316006414632,1.0,3.0,1.0,3.0,1.0,0.07029786695319912,0.07080995257957484,Feynman5,x1
1.0,1.0,1.0,3.650388335558254,1.0,3.0,1.0,3.0,1.0,0.06655769694422932,0.06678439577882771,Feynman5,x1
1.0,1.0,1.0,3.93740593923018,1.0,3.0,1.0,3.0,1.0,0.060138244647585035,0.059861153167465875,Feynman5,x1
1.0,1.0,1.0,3.133157495670712,1.0,3.0,1.0,3.0,1.0,0.07967898356560707,0.07908244768961105,Feynman5,x1
1.0,1.0,1.0,3.377263577212795,1.0,3.0,1.0,3.0,1.0,0.07325265614398598,0.07610218995227919,Feynman5,x1
1.0,1.0,1.0,3.9125363196148197,1.0,3.0,1.0,3.0,1.0,0.06066905415614179,0.06157802463990387,Feynman5,x1
1.0,1.0,1.0,3.1479936653949276,1.0,3.0,1.0,3.0,1.0,0.07927776820082517,0.07405889220224993,Feynman5,x1
1.0,1.0,1.0,3.690243031872585,1.0,3.0,1.0,3.0,1.0,0.06562796167068902,0.06656919073345029,Feynman5,x1
1.0,1.0,1.0,3.3524707852895945,1.0,3.0,1.0,3.0,1.0,0.07388733726218451,0.07029069062235416,Feynman5,x1
1.0,1.0,1.0,3.116037237695663,1.0,3.0,1.0,3.0,1.0,0.08014353006540219,0.07921761736280018,Feynman5,x1
1.0,1.0,1.0,3.5176478450554374,1.0,3.0,1.0,3.0,1.0,0.06974205572762966,0.06676850557574215,Feynman5,x1
1.0,1.0,1.0,3.4061978708266705,1.0,3.0,1.0,3.0,1.0,0.07251742999694721,0.07569732253432275,Feynman5,x1
1.0,1.0,1.0,3.389607992452968,1.0,3.0,1.0,3.0,1.0,0.0729382560081531,0.07338378506218832,Feynman5,x1
1.0,1.0,1.0,3.697043447907431,1.0,3.0,1.0,3.0,1.0,0.06547054872355165,0.06808012068179466,Feynman5,x1
1.0,1.0,1.0,3.4664210538126117,1.0,3.0,1.0,3.0,1.0,0.07100642396232403,0.0689327115762569,Feynman5,x1
1.0,1.0,1.0,3.894450032659578,1.0,3.0,1.0,3.0,1.0,0.061058108972675045,0.05674984161990254,Feynman5,x1
1.0,1.0,1.0,3.6329862257353467,1.0,3.0,1.0,3.0,1.0,0.0669675004611383,0.06142275600940679,Feynman5,x1
1.0,1.0,1.0,3.257454495589127,1.0,3.0,1.0,3.0,1.0,0.07635860591622058,0.08183488975247441,Feynman5,x1
1.0,1.0,1.0,3.203071782392618,1.0,3.0,1.0,3.0,1.0,0.07779966805545946,0.0811772102908856,Feynman5,x1
1.0,1.0,1.0,3.128281979227724,1.0,3.0,1.0,3.0,1.0,0.07981110828469236,0.07894896321686388,Feynman5,x1
1.0,1.0,1.0,3.224003821394314,1.0,3.0,1.0,3.0,1.0,0.07724278482386265,0.07408888400217004,Feynman5,x1
1.0,1.0,1.0,3.80856210164452,1.0,3.0,1.0,3.0,1.0,0.06294050058472818,0.0631334444530898,Feynman5,x1
1.0,1.0,1.0,3.7921257672852833,1.0,3.0,1.0,3.0,1.0,0.06330730143293449,0.06080255299694527,Feynman5,x1
1.0,1.0,1.0,3.0085183783099323,1.0,3.0,1.0,3.0,1.0,0.0830968806331508,0.08598781645052891,Feynman5,x1
1.0,1.0,1.0,3.152457695326502,1.0,3.0,1.0,3.0,1.0,0.07915729692520385,0.07580762734083758,Feynman5,x1
1.0,1.0,1.0,3.706870007120617,1.0,3.0,1.0,3.0,1.0,0.06524372181762617,0.07205852327137825,Feynman5,x1
1.0,1.0,1.0,3.527377826176496,1.0,3.0,1.0,3.0,1.0,0.0695041085269133,0.07152128948855747,Feynman5,x1
1.0,1.0,1.0,3.8665727464557986,1.0,3.0,1.0,3.0,1.0,0.061662776311056926,0.06158934313241756,Feynman5,x1
1.0,1.0,1.0,3.1750371189541804,1.0,3.0,1.0,3.0,1.0,0.07854974258255867,0.07730906297134424,Feynman5,x1
1.0,1.0,1.0,3.3420650473768267,1.0,3.0,1.0,3.0,1.0,0.07415499262743468,0.07414331713899124,Feynman5,x1
1.0,1.0,1.0,3.5628755297034074,1.0,3.0,1.0,3.0,1.0,0.06864204288886533,0.0687136335616532,Feynman5,x1
1.0,1.0,1.0,3.6000759431236626,1.0,3.0,1.0,3.0,1.0,0.06774886485738986,0.06833388258806856,Feynman5,x1
1.0,1.0,1.0,3.903404552519177,1.0,3.0,1.0,3.0,1.0,0.06086516918073115,0.061626944450129575,Feynman5,x1
1.0,1.0,1.0,3.1838086339903424,1.0,3.0,1.0,3.0,1.0,0.07831454475452095,0.07826788569099831,Feynman5,x1
1.0,1.0,1.0,3.910073007604902,1.0,3.0,1.0,3.0,1.0,0.06072189254895793,0.06159230826279078,Feynman5,x1
1.0,1.0,1.0,3.649273476523478,1.0,3.0,1.0,3.0,1.0,0.06658388091486851,0.07179014557779866,Feynman5,x1
1.0,1.0,1.0,3.4334324788336454,1.0,3.0,1.0,3.0,1.0,0.07183085691524964,0.07079508061272448,Feynman5,x1
1.0,1.0,1.0,3.210012841020313,1.0,3.0,1.0,3.0,1.0,0.07761470298937921,0.07733406060499243,Feynman5,x1
1.0,1.0,1.0,3.3972250399411608,1.0,3.0,1.0,3.0,1.0,0.0727447955353059,0.07174297954674966,Feynman5,x1
1.0,1.0,1.0,3.769783090797571,1.0,3.0,1.0,3.0,1.0,0.06380929344007351,0.06256850499171078,Feynman5,x1
1.0,1.0,1.0,3.1837589746569406,1.0,3.0,1.0,3.0,1.0,0.07831587500294855,0.07763365823649021,Feynman5,x1
1.0,1.0,1.0,3.350896938991962,1.0,3.0,1.0,3.0,1.0,0.07392777146469276,0.07331682135272258,Feynman5,x1
1.0,1.0,1.0,3.033414911172518,1.0,3.0,1.0,3.0,1.0,0.08240778267664667,0.08076348859044007,Feynman5,x1
1.0,1.0,1.0,3.1462378307804033,1.0,3.0,1.0,3.0,1.0,0.07932518492730511,0.08255866079598048,Feynman5,x1
1.0,1.0,1.0,3.583339971156165,1.0,3.0,1.0,3.0,1.0,0.06814939112213007,0.0700917350916068,Feynman5,x1
1.0,1.0,1.0,3.5336095638534233,1.0,3.0,1.0,3.0,1.0,0.0693520837375105,0.06992550018542984,Feynman5,x1
1.0,1.0,1.0,3.5187733852588714,1.0,3.0,1.0,3.0,1.0,0.06971449435235108,0.06926131629553928,Feynman5,x1
1.0,1.0,1.0,3.027789061597564,1.0,3.0,1.0,3.0,1.0,0.08256323522622801,0.08751349365946196,Feynman5,x1
1.0,1.0,1.0,3.278965778891682,1.0,3.0,1.0,3.0,1.0,0.07579383609515396,0.07918610318233735,Feynman5,x1
1.0,1.0,1.0,3.5166591623044043,1.0,3.0,1.0,3.0,1.0,0.0697662736523917,0.06878424234912286,Feynman5,x1
1.0,1.0,1.0,3.3464136649172906,1.0,3.0,1.0,3.0,1.0,0.07404304681844615,0.07735621300361495,Feynman5,x1
1.0,1.0,1.0,3.6218536850395266,1.0,3.0,1.0,3.0,1.0,0.06723088282101672,0.06931867127036619,Feynman5,x1
1.0,1.0,1.0,3.7694806742762053,1.0,3.0,1.0,3.0,1.0,0.06381611481397384,0.06429773533063882,Feynman5,x1
1.0,1.0,1.0,3.857544628521532,1.0,3.0,1.0,3.0,1.0,0.06185989964685229,0.06244561925449831,Feynman5,x1
1.0,1.0,1.0,3.1518785743087108,1.0,3.0,1.0,3.0,1.0,0.07917291915899495,0.07737244118109433,Feynman5,x1
1.0,1.0,1.0,3.818359363941235,1.0,3.0,1.0,3.0,1.0,0.06272286411974845,0.06381954994900206,Feynman5,x1
1.0,1.0,1.0,3.5655450912614732,1.0,3.0,1.0,3.0,1.0,0.06857759687799722,0.06060966547954108,Feynman5,x1
1.0,1.0,1.0,3.0981804901576124,1.0,3.0,1.0,3.0,1.0,0.08062980671383321,0.08129437495079382,Feynman5,x1
1.0,1.0,1.0,3.457009654241609,1.0,3.0,1.0,3.0,1.0,0.0712408190942072,0.07053866648338214,Feynman5,x1
1.0,1.0,1.0,3.3488819019125167,1.0,3.0,1.0,3.0,1.0,0.0739795655126854,0.07093085668996874,Feynman5,x1
1.0,1.0,1.0,3.644303865527354,1.0,3.0,1.0,3.0,1.0,0.0667007154553992,0.0686481802728672,Feynman5,x1
1.0,1.0,1.0,3.9586002775942033,1.0,3.0,1.0,3.0,1.0,0.059689677179242714,0.0627262162129432,Feynman5,x1
1.0,1.0,1.0,3.2040915460016897,1.0,3.0,1.0,3.0,1.0,0.07777247473015902,0.07609768192090471,Feynman5,x1
1.0,1.0,1.0,3.5041582461306753,1.0,3.0,1.0,3.0,1.0,0.0700731145318023,0.06811120582894989,Feynman5,x1
1.0,1.0,1.0,3.900934432479655,1.0,3.0,1.0,3.0,1.0,0.06091832950805923,0.06209569962125109,Feynman5,x1
1.0,1.0,1.0,3.5842294541863335,1.0,3.0,1.0,3.0,1.0,0.06812805026162397,0.0676788212816477,Feynman5,x1
1.0,1.0,1.0,3.300333235809351,1.0,3.0,1.0,3.0,1.0,0.07523586634576418,0.07335144120064932,Feynman5,x1
1.0,1.0,1.0,3.306348848028805,1.0,3.0,1.0,3.0,1.0,0.0750793306481724,0.07468360429751343,Feynman5,x1
1.0,1.0,1.0,3.2404940573484073,1.0,3.0,1.0,3.0,1.0,0.07680601497904967,0.0799648072303804,Feynman5,x1
1.0,1.0,1.0,3.7003564468145225,1.0,3.0,1.0,3.0,1.0,0.06539399087644418,0.06809063642320563,Feynman5,x1
1.0,1.0,1.0,3.1810232047044265,1.0,3.0,1.0,3.0,1.0,0.07838918244916152,0.07565199481802444,Feynman5,x1
1.0,1.0,1.0,3.7382834176382493,1.0,3.0,1.0,3.0,1.0,0.06452363843769664,0.06231336150602233,Feynman5,x1
1.0,1.0,1.0,3.0002106135960664,1.0,3.0,1.0,3.0,1.0,0.08332748305835999,0.08511218639510951,Feynman5,x1
1.0,1.0,1.0,3.8025688846426426,1.0,3.0,1.0,3.0,1.0,0.0630740035773265,0.058035355308311734,Feynman5,x1
1.0,1.0,1.0,3.28991246948951,1.0,3.0,1.0,3.0,1.0,0.07550760486899281,0.07424461234459155,Feynman5,x1
1.0,1.0,1.0,3.1977425862119775,1.0,3.0,1.0,3.0,1.0,0.07794188239615046,0.08051972459422492,Feynman5,x1
1.0,1.0,1.0,3.96449755349606,1.0,3.0,1.0,3.0,1.0,0.059565484995157555,0.0638310258806318,Feynman5,x1
1.0,1.0,1.0,3.6827900070336055,1.0,3.0,1.0,3.0,1.0,0.06580089264194477,0.0697406087923724,Feynman5,x1
1.0,1.0,1.0,3.052205478541022,1.0,3.0,1.0,3.0,1.0,0.08188970433405063,0.08241593450857772,Feynman5,x1
1.0,1.0,1.0,3.2638767822615726,1.0,3.0,1.0,3.0,1.0,0.0761896746155232,0.0784214792026519,Feynman5,x1
1.0,1.0,1.0,3.253026368388464,1.0,3.0,1.0,3.0,1.0,0.07647523900205408,0.07118400525631792,Feynman5,x1
1.0,1.0,1.0,3.0466203308731363,1.0,3.0,1.0,3.0,1.0,0.08204350834055756,0.08034115590171645,Feynman5,x1
1.0,1.0,1.0,3.5436053991234737,1.0,3.0,1.0,3.0,1.0,0.06910884218142124,0.07057239790850275,Feynman5,x1
1.0,1.0,1.0,3.0089237884037194,1.0,3.0,1.0,3.0,1.0,0.08308563575226328,0.08864829425971033,Feynman5,x1
1.0,1.0,1.0,3.8436216288941556,1.0,3.0,1.0,3.0,1.0,0.062165147555798474,0.06027720647512884,Feynman5,x1
1.0,1.0,1.0,3.470084494142955,1.0,3.0,1.0,3.0,1.0,0.07091535996616224,0.0746927294626592,Feynman5,x1
1.0,1.0,1.0,3.1102311339783846,1.0,3.0,1.0,3.0,1.0,0.08030144881989267,0.07841581141356226,Feynman5,x1
1.0,1.0,1.0,3.5955849115626943,1.0,3.0,1.0,3.0,1.0,0.06785613479864105,0.07106933739160162,Feynman5,x1
1.0,1.0,1.0,3.3111328212642066,1.0,3.0,1.0,3.0,1.0,0.07495501808341828,0.07387986777583212,Feynman5,x1
1.0,1.0,1.0,3.8737212870346274,1.0,3.0,1.0,3.0,1.0,0.061507143858754915,0.06599379263563762,Feynman5,x1
1.0,1.0,1.0,3.627243363834105,1.0,3.0,1.0,3.0,1.0,0.0671032507372919,0.06871139296626096,Feynman5,x1
1.0,1.0,1.0,3.6412211848569607,1.0,3.0,1.0,3.0,1.0,0.06677328424921379,0.06733281234396432,Feynman5,x1
1.0,1.0,1.0,3.8015626151792827,1.0,3.0,1.0,3.0,1.0,0.06309644642232168,0.06396974129001617,Feynman5,x1
1.0,1.0,1.0,3.6763091736590865,1.0,3.0,1.0,3.0,1.0,0.06595161576188245,0.06447363324028625,Feynman5,x1
1.0,1.0,1.0,3.484626277874895,1.0,3.0,1.0,3.0,1.0,0.07055486164575846,0.06682883361642719,Feynman5,x1
1.0,1.0,1.0,3.158564680023164,1.0,3.0,1.0,3.0,1.0,0.07899267605583098,0.08228727276488233,Feynman5,x1
1.0,1.0,1.0,3.0264328073704405,1.0,3.0,1.0,3.0,1.0,0.08260073418652981,0.0826081118344254,Feynman5,x1
1.0,1.0,1.0,3.1581527100246642,1.0,3.0,1.0,3.0,1.0,0.07900377428972175,0.08061354406743762,Feynman5,x1
1.0,1.0,1.0,3.067515206319147,1.0,3.0,1.0,3.0,1.0,0.08146892294926429,0.07876768148690728,Feynman5,x1
1.0,1.0,1.0,3.9436090789090725,1.0,3.0,1.0,3.0,1.0,0.0600065968512584,0.06008486837019417,Feynman5,x1
1.0,1.0,1.0,3.7608841044686825,1.0,3.0,1.0,3.0,1.0,0.06401031933070701,0.0644243910000878,Feynman5,x1
1.0,1.0,1.0,3.6936316838388046,1.0,3.0,1.0,3.0,1.0,0.06554947786312898,0.06380337127029055,Feynman5,x1
1.0,1.0,1.0,3.5044011921274034,1.0,3.0,1.0,3.0,1.0,0.07006714021301999,0.07219160358727698,Feynman5,x1
1.0,1.0,1.0,3.5758125111607364,1.0,3.0,1.0,3.0,1.0,0.06833023412460121,0.06563359653522671,Feynman5,x1
1.0,1.0,1.0,3.4608047350881406,1.0,3.0,1.0,3.0,1.0,0.07114622284474381,0.07182334483236381,Feynman5,x1
1.0,1.0,1.0,3.0484427146345947,1.0,3.0,1.0,3.0,1.0,0.08199330610572801,0.084156735517859,Feynman5,x1
1.0,1.0,1.0,3.6945295379523704,1.0,3.0,1.0,3.0,1.0,0.06552869778706484,0.06388155953655586,Feynman5,x1
1.0,1.0,1.0,3.0575266784872426,1.0,3.0,1.0,3.0,1.0,0.08174331661149078,0.0834096813869761,Feynman5,x1
1.0,1.0,1.0,3.829001535028436,1.0,3.0,1.0,3.0,1.0,0.06248730849492614,0.06201645476690588,Feynman5,x1
1.0,1.0,1.0,3.9768093728957927,1.0,3.0,1.0,3.0,1.0,0.059307077307835666,0.055632286563320706,Feynman5,x1
1.0,1.0,1.0,3.5718879047707883,1.0,3.0,1.0,3.0,1.0,0.06842469133739586,0.0644561713816637,Feynman5,x1
1.0,1.0,1.0,3.8100905053975023,1.0,3.0,1.0,3.0,1.0,0.06290649924836485,0.05972278418433236,Feynman5,x1
1.0,1.0,1.0,3.342330664536912,1.0,3.0,1.0,3.0,1.0,0.07414815114169046,0.07353433088654611,Feynman5,x1
1.0,1.0,1.0,3.634216863732566,1.0,3.0,1.0,3.0,1.0,0.06693844350731698,0.06806560412152632,Feynman5,x1
1.0,1.0,1.0,3.1186338621749616,1.0,3.0,1.0,3.0,1.0,0.08007296606142451,0.07730048826224785,Feynman5,x1
1.0,1.0,1.0,3.5259881819030987,1.0,3.0,1.0,3.0,1.0,0.06953804895967876,0.06626760158129717,Feynman5,x1
1.0,1.0,1.0,3.0372332044935146,1.0,3.0,1.0,3.0,1.0,0.08230236501137062,0.083203084177334,Feynman5,x1
1.0,1.0,1.0,3.3493572835768544,1.0,3.0,1.0,3.0,1.0,0.07396734387655153,0.07298668945734581,Feynman5,x1
1.0,1.0,1.0,3.731264509939417,1.0,3.0,1.0,3.0,1.0,0.06468386546587813,0.06512501166833685,Feynman5,x1
1.0,1.0,1.0,3.403866000494709,1.0,3.0,1.0,3.0,1.0,0.07257646280507131,0.07293954504349588,Feynman5,x1
1.0,1.0,1.0,3.622985292857668,1.0,3.0,1.0,3.0,1.0,0.06720406691539946,0.06821436543476686,Feynman5,x1
1.0,1.0,1.0,3.4905291806544914,1.0,3.0,1.0,3.0,1.0,0.07040897107327118,0.07176418414940643,Feynman5,x1
1.0,1.0,1.0,3.6468567952308155,1.0,3.0,1.0,3.0,1.0,0.06664067283043708,0.06533420338305361,Feynman5,x1
1.0,1.0,1.0,3.9912567482246635,1.0,3.0,1.0,3.0,1.0,0.05900534593779044,0.05506055985409345,Feynman5,x1
1.0,1.0,1.0,3.9169324149755864,1.0,3.0,1.0,3.0,1.0,0.06057487477523317,0.06165222326162039,Feynman5,x1
1.0,1.0,1.0,3.555655767398747,1.0,3.0,1.0,3.0,1.0,0.06881660569338832,0.06774530534974114,Feynman5,x1
1.0,1.0,1.0,3.3888987805394875,1.0,3.0,1.0,3.0,1.0,0.07295628977052601,0.07626681866332015,Feynman5,x1
1.0,1.0,1.0,3.907903243188847,1.0,3.0,1.0,3.0,1.0,0.06076847347867952,0.06096839778325854,Feynman5,x1
1.0,1.0,1.0,3.3131060067791243,1.0,3.0,1.0,3.0,1.0,0.0749037894609859,0.07859923743225528,Feynman5,x1
1.0,1.0,1.0,3.7472563416816445,1.0,3.0,1.0,3.0,1.0,0.06431936403505527,0.06387258931165225,Feynman5,x1
1.0,1.0,1.0,3.0097685264506953,1.0,3.0,1.0,3.0,1.0,0.08306220769758745,0.08450969809666517,Feynman5,x1
1.0,1.0,1.0,3.1650474588142785,1.0,3.0,1.0,3.0,1.0,0.07881816574957934,0.07809071542402861,Feynman5,x1
1.0,1.0,1.0,3.528553559259316,1.0,3.0,1.0,3.0,1.0,0.06947540392899562,0.07057013453390118,Feynman5,x1
1.0,1.0,1.0,3.0108484085707143,1.0,3.0,1.0,3.0,1.0,0.08303226303714416,0.0793348979738322,Feynman5,x1
1.0,1.0,1.0,3.1616762863843393,1.0,3.0,1.0,3.0,1.0,0.07890888351748476,0.07894527871741175,Feynman5,x1
1.0,1.0,1.0,3.0731407048341994,1.0,3.0,1.0,3.0,1.0,0.08131461413405211,0.08408280577547633,Feynman5,x1
1.0,1.0,1.0,3.0958050098909298,1.0,3.0,1.0,3.0,1.0,0.08069462814195306,0.07942477670414663,Feynman5,x1
1.0,1.0,1.0,3.593592874430009,1.0,3.0,1.0,3.0,1.0,0.06790376461973728,0.06804603283665728,Feynman5,x1
1.0,1.0,1.0,3.3107274776584568,1.0,3.0,1.0,3.0,1.0,0.07496554503333866,0.07537017464376294,Feynman5,x1
1.0,1.0,1.0,3.384834721935016,1.0,3.0,1.0,3.0,1.0,0.0730596988685111,0.07492927783974387,Feynman5,x1
1.0,1.0,1.0,3.693312440230134,1.0,3.0,1.0,3.0,1.0,0.06555686799376725,0.06415322793712655,Feynman5,x1
1.0,1.0,1.0,3.0725178036128797,1.0,3.0,1.0,3.0,1.0,0.0813316922957712,0.08001270954046225,Feynman5,x1
1.0,1.0,1.0,3.105833386709733,1.0,3.0,1.0,3.0,1.0,0.08042118664737298,0.08321518946136697,Feynman5,x1
1.0,1.0,1.0,3.192359885996408,1.0,3.0,1.0,3.0,1.0,0.07808570172515696,0.07864816102436979,Feynman5,x1
1.0,1.0,1.0,3.423552920109529,1.0,3.0,1.0,3.0,1.0,0.07207929944877077,0.0753885604602212,Feynman5,x1
1.0,1.0,1.0,3.8407491718185898,1.0,3.0,1.0,3.0,1.0,0.06222831174634978,0.06143994676898552,Feynman5,x1
1.0,1.0,1.0,3.0406135666518677,1.0,3.0,1.0,3.0,1.0,0.0822090983707218,0.08174467958894646,Feynman5,x1
1.0,1.0,1.0,3.2148936051996104,1.0,3.0,1.0,3.0,1.0,0.07748481991929594,0.08132512118271867,Feynman5,x1
1.0,1.0,1.0,3.942905825310179,1.0,3.0,1.0,3.0,1.0,0.060021506798356807,0.058309923164296486,Feynman5,x1
1.0,1.0,1.0,3.887258209420796,1.0,3.0,1.0,3.0,1.0,0.06121352145270253,0.05725025094603918,Feynman5,x1
1.0,1.0,1.0,3.308627538834184,1.0,3.0,1.0,3.0,1.0,0.0750200991239047,0.0757816447278799,Feynman5,x1
1.0,1.0,1.0,3.4001779929185005,1.0,3.0,1.0,3.0,1.0,0.07266990632266607,0.07286274006056076,Feynman5,x1
1.0,1.0,1.0,3.3107088301412406,1.0,3.0,1.0,3.0,1.0,0.07496602934419043,0.0725210667136853,Feynman5,x1
