omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name
4.9853193914345955,1.0,1.0,1.0,1.0,1.6499109307411548,1.5729788804156655,Feynman44,omega
3.1735975772312006,1.0,1.0,1.0,1.0,0.7843636963866049,0.877534105063034,Feynman44,omega
2.907800062739789,1.0,1.0,1.0,1.0,0.6737004932831796,0.7663488154874266,Feynman44,omega
1.5507284763761096,1.0,1.0,1.0,1.0,0.21482103831255328,0.18642471756850917,Feynman44,omega
4.520061727029528,1.0,1.0,1.0,1.0,1.414003806298627,1.646819730406913,Feynman44,omega
3.025752279302392,1.0,1.0,1.0,1.0,0.7221185001148186,0.7831977953968008,Feynman44,omega
2.186041071546667,1.0,1.0,1.0,1.0,0.4048358441320026,0.6701732263962326,Feynman44,omega
2.3073332105611253,1.0,1.0,1.0,1.0,0.4464181162461476,0.4532598973654163,Feynman44,omega
4.5125213693364215,1.0,1.0,1.0,1.0,1.4102364603409783,1.5173900780217997,Feynman44,omega
3.7193229539736645,1.0,1.0,1.0,1.0,1.0274617870602505,1.0826829408280905,Feynman44,omega
4.369363024795669,1.0,1.0,1.0,1.0,1.3391068717415606,1.305412516431169,Feynman44,omega
2.907546272567422,1.0,1.0,1.0,1.0,0.6735975477993971,0.47371309510341053,Feynman44,omega
2.557108738036575,1.0,1.0,1.0,1.0,0.5368238193232417,0.6885980731699023,Feynman44,omega
3.815545467304783,1.0,1.0,1.0,1.0,1.0722482753827514,1.0171702587624778,Feynman44,omega
4.170780693224481,1.0,1.0,1.0,1.0,1.2417899438044884,1.4142888445349078,Feynman44,omega
3.703189583028581,1.0,1.0,1.0,1.0,1.0200041374381243,1.1043171723765022,Feynman44,omega
3.0724672823917922,1.0,1.0,1.0,1.0,0.741603421402306,0.7146552738912793,Feynman44,omega
1.3506502957346531,1.0,1.0,1.0,1.0,0.16568060915726465,0.2182618535272233,Feynman44,omega
3.2968674617066998,1.0,1.0,1.0,1.0,0.8375148983001794,1.1649426894054586,Feynman44,omega
3.4922767342503596,1.0,1.0,1.0,1.0,0.9239497510243835,0.8480737218301463,Feynman44,omega
4.664479103871467,1.0,1.0,1.0,1.0,1.4865326180234615,1.4112714378706437,Feynman44,omega
2.9842778456792836,1.0,1.0,1.0,1.0,0.7049647832892133,0.8080359905796334,Feynman44,omega
1.6604508955608028,1.0,1.0,1.0,1.0,0.24406416776662468,0.35539189573522567,Feynman44,omega
4.725534497285926,1.0,1.0,1.0,1.0,1.5173981984917098,1.3244980447178762,Feynman44,omega
2.122915290969656,1.0,1.0,1.0,1.0,0.38382540722309355,0.395871668167816,Feynman44,omega
4.054420842421104,1.0,1.0,1.0,1.0,1.185572393504574,1.2693604864582648,Feynman44,omega
4.154134129172512,1.0,1.0,1.0,1.0,1.2337092669467755,1.318108066854808,Feynman44,omega
2.4587277715585456,1.0,1.0,1.0,1.0,0.5004721540815887,0.4771166591444167,Feynman44,omega
2.874643436159405,1.0,1.0,1.0,1.0,0.6602968364875225,0.7648618244243197,Feynman44,omega
1.5214960607037646,1.0,1.0,1.0,1.0,0.20729954561121242,0.12407376145636183,Feynman44,omega
3.753444008929532,1.0,1.0,1.0,1.0,1.0432835632128008,1.341583446761771,Feynman44,omega
1.774580163125684,1.0,1.0,1.0,1.0,0.2761336969221125,0.4112923360699237,Feynman44,omega
3.8857534591476393,1.0,1.0,1.0,1.0,1.1052483739067032,0.9280084319701082,Feynman44,omega
3.8450076792981682,1.0,1.0,1.0,1.0,1.0860641559076243,1.1521491708005367,Feynman44,omega
1.1861261657960243,1.0,1.0,1.0,1.0,0.1295163978008515,0.5704817334500878,Feynman44,omega
3.0532527985490954,1.0,1.0,1.0,1.0,0.7335682239903075,0.837658547212513,Feynman44,omega
3.715262484788244,1.0,1.0,1.0,1.0,1.0255834161472974,0.8871290569967095,Feynman44,omega
2.331240413704342,1.0,1.0,1.0,1.0,0.45479779756474736,0.2507149554788371,Feynman44,omega
1.8756127232900406,1.0,1.0,1.0,1.0,0.3058820615776358,0.36695734916278544,Feynman44,omega
2.852376694436569,1.0,1.0,1.0,1.0,0.6513475720684099,0.6928914197946816,Feynman44,omega
2.1574402106797668,1.0,1.0,1.0,1.0,0.3952620668405729,0.33792959536271194,Feynman44,omega
1.8751326981260439,1.0,1.0,1.0,1.0,0.3057377717577786,0.3504388241710247,Feynman44,omega
1.8887090015438193,1.0,1.0,1.0,1.0,0.30982937959897144,0.17464085520934994,Feynman44,omega
1.7823418154021793,1.0,1.0,1.0,1.0,0.27837438717258206,0.49741568738901004,Feynman44,omega
2.848806182453233,1.0,1.0,1.0,1.0,0.6499164688215424,0.9033666080902776,Feynman44,omega
4.049853123772298,1.0,1.0,1.0,1.0,1.1833785265041248,0.9390118575832298,Feynman44,omega
4.141946325572498,1.0,1.0,1.0,1.0,1.2278009194408557,1.5395234294601945,Feynman44,omega
3.5415513419780336,1.0,1.0,1.0,1.0,0.9461438286096366,0.7004019499933121,Feynman44,omega
3.969606636669794,1.0,1.0,1.0,1.0,1.145002405352541,1.1624643165157493,Feynman44,omega
4.17285423371732,1.0,1.0,1.0,1.0,1.2427973649215744,1.0954889022212642,Feynman44,omega
4.460598782420611,1.0,1.0,1.0,1.0,1.3843500788749916,1.3732679921715605,Feynman44,omega
4.8495110275573,1.0,1.0,1.0,1.0,1.5804109506441992,1.6546463096154551,Feynman44,omega
3.5213951100731187,1.0,1.0,1.0,1.0,0.9370464161826569,1.0956638975556487,Feynman44,omega
4.850442847193554,1.0,1.0,1.0,1.0,1.5808861873293976,1.5934058571197314,Feynman44,omega
2.74046772197238,1.0,1.0,1.0,1.0,0.6070185273576709,0.6872557471058871,Feynman44,omega
2.5232138133489093,1.0,1.0,1.0,1.0,0.5241934837699036,0.4943356451117088,Feynman44,omega
1.623608875212378,1.0,1.0,1.0,1.0,0.23406875264935953,0.12740255770360553,Feynman44,omega
3.157965125947689,1.0,1.0,1.0,1.0,0.7777031675777111,0.8206737070057688,Feynman44,omega
2.218178769528719,1.0,1.0,1.0,1.0,0.415699962974564,0.41149071517247765,Feynman44,omega
1.8998414313589898,1.0,1.0,1.0,1.0,0.3132010185890646,0.47499536359003036,Feynman44,omega
1.2508105590237517,1.0,1.0,1.0,1.0,0.14326442378712353,0.19362151883109452,Feynman44,omega
2.018832903669183,1.0,1.0,1.0,1.0,0.3501575284437287,0.31054180205965665,Feynman44,omega
4.228842758532416,1.0,1.0,1.0,1.0,1.2700709340288614,1.2887613696741123,Feynman44,omega
1.3089176197194754,1.0,1.0,1.0,1.0,0.15613619615114152,0.08383861678155846,Feynman44,omega
3.682831751958527,1.0,1.0,1.0,1.0,1.0106153598783167,0.9194810788041106,Feynman44,omega
3.7784127020357627,1.0,1.0,1.0,1.0,1.054903317869677,0.8837985853428636,Feynman44,omega
3.3720253030035154,1.0,1.0,1.0,1.0,0.8704525140052,0.6004320898008131,Feynman44,omega
4.456624691049746,1.0,1.0,1.0,1.0,1.3823728148966332,1.1052998327644885,Feynman44,omega
4.091065280739115,1.0,1.0,1.0,1.0,1.2032086456077207,1.3332512127341323,Feynman44,omega
1.29568960120994,1.0,1.0,1.0,1.0,0.15316299697360858,0.20389846311837673,Feynman44,omega
3.767735148535408,1.0,1.0,1.0,1.0,1.04992997752903,0.9158787636995918,Feynman44,omega
4.473787868101298,1.0,1.0,1.0,1.0,1.39091632208103,1.20770081453322,Feynman44,omega
2.2096043002384422,1.0,1.0,1.0,1.0,0.41279042096009944,0.6037475946271188,Feynman44,omega
4.261663511472063,1.0,1.0,1.0,1.0,1.2861219753838973,1.3339090793260653,Feynman44,omega
1.1406747458635031,1.0,1.0,1.0,1.0,0.12022807353852037,0.12312130151522563,Feynman44,omega
2.4526677842046016,1.0,1.0,1.0,1.0,0.4982640112226305,0.5000524329741965,Feynman44,omega
4.901980680272279,1.0,1.0,1.0,1.0,1.6072067876328886,1.5439677469437398,Feynman44,omega
3.990663351116461,1.0,1.0,1.0,1.0,1.1550415195086658,0.8887237735265006,Feynman44,omega
3.5096843470132413,1.0,1.0,1.0,1.0,0.9317726930991447,0.9685925732768581,Feynman44,omega
4.275751739034284,1.0,1.0,1.0,1.0,1.2930258498374976,1.2314091912947611,Feynman44,omega
4.576350759402929,1.0,1.0,1.0,1.0,1.4421898366758936,1.4751000384323663,Feynman44,omega
4.095646791331596,1.0,1.0,1.0,1.0,1.2054180982830776,1.3018013421528107,Feynman44,omega
4.836622315259607,1.0,1.0,1.0,1.0,1.5738399951456632,1.526216361067275,Feynman44,omega
4.145703006132974,1.0,1.0,1.0,1.0,1.2296213473639208,1.4446762960432151,Feynman44,omega
2.418361441453613,1.0,1.0,1.0,1.0,0.4858324517608193,0.5292129274546319,Feynman44,omega
4.656314476631141,1.0,1.0,1.0,1.0,1.482413916960819,1.3392885229523757,Feynman44,omega
1.1571351261154716,1.0,1.0,1.0,1.0,0.12355609986402974,0.3083007421556596,Feynman44,omega
4.012302927631616,1.0,1.0,1.0,1.0,1.1653815174149533,0.8068152667210656,Feynman44,omega
4.414647308370649,1.0,1.0,1.0,1.0,1.3615234271688066,1.411050842624126,Feynman44,omega
1.7726818456313262,1.0,1.0,1.0,1.0,0.275586820827682,0.37787616068334456,Feynman44,omega
3.9327442732863305,1.0,1.0,1.0,1.0,1.1274816520827546,1.1760782038290953,Feynman44,omega
2.658790807390219,1.0,1.0,1.0,1.0,0.5753673033371324,0.6923172854099904,Feynman44,omega
4.064926552259957,1.0,1.0,1.0,1.0,1.190622060748337,1.1140309795306065,Feynman44,omega
4.4535750584883385,1.0,1.0,1.0,1.0,1.3808559007695476,1.3676164602368508,Feynman44,omega
1.4921412141872126,1.0,1.0,1.0,1.0,0.19986260954098004,0.2451200082694845,Feynman44,omega
4.800197062544265,1.0,1.0,1.0,1.0,1.555294233574108,1.5198307953808443,Feynman44,omega
2.7343011500396925,1.0,1.0,1.0,1.0,0.6046078724276347,0.5380110356707737,Feynman44,omega
3.2912477477123168,1.0,1.0,1.0,1.0,0.8350679682230383,0.9433707240317595,Feynman44,omega
4.285159996083024,1.0,1.0,1.0,1.0,1.29764095299805,1.436837135859446,Feynman44,omega
2.976792799951257,1.0,1.0,1.0,1.0,0.701883745199677,0.7831781620192962,Feynman44,omega
1.0369633502185374,1.0,1.0,1.0,1.0,0.10020670683305415,0.21248614289965112,Feynman44,omega
2.046600281768829,1.0,1.0,1.0,1.0,0.3590190414080038,0.19679058050015175,Feynman44,omega
2.0817394681902353,1.0,1.0,1.0,1.0,0.3703594150833906,0.41626335155636796,Feynman44,omega
3.3289380753798463,1.0,1.0,1.0,1.0,0.8515216291976264,0.5972944092056736,Feynman44,omega
1.334012275416769,1.0,1.0,1.0,1.0,0.161845626438851,0.0197361019220664,Feynman44,omega
4.026999533603192,1.0,1.0,1.0,1.0,1.1724171140877049,1.2106245185116278,Feynman44,omega
4.609606751643877,1.0,1.0,1.0,1.0,1.4588930436489838,1.3222162488843812,Feynman44,omega
4.450820157855848,1.0,1.0,1.0,1.0,1.3794858851364238,1.27685873761548,Feynman44,omega
1.6904254628890012,1.0,1.0,1.0,1.0,0.25232605300964955,0.27787284558440534,Feynman44,omega
4.827480434051507,1.0,1.0,1.0,1.0,1.5691819997454568,1.4081743233644257,Feynman44,omega
3.3758647157336594,1.0,1.0,1.0,1.0,0.872145600008291,1.0145594801908178,Feynman44,omega
1.726749137572667,1.0,1.0,1.0,1.0,0.2624921773747809,0.010741795230459483,Feynman44,omega
2.8375935267870185,1.0,1.0,1.0,1.0,0.6454293958453964,0.6853685384997107,Feynman44,omega
4.437040516586657,1.0,1.0,1.0,1.0,1.3726374922277258,1.2933427981827812,Feynman44,omega
2.2904562008768394,1.0,1.0,1.0,1.0,0.4405385502894197,0.3798956467317858,Feynman44,omega
4.777278203002544,1.0,1.0,1.0,1.0,1.5436442665002938,1.6308279725561468,Feynman44,omega
4.245960429818869,1.0,1.0,1.0,1.0,1.2784366257012816,1.2595526589255155,Feynman44,omega
2.2358037941740276,1.0,1.0,1.0,1.0,0.42170548095310467,0.4150747767872121,Feynman44,omega
1.6427822060687802,1.0,1.0,1.0,1.0,0.23924853225671866,0.30178190419685547,Feynman44,omega
1.6144327754712013,1.0,1.0,1.0,1.0,0.2316067806474328,0.5541985391403986,Feynman44,omega
2.4867626168442047,1.0,1.0,1.0,1.0,0.5107347551341237,0.6157951899386434,Feynman44,omega
2.225903032761754,1.0,1.0,1.0,1.0,0.41832780026607763,0.496667808251048,Feynman44,omega
3.184077886143624,1.0,1.0,1.0,1.0,0.7888392762809403,0.7870909165941384,Feynman44,omega
3.4597335094741437,1.0,1.0,1.0,1.0,0.909377530684307,1.0041741684699574,Feynman44,omega
4.005042778680767,1.0,1.0,1.0,1.0,1.1619098334959217,0.8878233347617066,Feynman44,omega
3.724183744975983,1.0,1.0,1.0,1.0,1.0297116374115605,1.0182392926314705,Feynman44,omega
4.357769797036683,1.0,1.0,1.0,1.0,1.3333808667851792,1.4821843568794744,Feynman44,omega
4.227027565147587,1.0,1.0,1.0,1.0,1.2691845570973574,1.3528548764847386,Feynman44,omega
3.2154417993343265,1.0,1.0,1.0,1.0,0.8022817683325832,1.0047679102859624,Feynman44,omega
4.310153469776717,1.0,1.0,1.0,1.0,1.309919000712404,1.3470282248601644,Feynman44,omega
4.144509889792369,1.0,1.0,1.0,1.0,1.2290431125591998,1.2924965608557422,Feynman44,omega
1.8373788877506012,1.0,1.0,1.0,1.0,0.29447704856624823,0.3833783581641186,Feynman44,omega
2.171544309953474,1.0,1.0,1.0,1.0,0.3999720287564949,0.31060990869546096,Feynman44,omega
2.836115686813227,1.0,1.0,1.0,1.0,0.6448387989236186,0.49802033738718804,Feynman44,omega
3.269518153762365,1.0,1.0,1.0,1.0,0.8256276115632686,1.023224194875735,Feynman44,omega
1.4853829709586952,1.0,1.0,1.0,1.0,0.19816701287714653,0.15231281283923392,Feynman44,omega
1.6184320825095209,1.0,1.0,1.0,1.0,0.23267844892918602,0.24558343374289446,Feynman44,omega
1.1313963428334213,1.0,1.0,1.0,1.0,0.11837012226335764,0.09079730940476241,Feynman44,omega
4.373038829439977,1.0,1.0,1.0,1.0,1.3409234912018098,1.2268883537030326,Feynman44,omega
1.7484977083871431,1.0,1.0,1.0,1.0,0.26865923441992284,0.47740462478434675,Feynman44,omega
4.718205533338692,1.0,1.0,1.0,1.0,1.513687132282943,1.2486307787018114,Feynman44,omega
1.5540535965951578,1.0,1.0,1.0,1.0,0.21568385105823462,0.0830916951687296,Feynman44,omega
4.688858843335416,1.0,1.0,1.0,1.0,1.4988436133828895,1.3995330728078086,Feynman44,omega
3.453043766256711,1.0,1.0,1.0,1.0,0.906390568855938,1.0102963368474218,Feynman44,omega
3.2124164277885097,1.0,1.0,1.0,1.0,0.800981942304287,1.0915220234735408,Feynman44,omega
4.092119651477915,1.0,1.0,1.0,1.0,1.2037170331324465,1.2488531426886476,Feynman44,omega
2.501869102112668,1.0,1.0,1.0,1.0,0.5162967437886099,0.29759589678312404,Feynman44,omega
4.433152724953585,1.0,1.0,1.0,1.0,1.3707065694067038,1.1702436453977447,Feynman44,omega
2.427670978767471,1.0,1.0,1.0,1.0,0.48919430032452976,0.3137758118183622,Feynman44,omega
2.2515166846200203,1.0,1.0,1.0,1.0,0.42708755675548943,0.4439275410263626,Feynman44,omega
1.0276278352916934,1.0,1.0,1.0,1.0,0.09848569654365674,0.032199937026999,Feynman44,omega
4.295907922150641,1.0,1.0,1.0,1.0,1.3029177156442378,1.438848111605359,Feynman44,omega
4.55795915804938,1.0,1.0,1.0,1.0,1.432968453415146,1.5556143815310484,Feynman44,omega
2.8797884794314754,1.0,1.0,1.0,1.0,0.6623706690887208,0.41166186748912814,Feynman44,omega
1.728708742797827,1.0,1.0,1.0,1.0,0.26304539469536914,0.14751771231261313,Feynman44,omega
4.606042548578126,1.0,1.0,1.0,1.0,1.4571011194786505,1.372582402683499,Feynman44,omega
4.498669175004514,1.0,1.0,1.0,1.0,1.4033208357866684,1.4420675902336602,Feynman44,omega
2.3004617007502164,1.0,1.0,1.0,1.0,0.4440206326628704,0.5753406511869308,Feynman44,omega
4.576570057094232,1.0,1.0,1.0,1.0,1.4422998599399741,1.4515380200985482,Feynman44,omega
1.5685114246809166,1.0,1.0,1.0,1.0,0.2194525750073788,0.28625680837186435,Feynman44,omega
4.489915796329423,1.0,1.0,1.0,1.0,1.398954308216723,1.4095962704481686,Feynman44,omega
2.1138766706190584,1.0,1.0,1.0,1.0,0.3808531707676242,0.18540451573681774,Feynman44,omega
4.756793027211154,1.0,1.0,1.0,1.0,1.5332441368197682,1.759738421914637,Feynman44,omega
2.9710606176706236,1.0,1.0,1.0,1.0,0.6995273049032014,0.6654292790943799,Feynman44,omega
2.5894193806801282,1.0,1.0,1.0,1.0,0.5489660756098895,0.4296746861455021,Feynman44,omega
1.5048258519149078,1.0,1.0,1.0,1.0,0.20306187781187937,0.36913894710724554,Feynman44,omega
2.591700642007538,1.0,1.0,1.0,1.0,0.5498271087949571,0.7150592666341359,Feynman44,omega
2.6180626784240055,1.0,1.0,1.0,1.0,0.5598126518395075,0.5921541573589569,Feynman44,omega
3.8920431426727204,1.0,1.0,1.0,1.0,1.1082175877078555,1.2897615788371262,Feynman44,omega
2.3406111941795458,1.0,1.0,1.0,1.0,0.4580985386473605,0.4186551559606936,Feynman44,omega
2.912531349760952,1.0,1.0,1.0,1.0,0.6756206398522848,0.7309285493541787,Feynman44,omega
3.0446853559793583,1.0,1.0,1.0,1.0,0.7299947966324326,0.6579288273078064,Feynman44,omega
4.293106550726531,1.0,1.0,1.0,1.0,1.3015419037097182,1.30138915822106,Feynman44,omega
4.21060708790126,1.0,1.0,1.0,1.0,1.261172757134247,1.0863560014464404,Feynman44,omega
1.9284075038589088,1.0,1.0,1.0,1.0,0.32192061488572377,0.15594174732075913,Feynman44,omega
2.658714169529203,1.0,1.0,1.0,1.0,0.5753378901564699,0.5927210994341221,Feynman44,omega
2.302461401123721,1.0,1.0,1.0,1.0,0.44471782189393533,0.3401333843256903,Feynman44,omega
1.6536887021126976,1.0,1.0,1.0,1.0,0.24221633623736968,0.24143288106158395,Feynman44,omega
3.613098064889785,1.0,1.0,1.0,1.0,0.9786413005629278,1.0998890513190658,Feynman44,omega
4.760380807971016,1.0,1.0,1.0,1.0,1.5350647388458696,1.331583552830129,Feynman44,omega
1.418454391517744,1.0,1.0,1.0,1.0,0.18171354199006026,-0.005195947770875675,Feynman44,omega
4.8908329380248965,1.0,1.0,1.0,1.0,1.601507697142021,1.552528671643317,Feynman44,omega
1.2919774671853013,1.0,1.0,1.0,1.0,0.15233316987478376,0.24312557279978822,Feynman44,omega
1.5187694229173672,1.0,1.0,1.0,1.0,0.20660384722766112,0.38773423145110947,Feynman44,omega
1.957964432932485,1.0,1.0,1.0,1.0,0.33104474804553563,0.3913993549481426,Feynman44,omega
4.552580825548121,1.0,1.0,1.0,1.0,1.430273992348386,1.4399681550933001,Feynman44,omega
1.04122484392679,1.0,1.0,1.0,1.0,0.1009968164034609,0.16359082426197968,Feynman44,omega
2.4048874018125184,1.0,1.0,1.0,1.0,0.4809821672983532,0.7451212859821901,Feynman44,omega
2.851710099307479,1.0,1.0,1.0,1.0,0.6510803102318965,0.7002460420644048,Feynman44,omega
3.4994733972856626,1.0,1.0,1.0,1.0,0.9271815510127495,0.9842812267917873,Feynman44,omega
2.9951816130673303,1.0,1.0,1.0,1.0,0.7094611637411768,0.47232026452197706,Feynman44,omega
1.0632469442738248,1.0,1.0,1.0,1.0,0.10512466111037705,0.16972205575697574,Feynman44,omega
3.131142411707311,1.0,1.0,1.0,1.0,0.7663176810674746,0.6073239419947078,Feynman44,omega
1.594398370350671,1.0,1.0,1.0,1.0,0.22626993238400223,0.10839408450949918,Feynman44,omega
4.77279825310262,1.0,1.0,1.0,1.0,1.5413688009549225,1.4039961494157487,Feynman44,omega
4.0060198454615605,1.0,1.0,1.0,1.0,1.1623768994663572,1.077894360459942,Feynman44,omega
4.706023237596623,1.0,1.0,1.0,1.0,1.5075221470393356,1.34840332968176,Feynman44,omega
3.681541805971974,1.0,1.0,1.0,1.0,1.0100212711566006,1.167553356910528,Feynman44,omega
3.8478695442114517,1.0,1.0,1.0,1.0,1.0874086956327917,1.1354169483465386,Feynman44,omega
4.930523592648763,1.0,1.0,1.0,1.0,1.6218133051857997,1.6076039471926753,Feynman44,omega
2.344056672973509,1.0,1.0,1.0,1.0,0.45931445011448135,0.7473585841745569,Feynman44,omega
1.743119767501209,1.0,1.0,1.0,1.0,0.2671287007195911,0.1830437608518922,Feynman44,omega
2.1227467588112354,1.0,1.0,1.0,1.0,0.38376990415381024,0.33806006207038747,Feynman44,omega
3.0684236854426086,1.0,1.0,1.0,1.0,0.7399100521422969,0.9196644357131062,Feynman44,omega
2.6642556177803502,1.0,1.0,1.0,1.0,0.5774660593339818,0.5967011577782072,Feynman44,omega
2.140956115633615,1.0,1.0,1.0,1.0,0.38978510210802175,0.31008981682729914,Feynman44,omega
3.1233931702260294,1.0,1.0,1.0,1.0,0.7630385085329406,0.9527161539137126,Feynman44,omega
2.692265634005756,1.0,1.0,1.0,1.0,0.5882662141958152,0.8538837878782899,Feynman44,omega
1.5778516264370932,1.0,1.0,1.0,1.0,0.22190208245201196,0.10748546210885017,Feynman44,omega
4.1961554343396035,1.0,1.0,1.0,1.0,1.2541313008705997,1.3943596524070083,Feynman44,omega
1.5502597921535295,1.0,1.0,1.0,1.0,0.21469954154452664,0.15336291247347195,Feynman44,omega
3.128348870068904,1.0,1.0,1.0,1.0,0.7651350373691023,0.7823150833304311,Feynman44,omega
4.828733510659992,1.0,1.0,1.0,1.0,1.5698203352433018,1.6702773193558575,Feynman44,omega
2.3911539655810006,1.0,1.0,1.0,1.0,0.47605738724139157,0.4057323080088717,Feynman44,omega
4.687176742240744,1.0,1.0,1.0,1.0,1.4979936105112448,1.519019870896126,Feynman44,omega
3.2314002396963137,1.0,1.0,1.0,1.0,0.8091492688724565,0.8348654887816339,Feynman44,omega
2.062626852225431,1.0,1.0,1.0,1.0,0.3641738406458905,0.395162340078892,Feynman44,omega
1.8647259199040955,1.0,1.0,1.0,1.0,0.3026164759089916,0.17938602405840592,Feynman44,omega
2.1410660559516925,1.0,1.0,1.0,1.0,0.38982153108486367,0.4940703192702314,Feynman44,omega
3.6700675233669373,1.0,1.0,1.0,1.0,1.0047410698027197,0.9101577841293402,Feynman44,omega
1.1525177224085064,1.0,1.0,1.0,1.0,0.1226184224477986,0.11582792240056873,Feynman44,omega
2.6829835965775835,1.0,1.0,1.0,1.0,0.5846792938865534,0.49672013996005004,Feynman44,omega
2.206759555637223,1.0,1.0,1.0,1.0,0.4118268811067066,0.42883959903507124,Feynman44,omega
2.1105126761426907,1.0,1.0,1.0,1.0,0.37974929420806525,0.4376666315955362,Feynman44,omega
1.5724208877599777,1.0,1.0,1.0,1.0,0.22047643762460883,0.3898915700479231,Feynman44,omega
3.382253534931724,1.0,1.0,1.0,1.0,0.8749651395519885,0.7609885942170623,Feynman44,omega
4.948213019109869,1.0,1.0,1.0,1.0,1.6308759108234356,1.6317940215288251,Feynman44,omega
4.246398203915364,1.0,1.0,1.0,1.0,1.2786507376483267,1.2663083927791998,Feynman44,omega
3.936611797234654,1.0,1.0,1.0,1.0,1.129316636323687,1.0817365757406598,Feynman44,omega
2.595554677660369,1.0,1.0,1.0,1.0,0.5512828813485144,0.4377070280883649,Feynman44,omega
1.807383284660859,1.0,1.0,1.0,1.0,0.28565460018563754,0.31639965105197104,Feynman44,omega
4.227553605092824,1.0,1.0,1.0,1.0,1.2694414129923484,1.020836358573686,Feynman44,omega
2.4052763629675997,1.0,1.0,1.0,1.0,0.48112192590331154,0.19797437706351756,Feynman44,omega
2.5634759610424602,1.0,1.0,1.0,1.0,0.5392087467863801,0.7108431525685939,Feynman44,omega
1.0186368962279486,1.0,1.0,1.0,1.0,0.09684103091886638,0.2681351824167376,Feynman44,omega
2.556272306354392,1.0,1.0,1.0,1.0,0.5365108106159865,0.41318562827115307,Feynman44,omega
3.065779636382697,1.0,1.0,1.0,1.0,0.7388034732865781,0.7637204526761394,Feynman44,omega
4.843139947145891,1.0,1.0,1.0,1.0,1.5771622679964217,1.7128688844413262,Feynman44,omega
2.1833431702467094,1.0,1.0,1.0,1.0,0.4039289302849157,0.29395121733048,Feynman44,omega
2.9973288890687004,1.0,1.0,1.0,1.0,0.7103477648087794,0.9640541691046631,Feynman44,omega
1.3557840923125513,1.0,1.0,1.0,1.0,0.1668718675713664,0.04620548948592308,Feynman44,omega
3.236924128910041,1.0,1.0,1.0,1.0,0.8115307278890217,0.7439373422646736,Feynman44,omega
1.4397364911916681,1.0,1.0,1.0,1.0,0.18687843899483064,0.18225647836996045,Feynman44,omega
2.9796068737765022,1.0,1.0,1.0,1.0,0.7030415579646068,0.8314517617718206,Feynman44,omega
1.647207785629945,1.0,1.0,1.0,1.0,0.24045092939147383,0.36818269709687146,Feynman44,omega
3.2357086570025753,1.0,1.0,1.0,1.0,0.8110065232594431,0.9262842515523397,Feynman44,omega
1.6783582781404558,1.0,1.0,1.0,1.0,0.24898606765493067,0.20520632074390646,Feynman44,omega
4.58286510985419,1.0,1.0,1.0,1.0,1.445458826866288,1.3653686287814644,Feynman44,omega
2.887779927082194,1.0,1.0,1.0,1.0,0.6655962427809929,0.6231683400373145,Feynman44,omega
