m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0066526080584253,1.3188082503939027,1.2659839618321338,3.345700546087727,1.127826230147665,3.9760155879754944,1.799175947611646,3.8999856599734404,1.2451302678971832,0.10060528342743558,0.1361565660275947,Feynman5,None,0.07221906671650596
1.9870403977744782,1.9391593148631576,1.6444788582383039,3.3346726584099007,1.7385925915387221,3.6871069443563185,1.5623347071204237,3.6945523452082383,1.5804733690942876,0.5494956254597765,0.4582610354793424,Feynman5,None,0.5478744103815315
1.974585418264698,1.1878692201541274,1.4244674067229253,3.3341330625354892,1.6104141068303692,3.8043903931975596,1.815805917068264,3.0247910949407486,1.2471878002480796,0.3312817709691507,0.2794957269608472,Feynman5,None,0.3322238437944575
1.9680363146625313,1.5490062373816138,1.2596577678343814,3.173398998754318,1.6987937237187922,3.3800763151382243,1.949319192274673,3.2091997223620763,1.3785516120244288,0.5070869152646107,0.5036458325118232,Feynman5,None,0.47036162447336427
1.781538210948976,1.4489591903461312,1.0951123239861142,3.6513363967530172,1.9468903462593516,3.100449136565102,1.7185735038970558,3.980863828213259,1.137490014071809,0.21914793342620492,0.22686266355825774,Feynman5,None,0.2334054127624868
1.528855145400015,1.763443089725829,1.6198393904409936,3.8415396771353554,1.0556473269370885,3.195579040595198,1.7230162844652046,3.936434727011915,1.4964064059781208,0.2749520368221603,0.2336135845226271,Feynman5,None,0.2798820890743024
1.5336444426559621,1.4097300664683186,1.6923921781170106,3.132346130396442,1.196277665306126,3.6106669409010563,1.9282172210877393,3.2969849812686824,1.628146894032635,0.3907503572172205,0.4137823554102819,Feynman5,None,0.39218924064800514
1.3171266924169687,1.698556967275832,1.706012833958348,3.8917574731654123,1.9260882410055686,3.462700897233624,1.635044390325838,3.8878581285818266,1.6592578114255097,0.3135951189867914,0.37781996684607405,Feynman5,None,0.329777581907211
1.7003122363970058,1.9005654989420688,1.7348163982963334,3.9908888308504324,1.4508674044108925,3.415374575303887,1.363982605444492,3.9022907309731654,1.970035064418341,0.38949127026108754,0.39076647736048126,Feynman5,None,0.41234587034060516
1.1796189246681612,1.035415605494402,1.6049437179348405,3.708311085473209,1.373468036495983,3.224489104878061,1.9846682610400208,3.6984537177961982,1.0518621200346938,0.14008849388038533,0.11780660048873773,Feynman5,None,0.12266405342460061
1.8875548616499636,1.1020527407802825,1.9057785539293883,3.501807907399039,1.7578543442999148,3.461761189222,1.9134964611456153,3.375914459884992,1.298359884129456,0.4064050658142409,0.43846935667733683,Feynman5,None,0.4024662782143448
1.1289796961739351,1.3276753209136856,1.3305593721751796,3.435498527672266,1.978504143134862,3.394410734495815,1.9912110943570855,3.1558496739380786,1.107018734576528,0.2405932331180282,0.22064193150878483,Feynman5,None,0.25806914411148885
1.5314755859640883,1.0244681663259652,1.531452149823,3.916046756369766,1.485422818766045,3.4253466885912696,1.2647952449678015,3.1912924711339827,1.4439148702080846,0.17629509088860404,0.17785068179308564,Feynman5,None,0.17899732476328942
1.4655552780094232,1.85655841568897,1.559251626375033,3.4522347666723685,1.298803178730072,3.081453158702963,1.5364504535181185,3.959904793708468,1.515000322314985,0.3263033869414762,0.35777750384008755,Feynman5,None,0.3325382669174022
1.107839045946059,1.064840459384485,1.5312308635206997,3.192058798298718,1.4666861810552256,3.9484398789956767,1.9018487568864115,3.302716884384446,1.1685525182926129,0.1541240603165875,0.17450116970252658,Feynman5,None,0.14886402368839624
1.5599890134325198,1.437515372292269,1.6280097734243033,3.061656971148866,1.235250056460273,3.182655873191055,1.465572757156202,3.8307503207780873,1.825536561500232,0.35427642526856695,0.3753789244512223,Feynman5,None,0.36404638289501445
1.8445960989917487,1.9717652087039004,1.5688338082442668,3.4373399855815103,1.1047305180779343,3.0579619006011938,1.898296810442298,3.986440448193421,1.903878864588323,0.5129952344557799,0.48121874412990495,Feynman5,None,0.5274358315556982
1.7510424179270698,1.994879969539419,1.7744173726804369,3.1226302023989136,1.2208697932911368,3.414209631271981,1.8674391598222067,3.210339072271097,1.4760930087137303,0.6874114068059697,0.7324196115921282,Feynman5,None,0.6387544730773873
1.7310735097466792,1.4945613075154376,1.440507903187339,3.1512762838345205,1.2725386008058388,3.1016351426105917,1.5001253499126104,3.1514587267834804,1.6397471086289384,0.4447472411090556,0.3901948026766836,Feynman5,None,0.4215192615283494
1.420072379037975,1.403544803506696,1.921354335813131,3.0597037867322303,1.098816319976456,3.1635659635870303,1.9305551993780559,3.342637222568702,1.9594901553361965,0.5261418840904143,0.5233429461942489,Feynman5,None,0.518555142573334
1.1733210837233348,1.2533054621554274,1.696917645600561,3.383749459413413,1.2389367787244538,3.3774407777985025,1.0788029678082134,3.557758670644571,1.639201312217954,0.18395879322247408,0.16157789468530875,Feynman5,None,0.17422614691050134
1.1769489039401195,1.6659030473407062,1.3476112344379172,3.6426000225450013,1.5320957698995703,3.101590023287404,1.3807555244896186,3.5452226732510983,1.7992068032102706,0.2525057527213498,0.29342137388921463,Feynman5,None,0.25549368275694345
1.1677311157208452,1.7240476526496071,1.9375402956039895,3.493873800798845,1.0141304913884097,3.467204308839791,1.6787513200920916,3.6317646405143234,1.0223335436777319,0.24142760795329937,0.26103603860381397,Feynman5,None,0.26091882347301965
1.005663523082843,1.0274336142013685,1.8853248544033703,3.9344779159579155,1.9057452128475476,3.2114266535875347,1.307652125399866,3.566698202797092,1.0211823728951406,0.13699359160109445,0.12813935369244112,Feynman5,None,0.13325930833710561
1.7134461468619404,1.5386947840457528,1.2779185217858118,3.711245630098821,1.973859682644893,3.6062059360104524,1.9514376174372388,3.3450080428578457,1.655772075171258,0.39129879861591277,0.3706402317021144,Feynman5,None,0.38149354847084266
1.376169369664958,1.4673844510170952,1.5491114204657488,3.0870994435608456,1.024364323827613,3.4580998287351927,1.8761237895928105,3.281328076395874,1.6231295744383518,0.3290396718483134,0.33006623301206034,Feynman5,None,0.3373603824009447
1.071657790412243,1.2687123031510934,1.8899501333586946,3.1578516225602593,1.6915773096918214,3.2484346421830104,1.0469113232371328,3.9353562663162225,1.8790244150587956,0.2289163704093123,0.30540902347156784,Feynman5,None,0.24854749130986384
1.0168511398244862,1.0519776816238904,1.135551559406944,3.697411071201251,1.5466368294210104,3.52030112531068,1.8491269683079539,3.7999755642593156,1.329464025959656,0.08983121167772536,0.14492294075776826,Feynman5,None,0.07606941190935447
1.914161057162119,1.1934728761389424,1.3799964993876,3.276183369720793,1.2645561077216168,3.6045712334194286,1.6094127689006648,3.552228454349871,1.388097035568955,0.2480260399958352,0.25600319864381904,Feynman5,None,0.24424218038493362
1.2477672896397003,1.2169577952266348,1.715378000050939,3.291789769440396,1.9285139631757775,3.0301736878810956,1.2630147638602336,3.3032129918959545,1.6397272036663701,0.3361616308576169,0.3639922816794193,Feynman5,None,0.3241324506078223
1.423587546902945,1.9686580346854585,1.2198810283623625,3.9013991265614085,1.1678018038520617,3.579408431342659,1.5434709653928684,3.4642290288478015,1.3370387566110922,0.2117874530142357,0.24670656657010387,Feynman5,None,0.20108303791978463
1.0922055624071498,1.9694763366723906,1.2657745185666214,3.68988380965335,1.909246666360432,3.688194714440815,1.1204030805104195,3.005853273837217,1.8903925217739417,0.24733429052702408,0.2140679500950965,Feynman5,None,0.2718003810990035
1.7290465781705018,1.1958390652794169,1.625552171265587,3.89748743359912,1.3353972462329897,3.0042927737134946,1.4960877879631518,3.2994783977672486,1.8753331611669881,0.3092883479304756,0.3168036680089899,Feynman5,None,0.31809999965817864
1.8976105675556936,1.1928612274405184,1.8622482774820304,3.9481834698836162,1.270649399730464,3.753895416318046,1.8152166467471453,3.091445109965108,1.5884911777671586,0.3196714976411723,0.2781418254957153,Feynman5,None,0.3441792730624473
1.4183838709029926,1.6486667433544229,1.7696774663150951,3.4434795081755176,1.6029741798787007,3.583995776288394,1.7205178634311231,3.4317855125882577,1.807406066155338,0.43567269565668154,0.4238868676309281,Feynman5,None,0.4277036830900706
1.124744979119138,1.2941161927278069,1.4057133205469372,3.128456288144229,1.7179977223813685,3.156820247995417,1.1991899107212518,3.2864427095615723,1.5948455447205885,0.23563714209389952,0.24158623491589162,Feynman5,None,0.23720066288731473
1.7533774445281431,1.6290860883093705,1.3171290772806539,3.839422807003301,1.174670985698632,3.213765557967518,1.5634762732223764,3.4633949350278064,1.6233638158088581,0.2848017275337465,0.29451759715022585,Feynman5,None,0.2877839023837328
1.8051608103969303,1.643022189933852,1.5925957595265996,3.5931149718974025,1.7051676418268917,3.606468791291114,1.6875398815923335,3.260477298658074,1.4138355394622169,0.4432424669174564,0.41212573069116737,Feynman5,None,0.44199504798221234
1.3193641436426131,1.6392209482607405,1.4070483309075983,3.434460259054331,1.4826870237751615,3.786832663846208,1.3531458568027612,3.4399049685636403,1.9429518166329116,0.25415806173146854,0.2197682128423502,Feynman5,None,0.2511594848822003
1.4919640745616822,1.9826271280602574,1.0285416194078327,3.9207571824878684,1.0088045700096524,3.345943596214962,1.2450441820957883,3.0427421729375115,1.9717018132694684,0.21669186584191516,0.20961519829500147,Feynman5,None,0.24209313148265602
1.1227160749906528,1.7778048864331248,1.8423303293896558,3.813100972782887,1.8804686505503905,3.2709547429230073,1.26596099577966,3.7652666956734846,1.1523874243628058,0.25217284481059465,0.15608497713911124,Feynman5,None,0.267676498717924
1.666156129785527,1.0349353738870837,1.857809564864942,3.9411368339887884,1.6097265864629429,3.7648007371169028,1.3740178816268087,3.9435766408963238,1.5341214462301416,0.1889237077804437,0.10639603625588329,Feynman5,None,0.18131008888137465
1.0203215966960952,1.3074165488260654,1.8543335890825472,3.0425581037127043,1.08549825114702,3.4241411894672273,1.2687042700337725,3.6938141139679144,1.4016141023481015,0.180161890120831,0.20132810925032035,Feynman5,None,0.17798549776312259
1.954717333606307,1.3456463728676002,1.7576699252650427,3.5653120085744066,1.29913990203254,3.644828959746949,1.6280784943015298,3.862450472492502,1.7573743480611899,0.3390968215746822,0.3513858019925637,Feynman5,None,0.3293260733666074
1.524584597143366,1.5364492233427018,1.0586288013544578,3.253019547823147,1.7140022513594324,3.1169365905153485,1.3581175488349406,3.638920903268402,1.5495755715894308,0.25233388957135033,0.28566526257051683,Feynman5,None,0.26569544063148137
1.4589868587072528,1.6246608584501292,1.3759674292783348,3.655674298084322,1.3849718135143299,3.465853267760926,1.6819448705085036,3.6245629669907204,1.50455836129413,0.2541555065954216,0.1965999123201368,Feynman5,None,0.2550246457666134
1.6537214176860615,1.8103188683841118,1.6720058920455405,3.5555306620927993,1.222880068455136,3.8062266718074507,1.9233038820106023,3.688825775191458,1.6836586507893063,0.3848277061489657,0.39701064349732196,Feynman5,None,0.3915928911149402
1.9633630947138299,1.6905828549017259,1.1190895180429532,3.973133171050492,1.0599358571055801,3.8929292300637046,1.6227694373146817,3.7206453009193052,1.9142129080099255,0.21974762642971135,0.22780697879445488,Feynman5,None,0.2116880991606607
1.6793444539917282,1.994680240394973,1.993756693335989,3.1695660258195404,1.574212222597349,3.664525816960331,1.9727431645768956,3.427586465242994,1.6792138100634357,0.7890508545792417,0.8125215697005729,Feynman5,None,0.7523732653265168
1.5076764958714377,1.5964501310707904,1.7781387316587254,3.0456499712528546,1.5230340433894565,3.5573423103410517,1.107662708612655,3.451520032355761,1.0433503248192153,0.30313663721211925,0.2810458346930497,Feynman5,None,0.31527859587248336
1.4466322997266796,1.649280933407011,1.2814701520179341,3.523726517094763,1.1381430454759403,3.995411856544147,1.2043699241283952,3.660716649737384,1.0439155540092129,0.15040228295406313,0.13443229388004357,Feynman5,None,0.1250515294305396
1.0423134724279308,1.8890067189078472,1.3603548277897421,3.823306698323847,1.5345945616908598,3.6685238912680758,1.1550117235803914,3.08176494228944,1.6075168171183563,0.19508952299860347,0.17151875802167404,Feynman5,None,0.1999369181410596
1.4594198259428075,1.2522125430731306,1.7168879878178473,3.7006901671983163,1.784398281668206,3.7172890949552135,1.1183336726941024,3.342225569927253,1.0643803260534201,0.20093208290220665,0.18907912174500813,Feynman5,None,0.1908454640499381
1.5492014654152544,1.0599300351356966,1.6511279650023494,3.2850833846070544,1.4458229283145125,3.253400201410645,1.1132987583799103,3.3822782047140345,1.1348389626961355,0.20833320127335708,0.2163858921353087,Feynman5,None,0.21210847510012265
1.0952133397521386,1.112026614241586,1.0813664256515958,3.1273356587432843,1.8032219229385675,3.9123047414215506,1.4701730738638088,3.5238603016339773,1.1980981509393662,0.10033197742139834,0.011748380361842711,Feynman5,None,0.08121274797407686
1.7561774664195897,1.3856817497418286,1.5474255455356647,3.178787035859085,1.403618422171864,3.6038966580681753,1.9444911866262893,3.390514192220301,1.110846000785638,0.3391959963721174,0.30285627305931884,Feynman5,None,0.3472816980869069
1.0835438282786587,1.429381949272612,1.258415659426536,3.751575530204767,1.7825486493331706,3.046764459980018,1.466822121577782,3.7836109198241012,1.9453248589336911,0.19984779256265794,0.1902637993855252,Feynman5,None,0.21187192202472166
1.823534141250006,1.2879299029252684,1.9291155972696283,3.3341772209659806,1.901004675599129,3.936000026063482,1.9443245005628287,3.0831807735955747,1.0193674026356345,0.44072517543076384,0.40690337890513445,Feynman5,None,0.44853657541200637
1.3736714512465598,1.3987774883445996,1.3438703568180315,3.844837286470453,1.8251470594193053,3.4141714676138566,1.3898248884373463,3.4105635126913256,1.1120762613400872,0.19183961454313084,0.25515867459567254,Feynman5,None,0.19110645649155655
1.1814031580815043,1.2580765111701502,1.1976467861351332,3.8196741927154063,1.8728911907457038,3.9159891960146878,1.1390598364713878,3.0002044352144606,1.851919834699728,0.13885154346197665,0.1540442535373734,Feynman5,None,0.12676624344168186
1.0820070747426596,1.5925470318650388,1.1681086083743977,3.3846214832023196,1.413836662611141,3.481153794314224,1.276401506418461,3.3046135264009227,1.6521167600020532,0.17539915719178317,0.16006097698584293,Feynman5,None,0.1753455865742543
1.0494046471003802,1.9715010216976805,1.604532110762733,3.942614894383727,1.1739805590120829,3.724955201309978,1.723680158318139,3.6312902009193007,1.703423277000113,0.2157403500061465,0.2137776245199334,Feynman5,None,0.22398800500097463
1.2180429336069958,1.588562978530542,1.3247652792510867,3.990710843275584,1.5771069925417738,3.2018169160763934,1.1918867814438416,3.4391606214698793,1.0086409882308485,0.16251713079580526,0.1685647674768806,Feynman5,None,0.16430281222399729
1.1956659152921856,1.487917673172905,1.8627382685500025,3.7963491395334197,1.3985107625062003,3.861827370797203,1.2322500160658587,3.6160925044583156,1.1288678864855095,0.17579867149788514,0.26532719637185453,Feynman5,None,0.15808066324040176
1.3827081095619835,1.1653277037412981,1.9467287275689635,3.563431665652154,1.2552931544215582,3.3571978582212387,1.2485429078276211,3.941597059721599,1.931806008027634,0.22708584278414112,0.2997673900022672,Feynman5,None,0.2516148125609874
1.6720274518825866,1.0559549056794413,1.2584380754404942,3.9729871401902472,1.6576538303561001,3.9986833875947982,1.3827701360137468,3.7213725808602702,1.1965807146877234,0.11959516301583083,0.16793731975410675,Feynman5,None,0.0876353271085227
1.870465809142963,1.7187997082354847,1.782108064985776,3.2185754854836484,1.9590593926858193,3.775809914316733,1.9306042857606922,3.550164461176993,1.0429642645578512,0.5080507854931409,0.5308236741668497,Feynman5,None,0.525322316125717
1.8213473959073325,1.89612824713535,1.8240708552507823,3.408431122177155,1.3874216401084087,3.42388415067622,1.9519344045714533,3.678937851156082,1.842964163829148,0.6546975206240417,0.7039142561148444,Feynman5,None,0.6201951155548764
1.8722155075796714,1.7042557620079037,1.131927804502592,3.338504431209844,1.7006270751733223,3.2396476483391714,1.7238865568825608,3.701056661790598,1.1830220693733349,0.3190341143790454,0.3394828073660387,Feynman5,None,0.3463594580964809
1.886319456860114,1.156535405842022,1.6442490991085097,3.4740988981212304,1.8850216854343653,3.3563462833585147,1.5475313399161283,3.4725690679736854,1.9447606507818458,0.4411521541789906,0.36920903038079333,Feynman5,None,0.4219339064022144
1.092830108220817,1.2797238215523914,1.4712501869713939,3.657671329412439,1.7190804816390615,3.739339295478244,1.5697246734756511,3.2291552112249153,1.360192826299409,0.17206121963970908,0.20004174530665922,Feynman5,None,0.16805948132760842
1.399097431742344,1.4039377902770465,1.0743284384067198,3.102645624349341,1.5487048764302105,3.7759077480355194,1.4093001875839446,3.7034901790080896,1.215834540218594,0.1485670235112549,0.13402790272503542,Feynman5,None,0.14016786232769615
1.954094912789169,1.681544949488197,1.0539789951723706,3.8632454314714892,1.6161076966060217,3.7518077170723254,1.1386512123518213,3.6078552414893927,1.2032207627157652,0.1961026855184308,0.14387014351596042,Feynman5,None,0.18547599781911897
1.7751689134912987,1.3776146196837233,1.0252125583632594,3.697864015810963,1.9132094098755852,3.7859861111495126,1.217814877460633,3.5487457823724746,1.1411681780028111,0.16095319515963225,0.17762713911883427,Feynman5,None,0.14217446911600304
1.9101920617707195,1.3833120014432683,1.9990705212378064,3.92809933616755,1.5765528747988913,3.719277121316961,1.1015597591311619,3.0640566977470742,1.1383615839216978,0.32828822630104887,0.3661058367039743,Feynman5,None,0.3370724526908041
1.8679580336674608,1.7733596230352107,1.96571245278988,3.5090217738015115,1.3213621906043653,3.835166184933871,1.587080438677378,3.013695953135876,1.9546663558390713,0.5940491031317673,0.5681538068858372,Feynman5,None,0.6199530984743279
1.8707040131907622,1.2432789059041838,1.668902645019076,3.3986381165081334,1.0550954041993297,3.7083581324459343,1.9971223051222382,3.5109408507507105,1.363336366651458,0.2978306555087257,0.2980819655956873,Feynman5,None,0.29814774922842385
1.97920417174806,1.0200811942063859,1.0393620378990214,3.0477349528074242,1.0396423123440188,3.016009613008082,1.963574188645143,3.0377326421442943,1.119780269471005,0.2379538081642343,0.16176500996403773,Feynman5,None,0.2400283655098577
1.9749659902807477,1.528378217443227,1.1960823671324872,3.9430927994991434,1.2151961676196223,3.9357678173645945,1.3670778046005228,3.6076689519279235,1.6683597372209633,0.20282390330710479,0.2203168403527073,Feynman5,None,0.179137243090105
1.7550301583702903,1.3145621606464724,1.1492283694864807,3.272931574865479,1.6605844647649823,3.4224053265261203,1.2682748203761929,3.705569636878083,1.6007661233185044,0.22719355656001447,0.2839528928034731,Feynman5,None,0.22936152272749077
1.8360186511261545,1.3864840187887906,1.1348991465911904,3.4442022728961237,1.2994053814257105,3.848399182273448,1.9305296868253556,3.449169985235469,1.7055649144870935,0.2552460201772711,0.23797718619980743,Feynman5,None,0.2521815942523333
1.2750286531147204,1.1883356852405051,1.8296506671381223,3.570190364758538,1.1359341481983107,3.9055332497607607,1.9538644597854422,3.611467058476087,1.4232185611647794,0.19088401119795953,0.16150897815120882,Feynman5,None,0.1854566067879641
1.6201485286544837,1.1516669715799075,1.8432743858818428,3.386947785981402,1.2790089890559755,3.3396034285824365,1.732855027294073,3.066040714000014,1.260223772597,0.33436769768960817,0.3350357930199482,Feynman5,None,0.35657169778256503
1.4382569152424414,1.4318248817857202,1.1850723334554587,3.189899756851857,1.3654452375434056,3.4049002513205906,1.251522214600758,3.2530413341750273,1.7256131422066687,0.23696733504487713,0.20399018098047877,Feynman5,None,0.24081059893615497
1.8494098718258543,1.4982733489659388,1.463939130216445,3.2774358645354784,1.8784770923097995,3.1138748340039615,1.9284150421964878,3.496811740172323,1.120884752898359,0.45034606068426813,0.4615334775363268,Feynman5,None,0.4520522962716339
1.8403555441926958,1.3455210231145394,1.954959992289204,3.196337179987869,1.8559922575163106,3.4809220511661843,1.0240142928888734,3.8561851248867676,1.9854385976620812,0.4271693114707311,0.4243283821500194,Feynman5,None,0.43295179717954185
1.9228746318180412,1.1604080747980472,1.0252652005299332,3.031303374421039,1.6552016672280545,3.7405184176024155,1.8461526262513188,3.6282471112703343,1.5857239428664898,0.23696412545179266,0.23022878298078842,Feynman5,None,0.24915889805218877
