omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,Predicted
3.592655017647609,2.8716366641295052,3.062867730987195,4.932116613020002,2.5359307881384883,2.7057769435338384,3.8308522467516144,Feynman44,None,3.624159121450377
2.8722439666251733,2.4826649935294225,2.753315988016669,3.887201524485731,1.1579775137560069,5.632093556456327,5.958340413986598,Feynman44,None,4.697245477153151
3.30210785745604,2.5089256292115953,2.673406599144195,1.5991861881097416,2.7678545165800834,0.48319901372435764,0.8754206175613953,Feynman44,None,0.41785023732193544
4.918544117985029,1.1347759395290793,1.7591010593154843,2.8708433631902883,3.652510451196366,0.4809439792399829,0.04771622013902993,Feynman44,None,0.7886268627202337
4.725491756244666,4.423191621448767,1.2739255960615328,2.6822684131520815,3.584603631101948,2.005839136670023,1.6127099371803397,Feynman44,None,2.752963236094166
3.6167064247577976,1.2335199612631094,2.989050806570999,2.5691549966423417,4.03596596705502,0.19415809337798992,-0.3138721667815513,Feynman44,None,-0.7318065765036984
1.7717517227942174,3.8887763022834507,4.8363411433769805,1.1494702226885396,4.1359637525807,0.07107723653321844,-0.18462847291034568,Feynman44,None,-1.3419961241474727
4.121305872907022,4.015602618758583,4.5465926922431255,1.5031062764658545,2.056559698986462,1.8990231857487494,1.7163364072401008,Feynman44,None,3.9487053492176103
1.9291338499837178,4.247757131182602,2.9577425648180053,3.1048964974174473,4.411035612626552,0.24689549931037771,0.8282723705929659,Feynman44,None,-0.30554844850823426
2.3744549102992294,2.0367707936973316,4.741496257298263,2.379971552775957,2.052366288992317,0.5433692152807794,0.6349884790082142,Feynman44,None,0.6924700230895103
2.0336845468677223,2.03117970481454,3.3982008416523204,4.589205180679292,1.4604656445224249,1.7254253050740742,2.862380391637105,Feynman44,None,2.653285197997425
2.985230983109801,4.259893021479435,4.091724992826784,4.211819242978402,1.072305990135999,13.339709521327764,14.353483392017187,Feynman44,None,7.521240324743222
1.2186745506395371,4.325769927982635,3.579368755050597,4.047457147804769,4.517407044623276,0.12656223086741325,1.2744438047152007,Feynman44,None,-0.2452642327193019
4.727802160568201,2.297194384722055,1.0219126494520685,3.274473090542439,4.028680341686156,0.9968862352767379,2.0301408533224707,Feynman44,None,1.069522874398856
2.649860289634346,1.876302083972738,1.5386725063705504,3.4616165502791962,3.424323744524492,0.37471628441277155,0.044902661986142955,Feynman44,None,-0.2576304686791959
3.533752438095619,4.750480006988849,3.419677366863491,2.409818894108197,4.779929983759465,0.5821824352889792,0.043619390254799884,Feynman44,None,0.3651125397086052
3.8413181100092273,1.5962075603538501,1.6181650241889307,3.1834949450667787,1.4005565898546317,3.508264519591831,3.4568332101928703,Feynman44,None,4.655411375083162
3.7578258963351443,3.246744376369384,2.5474730391320026,4.177080967496817,3.3708609025620153,1.6135766288826137,1.4626599281929327,Feynman44,None,2.1025775681731678
1.8717005240040279,1.4277002254127158,3.6726408450853225,2.0091536368314147,1.8767963419721987,0.23743184111258028,0.554626682525092,Feynman44,None,0.08564887694301365
1.156487357175394,4.524585985009204,4.193708157253281,1.7063548962359545,4.585922553450067,0.047302671374122536,0.6314199090253623,Feynman44,None,-1.3212432830843739
1.8978096274985363,2.717421328521099,4.599465348795684,4.381371664638587,1.4924180774726055,1.8391093810661516,1.1077244869650222,Feynman44,None,2.815406317191355
3.260425156525369,1.8579953952178503,3.668750230079265,4.007091842590059,1.0857052095572448,5.9702253431368755,4.440729643092085,Feynman44,None,5.2039638596258735
