epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name
1.0,2.235096238620284,1.0,1.0,1.0,1.0,0.754610104429207,0.679165723722762,Feynman56,p_d
1.0,2.333165540462425,1.0,1.0,1.0,1.0,0.7877201266401878,0.7205090010034432,Feynman56,p_d
1.0,1.3002265510242077,1.0,1.0,1.0,1.0,0.43898069197041534,0.4977297398939996,Feynman56,p_d
1.0,2.3054371498384523,1.0,1.0,1.0,1.0,0.7783585057028601,0.7016187482631135,Feynman56,p_d
1.0,1.8562880664109422,1.0,1.0,1.0,1.0,0.6267174126290614,0.645205891533591,Feynman56,p_d
1.0,2.745943205068585,1.0,1.0,1.0,1.0,0.9270815515364945,0.8693358757390011,Feynman56,p_d
1.0,2.0763102009133942,1.0,1.0,1.0,1.0,0.701000981732163,0.7201815734516116,Feynman56,p_d
1.0,2.512879249696523,1.0,1.0,1.0,1.0,0.8483948208879024,0.8928201381843311,Feynman56,p_d
1.0,2.473823389210553,1.0,1.0,1.0,1.0,0.8352088352239995,0.8981318353205257,Feynman56,p_d
1.0,2.7985891671468144,1.0,1.0,1.0,1.0,0.9448558085260514,0.9080260940340498,Feynman56,p_d
1.0,1.5221689237523373,1.0,1.0,1.0,1.0,0.5139125692505743,0.5274694115197565,Feynman56,p_d
1.0,1.8137714776979244,1.0,1.0,1.0,1.0,0.6123630206819348,0.6701766223840556,Feynman56,p_d
1.0,2.331743565576143,1.0,1.0,1.0,1.0,0.7872400414434559,0.6997544488893737,Feynman56,p_d
1.0,2.018914915713641,1.0,1.0,1.0,1.0,0.6816232648312274,0.6780538511159439,Feynman56,p_d
1.0,1.2153119361928608,1.0,1.0,1.0,1.0,0.41031193701559365,0.42395309156740846,Feynman56,p_d
1.0,1.504074093973824,1.0,1.0,1.0,1.0,0.5078034178176939,0.5861557028603682,Feynman56,p_d
1.0,2.5248771073442002,1.0,1.0,1.0,1.0,0.8524455210125776,0.8296034717553027,Feynman56,p_d
1.0,2.7956040325404343,1.0,1.0,1.0,1.0,0.9438479715040329,0.8683832472187546,Feynman56,p_d
1.0,2.561550780176903,1.0,1.0,1.0,1.0,0.8648272357718366,0.8003534132478114,Feynman56,p_d
1.0,2.231385673355121,1.0,1.0,1.0,1.0,0.7533573485103099,0.8298565849292922,Feynman56,p_d
1.0,2.2039174462713325,1.0,1.0,1.0,1.0,0.7440835636280185,0.7003558830493982,Feynman56,p_d
1.0,2.928607893190025,1.0,1.0,1.0,1.0,0.9887525511995502,1.0069552487370912,Feynman56,p_d
1.0,1.404533757402876,1.0,1.0,1.0,1.0,0.474196746893721,0.46118511691721775,Feynman56,p_d
1.0,2.401366238840186,1.0,1.0,1.0,1.0,0.8107459522112408,0.8293481555748586,Feynman56,p_d
1.0,1.4745577879685003,1.0,1.0,1.0,1.0,0.4978381633592143,0.4664805381902605,Feynman56,p_d
1.0,2.4430288403849696,1.0,1.0,1.0,1.0,0.824812022190361,0.9029228674777686,Feynman56,p_d
1.0,1.4645575954150225,1.0,1.0,1.0,1.0,0.49446191216398594,0.554528658866682,Feynman56,p_d
1.0,2.9219364188219528,1.0,1.0,1.0,1.0,0.9865001372396504,0.9138183803532315,Feynman56,p_d
1.0,1.776315925160775,1.0,1.0,1.0,1.0,0.5997173287769815,0.5664078093000332,Feynman56,p_d
1.0,2.2095598224534334,1.0,1.0,1.0,1.0,0.7459885348800094,0.6959093011236588,Feynman56,p_d
1.0,1.0326566077428447,1.0,1.0,1.0,1.0,0.34864409735187446,0.2612655006082667,Feynman56,p_d
1.0,2.517069015618776,1.0,1.0,1.0,1.0,0.8498093638706586,0.8794292381231764,Feynman56,p_d
1.0,1.2560640184389014,1.0,1.0,1.0,1.0,0.42407059872690117,0.38011405680122845,Feynman56,p_d
1.0,1.0525964243611903,1.0,1.0,1.0,1.0,0.3553761506928783,0.5079016800083158,Feynman56,p_d
1.0,2.610301994474546,1.0,1.0,1.0,1.0,0.8812865533960763,0.7615060425468851,Feynman56,p_d
1.0,2.239173729473354,1.0,1.0,1.0,1.0,0.755986741258207,0.794830772176303,Feynman56,p_d
1.0,2.5821180261032115,1.0,1.0,1.0,1.0,0.8717711209290382,0.8553592808494663,Feynman56,p_d
1.0,2.8740648925727097,1.0,1.0,1.0,1.0,0.9703378186790742,0.9352028896863043,Feynman56,p_d
1.0,1.5508990878990718,1.0,1.0,1.0,1.0,0.5236124075807657,0.5279383222103096,Feynman56,p_d
1.0,2.4958793438323252,1.0,1.0,1.0,1.0,0.8426553361544004,0.787177618044974,Feynman56,p_d
1.0,1.051683929644421,1.0,1.0,1.0,1.0,0.3550680754871603,0.27577218742478116,Feynman56,p_d
1.0,1.5433521275845803,1.0,1.0,1.0,1.0,0.521064413265068,0.5563640889963155,Feynman56,p_d
1.0,1.1609294970362292,1.0,1.0,1.0,1.0,0.3919514130336675,0.3595812912203415,Feynman56,p_d
1.0,1.7905495290339197,1.0,1.0,1.0,1.0,0.6045228584537475,0.5734301641050357,Feynman56,p_d
1.0,1.5234950655122628,1.0,1.0,1.0,1.0,0.5143602993995736,0.4056543934827139,Feynman56,p_d
1.0,2.8555924973323803,1.0,1.0,1.0,1.0,0.9641011941165599,1.0697290984799859,Feynman56,p_d
1.0,2.3408643484469405,1.0,1.0,1.0,1.0,0.7903193875564702,0.7930405687779258,Feynman56,p_d
1.0,1.019932806198904,1.0,1.0,1.0,1.0,0.3443483050517913,0.4292529604907569,Feynman56,p_d
1.0,1.7163750821942836,1.0,1.0,1.0,1.0,0.5794801841793779,0.5453212126099423,Feynman56,p_d
1.0,2.444849114178807,1.0,1.0,1.0,1.0,0.8254265805140354,0.8839515691683474,Feynman56,p_d
1.0,1.6359442250111564,1.0,1.0,1.0,1.0,0.552325229287701,0.614638318119978,Feynman56,p_d
1.0,1.2926966648669544,1.0,1.0,1.0,1.0,0.4364384622080976,0.2963826697461949,Feynman56,p_d
1.0,1.0112577463002803,1.0,1.0,1.0,1.0,0.3414194433129022,0.46444824984444455,Feynman56,p_d
1.0,1.2745383171301243,1.0,1.0,1.0,1.0,0.43030786592987663,0.40202342644562244,Feynman56,p_d
1.0,1.6697616443960037,1.0,1.0,1.0,1.0,0.5637426197036407,0.6895980133098565,Feynman56,p_d
1.0,1.6827990976515135,1.0,1.0,1.0,1.0,0.5681443066612923,0.4619427173927875,Feynman56,p_d
1.0,1.249841056153842,1.0,1.0,1.0,1.0,0.42196961079687517,0.35785904630544274,Feynman56,p_d
1.0,1.1936916991281488,1.0,1.0,1.0,1.0,0.4030125424448894,0.3156655807647831,Feynman56,p_d
1.0,1.855914670931604,1.0,1.0,1.0,1.0,0.6265913473631511,0.6420956850063242,Feynman56,p_d
1.0,1.71651238959409,1.0,1.0,1.0,1.0,0.5795265417140185,0.5618150624988251,Feynman56,p_d
1.0,2.3324876762984035,1.0,1.0,1.0,1.0,0.7874912670775603,0.7146957739916997,Feynman56,p_d
1.0,1.803573815741048,1.0,1.0,1.0,1.0,0.6089201001395234,0.5962661359815841,Feynman56,p_d
1.0,2.1216242517275266,1.0,1.0,1.0,1.0,0.7162998489693387,0.7531913526787343,Feynman56,p_d
1.0,1.3430151150256164,1.0,1.0,1.0,1.0,0.45342690783869066,0.41384289427919985,Feynman56,p_d
1.0,2.6879559988036497,1.0,1.0,1.0,1.0,0.9075039910632362,0.9663503904356422,Feynman56,p_d
1.0,1.3388270725321378,1.0,1.0,1.0,1.0,0.45201294671757647,0.3907240405967488,Feynman56,p_d
1.0,2.538729390698018,1.0,1.0,1.0,1.0,0.8571223097823805,0.8141835230900369,Feynman56,p_d
1.0,2.109786731414397,1.0,1.0,1.0,1.0,0.712303281714057,0.7593673288616559,Feynman56,p_d
1.0,1.1512607111942306,1.0,1.0,1.0,1.0,0.3886870509145499,0.41238112424666157,Feynman56,p_d
1.0,2.075728410646198,1.0,1.0,1.0,1.0,0.7008045585058612,0.6708602350235041,Feynman56,p_d
1.0,1.3723498367971827,1.0,1.0,1.0,1.0,0.463330856079017,0.4679212616675497,Feynman56,p_d
1.0,1.2153375913789777,1.0,1.0,1.0,1.0,0.4103205986840894,0.30873846849221886,Feynman56,p_d
1.0,2.6726514963508485,1.0,1.0,1.0,1.0,0.90233690608739,0.8947805855343305,Feynman56,p_d
1.0,2.2178707626329075,1.0,1.0,1.0,1.0,0.748794463022329,0.853728867843221,Feynman56,p_d
1.0,2.7887544999054596,1.0,1.0,1.0,1.0,0.9415354417580385,0.8869856001956969,Feynman56,p_d
1.0,1.4698601389584276,1.0,1.0,1.0,1.0,0.4962521495899589,0.46674262507456443,Feynman56,p_d
1.0,1.4331398780326963,1.0,1.0,1.0,1.0,0.4838547058230906,0.2755267848629289,Feynman56,p_d
1.0,1.955359536919859,1.0,1.0,1.0,1.0,0.6601657856408821,0.6669976052590532,Feynman56,p_d
1.0,1.0520956070017367,1.0,1.0,1.0,1.0,0.3552070654278293,0.31793252177290576,Feynman56,p_d
1.0,2.9418080470852237,1.0,1.0,1.0,1.0,0.9932091689224123,0.8945588818975214,Feynman56,p_d
1.0,1.464132387141308,1.0,1.0,1.0,1.0,0.49431835393401463,0.5840626983885288,Feynman56,p_d
1.0,2.270967834017081,1.0,1.0,1.0,1.0,0.7667210229125777,0.8016740601091638,Feynman56,p_d
1.0,2.762150255906204,1.0,1.0,1.0,1.0,0.9325533536512055,0.849902162562163,Feynman56,p_d
1.0,1.136316002120289,1.0,1.0,1.0,1.0,0.3836414388822409,0.18862044738114972,Feynman56,p_d
1.0,2.691763741377028,1.0,1.0,1.0,1.0,0.9087895558506883,0.9660356455761703,Feynman56,p_d
1.0,2.643808879638682,1.0,1.0,1.0,1.0,0.8925991016774041,0.8828479286850983,Feynman56,p_d
1.0,2.4768006209179796,1.0,1.0,1.0,1.0,0.8362140040801906,0.7533888311198951,Feynman56,p_d
1.0,2.4300751532256752,1.0,1.0,1.0,1.0,0.8204386162263958,0.8006893859734528,Feynman56,p_d
1.0,2.6103906285978544,1.0,1.0,1.0,1.0,0.8813164779263449,0.8131980036509133,Feynman56,p_d
1.0,2.3434210519513696,1.0,1.0,1.0,1.0,0.7911825782617005,0.8001802830437411,Feynman56,p_d
1.0,1.7913588891286396,1.0,1.0,1.0,1.0,0.6047961134908435,0.5113785752643738,Feynman56,p_d
1.0,1.8231224002342528,1.0,1.0,1.0,1.0,0.6155200662309015,0.605171740922639,Feynman56,p_d
1.0,1.2321786560735932,1.0,1.0,1.0,1.0,0.41600645568134675,0.3845960810245478,Feynman56,p_d
1.0,1.7996156573392565,1.0,1.0,1.0,1.0,0.6075837521678732,0.5816501246403449,Feynman56,p_d
1.0,1.5473960876738206,1.0,1.0,1.0,1.0,0.5224297294839048,0.38827969992145284,Feynman56,p_d
1.0,2.3936223123690654,1.0,1.0,1.0,1.0,0.8081314584538392,0.8687994580774896,Feynman56,p_d
1.0,2.9829120543255003,1.0,1.0,1.0,1.0,1.00708664706411,1.020950362615529,Feynman56,p_d
1.0,2.285690127098439,1.0,1.0,1.0,1.0,0.7716915431647255,0.7601390219390144,Feynman56,p_d
1.0,2.990316116938832,1.0,1.0,1.0,1.0,1.0095863964553469,0.9846141865784908,Feynman56,p_d
1.0,1.2654428013143109,1.0,1.0,1.0,1.0,0.42723705044506094,0.45190564244314935,Feynman56,p_d
1.0,2.5943734031703514,1.0,1.0,1.0,1.0,0.8759087644043645,0.9431389867476604,Feynman56,p_d
1.0,1.038275808273202,1.0,1.0,1.0,1.0,0.35054124407233916,0.4375190677625916,Feynman56,p_d
1.0,1.4754660227151168,1.0,1.0,1.0,1.0,0.49814480031969416,0.565328709600015,Feynman56,p_d
1.0,2.047283300404536,1.0,1.0,1.0,1.0,0.6912009596813153,0.7192495535058485,Feynman56,p_d
1.0,1.9744413661397981,1.0,1.0,1.0,1.0,0.6666081664616952,0.7713710157824045,Feynman56,p_d
1.0,1.1029249128041707,1.0,1.0,1.0,1.0,0.37236798543515565,0.3762900903179974,Feynman56,p_d
1.0,2.2148203993909554,1.0,1.0,1.0,1.0,0.7477646035984784,0.705068479540835,Feynman56,p_d
1.0,2.4450434655617492,1.0,1.0,1.0,1.0,0.8254921971594593,0.7947547324292756,Feynman56,p_d
1.0,2.6931439022805677,1.0,1.0,1.0,1.0,0.9092555238683303,0.8736755319557195,Feynman56,p_d
1.0,2.217387203379724,1.0,1.0,1.0,1.0,0.7486312044152779,0.7092080488711563,Feynman56,p_d
1.0,2.9376554923251517,1.0,1.0,1.0,1.0,0.9918071891208263,0.958288162568497,Feynman56,p_d
1.0,2.238241519359213,1.0,1.0,1.0,1.0,0.7556720097672641,0.8946629615968413,Feynman56,p_d
1.0,1.9825847650802675,1.0,1.0,1.0,1.0,0.6693575295623506,0.7452328910185614,Feynman56,p_d
1.0,2.452681493511971,1.0,1.0,1.0,1.0,0.8280709376045277,0.7964479994810422,Feynman56,p_d
1.0,1.0940760012370245,1.0,1.0,1.0,1.0,0.36938042813610583,0.5131403476686821,Feynman56,p_d
1.0,1.8567585139622833,1.0,1.0,1.0,1.0,0.6268762444814497,0.5523691194738589,Feynman56,p_d
1.0,2.0959965407045926,1.0,1.0,1.0,1.0,0.7076474565769487,0.6608415068076581,Feynman56,p_d
1.0,1.776955897356194,1.0,1.0,1.0,1.0,0.599933395305515,0.6609203229192391,Feynman56,p_d
1.0,1.640827269958403,1.0,1.0,1.0,1.0,0.5539738361771517,0.6796763985863078,Feynman56,p_d
1.0,2.9378936318630977,1.0,1.0,1.0,1.0,0.9918875894626521,1.0005522757935335,Feynman56,p_d
1.0,1.1183448080127243,1.0,1.0,1.0,1.0,0.3775740291537908,0.4147829586650928,Feynman56,p_d
1.0,2.935916384616263,1.0,1.0,1.0,1.0,0.9912200339786262,0.9358462238866793,Feynman56,p_d
1.0,1.505322518140051,1.0,1.0,1.0,1.0,0.508224909060071,0.41907603888982037,Feynman56,p_d
1.0,1.6904061767416039,1.0,1.0,1.0,1.0,0.570712598194957,0.5637078821019569,Feynman56,p_d
1.0,2.5436484094675667,1.0,1.0,1.0,1.0,0.8587830621040207,0.7914105972438383,Feynman56,p_d
1.0,2.3618433525452933,1.0,1.0,1.0,1.0,0.7974022899388981,0.8401922153691682,Feynman56,p_d
1.0,1.6655945494718198,1.0,1.0,1.0,1.0,0.5623357308719339,0.5509311020369914,Feynman56,p_d
1.0,2.4195573209591648,1.0,1.0,1.0,1.0,0.816887600226342,0.8098988643847952,Feynman56,p_d
1.0,2.52003029517757,1.0,1.0,1.0,1.0,0.8508091469844655,0.8664512039006933,Feynman56,p_d
1.0,2.3622232264933753,1.0,1.0,1.0,1.0,0.7975305424564759,0.7245121156918406,Feynman56,p_d
1.0,2.9095495754073464,1.0,1.0,1.0,1.0,0.9823181082777054,0.9369166522590799,Feynman56,p_d
1.0,2.1763629307120795,1.0,1.0,1.0,1.0,0.7347806461498435,0.7463646573682573,Feynman56,p_d
1.0,2.0211798971482393,1.0,1.0,1.0,1.0,0.682387964734238,0.5760454879004976,Feynman56,p_d
1.0,2.5320484442827067,1.0,1.0,1.0,1.0,0.8548666978829768,0.7752036907105857,Feynman56,p_d
1.0,2.3439281729023995,1.0,1.0,1.0,1.0,0.7913537917366292,0.7702110341464575,Feynman56,p_d
