n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name
0.0,0.0,1.0,1.8344396678625075,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.617760887337635,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5511631039264255,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3863713265083286,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9000847697262833,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2329437481259056,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.452897930278043,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0557610797202945,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6107954612898698,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5733161965266134,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3551565020538658,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7484705088995667,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2657372184972673,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2165494687582936,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4639221367500124,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6619388354059457,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8731133723425075,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.109531493828602,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3428725197388762,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7583791892629863,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6261548573353548,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0435597795212543,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2250193969039243,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4374141071832196,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7908032913322107,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4035985882644733,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6769424879687946,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7814144964972645,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.767171181768843,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4708213655722846,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8931896296449415,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4728662500789387,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1785858553816748,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.691125065385675,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5352867786207036,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9936723058666732,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6445277498927098,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.616110783742624,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0022637145446263,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7795933808400095,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4901542519928976,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.992256201044417,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6928055167108174,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.57744917286063,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6386093408481497,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6764444500428413,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6996903610988903,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9058095051270323,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.617461770628593,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3560822382401243,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9021237639062645,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1024148706374768,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4869225598196278,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8760140086194286,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0059950206564223,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.432167238050769,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5943176884659105,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4551851962787385,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.23430046186358,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6935114793928818,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.755452703425223,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6694665324591607,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.654274199773869,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6472038504031095,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.713081353549951,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.901702203403063,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6977953747194712,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5443641808706865,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6999302536497383,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.820213354544065,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4255670544052197,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0079995327989943,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7001665654091351,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.985190634440982,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7119207006313757,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.978299338972821,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2082365974202416,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9226522845915617,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0513199141403535,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.276623767351301,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8835897489294984,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.154349349394257,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5461068803588205,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.61129566680634,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2128619138194452,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0459473284985343,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3722929714589633,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8561315768674462,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8869891057557842,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0887002090861129,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.871612234842899,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5453458691577138,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2177747620224366,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.074854334394633,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5176930925378889,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4603071703563821,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1638951128423642,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.345907854647718,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4351359840671356,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4747823733091816,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6046568322493917,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2229194103698267,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3657918465411907,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.819705080477036,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3541487200912978,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8259207523873724,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.628789157157592,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6545553143969456,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3826724476619516,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3740754765409,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9590090716587896,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.378212382667577,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3123481907080596,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.715729506453997,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2180388198345484,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9401570490942595,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6072257438815343,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3718268728320322,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4220283359141468,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6704182470427456,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6143697319214723,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6877619126410355,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9221777310038364,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3860005988519029,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2027612572850859,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4893372488529413,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.083094438821223,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1090311651767024,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4873764964013565,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0316990484800175,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2408714696785008,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0964036031065365,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2583797682139186,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8317809635776567,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9862936314165083,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5555683025570528,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9538810954312793,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1305841290936296,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4893838303334763,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.623132811669692,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9217806662225505,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.964568193935723,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.156384123457387,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2809749325990178,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4962727898312176,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.496864211876266,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.66085145773758,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3184367810377777,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1738940736881565,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4528754709342868,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8954949788921358,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.451068232269773,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4030815260429748,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.282770801780277,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.533595493676319,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4757060364848882,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3955498436841822,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6076035750767734,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1247845337059175,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8567177435742814,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6231941502650642,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3809513367671806,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0114667096168608,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2809770307571444,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8187091210936712,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8521582588077252,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6819096459369325,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3217047496062833,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2450985909625611,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.151756583979071,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4018676293709815,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8668106721018471,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6863698054190175,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7427214734583851,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5180627999572818,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.651774751577706,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4995582954453912,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8657853728650524,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2097758215142298,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9583299346342962,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.494803701850318,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0105284686259892,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8679259170496147,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0602895856455326,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4027928428990601,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3148902719455706,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7145605343321377,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7610872384220242,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.484978479007349,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6283619607260071,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.911025001479075,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.278264650840352,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.368280756312591,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5704409702513165,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2427129373328283,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.664495723916684,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4410075537460538,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.223239988869869,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2714779356950765,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8146443277506965,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8633799682357335,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4970899613647215,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3321686290296249,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8380005951250369,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5060924397623947,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4072377073532287,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5493904730211783,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5502123741280407,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.747412305735386,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.474258964480623,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1232780431991887,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6613101091282165,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4822425754539257,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2283138345208569,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7011919677365683,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0846459214442867,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0290792386017238,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3939142203191264,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.080958097996493,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0162849897356951,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3790570333067043,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6422121158623528,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5524459199711218,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0280684037171892,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.486658556781415,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2258742426558247,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4407722702539054,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1241137758551831,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4903106166667137,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9045072453409426,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4094270740551353,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0868146971931432,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.374299971961193,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1979584044987621,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8602284450707929,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5045374836034577,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0938920897261881,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4229282509257746,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9914521233081954,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2440092754883858,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.754136067501892,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3195731970745044,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1132986821889925,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9314750995196956,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2130502010020119,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2319548416674835,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9212242682050904,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3214500828341902,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2249182347962413,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2894343663193584,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1633805783852653,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4417186223521616,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.311021331213871,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2117259344743783,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2316619638126798,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.97496200455092,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1200717165449336,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0658885491895198,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5605424326890143,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7029020159981747,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5368067835587667,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4582692513316506,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5294424134710216,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.336804770079751,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4834215822627184,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5538327066005515,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5409815544976557,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.355168256113686,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8668551022498538,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6763787548344808,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.319631682487174,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.4985647209105781,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1639551536994084,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.417044231662349,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7927106585751527,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8020448938525886,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.289884492734552,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.616911161076155,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9220861096392863,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2497485953477319,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0231004541622601,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.393818836099264,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2923368481895505,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3742213022019636,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2058208002901774,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1698726499527212,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9409054906380492,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5669653815202051,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.709830803504238,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6517577240768233,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.9177021768830311,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.3944433100439433,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5931903428436278,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0052017455874225,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.2963146000643353,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.0727201979664422,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6659537812651584,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.6802729063628759,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5415095249039106,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.330751288301577,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.1534736180029495,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.7853889851743778,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.5642268992367372,0.0,0.0,Feynman64,Ef
0.0,0.0,1.0,1.8530716345482086,0.0,0.0,Feynman64,Ef
