n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name
0.0,0.0,1.3747463220650382,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7950072013237195,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.302519897339236,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.231711987822079,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.426886118015727,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5277029305786245,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9738964389249736,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.631952669671347,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6462054403874626,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9613238687898022,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.354942178674416,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8470870713877603,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0068378097413326,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1350037612330572,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9479683675258412,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9245517872153992,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.524972571385899,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3328970629923993,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3868879555880493,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3622879280064,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5183832804212885,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.562406929397058,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1624427599977074,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5046863616110282,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1918421974502067,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8742273709387707,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4657430457205982,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8624842386863423,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8011632604103511,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1602600428737526,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2376577751550992,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1317733727024182,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.760329460930165,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.646520068446879,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.424094479684169,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2210316147609204,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.309041413877249,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6604411770879062,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5591914057248986,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8267223503351997,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6186510849187532,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7097532781353748,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7637320630288205,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5940163227326298,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.121487642121094,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8643482406801795,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7920847093009113,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2995117158537528,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4502212984597538,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2404736859165617,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3191132003135877,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9633365961446865,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5905380317072626,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6148758826915484,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1509117478505972,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7952487176851464,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6314459883823809,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8002745145742707,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8723159986817934,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0538790835045404,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.062198604936302,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0263402749027741,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8390288283095655,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8754035224214112,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.192907513808134,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8055537630598393,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3843231868145813,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.63844813933376,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5439166318039277,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6017258695576624,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.517416318850863,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5402289440151127,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5203516985148664,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.053135513832631,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6292895281205457,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5315781975607512,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.805752280896129,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1750128216639704,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8103957376542308,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5378052350357116,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3249409822620406,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0607673167861797,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3480767082925476,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.332250011553343,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6771697362390705,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5080403758214314,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8381760973468624,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4057520509767674,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1589344063152414,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9681676012905744,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7284398761606736,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5634610096078068,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0579124643883904,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5153066811985916,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.705078517328415,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4408499429455308,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5529037296913701,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.682876297674953,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9918530520237883,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4044097294553555,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6739460207643009,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4200603890293262,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6183913379540267,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9444037550661424,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4965677792091916,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.462747052194183,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2910781957346285,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9837236228009911,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8732866368458359,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.519252359377107,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6337246471032607,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1011474339614347,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4240515242218241,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0007436944736616,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4863564565422278,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1863030746353256,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2109233356703033,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5135421875180217,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8507145928206912,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5960189272965741,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.418321300850022,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.933302453106511,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0988069780372163,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6721633000084286,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0456128589464309,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4860387318753412,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.028064356742564,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0543030907329882,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0155878926084863,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6120439364551564,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0954489796789235,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7019791670405975,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.051572786588674,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5531267488259013,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8605356763881788,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9825196031087349,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1057524331308628,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3165899679668982,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3933670670776663,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2815188289974708,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3376454902613915,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5664020052470726,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.90724768194578,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.476093178271579,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.350128927176246,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5395482606856654,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1062182776971197,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5679973236710614,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6470560372205236,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.194361269478156,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7301380825753645,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8877843360548758,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.974926145905194,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3404633382868247,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6156685269914952,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.585816431897439,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5828911965216195,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0597627913338825,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5589777381495709,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9662426043245054,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8603584213326771,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0148081803681708,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2742792496998532,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.837654886697809,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1085471988147955,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0706936028808292,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.03767289212918,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9151724450950751,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5797853202663712,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7604301326467786,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0852318228473101,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.758246836365023,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0716722484873697,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.139553466599754,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.082077599355094,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.754147904920678,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0238074323583772,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0919333971085305,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7621836731174487,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.516983042425379,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1315873808756234,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8646320470030167,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5230011158827501,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.619196749753447,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8398677006208195,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.821113941492943,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.704746325717005,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.154141859003118,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7523110257458279,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5707030845552983,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5300932544165438,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.157244854201387,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2977641986839448,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6475739394576623,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8606590872722366,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7323062596872374,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7332541520704845,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0669225558079547,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8538166934115274,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1877985989918312,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.596655547937031,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5572117801109808,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3960246562465684,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.130206201662988,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1598766985335855,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7861795968388068,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1169113456237403,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2391796871476546,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7523918261218185,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4873432034582934,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8527755262698447,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8543149849680307,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0226474014141946,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2524639111294784,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.801380442926476,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2712300704734951,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.008745710926437,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8534098692821936,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.908926925567459,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7263832602669995,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0111445115768705,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0472639720768746,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1605788398129704,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.711786612410684,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1374045677420863,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8926578885603043,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7444530207567435,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.383827022255696,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6401823868140002,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4164399527085199,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0717863794723814,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.848949018731293,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5420258119643577,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2453194834533534,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5208632000201772,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0753195048391624,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.866929139920214,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.274261798423019,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9906670230248997,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7487953729003554,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8429142855189518,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4732921813159718,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6131300688106962,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.473819522845842,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6588571983625067,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6173921654980608,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8856299976175244,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8899629708250316,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7301506490497351,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8218558306441621,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8896401343179734,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3933476037149366,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8872557615458432,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2999345457086173,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1468311938857918,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0270885590950267,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6815040019916792,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1149857218602408,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9698668173208087,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.4064577908231364,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.1558277306179994,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2714573638007178,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9220652891051484,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0350926737348793,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8218131650539124,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5736972008792942,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.203938390606099,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.2810136465935493,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7962289773457178,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9835826285446618,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3193998749790943,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.0312091258080855,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7719899597393622,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.8202066790261453,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7808474503053846,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.701959025527201,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.9783771356616395,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.783243332131525,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.5074756390150648,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.6329970833475687,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3782748554890567,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.3025797834325799,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.902025491049523,1.0,0.0,0.0,Feynman64,epsilon
0.0,0.0,1.7903781926868976,1.0,0.0,0.0,Feynman64,epsilon
