n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name
0.0,0.8131697901942273,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2871362287467645,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.055638855389552266,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.47734500125747026,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.13312729346837893,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.10505260868704736,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2985821911534794,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6032710127112818,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1434715546772688,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6759103501118088,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7689967122486197,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8063005513933453,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.01319022337066933,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3215771605491723,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3140307510809973,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2993570539185493,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7155274929509251,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9588579915061956,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.004239399233595398,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.010138324214250538,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6679146623599554,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.38724210336024023,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5474891395308957,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5223087024160528,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8127935488292911,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7200820334422829,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.42487611499946887,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6885793539238466,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.46279072854284364,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7236373228418851,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5152096293670025,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7421301853950868,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1274987188833956,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.981354745071155,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3633351856011262,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6290810609166829,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7270914661983824,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.22347737121665745,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6401168914138694,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.23216154492188035,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2374282555721856,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1365001871223085,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3230497957359577,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.27750727946110887,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.511957390966177,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8054691716135371,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9802411597624217,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3310561755968786,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8080898399067943,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.42224582854402715,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8307280729641259,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7679284206099829,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.40219260776764787,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.04585182622188977,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9698643293818597,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9105481693590812,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6430936875855836,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9561465951644326,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2024645965516041,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9350709587363862,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.33002734875156303,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.38723980482625253,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6468356098936586,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6859418678068124,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.05888590179169528,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.18510476060240144,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4181800611417683,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9055557533524029,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8538975570553492,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8526624721345738,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5408817516367992,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.005771978006851364,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.16303211568079234,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7633248224074224,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6430526105500395,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.541684789876642,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9521556198515793,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3880916529214913,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7325811853179438,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5288905849103138,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.36216331145995784,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.998091460077811,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.286013855318451,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8658319658713809,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7419416149823262,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6623555749451214,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8271350022758549,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7826149431608049,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5675608101170235,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.433284085336201,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.0890141270782665,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2953191191061898,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4407485240585116,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.48265294007771764,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8396293464220478,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2931417424768281,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3218179070894176,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8936492909916833,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.16919820356058823,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7527778898545517,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9326545813661349,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.648016193016593,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1345772350745873,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.13775923908778687,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.03728123875132716,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9357971863836385,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4533007503894245,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8978826714733585,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8667972482805103,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7078787367137022,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2946894787765889,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2973067784780603,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.755094417336414,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6617794015815502,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.33333914111336294,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7512095553973291,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8023018992315218,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.49588181875932036,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.017690847683906052,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2745734389245845,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.0976021934442789,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.39225355001718754,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.11333814062336822,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3793548474004066,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.696335559920722,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8361468897735974,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9933804667557562,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.041379745372224885,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.16717735819654267,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.15552867861511277,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.07776753938597447,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1834943488742864,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7361765123891778,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5162804586842793,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9471294912048253,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4533619665866969,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5063067475206384,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8203846051537604,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5823377424402045,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.31824807665775023,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8847040225403545,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.35932553721056737,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6893288787252377,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.44207805371051967,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.420664021487987,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.10883757083274503,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1406987466560835,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6218954836478021,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4932394200255529,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.03672490036151199,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8266980498659816,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.14648561006159044,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3504189420092044,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9126723408409315,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4884657496231012,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2510387636229583,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5479150618478658,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.19292166011334688,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6308682266317064,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.082572244577519,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9863201625071807,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4354113549434674,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7125978275588944,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.034138033366704845,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.06354572041718454,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.826933701985047,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6282911101804449,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3412717594197697,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.50754186955532,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.30791965571611857,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.728294822031265,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7830028769840982,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9599199325088443,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9581345843812927,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3168935908698862,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9685162054259107,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.028715138764342063,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.48218122870163316,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9419628436199332,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3821013407928965,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.41913926015845226,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.09043925018184329,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2238811966976484,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3460920769026862,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2902913147289994,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.040141766603492446,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3199038953536858,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.12142870978890208,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9416713129827249,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2393245839436,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.20960266783636972,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8860048192346227,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9893028614063926,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8262303065206057,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.13230613769435307,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1770865774055611,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2832212574061965,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9664685319967727,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8595783546157073,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6729581413704555,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6757820729337355,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.711896303581613,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9742065660180986,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.02593837931104115,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.06553128651410234,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.005455182340349474,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.11250419960398494,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6189815378900118,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.11200010205957955,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8122362090520452,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8996937888113594,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8956272867820902,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7331369823019513,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7900223197243262,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.29118138079108746,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.021717173892161212,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.21598671914541268,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7134988470810789,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9204435235051118,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.0453674604517631,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3896509479597232,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.63526922787758,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5429781786145332,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8863990444756776,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4249557191116532,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7033273622026188,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.376675208645722,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3951000964023831,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.004188615647671257,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.27040727024991995,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4409570716322875,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.24298486693577315,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.27959354043291684,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7879070583220683,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9457985241685171,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.21898461840142758,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5296420624580638,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.18146512304903128,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8456945415552539,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4377886092205192,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2398480385070939,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.30956794313145186,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.74542306396641,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3445098142007481,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6836454277718271,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9747778621891646,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.12372086906924007,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.84640491486699,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.874880132086379,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4882179447465532,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.21984250857006327,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.32591631625487616,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.008586575256405271,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.09492234052260506,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.375782735129056,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5892072262612051,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4296040469888114,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8117962958175855,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.0842236876609701,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6509190084934288,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2952899933415011,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5820125995905117,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.679715163209182,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.27791154330475176,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8336523243818506,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7758551419553793,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.09012218652123027,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6343703151944101,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.16633628405180745,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5829240606152477,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8998833113930809,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7643177891648975,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7053854849323014,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8113965528663801,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6295064154338565,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7208061335058847,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3012968059190926,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.8069780566613773,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.3436575978117835,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9648378462741851,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.6452392360750027,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.14345981472443792,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.1939118028574679,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.44922451960057264,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.4024887969506835,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9206629758182093,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.9706808127181374,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.5372594932664794,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.09714343783377866,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.552232814644019,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.23649662268123217,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.2594424763509845,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.15607490317726347,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.06436283387003938,1.0,1.0,0.0,0.0,Feynman64,alpha
0.0,0.7776219773799435,1.0,1.0,0.0,0.0,Feynman64,alpha
