mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name
1.0,2.880376279398724,1.0,1.0,3.208826500595325,3.622399902356912,Feynman91,Bx
1.0,2.0213450627712395,1.0,1.0,2.4669486948028867,2.6594968211358494,Feynman91,Bx
1.0,2.261087643751599,1.0,1.0,2.666930320185767,2.8340625919943117,Feynman91,Bx
1.0,4.4066344267661774,1.0,1.0,4.6280046425172126,4.245928350982412,Feynman91,Bx
1.0,4.8724403434926185,1.0,1.0,5.0735268700278375,4.890993920787624,Feynman91,Bx
1.0,3.087472558695374,1.0,1.0,3.3959515309699224,3.8911449004828818,Feynman91,Bx
1.0,2.2649687839122032,1.0,1.0,2.670221637260983,2.551520526352859,Feynman91,Bx
1.0,3.628920978599702,1.0,1.0,3.8947487042068607,4.500876899838681,Feynman91,Bx
1.0,1.9450093841942842,1.0,1.0,2.4047996807642478,1.6607365720907759,Feynman91,Bx
1.0,1.7057109876829295,1.0,1.0,2.2157278653982475,2.288940640601724,Feynman91,Bx
1.0,1.88997971898538,1.0,1.0,2.3605133632699595,2.6149875177224513,Feynman91,Bx
1.0,4.306348112622615,1.0,1.0,4.532618897181668,4.455950374196032,Feynman91,Bx
1.0,2.525211403336563,1.0,1.0,2.8942516531119082,2.8449969153402845,Feynman91,Bx
1.0,4.941651029260395,1.0,1.0,5.1400306317171225,5.141316580853106,Feynman91,Bx
1.0,4.896183740458313,1.0,1.0,5.096333507564861,4.581550302577543,Feynman91,Bx
1.0,4.328693680463255,1.0,1.0,4.553854299303231,4.51305064761159,Feynman91,Bx
1.0,3.663198784882721,1.0,1.0,3.926706678320427,3.941301982692457,Feynman91,Bx
1.0,2.449308988164008,1.0,1.0,2.82827058809814,2.8548539661987307,Feynman91,Bx
1.0,2.8081617200116837,1.0,1.0,3.1441647930315257,3.191616587727693,Feynman91,Bx
1.0,1.9496557638820895,1.0,1.0,2.408559236896335,2.666198844873445,Feynman91,Bx
1.0,3.0590630771328677,1.0,1.0,3.370143455385484,3.663442350890072,Feynman91,Bx
1.0,4.199995597298782,1.0,1.0,4.431699788718675,3.88125201539064,Feynman91,Bx
1.0,4.329592542499791,1.0,1.0,4.554708726589419,4.729002943745262,Feynman91,Bx
1.0,3.565405942157253,1.0,1.0,3.83563808672954,4.3146311754614155,Feynman91,Bx
1.0,2.8740542401331064,1.0,1.0,3.2031527867441927,3.1068619123486445,Feynman91,Bx
1.0,2.4364163508946497,1.0,1.0,2.8171128189880505,3.474864436131387,Feynman91,Bx
1.0,2.026287650777091,1.0,1.0,2.471000130249236,2.9820644056337127,Feynman91,Bx
1.0,2.6383552988354406,1.0,1.0,2.9934793606926786,2.7921450220260207,Feynman91,Bx
1.0,1.0672654902683272,1.0,1.0,1.7717380242907508,1.9743695556821412,Feynman91,Bx
1.0,2.1372544510086118,1.0,1.0,2.5627829772253685,2.897045884409842,Feynman91,Bx
1.0,3.6804545359517755,1.0,1.0,3.9428093526327137,3.929579828845357,Feynman91,Bx
1.0,1.8969570732314915,1.0,1.0,2.3661035771248446,2.578511231649121,Feynman91,Bx
1.0,1.3688137953442983,1.0,1.0,1.9681593447495207,2.038748407751049,Feynman91,Bx
1.0,2.381537390139141,1.0,1.0,2.7697870569108285,2.0892709645003933,Feynman91,Bx
1.0,1.229268829508388,1.0,1.0,1.8737934398436031,1.6830327519100858,Feynman91,Bx
1.0,3.09917888110642,1.0,1.0,3.406597971157742,3.731829186693731,Feynman91,Bx
1.0,2.770121324480467,1.0,1.0,3.1102366714353775,3.326059326752789,Feynman91,Bx
1.0,3.8012335974266267,1.0,1.0,4.055783137965462,3.8293438729382996,Feynman91,Bx
1.0,1.6568458046880088,1.0,1.0,2.178333771604401,2.3816066063475256,Feynman91,Bx
1.0,1.4961135675069204,1.0,1.0,2.0587267441013837,2.029554582547438,Feynman91,Bx
1.0,1.6732159000068307,1.0,1.0,2.190810682837672,2.1517483784700278,Feynman91,Bx
1.0,3.0933061190095836,1.0,1.0,3.4012560541514856,3.2303142750887264,Feynman91,Bx
1.0,1.5230950306010231,1.0,1.0,2.0784172998321417,2.267319513449284,Feynman91,Bx
1.0,3.6637688280310887,1.0,1.0,3.927238473183453,3.786228293603343,Feynman91,Bx
1.0,1.7766724543238515,1.0,1.0,2.2708071274225685,2.470313772411595,Feynman91,Bx
1.0,1.5343053402179367,1.0,1.0,2.086646322935748,2.306555414357824,Feynman91,Bx
1.0,3.330475163549382,1.0,1.0,3.6182958440430606,4.527574535295811,Feynman91,Bx
1.0,2.4799791173744277,1.0,1.0,2.8548724004083343,2.86235421619541,Feynman91,Bx
1.0,1.9985650553984766,1.0,1.0,2.4483182555909506,2.854561454671306,Feynman91,Bx
1.0,3.969880838323882,1.0,1.0,4.214256028113518,4.286660640585763,Feynman91,Bx
1.0,2.2234293689088473,1.0,1.0,2.6350783970361102,2.9798176877770395,Feynman91,Bx
1.0,2.4393186310086734,1.0,1.0,2.8196232697979404,2.732951017664044,Feynman91,Bx
1.0,1.5434939707315953,1.0,1.0,2.0934119608153545,2.2969196253722304,Feynman91,Bx
1.0,2.238237268477813,1.0,1.0,2.6475849504790254,2.4688734195404964,Feynman91,Bx
1.0,1.4108652010562266,1.0,1.0,1.9976337541079514,2.0465616708235155,Feynman91,Bx
1.0,4.08658491271048,1.0,1.0,4.324370040687189,4.108855537981203,Feynman91,Bx
1.0,4.294899290158261,1.0,1.0,4.521743017089974,4.9200333987613,Feynman91,Bx
1.0,3.1331958069120613,1.0,1.0,3.4375741394843145,3.3997514561605473,Feynman91,Bx
1.0,4.2710538931860835,1.0,1.0,4.499100060956636,4.263481949496801,Feynman91,Bx
1.0,2.8610075043246286,1.0,1.0,3.1914516978644434,3.4613227338972803,Feynman91,Bx
1.0,3.9625954683074887,1.0,1.0,4.207393830561984,4.178372460082214,Feynman91,Bx
1.0,3.3863822126852323,1.0,1.0,3.669820770881179,3.612144848422974,Feynman91,Bx
1.0,4.818243584669122,1.0,1.0,5.02150089527077,5.276251823139753,Feynman91,Bx
1.0,1.3147866892576539,1.0,1.0,1.930974893220806,1.5947072267748066,Feynman91,Bx
1.0,4.012640312306587,1.0,1.0,4.254560174206954,4.530356084400384,Feynman91,Bx
1.0,2.78081554368615,1.0,1.0,3.119765229629707,2.0494702134153173,Feynman91,Bx
1.0,4.086623150512354,1.0,1.0,4.324406175916356,4.071381901840875,Feynman91,Bx
1.0,2.4586697493474525,1.0,1.0,2.836380957550707,2.3163538846786755,Feynman91,Bx
1.0,2.683450817244625,1.0,1.0,3.033299900862235,3.511350079916476,Feynman91,Bx
1.0,3.9259899114315555,1.0,1.0,4.1729362306009845,3.263554317087195,Feynman91,Bx
