n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,4.9281162031436825,1.0,1.0,0.9998951665485545,0.9932644194173006,Feynman81,B
1.0,1.0,2.0616445335432836,1.0,1.0,0.9681336084277365,0.9685087811188814,Feynman81,B
1.0,1.0,4.9036217902129975,1.0,1.0,0.9998899032958489,0.9650115698986393,Feynman81,B
1.0,1.0,2.1518334364985185,1.0,1.0,0.9733228536863945,0.9591265183401587,Feynman81,B
1.0,1.0,1.8681247346254701,1.0,1.0,0.9534238110762011,0.9662904955214909,Feynman81,B
1.0,1.0,1.8010652929407827,1.0,1.0,0.9469162216499614,0.9424465320649024,Feynman81,B
1.0,1.0,4.704515688215235,1.0,1.0,0.9998360528064972,0.9749504102587785,Feynman81,B
1.0,1.0,2.7868548262818384,1.0,1.0,0.9924359737290359,1.0053883115472657,Feynman81,B
1.0,1.0,4.810169155026284,1.0,1.0,0.9998672784843781,1.0201311276517075,Feynman81,B
1.0,1.0,2.324367812096222,1.0,1.0,0.9810341750307267,1.003147520353666,Feynman81,B
1.0,1.0,1.1499526064722767,1.0,1.0,0.8177383769160086,0.7947774164218451,Feynman81,B
1.0,1.0,4.503090101560931,1.0,1.0,0.9997547311652983,1.0073147339759572,Feynman81,B
1.0,1.0,2.1653408261184746,1.0,1.0,0.9740246488815515,0.9693465727647586,Feynman81,B
1.0,1.0,2.322419917992477,1.0,1.0,0.9809608488258564,0.9883480104333143,Feynman81,B
1.0,1.0,3.444626636551511,1.0,1.0,0.9979647248253585,0.9869944077708357,Feynman81,B
1.0,1.0,3.3758729180119977,1.0,1.0,0.9976650546903941,0.9660740796204047,Feynman81,B
1.0,1.0,3.047919869130584,1.0,1.0,0.9955056860297149,1.00086869920739,Feynman81,B
1.0,1.0,2.177049147551363,1.0,1.0,0.9746182083866836,0.952105915223002,Feynman81,B
1.0,1.0,3.565256844953071,1.0,1.0,0.9984006636186691,1.0014106655070634,Feynman81,B
1.0,1.0,1.4877996621741532,1.0,1.0,0.9029190650199549,0.8945442264915656,Feynman81,B
1.0,1.0,1.7746439205249298,1.0,1.0,0.9441161793082653,0.941068157185547,Feynman81,B
1.0,1.0,2.979047710176617,1.0,1.0,0.9948436676400346,0.9706584264456026,Feynman81,B
1.0,1.0,2.126125349650587,1.0,1.0,0.9719350933772452,0.9717199930499061,Feynman81,B
1.0,1.0,2.6449705592597907,1.0,1.0,0.9899664753351448,0.9602325126695987,Feynman81,B
1.0,1.0,3.487099501680906,1.0,1.0,0.9981303183455414,0.9916913736694261,Feynman81,B
1.0,1.0,2.1883006037066375,1.0,1.0,0.9751759839977536,0.9962533828094148,Feynman81,B
1.0,1.0,4.012117994078263,1.0,1.0,0.9993453541686693,1.0092871218449972,Feynman81,B
1.0,1.0,2.2253830249449313,1.0,1.0,0.976929970508041,0.9964163123228786,Feynman81,B
1.0,1.0,3.4873297446954266,1.0,1.0,0.9981311783053147,0.9778248670790409,Feynman81,B
1.0,1.0,4.3309468887327816,1.0,1.0,0.9996539473539265,1.0028022520989828,Feynman81,B
1.0,1.0,3.901906583719077,1.0,1.0,0.9991839819467493,0.9832546568546097,Feynman81,B
1.0,1.0,1.6661047748610267,1.0,1.0,0.931034818328135,0.9356014622506349,Feynman81,B
1.0,1.0,2.5087002848348483,1.0,1.0,0.9868436833080916,0.9727732647072149,Feynman81,B
1.0,1.0,2.659277249906973,1.0,1.0,0.9902481199358131,0.9944184334893876,Feynman81,B
1.0,1.0,3.1767568893831477,1.0,1.0,0.996524808540786,0.9839438788144468,Feynman81,B
1.0,1.0,4.828886168731625,1.0,1.0,0.9998721546313339,0.9890256800645123,Feynman81,B
1.0,1.0,2.145252318316031,1.0,1.0,0.9729741779392871,0.9812449223687174,Feynman81,B
1.0,1.0,4.415497766272564,1.0,1.0,0.9997077773288853,0.9820192682280049,Feynman81,B
1.0,1.0,2.5504705404588752,1.0,1.0,0.9878917281607208,0.9693368408211215,Feynman81,B
1.0,1.0,1.341200663939036,1.0,1.0,0.8719603300099639,0.8405602513477204,Feynman81,B
1.0,1.0,3.730795949577666,1.0,1.0,0.9988511792459811,1.0078344657832776,Feynman81,B
1.0,1.0,3.652144590751013,1.0,1.0,0.9986556093572263,1.0188209515251816,Feynman81,B
1.0,1.0,2.5590983596231176,1.0,1.0,0.9880976390337217,0.9954595602681198,Feynman81,B
1.0,1.0,2.759153286042766,1.0,1.0,0.9920067992079921,0.9701646328565686,Feynman81,B
1.0,1.0,1.9517080864726122,1.0,1.0,0.9604520371803379,0.9784469825988477,Feynman81,B
1.0,1.0,3.2462127619542698,1.0,1.0,0.9969748423322419,1.0154224204874345,Feynman81,B
1.0,1.0,3.375575643266683,1.0,1.0,0.9976636676592568,0.996356615047988,Feynman81,B
1.0,1.0,4.55732647846779,1.0,1.0,0.9997799412081927,0.9639538009234847,Feynman81,B
1.0,1.0,4.479961854806838,1.0,1.0,0.9997431208910315,1.0275904355599157,Feynman81,B
1.0,1.0,4.843190602480636,1.0,1.0,0.9998757600953118,0.998453272295517,Feynman81,B
1.0,1.0,3.212968660787276,1.0,1.0,0.9967672038879292,0.9941692195213132,Feynman81,B
1.0,1.0,3.856557546899347,1.0,1.0,0.9991065451359052,0.9760091649303259,Feynman81,B
1.0,1.0,1.4751740676297476,1.0,1.0,0.9005598794129993,0.9214222542375802,Feynman81,B
1.0,1.0,1.2183908205799758,1.0,1.0,0.8391788566976827,0.8282350247396176,Feynman81,B
1.0,1.0,3.7407410647972434,1.0,1.0,0.9988737910657758,1.0270393850374777,Feynman81,B
1.0,1.0,1.396434050894535,1.0,1.0,0.8845784216436052,0.9142421663935933,Feynman81,B
1.0,1.0,1.3395659471938686,1.0,1.0,0.8715679536810242,0.8781620413365974,Feynman81,B
1.0,1.0,1.9836750836425212,1.0,1.0,0.9628558754550063,0.9688201277102365,Feynman81,B
1.0,1.0,1.057194759727203,1.0,1.0,0.7845878342534258,0.7718522537936771,Feynman81,B
1.0,1.0,4.8146188569039925,1.0,1.0,0.9998684543092151,1.0210007711165958,Feynman81,B
1.0,1.0,1.9184497088721861,1.0,1.0,0.9577893807246146,0.9522786249592982,Feynman81,B
1.0,1.0,2.451040854168284,1.0,1.0,0.9852474326066721,1.0030960588011466,Feynman81,B
1.0,1.0,2.4103794635643387,1.0,1.0,0.9840075749029036,0.9844233762878796,Feynman81,B
1.0,1.0,2.178660901156555,1.0,1.0,0.9746988616627339,0.9624856204040722,Feynman81,B
1.0,1.0,4.349284411622359,1.0,1.0,0.9996664068606426,1.000457570583183,Feynman81,B
1.0,1.0,4.655758894726052,1.0,1.0,0.9998192617999058,0.9982296422876652,Feynman81,B
1.0,1.0,3.701258045069942,1.0,1.0,0.9987813096013325,0.9936099223544006,Feynman81,B
1.0,1.0,3.2052539344148165,1.0,1.0,0.9967170193265213,1.0141462531466476,Feynman81,B
1.0,1.0,1.3576600140464845,1.0,1.0,0.8758492280984722,0.8522822146219564,Feynman81,B
1.0,1.0,4.76252126266607,1.0,1.0,0.9998540094030431,0.9958094098992117,Feynman81,B
1.0,1.0,3.989276795924103,1.0,1.0,0.9993147652566372,1.0014024895369982,Feynman81,B
1.0,1.0,1.161383660548883,1.0,1.0,0.8214902953543045,0.8132997043762475,Feynman81,B
1.0,1.0,4.32451276032874,1.0,1.0,0.9996494662700544,1.0307953987600522,Feynman81,B
1.0,1.0,1.1119354826589012,1.0,1.0,0.8047454889969908,0.8014840762109628,Feynman81,B
1.0,1.0,3.3984226238952697,1.0,1.0,0.9977679051456612,0.9798240481970814,Feynman81,B
1.0,1.0,3.680943765030453,1.0,1.0,0.9987308084382072,0.9969765291499018,Feynman81,B
1.0,1.0,3.2497956660920027,1.0,1.0,0.9969964101090653,1.0119713387522777,Feynman81,B
1.0,1.0,2.93262740256065,1.0,1.0,0.9943434431943311,1.019295123641459,Feynman81,B
1.0,1.0,4.701790044711009,1.0,1.0,0.9998351567167513,0.9830800450874655,Feynman81,B
1.0,1.0,1.7817487162909025,1.0,1.0,0.944882921269709,0.9283274664861817,Feynman81,B
1.0,1.0,1.9717856550757715,1.0,1.0,0.9619790377497963,0.9777147756768475,Feynman81,B
1.0,1.0,1.868592062695118,1.0,1.0,0.9534663110635458,0.9358161559288578,Feynman81,B
1.0,1.0,1.6930664619220548,1.0,1.0,0.9345366657334954,0.9311110398717262,Feynman81,B
1.0,1.0,4.115710465311807,1.0,1.0,0.9994678259031927,0.9938062368379316,Feynman81,B
1.0,1.0,3.7181969989966395,1.0,1.0,0.9988218808473092,0.982172722759426,Feynman81,B
1.0,1.0,2.452565332895229,1.0,1.0,0.9852920137771631,1.001880170930483,Feynman81,B
1.0,1.0,3.5671075003105552,1.0,1.0,0.9984065676102865,1.0093967054561317,Feynman81,B
1.0,1.0,2.4184435440678937,1.0,1.0,0.9842614210581723,0.984658797113173,Feynman81,B
1.0,1.0,1.0416158667831987,1.0,1.0,0.7785253548603167,0.78823884542637,Feynman81,B
1.0,1.0,1.1607825851430795,1.0,1.0,0.8212947569364067,0.8132974508694157,Feynman81,B
1.0,1.0,2.403484047963416,1.0,1.0,0.9837872985079359,0.9671484462515578,Feynman81,B
1.0,1.0,3.6507132643260465,1.0,1.0,0.9986517579178553,0.9663677492788774,Feynman81,B
1.0,1.0,1.0442174304606162,1.0,1.0,0.7795480326751743,0.7503458316058994,Feynman81,B
1.0,1.0,3.217300036057715,1.0,1.0,0.9967950431605073,0.9839812253231249,Feynman81,B
1.0,1.0,2.9379082778527823,1.0,1.0,0.994402705628084,0.9997474975942231,Feynman81,B
1.0,1.0,3.0190061656685003,1.0,1.0,0.9952387669752104,1.016871894589924,Feynman81,B
1.0,1.0,4.802860229833552,1.0,1.0,0.9998653242633049,1.0336090578037684,Feynman81,B
1.0,1.0,3.0928069160861273,1.0,1.0,0.9958907854364476,0.994190900827676,Feynman81,B
1.0,1.0,4.924387999950124,1.0,1.0,0.9998943819876499,1.0005897210007304,Feynman81,B
1.0,1.0,1.950238111551343,1.0,1.0,0.9603379062023324,0.9690116756877285,Feynman81,B
1.0,1.0,2.8789205356865515,1.0,1.0,0.9937040382112874,0.9863557357596179,Feynman81,B
1.0,1.0,2.369357326093564,1.0,1.0,0.9826520216124617,0.9817581522874149,Feynman81,B
1.0,1.0,2.9677592701986937,1.0,1.0,0.9947262401272126,0.9966079644117349,Feynman81,B
1.0,1.0,4.27434880663732,1.0,1.0,0.9996124804315704,1.0105288977626725,Feynman81,B
1.0,1.0,4.051878697497676,1.0,1.0,0.9993953813138615,0.9948956535835036,Feynman81,B
1.0,1.0,2.9874226431425295,1.0,1.0,0.9949290990545598,0.9947215771777603,Feynman81,B
1.0,1.0,2.934732393680869,1.0,1.0,0.9943671402105441,0.9957606884472245,Feynman81,B
1.0,1.0,2.3446191860923253,1.0,1.0,0.9817801363845539,0.9568070689649705,Feynman81,B
1.0,1.0,4.254270726634205,1.0,1.0,0.9995966056708655,0.9960470037877084,Feynman81,B
1.0,1.0,3.482811017013815,1.0,1.0,0.9981142283606179,0.9964389927716844,Feynman81,B
1.0,1.0,1.5261085856268597,1.0,1.0,0.9097563033312988,0.8890668329012094,Feynman81,B
1.0,1.0,4.1113233738690145,1.0,1.0,0.9994631372241687,1.0117639990592886,Feynman81,B
1.0,1.0,2.8400650898067057,1.0,1.0,0.9931969912518577,0.9868093716281525,Feynman81,B
1.0,1.0,3.4073339835807466,1.0,1.0,0.9978072915021234,0.9823779757844048,Feynman81,B
1.0,1.0,3.828592628051408,1.0,1.0,0.9990551747798277,1.0324006088057764,Feynman81,B
1.0,1.0,4.87802135729892,1.0,1.0,0.9998841197787575,1.0113778128194693,Feynman81,B
1.0,1.0,4.75218057440693,1.0,1.0,0.9998509589060285,1.0024900179300578,Feynman81,B
1.0,1.0,4.415752113898427,1.0,1.0,0.9997079259216644,0.9881307016434023,Feynman81,B
1.0,1.0,2.5716661211139127,1.0,1.0,0.9883913676365148,0.9781294367627006,Feynman81,B
1.0,1.0,1.0850691028948205,1.0,1.0,0.7950713548058369,0.795415327912502,Feynman81,B
1.0,1.0,4.0069268634816035,1.0,1.0,0.9993385243192963,1.0107175520590475,Feynman81,B
1.0,1.0,3.314383017905499,1.0,1.0,0.9973599034105413,0.9924118595070998,Feynman81,B
1.0,1.0,1.5278044722093673,1.0,1.0,0.91004812778796,0.9619920758591366,Feynman81,B
1.0,1.0,4.34684714919457,1.0,1.0,0.9996647770561133,1.000043858115743,Feynman81,B
1.0,1.0,2.776426233367332,1.0,1.0,0.9922771682604302,0.9904747975281797,Feynman81,B
1.0,1.0,3.2911048608107416,1.0,1.0,0.9972342581202317,1.015138040465238,Feynman81,B
1.0,1.0,3.4684634028490446,1.0,1.0,0.9980593851121681,0.9937854609676394,Feynman81,B
1.0,1.0,4.440644105344598,1.0,1.0,0.9997221085492654,1.0248960806792644,Feynman81,B
1.0,1.0,2.5174234258667076,1.0,1.0,0.9870697504381232,0.9661999513284204,Feynman81,B
1.0,1.0,4.471772712010409,1.0,1.0,0.9997388795628885,0.9948175757108706,Feynman81,B
1.0,1.0,1.1850755554846804,1.0,1.0,0.8290453475872182,0.7957483711720345,Feynman81,B
1.0,1.0,4.496090654903278,1.0,1.0,0.9997512739579675,0.997660879001247,Feynman81,B
1.0,1.0,1.02742680548511,1.0,1.0,0.7728742623325304,0.7959258040017031,Feynman81,B
1.0,1.0,2.823797055637405,1.0,1.0,0.9929727984060558,0.9630580884896777,Feynman81,B
1.0,1.0,4.175408230765135,1.0,1.0,0.9995277043808479,0.9746860033095697,Feynman81,B
1.0,1.0,4.678080249903985,1.0,1.0,0.9998271523084364,0.9794786811277301,Feynman81,B
1.0,1.0,2.115257408659597,1.0,1.0,0.971327241121647,0.9687008185432169,Feynman81,B
1.0,1.0,4.514395285522802,1.0,1.0,0.9997602139020862,1.0329916539676722,Feynman81,B
1.0,1.0,2.6217065432445006,1.0,1.0,0.9894911151296313,1.0096706596517246,Feynman81,B
1.0,1.0,3.9825030066401967,1.0,1.0,0.9993054220631694,1.0254690600133873,Feynman81,B
1.0,1.0,2.9374363109438253,1.0,1.0,0.9943974344657235,0.9896424089261666,Feynman81,B
1.0,1.0,3.804893540595898,1.0,1.0,0.9990093362205719,0.991304330398396,Feynman81,B
1.0,1.0,4.153810881433731,1.0,1.0,0.9995068618409939,1.0032542294500126,Feynman81,B
1.0,1.0,4.479975785029329,1.0,1.0,0.9997431280467789,0.983470916613541,Feynman81,B
1.0,1.0,2.9718857737941113,1.0,1.0,0.9947694720356168,1.0102074380169568,Feynman81,B
1.0,1.0,2.154592144495058,1.0,1.0,0.9734676900405417,0.9459958405714389,Feynman81,B
1.0,1.0,1.0363771038521805,1.0,1.0,0.7764533835949609,0.7999097172350623,Feynman81,B
1.0,1.0,3.4758709586890797,1.0,1.0,0.9980878963316251,1.0039875708295507,Feynman81,B
1.0,1.0,2.661604929816768,1.0,1.0,0.9902931931118119,0.9690366551693648,Feynman81,B
1.0,1.0,1.9375887801393952,1.0,1.0,0.9593423663404415,0.9629469489506001,Feynman81,B
1.0,1.0,1.8751005213642964,1.0,1.0,0.9540542858957718,0.9339137202944322,Feynman81,B
1.0,1.0,4.250642788053479,1.0,1.0,0.9995936686433577,0.9999593609003129,Feynman81,B
1.0,1.0,2.6615614708840964,1.0,1.0,0.9902923534755347,0.9827575503161115,Feynman81,B
1.0,1.0,4.365072293213448,1.0,1.0,0.9996767740785052,1.0070061747720092,Feynman81,B
1.0,1.0,3.5089011127822167,1.0,1.0,0.9982100192906771,1.0178873357420821,Feynman81,B
1.0,1.0,4.7042665061620665,1.0,1.0,0.9998359710874405,0.9923707301146424,Feynman81,B
1.0,1.0,1.6248007845507688,1.0,1.0,0.9253175859268873,0.935070942083551,Feynman81,B
1.0,1.0,1.3744822103574585,1.0,1.0,0.8797096750920246,0.9082475934262676,Feynman81,B
1.0,1.0,1.1141731709962959,1.0,1.0,0.8055325974111959,0.8181988345207782,Feynman81,B
1.0,1.0,4.430879947597703,1.0,1.0,0.9997166292395182,1.0011101754438663,Feynman81,B
1.0,1.0,3.9558750255911956,1.0,1.0,0.9992674428621964,1.0273883197481395,Feynman81,B
1.0,1.0,1.3160225034721167,1.0,1.0,0.8657913659014023,0.8904235073688094,Feynman81,B
1.0,1.0,4.2313021542394775,1.0,1.0,0.9995776466731751,0.9617061909609479,Feynman81,B
1.0,1.0,3.607079759124426,1.0,1.0,0.9985289048505078,1.0233312012047648,Feynman81,B
1.0,1.0,3.7976440358178425,1.0,1.0,0.9989948752137897,0.9713125544734534,Feynman81,B
1.0,1.0,3.4473969821499253,1.0,1.0,0.9979759590926746,1.0096337307408125,Feynman81,B
1.0,1.0,3.1823633265710063,1.0,1.0,0.9965634911938708,1.0285806681020764,Feynman81,B
1.0,1.0,2.301325427413822,1.0,1.0,0.9801485649574931,0.9673422108385228,Feynman81,B
1.0,1.0,2.187973414454733,1.0,1.0,0.9751599361999639,1.007458839155281,Feynman81,B
1.0,1.0,2.253217296911722,1.0,1.0,0.9781655151696942,0.9706529186869051,Feynman81,B
1.0,1.0,3.420163428521859,1.0,1.0,0.9978627789281947,0.9942538910359842,Feynman81,B
1.0,1.0,2.006803027883628,1.0,1.0,0.9645050806457902,0.9830070944532893,Feynman81,B
1.0,1.0,2.4910550856590583,1.0,1.0,0.9863743215248588,0.9988804710745359,Feynman81,B
1.0,1.0,3.0648766571314687,1.0,1.0,0.9956552231747998,1.0101282924990258,Feynman81,B
1.0,1.0,4.686667461644344,1.0,1.0,0.9998300952715178,1.0159184097397487,Feynman81,B
1.0,1.0,1.2259646418012897,1.0,1.0,0.8414048423404699,0.8413502499524123,Feynman81,B
1.0,1.0,1.2631915528804933,1.0,1.0,0.851941602064159,0.8370096642781982,Feynman81,B
1.0,1.0,4.185719115934042,1.0,1.0,0.9995373419858178,1.0093066389570042,Feynman81,B
1.0,1.0,4.735468746251531,1.0,1.0,0.9998458936128028,0.9704655779631105,Feynman81,B
1.0,1.0,2.3332273254422247,1.0,1.0,0.9813641674423648,1.0007202098257837,Feynman81,B
1.0,1.0,3.7649787847741574,1.0,1.0,0.9989270538532495,1.0175320173985885,Feynman81,B
1.0,1.0,2.1917081410320143,1.0,1.0,0.9753425076929886,0.9948387736313257,Feynman81,B
1.0,1.0,4.730050386748074,1.0,1.0,0.9998442146544999,1.0235954087239865,Feynman81,B
1.0,1.0,3.4192360025567656,1.0,1.0,0.9978588152687732,1.000342500112174,Feynman81,B
1.0,1.0,3.8821606580245307,1.0,1.0,0.9991511250412021,1.0178457424075569,Feynman81,B
1.0,1.0,2.6251185051930257,1.0,1.0,0.989562209855329,1.0204255610763076,Feynman81,B
1.0,1.0,3.436370036396964,1.0,1.0,0.9979308719488792,0.9973971010592545,Feynman81,B
1.0,1.0,1.5070117734967496,1.0,1.0,0.9064073161473986,0.8779847471959931,Feynman81,B
1.0,1.0,4.916273470893939,1.0,1.0,0.9998926540150319,0.9899304802011424,Feynman81,B
1.0,1.0,3.183068484757275,1.0,1.0,0.9965683260324623,0.9901844921686972,Feynman81,B
1.0,1.0,3.9447602404543236,1.0,1.0,0.9992509822521759,1.002575366371553,Feynman81,B
1.0,1.0,4.1495586130837765,1.0,1.0,0.9995026510924878,1.0085446133607172,Feynman81,B
1.0,1.0,2.061912075069039,1.0,1.0,0.9681503835687836,0.9776400987378453,Feynman81,B
1.0,1.0,4.446375204601173,1.0,1.0,0.999725275175785,0.9982539577960938,Feynman81,B
1.0,1.0,2.9437866393407313,1.0,1.0,0.9944679451934734,1.0055056496697832,Feynman81,B
1.0,1.0,4.941660262929596,1.0,1.0,0.9998979680300172,0.9877958626518556,Feynman81,B
1.0,1.0,2.618295081422618,1.0,1.0,0.9894195492601146,0.979982247505886,Feynman81,B
1.0,1.0,1.6357134719138617,1.0,1.0,0.9268709454677699,0.9422158548694627,Feynman81,B
1.0,1.0,2.2972882415406493,1.0,1.0,0.9799892384673531,1.0066292143011102,Feynman81,B
1.0,1.0,2.3438738145763365,1.0,1.0,0.9817532029812779,1.0125537609724145,Feynman81,B
1.0,1.0,1.6397338759308502,1.0,1.0,0.927435355349194,0.8965381857867664,Feynman81,B
1.0,1.0,4.080613779140046,1.0,1.0,0.9994291395926388,0.9859035119493516,Feynman81,B
