epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,1.642848530652359,1.0,3.0,0.1766459491608604,0.16088596034047423,Feynman33,r
1.0,1.0,1.0,1.0743682891947546,1.0,3.0,0.07554661294230082,0.08075041896945896,Feynman33,r
1.0,1.0,1.0,1.4969276855629263,1.0,3.0,0.14665952589665485,0.17652751098496713,Feynman33,r
1.0,1.0,1.0,1.4866087036131028,1.0,3.0,0.144644517652929,0.14752568263178056,Feynman33,r
1.0,1.0,1.0,1.1134755224137283,1.0,3.0,0.08114653576260157,0.08909999084209486,Feynman33,r
1.0,1.0,1.0,1.143768820815097,1.0,3.0,0.08562195548605296,0.08271190345824192,Feynman33,r
1.0,1.0,1.0,1.3612321368001705,1.0,3.0,0.1212754856905172,0.1072685580518444,Feynman33,r
1.0,1.0,1.0,1.1908158681354726,1.0,3.0,0.09281066012982629,0.1142211844148465,Feynman33,r
1.0,1.0,1.0,1.2317035884413632,1.0,3.0,0.09929355242253927,0.09198096440287776,Feynman33,r
1.0,1.0,1.0,1.915374608013468,1.0,3.0,0.2401132282473626,0.23262626623390312,Feynman33,r
1.0,1.0,1.0,1.0286308037642682,1.0,3.0,0.06925126113855819,0.08612514415499169,Feynman33,r
1.0,1.0,1.0,1.1576591409685628,1.0,3.0,0.08771422812840446,0.06302936248930206,Feynman33,r
1.0,1.0,1.0,1.295222934230722,1.0,3.0,0.10979882355301984,0.07431505695220118,Feynman33,r
1.0,1.0,1.0,1.2814494289875205,1.0,3.0,0.10747602090029375,0.1163180761140256,Feynman33,r
1.0,1.0,1.0,1.1377799728626101,1.0,3.0,0.08472765867193975,0.0991204687485858,Feynman33,r
1.0,1.0,1.0,1.9496357986368702,1.0,3.0,0.24878008770645102,0.23466006660635264,Feynman33,r
1.0,1.0,1.0,1.5037447970375837,1.0,3.0,0.14799836265217148,0.14812243106255313,Feynman33,r
1.0,1.0,1.0,1.6895550469351521,1.0,3.0,0.1868328880994796,0.16608539525413507,Feynman33,r
1.0,1.0,1.0,1.9429917223755284,1.0,3.0,0.2470873639364983,0.27439274391348784,Feynman33,r
1.0,1.0,1.0,1.765339303655328,1.0,3.0,0.20396939902345076,0.2166608677234731,Feynman33,r
1.0,1.0,1.0,1.5560824389610017,1.0,3.0,0.15847977225071683,0.11816444096374347,Feynman33,r
1.0,1.0,1.0,1.1148021766259633,1.0,3.0,0.08134001558916445,0.10781479486575615,Feynman33,r
1.0,1.0,1.0,1.4027212081819536,1.0,3.0,0.12878087212127284,0.09496745854022398,Feynman33,r
1.0,1.0,1.0,1.2678465397499679,1.0,3.0,0.10520636480665269,0.11792638481320639,Feynman33,r
1.0,1.0,1.0,1.6522567942684516,1.0,3.0,0.17867497423498693,0.1876842075307907,Feynman33,r
1.0,1.0,1.0,1.2681848759196066,1.0,3.0,0.10526252281444266,0.12326807541878289,Feynman33,r
1.0,1.0,1.0,1.9240093855979454,1.0,3.0,0.24228303642049345,0.23064282800367017,Feynman33,r
1.0,1.0,1.0,1.1573911283549463,1.0,3.0,0.08767361894139664,0.07321254124472418,Feynman33,r
1.0,1.0,1.0,1.8981419312036454,1.0,3.0,0.23581205423936458,0.236384688363098,Feynman33,r
1.0,1.0,1.0,1.5501907714781982,1.0,3.0,0.15728196616738635,0.1678370568824469,Feynman33,r
1.0,1.0,1.0,1.8462172009695954,1.0,3.0,0.22308697835966315,0.2090603064006705,Feynman33,r
1.0,1.0,1.0,1.920286683908512,1.0,3.0,0.2413463726997368,0.24001280367917097,Feynman33,r
1.0,1.0,1.0,1.266629658784535,1.0,3.0,0.10500450727873682,0.084423605525159,Feynman33,r
1.0,1.0,1.0,1.1702956307148742,1.0,3.0,0.08963957783471688,0.10637069436698265,Feynman33,r
1.0,1.0,1.0,1.8856313555139483,1.0,3.0,0.23271384291613836,0.21372152019956586,Feynman33,r
1.0,1.0,1.0,1.211888264905623,1.0,3.0,0.09612443397427423,0.07312680218768136,Feynman33,r
1.0,1.0,1.0,1.818289346677469,1.0,3.0,0.21638872289139635,0.2151538469721147,Feynman33,r
1.0,1.0,1.0,1.8590295061843223,1.0,3.0,0.22619406269323164,0.18069181521325584,Feynman33,r
1.0,1.0,1.0,1.979517073604556,1.0,3.0,0.2564644297096899,0.2523215308550562,Feynman33,r
1.0,1.0,1.0,1.9001991695439435,1.0,3.0,0.2363234854264691,0.2505658770529638,Feynman33,r
1.0,1.0,1.0,1.2478353328490046,1.0,3.0,0.1019114997085555,0.1302567393423359,Feynman33,r
1.0,1.0,1.0,1.085136239283971,1.0,3.0,0.07706854683370461,0.08980834241587939,Feynman33,r
1.0,1.0,1.0,1.5756432159976415,1.0,3.0,0.16248916359226734,0.20221431563261555,Feynman33,r
1.0,1.0,1.0,1.9224646291891343,1.0,3.0,0.24189414224040529,0.21861358567498462,Feynman33,r
1.0,1.0,1.0,1.059947884407332,1.0,3.0,0.07353221698050987,0.06783748862579352,Feynman33,r
1.0,1.0,1.0,1.5280690792774865,1.0,3.0,0.15282507264632797,0.16702126419621402,Feynman33,r
1.0,1.0,1.0,1.3072151616836312,1.0,3.0,0.11184144976237231,0.11219243985622586,Feynman33,r
1.0,1.0,1.0,1.8757247052260955,1.0,3.0,0.23027502197994668,0.23138340207917393,Feynman33,r
1.0,1.0,1.0,1.8238205012845228,1.0,3.0,0.2177072148141097,0.19264390447102656,Feynman33,r
1.0,1.0,1.0,1.720454239546839,1.0,3.0,0.19372911160708908,0.217821023944802,Feynman33,r
1.0,1.0,1.0,1.2733945288615138,1.0,3.0,0.10612912765443261,0.11455685452704559,Feynman33,r
1.0,1.0,1.0,1.8019225323844936,1.0,3.0,0.2125107320496602,0.2072410269348377,Feynman33,r
1.0,1.0,1.0,1.4593191569078696,1.0,3.0,0.1393828057548315,0.11620525441114156,Feynman33,r
1.0,1.0,1.0,1.888287648824774,1.0,3.0,0.23336995379542227,0.24718665171093904,Feynman33,r
1.0,1.0,1.0,1.3035290354682803,1.0,3.0,0.11121159102483873,0.10268395976121278,Feynman33,r
1.0,1.0,1.0,1.2148403650877428,1.0,3.0,0.09659331314553084,0.1171152162695815,Feynman33,r
1.0,1.0,1.0,1.3736471631433043,1.0,3.0,0.12349774351927685,0.12807383575215653,Feynman33,r
1.0,1.0,1.0,1.1552308196850802,1.0,3.0,0.08734663299538122,0.0968541556953994,Feynman33,r
1.0,1.0,1.0,1.138249044410958,1.0,3.0,0.08479753426733418,0.08525380133407198,Feynman33,r
1.0,1.0,1.0,1.0359338865354895,1.0,3.0,0.07023809343327092,0.03090341700721768,Feynman33,r
1.0,1.0,1.0,1.1136550501906834,1.0,3.0,0.08117270469276229,0.06504658980605142,Feynman33,r
1.0,1.0,1.0,1.5615298826494681,1.0,3.0,0.1595913081510551,0.15475749491764315,Feynman33,r
1.0,1.0,1.0,1.4437583929681583,1.0,3.0,0.136426167532335,0.1569271990581139,Feynman33,r
1.0,1.0,1.0,1.642255663827207,1.0,3.0,0.17651847712164825,0.17403042683644085,Feynman33,r
1.0,1.0,1.0,1.3929582497526325,1.0,3.0,0.12699447730117377,0.14362545008781447,Feynman33,r
1.0,1.0,1.0,1.7455229667437453,1.0,3.0,0.19941589415418023,0.17237643150095172,Feynman33,r
1.0,1.0,1.0,1.4084560317145582,1.0,3.0,0.12983602872661235,0.15640559587848638,Feynman33,r
1.0,1.0,1.0,1.7194570804672686,1.0,3.0,0.19350460954724158,0.21483862903151119,Feynman33,r
1.0,1.0,1.0,1.6232398973277822,1.0,3.0,0.172454309898717,0.15096701999493195,Feynman33,r
1.0,1.0,1.0,1.124537485953356,1.0,3.0,0.08276686573128515,0.06908863039006646,Feynman33,r
1.0,1.0,1.0,1.2019005138197931,1.0,3.0,0.09454654802216579,0.10213396658054168,Feynman33,r
1.0,1.0,1.0,1.1936295552267628,1.0,3.0,0.0932497686054821,0.09225366748662125,Feynman33,r
1.0,1.0,1.0,1.7521090228529896,1.0,3.0,0.2009235706834597,0.20533985648411188,Feynman33,r
1.0,1.0,1.0,1.1360594234037176,1.0,3.0,0.08447160230251109,0.10422701394316611,Feynman33,r
1.0,1.0,1.0,1.9912482942125411,1.0,3.0,0.2595132095396537,0.2627590928827343,Feynman33,r
1.0,1.0,1.0,1.473127434549266,1.0,3.0,0.14203300335975463,0.12972928674858014,Feynman33,r
1.0,1.0,1.0,1.441878540949526,1.0,3.0,0.13607113022888756,0.13127864580740511,Feynman33,r
1.0,1.0,1.0,1.9668292740462885,1.0,3.0,0.25318732632581004,0.24134511633609262,Feynman33,r
1.0,1.0,1.0,1.0666980841980604,1.0,3.0,0.07447176819795309,0.06879774695158901,Feynman33,r
1.0,1.0,1.0,1.6293742980336337,1.0,3.0,0.1737602201454306,0.16094065489492126,Feynman33,r
1.0,1.0,1.0,1.5151732707913026,1.0,3.0,0.1502564887870292,0.19097546533374254,Feynman33,r
1.0,1.0,1.0,1.6303632465252509,1.0,3.0,0.1739712116369826,0.1805197284747974,Feynman33,r
1.0,1.0,1.0,1.4177227677510316,1.0,3.0,0.13155012441235203,0.1259224286981279,Feynman33,r
1.0,1.0,1.0,1.16401577525063,1.0,3.0,0.08868013948062399,0.07037424392929004,Feynman33,r
1.0,1.0,1.0,1.8742556879715209,1.0,3.0,0.2299144727857866,0.24790982636050812,Feynman33,r
1.0,1.0,1.0,1.0170084456477575,1.0,3.0,0.06769518108327933,0.05864109071444795,Feynman33,r
1.0,1.0,1.0,1.6383575806593176,1.0,3.0,0.17568149771993458,0.19863617624807314,Feynman33,r
1.0,1.0,1.0,1.6226292545575252,1.0,3.0,0.17232458394763187,0.17392549916673952,Feynman33,r
1.0,1.0,1.0,1.51951162418644,1.0,3.0,0.1511181710716484,0.09558984612477621,Feynman33,r
1.0,1.0,1.0,1.4064428181970645,1.0,3.0,0.12946512494038367,0.12286077108032546,Feynman33,r
1.0,1.0,1.0,1.974847073171715,1.0,3.0,0.2552557750910169,0.2442540019099976,Feynman33,r
1.0,1.0,1.0,1.0405909219752205,1.0,3.0,0.07087102288114416,0.058770572531034966,Feynman33,r
1.0,1.0,1.0,1.0755437599294946,1.0,3.0,0.07571201509217253,0.09634945574172012,Feynman33,r
1.0,1.0,1.0,1.7106629846902837,1.0,3.0,0.1915303277173295,0.15430159297699028,Feynman33,r
1.0,1.0,1.0,1.95812988259933,1.0,3.0,0.25095255726381566,0.2458630576098306,Feynman33,r
1.0,1.0,1.0,1.822422638514693,1.0,3.0,0.21737362037804123,0.21835389994826995,Feynman33,r
1.0,1.0,1.0,1.9946619262942624,1.0,3.0,0.26040374836637104,0.23586172423179813,Feynman33,r
1.0,1.0,1.0,1.772883910561727,1.0,3.0,0.20571655017872922,0.22390913615356825,Feynman33,r
1.0,1.0,1.0,1.7374837991429668,1.0,3.0,0.19758326734137885,0.2226082555106465,Feynman33,r
1.0,1.0,1.0,1.6956559998876266,1.0,3.0,0.18818462466103647,0.160396162099557,Feynman33,r
1.0,1.0,1.0,1.5453789156006166,1.0,3.0,0.15630706221373875,0.15141564657015535,Feynman33,r
1.0,1.0,1.0,1.226789613712707,1.0,3.0,0.09850285455818787,0.1335821014181649,Feynman33,r
1.0,1.0,1.0,1.867551363961827,1.0,3.0,0.22827257915039742,0.2453462175304088,Feynman33,r
1.0,1.0,1.0,1.9214834838561359,1.0,3.0,0.24164729999150056,0.24568246511874314,Feynman33,r
1.0,1.0,1.0,1.6774725324289228,1.0,3.0,0.1841702469820009,0.194320469919396,Feynman33,r
1.0,1.0,1.0,1.5517090176625807,1.0,3.0,0.15759019878673605,0.17221959135999707,Feynman33,r
1.0,1.0,1.0,1.7439084545574572,1.0,3.0,0.19904716741718595,0.21460477664515304,Feynman33,r
1.0,1.0,1.0,1.3142403663225632,1.0,3.0,0.11304679126129752,0.07971788962455514,Feynman33,r
1.0,1.0,1.0,1.2074122444057034,1.0,3.0,0.09541568814034214,0.09491472250895079,Feynman33,r
1.0,1.0,1.0,1.983074804455857,1.0,3.0,0.25738713087735215,0.2585278978469322,Feynman33,r
1.0,1.0,1.0,1.41345800371026,1.0,3.0,0.1307598621506944,0.14767922676093975,Feynman33,r
1.0,1.0,1.0,1.808878334931917,1.0,3.0,0.21415457157531304,0.2267665567626228,Feynman33,r
1.0,1.0,1.0,1.0622912452338213,1.0,3.0,0.07385771032943805,0.1059886485200918,Feynman33,r
1.0,1.0,1.0,1.1501704895514866,1.0,3.0,0.08658308907812207,0.09606131891222408,Feynman33,r
1.0,1.0,1.0,1.542622445425021,1.0,3.0,0.15574995418635412,0.15510094297710011,Feynman33,r
1.0,1.0,1.0,1.1598790090236335,1.0,3.0,0.08805094330288782,0.1080559389968827,Feynman33,r
1.0,1.0,1.0,1.5333249103279891,1.0,3.0,0.15387817178328425,0.15934431384284523,Feynman33,r
1.0,1.0,1.0,1.0333742901718521,1.0,3.0,0.06989143218727532,0.07073797007291709,Feynman33,r
1.0,1.0,1.0,1.5125828817429294,1.0,3.0,0.1497431612929283,0.17826177582228864,Feynman33,r
1.0,1.0,1.0,1.9510944413310867,1.0,3.0,0.24915248239121177,0.24602213903378287,Feynman33,r
1.0,1.0,1.0,1.3264292187481523,1.0,3.0,0.11515340793647205,0.09018963002332372,Feynman33,r
1.0,1.0,1.0,1.9794522260614733,1.0,3.0,0.25644762680764344,0.25394403747547994,Feynman33,r
1.0,1.0,1.0,1.2828398435662294,1.0,3.0,0.1077093774331976,0.10825408860741982,Feynman33,r
1.0,1.0,1.0,1.18406061643548,1.0,3.0,0.09176065553878086,0.0670708359235767,Feynman33,r
1.0,1.0,1.0,1.0640350701851018,1.0,3.0,0.07410039449275489,0.06196133172544306,Feynman33,r
1.0,1.0,1.0,1.4463570703540274,1.0,3.0,0.13691772714812905,0.09599497999692143,Feynman33,r
1.0,1.0,1.0,1.722353075975207,1.0,3.0,0.19415697872065238,0.2314205025476169,Feynman33,r
1.0,1.0,1.0,1.9749993707709583,1.0,3.0,0.25529514658590957,0.2629573005029006,Feynman33,r
1.0,1.0,1.0,1.2773603183104694,1.0,3.0,0.10679120237959694,0.08435596222991583,Feynman33,r
1.0,1.0,1.0,1.5961950871777573,1.0,3.0,0.1667556566545618,0.1700136820623956,Feynman33,r
1.0,1.0,1.0,1.644119919623436,1.0,3.0,0.17691946508154469,0.18453616157286282,Feynman33,r
1.0,1.0,1.0,1.5105576951974604,1.0,3.0,0.14934244960394058,0.16558458934036932,Feynman33,r
1.0,1.0,1.0,1.8275045758155846,1.0,3.0,0.21858763003636664,0.211964684427285,Feynman33,r
1.0,1.0,1.0,1.9672822666122107,1.0,3.0,0.25330396602182514,0.2598648006359433,Feynman33,r
1.0,1.0,1.0,1.6042641570941716,1.0,3.0,0.16844588124174767,0.16133304285105626,Feynman33,r
1.0,1.0,1.0,1.7220160876722868,1.0,3.0,0.19408101029010527,0.1904185383732805,Feynman33,r
1.0,1.0,1.0,1.7965221574732357,1.0,3.0,0.21123884841871454,0.21348045385499081,Feynman33,r
1.0,1.0,1.0,1.031231490541907,1.0,3.0,0.06960187967526053,0.08418484559869646,Feynman33,r
1.0,1.0,1.0,1.231831430922281,1.0,3.0,0.09931416548719561,0.10618731841158065,Feynman33,r
1.0,1.0,1.0,1.1400273563106782,1.0,3.0,0.08506270340819537,0.0904119039448657,Feynman33,r
1.0,1.0,1.0,1.0088986937672886,1.0,3.0,0.06661986600074944,0.04846253672146969,Feynman33,r
1.0,1.0,1.0,1.3421921730045931,1.0,3.0,0.11790657910916418,0.1073377177453192,Feynman33,r
1.0,1.0,1.0,1.550164725967199,1.0,3.0,0.1572766810697821,0.10588468234831391,Feynman33,r
1.0,1.0,1.0,1.1149672103084458,1.0,3.0,0.08136410028546362,0.08661881655689767,Feynman33,r
1.0,1.0,1.0,1.8801862180934044,1.0,3.0,0.2313717680048238,0.20228618850886715,Feynman33,r
1.0,1.0,1.0,1.3940435872314354,1.0,3.0,0.12719245245568409,0.14405411750373068,Feynman33,r
1.0,1.0,1.0,1.9407521282964575,1.0,3.0,0.24651808053073232,0.2522391861445885,Feynman33,r
1.0,1.0,1.0,1.8838359403026879,1.0,3.0,0.23227089413054894,0.25807852702268275,Feynman33,r
1.0,1.0,1.0,1.7818187541715969,1.0,3.0,0.20779528394360416,0.20877149551531043,Feynman33,r
1.0,1.0,1.0,1.8951993811895553,1.0,3.0,0.23508149672969128,0.2454674569700231,Feynman33,r
1.0,1.0,1.0,1.9133074107305663,1.0,3.0,0.23959521620091453,0.25996844177894884,Feynman33,r
1.0,1.0,1.0,1.401879599751583,1.0,3.0,0.12862638589402534,0.11045273652510891,Feynman33,r
1.0,1.0,1.0,1.0911238865547532,1.0,3.0,0.07792140271465231,0.056951924523958725,Feynman33,r
1.0,1.0,1.0,1.126431103758954,1.0,3.0,0.08304584401538904,0.07711425394551996,Feynman33,r
1.0,1.0,1.0,1.8993979195893305,1.0,3.0,0.23612422814558243,0.23269669017835554,Feynman33,r
1.0,1.0,1.0,1.934817320191971,1.0,3.0,0.24501268424536074,0.2422798804534763,Feynman33,r
1.0,1.0,1.0,1.734080194618663,1.0,3.0,0.19680992301636976,0.23794637734279916,Feynman33,r
1.0,1.0,1.0,1.9871654370953036,1.0,3.0,0.2584500883798432,0.2478828284986961,Feynman33,r
1.0,1.0,1.0,1.6918880273587544,1.0,3.0,0.18734921150254447,0.19801365603840781,Feynman33,r
1.0,1.0,1.0,1.1270255061146304,1.0,3.0,0.08313351146197324,0.08351258552943187,Feynman33,r
1.0,1.0,1.0,1.511243998635966,1.0,3.0,0.14947818426737813,0.09955861799486893,Feynman33,r
1.0,1.0,1.0,1.8204321016887373,1.0,3.0,0.21689902805813524,0.2326759309777614,Feynman33,r
1.0,1.0,1.0,1.0146934639636411,1.0,3.0,0.06738734736836795,0.10085646651061161,Feynman33,r
1.0,1.0,1.0,1.3373722700287836,1.0,3.0,0.11706127858642447,0.1036000972679598,Feynman33,r
1.0,1.0,1.0,1.6281039821111367,1.0,3.0,0.17348938694259988,0.1653075808454059,Feynman33,r
1.0,1.0,1.0,1.3648184731708826,1.0,3.0,0.1219153583740306,0.14218814483556716,Feynman33,r
1.0,1.0,1.0,1.7650661916799235,1.0,3.0,0.20390629254159007,0.19451660191449302,Feynman33,r
1.0,1.0,1.0,1.0271440846168884,1.0,3.0,0.06905122285158274,0.05082848692780374,Feynman33,r
1.0,1.0,1.0,1.3158662314673795,1.0,3.0,0.1133266678081068,0.11939784918383711,Feynman33,r
1.0,1.0,1.0,1.3508242450090064,1.0,3.0,0.11942804664745288,0.10968338206189061,Feynman33,r
1.0,1.0,1.0,1.010296919896481,1.0,3.0,0.06680465003442755,0.05716563724597797,Feynman33,r
1.0,1.0,1.0,1.1836328445232929,1.0,3.0,0.09169436578970107,0.09131526219986424,Feynman33,r
1.0,1.0,1.0,1.2286288764248816,1.0,3.0,0.09879843651750107,0.09628924891369171,Feynman33,r
1.0,1.0,1.0,1.3219475870393498,1.0,3.0,0.1143765804652424,0.1386429357350927,Feynman33,r
1.0,1.0,1.0,1.2096500534993861,1.0,3.0,0.09576970138766701,0.12207788135972784,Feynman33,r
1.0,1.0,1.0,1.0444045601918197,1.0,3.0,0.07139144200187625,0.05476804416757412,Feynman33,r
1.0,1.0,1.0,1.9161184913375364,1.0,3.0,0.24029977234234956,0.25324643988618467,Feynman33,r
1.0,1.0,1.0,1.9203921928030163,1.0,3.0,0.24137289466517683,0.2228081507680368,Feynman33,r
1.0,1.0,1.0,1.2270566107739558,1.0,3.0,0.09854573531678795,0.13021957311936883,Feynman33,r
1.0,1.0,1.0,1.6814213575109804,1.0,3.0,0.18503835309862615,0.2274517555635331,Feynman33,r
1.0,1.0,1.0,1.253220211348843,1.0,3.0,0.10279297040814106,0.09176093277498495,Feynman33,r
1.0,1.0,1.0,1.5108027652524167,1.0,3.0,0.14939091161416923,0.12318496807043758,Feynman33,r
1.0,1.0,1.0,1.2933061036403606,1.0,3.0,0.10947407635833135,0.10408377443264338,Feynman33,r
1.0,1.0,1.0,1.59367932526213,1.0,3.0,0.16623042395217194,0.17281036801362648,Feynman33,r
1.0,1.0,1.0,1.2841793586592065,1.0,3.0,0.1079344307221068,0.09402025791059555,Feynman33,r
1.0,1.0,1.0,1.906350342593882,1.0,3.0,0.2378559768881857,0.2348646305547566,Feynman33,r
1.0,1.0,1.0,1.8543544007087436,1.0,3.0,0.225057823149265,0.20396493097711743,Feynman33,r
1.0,1.0,1.0,1.8918741438600881,1.0,3.0,0.2342572921572548,0.23737378545474974,Feynman33,r
1.0,1.0,1.0,1.051296748895444,1.0,3.0,0.07233679755498668,0.04367755743477268,Feynman33,r
1.0,1.0,1.0,1.6322754706333713,1.0,3.0,0.17437954645222056,0.20071778572440135,Feynman33,r
1.0,1.0,1.0,1.5079193865485627,1.0,3.0,0.14882122834696399,0.16242675377043644,Feynman33,r
1.0,1.0,1.0,1.5609678607059934,1.0,3.0,0.15947644941286818,0.16008243275015388,Feynman33,r
1.0,1.0,1.0,1.851571457103907,1.0,3.0,0.22438281383224087,0.24316095344749425,Feynman33,r
1.0,1.0,1.0,1.9860465139523649,1.0,3.0,0.25815911676455083,0.2407766949394209,Feynman33,r
1.0,1.0,1.0,1.7163722281733143,1.0,3.0,0.19281090492267303,0.23648129877625973,Feynman33,r
1.0,1.0,1.0,1.855160739336428,1.0,3.0,0.2252535918454599,0.21778677304608576,Feynman33,r
1.0,1.0,1.0,1.6878053020795165,1.0,3.0,0.18644611099216882,0.21776875311863156,Feynman33,r
1.0,1.0,1.0,1.2612133959172964,1.0,3.0,0.1041084031554657,0.1129642751545516,Feynman33,r
1.0,1.0,1.0,1.517316042115676,1.0,3.0,0.15068177738570876,0.16991813652594812,Feynman33,r
1.0,1.0,1.0,1.0151939752655035,1.0,3.0,0.06745384320890871,0.06563353160525416,Feynman33,r
1.0,1.0,1.0,1.4123437233117864,1.0,3.0,0.13055377789581,0.12379066447108912,Feynman33,r
1.0,1.0,1.0,1.611425924296607,1.0,3.0,0.16995319277196533,0.18776676685454594,Feynman33,r
1.0,1.0,1.0,1.8801230422930568,1.0,3.0,0.2313562197033762,0.22541211930641128,Feynman33,r
1.0,1.0,1.0,1.5174461362240292,1.0,3.0,0.15070761729156726,0.15960287213545546,Feynman33,r
1.0,1.0,1.0,1.958987386264799,1.0,3.0,0.25117239953086407,0.24638198895041766,Feynman33,r
1.0,1.0,1.0,1.1308205651378134,1.0,3.0,0.08369432888900391,0.09873204491344062,Feynman33,r
1.0,1.0,1.0,1.9858770264415733,1.0,3.0,0.25811505648823313,0.27256650644134867,Feynman33,r
1.0,1.0,1.0,1.9673453158815695,1.0,3.0,0.2533202025184125,0.2741401979550204,Feynman33,r
1.0,1.0,1.0,1.4384754163181834,1.0,3.0,0.13542957751010976,0.12038302807879643,Feynman33,r
1.0,1.0,1.0,1.5346055341011768,1.0,3.0,0.15413531537407385,0.17607948072692792,Feynman33,r
1.0,1.0,1.0,1.2242429878511292,1.0,3.0,0.09809432557945517,0.09944397974882951,Feynman33,r
1.0,1.0,1.0,1.475276167858766,1.0,3.0,0.1424476499369666,0.09837696448281903,Feynman33,r
1.0,1.0,1.0,1.453856394663402,1.0,3.0,0.13834123784508284,0.1354733994239902,Feynman33,r
1.0,1.0,1.0,1.901227964950399,1.0,3.0,0.23657945262906097,0.2517041601478754,Feynman33,r
1.0,1.0,1.0,1.1394855227850293,1.0,3.0,0.08498186522230243,0.10263173334296738,Feynman33,r
