EquationName,VariedVariable,DataFilePath,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-07,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-07,0,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-07,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-07,0.5,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-07,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-07,1,2,0,False,-1,-1,-1
Feynman2,theta,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman2_theta.csv,3,1E-07,0,2,623,True,0.031071282902820525,0.03226546731380756,0.03131376331866489
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-06,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-06,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-06,0.5,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-06,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-06,1,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-06,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-05,0,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-05,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-05,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-05,1,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-05,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.0001,0,2,0,False,-1,-1,-1
Feynman2,theta,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman2_theta.csv,3,1E-07,0.5,2,227,True,0.031071283370873667,0.03226546764359586,0.03131376375817018
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,1E-05,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.0001,0.5,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.0001,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.0001,1,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.0001,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.001,0,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.0001,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.001,0.5,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.001,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.001,1,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.001,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.01,0,2,0,False,-1,-1,-1
Feynman2,theta,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman2_theta.csv,3,1E-07,1,2,196,True,0.031071280626544517,0.03226546134910329,0.03131376028254799
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.01,0.5,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.001,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.01,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.1,0,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.01,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.1,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,0.1,1,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.01,0.5,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1,0,2,0,False,-1,-1,-1
Feynman81,T,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman81_T.csv,3,1E-07,0,2,1045,True,0.06834816284602126,0.0686699858099511,0.06841264855104483
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.01,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1,0.5,2,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.1,0,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1,1,2,0,False,-1,-1,-1
Feynman44,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman44_c.csv,3,1E-07,0,2,1422,True,0.007898059094602458,0.007667718713096435,0.007852531567723874
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-07,0,3,0,False,-1,-1,-1
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.1,0.5,2,0,False,-1,-1,-1
Feynman2,theta,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman2_theta.csv,3,1E-06,0,2,248,True,0.031071282707953795,0.03226547043612598,0.03131376380742143
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-07,0.5,3,0,False,-1,-1,-1
Feynman56,z,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman56_z.csv,3,1E-07,0,2,1499,True,0.06473205213683508,0.06450879640585759,0.06468746263243924
Feynman64,alpha,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman64_alpha.csv,3,0.1,1,2,0,False,-1,-1,-1
Feynman65,n,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman65_n.csv,3,1E-07,1,3,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-07,0,2,995,True,0.017555016773016536,0.017654349381874462,0.017574928208677607
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-07,0.5,2,972,True,0.017555017456043494,0.017654350107716144,0.017574928900304453
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-07,1,2,903,True,0.017555017391648702,0.017654350006989034,0.017574928828610534
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-06,0,2,744,True,0.017555015762540673,0.017654347806493338,0.017574927084712713
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-06,0.5,2,605,True,0.017555005081664823,0.017654335914796586,0.017574916160605625
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-06,1,2,537,True,0.017555008086512596,0.017654338950741418,0.017574919171693258
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-05,0,2,1014,True,0.017554978377385923,0.01765430248497991,0.017574888105209196
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-05,0.5,2,1404,True,0.017554967871338055,0.017654287003622742,0.017574876599630095
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-05,1,2,670,True,0.01755490922805797,0.017654222572553478,0.01757481679371182
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.0001,0,2,919,True,0.01755496857566543,0.017654239977381844,0.01757486771471916
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.0001,0.5,2,771,True,0.017554885200965577,0.01765411239426464,0.0175747754586262
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.0001,1,2,738,True,0.017554944587299143,0.017654144874595674,0.017574829439319112
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.001,0,2,774,True,0.017554932560137848,0.017653685066166255,0.01757472745267665
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.001,0.5,2,766,True,0.017554858142546512,0.017653218828446986,0.01757457431987906
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.001,1,2,671,True,0.017555031852279617,0.017653079353477253,0.017574685112390333
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.01,0,2,733,True,0.017556882941139572,0.01765068856131538,0.017575684118258734
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.01,0.5,2,594,True,0.017556295998864425,0.01764596514162032,0.017574266428948042
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.01,1,2,621,True,0.017557580618441797,0.017643892043366735,0.017574876813965495
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.1,0,2,593,True,0.017797421269533386,0.01786865319650729,0.01781169044441322
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.1,0.5,2,581,True,0.017763436209738238,0.0177675182671977,0.01776425269627159
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.1,1,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1,0,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1,0.5,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1,1,2,1029,True,0.036644627686426276,0.035273437150580955,0.036374524935793115
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-07,0,3,728,True,0.017555016850539343,0.017654349493844396,0.017574928293120778
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-07,0.5,3,672,True,0.01755501142429213,0.017654343632144805,0.01757492277940339
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-07,1,3,607,True,0.017555012325327433,0.01765434474538915,0.017574923723069992
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-06,0,3,712,True,0.017555016419267856,0.017654348529858636,0.01757492775482607
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-06,0.5,3,1077,True,0.0175550149421639,0.017654346441824273,0.017574926154987642
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-06,1,3,723,True,0.01755500738395902,0.017654338150722447,0.017574918449560314
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-05,0,3,833,True,0.017554993441080757,0.017654318903677343,0.017574903441090618
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-05,0.5,3,819,True,0.017555009373017995,0.01765433192010168,0.01757491878724974
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1E-05,1,3,1248,True,0.017554979049758876,0.01765429640032081,0.017574887420067714
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.0001,0,3,937,True,0.017554977319472996,0.017654251087632383,0.017574876933930512
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.0001,0.5,3,745,True,0.01755497778089624,0.01765421230168721,0.017574869510434982
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.0001,1,3,726,True,0.01755487384862372,0.017654069895457137,0.017574757848903957
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.001,0,3,800,True,0.01755484772459519,0.01765360910139871,0.017574644399474423
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.001,0.5,3,618,True,0.01755454429558968,0.01765288776989949,0.017574257015987634
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.001,1,3,757,True,0.017554523381852736,0.017652540109617164,0.017574170461092605
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.01,0,3,644,True,0.017557606535827705,0.017651626405130544,0.01757645074418644
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.01,0.5,3,644,True,0.01755394054859991,0.01764349570513875,0.017571888093385793
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.01,1,3,710,True,0.01755690243998448,0.01764316655141092,0.017574189136966508
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.1,0,3,649,True,0.017823206245714394,0.017899516847309734,0.017838494481744883
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.1,0.5,3,643,True,0.017774653733621817,0.01778076050118812,0.01777587525496978
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,0.1,1,3,612,True,0.017837132292583796,0.017791569152791113,0.017828028980294425
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1,0,3,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1,0.5,3,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,4,1,1,3,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-07,0,2,1222,True,0.015664809415224447,0.015617140458108508,0.01565528723562432
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-07,0.5,2,2781,True,0.015664828401074568,0.015617141389620807,0.015655302619392932
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-07,1,2,1039,True,0.015664790294333344,0.015617124743498606,0.015655268794343688
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-06,0,2,1533,True,0.015664789270390767,0.015617106368806756,0.015655264308708578
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-06,0.5,2,1576,True,0.015664814054480992,0.015617127683510373,0.01565528840059439
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-06,1,2,1741,True,0.015664854268776097,0.015617169716959086,0.015655328977803532
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-05,0,2,1339,True,0.01566474363445185,0.015617025886200583,0.015655211720463306
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-05,0.5,2,1642,True,0.015664834139060238,0.015617139773260257,0.01565530689009076
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-05,1,2,1333,True,0.015664679333013097,0.015616941791548797,0.015655143470087608
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.0001,0,2,1393,True,0.015664839074768927,0.01561702497137666,0.015655287936733913
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.0001,0.5,2,1499,True,0.015664832903694175,0.015617033483671452,0.015655284695161267
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.0001,1,2,1191,True,0.01566485799392527,0.015617069054034132,0.01565531187627923
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.001,0,2,1216,True,0.015664816857220678,0.015615769280649384,0.015655019635296107
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.001,0.5,2,1398,True,0.015664543938391375,0.015615703039033833,0.015654787948704185
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.001,1,2,1279,True,0.01566487151164103,0.015616001979411919,0.015655109809425714
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.01,0,2,1741,True,0.015667797848992245,0.01560650090677631,0.015655557660465207
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.01,0.5,2,1648,True,0.015665701427666226,0.015606589438784313,0.015653896887317924
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.01,1,2,1481,True,0.015668197568080126,0.015608394694713498,0.015656255267946596
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.1,0,2,2042,True,0.016123405514162942,0.01604497586897741,0.01610775013546354
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.1,0.5,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,0.1,1,2,963,True,0.01599970613828967,0.01581684580105542,0.015963301645592377
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1,0,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1,0.5,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1,1,2,0,False,-1,-1,-1
Feynman17,c,D:\src\SC-DataValidation-Datasets\data\univariate_gridsearch\Feynman17_c.csv,5,1E-07,0,3,1590,True,0.01566477002574588,0.015617074083621185,0.015655242462327683
