border,true positive rate,false positive rate
0.05966127656882571,1.0,1.0
0.05989918399014815,1.0,1.0
0.0601370914114706,1.0,1.0
0.06037499883279304,1.0,1.0
0.06061290625411549,1.0,1.0
0.06085081367543794,1.0,1.0
0.06108872109676038,1.0,1.0
0.06132662851808283,1.0,1.0
0.06156453593940528,1.0,1.0
0.061802443360727724,1.0,1.0
0.06204035078205017,1.0,1.0
0.06227825820337261,1.0,1.0
0.06251616562469506,1.0,1.0
0.0627540730460175,1.0,1.0
0.06299198046733995,1.0,1.0
0.06322988788866239,1.0,1.0
0.06346779530998484,1.0,1.0
0.0637057027313073,1.0,1.0
0.06394361015262973,1.0,1.0
0.06418151757395218,1.0,1.0
0.06441942499527463,1.0,1.0
0.06465733241659707,1.0,1.0
0.06489523983791952,1.0,1.0
0.06513314725924196,1.0,1.0
0.06537105468056441,1.0,1.0
0.06560896210188685,1.0,1.0
0.0658468695232093,1.0,1.0
0.06608477694453174,0.9940476190476191,1.0
0.0663226843658542,0.9940476190476191,0.9767441860465116
0.06656059178717663,0.9940476190476191,0.9767441860465116
0.06679849920849909,0.9940476190476191,0.9302325581395349
0.06703640662982153,0.9940476190476191,0.9302325581395349
0.06727431405114398,0.9940476190476191,0.9069767441860466
0.06751222147246642,0.9940476190476191,0.9069767441860466
0.06775012889378887,0.9940476190476191,0.8837209302325582
0.06798803631511131,0.9940476190476191,0.8372093023255813
0.06822594373643376,0.9940476190476191,0.8372093023255813
0.0684638511577562,0.9940476190476191,0.8372093023255813
0.06870175857907865,0.9940476190476191,0.8372093023255813
0.0689396660004011,0.9940476190476191,0.8372093023255813
0.06917757342172354,0.9940476190476191,0.8372093023255813
0.069415480843046,0.9940476190476191,0.7906976744186046
0.06965338826436844,0.9940476190476191,0.7674418604651163
0.06989129568569089,0.9940476190476191,0.7674418604651163
0.07012920310701333,0.9940476190476191,0.7441860465116279
0.07036711052833577,0.9940476190476191,0.7209302325581395
0.07060501794965822,0.9940476190476191,0.7209302325581395
0.07084292537098066,0.9940476190476191,0.6511627906976745
0.07108083279230311,0.9940476190476191,0.6511627906976745
0.07131874021362555,0.9940476190476191,0.6511627906976745
0.071556647634948,0.9940476190476191,0.627906976744186
0.07179455505627044,0.9940476190476191,0.5813953488372092
0.0720324624775929,0.9940476190476191,0.5813953488372092
0.07227036989891535,0.9940476190476191,0.5581395348837209
0.07250827732023779,0.9940476190476191,0.5116279069767442
0.07274618474156024,0.9940476190476191,0.4418604651162791
0.07298409216288268,0.9940476190476191,0.4418604651162791
0.07322199958420512,0.9940476190476191,0.4418604651162791
0.07345990700552757,0.9940476190476191,0.39534883720930236
0.07369781442685001,0.9940476190476191,0.39534883720930236
0.07393572184817246,0.9940476190476191,0.39534883720930236
0.0741736292694949,0.9940476190476191,0.39534883720930236
0.07441153669081735,0.9940476190476191,0.37209302325581395
0.0746494441121398,0.9940476190476191,0.32558139534883723
0.07488735153346224,0.9880952380952381,0.2558139534883721
0.0751252589547847,0.9880952380952381,0.2558139534883721
0.07536316637610714,0.9880952380952381,0.2325581395348837
0.07560107379742959,0.9880952380952381,0.2093023255813954
0.07583898121875203,0.9880952380952381,0.2093023255813954
0.07607688864007447,0.9880952380952381,0.18604651162790697
0.07631479606139692,0.9880952380952381,0.18604651162790697
0.07655270348271936,0.9880952380952381,0.18604651162790697
0.07679061090404182,0.9880952380952381,0.18604651162790697
0.07702851832536425,0.9880952380952381,0.18604651162790697
0.07726642574668671,0.9880952380952381,0.18604651162790697
0.07750433316800914,0.9880952380952381,0.18604651162790697
0.0777422405893316,0.9880952380952381,0.18604651162790697
0.07798014801065403,0.9880952380952381,0.18604651162790697
0.07821805543197649,0.9821428571428571,0.18604651162790697
0.07845596285329894,0.9702380952380952,0.18604651162790697
0.07869387027462138,0.9702380952380952,0.18604651162790697
0.07893177769594382,0.9702380952380952,0.18604651162790697
0.07916968511726627,0.9702380952380952,0.16279069767441856
0.07940759253858873,0.9702380952380952,0.16279069767441856
0.07964549995991116,0.9702380952380952,0.16279069767441856
0.07988340738123362,0.9702380952380952,0.16279069767441856
0.08012131480255605,0.9702380952380952,0.16279069767441856
0.08035922222387851,0.9642857142857143,0.16279069767441856
0.08059712964520094,0.9642857142857143,0.16279069767441856
0.0808350370665234,0.9642857142857143,0.16279069767441856
0.08107294448784584,0.9642857142857143,0.16279069767441856
0.08131085190916829,0.9583333333333334,0.16279069767441856
0.08154875933049073,0.9523809523809523,0.16279069767441856
0.08178666675181318,0.9345238095238095,0.16279069767441856
0.08202457417313562,0.9345238095238095,0.16279069767441856
0.08226248159445806,0.9345238095238095,0.16279069767441856
0.08250038901578052,0.9166666666666666,0.16279069767441856
0.08273829643710295,0.9166666666666666,0.16279069767441856
0.08297620385842541,0.9107142857142857,0.16279069767441856
0.08321411127974784,0.9107142857142857,0.16279069767441856
0.0834520187010703,0.9107142857142857,0.16279069767441856
0.08368992612239275,0.8988095238095238,0.16279069767441856
0.08392783354371519,0.8988095238095238,0.16279069767441856
0.08416574096503764,0.8988095238095238,0.16279069767441856
0.08440364838636008,0.8928571428571429,0.16279069767441856
0.08464155580768253,0.8869047619047619,0.16279069767441856
0.08487946322900497,0.8571428571428571,0.16279069767441856
0.08511737065032743,0.8571428571428571,0.16279069767441856
0.08535527807164986,0.8571428571428571,0.16279069767441856
0.08559318549297232,0.8452380952380952,0.16279069767441856
0.08583109291429475,0.8333333333333334,0.16279069767441856
0.08606900033561721,0.8333333333333334,0.16279069767441856
0.08630690775693965,0.8333333333333334,0.16279069767441856
0.0865448151782621,0.8273809523809523,0.16279069767441856
0.08678272259958454,0.8214285714285714,0.16279069767441856
0.08702063002090699,0.8154761904761905,0.16279069767441856
0.08725853744222943,0.8154761904761905,0.16279069767441856
0.08749644486355188,0.8035714285714286,0.16279069767441856
0.08773435228487433,0.7976190476190477,0.16279069767441856
0.08797225970619676,0.7857142857142857,0.16279069767441856
0.08821016712751922,0.7857142857142857,0.16279069767441856
0.08844807454884165,0.7857142857142857,0.16279069767441856
0.08868598197016411,0.7857142857142857,0.16279069767441856
0.08892388939148656,0.7797619047619048,0.16279069767441856
0.089161796812809,0.7797619047619048,0.16279069767441856
0.08939970423413145,0.7797619047619048,0.16279069767441856
0.08963761165545389,0.7738095238095238,0.16279069767441856
0.08987551907677634,0.7738095238095238,0.16279069767441856
0.09011342649809878,0.7678571428571429,0.16279069767441856
0.09035133391942124,0.7619047619047619,0.16279069767441856
0.09058924134074367,0.75,0.16279069767441856
0.09082714876206613,0.7380952380952381,0.16279069767441856
0.09106505618338856,0.7380952380952381,0.16279069767441856
0.09130296360471102,0.7380952380952381,0.16279069767441856
0.09154087102603346,0.7202380952380952,0.16279069767441856
0.09177877844735591,0.7142857142857143,0.16279069767441856
0.09201668586867835,0.7023809523809523,0.13953488372093026
0.0922545932900008,0.6964285714285714,0.13953488372093026
0.09249250071132324,0.6904761904761905,0.13953488372093026
0.09273040813264569,0.6845238095238095,0.13953488372093026
0.09296831555396814,0.6726190476190477,0.13953488372093026
0.09320622297529058,0.6726190476190477,0.13953488372093026
0.09344413039661303,0.6666666666666666,0.13953488372093026
0.09368203781793547,0.6607142857142857,0.13953488372093026
0.09391994523925792,0.6369047619047619,0.13953488372093026
0.09415785266058035,0.6190476190476191,0.13953488372093026
0.09439576008190281,0.6190476190476191,0.13953488372093026
0.09463366750322526,0.6130952380952381,0.13953488372093026
0.0948715749245477,0.6130952380952381,0.13953488372093026
0.09510948234587015,0.6130952380952381,0.13953488372093026
0.09534738976719259,0.6071428571428571,0.13953488372093026
0.09558529718851504,0.5952380952380952,0.13953488372093026
0.09582320460983748,0.5952380952380952,0.13953488372093026
0.09606111203115994,0.5952380952380952,0.13953488372093026
0.09629901945248237,0.5952380952380952,0.13953488372093026
0.09653692687380483,0.5833333333333334,0.13953488372093026
0.09677483429512726,0.5654761904761905,0.13953488372093026
0.09701274171644972,0.5654761904761905,0.13953488372093026
0.09725064913777216,0.5595238095238095,0.13953488372093026
0.09748855655909461,0.5595238095238095,0.13953488372093026
0.09772646398041705,0.5535714285714286,0.13953488372093026
0.0979643714017395,0.5535714285714286,0.13953488372093026
0.09820227882306194,0.5535714285714286,0.13953488372093026
0.09844018624438439,0.5416666666666666,0.13953488372093026
0.09867809366570685,0.5297619047619048,0.13953488372093026
0.09891600108702928,0.5297619047619048,0.13953488372093026
0.09915390850835173,0.5238095238095238,0.13953488372093026
0.09939181592967417,0.5178571428571429,0.13953488372093026
0.09962972335099662,0.5119047619047619,0.13953488372093026
0.09986763077231907,0.5119047619047619,0.13953488372093026
0.10010553819364151,0.5059523809523809,0.13953488372093026
0.10034344561496396,0.5059523809523809,0.13953488372093026
0.1005813530362864,0.5059523809523809,0.13953488372093026
0.10081926045760885,0.5059523809523809,0.13953488372093026
0.10105716787893129,0.5059523809523809,0.13953488372093026
0.10129507530025375,0.5059523809523809,0.13953488372093026
0.10153298272157618,0.5059523809523809,0.13953488372093026
0.10177089014289864,0.5059523809523809,0.13953488372093026
0.10200879756422107,0.5059523809523809,0.13953488372093026
0.10224670498554353,0.5,0.13953488372093026
0.10248461240686597,0.4880952380952381,0.13953488372093026
0.10272251982818842,0.4880952380952381,0.13953488372093026
0.10296042724951086,0.4880952380952381,0.13953488372093026
0.10319833467083331,0.4880952380952381,0.13953488372093026
0.10343624209215575,0.4880952380952381,0.13953488372093026
0.1036741495134782,0.4880952380952381,0.13953488372093026
0.10391205693480066,0.48214285714285715,0.13953488372093026
0.10414996435612309,0.48214285714285715,0.13953488372093026
0.10438787177744555,0.48214285714285715,0.13953488372093026
0.10462577919876798,0.48214285714285715,0.13953488372093026
0.10486368662009043,0.48214285714285715,0.13953488372093026
0.10510159404141288,0.47619047619047616,0.13953488372093026
0.10533950146273532,0.47619047619047616,0.13953488372093026
0.10557740888405777,0.47023809523809523,0.13953488372093026
0.10581531630538021,0.4642857142857143,0.13953488372093026
0.10605322372670266,0.4642857142857143,0.13953488372093026
0.1062911311480251,0.4642857142857143,0.13953488372093026
0.10652903856934755,0.4523809523809524,0.13953488372093026
0.10676694599066999,0.44642857142857145,0.13953488372093026
0.10700485341199244,0.44642857142857145,0.13953488372093026
0.1072427608333149,0.44642857142857145,0.13953488372093026
0.10748066825463734,0.44642857142857145,0.13953488372093026
0.10771857567595979,0.44642857142857145,0.13953488372093026
0.10795648309728223,0.44642857142857145,0.13953488372093026
0.10819439051860467,0.44642857142857145,0.13953488372093026
0.10843229793992712,0.44642857142857145,0.13953488372093026
0.10867020536124956,0.44642857142857145,0.13953488372093026
0.10890811278257201,0.44642857142857145,0.13953488372093026
0.10914602020389445,0.43452380952380953,0.13953488372093026
0.1093839276252169,0.43452380952380953,0.13953488372093026
0.10962183504653934,0.43452380952380953,0.13953488372093026
0.1098597424678618,0.43452380952380953,0.13953488372093026
0.11009764988918425,0.43452380952380953,0.13953488372093026
0.11033555731050669,0.43452380952380953,0.13953488372093026
0.11057346473182914,0.43452380952380953,0.13953488372093026
0.11081137215315158,0.43452380952380953,0.13953488372093026
0.11104927957447402,0.43452380952380953,0.13953488372093026
0.11128718699579647,0.43452380952380953,0.13953488372093026
0.11152509441711891,0.43452380952380953,0.13953488372093026
0.11176300183844136,0.42857142857142855,0.13953488372093026
0.1120009092597638,0.4226190476190476,0.13953488372093026
0.11223881668108625,0.4226190476190476,0.13953488372093026
0.11247672410240869,0.4166666666666667,0.13953488372093026
0.11271463152373115,0.4166666666666667,0.13953488372093026
0.1129525389450536,0.4166666666666667,0.13953488372093026
0.11319044636637604,0.4166666666666667,0.11627906976744184
0.11342835378769849,0.4166666666666667,0.09302325581395354
0.11366626120902093,0.4166666666666667,0.09302325581395354
0.11390416863034337,0.4166666666666667,0.09302325581395354
0.11414207605166582,0.4166666666666667,0.09302325581395354
0.11437998347298826,0.4166666666666667,0.09302325581395354
0.11461789089431071,0.4166666666666667,0.09302325581395354
0.11485579831563315,0.4166666666666667,0.09302325581395354
0.1150937057369556,0.4107142857142857,0.09302325581395354
0.11533161315827806,0.4107142857142857,0.09302325581395354
0.1155695205796005,0.4107142857142857,0.09302325581395354
0.11580742800092295,0.4107142857142857,0.09302325581395354
0.11604533542224539,0.4107142857142857,0.06976744186046513
0.11628324284356784,0.40476190476190477,0.06976744186046513
0.11652115026489028,0.40476190476190477,0.06976744186046513
0.11675905768621272,0.40476190476190477,0.06976744186046513
0.11699696510753517,0.40476190476190477,0.06976744186046513
0.11723487252885761,0.39880952380952384,0.06976744186046513
0.11747277995018006,0.39880952380952384,0.06976744186046513
0.1177106873715025,0.39880952380952384,0.06976744186046513
0.11794859479282496,0.39285714285714285,0.06976744186046513
0.11818650221414741,0.39285714285714285,0.06976744186046513
0.11842440963546985,0.39285714285714285,0.06976744186046513
0.1186623170567923,0.39285714285714285,0.06976744186046513
0.11890022447811474,0.39285714285714285,0.06976744186046513
0.11913813189943719,0.39285714285714285,0.06976744186046513
0.11937603932075963,0.36904761904761907,0.06976744186046513
0.11961394674208208,0.36904761904761907,0.046511627906976716
0.11985185416340452,0.36904761904761907,0.046511627906976716
0.12008976158472696,0.36904761904761907,0.046511627906976716
0.12032766900604941,0.36904761904761907,0.046511627906976716
0.12056557642737185,0.36904761904761907,0.046511627906976716
0.12080348384869431,0.36904761904761907,0.046511627906976716
0.12104139127001676,0.3630952380952381,0.046511627906976716
0.1212792986913392,0.3630952380952381,0.046511627906976716
0.12151720611266165,0.3630952380952381,0.046511627906976716
0.12175511353398409,0.3630952380952381,0.046511627906976716
0.12199302095530654,0.3630952380952381,0.046511627906976716
0.12223092837662898,0.3630952380952381,0.046511627906976716
0.12246883579795143,0.3630952380952381,0.046511627906976716
0.12270674321927387,0.35714285714285715,0.046511627906976716
0.12294465064059631,0.35714285714285715,0.046511627906976716
0.12318255806191876,0.35714285714285715,0.046511627906976716
0.12342046548324122,0.35714285714285715,0.046511627906976716
0.12365837290456366,0.35714285714285715,0.046511627906976716
0.12389628032588611,0.35119047619047616,0.046511627906976716
0.12413418774720855,0.35119047619047616,0.046511627906976716
0.124372095168531,0.35119047619047616,0.046511627906976716
0.12461000258985344,0.35119047619047616,0.046511627906976716
0.12484791001117589,0.35119047619047616,0.046511627906976716
0.12508581743249833,0.35119047619047616,0.046511627906976716
0.12532372485382076,0.35119047619047616,0.046511627906976716
0.12556163227514322,0.35119047619047616,0.046511627906976716
0.12579953969646568,0.35119047619047616,0.046511627906976716
0.1260374471177881,0.35119047619047616,0.046511627906976716
0.12627535453911057,0.34523809523809523,0.046511627906976716
0.126513261960433,0.34523809523809523,0.046511627906976716
0.12675116938175546,0.3392857142857143,0.046511627906976716
0.12698907680307792,0.3392857142857143,0.046511627906976716
0.12722698422440035,0.3392857142857143,0.046511627906976716
0.12746489164572278,0.3392857142857143,0.046511627906976716
0.12770279906704524,0.3392857142857143,0.046511627906976716
0.1279407064883677,0.3273809523809524,0.046511627906976716
0.12817861390969013,0.3273809523809524,0.046511627906976716
0.12841652133101256,0.3273809523809524,0.046511627906976716
0.12865442875233501,0.3273809523809524,0.046511627906976716
0.12889233617365747,0.3273809523809524,0.046511627906976716
0.12913024359497993,0.3273809523809524,0.046511627906976716
0.12936815101630236,0.3273809523809524,0.046511627906976716
0.1296060584376248,0.32142857142857145,0.046511627906976716
0.12984396585894725,0.32142857142857145,0.046511627906976716
0.1300818732802697,0.32142857142857145,0.023255813953488413
0.13031978070159214,0.32142857142857145,0.023255813953488413
0.13055768812291457,0.32142857142857145,0.023255813953488413
0.13079559554423703,0.32142857142857145,0.023255813953488413
0.1310335029655595,0.32142857142857145,0.023255813953488413
0.13127141038688192,0.31547619047619047,0.023255813953488413
0.13150931780820438,0.31547619047619047,0.023255813953488413
0.1317472252295268,0.31547619047619047,0.023255813953488413
0.13198513265084927,0.31547619047619047,0.023255813953488413
0.13222304007217173,0.30952380952380953,0.023255813953488413
0.13246094749349416,0.30357142857142855,0.023255813953488413
0.1326988549148166,0.30357142857142855,0.023255813953488413
0.13293676233613905,0.2976190476190476,0.023255813953488413
0.1331746697574615,0.2976190476190476,0.023255813953488413
0.13341257717878394,0.2976190476190476,0.023255813953488413
0.13365048460010637,0.2976190476190476,0.023255813953488413
0.13388839202142883,0.2976190476190476,0.023255813953488413
0.13412629944275128,0.2976190476190476,0.023255813953488413
0.13436420686407374,0.2916666666666667,0.023255813953488413
0.13460211428539617,0.2916666666666667,0.0
0.1348400217067186,0.2857142857142857,0.0
0.13507792912804106,0.2857142857142857,0.0
0.13531583654936352,0.2857142857142857,0.0
0.13555374397068595,0.27976190476190477,0.0
0.13579165139200838,0.27976190476190477,0.0
0.13602955881333084,0.27380952380952384,0.0
0.1362674662346533,0.26785714285714285,0.0
0.13650537365597573,0.2619047619047619,0.0
0.13674328107729816,0.2619047619047619,0.0
0.13698118849862062,0.2619047619047619,0.0
0.13721909591994308,0.2619047619047619,0.0
0.13745700334126554,0.2619047619047619,0.0
0.13769491076258797,0.2619047619047619,0.0
0.1379328181839104,0.25595238095238093,0.0
0.13817072560523286,0.25595238095238093,0.0
0.13840863302655532,0.25,0.0
0.13864654044787775,0.25,0.0
0.13888444786920018,0.25,0.0
0.13912235529052264,0.25,0.0
0.1393602627118451,0.23809523809523808,0.0
0.13959817013316755,0.23809523809523808,0.0
0.13983607755448998,0.23809523809523808,0.0
0.14007398497581242,0.23809523809523808,0.0
0.14031189239713487,0.23809523809523808,0.0
0.14054979981845733,0.2261904761904762,0.0
0.14078770723977976,0.2261904761904762,0.0
0.1410256146611022,0.2261904761904762,0.0
0.14126352208242465,0.2261904761904762,0.0
0.1415014295037471,0.2261904761904762,0.0
0.14173933692506954,0.2261904761904762,0.0
0.14197724434639197,0.2261904761904762,0.0
0.14221515176771443,0.22023809523809523,0.0
0.1424530591890369,0.22023809523809523,0.0
0.14269096661035935,0.22023809523809523,0.0
0.14292887403168178,0.22023809523809523,0.0
0.1431667814530042,0.22023809523809523,0.0
0.14340468887432667,0.21428571428571427,0.0
0.14364259629564913,0.21428571428571427,0.0
0.14388050371697156,0.21428571428571427,0.0
0.144118411138294,0.21428571428571427,0.0
0.14435631855961645,0.21428571428571427,0.0
0.1445942259809389,0.21428571428571427,0.0
0.14483213340226134,0.21428571428571427,0.0
0.1450700408235838,0.21428571428571427,0.0
0.14530794824490623,0.21428571428571427,0.0
0.14554585566622869,0.21428571428571427,0.0
0.14578376308755114,0.21428571428571427,0.0
0.14602167050887357,0.21428571428571427,0.0
0.146259577930196,0.21428571428571427,0.0
0.14649748535151846,0.21428571428571427,0.0
0.14673539277284092,0.21428571428571427,0.0
0.14697330019416335,0.21428571428571427,0.0
0.14721120761548578,0.21428571428571427,0.0
0.14744911503680824,0.20238095238095238,0.0
0.1476870224581307,0.20238095238095238,0.0
0.14792492987945316,0.19642857142857142,0.0
0.1481628373007756,0.19642857142857142,0.0
0.14840074472209802,0.19642857142857142,0.0
0.14863865214342048,0.19642857142857142,0.0
0.14887655956474294,0.19047619047619047,0.0
0.14911446698606537,0.18452380952380953,0.0
0.1493523744073878,0.18452380952380953,0.0
0.14959028182871026,0.18452380952380953,0.0
0.14982818925003272,0.17857142857142858,0.0
0.15006609667135515,0.17261904761904762,0.0
0.15030400409267758,0.16666666666666666,0.0
0.15054191151400004,0.16666666666666666,0.0
0.1507798189353225,0.16666666666666666,0.0
0.15101772635664495,0.16071428571428573,0.0
0.15125563377796739,0.15476190476190477,0.0
0.15149354119928982,0.15476190476190477,0.0
0.15173144862061227,0.15476190476190477,0.0
0.15196935604193473,0.15476190476190477,0.0
0.15220726346325716,0.15476190476190477,0.0
0.1524451708845796,0.15476190476190477,0.0
0.15268307830590205,0.1488095238095238,0.0
0.1529209857272245,0.1488095238095238,0.0
0.15315889314854697,0.14285714285714285,0.0
0.1533968005698694,0.14285714285714285,0.0
0.15363470799119183,0.14285714285714285,0.0
0.1538726154125143,0.14285714285714285,0.0
0.15411052283383675,0.14285714285714285,0.0
0.15434843025515918,0.14285714285714285,0.0
0.1545863376764816,0.14285714285714285,0.0
0.15482424509780407,0.13690476190476192,0.0
0.15506215251912653,0.13095238095238096,0.0
0.15530005994044896,0.13095238095238096,0.0
0.1555379673617714,0.13095238095238096,0.0
0.15577587478309385,0.13095238095238096,0.0
0.1560137822044163,0.13095238095238096,0.0
0.15625168962573877,0.13095238095238096,0.0
0.1564895970470612,0.13095238095238096,0.0
0.15672750446838363,0.125,0.0
0.15696541188970609,0.125,0.0
0.15720331931102854,0.125,0.0
0.15744122673235098,0.125,0.0
0.1576791341536734,0.125,0.0
0.15791704157499586,0.125,0.0
0.15815494899631832,0.125,0.0
0.15839285641764075,0.125,0.0
0.1586307638389632,0.125,0.0
0.15886867126028564,0.11904761904761904,0.0
0.1591065786816081,0.11904761904761904,0.0
0.15934448610293056,0.11904761904761904,0.0
0.159582393524253,0.11904761904761904,0.0
0.15982030094557542,0.1130952380952381,0.0
0.16005820836689788,0.1130952380952381,0.0
0.16029611578822034,0.1130952380952381,0.0
0.16053402320954277,0.1130952380952381,0.0
0.1607719306308652,0.1130952380952381,0.0
0.16100983805218766,0.10714285714285714,0.0
0.16124774547351012,0.10714285714285714,0.0
0.16148565289483258,0.10714285714285714,0.0
0.161723560316155,0.10714285714285714,0.0
0.16196146773747744,0.10714285714285714,0.0
0.1621993751587999,0.10714285714285714,0.0
0.16243728258012236,0.10714285714285714,0.0
0.16267519000144479,0.10714285714285714,0.0
0.16291309742276722,0.10714285714285714,0.0
0.16315100484408968,0.10714285714285714,0.0
0.16338891226541213,0.10714285714285714,0.0
0.16362681968673456,0.10119047619047619,0.0
0.163864727108057,0.09523809523809523,0.0
0.16410263452937945,0.09523809523809523,0.0
0.1643405419507019,0.09523809523809523,0.0
0.16457844937202437,0.09523809523809523,0.0
0.1648163567933468,0.09523809523809523,0.0
0.16505426421466923,0.09523809523809523,0.0
0.1652921716359917,0.09523809523809523,0.0
0.16553007905731415,0.08928571428571429,0.0
0.16576798647863658,0.08928571428571429,0.0
0.166005893899959,0.08928571428571429,0.0
0.16624380132128147,0.08928571428571429,0.0
0.16648170874260393,0.08928571428571429,0.0
0.1667196161639264,0.08928571428571429,0.0
0.16695752358524882,0.08928571428571429,0.0
0.16719543100657125,0.08928571428571429,0.0
0.1674333384278937,0.08928571428571429,0.0
0.16767124584921617,0.08928571428571429,0.0
0.1679091532705386,0.08928571428571429,0.0
0.16814706069186103,0.08333333333333333,0.0
0.1683849681131835,0.08333333333333333,0.0
0.16862287553450594,0.08333333333333333,0.0
0.1688607829558284,0.08333333333333333,0.0
0.1690986903771508,0.08333333333333333,0.0
0.16933659779847327,0.08333333333333333,0.0
0.16957450521979572,0.08333333333333333,0.0
0.16981241264111818,0.08333333333333333,0.0
0.17005032006244059,0.08333333333333333,0.0
0.17028822748376304,0.08333333333333333,0.0
0.1705261349050855,0.08333333333333333,0.0
0.17076404232640796,0.08333333333333333,0.0
0.17100194974773042,0.08333333333333333,0.0
0.17123985716905282,0.08333333333333333,0.0
0.17147776459037528,0.08333333333333333,0.0
0.17171567201169774,0.08333333333333333,0.0
0.1719535794330202,0.08333333333333333,0.0
0.1721914868543426,0.08333333333333333,0.0
0.17242939427566506,0.08333333333333333,0.0
0.17266730169698752,0.08333333333333333,0.0
0.17290520911830998,0.08333333333333333,0.0
0.17314311653963238,0.08333333333333333,0.0
0.17338102396095484,0.07738095238095238,0.0
0.1736189313822773,0.07738095238095238,0.0
0.17385683880359976,0.07738095238095238,0.0
0.17409474622492221,0.07738095238095238,0.0
0.17433265364624462,0.07738095238095238,0.0
0.17457056106756708,0.07738095238095238,0.0
0.17480846848888953,0.07738095238095238,0.0
0.175046375910212,0.07738095238095238,0.0
0.1752842833315344,0.07738095238095238,0.0
0.17552219075285685,0.07738095238095238,0.0
0.1757600981741793,0.07738095238095238,0.0
0.17599800559550177,0.07738095238095238,0.0
0.17623591301682423,0.07738095238095238,0.0
0.17647382043814663,0.07738095238095238,0.0
0.1767117278594691,0.07738095238095238,0.0
0.17694963528079155,0.07738095238095238,0.0
0.177187542702114,0.07738095238095238,0.0
0.1774254501234364,0.07738095238095238,0.0
0.17766335754475887,0.07738095238095238,0.0
0.17790126496608133,0.07738095238095238,0.0
0.1781391723874038,0.07738095238095238,0.0
0.1783770798087262,0.07142857142857142,0.0
0.17861498723004865,0.07142857142857142,0.0
0.1788528946513711,0.07142857142857142,0.0
0.17909080207269357,0.07142857142857142,0.0
0.17932870949401603,0.07142857142857142,0.0
0.17956661691533843,0.07142857142857142,0.0
0.1798045243366609,0.07142857142857142,0.0
0.18004243175798335,0.07142857142857142,0.0
0.1802803391793058,0.07142857142857142,0.0
0.1805182466006282,0.07142857142857142,0.0
0.18075615402195067,0.07142857142857142,0.0
0.18099406144327312,0.07142857142857142,0.0
0.18123196886459558,0.07142857142857142,0.0
0.18146987628591799,0.07142857142857142,0.0
0.18170778370724044,0.07142857142857142,0.0
0.1819456911285629,0.07142857142857142,0.0
0.18218359854988536,0.07142857142857142,0.0
0.18242150597120782,0.07142857142857142,0.0
0.18265941339253022,0.07142857142857142,0.0
0.18289732081385268,0.06547619047619048,0.0
0.18313522823517514,0.06547619047619048,0.0
0.1833731356564976,0.06547619047619048,0.0
0.18361104307782,0.06547619047619048,0.0
0.18384895049914246,0.06547619047619048,0.0
0.18408685792046492,0.05952380952380952,0.0
0.18432476534178738,0.05952380952380952,0.0
0.18456267276310984,0.05952380952380952,0.0
0.18480058018443224,0.05952380952380952,0.0
