EquationName,VariedVariable,DataFilePath,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full
Feynman5,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman5.csv,3,1E-07,0,2,12575,True,0.04357170094156,0.046052272212372763,0.04407898426163074
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,1E-05,0,2,1859,True,0.048198810120314975,0.04799821007346092,0.04815875695719898
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.0001,1,2,1074,True,0.024130457768454246,0.022968101797710434,0.023902508942161723
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,1E-06,0,2,3258,True,1.8732429353511117,1.8859615320603624,1.8757935536611088
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.001,0.5,2,800,True,0.09751902851105389,0.09703953945996224,0.09742331949339479
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,1E-06,0.5,2,2507,True,0.2664506289288567,0.2757475918459601,0.2683357915132378
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.001,0,2,884,True,0.024130487093137677,0.02296791558193374,0.023902496838561323
Feynman33,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman33.csv,3,1E-07,1,2,4475,True,2.551963029044713,2.5696161512143947,2.5555034091554694
Feynman44,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman44.csv,3,1E-06,0,2,3390,True,1.7396425740106234,1.5936141282088496,1.711433967809923
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.001,1,2,837,True,0.09751924417770409,0.09703520553421108,0.09742262884261466
Feynman56,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman56.csv,3,1E-07,1,2,4752,True,0.23702851036557626,0.23073534628374848,0.23578331532539695
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,1E-05,0.5,2,1847,True,0.04819880959383831,0.04799805840003636,0.04815872630214718
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,1E-06,0.5,2,2990,True,0.5373023366356107,0.5637251665145013,0.5426898317046581
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.001,0.5,2,1253,True,0.024130483080832234,0.02296802153812384,0.02390251396080775
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.01,0,2,1144,True,0.0975637612600187,0.09716112088671883,0.09748336622908685
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,1E-06,0.5,2,2744,True,1.8732429255525969,1.8859613434679021,1.875793507910007
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.001,1,2,853,True,0.024130497788366553,0.022968172022088822,0.02390255475924577
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,1E-06,1,2,2542,True,0.26645062620269294,0.2757475806741333,0.2683357870515471
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.01,0.5,2,880,True,0.09755810712449259,0.09711632757162669,0.09746991140229418
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,1E-05,1,2,1705,True,0.04819881050272959,0.047997973560839055,0.04815871011864654
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.01,0,2,951,True,0.02413320036292855,0.022968384805686495,0.02390477834915483
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.01,1,2,825,True,0.09758008868330939,0.09710000800576095,0.09748426168822223
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,1E-06,1,2,2530,True,0.5373023365817102,0.5637250440530791,0.5426898062203321
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.1,0,2,763,True,0.10104466504375435,0.1012992697773948,0.10109563728732456
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.01,0.5,2,932,True,0.024133240536313688,0.022969832531332494,0.023905089004861522
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.0001,0,2,1547,True,0.048198811071887074,0.047998849848764784,0.048158885248265684
Feynman33,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman33.csv,3,1E-06,0,2,4169,True,2.551963039514478,2.569616311079201,2.5555034496692124
Feynman56,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman56.csv,3,1E-06,0,2,3941,True,0.23702850733629183,0.230735349931078,0.2357833136030195
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,1E-05,0,2,2286,True,0.2664506314996008,0.27574749155785905,0.2683357729437489
Feynman44,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman44.csv,3,1E-06,0.5,2,4417,True,1.7396425663462227,1.5936135802959606,1.711433859538745
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,1E-06,1,2,2645,True,1.8732429340653074,1.8859609968689472,1.875793445015379
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.1,0.5,2,668,True,0.1011152400639994,0.10150955273138565,0.10119422551561615
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.01,1,2,695,True,0.024134606873774632,0.022972962345700582,0.023906793991430874
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,1E-05,0,2,2228,True,0.5373023385212042,0.563725645522237,0.5426899327131255
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.1,1,2,1010,True,0.10355184492290653,0.10429137502994111,0.10370017285750936
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.0001,0.5,2,1681,True,0.048198814540575514,0.047998144129477935,0.04815874735152756
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.1,0,2,901,True,0.024360237318608993,0.023179383931710484,0.02412869034294833
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1,0,2,980,True,0.16747251672411395,0.1724547187757472,0.16848074397963508
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.1,0.5,2,973,True,0.024386498431233902,0.023226382786167118,0.02415893242788619
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,1E-05,0.5,2,2557,True,0.26645063075450054,0.2757474061886807,0.2683357548064253
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.0001,1,2,1715,True,0.04819881482342875,0.04799733822418934,0.04815858693554018
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1,0.5,2,783,True,0.2100476157723417,0.22116827077842727,0.2123183494499245
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.1,1,2,723,True,0.024540753933325807,0.02343181595382146,0.02432301138164412
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,1E-05,0,2,2949,True,1.8732429369753445,1.8859635123989498,1.875793953173547
Feynman33,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman33.csv,3,1E-06,0.5,2,3883,True,2.5519630316569093,2.569616256247065,2.5555034323648744
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,1E-05,0.5,2,2552,True,0.5373023381945121,0.5637244193489689,0.5426896777141593
Feynman44,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman44.csv,3,1E-06,1,2,3566,True,1.739642570774322,1.5936141053775021,1.7114339609262927
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1,1,2,808,True,0.26595138340275615,0.2801793810431388,0.26885722564107356
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1,0,2,909,True,0.030417951861558417,0.029237941101338812,0.030185640233904912
Feynman5,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman5.csv,3,1E-07,0.5,2,10288,True,0.043571704757094896,0.04605228031980269,0.04407898897300496
Feynman56,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman56.csv,3,1E-06,0.5,2,4507,True,0.23702850739756406,0.2307353604603359,0.23578331571306285
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.001,0,2,1540,True,0.048198912076061064,0.04800562889822587,0.04816031749724589
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-07,0,3,717,True,0.09751863092020382,0.09703546167106564,0.09742218877434498
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,1E-05,1,2,2064,True,0.26645063171620986,0.2757473830360609,0.26833575081196503
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1,0.5,2,694,True,0.03218352869438069,0.031066537104073793,0.03196325329038612
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1,1,2,752,True,0.033888722764633464,0.03275147919329087,0.03366434764501255
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-07,0.5,3,841,True,0.09751863068278466,0.0970354819804301,0.09742219262997096
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,1E-05,0.5,2,2487,True,1.8732429308012497,1.8859624470270226,1.8757937340114754
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,1E-05,1,2,2236,True,0.5373023396664042,0.563723201437404,0.5426894258565946
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.001,0.5,2,1616,True,0.048198972937726445,0.047999242552553355,0.0481590931281427
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-07,1,3,708,True,0.09751863060939397,0.09703549090757545,0.09742219434954222
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-07,0,3,876,True,0.024130456970669782,0.022968149121109626,0.023902517392538007
Feynman44,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman44.csv,3,1E-05,0,2,2788,True,1.7396425741789374,1.593611483814275,1.7114334754777016
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-06,0,3,697,True,0.09751863091238203,0.09703546762843118,0.09742218995482488
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,0.0001,0,2,2448,True,0.26645063912676986,0.2757456931180506,0.26833540938065226
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-07,0.5,3,864,True,0.024130456948072622,0.022968101433244813,0.023902508209553936
Feynman33,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman33.csv,3,1E-06,1,2,3909,True,2.551963034611691,2.569616572667742,2.555503498359051
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.001,1,2,1338,True,0.048199135234408,0.04799269874052785,0.0481579187294843
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-06,0.5,3,726,True,0.09751863056467293,0.09703549747533695,0.09742219562206846
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,1E-05,1,2,2355,True,1.8732429375040909,1.8859608274428465,1.8757934136937762
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-07,1,3,786,True,0.02413045777099615,0.022968102700586433,0.023902509117730727
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,0.0001,0,2,2397,True,0.5373025231453391,0.563729502671441,0.5426908802800318
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-06,1,3,755,True,0.09751863028792136,0.0970354924816687,0.09742219440567858
Feynman56,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman56.csv,3,1E-06,1,2,4469,True,0.23702851113985302,0.23073532297863525,0.2357833113868565
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-06,0,3,767,True,0.024130456689734323,0.022968148282491583,0.02390251700447927
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.01,0,2,1459,True,0.04820885726968876,0.04808057771346894,0.048183228680232316
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-05,0,3,746,True,0.09751863089855224,0.09703553714178217,0.09742220379123694
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,0.0001,0.5,2,2406,True,0.26645064508166516,0.27574546543294653,0.26833536731656327
Feynman44,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman44.csv,3,1E-05,0.5,2,3264,True,1.7396425694736166,1.5936099283251661,1.7114331819709234
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-06,0.5,3,838,True,0.024130458014123158,0.02296810113640637,0.02390250901348072
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-05,0.5,3,854,True,0.09751863085336394,0.09703552597343816,0.09742220153024715
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,0.0001,0.5,2,2258,True,0.5373025780349538,0.5637173161815822,0.5426883919921258
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.01,0.5,2,1559,True,0.048215002727239845,0.048020859147577165,0.04817623660109292
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-06,1,3,888,True,0.024130455619443526,0.02296811856274665,0.023902510428488986
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,0.0001,0,2,2652,True,1.8732430301138623,1.8859856515253406,1.8757984794342981
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,1E-05,1,3,691,True,0.09751863076228338,0.09703547538310542,0.09742219137940557
Feynman33,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman33.csv,3,1E-05,0,2,3743,True,2.5519630397573603,2.5696162671598968,2.555503441030877
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-05,0,3,875,True,0.0241304570811849,0.022968147517292405,0.023902517173568706
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.0001,0,3,826,True,0.09751863554457824,0.09703628362327421,0.09742235621593393
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,0.0001,1,2,2301,True,0.26645065206667085,0.2757453224894875,0.2683353434871551
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.01,1,2,1666,True,0.04822879987667213,0.047989416934813574,0.04818101843655807
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.0001,0.5,3,804,True,0.09751863435887533,0.0970358671448338,0.0974222723009784
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-05,0.5,3,963,True,0.024130457719415403,0.02296811046192577,0.02390251056765881
Feynman17,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman17.csv,3,0.0001,1,2,2218,True,0.5373026967045128,0.5637051725240623,0.5426859631636238
Feynman56,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman56.csv,3,1E-05,0,2,3911,True,0.23702850600604522,0.23073540859601696,0.2357833240149957
Feynman44,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman44.csv,3,1E-05,1,2,3284,True,1.7396425547129626,1.593608754417753,1.7114329513498268
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.0001,1,3,628,True,0.09751863641113727,0.09703540999077882,0.09742218287641571
Feynman81,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman81.csv,3,0.0001,0.5,2,2562,True,1.8732431084022656,1.885972434472745,1.8757958842207434
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,1E-05,1,3,777,True,0.02413045669942975,0.022968130570550766,0.023902513608397288
Feynman31,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman31.csv,3,0.1,0,2,1318,True,0.04903641988819575,0.04940554881731193,0.0491104676331748
Feynman65,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman65.csv,3,0.001,0,3,710,True,0.0975190932650225,0.09704414663169368,0.09742428916897702
Feynman64,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman64.csv,3,0.001,0,2,2240,True,0.2664515152241176,0.2757285338575169,0.26833257880627465
Feynman2,None,C:\Users\P41874\Desktop\fbachinger_scprval\multivariate_data\Feynman2.csv,3,0.0001,0,3,876,True,0.024130457498968593,0.022968124619311876,0.023902513110408957
