epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0,1.0,1.0,1.0,1.0,1.3453368321492163,0.45421076276664507,0.3797293071803196,Feynman56,z,0.4537957103534798
1.0,1.0,1.0,1.0,1.0,2.008730735643039,0.6781848960246355,0.7367282237870398,Feynman56,z,0.6820849629324904
1.0,1.0,1.0,1.0,1.0,1.5052594708455356,0.5082036231195928,0.4544060489311504,Feynman56,z,0.5068659074186622
1.0,1.0,1.0,1.0,1.0,1.4851045056978012,0.5013989316293116,0.5626939245439208,Feynman56,z,0.5000733634369737
1.0,1.0,1.0,1.0,1.0,1.3021600827893378,0.43963348829389837,0.4410305783978855,Feynman56,z,0.43983027328354224
1.0,1.0,1.0,1.0,1.0,1.7160242966414414,0.5793617524456168,0.5575114824560555,Feynman56,z,0.5792624581374685
1.0,1.0,1.0,1.0,1.0,1.3538152577025595,0.45707323708951936,0.43768453486781433,Feynman56,z,0.4565577510822177
1.0,1.0,1.0,1.0,1.0,1.5991097824348572,0.5398892356697033,0.514956009698842,Feynman56,z,0.5388252042904506
1.0,1.0,1.0,1.0,1.0,1.9501689451348396,0.6584133452129207,0.6239103664904356,Feynman56,z,0.6614478223612786
1.0,1.0,1.0,1.0,1.0,1.3520858386256585,0.4564893530098666,0.4051116584568619,Feynman56,z,0.4559938420419341
1.0,1.0,1.0,1.0,1.0,1.4861912627670741,0.5017658410497488,0.5560211111059985,Feynman56,z,0.5004389219909838
1.0,1.0,1.0,1.0,1.0,2.9379832110072086,0.9919178330495385,0.956308410718144,Feynman56,z,0.9869691939019102
1.0,1.0,1.0,1.0,1.0,2.1733629906181107,0.7337678105195582,0.7229775268611099,Feynman56,z,0.7398726495281842
1.0,1.0,1.0,1.0,1.0,2.2694575346939168,0.7662111177414807,0.867572061571474,Feynman56,z,0.7732546724468092
1.0,1.0,1.0,1.0,1.0,2.2856377575116955,0.7716738622171945,0.7788784584447012,Feynman56,z,0.7788381368517483
1.0,1.0,1.0,1.0,1.0,1.3909570264418596,0.4696129897421166,0.46167837611436485,Feynman56,z,0.4687301707171666
1.0,1.0,1.0,1.0,1.0,1.063124341921819,0.35893057167599995,0.37459697667484765,Feynman56,z,0.3660220195441773
1.0,1.0,1.0,1.0,1.0,1.1821968102861662,0.3991316539535709,0.36337489950855695,Feynman56,z,0.40198990999342493
1.0,1.0,1.0,1.0,1.0,1.180702773612468,0.3986272393557206,0.4074688789677735,Feynman56,z,0.40152827518504836
1.0,1.0,1.0,1.0,1.0,1.444749323717486,0.48777427083742403,0.45821322699322553,Feynman56,z,0.48655745778231707
1.0,1.0,1.0,1.0,1.0,2.881817764082637,0.9729553324481206,0.9291260371879926,Feynman56,z,0.9708462458314339
1.0,1.0,1.0,1.0,1.0,2.8205000383113195,0.9522533265800339,0.9514764649723205,Feynman56,z,0.9527651230048664
1.0,1.0,1.0,1.0,1.0,2.545449005905941,0.8593909769861268,0.8601985784864374,Feynman56,z,0.8663784522055566
1.0,1.0,1.0,1.0,1.0,1.817385968269974,0.6135833399956644,0.655453846605804,Feynman56,z,0.6147145209574746
1.0,1.0,1.0,1.0,1.0,2.645109197699803,0.8930381132648869,0.9849124052821512,Feynman56,z,0.8985774554232696
1.0,1.0,1.0,1.0,1.0,2.143734849885628,0.7237647985749883,0.7662245674270651,Feynman56,z,0.7295163541276236
1.0,1.0,1.0,1.0,1.0,2.4098171665334664,0.8135991427445872,0.8235679776639758,Feynman56,z,0.8212325852430759
1.0,1.0,1.0,1.0,1.0,2.9311646360530643,0.9896157551929798,1.067365151305546,Feynman56,z,0.9850351176772224
1.0,1.0,1.0,1.0,1.0,2.057223120823167,0.6945568281197771,0.8194386594736891,Feynman56,z,0.6991558450130059
1.0,1.0,1.0,1.0,1.0,1.5675413777009564,0.529231154473335,0.4715449390172388,Feynman56,z,0.5280182734998761
1.0,1.0,1.0,1.0,1.0,1.634359346879301,0.5517901449222399,0.6148029243435691,Feynman56,z,0.5509530418305003
1.0,1.0,1.0,1.0,1.0,2.703307607666909,0.9126869800403067,0.8707878546235319,Feynman56,z,0.9169344400562489
1.0,1.0,1.0,1.0,1.0,1.1477078951166713,0.38748755405845037,0.3736107626714251,Feynman56,z,0.3913979927268072
1.0,1.0,1.0,1.0,1.0,2.7587492671731733,0.9314051165334253,0.8972243532998334,Feynman56,z,0.934083572429851
1.0,1.0,1.0,1.0,1.0,2.8822228558845078,0.9730920989826577,0.9167775525603622,Feynman56,z,0.9709640681043356
1.0,1.0,1.0,1.0,1.0,1.8702598526358498,0.6314345477931153,0.5976939786647538,Feynman56,z,0.6332996844333072
1.0,1.0,1.0,1.0,1.0,1.4573419432913128,0.49202577366197736,0.4321321192638699,Feynman56,z,0.490762533290972
1.0,1.0,1.0,1.0,1.0,2.4979515642289085,0.8433549563420445,0.7123211941580319,Feynman56,z,0.8507276231161693
1.0,1.0,1.0,1.0,1.0,2.995597997531692,1.0113696576845013,0.9818293439422637,Feynman56,z,1.0030445715114447
1.0,1.0,1.0,1.0,1.0,1.8686452330129706,0.6308894221465405,0.6402579647880945,Feynman56,z,0.6327315148373085
1.0,1.0,1.0,1.0,1.0,1.6481027230190184,0.5564301645888667,0.6366502783028264,Feynman56,z,0.5556975929757473
1.0,1.0,1.0,1.0,1.0,1.2226056959176292,0.41277444609797065,0.48890532429695305,Feynman56,z,0.4145687767278688
1.0,1.0,1.0,1.0,1.0,1.4419556855277573,0.4868310865710544,0.5532210783530944,Feynman56,z,0.4856261536218625
1.0,1.0,1.0,1.0,1.0,2.99307362440243,1.0105173823158726,0.965699438408422,Feynman56,z,1.0023504413982798
1.0,1.0,1.0,1.0,1.0,2.1872307416507866,0.7384498214657294,0.6852815879143306,Feynman56,z,0.7447108702790698
1.0,1.0,1.0,1.0,1.0,2.5334677994417927,0.8553458986110318,0.7862344024241944,Feynman56,z,0.8624479633462097
1.0,1.0,1.0,1.0,1.0,1.7659330032321423,0.5962118610188315,0.636799332871262,Feynman56,z,0.5966829906497945
1.0,1.0,1.0,1.0,1.0,2.192715769760139,0.7403016690787656,0.7212262616255414,Feynman56,z,0.7466227677280928
1.0,1.0,1.0,1.0,1.0,1.0456867022372565,0.3530432998547698,0.32929341184530914,Feynman56,z,0.3609024572563768
1.0,1.0,1.0,1.0,1.0,2.2137219530837697,0.747393747673685,0.7717659574079617,Feynman56,z,0.7539351862464712
1.0,1.0,1.0,1.0,1.0,2.254446266765725,0.7611430342007467,0.8044133299174839,Feynman56,z,0.7680640538937011
1.0,1.0,1.0,1.0,1.0,1.2429820199257664,0.4196538724609068,0.36075786381956404,Feynman56,z,0.42097798352095794
1.0,1.0,1.0,1.0,1.0,2.3303052725049946,0.7867544469236918,0.8609477802577036,Feynman56,z,0.7941858652500146
1.0,1.0,1.0,1.0,1.0,1.0808760393616526,0.36492387524271236,0.32022237571304035,Feynman56,z,0.37127408820928703
1.0,1.0,1.0,1.0,1.0,2.5629877838956743,0.865312394982232,0.7851984364634296,Feynman56,z,0.8721101166480305
1.0,1.0,1.0,1.0,1.0,2.4185059262095043,0.8165326297834016,0.7907540044496505,Feynman56,z,0.8241644720347459
1.0,1.0,1.0,1.0,1.0,1.8640797702857856,0.6293480369275062,0.6966853237305348,Feynman56,z,0.6311251545010343
1.0,1.0,1.0,1.0,1.0,2.0098844976602948,0.6785744275630472,0.7128068950370938,Feynman56,z,0.6824913900792892
1.0,1.0,1.0,1.0,1.0,2.8087889509570045,0.9482994454456475,1.0642452224146457,Feynman56,z,0.9492575753566909
1.0,1.0,1.0,1.0,1.0,2.4699445467662495,0.8338992657963462,0.8133722720231321,Feynman56,z,0.8414156971521675
1.0,1.0,1.0,1.0,1.0,2.6716000164758036,0.9019819069045348,0.7889267203301332,Feynman56,z,0.9069765527733915
1.0,1.0,1.0,1.0,1.0,1.6232087055201165,0.5480254807905061,0.5052993712027947,Feynman56,z,0.5471100243716035
1.0,1.0,1.0,1.0,1.0,1.4502657251167714,0.48963671065726727,0.44548318557611233,Feynman56,z,0.4883981319936819
1.0,1.0,1.0,1.0,1.0,1.5207711278197522,0.5134406473187876,0.5248247342676677,Feynman56,z,0.5121117011011246
1.0,1.0,1.0,1.0,1.0,1.5358494478590463,0.5185313689006432,0.4920599371805373,Feynman56,z,0.5172254899358139
1.0,1.0,1.0,1.0,1.0,2.5151355384732605,0.8491565859877745,0.7410161593226194,Feynman56,z,0.8564109965985351
1.0,1.0,1.0,1.0,1.0,1.7366375915234222,0.5863211845876188,0.6497423512793812,Feynman56,z,0.586447980452189
1.0,1.0,1.0,1.0,1.0,2.2264217674312827,0.7516814414496472,0.7954782179998062,Feynman56,z,0.7583482773812834
1.0,1.0,1.0,1.0,1.0,2.509592275797595,0.8472850773009072,0.8780497100546536,Feynman56,z,0.8545801936836378
1.0,1.0,1.0,1.0,1.0,1.635440084297611,0.5521550219964345,0.5108055489065905,Feynman56,z,0.5513258245890668
1.0,1.0,1.0,1.0,1.0,1.0347548622228038,0.34935250713078325,0.27042186046086303,Feynman56,z,0.35771330201327145
1.0,1.0,1.0,1.0,1.0,1.1329587313176486,0.3825079617517252,0.37729411021965964,Feynman56,z,0.38691044953621817
1.0,1.0,1.0,1.0,1.0,1.9141520485891634,0.6462533703563901,0.5978270304234933,Feynman56,z,0.648755521206627
1.0,1.0,1.0,1.0,1.0,1.018842586222013,0.343980226489268,0.38912118814500335,Feynman56,z,0.3530996862692045
1.0,1.0,1.0,1.0,1.0,1.5216077459891038,0.5137231051893854,0.5354861409661034,Feynman56,z,0.5123950678695045
1.0,1.0,1.0,1.0,1.0,2.348282479809429,0.7928238868193621,0.8335464861073624,Feynman56,z,0.8003332912291042
1.0,1.0,1.0,1.0,1.0,1.6360635210362415,0.5523655058468899,0.5481685982478055,Feynman56,z,0.5515408936438883
1.0,1.0,1.0,1.0,1.0,1.5015173567932745,0.5069402157427785,0.5853080014539004,Feynman56,z,0.5056027155914085
1.0,1.0,1.0,1.0,1.0,2.3639131903050083,0.7981011057039741,0.7576299654020027,Feynman56,z,0.8056635537206007
1.0,1.0,1.0,1.0,1.0,2.267309800306755,0.7654860026246557,0.8044022735695051,Feynman56,z,0.772512635193415
1.0,1.0,1.0,1.0,1.0,2.6349041715782517,0.8895927064433711,0.8595134148658695,Feynman56,z,0.8953231728500145
1.0,1.0,1.0,1.0,1.0,2.307772478328797,0.7791469560816515,0.7405912303307258,Feynman56,z,0.7864562048167815
1.0,1.0,1.0,1.0,1.0,1.0407104302080235,0.3513632177666868,0.42299214770205984,Feynman56,z,0.3594487642049762
1.0,1.0,1.0,1.0,1.0,1.166419409996504,0.3938049098633241,0.46675862764050075,Feynman56,z,0.3971276302332593
1.0,1.0,1.0,1.0,1.0,2.591221147708822,0.8748445042700982,0.7309115726766421,Feynman56,z,0.8812800330105764
1.0,1.0,1.0,1.0,1.0,2.255973624860093,0.7616586987306121,0.7684435048164998,Feynman56,z,0.7685926348121722
1.0,1.0,1.0,1.0,1.0,1.1647810641110419,0.3932517737887527,0.4876819813408612,Feynman56,z,0.396624343543744
1.0,1.0,1.0,1.0,1.0,2.2181605586527855,0.7488923035542242,0.692102319454903,Feynman56,z,0.7554782605506362
1.0,1.0,1.0,1.0,1.0,2.976378786504587,1.004880894207738,1.076645506578134,Feynman56,z,0.9977359937709747
1.0,1.0,1.0,1.0,1.0,1.8083524820717676,0.6105334668646549,0.5500782038365913,Feynman56,z,0.6115443260372322
1.0,1.0,1.0,1.0,1.0,1.4092923740083256,0.47580334445830436,0.6764611090619412,Feynman56,z,0.47478123199451516
1.0,1.0,1.0,1.0,1.0,1.4585005004697187,0.4924169241360723,0.4510081937809979,Feynman56,z,0.49114999171933715
1.0,1.0,1.0,1.0,1.0,2.5142105847010754,0.8488443043729784,0.9681135082421932,Feynman56,z,0.8561056782151678
1.0,1.0,1.0,1.0,1.0,2.458548160457859,0.8300516335943435,0.8509734247726011,Feynman56,z,0.8376097996614937
1.0,1.0,1.0,1.0,1.0,1.4070062363741382,0.47503150182841447,0.4050362091788342,Feynman56,z,0.4740252875067555
1.0,1.0,1.0,1.0,1.0,1.6462300192746893,0.5557979049377363,0.5961952193494545,Feynman56,z,0.5550505847483572
1.0,1.0,1.0,1.0,1.0,2.7901242222080143,0.9419978855096365,0.8551612810550555,Feynman56,z,0.9436326664782275
1.0,1.0,1.0,1.0,1.0,1.8040277508985025,0.6090733571002985,0.4747425206688398,Feynman56,z,0.6100272290556462
1.0,1.0,1.0,1.0,1.0,2.334079219870622,0.7880286018197891,0.8582162590228349,Feynman56,z,0.7954778597055633
1.0,1.0,1.0,1.0,1.0,1.7295030974072307,0.5839124465399935,0.7139528603428712,Feynman56,z,0.5839593919846324
1.0,1.0,1.0,1.0,1.0,2.754317314264738,0.9299088067149612,0.8939308837523343,Feynman56,z,0.9327254203580313
1.0,1.0,1.0,1.0,1.0,2.8240358594048613,0.953447085613107,1.0199723828805762,Feynman56,z,0.9538207811959738
1.0,1.0,1.0,1.0,1.0,1.787871668696195,0.6036187629458312,0.5687711975099466,Feynman56,z,0.6043635092914436
1.0,1.0,1.0,1.0,1.0,2.9481577361855233,0.9953529421847339,1.0302578293373637,Feynman56,z,0.9898429434969469
1.0,1.0,1.0,1.0,1.0,2.544937922396527,0.8592184256777102,0.875813749199228,Feynman56,z,0.8662110356287692
1.0,1.0,1.0,1.0,1.0,2.7635753313332847,0.9330344856482389,1.0796218123190406,Feynman56,z,0.9355599168976819
1.0,1.0,1.0,1.0,1.0,1.575639652726407,0.5319652829001378,0.450863921318856,Feynman56,z,0.5307854180839263
1.0,1.0,1.0,1.0,1.0,2.6900678391765496,0.9082169876925517,0.9503425917483002,Feynman56,z,0.9127893229693235
1.0,1.0,1.0,1.0,1.0,1.932292394552828,0.6523778889008234,0.6957126693414886,Feynman56,z,0.6551475533963917
1.0,1.0,1.0,1.0,1.0,2.6943775818664824,0.9096720370658712,0.9356813660656715,Feynman56,z,0.9141406692367985
1.0,1.0,1.0,1.0,1.0,1.6778472902253658,0.5664724842787066,0.5659540603242582,Feynman56,z,0.565994543093929
1.0,1.0,1.0,1.0,1.0,2.360963130074625,0.7971051104443265,0.9197971857201201,Feynman56,z,0.8046586261702671
1.0,1.0,1.0,1.0,1.0,1.830217003080024,0.6179153362429148,0.6627326300034122,Feynman56,z,0.6192202361533757
1.0,1.0,1.0,1.0,1.0,2.930799306106744,0.989492413001185,0.9500832057137928,Feynman56,z,0.984931307873193
1.0,1.0,1.0,1.0,1.0,1.299685545557466,0.43879803845210125,0.46694222439262173,Feynman56,z,0.43903511997841793
1.0,1.0,1.0,1.0,1.0,1.933590711434432,0.6528162248528422,0.5983880273599672,Feynman56,z,0.6556050921519725
1.0,1.0,1.0,1.0,1.0,1.9349497168781238,0.6532750503933554,0.5228503767961843,Feynman56,z,0.6560840244160409
1.0,1.0,1.0,1.0,1.0,2.750047044883732,0.9284670842656716,0.9734753461201884,Feynman56,z,0.9314146807174799
1.0,1.0,1.0,1.0,1.0,2.3487825102585163,0.7929927064088204,0.758449496979976,Feynman56,z,0.8005040236838579
1.0,1.0,1.0,1.0,1.0,1.0742431093666776,0.3626844745808109,0.30221279488556174,Feynman56,z,0.3693069428736784
1.0,1.0,1.0,1.0,1.0,2.3792727150980832,0.8032867672463333,0.8303218366112382,Feynman56,z,0.8108874010979685
1.0,1.0,1.0,1.0,1.0,2.0239055363711933,0.6833081912833818,0.6707499031880139,Feynman56,z,0.6874296120869956
1.0,1.0,1.0,1.0,1.0,1.4949300626486166,0.5047162225936179,0.5498305799889184,Feynman56,z,0.5033813456480617
1.0,1.0,1.0,1.0,1.0,2.1337394769020146,0.7203901745562796,0.7145676832972402,Feynman56,z,0.7260170488143343
1.0,1.0,1.0,1.0,1.0,1.1115268331852814,0.3752721539111801,0.39259694255835365,Feynman56,z,0.3804358873204237
1.0,1.0,1.0,1.0,1.0,2.322675439915274,0.7841784733849144,0.7921361573041121,Feynman56,z,0.791571495970749
1.0,1.0,1.0,1.0,1.0,1.5753570514603645,0.5318698714510935,0.5806868322714022,Feynman56,z,0.5306887931658978
1.0,1.0,1.0,1.0,1.0,1.8173048631805626,0.6135559574074193,0.6144897192431802,Feynman56,z,0.6146860505750773
1.0,1.0,1.0,1.0,1.0,1.124860204159847,0.37977374820034643,0.4156881869528798,Feynman56,z,0.3844573897119224
1.0,1.0,1.0,1.0,1.0,2.360520419973563,0.7969556432715837,0.7344589489250353,Feynman56,z,0.8045077747843015
1.0,1.0,1.0,1.0,1.0,1.5620125346502676,0.5273645141203324,0.5087158127688333,Feynman56,z,0.5261312083223089
1.0,1.0,1.0,1.0,1.0,2.7179624172234425,0.9176347165980275,0.8341528747104539,Feynman56,z,0.9215005872847608
1.0,1.0,1.0,1.0,1.0,2.903918016558893,0.9804167891589572,0.951070668711908,Feynman56,z,0.9772419662972811
1.0,1.0,1.0,1.0,1.0,1.1869315634916262,0.4007301947900157,0.3467988899342805,Feynman56,z,0.40345452471970084
1.0,1.0,1.0,1.0,1.0,1.9120730134346258,0.6455514493795798,0.6504320798242635,Feynman56,z,0.6480230570689675
1.0,1.0,1.0,1.0,1.0,1.3718604988987744,0.46316564649374786,0.3546459852051578,Feynman56,z,0.46245713910285496
1.0,1.0,1.0,1.0,1.0,1.5869313220504007,0.5357775606985286,0.43304029073837236,Feynman56,z,0.5346497490274936
1.0,1.0,1.0,1.0,1.0,1.8563932252877515,0.6267529162237789,0.5456054930491387,Feynman56,z,0.6284212835044766
1.0,1.0,1.0,1.0,1.0,2.384178216606233,0.8049429558888535,0.7701573011826421,Feynman56,z,0.8125527888906515
1.0,1.0,1.0,1.0,1.0,1.4620905498531125,0.49362899164945195,0.5511338151554814,Feynman56,z,0.4923512314889708
1.0,1.0,1.0,1.0,1.0,2.632430950136717,0.88875770083689,0.8272808363173966,Feynman56,z,0.8945329498603016
1.0,1.0,1.0,1.0,1.0,1.5018131803971553,0.5070400912992579,0.4604693401036887,Feynman56,z,0.505702540658155
1.0,1.0,1.0,1.0,1.0,1.2075311130638826,0.4076849862595368,0.4100658538702216,Feynman56,z,0.4098554567738195
1.0,1.0,1.0,1.0,1.0,1.134882498212798,0.383157461273295,0.37330121070175865,Feynman56,z,0.3874943121285353
1.0,1.0,1.0,1.0,1.0,1.7711339908726518,0.5979678112811623,0.5918426691862849,Feynman56,z,0.5985026592261762
1.0,1.0,1.0,1.0,1.0,2.7090152362088338,0.9146139817038788,0.9623956018166723,Feynman56,z,0.9187155941736079
1.0,1.0,1.0,1.0,1.0,1.8821434028700972,0.6354466556067773,0.7136573652506697,Feynman56,z,0.6374823682525567
1.0,1.0,1.0,1.0,1.0,2.9780151376364348,1.0054333568163496,0.9433227734223284,Feynman56,z,0.9981901015973752
1.0,1.0,1.0,1.0,1.0,1.051112907281012,0.35487528770565996,0.31562280098079654,Feynman56,z,0.36249129943024533
1.0,1.0,1.0,1.0,1.0,1.0781184595817639,0.36399286496686034,0.45273166638789536,Feynman56,z,0.37045558731763056
1.0,1.0,1.0,1.0,1.0,2.3501985936021157,0.7934708025110507,0.8452596656087346,Feynman56,z,0.8009874604433029
1.0,1.0,1.0,1.0,1.0,1.8726309165664545,0.6322350631218808,0.6046614948154193,Feynman56,z,0.6341340992308512
1.0,1.0,1.0,1.0,1.0,2.9185580403267855,0.9853595337591429,1.0741727036575028,Feynman56,z,0.9814421239880566
1.0,1.0,1.0,1.0,1.0,2.5858467922585255,0.8730300218073246,1.0082178595641635,Feynman56,z,0.8795400083880464
1.0,1.0,1.0,1.0,1.0,1.6717716040752857,0.564421219513919,0.578386583659753,Feynman56,z,0.5638882396342628
1.0,1.0,1.0,1.0,1.0,1.1057868059255798,0.3733342138372691,0.32986293422675755,Feynman56,z,0.3787112892251359
1.0,1.0,1.0,1.0,1.0,2.2846296797528964,0.7713335163968688,0.8133180688302791,Feynman56,z,0.778490625087462
1.0,1.0,1.0,1.0,1.0,2.4212853615259893,0.817471018895327,0.7952688751906167,Feynman56,z,0.8251012947427623
1.0,1.0,1.0,1.0,1.0,1.8733238047428151,0.6324689950707996,0.6914579863516404,Feynman56,z,0.634377950637218
