omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0,1.0,1.0,1.0,1.7527482610968628,0.03042585825739126,0.04167792483522618,Feynman44,c,0.037834707424828126
1.0,1.0,1.0,1.0,4.562810683482283,0.004489696955357485,-0.004978439398587778,Feynman44,c,0.002134058121188974
1.0,1.0,1.0,1.0,2.884114744337696,0.011237167592111666,0.015526728190452938,Feynman44,c,0.011947388972299933
1.0,1.0,1.0,1.0,1.5830292310984073,0.03729959007761666,0.03769004086740145,Feynman44,c,0.04374453448723389
1.0,1.0,1.0,1.0,4.390428788604626,0.004849177179859729,-0.005770769907176881,Feynman44,c,0.0022834519781394723
1.0,1.0,1.0,1.0,1.6625544095312557,0.033816619686356436,0.02068844882396831,Feynman44,c,0.040900389306666125
1.0,1.0,1.0,1.0,1.2659334315464887,0.058325730833439345,0.06951990611354056,Feynman44,c,0.05646387441615081
1.0,1.0,1.0,1.0,2.016342266786053,0.022990764859714803,0.022400569322244216,Feynman44,c,0.029807791491481755
1.0,1.0,1.0,1.0,2.2599904183752626,0.01830074340417371,0.018345343755461166,Feynman44,c,0.023547056360509862
1.0,1.0,1.0,1.0,3.0231693339890486,0.010227205449511707,0.010564100563263313,Feynman44,c,0.010120861389936939
1.0,1.0,1.0,1.0,4.090162632409733,0.005587284349676044,0.0024521237644306985,Feynman44,c,0.0028339015129298663
1.0,1.0,1.0,1.0,4.38596201565792,0.004859059254986438,-0.009424585648036735,Feynman44,c,0.002288694287291843
1.0,1.0,1.0,1.0,3.4530055158571877,0.007839482290478676,0.010444574102566958,Feynman44,c,0.00591620437237176
1.0,1.0,1.0,1.0,1.4324414382838087,0.04555417392623903,0.03534416516738517,Feynman44,c,0.04950400772415424
1.0,1.0,1.0,1.0,1.4175057484274087,0.04651920348710572,0.04856425985149819,Feynman44,c,0.0501025514156173
1.0,1.0,1.0,1.0,2.0584082894126237,0.022060679401736526,0.0323380750001564,Feynman44,c,0.028650072214089353
1.0,1.0,1.0,1.0,2.884601379840008,0.011233376466259099,0.006228054806459004,Feynman44,c,0.011940559316557305
1.0,1.0,1.0,1.0,3.6860328498197066,0.006879605339945994,0.00946520544922454,Feynman44,c,0.004417762810969561
1.0,1.0,1.0,1.0,4.432883959965263,0.004756737677573362,0.020359180897134975,Feynman44,c,0.002237354018965211
1.0,1.0,1.0,1.0,3.3046269351537765,0.008559276396166654,0.0011314112199278803,Feynman44,c,0.007139830530215584
1.0,1.0,1.0,1.0,1.4328688641866858,0.04552700028837933,0.042597620559821255,Feynman44,c,0.049486952302717886
1.0,1.0,1.0,1.0,3.502839327206633,0.007618009213593438,-0.000416965141366573,Feynman44,c,0.005554172975744431
1.0,1.0,1.0,1.0,2.633949026762912,0.013473089520955146,0.023338914172153277,Feynman44,c,0.015890697242762892
1.0,1.0,1.0,1.0,4.8038799618952615,0.0040503973841908205,0.005779401795665155,Feynman44,c,0.0020546112796395854
1.0,1.0,1.0,1.0,3.0146631471701926,0.01028500112882724,0.009217885369641113,Feynman44,c,0.010225538518344136
1.0,1.0,1.0,1.0,3.600731634130167,0.00720942152963971,-0.0008852353234210684,Feynman44,c,0.004910167946036434
1.0,1.0,1.0,1.0,4.914808798227816,0.0038696231580474133,0.011119686721168406,Feynman44,c,0.0020473759512018483
1.0,1.0,1.0,1.0,4.813960497453624,0.0040334519085262,0.014962532629901736,Feynman44,c,0.0020534572065087084
1.0,1.0,1.0,1.0,2.8391121531424846,0.011596230253051542,0.011960897895664306,Feynman44,c,0.012592651859998805
1.0,1.0,1.0,1.0,4.736562386984262,0.004166346671581606,-0.0009069095194083662,Feynman44,c,0.002065833819127579
1.0,1.0,1.0,1.0,3.39019575641442,0.008132655495797154,0.012268690001053802,Feynman44,c,0.0064069180020637105
1.0,1.0,1.0,1.0,4.102001758636025,0.005555079045950988,-0.0004884548124956412,Feynman44,c,0.0028035702587832037
1.0,1.0,1.0,1.0,4.403379565576531,0.004820695301430414,0.0007239975236186455,Feynman44,c,0.0022686817831844928
1.0,1.0,1.0,1.0,1.96188101397383,0.02428491562381211,0.04103124395473331,Feynman44,c,0.03135589510907571
1.0,1.0,1.0,1.0,4.410379614156648,0.0048054048618117315,-0.0008675089081877215,Feynman44,c,0.0022609604449695684
1.0,1.0,1.0,1.0,4.158849869244448,0.005404250128435985,0.0024741062782772244,Feynman44,c,0.0026687391149230705
1.0,1.0,1.0,1.0,3.342471516056077,0.00836655167222077,-0.01042684450667612,Feynman44,c,0.006806316704270641
1.0,1.0,1.0,1.0,3.034496471595397,0.01015099593529021,0.023287603793967982,Feynman44,c,0.009982861486311537
1.0,1.0,1.0,1.0,3.51473207040546,0.007566542560542502,0.002105861863699529,Feynman44,c,0.005471250139515083
1.0,1.0,1.0,1.0,3.9115011911936604,0.006109349826088072,0.005800907792306945,Feynman44,c,0.003394653776670161
1.0,1.0,1.0,1.0,4.302690856263439,0.005048956632038327,-0.001113990951461247,Feynman44,c,0.0024010915927646587
1.0,1.0,1.0,1.0,3.783628502948971,0.0065292748505683005,0.013536631963973308,Feynman44,c,0.00392769965713666
1.0,1.0,1.0,1.0,3.3534096497339743,0.00831206073942841,0.012991302851227604,Feynman44,c,0.006712710166778875
1.0,1.0,1.0,1.0,1.6224816368128558,0.03550768408095166,0.032884938471582054,Feynman44,c,0.04231681338175907
1.0,1.0,1.0,1.0,4.8961445680690225,0.0038991815974450915,0.012075480974132743,Feynman44,c,0.0020479000925078114
1.0,1.0,1.0,1.0,3.01090835518717,0.010310669209543736,-0.0024827328317928287,Feynman44,c,0.010272031344257068
1.0,1.0,1.0,1.0,3.0631491355179667,0.009961979505501857,0.009404233223455558,Feynman44,c,0.009640821611993247
1.0,1.0,1.0,1.0,2.186609100956214,0.019549678731390196,0.023521624476859276,Feynman44,c,0.025321163831754274
1.0,1.0,1.0,1.0,3.340829087323577,0.008374780074398716,-0.0051203821914644655,Feynman44,c,0.006820479495578204
1.0,1.0,1.0,1.0,3.9261008065986607,0.006063997797023657,0.008741386426395489,Feynman44,c,0.003341139787270605
1.0,1.0,1.0,1.0,2.07034746605944,0.02180697618428711,0.008571738180504858,Feynman44,c,0.028327455769203716
1.0,1.0,1.0,1.0,2.832342593235301,0.011651728615675679,0.003660826857397116,Feynman44,c,0.012692076827354518
1.0,1.0,1.0,1.0,3.9649106294027283,0.005945866067517105,0.006301509047075131,Feynman44,c,0.0032058119910196273
1.0,1.0,1.0,1.0,4.989979384377159,0.0037539149148207943,-0.0018601708345875982,Feynman44,c,0.0020467325045309664
1.0,1.0,1.0,1.0,2.559435557088612,0.014268999716786102,0.0132832971323958,Feynman44,c,0.017240279198105134
1.0,1.0,1.0,1.0,1.2933926656713908,0.055875463632337426,0.054205032444217476,Feynman44,c,0.05527217586960435
1.0,1.0,1.0,1.0,3.2023050316029575,0.009114997042721786,0.005608120485966093,Feynman44,c,0.008118772889064254
1.0,1.0,1.0,1.0,1.235716728463458,0.06121305795776765,0.07476350137285205,Feynman44,c,0.057795653860549884
1.0,1.0,1.0,1.0,4.441930395460116,0.004737382263264123,0.006493498633611607,Feynman44,c,0.002228376117229179
1.0,1.0,1.0,1.0,1.9439159515912912,0.024735856936832275,0.014795405155784843,Feynman44,c,0.03187891126012976
1.0,1.0,1.0,1.0,1.2961948381194959,0.05563413657691172,0.06711037710714156,Feynman44,c,0.055151552594010715
1.0,1.0,1.0,1.0,2.201240991405473,0.019290644795635806,0.0166951956814823,Feynman44,c,0.024959911114239647
1.0,1.0,1.0,1.0,3.8967574555789266,0.0061556678443014145,0.0019183124317763717,Feynman44,c,0.0034501726736689466
1.0,1.0,1.0,1.0,1.659234722874983,0.033952071146408476,0.040581786367155814,Feynman44,c,0.04101644561684329
1.0,1.0,1.0,1.0,3.548075195884035,0.0074249972419444836,0.01726400825428722,Feynman44,c,0.005245753804906347
1.0,1.0,1.0,1.0,1.8885532628625663,0.02620737071773332,0.018621407005016567,Feynman44,c,0.03352974288007391
1.0,1.0,1.0,1.0,3.0860891686331415,0.009814427856439524,0.006052322423776607,Feynman44,c,0.009374170778674912
1.0,1.0,1.0,1.0,2.581248390945533,0.014028858377567135,0.01821658599906924,Feynman44,c,0.01683652573733935
1.0,1.0,1.0,1.0,2.512143291621479,0.014811297731474842,0.011105763845650481,Feynman44,c,0.01814075086736558
1.0,1.0,1.0,1.0,1.0691466981424016,0.08177251016242215,0.0887668871083362,Feynman44,c,0.06552866894804943
1.0,1.0,1.0,1.0,2.4722475881034374,0.015293187170826446,0.013943209312121663,Feynman44,c,0.01892749527012295
1.0,1.0,1.0,1.0,3.853841442609212,0.006293529065869751,0.014360930837865951,Feynman44,c,0.003620409758284236
1.0,1.0,1.0,1.0,2.6161219239859035,0.01365733514234584,0.0025305808959014253,Feynman44,c,0.016205985626106485
1.0,1.0,1.0,1.0,2.0166676724460033,0.022983345966133127,0.029360258418967364,Feynman44,c,0.02979870937680297
1.0,1.0,1.0,1.0,4.684673826255249,0.004259152703602244,0.0010794376475268476,Feynman44,c,0.0020794936852749656
1.0,1.0,1.0,1.0,1.5094203853346406,0.04102622009058574,0.042421205538259114,Feynman44,c,0.04649778657181741
1.0,1.0,1.0,1.0,4.920377101785315,0.0038608697460064717,0.016389036782966337,Feynman44,c,0.002047257468212377
1.0,1.0,1.0,1.0,4.225289758808868,0.005235629830722436,-0.010511693570623966,Feynman44,c,0.0025326802870627462
1.0,1.0,1.0,1.0,1.8214466225103187,0.028174033718772338,0.04160219038113269,Feynman44,c,0.03561104243486487
1.0,1.0,1.0,1.0,4.570426425409131,0.004474746977987778,0.007612060060990416,Feynman44,c,0.0021295731861649347
1.0,1.0,1.0,1.0,2.288655513601649,0.017845185698308976,0.020935133688182048,Feynman44,c,0.022879301120219478
1.0,1.0,1.0,1.0,4.48666141629985,0.004643391838074176,0.014499564865028921,Feynman44,c,0.0021881035336720218
1.0,1.0,1.0,1.0,2.0135619834686977,0.023054299005454706,0.02329044283821454,Feynman44,c,0.029885470366683105
1.0,1.0,1.0,1.0,2.237791994462338,0.01866562325583741,0.017228890020546755,Feynman44,c,0.024073862907230393
1.0,1.0,1.0,1.0,3.56398984694987,0.0073588340847023336,-2.8343165715061583e-05,Feynman44,c,0.005141707682366298
1.0,1.0,1.0,1.0,4.4908125057215385,0.004634811552785014,0.010817987219697811,Feynman44,c,0.002184701406334366
1.0,1.0,1.0,1.0,4.6326056490195064,0.004355432251722996,0.0006611242576417104,Feynman44,c,0.0020985535886092655
1.0,1.0,1.0,1.0,3.912701164426714,0.006105603088585733,-0.0016129276186077528,Feynman44,c,0.0033902007356133223
1.0,1.0,1.0,1.0,1.6862580413748747,0.03287258523253848,0.02659865412694784,Feynman44,c,0.04007839938959299
1.0,1.0,1.0,1.0,3.9505013098227377,0.005989319861127983,0.0008279498120929924,Feynman44,c,0.0032548958477591518
1.0,1.0,1.0,1.0,3.8415611902592826,0.006333830209533861,0.0063080283021130406,Feynman44,c,0.0036715367192776383
1.0,1.0,1.0,1.0,4.511420635238235,0.004592564709009036,0.0035611484860327653,Feynman44,c,0.002168617367412862
1.0,1.0,1.0,1.0,1.616985497723574,0.03574947578194018,0.03871089135743502,Feynman44,c,0.042513724869648564
1.0,1.0,1.0,1.0,2.2093026077237172,0.019150120771464628,0.02119461172040138,Feynman44,c,0.024762481299544364
1.0,1.0,1.0,1.0,3.1832038499988218,0.009224716430650098,0.016481203235767877,Feynman44,c,0.008314390935164883
1.0,1.0,1.0,1.0,4.773460561881242,0.004102185072953423,0.01081488362117677,Feynman44,c,0.002058877634536455
1.0,1.0,1.0,1.0,2.114358186987604,0.020908592772654937,0.01749698110520692,Feynman44,c,0.027160749864927596
1.0,1.0,1.0,1.0,2.049604411640338,0.02225060546700629,0.016420937124646613,Feynman44,c,0.028889651444594294
1.0,1.0,1.0,1.0,3.812650283605004,0.006430251878153187,0.007430938794878732,Feynman44,c,0.0037962492161341898
1.0,1.0,1.0,1.0,1.960986948369078,0.024307064937348483,0.028264417651591038,Feynman44,c,0.03138177831137617
1.0,1.0,1.0,1.0,2.7672534967270983,0.012206299948169061,0.00741389804711924,Feynman44,c,0.013680119666140012
1.0,1.0,1.0,1.0,3.3116016851733727,0.00852326002018175,0.010292434208576076,Feynman44,c,0.007077229509771247
1.0,1.0,1.0,1.0,4.492508670036083,0.00463131243080834,0.0036824293558466426,Feynman44,c,0.0021833271332789604
1.0,1.0,1.0,1.0,2.727197557839551,0.01256749522606226,0.014279257435053195,Feynman44,c,0.014317538076208274
1.0,1.0,1.0,1.0,3.920229163139442,0.0060821764780309125,-0.001394470606006143,Feynman44,c,0.0033624882744670574
1.0,1.0,1.0,1.0,4.4286386301852,0.0047658617451866595,-0.00031561504415840436,Feynman44,c,0.0022416672445447813
1.0,1.0,1.0,1.0,2.3067933169128985,0.017565663485777944,0.014295993337069069,Feynman44,c,0.022464006118120675
1.0,1.0,1.0,1.0,1.6967863863413801,0.032465910372874336,0.02692685212185314,Feynman44,c,0.03971704920982298
1.0,1.0,1.0,1.0,1.552828443663702,0.038764570138667666,0.05255551409984709,Feynman44,c,0.04485997144579889
1.0,1.0,1.0,1.0,3.7931014862388444,0.0064967028369803835,0.01224178166924153,Feynman44,c,0.003884094150123183
1.0,1.0,1.0,1.0,4.90892612716341,0.00387890313463774,0.016824426772386894,Feynman44,c,0.002047519138938448
1.0,1.0,1.0,1.0,3.5321666745338747,0.007492030731561074,0.013559993020205656,Feynman44,c,0.005352064627000707
1.0,1.0,1.0,1.0,3.32557903358209,0.00845176436925715,0.007477449229811595,Feynman44,c,0.00695332575839121
1.0,1.0,1.0,1.0,4.287368875310763,0.005085108524842367,0.008347479130744725,Feynman44,c,0.0024249684502397717
1.0,1.0,1.0,1.0,4.8188596745108025,0.004025254720224354,0.0010198681568829794,Feynman44,c,0.0020529395296480847
1.0,1.0,1.0,1.0,1.6941031413424734,0.03256883560603745,0.029273341427460728,Feynman44,c,0.03980892429157213
1.0,1.0,1.0,1.0,3.9647293708940925,0.00594640974318877,0.006247166460155509,Feynman44,c,0.0032064210199007907
1.0,1.0,1.0,1.0,2.187812360536991,0.01952818066332831,0.014329735502152309,Feynman44,c,0.02529131379334035
1.0,1.0,1.0,1.0,1.240443745084764,0.060747411991945915,0.04637180492925211,Feynman44,c,0.057585896253778024
1.0,1.0,1.0,1.0,1.0329147987971785,0.08760984826433846,0.08822045235182306,Feynman44,c,0.06730029952622293
1.0,1.0,1.0,1.0,4.3282110909621405,0.00498959229527991,-0.0032322531982674286,Feynman44,c,0.0023635902040198436
1.0,1.0,1.0,1.0,2.3804700609622023,0.01649515800935305,0.017646155020145094,Feynman44,c,0.02083378718127667
1.0,1.0,1.0,1.0,4.257431960033239,0.005156873706196018,0.016313086231244715,Feynman44,c,0.00247466856123788
1.0,1.0,1.0,1.0,3.25728186270475,0.008809905409372924,0.00431713117574957,Feynman44,c,0.007578550291008429
1.0,1.0,1.0,1.0,2.91799880087949,0.010977708878138582,0.018930985275706833,Feynman44,c,0.011479312423178654
1.0,1.0,1.0,1.0,3.804793735241136,0.006456835050611268,0.0030947314030414187,Feynman44,c,0.003831208959620916
1.0,1.0,1.0,1.0,3.589012355814479,0.007256580553476667,0.008624118706529562,Feynman44,c,0.004982719147927825
1.0,1.0,1.0,1.0,2.62930426213882,0.013520733002048488,0.019694238129980515,Feynman44,c,0.015972388407236714
1.0,1.0,1.0,1.0,3.567761465097276,0.0073432836942622605,0.015195621497372608,Feynman44,c,0.005117385019846662
1.0,1.0,1.0,1.0,4.061763558619577,0.005665687932905365,-0.003755997696451553,Feynman44,c,0.0029099383109061454
1.0,1.0,1.0,1.0,4.504594993491478,0.004606493131457583,0.001922246932319501,Feynman44,c,0.0021737977651020758
1.0,1.0,1.0,1.0,3.5540949594016427,0.007399866301218947,0.007246753301640359,Feynman44,c,0.005206128246235003
1.0,1.0,1.0,1.0,3.6077670195619405,0.0071813312432057975,0.010964547276352302,Feynman44,c,0.004867193140058006
1.0,1.0,1.0,1.0,3.6943041950623816,0.006848833705622779,0.017646941785256123,Feynman44,c,0.004373267159567764
1.0,1.0,1.0,1.0,4.735441132595701,0.004168319914377899,0.002992659168149625,Feynman44,c,0.0020660788207117566
1.0,1.0,1.0,1.0,1.5418476502831973,0.03931868648976289,0.03771113534545912,Feynman44,c,0.04527041515389418
1.0,1.0,1.0,1.0,1.0755070525262957,0.08080819431303043,0.08498851576955774,Feynman44,c,0.06522101421951394
1.0,1.0,1.0,1.0,3.9561625447534365,0.005972190794185206,0.008870770947486482,Feynman44,c,0.0032354495017693622
1.0,1.0,1.0,1.0,3.074287330282913,0.009889925429952878,0.01096070790625988,Feynman44,c,0.009510559602940286
1.0,1.0,1.0,1.0,2.956251702593729,0.01069545121581378,0.006860820811354789,Feynman44,c,0.010968885961416033
1.0,1.0,1.0,1.0,2.877534511962934,0.01128861977720187,0.022999512907836115,Feynman44,c,0.012040047643164693
1.0,1.0,1.0,1.0,4.449618880989581,0.00472102498499331,0.0024877017585920843,Feynman44,c,0.002220971206202799
1.0,1.0,1.0,1.0,2.0044548653694214,0.02326426650689281,0.031919065257421296,Feynman44,c,0.030140930378213568
1.0,1.0,1.0,1.0,4.341099310821777,0.004960009234418547,0.00605436769859947,Feynman44,c,0.0023457005116118306
1.0,1.0,1.0,1.0,4.485300785864872,0.004646209441103202,0.003964346543878081,Feynman44,c,0.002189230720867199
1.0,1.0,1.0,1.0,2.887557218552889,0.011210390217389085,0.022599279420108843,Feynman44,c,0.011899143247884995
1.0,1.0,1.0,1.0,1.0441954520903605,0.08572713954446391,0.0878850941214067,Feynman44,c,0.06674522244398366
1.0,1.0,1.0,1.0,2.7712508414137575,0.012171111796061002,0.006676752930341505,Feynman44,c,0.013617748556986086
1.0,1.0,1.0,1.0,3.7162864916300893,0.006768049931892793,0.01413256132042234,Feynman44,c,0.0042577267265160295
1.0,1.0,1.0,1.0,1.6128309475399143,0.035933889758250646,0.03147295391818476,Feynman44,c,0.04266299617779959
1.0,1.0,1.0,1.0,1.945397627338155,0.02469819207932982,0.017124813968179553,Feynman44,c,0.031835541756263984
1.0,1.0,1.0,1.0,3.0724691473957924,0.009901633937206417,0.009695778260924989,Feynman44,c,0.009531720837177383
1.0,1.0,1.0,1.0,3.7441886033964185,0.00666755326015536,0.0038283358209692023,Feynman44,c,0.004116665229140476
1.0,1.0,1.0,1.0,2.1562135370470457,0.020104736756690812,0.015171387791491856,Feynman44,c,0.02608370826680518
1.0,1.0,1.0,1.0,1.6773563008109487,0.03322242110452771,0.03380240449844423,Feynman44,c,0.04038571865989874
1.0,1.0,1.0,1.0,2.8721049319541567,0.011331341335773463,0.017898760734117888,Feynman44,c,0.012116937441812668
1.0,1.0,1.0,1.0,3.435459214474246,0.007919765700951042,0.0072850112667275846,Feynman44,c,0.006049369188373888
1.0,1.0,1.0,1.0,2.331583454721156,0.017194121760904575,0.016885094328690307,Feynman44,c,0.021905374222591124
1.0,1.0,1.0,1.0,3.7302330569240074,0.006717535878427064,0.004901679785953548,Feynman44,c,0.004186443775136784
1.0,1.0,1.0,1.0,3.4659020572634622,0.007781249768724344,0.011341387733820981,Feynman44,c,0.0058202344684534215
1.0,1.0,1.0,1.0,2.554342993347302,0.014325952308697355,0.015946963743692245,Feynman44,c,0.017335588192606815
1.0,1.0,1.0,1.0,1.957199085372828,0.024401241281563277,0.02224579066078658,Feynman44,c,0.03149160600260441
1.0,1.0,1.0,1.0,4.630818946734317,0.004358793800545699,0.002088019683269409,Feynman44,c,0.0020993134120123056
1.0,1.0,1.0,1.0,3.5856626562125227,0.0072701449744519316,0.0033894056922141565,Feynman44,c,0.005003679200311394
1.0,1.0,1.0,1.0,1.1985989755286446,0.06506300582555238,0.06712313579804065,Feynman44,c,0.05946110954133925
1.0,1.0,1.0,1.0,3.7930171630900937,0.006496991698593984,0.004105857819887414,Feynman44,c,0.0038844792978817073
1.0,1.0,1.0,1.0,1.3309261938472723,0.052768406875533184,0.05317329440994233,Feynman44,c,0.053671590386989536
1.0,1.0,1.0,1.0,4.655998175816137,0.004311777327847271,0.0025499453141787968,Feynman44,c,0.002089270764792068
