epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.636070295710796,1.0,1.0,1.0,1.0,1.0,0.2063594818902542,0.1856197744482769,Feynman56,epsilon,0.20668065418826115
1.4986128607038518,1.0,1.0,1.0,1.0,1.0,0.22528741572412897,0.22565531509839756,Feynman56,epsilon,0.22659723110920152
1.383507263159851,1.0,1.0,1.0,1.0,1.0,0.2440309693696969,0.23140009522796606,Feynman56,epsilon,0.24562016999925065
2.1518869526028324,1.0,1.0,1.0,1.0,1.0,0.15689421702684958,0.14562282931177048,Feynman56,epsilon,0.15446347897046614
2.600125184535554,1.0,1.0,1.0,1.0,1.0,0.12984706296717086,0.13217637566610663,Feynman56,epsilon,0.12940112727651837
1.3625576552562229,1.0,1.0,1.0,1.0,1.0,0.2477829963792814,0.2596812202889298,Feynman56,epsilon,0.24932635338324227
2.867301420851522,1.0,1.0,1.0,1.0,1.0,0.11774786428231528,0.14592373447154017,Feynman56,epsilon,0.11921223713815546
1.430518118172511,1.0,1.0,1.0,1.0,1.0,0.2360114243014434,0.23336679775963182,Feynman56,epsilon,0.23758085638273385
2.2311732972571354,1.0,1.0,1.0,1.0,1.0,0.15131886840612604,0.15679814982578927,Feynman56,epsilon,0.1489685141618784
1.5716093648540121,1.0,1.0,1.0,1.0,1.0,0.21482349628928077,0.21470031587803035,Feynman56,epsilon,0.21565694924828177
1.8749612116311338,1.0,1.0,1.0,1.0,1.0,0.18006698830062806,0.19206878085942497,Feynman56,epsilon,0.17852395789924203
1.7658390120082637,1.0,1.0,1.0,1.0,1.0,0.19119444992607,0.1943854742130786,Feynman56,epsilon,0.19043668434541525
1.4680889510351192,1.0,1.0,1.0,1.0,1.0,0.22997150024245255,0.2424833656161495,Feynman56,epsilon,0.23142571077768945
1.146055635076307,1.0,1.0,1.0,1.0,1.0,0.29459182279264773,0.28389333948559586,Feynman56,epsilon,0.2923536425140634
2.4718042157082722,1.0,1.0,1.0,1.0,1.0,0.13658792893601945,0.13789649700592715,Feynman56,epsilon,0.13526361163280365
1.6547885038870185,1.0,1.0,1.0,1.0,1.0,0.20402523812914153,0.18395884096205228,Feynman56,epsilon,0.204190053285657
1.9293825156397622,1.0,1.0,1.0,1.0,1.0,0.17498791236167296,0.17997037029985014,Feynman56,epsilon,0.17313226104768004
1.5357941528749985,1.0,1.0,1.0,1.0,1.0,0.21983324908933566,0.23945341181049776,Feynman56,epsilon,0.22091941012203736
1.5501270135297078,1.0,1.0,1.0,1.0,1.0,0.21780061608638265,0.23596505135774284,Feynman56,epsilon,0.2187893659977908
2.851277602556548,1.0,1.0,1.0,1.0,1.0,0.11840959233720176,0.13274070097507729,Feynman56,epsilon,0.11977396624565574
1.176392417434577,1.0,1.0,1.0,1.0,1.0,0.28699489520272337,0.30815609307761277,Feynman56,epsilon,0.2857843110083026
1.8682205347175438,1.0,1.0,1.0,1.0,1.0,0.18071668322067733,0.15564570094466867,Feynman56,epsilon,0.179216468446333
2.5120007975106757,1.0,1.0,1.0,1.0,1.0,0.13440227363521765,0.12146501708582509,Feynman56,epsilon,0.13333690717495417
2.399868199615176,1.0,1.0,1.0,1.0,1.0,0.14068215021685468,0.12962100903522106,Feynman56,epsilon,0.13894630545019224
2.0706516889775117,1.0,1.0,1.0,1.0,1.0,0.16304944977280605,0.14245674599317057,Feynman56,epsilon,0.16069110651224597
2.0478081734543183,1.0,1.0,1.0,1.0,1.0,0.1648682835313658,0.13245676922187824,Feynman56,epsilon,0.16255913005316486
2.0920724524649676,1.0,1.0,1.0,1.0,1.0,0.16137998383426844,0.18712872980723075,Feynman56,epsilon,0.1589870306340638
1.4398654143769494,1.0,1.0,1.0,1.0,1.0,0.23447928895841094,0.22866976884717874,Feynman56,epsilon,0.23602737648125
1.3155503425621684,1.0,1.0,1.0,1.0,1.0,0.2566367911860888,0.21897770258497706,Feynman56,epsilon,0.2579263156280943
1.5574633381607603,1.0,1.0,1.0,1.0,1.0,0.21677468116688728,0.18382633433697415,Feynman56,epsilon,0.21771156042549855
2.0635560770828567,1.0,1.0,1.0,1.0,1.0,0.16361010117844188,0.15668968458576268,Feynman56,epsilon,0.16126568141435874
2.045647971744908,1.0,1.0,1.0,1.0,1.0,0.16504238423335912,0.14340756473929347,Feynman56,epsilon,0.16273853689798576
1.8579905113917405,1.0,1.0,1.0,1.0,1.0,0.18171170223362404,0.1753479198958151,Feynman56,epsilon,0.1802780806855835
1.7821638495692789,1.0,1.0,1.0,1.0,1.0,0.18944308551680697,0.18673195160875922,Feynman56,epsilon,0.18855699585305852
2.22185858517656,1.0,1.0,1.0,1.0,1.0,0.15195324347435274,0.12987681879446672,Feynman56,epsilon,0.1495859780550143
2.0543930970038775,1.0,1.0,1.0,1.0,1.0,0.16433983303940083,0.17975943395290286,Feynman56,epsilon,0.16201520180137158
2.947508526535307,1.0,1.0,1.0,1.0,1.0,0.11454372922740065,0.1256432433585008,Feynman56,epsilon,0.11644689121803314
2.4919843419884464,1.0,1.0,1.0,1.0,1.0,0.13548183785517545,0.16302345669331733,Feynman56,epsilon,0.13428525596130583
2.4710202144415154,1.0,1.0,1.0,1.0,1.0,0.1366312653315227,0.12544855489819895,Feynman56,epsilon,0.13530208391270224
2.6815924919328005,1.0,1.0,1.0,1.0,1.0,0.1259022836521931,0.1351862034670496,Feynman56,epsilon,0.12606261821787904
1.569834176760644,1.0,1.0,1.0,1.0,1.0,0.2150664213819013,0.227137705876608,Feynman56,epsilon,0.21591308289800754
2.475127631751445,1.0,1.0,1.0,1.0,1.0,0.1364045288929241,0.11806583700899356,Feynman56,epsilon,0.13510091461700963
1.8851065436406171,1.0,1.0,1.0,1.0,1.0,0.17909789751558972,0.1594144042204423,Feynman56,epsilon,0.17749206244739177
2.861638056340982,1.0,1.0,1.0,1.0,1.0,0.11798089482728262,0.15564320882059174,Feynman56,epsilon,0.11941032808626942
1.1968311462654946,1.0,1.0,1.0,1.0,1.0,0.282093777064873,0.28228544311870996,Feynman56,epsilon,0.28146073905413077
1.676920945812896,1.0,1.0,1.0,1.0,1.0,0.2013324595902477,0.2219970213003608,Feynman56,epsilon,0.20131077576190712
2.2160110892033815,1.0,1.0,1.0,1.0,1.0,0.15235420987007922,0.14013592632256225,Feynman56,epsilon,0.1499773228204202
1.0980577817638404,1.0,1.0,1.0,1.0,1.0,0.30746890024001167,0.3027389176286929,Feynman56,epsilon,0.30312498493075085
1.560921138273779,1.0,1.0,1.0,1.0,1.0,0.21629447528161924,0.19877252646801127,Feynman56,epsilon,0.2172064723708999
1.833963956874047,1.0,1.0,1.0,1.0,1.0,0.18409228670686567,0.18083407235241006,Feynman56,epsilon,0.18282237209906604
2.386116484551965,1.0,1.0,1.0,1.0,1.0,0.14149293244680322,0.11062008754496505,Feynman56,epsilon,0.1396872594118789
1.5497220261621938,1.0,1.0,1.0,1.0,1.0,0.21785753371203598,0.22585336531848177,Feynman56,epsilon,0.21884910917226916
1.543366446884788,1.0,1.0,1.0,1.0,1.0,0.2187546705063998,0.21794100964389831,Feynman56,epsilon,0.21979004458463672
2.4340444288865486,1.0,1.0,1.0,1.0,1.0,0.1387068430436819,0.12681690859030345,Feynman56,epsilon,0.13715733561497032
2.37146092594867,1.0,1.0,1.0,1.0,1.0,0.14236735459761168,0.12783350285838246,Feynman56,epsilon,0.14049071933885116
2.2211750558497045,1.0,1.0,1.0,1.0,1.0,0.15200000453352822,0.12914731193428333,Feynman56,epsilon,0.14963157466908783
2.795908001354337,1.0,1.0,1.0,1.0,1.0,0.12075455215099083,0.13828807346816294,Feynman56,epsilon,0.12174953863667738
2.2871199412593968,1.0,1.0,1.0,1.0,1.0,0.14761736473383463,0.17124432105181994,Feynman56,epsilon,0.14540836218478753
1.6209641411952722,1.0,1.0,1.0,1.0,1.0,0.2082825955113112,0.20670745127619325,Feynman56,epsilon,0.20872823892323777
2.629666470070343,1.0,1.0,1.0,1.0,1.0,0.12838838020012616,0.13455977719414514,Feynman56,epsilon,0.12816047867725203
1.1450601071310074,1.0,1.0,1.0,1.0,1.0,0.2948479441876911,0.2516421113941759,Feynman56,epsilon,0.2925723267417859
1.420007883527348,1.0,1.0,1.0,1.0,1.0,0.237758270552878,0.22654263366002564,Feynman56,epsilon,0.23934530216073371
2.7600590848611937,1.0,1.0,1.0,1.0,1.0,0.1223229677983122,0.12317446239046038,Feynman56,epsilon,0.12306350442998641
1.147829345638637,1.0,1.0,1.0,1.0,1.0,0.2941365977806294,0.30219754714643904,Feynman56,epsilon,0.29196450917441386
1.736688462199155,1.0,1.0,1.0,1.0,1.0,0.19440367452628263,0.14981888129111784,Feynman56,epsilon,0.19388180361418153
1.1364454180367891,1.0,1.0,1.0,1.0,1.0,0.29708300390013576,0.2608603063588176,Feynman56,epsilon,0.2944729891571307
2.8927376921770556,1.0,1.0,1.0,1.0,1.0,0.11671248985760102,0.1106370859195259,Feynman56,epsilon,0.11832792347579454
1.4792896243374765,1.0,1.0,1.0,1.0,1.0,0.22823023497519812,0.21560503669379433,Feynman56,epsilon,0.2296361727489873
2.830875846549341,1.0,1.0,1.0,1.0,1.0,0.11926295495100946,0.09316338102786123,Feynman56,epsilon,0.12049519384655295
1.8064491635272355,1.0,1.0,1.0,1.0,1.0,0.18689627440148254,0.1685251936089213,Feynman56,epsilon,0.18582542372657754
2.642429841037493,1.0,1.0,1.0,1.0,1.0,0.1277682431963288,0.12336104418755862,Feynman56,epsilon,0.12763541363460523
1.693304282798288,1.0,1.0,1.0,1.0,1.0,0.1993844945581662,0.19245331534356844,Feynman56,epsilon,0.19922456059716925
1.3847625381156128,1.0,1.0,1.0,1.0,1.0,0.24380975746090502,0.24880566393402023,Feynman56,epsilon,0.24540054266509465
1.45136395537574,1.0,1.0,1.0,1.0,1.0,0.2326216090102014,0.2420855867730027,Feynman56,epsilon,0.23413655111511542
1.4497875399121913,1.0,1.0,1.0,1.0,1.0,0.23287454834890034,0.219613608102326,Feynman56,epsilon,0.2343944660449103
1.862642879629464,1.0,1.0,1.0,1.0,1.0,0.18125783651350139,0.1714019587395897,Feynman56,epsilon,0.1797936918971597
1.0085943490115457,1.0,1.0,1.0,1.0,1.0,0.33474173129146684,0.3227432494008229,Feynman56,epsilon,0.3244738059048051
1.3403964365749963,1.0,1.0,1.0,1.0,1.0,0.2518796748084497,0.27225462805912237,Feynman56,epsilon,0.2533313699193222
1.410295389567095,1.0,1.0,1.0,1.0,1.0,0.23939567629342556,0.23304061827480474,Feynman56,epsilon,0.24099257719315548
2.7917572134185216,1.0,1.0,1.0,1.0,1.0,0.12093409016233865,0.11579517940711997,Feynman56,epsilon,0.12190013234801132
1.6806835208574635,1.0,1.0,1.0,1.0,1.0,0.20088173315739186,0.20119016497635256,Feynman56,epsilon,0.20082828329927235
2.2894948869599734,1.0,1.0,1.0,1.0,1.0,0.1474642378464579,0.1285917655052809,Feynman56,epsilon,0.1452626979883875
1.553069399616677,1.0,1.0,1.0,1.0,1.0,0.21738797934093906,0.19497093074868013,Feynman56,epsilon,0.21835607987114944
1.8324392460443746,1.0,1.0,1.0,1.0,1.0,0.1842454636832958,0.16417320520020268,Feynman56,epsilon,0.1829862682841385
2.2400381520431782,1.0,1.0,1.0,1.0,1.0,0.15072003048294821,0.12258914403774093,Feynman56,epsilon,0.14838756217990712
1.5322949661159826,1.0,1.0,1.0,1.0,1.0,0.22033526574501566,0.2514632639444925,Feynman56,epsilon,0.22144435430520468
2.7215135656319913,1.0,1.0,1.0,1.0,1.0,0.12405546046966434,0.09238843154901757,Feynman56,epsilon,0.12451359762044285
2.0398750456895582,1.0,1.0,1.0,1.0,1.0,0.165509460627176,0.1531122529505584,Feynman56,epsilon,0.16322034685635636
2.366930478237271,1.0,1.0,1.0,1.0,1.0,0.1426398543020791,0.1583334193085154,Feynman56,epsilon,0.14074202552969958
1.648032607970876,1.0,1.0,1.0,1.0,1.0,0.20486161312949044,0.21479244364015843,Feynman56,epsilon,0.20508307002550566
1.5507661531190793,1.0,1.0,1.0,1.0,1.0,0.21771085078163294,0.20820724366556487,Feynman56,epsilon,0.21869513325163997
2.489355614865092,1.0,1.0,1.0,1.0,1.0,0.13562490491227455,0.112394576527236,Feynman56,epsilon,0.13441141519088506
2.9390605504564107,1.0,1.0,1.0,1.0,1.0,0.11487297140117973,0.11842644240614845,Feynman56,epsilon,0.11673547147556156
1.2959089348264183,1.0,1.0,1.0,1.0,1.0,0.26052649957547935,0.24529395064778747,Feynman56,epsilon,0.26163811498305745
2.9706770270640606,1.0,1.0,1.0,1.0,1.0,0.11365039534189468,0.11604498454514679,Feynman56,epsilon,0.11565734436355768
1.3897034964146018,1.0,1.0,1.0,1.0,1.0,0.24294291511100166,0.23243798835791962,Feynman56,epsilon,0.24453872317084183
2.897310547557911,1.0,1.0,1.0,1.0,1.0,0.116528281320581,0.14724989621108578,Feynman56,epsilon,0.11816979053082417
2.8725668164978346,1.0,1.0,1.0,1.0,1.0,0.11753203323936307,0.11171534041837816,Feynman56,epsilon,0.11902847889588766
2.004763527766152,1.0,1.0,1.0,1.0,1.0,0.16840820070939394,0.16651889322586566,Feynman56,epsilon,0.16622593923933254
1.4712438687475964,1.0,1.0,1.0,1.0,1.0,0.2294783521146051,0.24039044909211388,Feynman56,epsilon,0.23091955475076045
2.769247763512142,1.0,1.0,1.0,1.0,1.0,0.12191708629592779,0.09877341896381439,Feynman56,epsilon,0.12272373785772285
2.5763479670342093,1.0,1.0,1.0,1.0,1.0,0.13104542665778493,0.12871203031111986,Feynman56,epsilon,0.13042694196252339
1.2832822861820263,1.0,1.0,1.0,1.0,1.0,0.2630899079604575,0.25499607126397045,Feynman56,epsilon,0.264061714012509
1.5395316944423776,1.0,1.0,1.0,1.0,1.0,0.21929955698716624,0.2404459840275336,Feynman56,epsilon,0.22036084640671508
2.1401743583406505,1.0,1.0,1.0,1.0,1.0,0.15775285655729565,0.14410917489042566,Feynman56,epsilon,0.155322734906622
2.6995939657269856,1.0,1.0,1.0,1.0,1.0,0.12506274011765914,0.12822751572597207,Feynman56,epsilon,0.1253577513204306
1.1175038584298398,1.0,1.0,1.0,1.0,1.0,0.3021185260454396,0.2779128558517971,Feynman56,epsilon,0.2987046895652396
2.3702677519723028,1.0,1.0,1.0,1.0,1.0,0.14243902119411694,0.15336901655565402,Feynman56,epsilon,0.14055676974818818
2.7828709932169153,1.0,1.0,1.0,1.0,1.0,0.12132025501068514,0.09332611098029595,Feynman56,epsilon,0.1222238435620259
2.882528065063482,1.0,1.0,1.0,1.0,1.0,0.11712587386429467,0.1201001735116001,Feynman56,epsilon,0.1186818698074658
2.233922723221074,1.0,1.0,1.0,1.0,1.0,0.1511326309766461,0.14279980540074266,Feynman56,epsilon,0.1487876380206116
2.9121105248194867,1.0,1.0,1.0,1.0,1.0,0.11593605932241968,0.11944784447539038,Feynman56,epsilon,0.1176595325853391
1.8991771480194801,1.0,1.0,1.0,1.0,1.0,0.17777099883020067,0.13870767286732297,Feynman56,epsilon,0.17608140921572682
1.341673024610554,1.0,1.0,1.0,1.0,1.0,0.2516400138975106,0.27370539281208667,Feynman56,epsilon,0.25309828477281704
1.701342025442602,1.0,1.0,1.0,1.0,1.0,0.19844253154863656,0.21784867291356763,Feynman56,epsilon,0.1982149319126667
2.905037591039811,1.0,1.0,1.0,1.0,1.0,0.1162183303927815,0.1198438187241092,Feynman56,epsilon,0.11790310484107941
1.6220620484122164,1.0,1.0,1.0,1.0,1.0,0.2081416175721506,0.20884016916428258,Feynman56,epsilon,0.20857828088824432
2.8148804783329138,1.0,1.0,1.0,1.0,1.0,0.119940658638148,0.12122899766537708,Feynman56,epsilon,0.12106592022016471
2.4910838350163274,1.0,1.0,1.0,1.0,1.0,0.13553081346084123,0.12224394677121385,Feynman56,epsilon,0.13432843077028922
2.3202454657780587,1.0,1.0,1.0,1.0,1.0,0.14550987106258587,0.16525973192486518,Feynman56,epsilon,0.14341520837375155
2.0124874805134034,1.0,1.0,1.0,1.0,1.0,0.16776184787633328,0.17495964316151716,Feynman56,epsilon,0.16555355438281152
2.2312032995826376,1.0,1.0,1.0,1.0,1.0,0.1513168336664206,0.13804258772046182,Feynman56,epsilon,0.14896653701984455
1.4762555522637646,1.0,1.0,1.0,1.0,1.0,0.22869930483322715,0.24155255824589436,Feynman56,epsilon,0.230118887359895
2.5454574827836094,1.0,1.0,1.0,1.0,1.0,0.1326357328073336,0.159976390423062,Feynman56,epsilon,0.1317984870372962
2.4229473487009914,1.0,1.0,1.0,1.0,1.0,0.13934211931593207,0.1639487007582213,Feynman56,epsilon,0.13773018229288883
2.1974028367984104,1.0,1.0,1.0,1.0,1.0,0.15364439005222233,0.18320885585619093,Feynman56,epsilon,0.15124205170343832
2.473195847494209,1.0,1.0,1.0,1.0,1.0,0.1365110728699399,0.13320040190704413,Feynman56,epsilon,0.13519540820004922
1.759196679136292,1.0,1.0,1.0,1.0,1.0,0.19191635737095322,0.15612535567968006,Feynman56,epsilon,0.19121164074539862
2.8945243923105997,1.0,1.0,1.0,1.0,1.0,0.11664044685745606,0.09325882757072267,Feynman56,epsilon,0.11826610971616368
1.7421698652989588,1.0,1.0,1.0,1.0,1.0,0.19379202067703025,0.24144137469332258,Feynman56,epsilon,0.19322522244989476
1.4310358627820345,1.0,1.0,1.0,1.0,1.0,0.23592603605514148,0.25636596016507285,Feynman56,epsilon,0.23749442290363357
1.181297233785468,1.0,1.0,1.0,1.0,1.0,0.2858032753340289,0.25849561530879117,Feynman56,epsilon,0.2847392877505127
2.836868882112972,1.0,1.0,1.0,1.0,1.0,0.1190110056505142,0.12255244424796313,Feynman56,epsilon,0.12028258503366236
2.356484661706655,1.0,1.0,1.0,1.0,1.0,0.14327214772295557,0.15058096609123547,Feynman56,epsilon,0.14132682417042008
2.4115441097827905,1.0,1.0,1.0,1.0,1.0,0.1400010131223867,0.12449810805794326,Feynman56,epsilon,0.13832682888333667
2.7874905297963544,1.0,1.0,1.0,1.0,1.0,0.12111919841520688,0.12454780737792719,Feynman56,epsilon,0.12205533473153994
2.0107309450323587,1.0,1.0,1.0,1.0,1.0,0.1679084013666888,0.18858195236295827,Feynman56,epsilon,0.1657059034764675
1.4417820993783856,1.0,1.0,1.0,1.0,1.0,0.23416757546405711,0.24946482912979173,Feynman56,epsilon,0.23571065330719523
1.0183203411513426,1.0,1.0,1.0,1.0,1.0,0.3315446082292664,0.36329995152246464,Feynman56,epsilon,0.32207087256705835
2.359080104229446,1.0,1.0,1.0,1.0,1.0,0.14311452076324993,0.13836321578812916,Feynman56,epsilon,0.14118081773887708
1.709713721527118,1.0,1.0,1.0,1.0,1.0,0.19747084807704152,0.2125639489661142,Feynman56,epsilon,0.19717298676641795
1.3841428237261644,1.0,1.0,1.0,1.0,1.0,0.24391891701611607,0.264831435440262,Feynman56,epsilon,0.24550893571746876
2.9736851226294823,1.0,1.0,1.0,1.0,1.0,0.11353542982398063,0.08779909190829621,Feynman56,epsilon,0.11555498633097955
1.8673933087892476,1.0,1.0,1.0,1.0,1.0,0.18079673787511583,0.21530577590617567,Feynman56,epsilon,0.17930183626995208
1.1052758652734351,1.0,1.0,1.0,1.0,1.0,0.3054609524793985,0.323039952572397,Feynman56,epsilon,0.30147521797388466
2.456827837048272,1.0,1.0,1.0,1.0,1.0,0.13742054427572054,0.1190082063532166,Feynman56,epsilon,0.13600465011901208
2.8254827344146296,1.0,1.0,1.0,1.0,1.0,0.11949059693293829,0.12386559705839491,Feynman56,epsilon,0.12068707986454759
1.3625618183315367,1.0,1.0,1.0,1.0,1.0,0.2477822393205839,0.23109986030764093,Feynman56,epsilon,0.24932560921958466
2.594723061573638,1.0,1.0,1.0,1.0,1.0,0.13011740002578814,0.12001516209758052,Feynman56,epsilon,0.1296319944385907
2.747503411663436,1.0,1.0,1.0,1.0,1.0,0.12288196517816463,0.11792671680610127,Feynman56,epsilon,0.12353132469716284
2.767217875639788,1.0,1.0,1.0,1.0,1.0,0.12200651836308932,0.129289451225563,Feynman56,epsilon,0.12279861233138284
2.456293360326823,1.0,1.0,1.0,1.0,1.0,0.13745044627486713,0.16588986468019265,Feynman56,epsilon,0.13603133726406375
1.1431910863926091,1.0,1.0,1.0,1.0,1.0,0.29532999563903667,0.2978942388549013,Feynman56,epsilon,0.2929834244532267
1.0947320755369412,1.0,1.0,1.0,1.0,1.0,0.308402965532293,0.2945054067904837,Feynman56,epsilon,0.3038887076774168
1.1496895817787145,1.0,1.0,1.0,1.0,1.0,0.2936606749419929,0.3190850831616222,Feynman56,epsilon,0.29155706906127016
2.670252839992215,1.0,1.0,1.0,1.0,1.0,0.1264369476561999,0.14782182632591293,Feynman56,epsilon,0.12651231453873107
2.883711621588903,1.0,1.0,1.0,1.0,1.0,0.1170778021045286,0.13259340991165908,Feynman56,epsilon,0.11864077282070064
1.0191383424337122,1.0,1.0,1.0,1.0,1.0,0.33127849723785124,0.3364068956327194,Feynman56,epsilon,0.3218696989081421
1.6359055225528465,1.0,1.0,1.0,1.0,1.0,0.20638026701692264,0.21703586181317353,Feynman56,epsilon,0.20670280661354673
1.4225866709478265,1.0,1.0,1.0,1.0,1.0,0.23732727534552936,0.25810537401229694,Feynman56,epsilon,0.23891063832062318
2.125375788687114,1.0,1.0,1.0,1.0,1.0,0.15885125837792122,0.1857041309573343,Feynman56,epsilon,0.1564266188200683
2.918808748612015,1.0,1.0,1.0,1.0,1.0,0.11567000363400412,0.09339472066914932,Feynman56,epsilon,0.11742930265530913
1.7530797142573833,1.0,1.0,1.0,1.0,1.0,0.192586004967796,0.18592366622084522,Feynman56,epsilon,0.19193053093818
2.295375089331763,1.0,1.0,1.0,1.0,1.0,0.14708646971384684,0.12857335473758696,Feynman56,epsilon,0.14490390257831637
1.9150138845631002,1.0,1.0,1.0,1.0,1.0,0.17630087242732478,0.1806409524855247,Feynman56,epsilon,0.17452182825138646
2.812615981750789,1.0,1.0,1.0,1.0,1.0,0.1200372253978145,0.1194775722710564,Feynman56,epsilon,0.12114712218299589
2.6256016953271883,1.0,1.0,1.0,1.0,1.0,0.12858714220050144,0.09179090205816018,Feynman56,epsilon,0.12832905416751741
2.904341378623171,1.0,1.0,1.0,1.0,1.0,0.11624618959874679,0.12751280678434077,Feynman56,epsilon,0.11792710758180533
2.4084897916742802,1.0,1.0,1.0,1.0,1.0,0.14017855492931802,0.13092804175202916,Feynman56,epsilon,0.1384880349930976
1.6840063375272938,1.0,1.0,1.0,1.0,1.0,0.20048536103175013,0.2016509984458347,Feynman56,epsilon,0.200403860384353
2.9048704014572184,1.0,1.0,1.0,1.0,1.0,0.11622501932945083,0.11844699416551221,Feynman56,epsilon,0.11790886844342298
2.1336155136017494,1.0,1.0,1.0,1.0,1.0,0.15823779701947419,0.1654401697551238,Feynman56,epsilon,0.15580945539096192
1.96139579437318,1.0,1.0,1.0,1.0,1.0,0.17213181527536137,0.18075997749169578,Feynman56,epsilon,0.1701216697118693
1.7064012110967508,1.0,1.0,1.0,1.0,1.0,0.19785418362538437,0.23364361826116278,Feynman56,epsilon,0.19758409229354332
1.0944966835782373,1.0,1.0,1.0,1.0,1.0,0.30846929335147777,0.33886005493443416,Feynman56,epsilon,0.3039428498086792
2.7214991202969854,1.0,1.0,1.0,1.0,1.0,0.12405611893862083,0.11024347027967524,Feynman56,epsilon,0.12451414904715853
2.9080026781939474,1.0,1.0,1.0,1.0,1.0,0.11609983068124176,0.12972288451770037,Feynman56,epsilon,0.11780093519836382
2.04301324559518,1.0,1.0,1.0,1.0,1.0,0.16525522743762644,0.15506221169297907,Feynman56,epsilon,0.16295800454393408
1.3296712657742038,1.0,1.0,1.0,1.0,1.0,0.25391134429180556,0.25222366239279187,Feynman56,epsilon,0.2553011757854277
2.7079126282525667,1.0,1.0,1.0,1.0,1.0,0.12467854946146553,0.07593498860700845,Feynman56,epsilon,0.1250356147022495
2.2975848338405145,1.0,1.0,1.0,1.0,1.0,0.1469450065939765,0.12957177918049967,Feynman56,epsilon,0.14476975073403828
2.1968792746937753,1.0,1.0,1.0,1.0,1.0,0.15368100671165724,0.16936368960847234,Feynman56,epsilon,0.15127806694923224
1.1897763014977216,1.0,1.0,1.0,1.0,1.0,0.28376646780904247,0.26794777306457473,Feynman56,epsilon,0.2829438687339967
2.256425816766322,1.0,1.0,1.0,1.0,1.0,0.14962540139819674,0.16795388095862318,Feynman56,epsilon,0.14733053278905547
1.5511829625028855,1.0,1.0,1.0,1.0,1.0,0.2176523509606861,0.23649265371855058,Feynman56,epsilon,0.21863371461853293
1.208811182794127,1.0,1.0,1.0,1.0,1.0,0.2792980602466967,0.29965628808210193,Feynman56,epsilon,0.2789643749724641
1.5888562410056901,1.0,1.0,1.0,1.0,1.0,0.2124916086462386,0.20418627196767744,Feynman56,epsilon,0.21319368824834065
1.1473997308962234,1.0,1.0,1.0,1.0,1.0,0.2942467297732448,0.30319507407550195,Feynman56,epsilon,0.2920587043354173
2.085012018394486,1.0,1.0,1.0,1.0,1.0,0.161926461612864,0.1456705172756882,Feynman56,epsilon,0.15954368368017965
1.212936568717351,1.0,1.0,1.0,1.0,1.0,0.2783481241034209,0.2599197974278643,Feynman56,epsilon,0.2781111744949332
1.0973793288694493,1.0,1.0,1.0,1.0,1.0,0.3076589923620476,0.2955433550577594,Feynman56,epsilon,0.30328060182880706
