omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0,1.0,3.693358203263857,1.0,1.0,0.07444284374080287,0.07775969257640261,Feynman44,h,0.0744624168909876
1.0,1.0,4.425510963315263,1.0,1.0,0.06979334010770678,0.0688789182531345,Feynman44,h,0.0696824754332641
1.0,1.0,2.6765781827581834,1.0,1.0,0.08126784407749298,0.08493201439908525,Feynman44,h,0.0814061680701366
1.0,1.0,4.127720700695711,1.0,1.0,0.07165791984642561,0.07789643417828992,Feynman44,h,0.07160026658363988
1.0,1.0,1.0585025021789836,1.0,1.0,0.0930261189236216,0.09015114668456992,Feynman44,h,0.09287244555187196
1.0,1.0,1.1403611750473877,1.0,1.0,0.0924045592623029,0.09082338725074869,Feynman44,h,0.09228716690051317
1.0,1.0,4.699631317597493,1.0,1.0,0.0681088856560324,0.07049125360362023,Feynman44,h,0.06795255391580782
1.0,1.0,1.046720185385725,1.0,1.0,0.09311581829871962,0.08967829924276882,Feynman44,h,0.09295669351699949
1.0,1.0,3.824544466318634,1.0,1.0,0.07359355162906102,0.07066197647700263,Feynman44,h,0.07359040942773384
1.0,1.0,2.8107088443697577,1.0,1.0,0.08034278444741083,0.08197357949977853,Feynman44,h,0.08047403840563178
1.0,1.0,3.4703370065603427,1.0,1.0,0.07590300206604648,0.07500555298940072,Feynman44,h,0.07595877060446639
1.0,1.0,3.2430507899127483,1.0,1.0,0.07741231829386039,0.08007371825742719,Feynman44,h,0.07750045141705907
1.0,1.0,1.5383915073129395,1.0,1.0,0.08942297302703765,0.08548076138259732,Feynman44,h,0.08944440558428207
1.0,1.0,4.671130598900337,1.0,1.0,0.0682826015270313,0.06984725774171058,Feynman44,h,0.06813075046282595
1.0,1.0,1.7624151961955064,1.0,1.0,0.08777448310370752,0.09095363069483753,Feynman44,h,0.08784883844281013
1.0,1.0,1.4878435061134572,1.0,1.0,0.08979788237947535,0.089928629767027,Feynman44,h,0.0898049714859072
1.0,1.0,1.8628925396689904,1.0,1.0,0.08704203657014946,0.08312376648697054,Feynman44,h,0.0871347621645966
1.0,1.0,3.083939515805354,1.0,1.0,0.07848171146245332,0.07839371342787205,Feynman44,h,0.07858891433200688
1.0,1.0,4.262269484086177,1.0,1.0,0.07081097179554006,0.06591766067977205,Feynman44,h,0.07072901002472173
1.0,1.0,1.6989668286007276,1.0,1.0,0.08823920747648417,0.08691956907635805,Feynman44,h,0.08830028859954805
1.0,1.0,1.6996104979115203,1.0,1.0,0.08823448437158897,0.09481694343756718,Feynman44,h,0.08829570681451414
1.0,1.0,2.611919403659416,1.0,1.0,0.0817164754374041,0.0775127995484711,Feynman44,h,0.08185695357353312
1.0,1.0,2.438419676897236,1.0,1.0,0.08292898399903487,0.07873902619557717,Feynman44,h,0.08307085756807922
1.0,1.0,3.4535865959745884,1.0,1.0,0.07601350212724448,0.07626499705436378,Feynman44,h,0.0760718313600769
1.0,1.0,4.99372550200106,1.0,1.0,0.06633549247926544,0.06759868147332014,Feynman44,h,0.06613754158499231
1.0,1.0,4.572412534546174,1.0,1.0,0.0688868456515268,0.06823710960815385,Feynman44,h,0.06875100028533389
1.0,1.0,1.673697604692217,1.0,1.0,0.0884247665605732,0.0877003950194481,Feynman44,h,0.08848019060951129
1.0,1.0,3.1256921361698295,1.0,1.0,0.07820006842463074,0.07806546292636551,Feynman44,h,0.07830259220251762
1.0,1.0,2.28159719393254,1.0,1.0,0.08403585596762646,0.08575482793453483,Feynman44,h,0.08417302454874064
1.0,1.0,4.201873436346444,1.0,1.0,0.07119023230254674,0.07229129418407931,Feynman44,h,0.07111915133159152
1.0,1.0,4.547032960385675,1.0,1.0,0.06904283034536988,0.06637825809323025,Feynman44,h,0.06891121043117229
1.0,1.0,4.415782503922189,1.0,1.0,0.06985368198066863,0.06945598932685174,Feynman44,h,0.06974451156418164
1.0,1.0,3.8802594098338363,1.0,1.0,0.07323500379578064,0.07530992127271441,Feynman44,h,0.0732219947607487
1.0,1.0,3.9114685365850743,1.0,1.0,0.07303471930381802,0.07436224815300523,Feynman44,h,0.07301613990794903
1.0,1.0,2.138485308855392,1.0,1.0,0.08505501660616258,0.08014337504938741,Feynman44,h,0.08518248266574323
1.0,1.0,1.6361693942930344,1.0,1.0,0.08870084735105242,0.08990349772810895,Feynman44,h,0.088747473737366
1.0,1.0,4.905608401464107,1.0,1.0,0.06686318311550037,0.06557328332259375,Feynman44,h,0.06667671838942442
1.0,1.0,4.234987466864677,1.0,1.0,0.07098210613493008,0.07444225596487443,Feynman44,h,0.07090505094163656
1.0,1.0,3.7976011601612027,1.0,1.0,0.07376740149302587,0.06984589489434789,Feynman44,h,0.07376898927127294
1.0,1.0,3.83279347779261,1.0,1.0,0.07354038528423765,0.07694296912316458,Feynman44,h,0.07353578920658092
1.0,1.0,3.1005105141198595,1.0,1.0,0.07836984440013864,0.08516323697039242,Feynman44,h,0.0784752192632949
1.0,1.0,4.790165432975179,1.0,1.0,0.067559246581975,0.06849563827148332,Feynman44,h,0.06738915417901334
1.0,1.0,3.370280565738613,1.0,1.0,0.07656479055494174,0.07150546628010372,Feynman44,h,0.07663546488027928
1.0,1.0,3.8757361262904775,1.0,1.0,0.07326406522981312,0.06987364171194732,Feynman44,h,0.07325186114177347
1.0,1.0,4.46956595137635,1.0,1.0,0.0695205662699191,0.07238676018818868,Feynman44,h,0.06940208555226847
1.0,1.0,4.52009874331274,1.0,1.0,0.06920865604371697,0.06959200893314159,Feynman44,h,0.06908156483800784
1.0,1.0,2.490006891379403,1.0,1.0,0.08256714128994012,0.08242384601672008,Feynman44,h,0.08270929426381189
1.0,1.0,1.9362493720382887,1.0,1.0,0.08650999325893463,0.08727581608878188,Feynman44,h,0.08661414697860337
1.0,1.0,4.012203956009757,1.0,1.0,0.07239098379048292,0.06993102798770172,Feynman44,h,0.07235427042858694
1.0,1.0,2.552789424454702,1.0,1.0,0.08212828419143132,0.08080983897421858,Feynman44,h,0.0822699747548345
1.0,1.0,4.564139653335484,1.0,1.0,0.0689376626546625,0.06409187324224216,Feynman44,h,0.06880319003375339
1.0,1.0,3.916552109776257,1.0,1.0,0.0730021334567947,0.07618015086127715,Feynman44,h,0.07298264416593697
1.0,1.0,1.8380745009783586,1.0,1.0,0.08722255360862369,0.0882019141417161,Feynman44,h,0.08731103800899191
1.0,1.0,2.4029889573001317,1.0,1.0,0.08317815143736632,0.08308155205037898,Feynman44,h,0.08331947796744499
1.0,1.0,2.137610428883904,1.0,1.0,0.08506127361697394,0.0867807113650358,Feynman44,h,0.08518866362320723
1.0,1.0,2.7361247072040715,1.0,1.0,0.08085623726494648,0.07807968739575516,Feynman44,h,0.08099184316770024
1.0,1.0,3.0999066100485217,1.0,1.0,0.0783739192069719,0.07823869511397454,Feynman44,h,0.07847936136613334
1.0,1.0,4.481448807386663,1.0,1.0,0.06944712678963581,0.06691105969765841,Feynman44,h,0.06932660864806578
1.0,1.0,4.791600391415687,1.0,1.0,0.06755056150596318,0.07034722673873642,Feynman44,h,0.06738025715920508
1.0,1.0,2.194240509681476,1.0,1.0,0.08465693113276614,0.08338912849505739,Feynman44,h,0.08478881813333264
1.0,1.0,4.967724790046088,1.0,1.0,0.06649087344255378,0.06406239912787823,Feynman44,h,0.0662962139675305
1.0,1.0,4.899836331467828,1.0,1.0,0.06689785826323232,0.06630397689670414,Feynman44,h,0.06671217787930005
1.0,1.0,4.2248459103281455,1.0,1.0,0.07104579955296719,0.06674904667394942,Feynman44,h,0.07097057205213746
1.0,1.0,2.5007034498395333,1.0,1.0,0.08249225385304806,0.08148602585320779,Feynman44,h,0.08263438951163916
1.0,1.0,1.5963040877252457,1.0,1.0,0.08899477668848725,0.08811873345335891,Feynman44,h,0.08903153173741428
1.0,1.0,2.7457257534008623,1.0,1.0,0.08079001076813491,0.08167222398533966,Feynman44,h,0.08092511454971804
1.0,1.0,2.1268643116967265,1.0,1.0,0.08513815464387459,0.08169263529819942,Feynman44,h,0.08526459345441771
1.0,1.0,4.120835319788567,1.0,1.0,0.07170146078658123,0.07172444709453044,Feynman44,h,0.07164505632097015
1.0,1.0,4.2795598437817866,1.0,1.0,0.07070267047318388,0.0697248754448969,Feynman44,h,0.07061760773279653
1.0,1.0,3.104773945484148,1.0,1.0,0.07834108148199388,0.08174053763882459,Feynman44,h,0.07844597980266323
1.0,1.0,1.837576582531173,1.0,1.0,0.08722617795211426,0.09146692972564348,Feynman44,h,0.08731457529493232
1.0,1.0,4.538299879030879,1.0,1.0,0.06909656496553168,0.06632531288709739,Feynman44,h,0.06896640854464302
1.0,1.0,2.9684408466974688,1.0,1.0,0.0792646034138533,0.0796386148443941,Feynman44,h,0.07938342974827003
1.0,1.0,3.0347181509131955,1.0,1.0,0.07881467004054454,0.08245982198976894,Feynman44,h,0.07892707038936261
1.0,1.0,4.497076072021734,1.0,1.0,0.06935063318798516,0.07119357793915204,Feynman44,h,0.06922744722279073
1.0,1.0,4.2604343338653745,1.0,1.0,0.07082247376339486,0.07461636359066173,Feynman44,h,0.07074084153536842
1.0,1.0,1.8100111303760964,1.0,1.0,0.08742699066261053,0.0891057189536861,Feynman44,h,0.08751044670773044
1.0,1.0,2.3724781706788414,1.0,1.0,0.08339314337383463,0.0830494561907201,Feynman44,h,0.08353376165869857
1.0,1.0,3.2590160297769946,1.0,1.0,0.07730559786636168,0.07570531826828834,Feynman44,h,0.07739164075310637
1.0,1.0,3.4532668774072985,1.0,1.0,0.07601561239737491,0.07846453533037434,Feynman44,h,0.07607399026175646
1.0,1.0,1.6788411262539418,1.0,1.0,0.08838697424037631,0.08670671425401348,Feynman44,h,0.08844356708084943
1.0,1.0,1.2105198822398089,1.0,1.0,0.09187411199908156,0.09215727369943175,Feynman44,h,0.09178563760843501
1.0,1.0,2.947747581611501,1.0,1.0,0.07940545907967679,0.07926198718075238,Feynman44,h,0.07952615149226862
1.0,1.0,3.7335643920583172,1.0,1.0,0.07418179620091231,0.07608809114053126,Feynman44,h,0.07419449718503973
1.0,1.0,4.2948519343417075,1.0,1.0,0.07060698742936308,0.07121770726776197,Feynman44,h,0.07051918839109035
1.0,1.0,4.522082129360907,1.0,1.0,0.06919643489470084,0.06725673517129596,Feynman44,h,0.06906900870178487
1.0,1.0,2.354443894181009,1.0,1.0,0.08352040511656454,0.08416561947773893,Feynman44,h,0.08366049988749949
1.0,1.0,1.6462121360210564,1.0,1.0,0.08862690808520651,0.08852511582411855,Feynman44,h,0.08867593549985221
1.0,1.0,1.3349205239100854,1.0,1.0,0.0909387157415514,0.08677201983309216,Feynman44,h,0.09089672572476822
1.0,1.0,4.036683886226589,1.0,1.0,0.07223517805075633,0.06871918758903636,Feynman44,h,0.0721940335769898
1.0,1.0,2.046780414196277,1.0,1.0,0.08571263787546148,0.08035302056869918,Feynman44,h,0.08583098055757282
1.0,1.0,2.6561080507858965,1.0,1.0,0.08140968489608776,0.08141552584276088,Feynman44,h,0.08154878232881699
1.0,1.0,4.813819639913614,1.0,1.0,0.06741618573177577,0.06881088891398386,Feynman44,h,0.06724262555360196
1.0,1.0,1.3325024343318987,1.0,1.0,0.09095683507910028,0.0906935700677414,Feynman44,h,0.09091399861560988
1.0,1.0,2.2854632179490975,1.0,1.0,0.08400844436641329,0.08637589271178249,Feynman44,h,0.084145801463271
1.0,1.0,2.094655818149142,1.0,1.0,0.08536887666235994,0.08236992854318093,Feynman44,h,0.08549227441819728
1.0,1.0,3.139691745892361,1.0,1.0,0.07810579669392825,0.07640683006378537,Feynman44,h,0.07820669793716147
1.0,1.0,3.1751470623197533,1.0,1.0,0.07786741049781644,0.07704059450892803,Feynman44,h,0.07796408571775792
1.0,1.0,3.638842696446585,1.0,1.0,0.07479786479267,0.07531396168926538,Feynman44,h,0.07482660693659621
1.0,1.0,2.272472944454869,1.0,1.0,0.08410057543385493,0.08531572173572528,Feynman44,h,0.08423728410955639
1.0,1.0,2.610033035932684,1.0,1.0,0.08172959027632065,0.08349901844369094,Feynman44,h,0.08187011843172459
1.0,1.0,1.6384487096381228,1.0,1.0,0.08868406222828983,0.08965522058683884,Feynman44,h,0.088731236565236
1.0,1.0,3.417547857519554,1.0,1.0,0.07625163938252702,0.07649481491936283,Feynman44,h,0.07631539101624735
1.0,1.0,2.8346753717480673,1.0,1.0,0.08017828913694719,0.0776004090165292,Feynman44,h,0.08030792956985822
1.0,1.0,2.19695168395994,1.0,1.0,0.0846376071701564,0.08607038332180661,Feynman44,h,0.08476968798021091
1.0,1.0,4.2463119614398686,1.0,1.0,0.07091103303916954,0.07081117275218865,Feynman44,h,0.0708319392889083
1.0,1.0,1.9728221387667992,1.0,1.0,0.0862455897079313,0.0844483902688943,Feynman44,h,0.08635483483069792
1.0,1.0,4.5794140400784595,1.0,1.0,0.06884385989982755,0.07379865055195929,Feynman44,h,0.06870685631623771
1.0,1.0,4.050387943397668,1.0,1.0,0.07214806418932754,0.06918145056054965,Feynman44,h,0.07210443669228453
1.0,1.0,2.77986462190293,1.0,1.0,0.08055483955601318,0.07641921040985512,Feynman44,h,0.0806880178209155
1.0,1.0,1.491412216874601,1.0,1.0,0.08977137796495718,0.08745747634080708,Feynman44,h,0.08977950976945949
1.0,1.0,2.9151449499246462,1.0,1.0,0.07962774342675108,0.07908218590963907,Feynman44,h,0.07975123566587147
1.0,1.0,2.6234719321947697,1.0,1.0,0.08163618993086301,0.08274763072611463,Feynman44,h,0.08177634568528504
1.0,1.0,4.0044388485562,1.0,1.0,0.0724404572533477,0.0717871351198153,Feynman44,h,0.072405148010587
1.0,1.0,3.355132671062337,1.0,1.0,0.07666534353038486,0.07799169535822024,Feynman44,h,0.07673818881058714
1.0,1.0,1.1552281151813206,1.0,1.0,0.09229197994083015,0.08822128744788506,Feynman44,h,0.09218088146289173
1.0,1.0,3.96903017449348,1.0,1.0,0.07266636891685933,0.07291873388272158,Feynman44,h,0.07263745118628716
1.0,1.0,1.9315349136250912,1.0,1.0,0.08654411776325517,0.08489626123147039,Feynman44,h,0.08664758612408505
1.0,1.0,3.811395022178071,1.0,1.0,0.0736783601332586,0.07639119745456233,Feynman44,h,0.07367753003226889
1.0,1.0,1.4118620015077878,1.0,1.0,0.09036347422940563,0.08814083228290427,Feynman44,h,0.09034726279989388
1.0,1.0,2.8355852881071453,1.0,1.0,0.08017204863048213,0.07734478783694325,Feynman44,h,0.08030162579460424
1.0,1.0,4.855848238822833,1.0,1.0,0.06716255325150271,0.06551181662539302,Feynman44,h,0.06698297210047253
1.0,1.0,1.4064221879689134,1.0,1.0,0.09040406140114378,0.08981079486319558,Feynman44,h,0.09038610030859874
1.0,1.0,1.5031662128453873,1.0,1.0,0.08968412065771321,0.08804637119130064,Feynman44,h,0.08969565430079042
1.0,1.0,2.693000250499024,1.0,1.0,0.08115418019468369,0.07779091685390982,Feynman44,h,0.08129182356570476
1.0,1.0,4.984198882620266,1.0,1.0,0.06639239228384182,0.06800941608053243,Feynman44,h,0.06619563756387585
1.0,1.0,2.9795466534208193,1.0,1.0,0.07918908187724054,0.07849046849040668,Feynman44,h,0.07930687873885994
1.0,1.0,3.848413689789188,1.0,1.0,0.07343978707737105,0.07225148723491297,Feynman44,h,0.07343243103422414
1.0,1.0,2.37757630112446,1.0,1.0,0.08335719247221536,0.0841746854428516,Feynman44,h,0.08349794455253018
1.0,1.0,1.6802705253718973,1.0,1.0,0.08837647364338855,0.08735666333337347,Feynman44,h,0.08843338972011866
1.0,1.0,2.3555591103947795,1.0,1.0,0.08351253143685894,0.08480427203705171,Feynman44,h,0.083652660862205
1.0,1.0,4.580441825267114,1.0,1.0,0.0688375514856056,0.06940179224893803,Feynman44,h,0.0687003781598603
1.0,1.0,2.032002667278074,1.0,1.0,0.08581894288924907,0.08662821171042115,Feynman44,h,0.08593559407236942
1.0,1.0,3.8537962478409122,1.0,1.0,0.07340514530345482,0.07208563429094657,Feynman44,h,0.07339683618305988
1.0,1.0,4.3854100097157005,1.0,1.0,0.07004231885468216,0.06775987906892017,Feynman44,h,0.06993846450299972
1.0,1.0,3.2135395893944843,1.0,1.0,0.07760986688556697,0.08304180221830261,Feynman44,h,0.07770178289095794
1.0,1.0,3.6013703472977516,1.0,1.0,0.07504260868787763,0.07511738479627433,Feynman44,h,0.0750775432632054
1.0,1.0,1.7595693849354173,1.0,1.0,0.08779529050110496,0.08754444589186677,Feynman44,h,0.08786907862111634
1.0,1.0,1.0209489001408931,1.0,1.0,0.09331222282027532,0.09428658628791858,Feynman44,h,0.0931409705137029
1.0,1.0,2.134795296678868,1.0,1.0,0.08508140921798159,0.08750461763422537,Feynman44,h,0.0852085530895091
1.0,1.0,1.9781708376513105,1.0,1.0,0.08620696867299898,0.07904376414104963,Feynman44,h,0.08631692518298849
1.0,1.0,1.1244712453108985,1.0,1.0,0.0925249893147779,0.09119753212799496,Feynman44,h,0.09240077032787236
1.0,1.0,2.375902957782729,1.0,1.0,0.08336899131541033,0.08253144745269507,Feynman44,h,0.08350970016756055
1.0,1.0,3.8397372986609004,1.0,1.0,0.07349565286665712,0.06961326252439132,Feynman44,h,0.07348983096958446
1.0,1.0,4.411937844585488,1.0,1.0,0.06987753954129591,0.07364021065088654,Feynman44,h,0.06976903986080342
1.0,1.0,2.1315678783956393,1.0,1.0,0.08510449787217989,0.08755490255991917,Feynman44,h,0.08523135690184921
1.0,1.0,1.1004885877014612,1.0,1.0,0.0927069581589056,0.09117614140452528,Feynman44,h,0.09257223957790407
1.0,1.0,2.7500038644206612,1.0,1.0,0.08076051349522076,0.08114753395204949,Feynman44,h,0.08089538792583137
1.0,1.0,4.136670340941738,1.0,1.0,0.07160135422663025,0.06892467682410379,Feynman44,h,0.07154207805936189
1.0,1.0,2.6923607297460017,1.0,1.0,0.08115860446112433,0.0857479238857994,Feynman44,h,0.08129627533082283
1.0,1.0,4.057421510196616,1.0,1.0,0.07210338318976159,0.07219330360759843,Feynman44,h,0.07205848075943505
1.0,1.0,2.538375609823784,1.0,1.0,0.0822288916872957,0.07865787562816537,Feynman44,h,0.0823707647276002
1.0,1.0,1.284097590161411,1.0,1.0,0.09132006827530242,0.09101461465329898,Feynman44,h,0.0912598155473327
1.0,1.0,2.048753940303648,1.0,1.0,0.08569844813920224,0.08615790542688334,Feynman44,h,0.08581701199900263
1.0,1.0,2.350283677951366,1.0,1.0,0.08354978181640878,0.08216795617985106,Feynman44,h,0.08368974464780601
1.0,1.0,2.8770078845310025,1.0,1.0,0.07988832621992818,0.07934283957282903,Feynman44,h,0.08001487017574595
1.0,1.0,1.4429298505517574,1.0,1.0,0.09013191422265737,0.08901029350875897,Feynman44,h,0.09012548564571463
1.0,1.0,4.868755106329274,1.0,1.0,0.06708480634833681,0.06642981262231704,Feynman44,h,0.06690341359003066
1.0,1.0,4.21214429987965,1.0,1.0,0.07112563055512587,0.07239799182801593,Feynman44,h,0.07105269465392561
1.0,1.0,4.040221325319575,1.0,1.0,0.0722126838998995,0.07203213090303603,Feynman44,h,0.07217089862628875
1.0,1.0,4.216359033840859,1.0,1.0,0.07109913317949633,0.07570813908895241,Feynman44,h,0.07102543656690281
1.0,1.0,1.3966105396427904,1.0,1.0,0.09047729925829912,0.08993348011370669,Feynman44,h,0.0904561545060449
1.0,1.0,2.549225599007998,1.0,1.0,0.08215315132760645,0.07888653284625564,Feynman44,h,0.08229489118867267
1.0,1.0,3.2181914525536537,1.0,1.0,0.07757870312509921,0.07627129868293168,Feynman44,h,0.07767002990907931
1.0,1.0,3.530777793385817,1.0,1.0,0.07550525053518581,0.0744289809250616,Feynman44,h,0.07555157828401658
1.0,1.0,4.535740793132114,1.0,1.0,0.06911231687997635,0.06954844161315656,Feynman44,h,0.06898259021022432
1.0,1.0,3.405770000725394,1.0,1.0,0.07632958219266674,0.07624201129356331,Feynman44,h,0.07639507933661636
1.0,1.0,1.5111496216906604,1.0,1.0,0.08962488829970397,0.09116877611338053,Feynman44,h,0.0896387042193365
1.0,1.0,2.047885891056963,1.0,1.0,0.0857046892469644,0.08233344465923671,Feynman44,h,0.08582315595903367
1.0,1.0,2.599222255713978,1.0,1.0,0.0818047803227018,0.08333978340115457,Feynman44,h,0.08194558086938492
1.0,1.0,3.288383696473141,1.0,1.0,0.07710956543675125,0.08017332408554786,Feynman44,h,0.07719168549351364
1.0,1.0,3.5137213035443895,1.0,1.0,0.07561734324509177,0.07560424842331627,Feynman44,h,0.0756663660442913
1.0,1.0,4.828144964195809,1.0,1.0,0.06732965581822777,0.06687335457341342,Feynman44,h,0.06715402284813317
1.0,1.0,1.7736465937009287,1.0,1.0,0.087692397309992,0.08960694379021061,Feynman44,h,0.08776896571031642
1.0,1.0,4.372207759936101,1.0,1.0,0.07012443232126932,0.06797180084974767,Feynman44,h,0.07002290056303098
1.0,1.0,3.820223899729738,1.0,1.0,0.07362140964224136,0.07689843867019314,Feynman44,h,0.07361902788994949
1.0,1.0,1.1907925153335963,1.0,1.0,0.09202305220193155,0.09042354512255005,Feynman44,h,0.09192664675603815
1.0,1.0,1.9855987722906,1.0,1.0,0.08615335432035133,0.08530938127192675,Feynman44,h,0.08626428480557713
1.0,1.0,2.0877331833321713,1.0,1.0,0.08541852349103811,0.08314418162279158,Feynman44,h,0.08554123009526256
1.0,1.0,2.344031701711707,1.0,1.0,0.08359394287363518,0.08569896590773869,Feynman44,h,0.08373369950645118
1.0,1.0,4.1086467258606625,1.0,1.0,0.07177858518398603,0.07135686670920827,Feynman44,h,0.07172439167243153
1.0,1.0,3.1590518587258924,1.0,1.0,0.07797556269194712,0.07958020275799993,Feynman44,h,0.07807417686297805
1.0,1.0,3.9647291328156826,1.0,1.0,0.07269384518529763,0.06818950802181198,Feynman44,h,0.07266570237793682
1.0,1.0,4.620353837744505,1.0,1.0,0.06859290802156387,0.06415880074488484,Feynman44,h,0.06844920003310759
1.0,1.0,1.8812324563361709,1.0,1.0,0.08690880675182241,0.08696112179614675,Feynman44,h,0.08700454372636766
