n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0,1.0,1.0,1.0,3.8824446433431565,0.25202096509741545,0.2479896727383681,Feynman81,T,0.2580316361545701
1.0,1.0,1.0,1.0,1.3240762622514115,0.6382667422357492,0.6613239452703943,Feynman81,T,0.5809876820409077
1.0,1.0,1.0,1.0,4.64106006936192,0.212194323044215,0.1806784947371093,Feynman81,T,0.1622677172253596
1.0,1.0,1.0,1.0,1.143133233923363,0.70379896792879,0.7160339819681603,Feynman81,T,0.6038290587759365
1.0,1.0,1.0,1.0,4.921342232718794,0.20044544095528272,0.11080683281343445,Feynman81,T,0.1268862636912844
1.0,1.0,1.0,1.0,1.0682322873267922,0.7334372674288336,0.7917395594052152,Feynman81,T,0.6132841938264282
1.0,1.0,1.0,1.0,1.7952620801672117,0.5057643415173279,0.5087564589557507,Feynman81,T,0.5215074556211439
1.0,1.0,1.0,1.0,2.277930839374444,0.41281096263009925,0.39022860637852724,Feynman81,T,0.46057768205989247
1.0,1.0,1.0,1.0,1.559260056191416,0.5658043443385241,0.5859567143691781,Feynman81,T,0.5512992130545433
1.0,1.0,1.0,1.0,1.1422999513681353,0.7041208710092799,0.699626172148538,Feynman81,T,0.6039342483551412
1.0,1.0,1.0,1.0,3.2754312099077065,0.2961583385316916,0.24947497135151042,Feynman81,T,0.3346580646607722
1.0,1.0,1.0,1.0,3.6151831746039065,0.2697657375168028,0.26554164379253625,Feynman81,T,0.2917694254992343
1.0,1.0,1.0,1.0,4.642244353178858,0.21214182936347828,0.20073969838143546,Feynman81,T,0.16211821900847465
1.0,1.0,1.0,1.0,1.3563023166007864,0.627510354479669,0.6291027025921178,Feynman81,T,0.5769196201540763
1.0,1.0,1.0,1.0,1.0753973665736924,0.7305420612511982,0.7220456266513731,Feynman81,T,0.6123797086987686
1.0,1.0,1.0,1.0,2.4310811709990303,0.38960954271208287,0.34287298175894415,Feynman81,T,0.4412447245423383
1.0,1.0,1.0,1.0,2.5835933291775293,0.3688210316600987,0.3937981025448875,Feynman81,T,0.4219923273621015
1.0,1.0,1.0,1.0,4.979588188672148,0.19816307412003567,0.2513387822739525,Feynman81,T,0.119533578413957
1.0,1.0,1.0,1.0,1.068760152563022,0.7332235539389333,0.7094338028899874,Feynman81,T,0.6132175586589242
1.0,1.0,1.0,1.0,1.2588880057448555,0.6608672818399411,0.6648960910245894,Feynman81,T,0.5892167336236513
1.0,1.0,1.0,1.0,2.2400484776583447,0.4189509033999993,0.5242896888764463,Feynman81,T,0.46535976833824455
1.0,1.0,1.0,1.0,3.208179352879839,0.30198583320616595,0.32914048299913606,Feynman81,T,0.34314761294821716
1.0,1.0,1.0,1.0,3.4619833696457105,0.2810776334319668,0.3130237037572766,Feynman81,T,0.31110862512901016
1.0,1.0,1.0,1.0,1.895317868620218,0.48355662774690084,0.531678318974236,Feynman81,T,0.5088768956795313
1.0,1.0,1.0,1.0,4.099808452084836,0.23918910657954487,0.25251188926115276,Feynman81,T,0.23059268590162657
1.0,1.0,1.0,1.0,3.582982752749732,0.2720691955601794,0.21155925850746268,Feynman81,T,0.2958342503948698
1.0,1.0,1.0,1.0,3.156565434783281,0.30661062519877086,0.4512546750075068,Feynman81,T,0.349663103715988
1.0,1.0,1.0,1.0,4.526234247895355,0.21740829789329155,0.14056149131695544,Feynman81,T,0.17676276938550584
1.0,1.0,1.0,1.0,4.633183245553106,0.21254411679024207,0.14262277884857755,Feynman81,T,0.16326204907219286
1.0,1.0,1.0,1.0,2.755499419791518,0.3477752060326871,0.3725654136715854,Feynman81,T,0.40029173444168525
1.0,1.0,1.0,1.0,2.0900850011457766,0.4450009602756177,0.34882423356919073,Feynman81,T,0.484290433167592
1.0,1.0,1.0,1.0,1.0193886424580851,0.7534898807075251,0.7612649076842842,Feynman81,T,0.6194499805558136
1.0,1.0,1.0,1.0,1.982999387898523,0.46548165117038426,0.4477554201384121,Feynman81,T,0.4978084039133721
1.0,1.0,1.0,1.0,2.0359245519036144,0.4551503704956867,0.4287900455223448,Feynman81,T,0.491127386737312
1.0,1.0,1.0,1.0,3.451434795984377,0.2818904988892769,0.2198065319114512,Feynman81,T,0.31244022587228204
1.0,1.0,1.0,1.0,3.1010506601345833,0.31173981900122816,0.31862882423319455,Feynman81,T,0.356671019753226
1.0,1.0,1.0,1.0,1.2719374552589615,0.6562521973502267,0.6151888490575903,Feynman81,T,0.5875694339515963
1.0,1.0,1.0,1.0,2.0089577736444326,0.46036199975251785,0.4804905085774265,Feynman81,T,0.49453154262036464
1.0,1.0,1.0,1.0,1.139299910694755,0.7052812998942465,0.7114144360612791,Feynman81,T,0.6043129590507328
1.0,1.0,1.0,1.0,3.6367900108134177,0.2682412613263841,0.22733061433456567,Feynman81,T,0.28904188342503556
1.0,1.0,1.0,1.0,3.0930411690202444,0.31249351735766095,0.3462741790057635,Feynman81,T,0.3576820990889822
1.0,1.0,1.0,1.0,3.5540399006220156,0.2741725183165183,0.31918436293929636,Feynman81,T,0.2994878555218048
1.0,1.0,1.0,1.0,1.2487944658664567,0.664468299730348,0.6645506144938848,Feynman81,T,0.5904908934983794
1.0,1.0,1.0,1.0,1.290772364726835,0.6496714175620454,0.6359766632890886,Feynman81,T,0.5851918056778772
1.0,1.0,1.0,1.0,3.3084137082219005,0.2933791462745293,0.2389676900257799,Feynman81,T,0.3304945140539026
1.0,1.0,1.0,1.0,2.6724087340500233,0.3576549259961291,0.27799307902967696,Feynman81,T,0.41078070041871584
1.0,1.0,1.0,1.0,2.9528576721336313,0.3262761016334536,0.26465838128250596,Feynman81,T,0.37537818443859056
1.0,1.0,1.0,1.0,3.7926374574959216,0.2577238301529787,0.2991250539644708,Feynman81,T,0.26936845883590493
1.0,1.0,1.0,1.0,4.702531059890392,0.2095029667820314,0.15765229652524781,Feynman81,T,0.15450791902114414
1.0,1.0,1.0,1.0,1.952894219554798,0.47154908904896337,0.4085214043180031,Feynman81,T,0.5016087350361483
1.0,1.0,1.0,1.0,4.655269989261065,0.21156614685504208,0.26415473961156744,Feynman81,T,0.16047392619764386
1.0,1.0,1.0,1.0,4.403444791422405,0.223269898221761,0.23217267161234012,Feynman81,T,0.19226311227637133
1.0,1.0,1.0,1.0,1.530220092240151,0.5740219411846978,0.6371488032167519,Feynman81,T,0.5549650781313971
1.0,1.0,1.0,1.0,1.9369956685573988,0.4748109628947749,0.4353817980169379,Feynman81,T,0.5036156913721725
1.0,1.0,1.0,1.0,1.8422566444775574,0.4951139980633622,0.4829328424463556,Feynman81,T,0.5155750885606704
1.0,1.0,1.0,1.0,3.1124586197027115,0.3106723489020717,0.3045522526017885,Feynman81,T,0.3552309342343892
1.0,1.0,1.0,1.0,1.4065735549762737,0.6112706626450765,0.566859369560002,Feynman81,T,0.5705736211851777
1.0,1.0,1.0,1.0,4.133183337701055,0.23733134515273885,0.24061343119600656,Feynman81,T,0.2263796027044682
1.0,1.0,1.0,1.0,4.313641856263409,0.22775719610879122,0.273991263410679,Feynman81,T,0.20359939755658824
1.0,1.0,1.0,1.0,1.9644269863694683,0.4692080261854274,0.44020282913733555,Feynman81,T,0.5001528942245855
1.0,1.0,1.0,1.0,2.551418611960077,0.3730304635793105,0.3979987280397917,Feynman81,T,0.4260539080077482
1.0,1.0,1.0,1.0,2.8446419020666958,0.3377389012310274,0.3396975361823141,Feynman81,T,0.3890388190971148
1.0,1.0,1.0,1.0,3.2382018446723273,0.2993571839319225,0.28522604739068697,Feynman81,T,0.3393577191712888
1.0,1.0,1.0,1.0,2.729650654224289,0.35079256324107133,0.34317944336461337,Feynman81,T,0.40355475747599534
1.0,1.0,1.0,1.0,3.4913854714950623,0.27883576961977147,0.3122153715488124,Feynman81,T,0.30739704649995725
1.0,1.0,1.0,1.0,2.9779263163296528,0.32372637713502633,0.3585669861524312,Feynman81,T,0.3722136402470837
1.0,1.0,1.0,1.0,2.796730881290192,0.34306329385715495,0.332269710897615,Feynman81,T,0.3950868743629598
1.0,1.0,1.0,1.0,1.8222225118413125,0.4996055885435187,0.5027097786595791,Feynman81,T,0.5181041007998329
1.0,1.0,1.0,1.0,3.118327529639407,0.3101259201936701,0.3056668464967313,Feynman81,T,0.35449007149284106
1.0,1.0,1.0,1.0,1.8241394907379855,0.4991727035986291,0.46210491119485386,Feynman81,T,0.5178621106330512
1.0,1.0,1.0,1.0,4.924790358578549,0.20030888372261765,0.1718366490478724,Feynman81,T,0.12645098910570676
1.0,1.0,1.0,1.0,2.3467666225225754,0.4020721468318012,0.3677930577685897,Feynman81,T,0.45188818550494114
1.0,1.0,1.0,1.0,4.47904059177046,0.21962502672393433,0.17147812801693119,Feynman81,T,0.18272026662841306
1.0,1.0,1.0,1.0,3.79611413510852,0.257498374225362,0.20328386195801584,Feynman81,T,0.268929579948017
1.0,1.0,1.0,1.0,4.7274947767137805,0.20842908692007128,0.15995976901278627,Feynman81,T,0.15135662111367967
1.0,1.0,1.0,1.0,3.532131081902329,0.27578581146702813,0.25620125649351416,Feynman81,T,0.3022535184332221
1.0,1.0,1.0,1.0,3.850963811820355,0.2539917601943219,0.25264860426052427,Feynman81,T,0.26200562331419164
1.0,1.0,1.0,1.0,3.9623715243697375,0.24714906306219112,0.21457311411485042,Feynman81,T,0.24794205525399418
1.0,1.0,1.0,1.0,4.272518537065009,0.2298716835365176,0.19410462073949597,Feynman81,T,0.2087906051879085
1.0,1.0,1.0,1.0,3.499996754332426,0.27818573477444625,0.22007424971609607,Feynman81,T,0.3063099999538364
1.0,1.0,1.0,1.0,3.1383437292996113,0.3082761524143227,0.3444480916781023,Feynman81,T,0.3519633234784592
1.0,1.0,1.0,1.0,4.9123941087362475,0.20080067412830832,0.13076800020679713,Feynman81,T,0.1280158312070727
1.0,1.0,1.0,1.0,3.3446477894880293,0.2903836056167821,0.3605587721250893,Feynman81,T,0.3259204994087103
1.0,1.0,1.0,1.0,3.5335157366433028,0.27568330394433604,0.23891232105531143,Feynman81,T,0.3020787263407478
1.0,1.0,1.0,1.0,3.428853393565412,0.2836460353800086,0.26374409141596966,Feynman81,T,0.3152907925251173
1.0,1.0,1.0,1.0,4.115091759766966,0.2383348613364146,0.14174429349028392,Feynman81,T,0.2286633954880691
1.0,1.0,1.0,1.0,1.2413109541959444,0.6671558011774845,0.6040825568793381,Feynman81,T,0.5914355759803515
1.0,1.0,1.0,1.0,3.73915460538833,0.261241269678735,0.2610172287765079,Feynman81,T,0.27611987422778766
1.0,1.0,1.0,1.0,4.420390099508397,0.22244257911763887,0.23384953520838878,Feynman81,T,0.19012401910676002
1.0,1.0,1.0,1.0,1.5299878384323344,0.5740884523022352,0.5587532018702536,Feynman81,T,0.554994396732694
1.0,1.0,1.0,1.0,3.5310436243934094,0.27586636911056883,0.2724157899611503,Feynman81,T,0.3023907937899364
1.0,1.0,1.0,1.0,2.401578381637358,0.393887234589274,0.3897162820187148,Feynman81,T,0.44496901401958827
1.0,1.0,1.0,1.0,4.345951063563415,0.2261225120766018,0.17107383877807525,Feynman81,T,0.19952084052574645
1.0,1.0,1.0,1.0,4.469934650004979,0.22005786429145988,0.12160755578356112,Feynman81,T,0.1838697563612913
1.0,1.0,1.0,1.0,3.7368066623038807,0.26139783488138413,0.2863116847484578,Feynman81,T,0.2764162671559135
1.0,1.0,1.0,1.0,3.4835504868256155,0.27942977329379887,0.2882201909422562,Feynman81,T,0.30838609693464347
1.0,1.0,1.0,1.0,3.6208356746617927,0.26936529716891155,0.2567720472927218,Feynman81,T,0.29105588134127536
1.0,1.0,1.0,1.0,2.0459114785056087,0.45324735975990493,0.5364613396977497,Feynman81,T,0.48986668534642913
1.0,1.0,1.0,1.0,3.1975964988080037,0.3029230834742473,0.2296637654885485,Feynman81,T,0.34448354113094887
1.0,1.0,1.0,1.0,1.3867334158479294,0.6176020415928021,0.5816946047117713,Feynman81,T,0.5730781447707315
1.0,1.0,1.0,1.0,3.1301001772532695,0.3090353859332024,0.26098977595751394,Feynman81,T,0.3530039495264213
1.0,1.0,1.0,1.0,4.759302834630008,0.20707638703817247,0.15768423315225752,Feynman81,T,0.14734132697023622
1.0,1.0,1.0,1.0,4.3747614678332845,0.22468416158215526,0.17050631790522833,Feynman81,T,0.19588395537069356
1.0,1.0,1.0,1.0,3.7242671270516223,0.2622371020848156,0.24716173652974516,Feynman81,T,0.2779991971677979
1.0,1.0,1.0,1.0,2.8223569754717976,0.34019566956874614,0.36746966429013783,Feynman81,T,0.39185196031636516
1.0,1.0,1.0,1.0,2.585978293886115,0.36851257846037494,0.3275974599447528,Feynman81,T,0.4216912609560675
1.0,1.0,1.0,1.0,4.277319058609031,0.22962286545905713,0.2625022715816979,Feynman81,T,0.2081846107151412
1.0,1.0,1.0,1.0,3.5190159481890353,0.276760426153856,0.31255367861438976,Feynman81,T,0.3039091092453464
1.0,1.0,1.0,1.0,1.1535327741880006,0.6997967521167012,0.7582360778337514,Feynman81,T,0.6025162708666617
1.0,1.0,1.0,1.0,3.683222323299656,0.2650213329366964,0.26572793914813314,Feynman81,T,0.2831804938126983
1.0,1.0,1.0,1.0,4.826574588168075,0.20427173686541097,0.17532600557890876,Feynman81,T,0.13884926886135468
1.0,1.0,1.0,1.0,3.052980203811268,0.31631654739015147,0.4451730281625773,Feynman81,T,0.36273920117567465
1.0,1.0,1.0,1.0,1.1941843171587565,0.6844250462446086,0.7474731919562079,Feynman81,T,0.5973846157589385
1.0,1.0,1.0,1.0,4.210471453551441,0.23313593545862887,0.2662804788889871,Feynman81,T,0.2166231270272817
1.0,1.0,1.0,1.0,3.778310093395411,0.25865701168938937,0.2668284960912721,Feynman81,T,0.2711770756624226
1.0,1.0,1.0,1.0,1.9277383405435518,0.476728965141592,0.44411121472699555,Feynman81,T,0.5047842917777936
1.0,1.0,1.0,1.0,1.3492058905624873,0.6298555830885644,0.6238453782171436,Feynman81,T,0.5778154387962219
1.0,1.0,1.0,1.0,3.890054064941018,0.2515490684671882,0.27433352756523854,Feynman81,T,0.2570710597600556
1.0,1.0,1.0,1.0,4.154544833437154,0.236157060274323,0.22205584088603328,Feynman81,T,0.2236830314128991
1.0,1.0,1.0,1.0,1.5172756925293007,0.5777481688322972,0.6613074069376529,Feynman81,T,0.5565991167637518
1.0,1.0,1.0,1.0,3.2310319817563986,0.29998092128632015,0.27761884519512614,Feynman81,T,0.3402628078958177
1.0,1.0,1.0,1.0,1.095450852168026,0.7225050730927512,0.6484501939655969,Feynman81,T,0.6098482531741811
1.0,1.0,1.0,1.0,1.757253406363323,0.5146758722453595,0.5584754282599032,Feynman81,T,0.5263054872471421
1.0,1.0,1.0,1.0,3.7736010642706934,0.25896516530013747,0.2816007767216079,Feynman81,T,0.27177152061844967
1.0,1.0,1.0,1.0,3.6813948710533735,0.2651466363117013,0.24429550735991132,Feynman81,T,0.28341118250785213
1.0,1.0,1.0,1.0,3.1937342787663137,0.30326653407581416,0.22525525437647143,Feynman81,T,0.3449710890619443
1.0,1.0,1.0,1.0,4.797750069468217,0.20546425244583694,0.18866590269413425,Feynman81,T,0.14248793552658948
1.0,1.0,1.0,1.0,3.4823485600965056,0.27952111400454216,0.2810489818998747,Feynman81,T,0.3085378223310267
1.0,1.0,1.0,1.0,1.5631677088547846,0.5647133850347774,0.4821811754288984,Feynman81,T,0.5508059298182925
1.0,1.0,1.0,1.0,1.2467638440195246,0.6651960569535571,0.6791804708993425,Feynman81,T,0.5907472294232825
1.0,1.0,1.0,1.0,3.489838817130111,0.2789528337064862,0.311685468753651,Feynman81,T,0.3075922886396473
1.0,1.0,1.0,1.0,4.349052659359447,0.22596679799364286,0.2755906098727413,Feynman81,T,0.19912931017365892
1.0,1.0,1.0,1.0,2.7565234079731775,0.3476566924677236,0.3230455410023854,Feynman81,T,0.40016247113088116
1.0,1.0,1.0,1.0,4.724781962501116,0.20854526046039498,0.23464160583098925,Feynman81,T,0.15169907355371787
1.0,1.0,1.0,1.0,1.7221213530050878,0.5231588902427533,0.5421187309054114,Feynman81,T,0.530740388207404
1.0,1.0,1.0,1.0,4.647072697570319,0.21192807604200378,0.17838293127252336,Feynman81,T,0.16150871234596115
1.0,1.0,1.0,1.0,2.737060127601186,0.34992256363858243,0.34813704299012893,Feynman81,T,0.40261942142411183
1.0,1.0,1.0,1.0,4.948373731956892,0.19937979960352897,0.19817729706653628,Feynman81,T,0.1234739391161855
1.0,1.0,1.0,1.0,1.6607838467983402,0.5385601687425573,0.5806859864543853,Feynman81,T,0.5384833391877029
1.0,1.0,1.0,1.0,2.430734221564535,0.3896593416221149,0.31316817587810647,Feynman81,T,0.44128852176129235
1.0,1.0,1.0,1.0,4.746384276511396,0.20762368324393332,0.18427300325568352,Feynman81,T,0.14897210275744235
1.0,1.0,1.0,1.0,4.698223033738882,0.20968939105768394,0.19799106770766436,Feynman81,T,0.15505174324091078
1.0,1.0,1.0,1.0,2.3819030697900754,0.3967891994917325,0.37191907856703127,Feynman81,T,0.4474527302616383
1.0,1.0,1.0,1.0,2.4290409230979244,0.3899025582818526,0.3188775126170193,Feynman81,T,0.441502275571887
1.0,1.0,1.0,1.0,2.259023012239374,0.4158545251932187,0.41009798123469127,Feynman81,T,0.4629645147831311
1.0,1.0,1.0,1.0,2.2905275762505006,0.41080613889552925,0.3943814553277058,Feynman81,T,0.4589875308753288
1.0,1.0,1.0,1.0,2.3026632736018633,0.4088917319304665,0.47793147862786156,Feynman81,T,0.4574555790948253
1.0,1.0,1.0,1.0,2.176086003530598,0.42970976333438865,0.46833663760707533,Feynman81,T,0.473434082033367
1.0,1.0,1.0,1.0,1.2947539832399295,0.6482924067997635,0.5802877698752698,Feynman81,T,0.5846891853306374
1.0,1.0,1.0,1.0,1.4587228906361198,0.5951034683175711,0.6219674158192963,Feynman81,T,0.563990540308771
1.0,1.0,1.0,1.0,3.653776383271312,0.26705451210150716,0.3728952580617283,Feynman81,T,0.28689760626227684
1.0,1.0,1.0,1.0,4.355561509277054,0.22564070802155808,0.147943239137635,Feynman81,T,0.19830766465121655
1.0,1.0,1.0,1.0,2.313548100455475,0.40718871254887584,0.3820360593996701,Feynman81,T,0.4560815311625515
1.0,1.0,1.0,1.0,4.3371219632619695,0.2265669284325481,0.16260803664649415,Feynman81,T,0.20063538316115628
1.0,1.0,1.0,1.0,1.1952047157197856,0.6840448368222227,0.703722726317038,Feynman81,T,0.5972558055566716
1.0,1.0,1.0,1.0,4.800389147875961,0.20535449948918735,0.16900107926805472,Feynman81,T,0.14215479113842014
1.0,1.0,1.0,1.0,2.158104120279531,0.4328266028371099,0.3842276782109897,Feynman81,T,0.4757040281072195
1.0,1.0,1.0,1.0,4.053616312551965,0.24180781071137056,0.1833846506516146,Feynman81,T,0.2364237569115113
1.0,1.0,1.0,1.0,4.62706269974751,0.21281670226323918,0.29946053153211716,Feynman81,T,0.1640346769445555
1.0,1.0,1.0,1.0,1.3052804608225048,0.6446669765142727,0.6835660599080979,Feynman81,T,0.5833603734931763
1.0,1.0,1.0,1.0,3.5968417360421037,0.2710731181849463,0.2939156356863607,Feynman81,T,0.2940847596384611
1.0,1.0,1.0,1.0,1.663408205885097,0.537885387517242,0.5275178084687269,Feynman81,T,0.5381520527513516
1.0,1.0,1.0,1.0,1.170088825300477,0.6934836561237898,0.7515253468711046,Feynman81,T,0.600426314663579
1.0,1.0,1.0,1.0,1.0250615400680854,0.7511335885466821,0.7182130297771001,Feynman81,T,0.6187338612531014
1.0,1.0,1.0,1.0,3.123307694265109,0.3096636893692241,0.35352406279751225,Feynman81,T,0.3538613996517339
1.0,1.0,1.0,1.0,3.7426602805298494,0.26100784484898565,0.30823892232669503,Feynman81,T,0.2756773348294886
1.0,1.0,1.0,1.0,2.167733175386212,0.4311524257037967,0.4155089235035647,Feynman81,T,0.4744885027063616
1.0,1.0,1.0,1.0,1.4403990562942073,0.6007066487446503,0.5834770579730567,Feynman81,T,0.5663036528658214
1.0,1.0,1.0,1.0,1.4477491250286652,0.5984490966383263,0.6397849374174152,Feynman81,T,0.5653758156031329
1.0,1.0,1.0,1.0,3.2549789604591455,0.2979074208195138,0.26506081721871627,Feynman81,T,0.3372398574378482
1.0,1.0,1.0,1.0,4.338905474096919,0.2264770165187937,0.20623508883609298,Feynman81,T,0.20041024143670366
